DLiP-ID,C000MW
AATSC4i,-0.9767107119671571
AATSC4m,2.5454548014353438
AATSC4p,-0.08213996885749414
AATSC4s,-0.5865457037372113
AATSC4v,-8.155429860227297
AATSC5Z,-0.04521285063839262
AATSC5c,0.005065776044513689
AATSC5d,-0.06686407488776389
AATSC5i,0.024657643305863185
AATSC5m,0.0609283064110306
AATSC5p,-0.002457531635438731
AATSC5s,-0.277785430005141
AATSC5v,1.2283701263082318
AATSC6Z,-2.3733574827757646
AATSC6c,-0.0058558421424956325
AATSC6d,-0.14329852972512255
AATSC6i,-0.6525762479208103
AATSC6m,-11.324187049130204
AATSC6p,-0.04074108526975049
AATSC6s,-1.0609684499679497
AATSC6v,-6.74158253933226
AATSC7Z,-0.664496168651293
AATSC7c,0.004040372546281499
AATSC7d,0.09317552253840344
AATSC7i,0.9478800905471116
AATSC7m,-4.156984392471234
AATSC7p,0.05084799758385969
AATSC7s,0.2767302904476521
AATSC7v,0.12644340545057145
AATSC8Z,0.9187442289935371
AATSC8c,-0.0017491311800764628
AATSC8d,0.011080332409972308
AATSC8i,-0.12080089689765953
AATSC8m,4.410551025367136
AATSC8p,0.01534217950019847
AATSC8s,-0.07743790191220587
AATSC8v,5.520341265844106
ATS0are,264.6683
ATS1are,264.929
ATS2are,469.3399000000001
ATS3are,525.0858999999999
ATS4are,589.7689999999999
ATS5are,586.3767
ATS6are,537.1039999999999
ATS7are,536.5708
ATS8are,349.825
ATSC0dv,198.46783625730987
ATSC0pe,9.279621052631578
ATSC0se,6.0849647631578945
ATSC1dv,56.82917820867961
ATSC1pe,-0.2832800554016626
ATSC1se,-0.3085106980609419
ATSC2dv,101.81194213604184
ATSC2pe,6.8274675900277
ATSC2se,4.598299608033242
ATSC3dv,-25.69313634964605
ATSC3pe,-0.5078554016620485
ATSC3se,-0.6280035477839335
ATSC4dv,-63.61557402277625
ATSC4pe,-2.4821750692520785
ATSC4se,-1.5272858199445987
ATSC5dv,-9.995075407817787
ATSC5pe,0.15285706371191057
ATSC5se,-0.26345756301939066
ATSC6dv,-93.36380424746073
ATSC6pe,-5.1631432132964035
ATSC6se,-3.608045382271467
ATSC7dv,-65.40412434595261
ATSC7pe,-0.5181479224376739
ATSC7se,1.1598831114958459
ATSC8dv,19.573099415204684
ATSC8pe,0.11476315789474045
ATSC8se,-0.178674328947369
AXp-0dv,0.5641512062247459
AXp-1dv,0.3227037756797343
AXp-2dv,0.1605402288189592
AXp-3dv,0.09259690762134193
AXp-4dv,0.050744327944656914
AXp-5dv,0.02764158735298188
AXp-6dv,0.014863643211850327
AXp-7dv,0.008420133898286004
BertzCT,765.1532194070552
ECIndex,471
ETA_eta,19.506503184436554
GATS1dv,0.37337424126348057
GATS1pe,0.5436291494434891
GATS1se,0.5857627962910705
GATS2dv,0.5700986314143787
GATS2pe,0.3986586790135286
GATS2se,0.3984062765802507
GATS3dv,0.8413563149650527
GATS3pe,0.6492862383863113
GATS3se,0.6721994229505448
GATS4dv,1.0652535171087387
GATS4pe,1.0228835355531345
GATS4se,1.0359749745925546
GATS5dv,1.057974040559425
GATS5pe,0.9863792724028563
GATS5se,1.0263032409460175
GATS6dv,1.301412190555629
GATS6pe,1.50026496832727
GATS6se,1.5427677174988355
GATS7dv,1.3129333245574633
GATS7pe,1.3445023247348995
GATS7se,1.2284773162661304
GATS8dv,0.8447413911642802
GATS8pe,0.7604385501222826
GATS8se,0.7364454501309996
LogEE_A,4.111983734858213
LogEE_D,115.61934028314197
MATS1dv,0.27202251163887103
MATS1pe,-0.02900075887853866
MATS1se,-0.04816546595839173
MATS2dv,0.286670676285129
MATS2pe,0.41115359279910807
MATS2se,0.42229299860732705
MATS3dv,-0.06073311608896109
MATS3pe,-0.025674879399244968
MATS3se,-0.04841752743202123
MATS4dv,-0.13841215799934647
MATS4pe,-0.11550561378310703
MATS4se,-0.10838350122883932
MATS5dv,-0.02199683940220944
MATS5pe,0.007194814732875188
MATS5se,-0.01891110677041773
MATS6dv,-0.2291803605670068
MATS6pe,-0.27106467479883384
MATS6se,-0.28887031683370146
MATS7dv,-0.16263269996548338
MATS7pe,-0.027556013642106136
MATS7se,0.09406954181516977
MATS8dv,0.06574734319445268
MATS8pe,0.008244816409623762
MATS8se,-0.01957549861577648
MAXaaCH,1.6667136459853813
MAXaasC,0.7441543314856807
MAXdssC,-0.4659481292517007
MAXsCH3,1.6099185878054927
MAXssNH,2.6495810500125976
MAXsssN,1.335
MDEC-12,1.1707938513739813
MDEC-13,1.354350121791732
MDEC-14,0.25
MDEC-22,7.052147991214997
MDEC-23,13.994886188366065
MDEC-24,1.4488578200372615
MDEC-33,5.2324496401603104
MDEC-34,1.9533108811999118
MDEN-22,0.33333333333333337
MDEN-23,0.6324555320336759
MINaaCH,1.0664583333333333
MINaasC,-0.7131224279835389
MINdssC,-0.4659481292517007
MINsCH3,1.6099185878054927
MINssNH,2.6495810500125976
MINsssN,1.335
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.823092027531077
SM1_Dzm,2.4054917357306085
SM1_Dzp,-8.207315791440788
SM1_Dzv,-2.8393684835189665
SddssSe,0
SpAD_Dt,431.9610008763731
SpAbs_A,30.200590891394043
SpAbs_D,231.23868056628402
SpMAD_A,1.2583579538080851
SpMAD_D,9.634945023595167
SpMax_A,2.5001548093253776
SpMax_D,115.61934028314197
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.53
TpiPC10,8.093424082510037
VAdjMat,5.700439718141092
VE1_DzZ,4.833271330320359
VE1_Dzi,4.819710353475534
VE1_Dzm,4.833829796449503
VE1_Dzp,4.8038248486712884
VE1_Dzv,4.824833214609429
VE2_DzZ,0.20138630543001498
VE2_Dzi,0.20082126472814724
VE2_Dzm,0.20140957485206265
VE2_Dzp,0.20015936869463702
VE2_Dzv,0.20103471727539288
VE3_DzZ,2.450992269820456
VE3_Dzi,2.448182570970843
VE3_Dzm,2.451107809344134
VE3_Dzp,2.4448811814297238
VE3_Dzv,2.449244904627074
VR1_DzZ,136.7008346584725
VR1_Dzi,138.47611406639928
VR1_Dzm,136.60921950287278
VR1_Dzp,140.41507597212453
VR1_Dzv,138.29211099071637
VR2_DzZ,5.695868110769688
VR2_Dzi,5.76983808609997
VR2_Dzm,5.692050812619699
VR2_Dzp,5.850628165505189
VR2_Dzv,5.762171291279849
VR3_DzZ,5.793263586833068
VR3_Dzi,5.806166586493633
VR3_Dzm,5.7925931749134465
VR3_Dzp,5.820071601899764
VR3_Dzv,5.804836931669605
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05590169943749474
Xch-6dv,0.13817910523886864
Xch-7dv,0.18097305959997895
Xpc-4dv,1.6577329556854736
Xpc-5dv,2.4233885014741166
Xpc-6dv,3.1367584693223534
Zagreb1,128.0
Zagreb2,151.0
fragCpx,124.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,26
nBondsS,27
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.964955263157894
AATS1are,6.623225
AATS2are,6.902057352941178
AATS3are,6.482541975308641
AATS4are,6.701920454545453
AATS5are,6.739962068965518
AATS6are,6.885948717948717
AATS7are,6.968451948051948
AATS8are,6.137280701754386
AATSC0dv,5.222837796244996
AATSC0pe,0.24420055401662047
AATSC0se,0.16013065166204984
AATSC1dv,1.4207294552169902
AATSC1pe,-0.007082001385041566
AATSC1se,-0.007712767451523547
AATSC2dv,1.4972344431770859
AATSC2pe,0.10040393514746618
AATSC2se,0.06762205305931239
AATSC3dv,-0.3171992141931611
AATSC3pe,-0.006269819773605537
AATSC3se,-0.007753130219554735
AATSC4dv,-0.722904250258821
AATSC4pe,-0.02820653487786453
AATSC4se,-0.017355520681188622
AATSC5dv,-0.11488592422779065
AATSC5pe,0.001756977743815064
AATSC5se,-0.003028247850797594
AATSC6dv,-1.1969718493264196
AATSC6pe,-0.0661941437602103
AATSC6se,-0.046256992080403424
AATSC7dv,-0.8494042122850989
AATSC7pe,-0.006729193797891869
AATSC7se,0.015063417032413583
AATSC8dv,0.34338770903867866
AATSC8pe,0.0020133887349954465
AATSC8se,-0.0031346373499538424
AETA_eta,0.8127709660181898
ATSC0are,10.640339473684207
ATSC1are,-0.39498891966758976
ATSC2are,8.252105678670354
ATSC3are,-0.6869999307479207
ATSC4are,-3.515394044321329
ATSC5are,0.1365043628808859
ATSC6are,-5.879659972299166
ATSC7are,0.06252264542936303
ATSC8are,-0.061348684210524515
BCUTZ-1h,16.00221325338292
BCUTZ-1l,5.687992656329113
BCUTc-1h,0.5047147597042758
BCUTc-1l,-0.37872599106149
BCUTd-1h,4.022238422844515
BCUTd-1l,0.9778252786028102
BCUTi-1h,17.430699042750074
BCUTi-1l,10.335563848179675
BCUTm-1h,32.06110369825731
BCUTm-1l,11.699597840813691
BCUTp-1h,2.918045014586401
BCUTp-1l,0.5269851817949526
BCUTs-1h,8.00738821102367
BCUTs-1l,0.6293493409333375
BCUTv-1h,24.434775873374093
BCUTv-1l,13.30278862953455
BalabanJ,1.638331789252774
Diameter,12
ETA_beta,30.25
GATS1are,0.5602156787142474
GATS2are,0.38740809789626884
GATS3are,0.6484796116648153
GATS4are,1.052033409396519
GATS5are,0.9832337967397483
GATS6are,1.512015571885545
GATS7are,1.3202416018691912
GATS8are,0.7481328710409993
HybRatio,0.25
Lipinski,True
LogEE_Dt,215.98050043818654
MATS1are,-0.03526574265908115
MATS2are,0.4333950840420616
MATS3are,-0.030290035821204084
MATS4are,-0.14266566102967496
MATS5are,0.005603448595673632
MATS6are,-0.2692066110464662
MATS7are,0.002899844651282645
MATS8are,-0.003843779882039333
MAXssCH2,0.5292561098513477
MAXssssC,-4.4568853510756945
MINssCH2,0.3438097600151173
MINssssC,-4.4568853510756945
NsssssAs,0
RotRatio,0.07692307692307693
SM1_Dzpe,1.8317909160244312
SM1_Dzse,1.6811398837148146
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,17.49260361588726
SMR_VSA6,23.01722392428079
SMR_VSA7,47.78605840046659
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,171.4650469089317
SpAD_Dzi,172.4334223811416
SpAD_Dzm,171.04131888295893
SpAD_Dzp,270.7493350980576
SpAD_Dzv,232.81263882791927
SpAbs_Dt,431.96100087637296
SpDiam_A,4.930062120411048
SpDiam_D,171.4841712321213
SpMAD_Dt,17.998375036515544
SpMax_Dt,215.98050043818654
SsssssAs,0
VE1_Dzpe,4.823743652113281
VE1_Dzse,4.825104981477352
VE2_Dzpe,0.20098931883805338
VE2_Dzse,0.20104604089488967
VE3_Dzpe,2.4490190552576117
VE3_Dzse,2.4493012297272916
VMcGowan,231.0599999999999
VR1_Dzpe,137.97425276189716
VR1_Dzse,137.87542429793172
VR2_Dzpe,5.748927198412382
VR2_Dzse,5.7448093457471545
VR3_Dzpe,5.802535830914825
VR3_Dzse,5.801819292333034
mZagreb1,8.590277777777779
mZagreb2,5.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,33
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.28000893351800543
AATSC1are,-0.009874722991689743
AATSC2are,0.12135449527456403
AATSC3are,-0.008481480626517539
AATSC4are,-0.03994765959456056
AATSC5are,0.0015690156652975393
AATSC6are,-0.07538025605511751
AATSC7are,0.0008119824081735459
AATSC8are,-0.0010762927054477984
AETA_beta,1.2604166666666667
BCUTdv-1h,7.014088213291109
BCUTdv-1l,0.6309190096269679
BCUTpe-1h,4.007145213197116
BCUTpe-1l,2.2321461930321616
BCUTse-1h,4.030583321843748
BCUTse-1l,2.429999677951397
ETA_alpha,11.223809523809525
ETA_dBeta,-1.25
ETA_eta_B,0.5170168489662839
ETA_eta_F,23.36903102456896
ETA_eta_L,5.511124572513657
ETA_eta_R,42.875534209005515
ETA_psi_1,0.5015960842732498
LabuteASA,140.61795891296046
LogEE_DzZ,85.74526595473591
LogEE_Dzi,86.2926733583846
LogEE_Dzm,85.54137404853034
LogEE_Dzp,133.88128601202382
LogEE_Dzv,116.0513983535198
PEOE_VSA1,5.316788604006331
PEOE_VSA2,9.883888251797686
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,11.761884949391115
PEOE_VSA6,0.0
PEOE_VSA7,42.50551057198085
PEOE_VSA8,23.32446972772699
PEOE_VSA9,17.447681337993636
SM1_Dzare,1.9888590864259226
SpAD_Dzpe,176.946205016749
SpAD_Dzse,178.7375048573046
SpAbs_DzZ,169.59740955020675
SpAbs_Dzi,170.8654917642429
SpAbs_Dzm,169.08856252248148
SpAbs_Dzp,275.9698878154884
SpAbs_Dzv,234.9421651905585
SpDiam_Dt,297.6863213148244
SpMAD_DzZ,7.144376954538821
SpMAD_Dzi,7.184725932547567
SpMAD_Dzm,7.126721620123289
SpMAD_Dzp,11.2812222957524
SpMAD_Dzv,9.70052661782997
SpMax_DzZ,85.74526595473591
SpMax_Dzi,86.2926733583846
SpMax_Dzm,85.54137404853034
SpMax_Dzp,133.88128601202382
SpMax_Dzv,116.0513983535198
VE1_Dzare,4.8224859226837555
VE2_Dzare,0.2009369134451565
VE3_Dzare,2.448758284056408
VR1_Dzare,138.069072162639
VR2_Dzare,5.752878006776625
VR3_Dzare,5.803222820208965
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4676587301587302
AETA_dBeta,-0.052083333333333336
AETA_eta_B,0.021542368706928494
AETA_eta_F,0.9737096260237067
AETA_eta_L,0.22963019052140235
AETA_eta_R,1.7864805920418965
BCUTare-1h,4.1245252262306416
BCUTare-1l,2.1799927841837476
ETA_beta_s,15.75
ETA_dPsi_A,0.21240391572675021
ETA_dPsi_B,0.0
ETA_eta_BR,0.7750168489662839
ETA_eta_FL,5.886072140893155
ETA_eta_RL,11.397196713406812
LogEE_Dzpe,88.54942712987551
LogEE_Dzse,89.43879992380708
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.216698334856808
SlogP_VSA2,23.81561862270926
SlogP_VSA3,12.597120140369483
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,41.55463889259036
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,174.6732951664235
SpAbs_Dzpe,175.32900804181685
SpAbs_Dzse,177.2471444356357
SpDiam_DzZ,129.4347926895244
SpDiam_Dzi,127.36071602930755
SpDiam_Dzm,129.2389143891296
SpDiam_Dzp,201.26377661691163
SpDiam_Dzv,176.24284978507777
SpMAD_Dzpe,7.372758542364541
SpMAD_Dzse,7.447396035721025
SpMax_Dzpe,88.54942712987551
SpMax_Dzse,89.43879992380708
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.65625
AETA_eta_BR,0.0322923687069285
AETA_eta_FL,0.24525300587054813
AETA_eta_RL,0.4748831963919505
DetourIndex,2539
EState_VSA1,17.770864521478543
EState_VSA2,4.895483475517775
EState_VSA3,24.340350578205708
EState_VSA4,23.39170350954972
EState_VSA5,17.163120370925164
EState_VSA6,24.5853468920477
EState_VSA7,0.0
EState_VSA8,10.30076712495354
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.15061518879932115
ETA_shape_x,0.044548154433602036
ETA_shape_y,0.3029274501484938
GhoseFilter,True
LogEE_Dzare,87.41951671181282
SlogP_VSA10,29.340554876463404
SlogP_VSA11,0.0
SpAbs_Dzare,172.9266564452491
SpDiam_Dzpe,131.7728185668285
SpDiam_Dzse,133.38039087347596
SpMAD_Dzare,7.278053965267645
SpMax_Dzare,87.41951671181282
TopoPSA(NO),45.230000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,39.71454503223849
VSA_EState9,27.81556388890624
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6041666666666666
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0323412698412698
FilterItLogS,-4.864186192559538
SpDiam_Dzare,129.80065021388936
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6993734335839601
ETA_epsilon_2,0.9323412698412697
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.6161706349206352
ETA_epsilon_5,0.907047619047619
AETA_beta_ns_d,0.041666666666666664
ETA_dEpsilon_A,0.2581969629957244
ETA_dEpsilon_B,0.08320279866332492
ETA_dEpsilon_C,-0.1749941643323995
ETA_dEpsilon_D,0.025293650793650757
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7083333333333334
MDEDescriptor,"0.0,1.1707938513739813,1.354350121791732,0.25,7.052147991214997,13.994886188366065,1.4488578200372615,5.2324496401603104,1.9533108811999118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.6324555320336759,0.0"
APolDescriptor,46.16810199999998
BCUTDescriptor,"11.90000000000001,31.972072263922968,-0.26287000716417086,0.41780186386783963,4.100990722656245,11.16930469326799"
BPolDescriptor,26.111897999999997
TPSADescriptor,70.53
ALOGPDescriptor,"3.429800000000001,11.763528040000008,86.1674"
XLogPDescriptor,2.8850000000000002
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,353.08096784
ChiPathDescriptor,"17.319626477379405,11.397196713406814,10.994412077678696,8.524381691235769,7.224719041587759,5.686184543626992,3.944281787633312,2.927905332311505,13.5396289493939,8.390298167673091,6.100528695120446,4.537248473445753,3.2983813164027,2.211326988238549,1.3377278890665285,0.8588536576251723"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.34925594721503117,0.5106756248309197,0.0,0.0,0.05590169943749474,0.13817910523886864,0.18097305959997897"
AtomCountDescriptor,38
BondCountDescriptor,26
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.5292017999188863,0.2886751345948129,0.6323009378566231,0.11785113019775793,0.757731414795062,0.01349873117890097,0.14727203268788597,0.003896748039928435"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,2,2,1,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"48.543351951804965,2.02263966465854,22.12548634386615,2.579650143186334,9.568335702327747"
FractionalPSADescriptor,0.19975588158000332
WienerNumbersDescriptor,"1339.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.38735615139604,7.075594332244624,9.75145114404777,1.657732955685474,2.423388501474118,2.8153286227050827"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,6,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,7.7091412742382275,4.233236151603498"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1048.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"36.48829539494834,32.58029125307712,50.2212351884822,49.01959604774716,56.655457825139834"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5897118580717653,-0.42131278882866735,0.1942994950153849,-0.055260776333403795,-0.13732273029846337"
EccentricConnectivityIndexDescriptor,471
AutocorrelationDescriptorPolarizability,"1604.4955673330726,1899.0580729123974,2709.0991698259068,2689.401270278252,2393.625432835233"
