DLiP-ID,T00159
DLiP-Mol-ID,15329
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H26N4O4/c1-25-15-17-13-16(7-8-19(17)24-20(23(25)31)14-21(28)29)22(30)27-11-9-26(10-12-27)18-5-3-2-4-6-18/h2-8,13,20,24H,9-12,14-15H2,1H3,(H,28,29)"
Standard Inchi Key(RDKit),DFJRNWLLPOVNCM-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN1Cc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2NC(CC(=O)O)C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),422.485
MW Monoisotopic(RDKit),422.195405312
MolLogP(RDKit),1.8762
XLogP(SDF),
XLogP(CDK),2.649
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),93.19
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.781620851234752
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,11508027.503277646
qed,0.7816208512347521
Chi0,21.9574546788841
Chi1,14.918723993369943
TPSA,93.19
Chi0n,17.452392363217342
Chi0v,17.452392363217342
Chi1n,10.376574867355435
Chi1v,10.376574867355435
Chi2n,7.975810397478308
Chi2v,7.975810397478308
Chi3n,5.83073036162616
Chi3v,5.83073036162616
Chi4n,4.149370989583729
Chi4v,4.149370989583729
MolMR,117.13800000000006
MolWt,422.4850000000002
fr_SH,0
Kappa1,20.71186027324128
Kappa2,8.670771053787004
Kappa3,4.473832142268523
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,986.3259217082937
MolLogP,1.8762
NOCount,8
fr_Ar_N,0
