DLiP-ID,C100PL
CIC2,0.9333333333333331
CIC3,0.13333333333333375
CIC4,0.0
CIC5,0.0
GGI1,4.5
GGI2,2.4444444444444455
GGI3,1.0
GGI4,1.0244444444444443
GGI5,0.7572222222222222
GGI6,0.2596371882086168
GGI7,0.2135770975056689
GGI8,0.15570672713529854
GGI9,0.10000000000000003
JGI1,0.19565217391304343
JGI2,0.07638888888888892
JGI3,0.03333333333333333
JGI4,0.037942386831275716
JGI5,0.03155092592592593
JGI6,0.012981859410430839
JGI7,0.013348568594104306
JGI8,0.011121909081092755
JGI9,0.008333333333333335
MIC0,19.391671087498743
MIC1,35.12466973962122
MIC2,44.08492172672405
MIC3,46.35838839339071
MIC4,46.49278839339071
MIC5,46.49278839339071
MPC2,32
MPC3,41
MPC4,52
MPC5,63
MPC6,66
MPC7,72
MPC8,76
MPC9,80
Mare,1.0423999999999998
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18964716901599404
RPCG,0.1979393552305879
SIC0,0.3761677778593386
SIC1,0.629573121372202
SIC2,0.8097912893821942
SIC3,0.9728273270545991
SIC4,1.0
SIC5,1.0
SaaN,7.869436885865458
SaaO,0
SaaS,0
Sare,31.271999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,55.37442394646829
TIC1,92.67739285527476
TIC2,119.20671786825557
TIC3,143.20671786825554
TIC4,147.20671786825557
TIC5,147.20671786825557
Vabc,224.83779995651085
WPol,30
apol,35.942136999999995
bpol,13.017862999999998
nRot,3
ABCGG,13.39531149271749
ATS0Z,918.0
ATS0d,119.0
ATS0i,4958.796636163242
ATS0m,3686.5017921497692
ATS0p,49.48277314364101
ATS0s,260.66666666666663
ATS0v,7792.072576866583
ATS1Z,990.0
ATS1d,146.0
ATS1i,4822.375501066097
ATS1m,3870.391698835199
ATS1p,61.529088789999975
ATS1s,135.22222222222223
ATS1v,9465.27873125213
ATS2Z,1422.0
ATS2d,212.0
ATS2i,7561.767316388101
ATS2m,5503.417927670398
ATS2p,89.04838956999994
ATS2s,253.22222222222229
ATS2v,13636.680491990646
ATS3Z,1414.0
ATS3d,222.0
ATS3i,9916.127691233594
ATS3m,5320.3091505216
ATS3p,92.87341902139599
ATS3s,257.0
ATS3v,13884.636909070472
ATS4Z,1334.0
ATS4d,195.0
ATS4i,10080.793140877597
ATS4m,4984.453953883201
ATS4p,81.60169014409401
ATS4s,270.5555555555556
ATS4v,12314.625764238872
ATS5Z,1179.0
ATS5d,172.0
ATS5i,8832.615485297294
ATS5m,4435.0632308832
ATS5p,68.419688892094
ATS5s,243.11111111111114
ATS5v,10539.842920319748
ATS6Z,996.0
ATS6d,136.0
ATS6i,6747.630361275097
ATS6m,3769.4224668832003
ATS6p,55.769968072698
ATS6s,225.22222222222229
ATS6v,8661.868892903985
ATS7Z,785.0
ATS7d,110.0
ATS7i,5436.967517491597
ATS7m,2945.2823278352007
ATS7p,50.593156091698006
ATS7s,173.11111111111114
ATS7v,7497.034007854392
ATS8Z,664.0
ATS8d,101.0
ATS8i,4924.116343767597
ATS8m,2504.8602296704007
ATS8p,47.89233195939599
ATS8s,123.1111111111111
ATS8v,6913.916232465068
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.08264462809917356
JGI10,0.010330578512396695
JGT10,0.43098395782382526
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.8548483045806066
MAXdO,10.771282280563485
MAXsF,13.187850329985071
MID_C,29.308338289759863
MID_N,8.374374934848102
MID_O,3.420523216899408
MID_X,1.7648084540315305
MID_h,13.559706605779041
MINdO,10.771282280563485
MINsF,13.187850329985071
MPC10,81
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.54907608489522
MWC04,6.418364935936212
MWC05,7.277247726631484
MWC06,8.149312843635345
MWC07,9.015419779605713
MWC08,9.889033595565978
MWC09,10.758859869440865
MWC10,11.633646402984292
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.981600000000001
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,2.3978952727983707
SRW06,6.665683717782408
SRW07,4.59511985013459
SRW08,8.246695943718557
SRW09,6.6052979209482015
SRW10,9.868740816206293
SaaCH,13.609148140686742
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1821292817198314
SaasN,1.4139351851851851
SdCH2,0
SddsN,-0.4717310512359205
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.131386234674879
VE1_D,4.516932094705322
VE2_A,0.19673267784166087
VE2_D,0.21509200450977725
VE3_A,2.1605503454267883
VE3_D,2.249770368015725
VR1_A,131.1895503300764
VR1_D,113.17588581507577
VR2_A,6.247121444289353
VR2_D,5.389327895955989
VR3_A,5.618580571192967
VR3_D,5.470880464970853
WPath,981
Xc-3d,1.4553418012614794
Xc-4d,0.0
Xc-5d,0.3333333333333333
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.131030293135234
Xp-2d,9.295851298250028
Xp-3d,7.522175039664814
Xp-4d,6.118660342869355
Xp-5d,4.782515465857865
Xp-6d,3.2172513641316174
Xp-7d,2.2685616038490344
ZMIC0,64.2834142117147
ZMIC1,44.81787173325314
ZMIC2,28.965242486917504
ZMIC3,24.26778631137592
ZMIC4,23.880200898628118
ZMIC5,23.880200898628118
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.5115454388310208
piPC2,4.131158535344817
piPC3,4.721841492791785
piPC4,5.307339048518494
piPC5,5.804381673212317
piPC6,6.101439400316553
piPC7,6.521173257875474
piPC8,6.880384082186005
piPC9,7.253779959672162
AATS0Z,30.6
AATS0d,3.966666666666667
AATS0i,165.2932212054414
AATS0m,122.88339307165897
AATS0p,1.6494257714547005
AATS0s,8.688888888888888
AATS0v,259.73575256221943
AATS1Z,30.9375
AATS1d,4.5625
AATS1i,150.69923440831553
AATS1m,120.94974058859997
AATS1p,1.9227840246874992
AATS1s,4.225694444444445
AATS1v,295.7899603516291
AATS2Z,28.44
AATS2d,4.24
AATS2i,151.23534632776202
AATS2m,110.06835855340796
AATS2p,1.7809677913999988
AATS2s,5.064444444444446
AATS2v,272.7336098398129
AATS3Z,22.806451612903224
AATS3d,3.5806451612903225
AATS3i,159.93754340699346
AATS3m,85.8114379116387
AATS3p,1.4979583713128386
AATS3s,4.145161290322581
AATS3v,223.94575659791084
AATS4Z,21.868852459016395
AATS4d,3.19672131147541
AATS4i,165.25890394881307
AATS4m,81.71235989972462
AATS4p,1.3377326253130166
AATS4s,4.435336976320584
AATS4v,201.87911088916184
AATS5Z,22.673076923076923
AATS5d,3.3076923076923075
AATS5i,169.85799010187105
AATS5m,85.28967751698461
AATS5p,1.3157632479248846
AATS5s,4.6752136752136755
AATS5v,202.68928692922594
AATS6Z,24.9
AATS6d,3.4
AATS6i,168.69075903187743
AATS6m,94.23556167208001
AATS6p,1.39424920181745
AATS6s,5.630555555555557
AATS6v,216.54672232259963
AATS7Z,23.08823529411765
AATS7d,3.235294117647059
AATS7i,159.91080933798816
AATS7m,86.62595081868237
AATS7p,1.4880340026970003
AATS7s,5.091503267973857
AATS7v,220.50100023101155
AATS8Z,20.75
AATS8d,3.15625
AATS8i,153.8786357427374
AATS8m,78.27688217720002
AATS8p,1.4966353737311247
AATS8s,3.847222222222222
AATS8v,216.05988226453337
AMID_C,1.3956351566552316
AMID_N,0.3987797588022906
AMID_O,0.16288205794759086
AMID_X,0.08403849781102526
AMID_h,0.6457003145609067
ATS0dv,386.0
ATS0pe,211.06900000000002
ATS0se,249.54337600000008
ATS1dv,361.0
ATS1pe,222.08040000000005
ATS1se,259.437832
ATS2dv,507.0
ATS2pe,342.5352000000001
ATS2se,403.22320800000006
ATS3dv,456.0
ATS3pe,414.3905
ATS3se,496.24379200000004
ATS4dv,444.0
ATS4pe,413.6982
ATS4se,497.475364
ATS5dv,408.0
ATS5pe,358.6678
ATS5se,429.82610400000004
ATS6dv,356.0
ATS6pe,285.1591000000001
ATS6se,338.22864799999996
ATS7dv,282.0
ATS7pe,231.3464000000001
ATS7se,277.3531480000001
ATS8dv,203.0
ATS8pe,203.26600000000002
ATS8se,246.42204800000005
ATSC0Z,207.4666666666667
ATSC0c,0.41268124000445705
ATSC0d,18.16666666666666
ATSC0i,73.61818627033533
ATSC0m,993.225401504351
ATSC0p,6.421532739415367
ATSC0s,106.5333333333333
ATSC0v,1238.2879471257634
ATSC1Z,15.368888888888897
ATSC1c,-0.050446685553993724
ATSC1d,2.388888888888889
ATSC1i,11.90143975592684
ATSC1m,67.1215587075616
ATSC1p,0.4707571396150457
ATSC1s,-4.102222222222224
ATSC1v,2.0375736347848985
ATSC2Z,-7.177777777777763
ATSC2c,-0.05604687321860891
ATSC2d,-4.944444444444443
ATSC2i,-23.147621821102142
ATSC2m,-41.07696045620591
ATSC2p,-1.9220126030752056
ATSC2s,28.822222222222223
ATSC2v,-346.7341987862935
ATSC3Z,-42.43111111111112
ATSC3c,-0.04744821586936139
ATSC3d,-2.2777777777777777
ATSC3i,-24.743519776288288
ATSC3m,-209.67612953559671
ATSC3p,-1.8582309845735556
ATSC3s,-6.99111111111111
ATSC3v,-276.08665021098926
ATSC4Z,-29.315555555555562
ATSC4c,0.02836725151256314
ATSC4d,0.3611111111111107
ATSC4i,-21.920372140442453
ATSC4m,-132.3601971281185
ATSC4p,-0.881170983135213
ATSC4s,-31.062222222222218
ATSC4v,-108.78134417449621
ATSC5Z,-8.142222222222227
ATSC5c,-0.13690471800011114
ATSC5d,-1.5555555555555558
ATSC5i,6.427330110084133
ATSC5m,-29.027865357584197
ATSC5p,1.106945775858629
ATSC5s,-16.34666666666667
ATSC5v,268.54725107358
ATSC6Z,-37.355555555555554
ATSC6c,-0.013256179076638928
ATSC6d,-0.8888888888888886
ATSC6i,24.6538000719822
ATSC6m,-178.2440249539915
ATSC6p,0.7310588354287766
ATSC6s,-8.24444444444444
ATSC6v,-33.73236574893045
ATSC7Z,-20.595555555555563
ATSC7c,0.08171389474472031
ATSC7d,-3.055555555555556
ATSC7i,12.409806393043658
ATSC7m,-100.18545768631743
ATSC7p,0.41740800462638417
ATSC7s,-3.5377777777777775
ATSC7v,-106.76851072166475
ATSC8Z,30.035555555555547
ATSC8c,0.038735501222463546
ATSC8d,-4.1111111111111125
ATSC8i,-18.661682654944844
ATSC8m,141.97781236614202
ATSC8p,-1.6708764111667227
ATSC8s,5.697777777777777
ATSC8v,-147.79507723895833
AXp-0d,0.7056964989228289
AXp-1d,0.4404795779624015
AXp-2d,0.2904953530703134
AXp-3d,0.18346768389426377
AXp-4d,0.11766654505517991
AXp-5d,0.0759129439025058
AXp-6d,0.048746232789872994
AXp-7d,0.03150780005345881
GATS1Z,0.52418059125964
GATS1c,0.9679731938389645
GATS1d,0.8231077981651378
GATS1i,0.8107947859200366
GATS1m,0.530254955327386
GATS1p,0.8307987097891117
GATS1s,0.5170199728827702
GATS1v,0.7976780666235324
GATS2Z,0.6947140102827762
GATS2c,1.0640102299105223
GATS2d,1.181284403669725
GATS2i,1.1347442132141137
GATS2m,0.6996938857438094
GATS2p,1.1078005456621616
GATS2s,0.44673550271172313
GATS2v,1.0188498693567996
GATS3Z,1.0021431088813333
GATS3c,0.8278228161711871
GATS3d,1.029890500147973
GATS3i,1.1434182304566693
GATS3m,1.009575687897121
GATS3p,1.1051130288218167
GATS3s,0.7266391457063267
GATS3v,1.0843547916271332
GATS4Z,1.0804421804542963
GATS4c,0.9119335314165882
GATS4d,0.915927207098812
GATS4i,1.0355219326908902
GATS4m,1.073064216330642
GATS4p,1.0028388580878038
GATS4s,1.0318396629666868
GATS4v,1.0254643397588263
GATS5Z,1.0550814465097884
GATS5c,1.2082824137459713
GATS5d,1.0437544107268881
GATS5i,0.8999659835370324
GATS5m,1.045971858618391
GATS5p,0.8013624585695729
GATS5s,0.9640957446808515
GATS5v,0.8279465220657238
GATS6Z,1.099031973007712
GATS6c,0.9835035647066743
GATS6d,0.9977064220183489
GATS6i,0.7895819346397682
GATS6m,1.0956429115806174
GATS6p,0.8143136558143281
GATS6s,1.1194852941176474
GATS6v,0.8954026848067226
GATS7Z,1.0175270300922425
GATS7c,0.8203326880899519
GATS7d,1.079870480302213
GATS7i,0.6651177960713172
GATS7m,1.0119565085241589
GATS7p,0.9024885135450004
GATS7s,0.9852235637684364
GATS7v,1.0420154750065846
GATS8Z,0.8255844312339331
GATS8c,0.7172932542458721
GATS8d,1.1473623853211012
GATS8i,1.138952965679597
GATS8m,0.8359459093971753
GATS8p,1.32123745724814
GATS8s,0.6450934762202756
GATS8v,1.2354175748998752
MATS1Z,0.06944890745501288
MATS1c,-0.11460120577896474
MATS1d,0.12327981651376152
MATS1i,0.15156037300632874
MATS1m,0.06335567051852464
MATS1p,0.06872733291231116
MATS1s,-0.03609981226533169
MATS1v,0.001542634156332328
MATS2Z,-0.020758354755784015
MATS2c,-0.08148692179659574
MATS2d,-0.163302752293578
MATS2i,-0.18865682240065898
MATS2m,-0.024814283078538016
MATS2p,-0.1795844712846725
MATS2s,0.16232790988735923
MATS2v,-0.16800657694736248
MATS3Z,-0.09896135666307325
MATS3c,-0.05563328764372278
MATS3d,-0.060668836934004156
MATS3i,-0.16263197269665358
MATS3m,-0.10214820478524396
MATS3p,-0.14002015737998344
MATS3s,-0.031753401429205866
MATS3v,-0.10788307754129571
MATS4Z,-0.0694930254119432
MATS4c,0.03380601284688852
MATS4d,0.00977590615130094
MATS4i,-0.14643814843732747
MATS4m,-0.06553918054942431
MATS4p,-0.06748587855530312
MATS4s,-0.14339645868811426
MATS4v,-0.04320402362741288
MATS5Z,-0.022641882539054786
MATS5c,-0.19139103864536522
MATS5d,-0.04940014114326043
MATS5i,0.050369008683446154
MATS5m,-0.01686107239428361
MATS5p,0.09945017629132336
MATS5s,-0.08852411668431698
MATS5v,0.12511718841180702
MATS6Z,-0.1350417737789203
MATS6c,-0.024091558674612438
MATS6d,-0.03669724770642202
MATS6i,0.2511655202437036
MATS6m,-0.13459484474824718
MATS6p,0.08538368467798242
MATS6s,-0.058041301627033776
MATS6v,-0.02043084919821834
MATS7Z,-0.08759262059579617
MATS7c,0.17471231636846346
MATS7d,-0.1484079870480303
MATS7i,0.14873810025858933
MATS7m,-0.08900188529083423
MATS7p,0.05735409216121554
MATS7s,-0.029301332548037993
MATS7v,-0.07607883907693765
MATS8Z,0.13572461439588682
MATS8c,0.08799656702511452
MATS8d,-0.21215596330275244
MATS8i,-0.23764953166281122
MATS8m,0.1340120771092412
MATS8p,-0.2439365645298284
MATS8s,0.050140801001251574
MATS8v,-0.11189472144434205
MAXaaN,3.9608427815570675
MINaaN,3.9085941043083903
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.178909078181846
SpAD_D,193.11614719978238
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,607
TMWC10,117.40049144000744
TSRW10,68.39436709722199
VE1_Dt,4.53656993098462
VE2_Dt,0.2160271395706962
VE3_Dt,2.254108549422641
VR1_Dt,112.02389169535118
VR2_Dt,5.334471033111961
VR3_Dt,5.460649511983764
Xc-3dv,0.4650569315978067
Xc-4dv,0.0
Xc-5dv,0.053620195615425276
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.30274943015462097
Xch-7d,0.45940470042653436
Xp-0dv,10.701970445688826
Xp-1dv,6.1189106481749285
Xp-2dv,4.382732636141049
Xp-3dv,2.9514262611713655
Xp-4dv,1.9416883989338092
Xp-5dv,1.2390228511807422
Xp-6dv,0.6230323518107551
Xp-7dv,0.35037686454228867
Xpc-4d,3.188718582918503
Xpc-5d,4.408607081780487
Xpc-6d,6.3366827781947395
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.580795410914431
AATS0dv,12.866666666666667
AATS0pe,7.035633333333334
AATS0se,8.318112533333336
AATS1dv,11.28125
AATS1pe,6.940012500000002
AATS1se,8.10743225
AATS2dv,10.14
AATS2pe,6.850704000000002
AATS2se,8.064464160000002
AATS3dv,7.354838709677419
AATS3pe,6.683717741935483
AATS3se,8.00393212903226
AATS4dv,7.278688524590164
AATS4pe,6.7819377049180325
AATS4se,8.155333836065575
AATS5dv,7.846153846153846
AATS5pe,6.897457692307692
AATS5se,8.265886615384616
AATS6dv,8.9
AATS6pe,7.128977500000002
AATS6se,8.4557162
AATS7dv,8.294117647058824
AATS7pe,6.804305882352944
AATS7se,8.157445529411767
AATS8dv,6.34375
AATS8pe,6.352062500000001
AATS8se,7.7006890000000014
AATSC0Z,6.915555555555557
AATSC0c,0.013756041333481902
AATSC0d,0.6055555555555554
AATSC0i,2.453939542344511
AATSC0m,33.10751338347837
AATSC0p,0.21405109131384556
AATSC0s,3.55111111111111
AATSC0v,41.27626490419211
AATSC1Z,0.480277777777778
AATSC1c,-0.0015764589235623039
AATSC1d,0.07465277777777778
AATSC1i,0.3719199923727137
AATSC1m,2.0975487096113
AATSC1p,0.014711160612970179
AATSC1s,-0.1281944444444445
AATSC1v,0.06367417608702808
AATSC2Z,-0.14355555555555527
AATSC2c,-0.0011209374643721783
AATSC2d,-0.09888888888888886
AATSC2i,-0.4629524364220428
AATSC2m,-0.8215392091241182
AATSC2p,-0.038440252061504115
AATSC2s,0.5764444444444444
AATSC2v,-6.9346839757258705
AATSC3Z,-0.684372759856631
AATSC3c,-0.0007652938043445386
AATSC3d,-0.036738351254480286
AATSC3i,-0.3990890286498111
AATSC3m,-3.3818730570257536
AATSC3p,-0.029971467493121864
AATSC3s,-0.11275985663082436
AATSC3v,-4.45301048727402
AATSC4Z,-0.48058287795992727
AATSC4c,0.0004650369100420187
AATSC4d,0.0059198542805100115
AATSC4i,-0.359350362958073
AATSC4m,-2.1698392971822704
AATSC4p,-0.01444542595303628
AATSC4s,-0.5092167577413478
AATSC4v,-1.783300724172069
AATSC5Z,-0.15658119658119668
AATSC5c,-0.002632783038463676
AATSC5d,-0.02991452991452992
AATSC5i,0.12360250211700256
AATSC5m,-0.5582281799535422
AATSC5p,0.021287418766512096
AATSC5s,-0.3143589743589744
AATSC5v,5.164370212953462
AATSC6Z,-0.9338888888888889
