DLiP-ID,J00019
DLiP-Mol-ID,26730
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H28F3N3O/c25-24(26,27)20-7-4-8-21(15-20)28-23(31)30(17-18-5-2-1-3-6-18)22-11-13-29(14-12-22)16-19-9-10-19/h1-8,15,19,22H,9-14,16-17H2,(H,28,31)"
Standard Inchi Key(RDKit),DCLUCSBVATUJFW-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccccc1)C1CCN(CC2CC2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),431.502
MW Monoisotopic(RDKit),431.218447176
MolLogP(RDKit),5.61390000000001
XLogP(SDF),
XLogP(CDK),4.827
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),35.58
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.644978758001303
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,DCN1/UBE2M
Common Target Pref Name,DCN1/UBE2M
RDKit Descriptors
Ipc,17399369.636607535
qed,0.6449787580013031
Chi0,21.846724214874857
Chi1,14.881161298800642
TPSA,35.580000000000005
Chi0n,17.444276111069726
Chi0v,17.444276111069726
Chi1n,10.89463325679173
Chi1v,10.89463325679173
Chi2n,8.597373805727223
Chi2v,8.597373805727223
Chi3n,6.108967996995983
Chi3v,6.108967996995983
Chi4n,4.194553201496416
Chi4v,4.194553201496416
MolMR,114.63370000000006
MolWt,431.5020000000003
fr_SH,0
Kappa1,21.682957820079704
Kappa2,9.302964202852632
Kappa3,6.00153105258466
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,875.1383014882989
MolLogP,5.613900000000006
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,1
BalabanJ,1.4621489535898609
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,5.917906046161393
SMR_VSA5,44.446182244208046
SMR_VSA6,24.951057821744058
SMR_VSA7,65.72420659954848
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,180.58379822409913
NHOHCount,1
PEOE_VSA1,15.116608065707286
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,55.36374523494726
PEOE_VSA8,37.90825272748182
PEOE_VSA9,5.563451491696996
RingCount,4
SMR_VSA10,11.718500787021634
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,431.218447176
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,12.207413029781547
SlogP_VSA1,5.316788604006331
SlogP_VSA2,41.50704402092471
SlogP_VSA3,12.72105492335605
SlogP_VSA4,5.917906046161393
SlogP_VSA5,36.81018947509803
SlogP_VSA6,54.59730361615449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,11.73975000914047
EState_VSA2,17.760341616169594
EState_VSA3,6.544756405912575
EState_VSA4,56.090004138371356
EState_VSA5,24.97437738277524
EState_VSA6,4.899909730850478
EState_VSA7,30.33183534230805
EState_VSA8,10.216698334856808
EState_VSA9,0.0
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
