DLiP-ID,T0014S
DLiP-Mol-ID,14783
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H20F2N4O5/c23-14-6-12(7-15(24)9-14)16(10-20(30)31)28-19(29)3-4-27-22(32)18-8-13-5-11(21(25)26)1-2-17(13)33-18/h1-2,5-9,16H,3-4,10H2,(H3,25,26)(H,27,32)(H,28,29)(H,30,31)"
Standard Inchi Key(RDKit),DEGSDJIFZLDNIE-UHFFFAOYSA-N
Canonical SMILES(RDKit),N=C(N)c1ccc2oc(C(=O)NCCC(=O)NC(CC(=O)O)c3cc(F)cc(F)c3)cc2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),458.421
MW Monoisotopic(RDKit),458.14017618
MolLogP(RDKit),2.44717
XLogP(SDF),
XLogP(CDK),2.098
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),158.51
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.244684528087254
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,17298114.656825628
qed,0.2446845280872544
Chi0,24.120591385700628
Chi1,15.617101296127604
TPSA,158.51
Chi0n,17.15360846964014
Chi0v,17.15360846964014
Chi1n,9.754560811418077
Chi1v,9.754560811418077
Chi2n,7.203575922834223
Chi2v,7.203575922834223
Chi3n,4.689930165007193
Chi3v,4.689930165007193
Chi4n,3.1691519889619504
Chi4v,3.1691519889619504
MolMR,113.67480000000002
MolWt,458.42100000000016
fr_SH,0
Kappa1,23.38452026367187
Kappa2,9.896065104758367
Kappa3,6.124109918436442
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,3
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1220.4992749661976
MolLogP,2.4471700000000016
NOCount,9
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.5876043309087255
SMR_VSA1,32.68811997945916
SMR_VSA2,5.409283605791522
SMR_VSA3,10.633577208012662
SMR_VSA4,5.733667477162185
SMR_VSA5,18.88348407499998
SMR_VSA6,6.544756405912575
SMR_VSA7,70.98616156359151
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,185.61886495821926
NHOHCount,6
PEOE_VSA1,25.8909230170689
PEOE_VSA2,19.792895158006985
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,41.96165390246666
PEOE_VSA8,29.981620803461986
PEOE_VSA9,12.462662452073971
RingCount,3
SMR_VSA10,34.588528888519164
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,458.1401761799999
NumHDonors,5
PEOE_VSA10,23.0530816094913
PEOE_VSA11,5.760247418874442
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
PEOE_VSA14,5.969305287951849
SlogP_VSA1,16.367244685174846
SlogP_VSA2,35.27056833316541
SlogP_VSA3,9.589074368143644
SlogP_VSA4,17.043725287883312
SlogP_VSA5,40.56517166134023
SlogP_VSA6,46.881720416284615
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
fr_amidine,1
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,2
