DLiP-ID,T005C0
Kier1,20.28
Kier2,9.212018140589569
Kier3,4.950743801652893
MID_C,43.79016477629751
MID_N,4.088867260789149
MID_O,5.595169640182652
MID_X,0.0
MID_h,11.766642898653982
MPC10,106
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.82600010738045
MWC04,6.695798917058491
MWC05,7.560601162768557
MWC06,8.433594167539924
MWC07,9.30428598481871
MWC08,10.179261503913537
MWC09,11.053157274445402
MWC10,11.929640389267645
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.473600000000005
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,3.044522437723423
SRW06,6.934397209928558
SRW07,5.351858133476067
SRW08,8.510168576479273
SRW09,7.4127640174265625
SRW10,10.125069885783383
SaaCH,18.453119845973106
SaaNH,0
SaaSe,0
SaaaC,2.10503217194852
SaasC,3.333619488776417
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9116275615184346
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.2798950459813554
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9710260761675134
VE1_D,5.1246222212240795
VE2_A,0.14707503985805606
VE2_D,0.18980082300829923
VE3_A,2.3722762917879288
VE3_D,2.6273085823859366
VR1_A,652.4794277089405
VR1_D,164.69125850803988
VR2_A,24.16590472996076
VR2_D,6.099676241038514
VR3_A,7.474031383294684
VR3_D,6.09732433354575
WPath,2176
Xc-3d,1.754284963285469
Xc-4d,0.0
Xc-5d,0.3989744750195586
Xc-6d,0.0
Xp-0d,18.80275414050485
Xp-1d,13.097356788324023
Xp-2d,11.908960945146683
Xp-3d,10.257858270619609
Xp-4d,8.005643889951523
Xp-5d,6.233358466517659
Xp-6d,4.328284398954844
Xp-7d,2.9552189320508475
ZMIC0,86.60956404947281
ZMIC1,51.71182265924278
ZMIC2,29.577024217978142
ZMIC3,24.495918596790823
ZMIC4,24.19340039664804
ZMIC5,24.19340039664804
nAcid,0
nAtom,47
nBase,1
nRing,4
piPC1,3.7256934272366524
piPC2,4.356708826689592
piPC3,4.962844630259907
piPC4,5.557792847109637
piPC5,6.026318769848445
piPC6,6.335912703844369
piPC7,6.722169023855181
piPC8,7.158960760356322
piPC9,7.303701265336458
AATS0Z,28.127659574468087
AATS0d,3.4893617021276597
AATS0i,158.4510278426081
AATS0m,111.44696855319154
AATS0p,1.7067823424889357
AATS0s,4.0248956600414445
AATS0v,239.32144126505563
AATS1Z,27.94
AATS1d,4.12
AATS1i,144.16600753007793
AATS1m,106.98459080000008
AATS1p,1.9780524308400007
AATS1s,3.2093209876543205
AATS1v,283.44577968813036
AATS2Z,25.674698795180724
AATS2d,3.8072289156626504
AATS2i,148.47141403069568
AATS2m,97.29450599999997
AATS2p,1.7789146835589886
AATS2s,3.0306038970697617
AATS2v,248.85698277657713
AATS3Z,20.49532710280374
AATS3d,3.074766355140187
AATS3i,156.5566652677277
AATS3m,75.16520653271029
AATS3p,1.4762919110269714
AATS3s,3.028556593977154
AATS3v,198.84591989396392
AATS4Z,17.053097345132745
AATS4d,2.752212389380531
AATS4i,158.91874772206918
AATS4m,60.52984150442476
AATS4p,1.349042618592743
AATS4s,2.7512837321096906
AATS4v,175.11116587298807
AATS5Z,15.266666666666667
AATS5d,2.742857142857143
AATS5i,159.9644961761608
AATS5m,54.19209703809521
AATS5p,1.2832024364388
AATS5s,2.522663139329806
AATS5v,168.57065239715936
AATS6Z,16.822916666666668
AATS6d,2.7083333333333335
AATS6i,158.52226567371144
AATS6m,59.76663841666666
AATS6p,1.3248162787456663
AATS6s,3.092303240740741
AATS6v,176.98250405191675
AATS7Z,14.861702127659575
AATS7d,2.702127659574468
AATS7i,158.8537862230613
AATS7m,52.15527578723403
AATS7p,1.2724572170104254
AATS7s,2.718216443393749
AATS7v,165.63859194165076
AATS8Z,16.428571428571427
AATS8d,2.7532467532467533
AATS8i,158.73696036060798
AATS8m,58.37428794805196
AATS8p,1.3386714685030516
AATS8s,2.679333012666347
AATS8v,173.70414186352613
AMID_C,1.6218579546776855
AMID_N,0.15143952817737588
AMID_O,0.20722850519195007
AMID_X,0.0
AMID_h,0.43580158883903636
ATS0dv,352.44444444444446
ATS0pe,293.9928999999998
ATS0se,361.92238499999985
ATS1dv,362.33333333333337
ATS1pe,326.49800000000005
ATS1se,390.48952399999973
ATS2dv,495.66666666666663
ATS2pe,532.4502000000001
ATS2se,643.7356479999994
ATS3dv,447.0
ATS3pe,675.522
ATS3se,831.330032
ATS4dv,383.66666666666663
ATS4pe,696.0550000000001
ATS4se,866.696118
ATS5dv,343.33333333333337
ATS5pe,632.0779999999997
ATS5se,791.28091
ATS6dv,351.6666666666667
ATS6pe,597.6115
ATS6se,741.2677700000002
ATS7dv,293.0
ATS7pe,568.2301
ATS7se,710.6962580000002
ATS8dv,240.66666666666669
ATS8pe,470.212
ATS8se,586.7708039999999
ATSC0Z,470.9361702127659
ATSC0c,1.0982826756340387
ATSC0d,27.829787234042556
ATSC0i,72.97876913555011
ATSC0m,2158.1919168085105
ATSC0p,13.70523629571191
ATSC0s,54.75933222426523
ATSC0v,2439.4849268648222
ATSC1Z,17.280669986419188
ATSC1c,-0.576578760876144
ATSC1d,8.734268899954728
ATSC1i,3.242854611259207
ATSC1m,85.09909335264851
ATSC1p,1.524197053570305
ATSC1s,-10.179330752545546
ATSC1v,195.52202705684408
ATSC2Z,63.72974196468995
ATSC2c,-0.1322906268386264
ATSC2d,-5.231326392032595
ATSC2i,-16.551390703967492
ATSC2m,281.1594408275242
ATSC2p,-0.7493408922390812
ATSC2s,-3.079668006117882
ATSC2v,-119.52820931946928
ATSC3Z,7.124038026256223
ATSC3c,0.4737966621467737
ATSC3d,-4.399728383884111
ATSC3i,5.154186512071675
ATSC3m,12.898447882752485
ATSC3p,0.12485853706313046
ATSC3s,1.9691885856649518
ATSC3v,-208.93626395621285
ATSC4Z,-111.93164327750111
ATSC4c,-0.3935717130084464
ATSC4d,0.0900860117700315
ATSC4i,-14.634270630112578
ATSC4m,-506.38134602897253
ATSC4p,-1.4049168835882204
ATSC4s,-17.39465343485094
ATSC4v,-377.72977956482885
ATSC5Z,23.461747397012225
ATSC5c,-0.1535494795549383
ATSC5d,1.5717519239474882
ATSC5i,3.395673081462095
ATSC5m,128.90288170439104
ATSC5p,0.7730826799073803
ATSC5s,-5.20988632362557
ATSC5v,380.57739134242036
ATSC6Z,-80.69941149841557
ATSC6c,0.46623859573316734
ATSC6d,-3.141693073789043
ATSC6i,2.0424011637914745
ATSC6m,-379.5203510131281
ATSC6p,-1.7871108742799118
ATSC6s,19.353563424598583
ATSC6v,-388.6987287731911
ATSC7Z,-24.276595744680847
ATSC7c,-0.1899256245165337
ATSC7d,-4.723404255319149
ATSC7i,-8.83430607910463
ATSC7m,-114.63741936170214
ATSC7p,-0.7504314696161711
ATSC7s,-1.8159968479117414
ATSC7v,-217.35740525177593
ATSC8Z,-30.065640561339947
ATSC8c,-0.15172513722978645
ATSC8d,1.0448166591217751
ATSC8i,-4.274734170025529
ATSC8m,-136.81829289904948
ATSC8p,0.679023041310373
ATSC8s,-12.513632657522136
ATSC8v,-67.26246336644459
AXp-0d,0.6963983015001796
AXp-1d,0.4365785596108008
AXp-2d,0.2835466891701591
AXp-3d,0.1865065140112656
AXp-4d,0.11602382449205106
AXp-5d,0.0760165666648495
AXp-6d,0.049750395390285564
AXp-7d,0.031438499277136676
GATS1Z,0.7609099123520378
GATS1c,1.4148787295658676
GATS1d,0.8099235474006116
GATS1i,1.0119274922015726
GATS1m,0.7587905023301504
GATS1p,0.8281045069994003
GATS1s,1.0308430758882627
GATS1v,0.8223669158964574
GATS2Z,0.8243769330507175
GATS2c,0.9480460806547588
GATS2d,1.274529309900151
GATS2i,1.1834375277986988
GATS2m,0.8230037855077088
GATS2p,1.0018349420961723
GATS2s,0.7831941125736364
GATS2v,0.9497435848205422
GATS3Z,0.9881887635970881
GATS3c,0.8927883526439513
GATS3d,1.0813398496670381
GATS3i,0.9895393188195958
GATS3m,0.9881295616619318
GATS3p,0.971080390213218
GATS3s,0.9853472383982754
GATS3v,0.97892407705594
GATS4Z,1.1695401540576267
GATS4c,1.1501334188800212
GATS4d,0.9727273957403046
GATS4i,1.0801602359690117
GATS4m,1.1610606442009341
GATS4p,1.0607906145594557
GATS4s,1.2828047173974875
GATS4v,1.039564843167314
GATS5Z,0.8986355832655644
GATS5c,0.9647139521518929
GATS5d,0.9996140964030871
GATS5i,0.9311461978415061
GATS5m,0.9038862655034651
GATS5p,0.9002828144077588
GATS5s,0.8896014613889501
GATS5v,0.9262468450493184
GATS6Z,1.0118807603686637
GATS6c,0.9019546670952512
GATS6d,0.9297591743119265
GATS6i,0.9459985178729704
GATS6m,1.019901906816597
GATS6p,0.986447649469716
GATS6s,0.7102867105998821
GATS6v,1.033842941046711
GATS7Z,0.8978042830035242
GATS7c,1.0482978557434592
GATS7d,1.0902140672782872
GATS7i,0.977801120501221
GATS7m,0.9122399824577194
GATS7p,0.926635195758681
GATS7s,0.9967224641686286
GATS7v,1.0338382634928533
GATS8Z,1.0211767991654142
GATS8c,1.2012349143924899
GATS8d,0.9337841058024544
GATS8i,0.9945000505676943
GATS8m,1.0229046410532399
GATS8p,0.937658345272908
GATS8s,1.176289826202896
GATS8v,0.9992714550698908
MATS1Z,0.034492635763983
MATS1c,-0.4934831872046857
MATS1d,0.2950152905198775
MATS1i,0.04176945392052037
MATS1m,0.03706489081368714
MATS1p,0.10453998745022468
MATS1s,-0.174738633922799
MATS1v,0.07533996353469484
MATS2Z,0.07663018569262145
MATS2c,-0.06820790442937945
MATS2d,-0.10644412512435063
MATS2i,-0.12842740930099178
MATS2m,0.07377044018075615
MATS2p,-0.03096083543029052
MATS2s,-0.031846779684317296
MATS2v,-0.02774546704732904
MATS3Z,0.006644744120138257
MATS3c,0.18949246443259415
MATS3d,-0.06944325359398669
MATS3i,0.031022563065077488
MATS3m,0.0026251944161841657
MATS3p,0.004001711677725224
MATS3s,0.015795858934487705
MATS3v,-0.03762095067730379
MATS4Z,-0.09885764182921242
MATS4c,-0.14904903150994717
MATS4d,0.0013463776352466753
MATS4i,-0.08340536021186302
MATS4m,-0.09759038957606364
MATS4p,-0.04263669358355599
MATS4s,-0.13212258176155797
MATS4v,-0.06440246653607545
MATS5Z,0.022300102836833664
MATS5c,-0.06258103976838486
MATS5d,0.0252803261977574
MATS5i,0.020827536128028203
MATS5m,0.02673505757041057
MATS5p,0.025249220476351333
MATS5s,-0.04258715838304894
MATS5v,0.0698318270311967
MATS6Z,-0.08389478103069185
MATS6c,0.20783597054913067
MATS6d,-0.05526885830784909
MATS6i,0.01370159543134602
MATS6m,-0.08609375147304381
MATS6p,-0.06383981129460407
MATS6s,0.17303319285355287
MATS6v,-0.07800844235581257
MATS7Z,-0.02577482605945604
MATS7c,-0.08646481854359107
MATS7d,-0.08486238532110092
MATS7i,-0.06052654891106665
MATS7m,-0.026558671281473795
MATS7p,-0.0273775458308211
MATS7s,-0.016581619736288782
MATS7v,-0.04454985617212224
MATS8Z,-0.03896866664554382
MATS8c,-0.08432387167223131
MATS8d,0.022915921998490817
MATS8i,-0.03575359457919376
MATS8m,-0.03869556912265658
MATS8p,0.030241624492142884
MATS8s,-0.13948656881171698
MATS8v,-0.01682990878769409
MAXaaN,4.610455834446774
MAXaaO,5.921564372075736
MAXaaS,1.6057118197831302
MAXsOH,10.43870158903341
MINaaN,4.610455834446774
MINaaO,5.921564372075736
MINaaS,1.6057118197831302
MINsOH,9.35774487885654
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.563066941008614
SpAD_D,332.79437707517434
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5011957514487275
SssNH2,0
SsssAs,0
SsssCH,-0.8520016931754855
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,799
TMWC10,132.95907324961328
TSRW10,77.92337612854482
VE1_Dt,5.112218435949062
VE2_Dt,0.18934142355366898
VE3_Dt,2.624885219209599
VR1_Dt,166.03221502050818
VR2_Dt,6.149341297055859
VR3_Dt,6.105433608926985
Xc-3dv,0.9324788655735212
Xc-4dv,0.0
Xc-5dv,0.14003140705215314
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.509679700787487
Xch-7d,0.7540325259209291
Xp-0dv,15.609943959817388
Xp-1dv,9.566554174510188
Xp-2dv,7.489296138807633
Xp-3dv,5.523761214986984
Xp-4dv,3.8263100883237464
Xp-5dv,2.5423240700330965
Xp-6dv,1.4983184861379713
Xp-7dv,0.9075596000669975
Xpc-4d,4.230006254427452
Xpc-5d,5.922614081504093
Xpc-6d,8.086385131815234
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,50
nFRing,1
nHBAcc,6
nHBDon,3
nHRing,2
nSpiro,0
naRing,4
piPC10,7.547645890507256
AATS0dv,7.498817966903074
AATS0pe,6.255168085106378
AATS0se,7.700476276595741
AATS1dv,7.246666666666667
AATS1pe,6.529960000000001
AATS1se,7.809790479999995
AATS2dv,5.971887550200803
AATS2pe,6.415062650602411
AATS2se,7.7558511807228845
AATS3dv,4.177570093457944
AATS3pe,6.313289719626169
AATS3se,7.769439551401868
AATS4dv,3.3952802359882
AATS4pe,6.159778761061948
AATS4se,7.669877150442478
AATS5dv,3.26984126984127
AATS5pe,6.019790476190474
AATS5se,7.536008666666667
AATS6dv,3.6631944444444446
AATS6pe,6.225119791666667
AATS6se,7.721539270833335
AATS7dv,3.117021276595745
AATS7pe,6.045001063829787
AATS7se,7.560598489361704
AATS8dv,3.1255411255411256
AATS8pe,6.10664935064935
AATS8se,7.62040005194805
AATSC0Z,10.019918515165232
AATSC0c,0.02336771650285189
AATSC0d,0.5921231326392034
AATSC0i,1.5527397688414917
AATSC0m,45.918976953372564
AATSC0p,0.29160077224918957
AATSC0s,1.1650921749843666
AATSC0v,51.90393461414515
AATSC1Z,0.34561339972838373
AATSC1c,-0.01153157521752288
AATSC1d,0.17468537799909456
AATSC1i,0.06485709222518414
AATSC1m,1.7019818670529703
AATSC1p,0.030483941071406104
AATSC1s,-0.2035866150509109
AATSC1v,3.9104405411368814
AATSC2Z,0.7678282164420476
AATSC2c,-0.0015938629739593543
AATSC2d,-0.06302802881966982
AATSC2i,-0.19941434583093365
AATSC2m,3.3874631425002915
AATSC2p,-0.009028203520952785
AATSC2s,-0.03710443380864918
AATSC2v,-1.4400989074634853
AATSC3Z,0.06657979463790863
AATSC3c,0.004428006188287604
AATSC3d,-0.04111895685873001
AATSC3i,0.04816996740253902
AATSC3m,0.12054624189488304
AATSC3p,0.0011669022155432753
AATSC3s,0.01840363164172852
AATSC3v,-1.9526753640767556
AATSC4Z,-0.9905455157300983
AATSC4c,-0.0034829355133490832
AATSC4d,0.000797221343097624
