DLiP-ID,I000VT
DLiP-Mol-ID,29029
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H24N2O4S/c1-12-18(13(2)24-19-12)14-9-10-16(23-4)17(11-14)25(21,22)20(3)15-7-5-6-8-15/h9-11,15H,5-8H2,1-4H3"
Standard Inchi Key(RDKit),ONUKWYBZXUKVSG-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N(C)C1CCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),364.467
MW Monoisotopic(RDKit),364.145678248
MolLogP(RDKit),3.53014
XLogP(SDF),
XLogP(CDK),3.281
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),72.64
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.811395601264161
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Bromodomain_Histone
Common Target Pref Name,Bromodomain/Histone
RDKit Descriptors
Ipc,554128.5055290916
qed,0.8113956012641607
Chi0,18.18986996538248
Chi1,11.857409138786489
TPSA,72.64
Chi0n,15.073496844823927
Chi0v,15.889993425751653
Chi1n,8.452652166800513
Chi1v,9.892715495601152
Chi2n,6.524338215044752
Chi2v,8.490264182676516
Chi3n,4.981623465487998
Chi3v,6.912872992208582
Chi4n,3.548170330096596
Chi4v,5.1432615132834725
MolMR,95.16980000000005
MolWt,364.4670000000002
fr_SH,0
Kappa1,17.946842066290348
Kappa2,6.8018367623600735
Kappa3,3.180192791454646
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,847.696380273226
MolLogP,3.530140000000002
NOCount,6
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.0910764181330888
SMR_VSA1,17.677754875102334
SMR_VSA2,0.0
SMR_VSA3,9.46187924842168
SMR_VSA4,0.0
SMR_VSA5,50.46808519575103
SMR_VSA6,14.157469523954724
SMR_VSA7,29.653276619107732
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,148.36663354451923
NHOHCount,0
PEOE_VSA1,9.259957890773396
PEOE_VSA2,0.0
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,24.064673571439076
PEOE_VSA7,44.38530327385348
PEOE_VSA8,18.652964303522147
PEOE_VSA9,12.803725536125995
RingCount,3
SMR_VSA10,10.023291153407584
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,364.145678248
NumHDonors,0
PEOE_VSA10,16.40524272767612
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,38.07898658585329
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,37.137461905426946
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
