DLiP-ID,T003D3
AATS4m,61.09061356923077
AATS4p,1.360236030192154
AATS4s,3.397435897435898
AATS4v,188.07808905679937
AATS5Z,18.574074074074073
AATS5d,2.962962962962963
AATS5i,157.59749627281641
AATS5m,68.6372188333333
AATS5p,1.3594152552099816
AATS5s,3.748971193415639
AATS5v,195.4767964167318
AATS6Z,19.434782608695652
AATS6d,3.0434782608695654
AATS6i,155.49510877041078
AATS6m,70.92920352173914
AATS6p,1.4300158639868694
AATS6s,4.550724637681159
AATS6v,204.77383503196853
AATS7Z,16.214285714285715
AATS7d,2.6904761904761907
AATS7i,157.33809464668204
AATS7m,57.30383297619049
AATS7p,1.3185342535296427
AATS7s,3.4907407407407423
AATS7v,181.969721251359
AATS8Z,16.323529411764707
AATS8d,2.411764705882353
AATS8i,160.73603553644827
AATS8m,59.30968617647058
AATS8p,1.139501317460029
AATS8s,4.500000000000002
AATS8v,157.40109619537702
AMID_C,1.6619732302602057
AMID_N,0.10751840611979283
AMID_O,0.28008608161461934
AMID_X,0.0
AMID_h,0.38760448773441214
ATS0dv,286.0
ATS0pe,195.5199
ATS0se,237.2676280000001
ATS1dv,291.0
ATS1pe,212.56400000000002
ATS1se,252.45359600000003
ATS2dv,409.0
ATS2pe,326.32610000000005
ATS2se,388.855944
ATS3dv,385.0
ATS3pe,417.833
ATS3se,507.362424
ATS4dv,322.0
ATS4pe,404.37459999999993
ATS4se,498.7520399999999
ATS5dv,299.0
ATS5pe,339.62799999999993
ATS5se,418.13887600000015
ATS6dv,251.0
ATS6pe,297.94110000000006
ATS6se,363.40797599999996
ATS7dv,188.0
ATS7pe,263.688
ATS7se,325.382452
ATS8dv,163.0
ATS8pe,211.09919999999997
ATS8se,262.550848
ATSC0Z,211.2
ATSC0c,1.0348926368856375
ATSC0d,19.366666666666667
ATSC0i,44.17071804630132
ATSC0m,1001.2683027000003
ATSC0p,6.925720704581368
ATSC0s,69.02685185185186
ATSC0v,1430.9872115801286
ATSC1Z,-10.280000000000026
ATSC1c,-0.6424065247586581
ATSC1d,4.908888888888892
ATSC1i,8.030062696465748
ATSC1m,-41.52997758000037
ATSC1p,1.399873882183848
ATSC1s,-12.857345679012342
ATSC1v,193.37618076992516
ATSC2Z,-4.400000000000028
ATSC2c,0.21901414948063494
ATSC2d,-4.477777777777776
ATSC2i,-8.984278319800074
ATSC2m,-26.635238300000424
ATSC2p,-1.338242258829936
ATSC2s,5.749691358024693
ATSC2v,-236.57401733251743
ATSC3Z,-88.80000000000001
ATSC3c,-0.1619606781314769
ATSC3d,-4.894444444444445
ATSC3i,-16.63042225911018
ATSC3m,-421.6966663500002
ATSC3p,-2.4928850746634574
ATSC3s,-18.570216049382715
ATSC3v,-585.7283949054295
ATSC4Z,-15.599999999999993
ATSC4c,0.15999927494650965
ATSC4d,-0.3944444444444444
ATSC4i,-3.310666825985668
ATSC4m,-76.2202922499998
ATSC4p,-0.8769435329006957
ATSC4s,-6.741512345679016
ATSC4v,-171.64102662703863
ATSC5Z,59.64000000000001
ATSC5c,-0.19948204736080027
ATSC5d,-3.5933333333333333
ATSC5i,2.260511740602897
ATSC5m,286.9557519400001
ATSC5p,0.8426570938055387
ATSC5s,-4.194629629629631
ATSC5v,381.6307699861495
ATSC6Z,-45.839999999999996
ATSC6c,0.22342493031113897
ATSC6d,-2.628888888888889
ATSC6i,-2.7672446917912223
ATSC6m,-219.14024194000007
ATSC6p,-0.6708650112705621
ATSC6s,6.616234567901233
ATSC6v,-258.5678674640575
ATSC7Z,-59.079999999999984
ATSC7c,-0.3652039564880864
ATSC7d,-1.48
ATSC7i,-4.657681922003152
ATSC7m,-279.0649559799999
ATSC7p,-1.1733171682785144
ATSC7s,-19.716296296296292
ATSC7v,-307.4809063723333
ATSC8Z,78.04000000000002
ATSC8c,0.5151230694378943
ATSC8d,-2.6822222222222236
ATSC8i,-4.918013295472531
ATSC8m,357.38869484000026
ATSC8p,-0.8946891483065846
ATSC8s,32.04271604938272
ATSC8v,34.89186247273374
AXp-0d,0.705548048158227
AXp-1d,0.43481096633977306
AXp-2d,0.28601997280684377
AXp-3d,0.17948008642688132
AXp-4d,0.11130685816121681
AXp-5d,0.07444525790082214
AXp-6d,0.0488005015137215
AXp-7d,0.03000979160878838
GATS1Z,0.7466264204545455
GATS1c,1.427354898599134
GATS1d,0.7721062822719449
GATS1i,0.8486236992842238
GATS1m,0.7433796425765699
GATS1p,0.7318398936090371
GATS1s,0.8451760754671422
GATS1v,0.7033937259422538
GATS2Z,0.7195075757575758
GATS2c,0.5389038493885921
GATS2d,1.2578313253012048
GATS2i,1.116948823187297
GATS2m,0.7289361817525554
GATS2p,1.045110266623395
GATS2s,0.5368281264671557
GATS2v,0.9626245234184541
GATS3Z,1.0689102564102564
GATS3c,0.8872450890954091
GATS3d,1.0712299748444327
GATS3i,1.1364118669279695
GATS3m,1.0706947864960263
GATS3p,1.117929760375585
GATS3s,1.0011216164484482
GATS3v,1.1125637890347688
GATS4Z,1.0203234265734267
GATS4c,0.7627147613514472
GATS4d,0.9675625579240037
GATS4i,1.0071817130246419
GATS4m,1.0242095627462033
GATS4p,1.034828776639
GATS4s,0.8633237612432502
GATS4v,1.065636514773113
GATS5Z,0.8569198933782267
GATS5c,0.9279431334090636
GATS5d,1.1091986995601453
GATS5i,0.9424926140386305
GATS5m,0.8553703694324302
GATS5p,0.9096949327031049
GATS5s,1.0516125859054668
GATS5v,0.8573905366031855
GATS6Z,1.0984848484848486
GATS6c,0.7197604535699802
GATS6d,1.009129686447654
GATS6i,1.0264084089599534
GATS6m,1.0979725665163176
GATS6p,1.0116671357307585
GATS6s,1.077208045831542
GATS6v,1.0517096336280403
GATS7Z,1.2014678030303032
GATS7c,1.039468910529037
GATS7d,0.8734939759036144
GATS7i,1.0403915857801493
GATS7m,1.2011676905368436
GATS7p,1.0918205478029122
GATS7s,1.198554929356147
GATS7v,1.1458867524199914
GATS8Z,0.7915552584670232
GATS8c,0.5862613148448005
GATS8d,1.0570011136984914
GATS8i,1.014541087925483
GATS8m,0.8022717188922069
GATS8p,1.1206458768216692
GATS8s,0.5658319478779452
GATS8v,1.047706926862425
MATS1Z,-0.04563210227272739
MATS1c,-0.5819503352286342
MATS1d,0.23762908777969033
MATS1i,0.17043381024608495
MATS1m,-0.03888503598512081
MATS1p,0.1894938910371041
MATS1s,-0.17462424043246716
MATS1v,0.1266888816369086
MATS2Z,-0.01250000000000008
MATS2c,0.1269778960683653
MATS2d,-0.13872633390705674
MATS2i,-0.12203937880813848
MATS2m,-0.015960899727781076
MATS2p,-0.11593672190199829
MATS2s,0.049977866906330076
MATS2v,-0.09919334655882231
MATS3Z,-0.1940559440559441
MATS3c,-0.07223076051587396
MATS3d,-0.11664239375082748
MATS3i,-0.1737707658761373
MATS3m,-0.1943826945267754
MATS3p,-0.16612889708233072
MATS3s,-0.12416717141126588
MATS3v,-0.1889158617745668
MATS4Z,-0.034090909090909075
MATS4c,0.0713560195271172
MATS4d,-0.009400238315900965
MATS4i,-0.03459305488151999
MATS4m,-0.03513403583057101
MATS4p,-0.05844058492906774
MATS4s,-0.04507618633897995
MATS4v,-0.05535963894383805
MATS5Z,0.15688131313131318
MATS5c,-0.10708681818279837
MATS5d,-0.10307898259705488
MATS5i,0.028431501941491702
MATS5m,0.159217925663881
MATS5p,0.06759481790570751
MATS5s,-0.033760047455737546
MATS5v,0.14816141802038582
MATS6Z,-0.1415513833992095
MATS6c,0.14079906057789845
MATS6d,-0.08852802514405447
MATS6i,-0.040857945689325194
MATS6m,-0.1427365159826949
MATS6p,-0.0631733040050055
MATS6s,0.06251097177403597
MATS6v,-0.11784257507454272
MATS7Z,-0.19981060606060602
MATS7c,-0.25206476461662997
MATS7d,-0.05458568969756576
MATS7i,-0.07531948326233431
MATS7m,-0.19907961819701137
MATS7p,-0.12101032186774692
MATS7s,-0.20402304907797933
MATS7v,-0.15348090958469252
MATS8Z,0.32603609625668456
MATS8c,0.43919566067663973
MATS8d,-0.12220309810671261
MATS8i,-0.09824208634001458
MATS8m,0.3149435223155938
MATS8p,-0.11398548037387315
MATS8s,0.40959400567964377
MATS8v,0.02151447422227198
MAXsOH,9.390640557033954
MINsOH,9.230076235626381
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.49863941324022
SpAD_D,155.55804547413155
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,575
TMWC10,113.30871580722432
TSRW10,66.81481269958465
VE1_Dt,4.327496352540766
VE2_Dt,0.22776296592319822
VE3_Dt,2.1068430513842915
VR1_Dt,95.39323772871386
VR2_Dt,5.020696722563887
VR3_Dt,5.199861578767478
Xc-3dv,0.5128336306190161
Xc-4dv,0.0
Xc-5dv,0.0563980579413864
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.39660880187581576
Xch-7d,0.6856480495148799
Xp-0dv,9.921477634980787
Xp-1dv,5.788089086680019
Xp-2dv,4.333555796438839
Xp-3dv,2.990240641776543
Xp-4dv,2.0629944704790013
Xp-5dv,1.4014738020939428
Xp-6dv,0.7273397383099519
Xp-7dv,0.4104938378624065
Xpc-4d,2.9800591186632746
Xpc-5d,4.590092387780382
Xpc-6d,7.013936202590632
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,32
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,7.194765250624761
AATS0dv,9.533333333333333
AATS0pe,6.51733
AATS0se,7.908920933333336
AATS1dv,9.09375
AATS1pe,6.642625000000001
AATS1se,7.889174875000001
AATS2dv,8.18
AATS2pe,6.526522000000001
AATS2se,7.777118880000001
AATS3dv,5.923076923076923
AATS3pe,6.4282
AATS3se,7.805575753846154
AATS4dv,4.953846153846154
AATS4pe,6.221147692307691
AATS4se,7.673108307692306
AATS5dv,5.537037037037037
AATS5pe,6.289407407407406
AATS5se,7.743312518518521
AATS6dv,5.456521739130435
AATS6pe,6.47698043478261
AATS6se,7.900173391304347
AATS7dv,4.476190476190476
AATS7pe,6.278285714285714
AATS7se,7.747201238095238
AATS8dv,4.794117647058823
AATS8pe,6.208799999999999
AATS8se,7.722083764705881
AATSC0Z,7.04
AATSC0c,0.03449642122952125
AATSC0d,0.6455555555555555
AATSC0i,1.4723572682100439
AATSC0m,33.37561009000001
AATSC0p,0.2308573568193789
AATSC0s,2.3008950617283954
AATSC0v,47.69957371933762
AATSC1Z,-0.3212500000000008
AATSC1c,-0.020075203898708066
AATSC1d,0.1534027777777779
AATSC1i,0.25093945926455463
AATSC1m,-1.2978117993750116
AATSC1p,0.04374605881824525
AATSC1s,-0.4017920524691357
AATSC1v,6.043005649060161
AATSC2Z,-0.08800000000000056
AATSC2c,0.004380282989612699
AATSC2d,-0.08955555555555553
AATSC2i,-0.17968556639600147
AATSC2m,-0.5327047660000085
AATSC2p,-0.02676484517659872
AATSC2s,0.11499382716049386
AATSC2v,-4.731480346650349
AATSC3Z,-1.3661538461538463
AATSC3c,-0.00249170274048426
AATSC3d,-0.0752991452991453
AATSC3i,-0.2558526501401566
AATSC3m,-6.487641020769234
AATSC3p,-0.038352078071745496
AATSC3s,-0.2856956315289648
AATSC3v,-9.011206075468145
AATSC4Z,-0.23999999999999988
AATSC4c,0.002461527306869379
AATSC4d,-0.006068376068376067
AATSC4i,-0.05093333578439489
AATSC4m,-1.1726198807692276
AATSC4p,-0.013491438967703011
AATSC4s,-0.10371557454890794
AATSC4v,-2.640631178877517
AATSC5Z,1.1044444444444446
AATSC5c,-0.003694111988162968
AATSC5d,-0.0665432098765432
AATSC5i,0.04186132852968328
AATSC5m,5.313995406296298
AATSC5p,0.015604760996398863
AATSC5s,-0.07767832647462279
AATSC5v,7.067236481224991
AATSC6Z,-0.9965217391304347
AATSC6c,0.0048570637024160646
