DLiP-ID,C0026B
DLiP-Mol-ID,28768
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H11ClN2OS/c1-14-11(15)6-9(13-14)7-16-10-4-2-8(12)3-5-10/h2-6,13H,7H2,1H3"
Standard Inchi Key(RDKit),FPBSAQDOGXIBNI-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cn1[nH]c(CSc2ccc(Cl)cc2)cc1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),254.742
MW Monoisotopic(RDKit),254.028061652
MolLogP(RDKit),2.6591
XLogP(SDF),
XLogP(CDK),2.962
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),37.79
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.855524347324367
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,5589.577234676775
qed,0.8555243473243667
Chi0,11.543605595440512
Chi1,7.647867045540841
TPSA,37.79
Chi0n,8.735532776571588
Chi0v,10.307958303517768
Chi1n,4.782603717392024
Chi1v,6.14616675005474
Chi2n,3.421229321588505
Chi2v,4.906419892041149
Chi3n,2.1475730473220054
Chi3v,3.460390024232212
Chi4n,1.3145015581203081
Chi4v,2.239074408426708
MolMR,67.04670000000002
MolWt,254.74200000000002
fr_SH,0
Kappa1,11.35821374359805
Kappa2,4.803258818946975
Kappa3,2.709487347833096
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,529.6627454690158
MolLogP,2.6591000000000005
NOCount,3
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.017989052296798
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,7.04767198267719
SMR_VSA5,10.648337082264565
SMR_VSA6,0.0
SMR_VSA7,51.40220073002166
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,102.41351336360576
NHOHCount,1
PEOE_VSA1,0.0
PEOE_VSA2,14.575021927518044
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.761884949391115
PEOE_VSA6,11.600939890232516
PEOE_VSA7,24.26546827384644
PEOE_VSA8,34.47893744199315
PEOE_VSA9,0.0
RingCount,2
SMR_VSA10,23.36282483962363
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,254.028061652
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
PEOE_VSA14,0.0
SlogP_VSA1,5.559266895052007
SlogP_VSA2,9.780484743446223
SlogP_VSA3,12.800525589423978
SlogP_VSA4,0.0
SlogP_VSA5,5.693927994848461
SlogP_VSA6,40.021856001897646
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,1
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,0.0
EState_VSA4,21.364898390854353
EState_VSA5,4.681802935145185
EState_VSA6,24.875924000529913
