DLiP-ID,P0000V
AMID_N,0.33675760687820533
AMID_O,0.2904348112061409
AMID_X,0.0
AMID_h,0.7500863011154296
ATS0dv,266.44444444444446
ATS0pe,214.0095
ATS0se,263.12654100000003
ATS1dv,195.33333333333331
ATS1pe,225.7826
ATS1se,271.24360399999995
ATS2dv,396.3333333333333
ATS2pe,397.94860000000006
ATS2se,482.25050600000003
ATS3dv,329.3333333333333
ATS3pe,481.8815
ATS3se,591.568054
ATS4dv,274.0
ATS4pe,537.202
ATS4se,666.9531760000001
ATS5dv,196.0
ATS5pe,422.65189999999996
ATS5se,526.7604359999999
ATS6dv,193.33333333333331
ATS6pe,357.7241000000001
ATS6se,444.163724
ATS7dv,108.0
ATS7pe,298.4942
ATS7se,376.21663
ATS8dv,115.0
ATS8pe,269.80780000000004
ATS8se,337.97278800000004
ATSC0Z,394.96969696969694
ATSC0c,0.6499718635379976
ATSC0d,23.87878787878788
ATSC0i,52.62059016333421
ATSC0m,1788.520714909091
ATSC0p,9.881411068764544
ATSC0s,93.97875878122794
ATSC0v,1618.0911234901844
ATSC1Z,103.97061524334255
ATSC1c,-0.5415698019804522
ATSC1d,8.094582185491278
ATSC1i,-15.705924708371175
ATSC1m,448.4861887603306
ATSC1p,-1.2424666395766566
ATSC1s,-18.795330471443453
ATSC1v,3.231459880010469
ATSC2Z,86.96418732782371
ATSC2c,0.39066628132089914
ATSC2d,-0.8099173553718981
ATSC2i,26.51047410076276
ATSC2m,410.68827061983467
ATSC2p,3.193504992392823
ATSC2s,42.77314673105919
ATSC2v,443.30351839174153
ATSC3Z,-99.11294765840219
ATSC3c,-0.030911794871706547
ATSC3d,-5.966942148760328
ATSC3i,-23.69783016092589
ATSC3m,-428.0180423388431
ATSC3p,-3.1445778596511524
ATSC3s,-4.061115740268379
ATSC3v,-310.23680614043866
ATSC4Z,-236.83287419651055
ATSC4c,-0.20630015088053297
ATSC4d,-3.7254361799816333
ATSC4i,1.2377405798832921
ATSC4m,-1059.905532619835
ATSC4p,-0.6532093245420082
ATSC4s,-47.37608887541082
ATSC4v,-271.59433494465884
ATSC5Z,-73.96877869605143
ATSC5c,-0.08635172043633838
ATSC5d,-3.4811753902663
ATSC5i,-24.464168562426654
ATSC5m,-345.30724233057856
ATSC5p,-2.8520885889881975
ATSC5s,-34.101631651973044
ATSC5v,-413.24998195876856
ATSC6Z,-38.0394857667585
ATSC6c,0.4183273670635231
ATSC6d,-5.006427915518825
ATSC6i,15.187984129930987
ATSC6m,-187.04610460330576
ATSC6p,-0.021318171142561848
ATSC6s,-11.697449224128054
ATSC6v,-404.62052898742223
ATSC7Z,-28.10651974288339
ATSC7c,-0.40327103046813234
ATSC7d,-8.51698806244261
ATSC7i,-25.99836518717232
ATSC7m,-125.73172165289256
ATSC7p,-4.375342108991263
ATSC7s,-3.4628249542437697
ATSC7v,-321.3734525111411
ATSC8Z,-25.052341597796154
ATSC8c,0.1462127532626212
ATSC8d,-0.14876033057851476
ATSC8i,8.974930804841765
ATSC8m,-125.84614361157023
ATSC8p,1.2454884870041267
ATSC8s,35.5635725001606
ATSC8v,-77.31199896786319
AXp-0d,0.7409166007918869
AXp-1d,0.4440362544806029
AXp-2d,0.2926674553642881
AXp-3d,0.18456673704192786
AXp-4d,0.11675298295373648
AXp-5d,0.07120993980395707
AXp-6d,0.04643876663689152
AXp-7d,0.030609582849775892
GATS1Z,0.8530810820568829
GATS1c,1.913050699044693
GATS1d,0.9656613914601373
GATS1i,1.6289714266793376
GATS1m,0.8407602825687661
GATS1p,1.4152674733659953
GATS1s,0.7114991963319106
GATS1v,1.0448344483218315
GATS2Z,0.80613779346325
GATS2c,0.81965710713821
GATS2d,1.2395939086294416
GATS2i,0.8847294080516961
GATS2m,0.7988111646068462
GATS2p,0.8211767593277675
GATS2s,0.4866707919642505
GATS2v,0.8077538390748746
GATS3Z,1.1861163111861288
GATS3c,1.0624789185483046
GATS3d,1.250761421319797
GATS3i,1.3022252413059399
GATS3m,1.166969785708868
GATS3p,1.295822734535393
GATS3s,0.8835352237457906
GATS3v,1.1016353545435782
GATS4Z,1.2855645383436463
GATS4c,1.1471395863446767
GATS4d,1.0414041954620512
GATS4i,0.9514964897796686
GATS4m,1.276201590932734
GATS4p,1.0313997781346778
GATS4s,1.4790127834647062
GATS4v,1.0058737803236852
GATS5Z,1.059291542899283
GATS5c,0.9173968632087078
GATS5d,1.0300780362148647
GATS5i,1.1540272705360621
GATS5m,1.0619972896083207
GATS5p,1.1272477639242044
GATS5s,1.3248438016054855
GATS5v,1.10733316668215
GATS6Z,1.0018851794208554
GATS6c,0.49850026965495825
GATS6d,1.0050761421319796
GATS6i,0.781469303213631
GATS6m,1.0094028370289518
GATS6p,0.9233984342903557
GATS6s,1.1038000596994966
GATS6v,1.0908072471649244
GATS7Z,1.149145249629697
GATS7c,1.2560021363545866
GATS7d,1.20335646949135
GATS7i,1.2581329253704008
GATS7m,1.1400949082270906
GATS7p,1.3675753218157294
GATS7s,0.8481474745833695
GATS7v,1.148915248922405
GATS8Z,0.7947565707271095
GATS8c,0.8496943734057554
GATS8d,0.6540971718636693
GATS8i,0.6410035060698571
GATS8m,0.8253398423889161
GATS8p,0.5101501923943127
GATS8s,1.0369336296150446
GATS8v,0.878343326714016
MATS1Z,0.25549467907463747
MATS1c,-0.8087138965240189
MATS1d,0.329016124216184
MATS1i,-0.2896962139543277
MATS1m,0.24338293365799762
MATS1p,-0.12203960494371925
MATS1s,-0.1941132961387011
MATS1v,0.0019383438280026683
MATS2Z,0.12109866502992178
MATS2c,0.33057808619116225
MATS2d,-0.018654822335025318
MATS2i,0.27709230759595943
MATS2m,0.12629350443525073
MATS2p,0.17775070114916855
MATS2s,0.2503249777627588
MATS2v,0.15068183217614498
MATS3Z,-0.11041276661040354
MATS3c,-0.02092581311060975
MATS3d,-0.10994923857868015
MATS3i,-0.19815523236136015
MATS3m,-0.10529815900883402
MATS3p,-0.1400219309386041
MATS3s,-0.01901377448363379
MATS3v,-0.08436125303459838
MATS4Z,-0.23840428462353327
MATS4c,-0.12619461880770413
MATS4d,-0.062029845269402466
MATS4i,0.009352113364832878
MATS4m,-0.23561830752076318
MATS4p,-0.02628265635718401
MATS4s,-0.20043120960674618
MATS4v,-0.06673498681851525
MATS5Z,-0.0922409587783043
MATS5c,-0.06543582388706123
MATS5d,-0.0718046821728919
MATS5i,-0.2289886111444967
MATS5m,-0.09509350382617693
MATS5p,-0.14216188776248623
MATS5s,-0.1787247060438299
MATS5v,-0.1257908364586455
MATS6Z,-0.05675403888730574
MATS6c,0.37926925015405544
MATS6d,-0.12354967367657724
MATS6i,0.17008669132720672
MATS6m,-0.06162835936799426
MATS6p,-0.0012713258887407392
MATS6s,-0.07334784807498505
MATS6v,-0.1473570270410442
MATS7Z,-0.04792489344978441
MATS7c,-0.4178499243188623
MATS7d,-0.24021029731689636
MATS7i,-0.3327424308790585
MATS7m,-0.04734441423971569
MATS7p,-0.2982022456970691
MATS7s,-0.02481525221317856
MATS7v,-0.13375957581213102
MATS8Z,-0.049836690852495695
MATS8c,0.17674834163855077
MATS8d,-0.004894851341551927
MATS8i,0.13401087530133787
MATS8m,-0.055285416609048475
MATS8p,0.09903424623485138
MATS8s,0.29733109190620016
MATS8v,-0.03754123680942788
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.456055012282691
SdssSe,0
SdsssP,0
SpAD_A,22.024945088096807
SpAD_D,137.82648047753145
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.7427663349290337
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,465
TMWC10,109.56792215857838
TSRW10,51.39464293808966
VE1_Dt,4.218630556388045
VE2_Dt,0.23436836424378027
VE3_Dt,2.027297227580143
VR1_Dt,83.75886181676499
VR2_Dt,4.653270100931389
VR3_Dt,5.015728642747015
Xc-3dv,1.036236576195715
Xc-4dv,0.05103103630798288
Xc-5dv,0.17909166797315654
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.3199242669798759
Xp-0dv,11.04296770822511
Xp-1dv,7.068164609975977
Xp-2dv,5.8734492406622
Xp-3dv,4.260432249514395
Xp-4dv,2.892618933436294
Xp-5dv,1.9176783309947325
Xp-6dv,1.206522508242038
Xp-7dv,0.7595510517790818
Xpc-4d,4.055240474092255
Xpc-5d,5.292235294554599
Xpc-6d,7.576258212310585
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,34
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,5.413040168907826
AATS0dv,8.074074074074074
AATS0pe,6.4851363636363635
AATS0se,7.973531545454547
AATS1dv,5.745098039215685
AATS1pe,6.640664705882353
AATS1se,7.977753058823528
AATS2dv,6.605555555555555
AATS2pe,6.632476666666667
AATS2se,8.037508433333334
AATS3dv,4.391111111111111
AATS3pe,6.425086666666667
AATS3se,7.887574053333333
AATS4dv,3.3012048192771086
AATS4pe,6.472313253012048
AATS4se,8.03558043373494
AATS5dv,2.925373134328358
AATS5pe,6.308237313432835
AATS5se,7.862096059701491
AATS6dv,3.452380952380952
AATS6pe,6.387930357142858
AATS6se,7.9314950714285715
AATS7dv,2.204081632653061
AATS7pe,6.091718367346938
AATS7se,7.6778904081632655
AATS8dv,2.738095238095238
AATS8pe,6.423995238095239
AATS8se,8.046971142857144
AATSC0Z,11.968778696051423
AATSC0c,0.01969611707690902
AATSC0d,0.7235996326905418
AATSC0i,1.5945633382828548
AATSC0m,54.19759742148761
AATSC0p,0.29943669905347103
AATSC0s,2.8478411751887256
AATSC0v,49.0330643481874
AATSC1Z,3.057959271863016
AATSC1c,-0.01592852358766036
AATSC1d,0.2380759466320964
AATSC1i,-0.4619389620109169
AATSC1m,13.190770257656782
AATSC1p,-0.036543136458136956
AATSC1s,-0.5528038373953956
AATSC1v,0.09504293764736674
AATSC2Z,1.4494031221303951
AATSC2c,0.006511104688681653
AATSC2d,-0.013498622589531635
AATSC2i,0.44184123501271266
AATSC2m,6.844804510330578
AATSC2p,0.05322508320654705
AATSC2s,0.7128857788509866
AATSC2v,7.388391973195692
AATSC3Z,-1.3215059687786959
AATSC3c,-0.0004121572649560873
AATSC3d,-0.0795592286501377
AATSC3i,-0.3159710688123452
AATSC3m,-5.706907231184575
AATSC3p,-0.0419277047953487
AATSC3s,-0.05414820987024505
AATSC3v,-4.136490748539182
AATSC4Z,-2.8534081228495247
AATSC4c,-0.0024855439865124453
AATSC4d,-0.04488477325279076
AATSC4i,0.014912537107027616
AATSC4m,-12.76994617614259
AATSC4p,-0.007869991861951905
AATSC4s,-0.5707962515109738
AATSC4v,-3.272220902947697
AATSC5Z,-1.1040116223291259
AATSC5c,-0.0012888316483035578
AATSC5d,-0.051957841645765675
AATSC5i,-0.36513684421532316
AATSC5m,-5.153839437769829
AATSC5p,-0.04256848640280892
AATSC5s,-0.5089795768951201
