DLiP-ID,C0019B
JGI1,0.16666666666666666
JGI2,0.07662835249042149
JGI3,0.0478395061728395
JGI4,0.0292
JGI5,0.020977777777777776
JGI6,0.0164625850340136
JGI7,0.009392393320964748
JGI8,0.00806327160493827
JGI9,0.010000000000000004
MIC0,11.299383627010023
MIC1,26.670716821831782
MIC2,33.53885781152492
MIC3,35.14421718187785
MIC4,35.25621718187785
MIC5,35.25621718187785
MPC2,29
MPC3,32
MPC4,36
MPC5,36
MPC6,36
MPC7,36
MPC8,36
MPC9,35
Mare,0.9629629629629632
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.22139314801285695
RPCG,0.1393286498052847
SIC0,0.2224152797813978
SIC1,0.5315046976232793
SIC2,0.7776653647818803
SIC3,0.9139060703648102
SIC4,0.933213330683859
SIC5,0.933213330683859
SaaN,0
SaaO,0
SaaS,0
Sare,52.000000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,18.527438574979588
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,69.1186453508245
TIC1,165.17248605144272
TIC2,241.67034118702642
TIC3,284.0090376146638
TIC4,290.0090376146637
TIC5,290.0090376146637
Vabc,364.09831754439915
WPol,27
apol,56.611789999999964
bpol,31.832209999999993
nRot,12
ABCGG,14.745849540730323
ATS0Z,1006.0
ATS0d,136.0
ATS0i,8825.22182573747
ATS0m,3939.636344
ATS0p,71.68920314546997
ATS0s,256.8888888888889
ATS0v,10268.413475771933
ATS1Z,1096.0
ATS1d,172.0
ATS1i,7807.060324813499
ATS1m,4025.190823999999
ATS1p,93.38413665200001
ATS1s,153.41666666666666
ATS1v,13057.908562915338
ATS2Z,1505.0
ATS2d,268.0
ATS2i,14842.250758870692
ATS2m,5300.170309000001
ATS2p,138.93257960933906
ATS2s,273.9722222222222
ATS2v,18314.0615803898
ATS3Z,1538.0
ATS3d,299.0
ATS3i,22415.027435458956
ATS3m,5160.800230999999
ATS3p,155.98746046365798
ATS3s,337.9444444444444
ATS3v,19599.295104102195
ATS4Z,1439.0
ATS4d,283.0
ATS4i,21892.501488822756
ATS4m,4793.086824999999
ATS4p,148.38442411450697
ATS4s,331.3611111111111
ATS4v,18527.19960985137
ATS5Z,1397.0
ATS5d,269.0
ATS5i,20260.111317429568
ATS5m,4734.058053
ATS5p,138.29483647280904
ATS5s,316.3055555555556
ATS5v,17491.79776184196
ATS6Z,1396.0
ATS6d,261.0
ATS6i,19176.88775293717
ATS6m,4760.750608999999
ATS6p,134.08744396256404
ATS6s,304.41666666666674
ATS6v,17133.578009388337
ATS7Z,1319.0
ATS7d,254.0
ATS7i,19235.68221455907
ATS7m,4377.61657
ATS7p,131.53482613601705
ATS7s,330.8055555555556
ATS7v,16515.262886071065
ATS8Z,1178.0
ATS8d,238.0
ATS8i,18374.269965765758
ATS8m,3891.6631199999997
ATS8p,122.22052700456399
ATS8s,273.91666666666663
ATS8v,15198.173111801587
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,7
C2SP3,9
C3SP2,0
C3SP3,2
C4SP3,0
FCSP3,0.6
GGI10,0.12611570247933887
JGI10,0.006637668551544151
JGT10,0.39186822161916623
Kier1,22.041666666666668
Kier2,13.236623067776456
Kier3,9.92578125
MAXdO,11.954681152381369
MID_C,40.12483058279621
MID_N,0.0
MID_O,6.918968793754796
MID_X,0.0
MID_h,6.918968793754796
MINdO,10.431906670255206
MPC10,35
MWC01,24.0
MWC02,4.672828834461906
MWC03,5.43372200355424
MWC04,6.236369590203704
MWC05,7.027314514039777
MWC06,7.844240718141811
MWC07,8.653296274408579
MWC08,9.480596490604585
MWC09,10.302632731899473
MWC10,11.137810108356684
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,6
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.056300000000003
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.47543271670409
SRW07,4.727387818712341
SRW08,7.927685045615778
SRW09,6.78332520060396
SRW10,9.435801236245553
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,11.208895652958153
SdssC,-0.6513193924104601
SdssS,0
SsCH3,2.1358553628638823
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.3869124931695826
VE1_D,4.803086115828696
VE2_A,0.14112135388206595
VE2_D,0.20012858815952903
VE3_A,2.0953874747676706
VE3_D,2.4447273894675043
VR1_A,848.5621149987276
VR1_D,128.49302240426806
VR2_A,35.356754791613646
VR2_D,5.353875933511169
VR3_A,7.61901202500432
VR3_D,5.731343339858967
WPath,1744
Xc-3d,1.2353751156088126
Xc-4d,0.0
Xc-5d,0.1642664266089148
Xc-6d,0.0
Xp-0d,17.7862462825598
Xp-1d,11.540912557858759
Xp-2d,9.542283001462689
Xp-3d,6.72886538744678
Xp-4d,4.920279548144252
Xp-5d,3.3808973574699093
Xp-6d,2.323985348802205
Xp-7d,1.5193023104212668
ZMIC0,86.72084062294508
ZMIC1,46.3174286137532
ZMIC2,27.41029771052164
ZMIC3,21.431134499194293
ZMIC4,20.883933109904767
ZMIC5,20.883933109904767
nAcid,1
nAtom,54
nBase,0
nRing,1
piPC1,3.4011973816621555
piPC2,3.6888794541139363
piPC3,3.9318256327243257
piPC4,4.189654742026425
piPC5,4.418840607796598
piPC6,4.61512051684126
piPC7,4.727387818712341
piPC8,4.875197323201151
piPC9,4.875197323201151
AATS0Z,18.62962962962963
AATS0d,2.5185185185185186
AATS0i,163.43003380995313
AATS0m,72.9562285925926
AATS0p,1.3275778360272217
AATS0s,4.757201646090535
AATS0v,190.15580510688764
AATS1Z,20.296296296296298
AATS1d,3.185185185185185
AATS1i,144.57519120024998
AATS1m,74.5405708148148
AATS1p,1.7293358639259262
AATS1s,2.841049382716049
AATS1v,241.8131215354692
AATS2Z,15.357142857142858
AATS2d,2.7346938775510203
AATS2i,151.4515383558234
AATS2m,54.08337050000001
AATS2p,1.4176793837687658
AATS2s,2.79563492063492
AATS2v,186.87817939173266
AATS3Z,11.06474820143885
AATS3d,2.1510791366906474
AATS3i,161.25919018315795
AATS3m,37.128059215827335
AATS3p,1.1222119457817121
AATS3s,2.4312549960031973
AATS3v,141.00212305109494
AATS4Z,10.65925925925926
AATS4d,2.096296296296296
AATS4i,162.16667769498338
AATS4m,35.50434685185185
AATS4p,1.0991438823296813
AATS4s,2.454526748971193
AATS4v,137.23851562852866
AATS5Z,11.176
AATS5d,2.152
AATS5i,162.08089053943655
AATS5m,37.872464424
AATS5p,1.1063586917824724
AATS5s,2.530444444444445
AATS5v,139.9343820947357
AATS6Z,11.731092436974789
AATS6d,2.19327731092437
AATS6i,161.15031725157286
AATS6m,40.00630763865545
AATS6p,1.126785243382891
AATS6s,2.5581232492997206
AATS6v,143.9796471377171
AATS7Z,11.084033613445378
AATS7d,2.134453781512605
AATS7i,161.64438835763926
AATS7m,36.78669386554622
AATS7p,1.105334673411908
AATS7s,2.7798786181139126
AATS7v,138.7837217316896
AATS8Z,10.424778761061948
AATS8d,2.106194690265487
AATS8i,162.6041589890775
AATS8m,34.43949663716814
AATS8p,1.0815975841111858
AATS8s,2.4240412979351027
AATS8v,134.49710718408483
AMID_C,1.671867940949842
AMID_N,0.0
AMID_O,0.28829036640644984
AMID_X,0.0
AMID_h,0.28829036640644984
ATS0dv,268.0
ATS0pe,322.58439999999985
ATS0se,405.77110399999987
ATS1dv,224.0
ATS1pe,337.354
ATS1se,409.1818879999999
ATS2dv,275.0
ATS2pe,588.0985999999998
ATS2se,728.5256679999999
ATS3dv,239.0
ATS3pe,807.0139999999999
ATS3se,1024.9925960000003
ATS4dv,230.0
ATS4pe,781.7075000000001
ATS4se,995.1373000000001
ATS5dv,241.0
ATS5pe,725.501
ATS5se,922.5456120000001
ATS6dv,222.0
ATS6pe,696.0025
ATS6se,881.975492
ATS7dv,195.0
ATS7pe,700.0315999999999
ATS7se,887.2960479999999
ATS8dv,175.0
ATS8pe,654.9875000000001
ATS8se,834.3822479999999
ATSC0Z,392.5925925925926
ATSC0c,0.8836517696420207
ATSC0d,23.33333333333334
ATSC0i,68.97986204080145
ATSC0m,1868.1397525925925
ATSC0p,12.339300052801477
ATSC0s,109.10288065843619
ATSC0v,2737.8891341818435
ATSC1Z,-9.481481481481456
ATSC1c,-0.5184251874832927
ATSC1d,4.444444444444446
ATSC1i,4.0766747980740385
ATSC1m,-41.36058192592576
ATSC1p,0.6624115638518572
ATSC1s,-6.501028806584359
ATSC1v,73.17597170498985
ATSC2Z,-57.8532235939643
ATSC2c,0.15569011852715797
ATSC2d,-4.197530864197531
ATSC2i,-22.8926145276737
ATSC2m,-291.6385519272974
ATSC2p,-4.181527342440349
ATSC2s,25.201150739216576
ATSC2v,-853.6521778695727
ATSC3Z,-24.22908093278464
ATSC3c,-0.08033472677889325
ATSC3d,-1.7654320987654324
ATSC3i,-3.0934119871411863
ATSC3m,-112.935927266118
ATSC3p,-0.5202162892578501
ATSC3s,-15.334781283340952
ATSC3v,-112.58787767717612
ATSC4Z,-23.740740740740748
ATSC4c,-0.0415276241537816
ATSC4d,2.7777777777777777
ATSC4i,2.6456012824429225
ATSC4m,-107.10854818518524
ATSC4p,0.4349058434207036
ATSC4s,-18.252057613168724
ATSC4v,24.514471726030216
ATSC5Z,29.628257887517137
ATSC5c,0.0779487331355036
ATSC5d,1.1358024691358026
ATSC5i,3.791539233645935
ATSC5m,145.004022739369
ATSC5p,0.8393106688885335
ATSC5s,-4.428478890413045
ATSC5v,259.52726421952036
ATSC6Z,17.768175582990388
ATSC6c,-0.06515484276309627
ATSC6d,-4.93827160493827
ATSC6i,-4.1842674043461185
ATSC6m,84.59694162002747
ATSC6p,-0.5222657500942639
ATSC6s,-5.717459228776099
ATSC6v,31.835280212311304
ATSC7Z,-72.71330589849111
ATSC7c,0.11882728573568492
ATSC7d,-1.8271604938271602
ATSC7i,-5.436588950869037
ATSC7m,-347.93748730589846
ATSC7p,-1.2549193647894128
ATSC7s,-0.007582685566227057
ATSC7v,-447.8578999098642
ATSC8Z,-35.832647462277095
ATSC8c,-0.05418755353719354
ATSC8d,-0.012345679012345855
ATSC8i,0.7319180252642358
ATSC8m,-165.40492138820306
ATSC8p,0.06393720511793655
ATSC8s,-22.860349032159732
ATSC8v,-70.49071838384387
AXp-0d,0.7410935951066584
AXp-1d,0.4808713565774483
AXp-2d,0.3290442414297479
AXp-3d,0.21027704335771188
AXp-4d,0.13667443189289588
AXp-5d,0.09391381548527526
AXp-6d,0.06455514857783902
AXp-7d,0.0422028419561463
GATS1Z,1.0175
GATS1c,1.485802839116582
GATS1d,1.2198412698412697
GATS1i,1.24720297291984
GATS1m,1.025257504418539
GATS1p,1.2420397358178255
GATS1s,0.7339176599275801
GATS1v,1.1844675498416408
GATS2Z,1.0317857142857143
GATS2c,0.5928364415720446
GATS2d,1.4138483965014574
GATS2i,1.352311334193853
GATS2m,1.045208220743852
GATS2p,1.3566101606043814
GATS2s,0.4947988993047431
GATS2v,1.296036623234875
GATS3Z,0.9799640287769784
GATS3c,0.7732920513219604
GATS3d,1.0376670092497426
GATS3i,1.0141302792543467
GATS3m,0.9820050238011874
GATS3p,1.0172907821797812
GATS3s,0.8953050105178381
GATS3v,1.015476268665617
GATS4Z,0.9815
GATS4c,0.8173600030008695
GATS4d,0.8833333333333331
GATS4i,0.9661315798403597
GATS4m,0.9821595878000667
GATS4p,0.9716962392758067
GATS4s,0.9317780627640316
GATS4v,0.9845143312081561
GATS5Z,0.9282600000000001
GATS5c,0.792866662138704
GATS5d,1.0175999999999998
GATS5i,0.9596937406468157
GATS5m,0.92909881995457
GATS5p,0.9580007459654467
GATS5s,0.8678190253470128
GATS5v,0.9484276610919905
GATS6Z,0.9495378151260504
GATS6c,0.9172183752938845
GATS6d,1.2216086434573825
GATS6i,1.0260266025196965
GATS6m,0.9510513248802814
GATS6p,1.019570534442945
GATS6s,0.886287737786726
GATS6v,0.9922621919696497
GATS7Z,1.068655462184874
GATS7c,0.8842003236029428
GATS7d,1.059363745498199
GATS7i,1.0251386084626337
GATS7m,1.0690242962449552
GATS7p,1.0342580847934129
GATS7s,0.9783069930597467
GATS7v,1.0591511662888013
GATS8Z,1.0065265486725663
GATS8c,0.8714952688938283
GATS8d,1.005056890012642
GATS8i,0.9680531025704859
GATS8m,1.006388886973714
GATS8p,0.9740620591224197
GATS8s,1.0463138081403114
GATS8v,0.9925421991493412
MATS1Z,-0.024150943396226348
MATS1c,-0.586684942297251
MATS1d,0.19047619047619052
MATS1i,0.05909949190189295
MATS1m,-0.02213998276548947
MATS1p,0.05368307448698967
MATS1s,-0.05958622510561254
MATS1v,0.02672714931784732
MATS2Z,-0.081199460916442
MATS2c,0.09708398218064543
MATS2d,-0.09912536443148687
MATS2i,-0.1828692813781177
MATS2m,-0.08602075604681411
MATS2p,-0.18672914128984308
MATS2s,0.12727755933393273
MATS2v,-0.17180380520400976
MATS3Z,-0.02397583819736664
MATS3c,-0.03531840879437302
MATS3d,-0.02939362795477903
MATS3i,-0.01742185529669178
MATS3m,-0.023485603231219825
MATS3p,-0.01637843424400259
MATS3s,-0.054603480763970605
MATS3v,-0.015975510094405686
MATS4Z,-0.024188679245283024
MATS4c,-0.018798185249198334
MATS4d,0.04761904761904761
MATS4i,0.015341296454771417
MATS4m,-0.022933733525351236
MATS4p,0.014098233823950618
MATS4s,-0.06691686783343392
MATS4v,0.0035815141555548507
MATS5Z,0.03260226415094339
MATS5c,0.03810760513519855
MATS5d,0.021028571428571428
MATS5i,0.02374526275460224
MATS5m,0.033531612255707104
MATS5p,0.02938434168942402
MATS5s,-0.017534852142426068
MATS5v,0.040949714414326016
MATS6Z,0.02053749801807514
MATS6c,-0.0334589530834744
MATS6d,-0.09603841536614639
MATS6i,-0.027526050875037292
MATS6m,0.02054906656572194
MATS6p,-0.019206481813834768
MATS6s,-0.023780098943620896
MATS6v,0.005276423149714178
MATS7Z,-0.08404629776438881
MATS7c,0.061021351750062146
MATS7d,-0.03553421368547417
MATS7i,-0.03576440260315353
MATS7m,-0.08451594644488068
MATS7p,-0.04615004134065206
MATS7s,-3.15379621975625e-05
MATS7v,-0.07422858461138761
MATS8Z,-0.04361663048923026
MATS8c,-0.029304459039402764
MATS8d,-0.00025284450063211476
MATS8i,0.0050705542982978705
MATS8m,-0.04231110636596533
MATS8p,0.0024761584929441634
MATS8s,-0.10012947885345627
MATS8v,-0.012303577089217687
MAXsOH,9.948542717003214
MINsOH,8.578895857976374
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.262943542555067
SpAD_D,304.6196334280272
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.216918716107111
SssNH2,0
SsssAs,0
SsssCH,-0.49104340380151434
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,359
TMWC10,118.78881126567074
TSRW10,70.7452930626913
VE1_Dt,4.833285758506612
VE2_Dt,0.20138690660444217
VE3_Dt,2.450995254996278
VR1_Dt,125.52741494304394
VR2_Dt,5.230308955960164
VR3_Dt,5.707992917831244
Xc-3dv,0.4669626008285825
Xc-4dv,0.0
Xc-5dv,0.06706148784369709
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.23230780835289197
Xch-7d,0.28042033078536077
Xp-0dv,14.56393044412666
Xp-1dv,8.994390914119236
Xp-2dv,6.386432614512117
Xp-3dv,4.289822543837515
Xp-4dv,2.8129931906344674
Xp-5dv,1.6650466830288833
Xp-6dv,1.042219615532152
Xp-7dv,0.6157883997846746
Xpc-4d,2.13710090028588
Xpc-5d,2.9020657070885325
Xpc-6d,3.4153678547838853
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,0
piPC10,4.990432586778736
AATS0dv,4.962962962962963
AATS0pe,5.973785185185182
AATS0se,7.514279703703701
AATS1dv,4.148148148148148
AATS1pe,6.247296296296296
AATS1se,7.577442370370369
AATS2dv,2.806122448979592
AATS2pe,6.0010061224489775
AATS2se,7.433935387755101
AATS3dv,1.7194244604316546
AATS3pe,5.805856115107913
AATS3se,7.374047453237412
AATS4dv,1.7037037037037037
AATS4pe,5.790425925925927
AATS4se,7.371387407407408
AATS5dv,1.928
AATS5pe,5.804008
AATS5se,7.380364896000001
AATS6dv,1.865546218487395
AATS6pe,5.848760504201681
AATS6se,7.411558756302521
AATS7dv,1.638655462184874
AATS7pe,5.882618487394957
AATS7se,7.456269310924369
AATS8dv,1.5486725663716814
AATS8pe,5.796349557522125
AATS8se,7.383913699115043
AATSC0Z,7.270233196159122
AATSC0c,0.01636392166003742
AATSC0d,0.43209876543209885
AATSC0i,1.2774048526074342
AATSC0m,34.595180603566526
AATSC0p,0.2285055565333607
AATSC0s,2.0204237158969667
AATSC0v,50.7016506329971
AATSC1Z,-0.17558299039780476
AATSC1c,-0.00960046643487579
AATSC1d,0.08230452674897124
AATSC1i,0.07549397774211182
AATSC1m,-0.7659367023319584
AATSC1p,0.01226688081207143
AATSC1s,-0.1203894223441548
AATSC1v,1.3551105871294415
AATSC2Z,-0.5903390162649419
AATSC2c,0.0015886746788485507
AATSC2d,-0.04283194759385236
AATSC2i,-0.23359810742524184
AATSC2m,-2.9759035910948715
AATSC2p,-0.04266864635143213
AATSC2s,0.257154599379761
AATSC2v,-8.710736508873191
AATSC3Z,-0.17430993476823484
AATSC3c,-0.0005779476746682968
AATSC3d,-0.012700950350830449
AATSC3i,-0.022254762497418607
AATSC3m,-0.8124886853677554
AATSC3p,-0.0037425632320708642
AATSC3s,-0.11032216750605002
AATSC3v,-0.8099847314904757
AATSC4Z,-0.17585733882030183
AATSC4c,-0.0003076120307687526
AATSC4d,0.0205761316872428
AATSC4i,0.01959704653661424
AATSC4m,-0.7933966532235944
AATSC4p,0.003221524766079286
AATSC4s,-0.13520042676421276
AATSC4v,0.18158867945207569
AATSC5Z,0.2370260631001371
AATSC5c,0.0006235898650840288
AATSC5d,0.009086419753086421
