DLiP-ID,T001NK
GGI9,0.0
JGI1,0.21875
JGI2,0.11111111111111116
JGI3,0.08119658119658119
JGI4,0.05108024691358025
JGI5,0.05877314814814814
JGI6,0.019598315516682865
JGI7,0.0
JGI8,0.0
JGI9,0.0
MIC0,16.076983134875636
MIC1,29.653002470042612
MIC2,31.990207241293607
MIC3,33.920635812722175
MIC4,34.77856438415075
MIC5,34.99456438415074
MPC2,24
MPC3,34
MPC4,43
MPC5,52
MPC6,53
MPC7,51
MPC8,42
MPC9,21
Mare,0.9972857142857141
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2847225072328729
RPCG,0.18889050647448033
SIC0,0.34564636438091656
SIC1,0.6784375695684902
SIC2,0.7751610144606093
SIC3,0.8197355711055756
SIC4,0.8345937566538978
SIC5,0.8791683132988639
SaaN,0
SaaO,0
SaaS,0
Sare,27.923999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.107563303099017
SssS,0
StCH,0
StsC,0
TIC0,46.52605303074162
TIC1,91.32172530246862
TIC2,104.3412753111225
TIC3,110.34127531112252
TIC4,112.34127531112252
TIC5,118.3412753111225
Vabc,175.02829319600457
WPol,26
apol,30.27230899999998
bpol,18.495690999999997
nRot,1
ABCGG,10.761212072261255
ATS0Z,648.0
ATS0d,93.0
ATS0i,4676.495797250237
ATS0m,2556.374191
ATS0p,38.58537576303701
ATS0s,132.1388888888889
ATS0v,5801.981768689153
ATS1Z,734.0
ATS1d,113.0
ATS1i,4446.034691049499
ATS1m,2781.159311999999
ATS1p,47.32635200999997
ATS1s,101.38888888888889
ATS1v,7132.397714524783
ATS2Z,1089.0
ATS2d,187.0
ATS2i,8053.366926246141
ATS2m,4129.480528000002
ATS2p,70.06331266649
ATS2s,157.77777777777777
ATS2v,10506.566136602909
ATS3Z,1243.0
ATS3d,186.0
ATS3i,8121.91686313675
ATS3m,4646.839057999999
ATS3p,82.63884401599995
ATS3s,204.22222222222223
ATS3v,12254.45824554497
ATS4Z,1052.0
ATS4d,182.0
ATS4i,10920.796509934651
ATS4m,3593.4675180000017
ATS4p,83.15449337369799
ATS4s,229.888888888889
ATS4v,11387.001866004763
ATS5Z,780.0
ATS5d,124.0
ATS5i,10218.282532749692
ATS5m,2616.8183519999993
ATS5p,65.919385940188
ATS5s,180.1666666666668
ATS5v,8445.970139522124
ATS6Z,506.0
ATS6d,96.0
ATS6i,9682.924721551026
ATS6m,1640.3454829999996
ATS6p,44.735412104376
ATS6s,157.6666666666667
ATS6v,5416.9889479851145
ATS7Z,238.0
ATS7d,45.0
ATS7i,5185.759787410942
ATS7m,641.0517579999998
ATS7p,26.119578569094
ATS7s,87.5
ATS7v,3106.716853017515
ATS8Z,75.0
ATS8d,24.0
ATS8i,4248.052896729585
ATS8m,136.26446400000003
ATS8p,14.954763390735001
ATS8s,48.0
ATS8v,1400.7167565634663
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.3
GGI10,0.0
JGI10,0.0
JGT10,0.5405094028861036
Kier1,11.484375
Kier2,4.107638888888889
Kier3,1.7439446366782008
MAXdO,11.643185468631897
MID_C,20.19238400627796
MID_N,6.0223098117011595
MID_O,3.650477018308238
MID_X,0.0
MID_h,9.672786830009398
MINdO,11.643185468631897
MPC10,6
MWC01,16.0
MWC02,4.394449154672439
MWC03,5.2832037287379885
MWC04,6.192362489474872
MWC05,7.102499355774649
MWC06,8.017307507688582
MWC07,8.932080438103307
MWC08,9.84866171025235
MWC09,10.764920750925564
MWC10,11.682187111175395
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.4678000000000001
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.859812404361672
SRW05,2.3978952727983707
SRW06,6.431331081933479
SRW07,4.948759890378168
SRW08,8.09101504171053
SRW09,7.181591944611865
SRW10,9.79773807235252
SaaCH,3.515509259259259
SaaNH,0
SaaSe,0
SaaaC,1.6197685185185189
SaasC,1.120277777777778
SaasN,3.127407407407407
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.995489890400605
SsNH2,5.7757492441421014
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.486997913986975
VE1_D,3.8131376839527866
VE2_A,0.23246652759913167
VE2_D,0.2542091789301858
VE3_A,1.6545062775757968
VE3_D,1.7439174974197373
VR1_A,72.41555604603475
VR1_D,68.37424235148785
VR2_A,4.8277037364023165
VR2_D,4.558282823432523
VR3_A,4.687886246934483
VR3_D,4.63046128800629
WPath,330
Xc-3d,1.251884723227717
Xc-4d,0.0
Xc-5d,0.5527637482392129
Xc-6d,0.0
Xp-0d,11.162772227887025
Xp-1d,7.057749310264365
Xp-2d,6.522075841064889
Xp-3d,6.107305759115588
Xp-4d,4.590031726703398
Xp-5d,3.4922022625917073
Xp-6d,2.4153384592007594
Xp-7d,1.478125060281811
ZMIC0,50.11324449335983
ZMIC1,29.412870699257407
ZMIC2,25.444979029084912
ZMIC3,22.637624107027303
ZMIC4,21.434471997574043
ZMIC5,20.648648298143474
nAcid,0
nAtom,28
nBase,0
nRing,2
piPC1,3.1354942159291497
piPC2,3.8969093676180977
piPC3,4.608913172266925
piPC4,5.246036742805967
piPC5,5.814503596556124
piPC6,6.161042487435551
piPC7,6.493789296863018
piPC8,6.702550448319352
piPC9,6.230250736911705
AATS0Z,23.142857142857142
AATS0d,3.3214285714285716
AATS0i,167.01770704465133
AATS0m,91.29907825
AATS0p,1.3780491343941788
AATS0s,4.7192460317460325
AATS0v,207.21363459604117
AATS1Z,25.310344827586206
AATS1d,3.896551724137931
AATS1i,153.31154107067238
AATS1m,95.90204524137927
AATS1p,1.6319431727586198
AATS1s,3.496168582375479
AATS1v,245.94474877671664
AATS2Z,22.224489795918366
AATS2d,3.816326530612245
AATS2i,164.35442706624778
AATS2m,84.27511281632657
AATS2p,1.4298635238059185
AATS2s,3.219954648526077
AATS2v,214.41971707352874
AATS3Z,23.452830188679247
AATS3d,3.509433962264151
AATS3i,153.24371439880662
AATS3m,87.6762086415094
AATS3p,1.5592234719999991
AATS3s,3.8532494758909857
AATS3v,231.21619331216925
AATS4Z,15.701492537313433
AATS4d,2.716417910447761
AATS4i,162.99696283484553
AATS4m,53.63384355223883
AATS4p,1.2411118413984774
AATS4s,3.431177446102821
AATS4v,169.95525173141436
AATS5Z,12.580645161290322
AATS5d,2.0
AATS5i,164.81100859273698
AATS5m,42.206747612903214
AATS5p,1.0632159022610967
AATS5s,2.9059139784946257
AATS5v,136.22532483100198
AATS6Z,9.2
AATS6d,1.7454545454545454
AATS6i,176.0531767554732
AATS6m,29.82446332727272
AATS6p,0.8133711291704728
AATS6s,2.8666666666666676
AATS6v,98.4907081451839
AATS7Z,7.933333333333334
AATS7d,1.5
AATS7i,172.85865958036476
AATS7m,21.368391933333328
AATS7p,0.8706526189698
AATS7s,2.9166666666666665
AATS7v,103.55722843391716
AATS8Z,3.125
AATS8d,1.0
AATS8i,177.00220403039938
AATS8m,5.677686000000001
AATS8p,0.6231151412806251
AATS8s,2.0
AATS8v,58.36319819014443
AMID_C,1.3461589337518638
AMID_N,0.4014873207800773
AMID_O,0.24336513455388253
AMID_X,0.0
AMID_h,0.6448524553339599
ATS0dv,232.0
ATS0pe,179.33700000000002
ATS0se,220.05353200000005
ATS1dv,236.0
ATS1pe,194.68100000000004
ATS1se,231.59146400000003
ATS2dv,350.0
ATS2pe,323.63730000000015
ATS2se,392.2392320000001
ATS3dv,307.0
ATS3pe,353.2951000000001
ATS3se,422.99889600000006
ATS4dv,214.0
ATS4pe,436.21970000000005
ATS4se,534.5201040000001
ATS5dv,155.0
ATS5pe,378.1166999999999
ATS5se,472.546504
ATS6dv,73.0
ATS6pe,324.8702
ATS6se,416.0955960000001
ATS7dv,7.0
ATS7pe,183.9925
ATS7se,233.208064
ATS8dv,0.0
ATS8pe,128.96400000000003
ATS8se,171.896256
ATSC0Z,215.8571428571429
ATSC0c,0.8717924867870114
ATSC0d,20.678571428571434
ATSC0i,42.235676132262654
ATSC0m,1022.6057521071427
ATSC0p,5.856351041912678
ATSC0s,43.44742063492063
ATSC0v,1314.0131084042564
ATSC1Z,10.8622448979592
ATSC1c,-0.5535167814733803
ATSC1d,14.332908163265316
ATSC1i,-17.420773205874195
ATSC1m,50.917666889030336
ATSC1p,-1.034576389531272
ATSC1s,-6.085423752834468
ATSC1v,-70.96667210205723
ATSC2Z,104.89285714285714
ATSC2c,0.10073110008192296
ATSC2d,3.3839285714285694
ATSC2i,27.60828348693984
ATSC2m,509.0663594553569
ATSC2p,4.788414748018455
ATSC2s,4.199156746031746
ATSC2v,1004.886949274606
ATSC3Z,-17.229591836734688
ATSC3c,0.14510139128710506
ATSC3d,-16.213010204081634
ATSC3i,-21.938233707566543
ATSC3m,-87.5360131313778
ATSC3p,-2.6082534747289245
ATSC3s,3.69178713151927
ATSC3v,-388.04545640524725
ATSC4Z,-235.72959183673464
ATSC4c,-0.08672785507375251
ATSC4d,-12.980867346938778
ATSC4i,-4.187245264229072
ATSC4m,-1115.325379399235
ATSC4p,-3.0947013343576226
ATSC4s,-28.63212159863945
ATSC4v,-1123.9527524271807
ATSC5Z,-66.32653061224491
ATSC5c,-0.1567824015341407
ATSC5d,-8.359693877551019
ATSC5i,-23.90561731681327
ATSC5m,-330.1601993801019
ATSC5p,-4.900112838690074
ATSC5s,-8.763534580498861
ATSC5v,-932.5666446227682
ATSC6Z,78.06632653061223
ATSC6c,0.20155010429994794
ATSC6d,-4.618622448979591
ATSC6i,9.467634774689454
ATSC6m,368.8142816109697
ATSC6p,1.8572466941321997
ATSC6s,26.65288407029478
ATSC6v,463.66849862569364
ATSC7Z,-116.13265306122446
ATSC7c,-0.14966648957486778
ATSC7d,1.9515306122448988
ATSC7i,1.7537894814966075
ATSC7m,-546.2944734005099
ATSC7p,-0.9399142911034428
ATSC7s,-14.137117346938776
ATSC7v,-434.5715134691701
ATSC8Z,56.479591836734684
ATSC8c,0.035587599754761945
ATSC8d,8.846938775510205
ATSC8i,2.663422428988292
ATSC8m,271.360291086735
ATSC8p,1.4584668195400239
ATSC8s,-4.1215986394557795
ATSC8v,372.75638519267454
AXp-0d,0.7441848151924684
AXp-1d,0.4411093318915228
AXp-2d,0.2717531600443704
AXp-3d,0.1796266399739879
AXp-4d,0.1067449238768232
AXp-5d,0.0671577358190713
AXp-6d,0.04557242375850489
AXp-7d,0.028982844319251196
GATS1Z,0.789315137269221
GATS1c,1.7050705557501444
GATS1d,0.5402894407718419
GATS1i,1.692833957471523
GATS1m,0.7944952749537544
GATS1p,1.2702847698696114
GATS1s,0.7434670152080028
GATS1v,1.0466419782684586
GATS2Z,0.6751914531530678
GATS2c,1.1085331173902757
GATS2d,1.2124352331606216
GATS2i,0.751195835366677
GATS2m,0.6676434184378489
GATS2p,0.5105879575632702
GATS2s,0.5941382741017402
GATS2v,0.5080820984664028
GATS3Z,0.9027196783337286
GATS3c,1.044819866942065
GATS3d,1.6875549907126792
GATS3i,1.4974653785913994
GATS3m,0.9085258111915278
GATS3p,1.3456041283984579
GATS3s,0.8885170401549243
GATS3v,1.157019623196833
GATS4Z,1.4067139484575797
GATS4c,1.0404278928026875
GATS4d,1.2374912999767995
GATS4i,1.0820368789999768
GATS4m,1.4032809437226623
GATS4p,1.1934869589409187
GATS4s,1.5913470664715015
GATS4v,1.286117838400873
GATS5Z,1.0823690783715119
GATS5c,0.8649840793084289
GATS5d,1.0108641149924784
GATS5i,1.1810034504461997
GATS5m,1.0916660565956553
GATS5p,1.3478390616665599
GATS5s,1.0244585292915307
GATS5v,1.302658275757661
GATS6Z,0.8721677396065217
GATS6c,0.8902278660244877
GATS6d,0.9139896373056993
GATS6i,0.6154909767563325
GATS6m,0.8707468081967281
GATS6p,0.6761218970543312
GATS6s,0.48161662290215784
GATS6v,0.7594409448166137
GATS7Z,1.5426869622766377
GATS7c,1.3518327235171468
GATS7d,0.5875647668393781
GATS7i,0.7559332499361048
GATS7m,1.5336370747655268
GATS7p,1.0021048072433165
GATS7s,1.6062518552346157
GATS7v,1.2091933926976717
GATS8Z,0.7739493712772997
GATS8c,0.2477049503980711
GATS8d,0.0
GATS8i,0.4368695081112594
GATS8m,0.7704140040666969
GATS8p,0.5852673466836159
GATS8s,1.4759219088937094
GATS8v,0.6853982400104769
MATS1Z,0.04858622971770244
MATS1c,-0.6130243194397934
MATS1d,0.669227562384611
MATS1i,-0.3982428702161082
MATS1m,0.048075111225285114
MATS1p,-0.1705671901270045
MATS1s,-0.13523430087673372
MATS1v,-0.052145252615522844
MATS2Z,0.27767798052377796
MATS2c,0.06602560757363397
MATS2d,0.09351097952134213
MATS2i,0.3735269193544668
MATS2m,0.2844645279439421
MATS2p,0.4672255777163994
MATS2s,0.055228091921778424
MATS2v,0.4369980102927133
MATS3Z,-0.04216874992195594
MATS3c,0.08793071740696914
MATS3d,-0.41421448821976725
MATS3i,-0.27441280268147306
MATS3m,-0.04522313785572222
MATS3p,-0.23529075051522638
MATS3s,0.04489053846501814
MATS3v,-0.1560145370460496
MATS4Z,-0.4563845234449854
MATS4c,-0.04157466059476925
MATS4d,-0.2623411440208285
MATS4i,-0.0414316450808092
MATS4m,-0.45580237324474
MATS4p,-0.22083854111077425
MATS4s,-0.2754055956091218
MATS4v,-0.35746340354221384
MATS5Z,-0.1387673192288807
MATS5c,-0.08121767118285093
MATS5d,-0.18257284528385975
MATS5i,-0.25561530508101243
MATS5m,-0.14580849546799401
MATS5p,-0.3778725300749942
MATS5s,-0.09109229585053526
MATS5v,-0.3205136441455252
MATS6Z,0.18411647915287885
MATS6c,0.11769696043560439
MATS6d,-0.11370701837023076
MATS6i,0.11411885012314461
MATS6m,0.18360937000808764
MATS6p,0.16144992012177015
MATS6s,0.3123025667106041
MATS6v,0.17964007814871102
MATS7Z,-0.502139863225237
MATS7c,-0.16023162130936952
MATS7d,0.08808290155440417
MATS7i,0.038755628715502144
MATS7m,-0.49860353395220697
MATS7p,-0.1497952107182262
MATS7s,-0.30369220230619937
MATS7v,-0.3086727800839481
MATS8Z,0.3052614162806088
MATS8c,0.04762471231379071
MATS8d,0.49913644214162345
MATS8i,0.07357112402847052
MATS8m,0.3095885248205482
MATS8p,0.29054689697033115
MATS8s,-0.11067473455873952
MATS8v,0.33095746656559377
MAXssO,5.107563303099017
MINssO,5.107563303099017
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,18.93083671887038
SpAD_D,91.09064594272641
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,357
TMWC10,103.21767224680515
TSRW10,62.20465126961308
VE1_Dt,3.8647045264474276
VE2_Dt,0.2576469684298285
VE3_Dt,1.7573503386993201
VR1_Dt,63.83710776853126
VR2_Dt,4.25580718456875
VR3_Dt,4.5617997558458
Xc-3dv,0.5357899701021581
Xc-4dv,0.0
Xc-5dv,0.1416830731828029
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.3387274876107337
Xch-7d,0.708058207280089
Xp-0dv,8.94297457949652
Xp-1dv,4.548726635901623
Xp-2dv,3.4834808478762587
Xp-3dv,2.6234670657839616
Xp-4dv,1.718972138045474
Xp-5dv,1.0766059314870653
Xp-6dv,0.5749527673165961
Xp-7dv,0.28594936604815124
Xpc-4d,3.661478295276208
Xpc-5d,5.506587130092435
Xpc-6d,8.23457039609623
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,5.285679247137722
AATS0dv,8.285714285714286
AATS0pe,6.404892857142857
AATS0se,7.859054714285716
AATS1dv,8.137931034482758
AATS1pe,6.713137931034484
AATS1se,7.985912551724139
AATS2dv,7.142857142857143
AATS2pe,6.60484285714286
AATS2se,8.004882285714288
AATS3dv,5.7924528301886795
AATS3pe,6.6659452830188695
AATS3se,7.98111124528302
AATS4dv,3.1940298507462686
AATS4pe,6.510741791044777
AATS4se,7.977912000000001
AATS5dv,2.5
AATS5pe,6.098656451612902
AATS5se,7.621717806451613
AATS6dv,1.3272727272727274
AATS6pe,5.90673090909091
AATS6se,7.5653744727272745
AATS7dv,0.23333333333333334
AATS7pe,6.133083333333333
AATS7se,7.773602133333333
AATS8dv,0.0
AATS8pe,5.373500000000001
AATS8se,7.162344
AATSC0Z,7.709183673469389
AATSC0c,0.031135445956678977
AATSC0d,0.7385204081632655
AATSC0i,1.5084170047236662
AATSC0m,36.52163400382653
AATSC0p,0.20915539435402422
AATSC0s,1.5516935941043084
AATSC0v,46.9290395858663
AATSC1Z,0.3745601688951449
AATSC1c,-0.019086785568047597
AATSC1d,0.4942382125263902
AATSC1i,-0.6007163174439377
AATSC1m,1.755781616863115
AATSC1p,-0.03567504791487145
AATSC1s,-0.20984219837360235
AATSC1v,-2.44712662420887
AATSC2Z,2.14067055393586
AATSC2c,0.0020557367363657746
AATSC2d,0.06905976676384835
AATSC2i,0.5634343568763233
AATSC2m,10.389109376639936
AATSC2p,0.0977227499595603
AATSC2s,0.08569707644962747
AATSC2v,20.50789692397155
AATSC3Z,-0.32508663842895635
AATSC3c,0.0027377620997566994
AATSC3d,-0.3059058529072006
AATSC3i,-0.413928937878614
AATSC3m,-1.6516228892712792
AATSC3p,-0.0492123297118665
AATSC3s,0.0696563609720617
AATSC3v,-7.3216123850046655
AATSC4Z,-3.518352116966189
AATSC4c,-0.001294445598115709
AATSC4d,-0.19374428876028027
AATSC4i,-0.06249619797356824
AATSC4m,-16.646647453719925
AATSC4p,-0.04618957215459138
AATSC4s,-0.42734509848715596
AATSC4v,-16.775414215331054
AATSC5Z,-1.0697827518104017
AATSC5c,-0.002528748411840979
AATSC5d,-0.13483377221856482
AATSC5i,-0.38557447285182694
AATSC5m,-5.325164506130676
AATSC5p,-0.07903407804338829
AATSC5s,-0.14134733194353002
AATSC5v,-15.041397493915616
AATSC6Z,1.4193877551020406
AATSC6c,0.0036645473509081443
AATSC6d,-0.08397495361781074
AATSC6i,0.1721388140852628
AATSC6m,6.70571421110854
AATSC6p,0.03376812171149454
