DLiP-ID,T005JT
Sse,55.147123088128204
StN,0
fMF,0.45454545454545453
nBr,0
nCl,1
AMID,2.0446887494259607
BIC0,0.27221878827438245
BIC1,0.5582956143494605
BIC2,0.728578452850736
BIC3,0.8257358874646298
BIC4,0.8615770620018044
BIC5,0.8615770620018044
CIC0,4.124237955214163
CIC1,2.3827559067392894
CIC2,1.3461654548601425
CIC3,0.7547231818968543
CIC4,0.5365413637150365
CIC5,0.5365413637150365
GGI1,6.5
GGI2,4.222222222222224
GGI3,2.2222222222222223
GGI4,1.528888888888889
GGI5,1.0311111111111109
GGI6,0.7518367346938776
GGI7,0.4193239795918367
GGI8,0.29679232804232797
GGI9,0.2028163580246914
JGI1,0.19117647058823525
JGI2,0.08796296296296299
JGI3,0.045351473922902494
JGI4,0.03640211640211641
JGI5,0.028641975308641977
JGI6,0.019785177228786255
JGI7,0.011333080529509099
JGI8,0.011871693121693118
JGI9,0.00881810252281267
MIC0,19.88199365042717
MIC1,36.19425913734862
MIC2,43.96438164225785
MIC3,46.16099181704121
MIC4,46.380919089768476
MIC5,46.380919089768476
MPC2,48
MPC3,63
MPC4,79
MPC5,95
MPC6,101
MPC7,111
MPC8,112
MPC9,122
Mare,0.9765818181818183
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.16314092044240863
RPCG,0.11487669204378177
SIC0,0.28663183756476845
SIC1,0.5878554484051262
SIC2,0.7671541779849848
SIC3,0.8694557648555775
SIC4,0.9071946064072306
SIC5,0.9071946064072306
SaaN,0
SaaO,0
SaaS,0
Sare,53.71200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.5595773307089535
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.6365793207218793
StCH,0
StsC,0
TIC0,91.14169670707732
TIC1,186.9232093731954
TIC2,243.93568422654846
TIC3,276.4650092395293
TIC4,288.4650092395293
TIC5,288.4650092395293
Vabc,399.4605072522931
WPol,49
apol,66.06703199999998
bpol,33.912968
nRot,4
ABCGG,18.110919070318605
ATS0Z,1708.0
ATS0d,188.0
ATS0i,8761.200189793977
ATS0m,6871.794689000003
ATS0p,95.68311771637597
ATS0s,215.45317024843777
ATS0v,13173.887777099742
ATS1Z,1632.0
ATS1d,235.0
ATS1i,8369.7729051046
ATS1m,6270.258473000002
ATS1p,115.04134344000002
ATS1s,167.90329218106996
ATS1v,16186.040672216533
ATS2Z,2492.0
ATS2d,371.0
ATS2i,15425.71272761509
ATS2m,9464.998657999997
ATS2p,175.16150594848995
ATS2s,275.85390946502065
ATS2v,23966.93130518116
ATS3Z,3000.0
ATS3d,410.0
ATS3i,19785.673428366386
ATS3m,11174.201193000003
ATS3p,212.82592600703703
ATS3s,335.9915409236396
ATS3v,27675.094072163647
ATS4Z,2652.0
ATS4d,381.0
ATS4i,21113.379548245317
ATS4m,9566.269088000001
ATS4p,209.48723462158398
ATS4s,365.0699588477366
ATS4v,26441.306530884664
ATS5Z,2182.0
ATS5d,343.0
ATS5i,21511.04156836458
ATS5m,7713.4840939999995
ATS5p,181.34260891801702
ATS5s,347.2798353909466
ATS5v,22654.981560979475
ATS6Z,2125.0
ATS6d,318.0
ATS6i,18097.70172108853
ATS6m,7884.971761
ATS6p,160.099937222319
ATS6s,279.3930041152263
ATS6v,21013.756257070843
ATS7Z,2264.0
ATS7d,285.0
ATS7i,14998.06454246696
ATS7m,8490.719950000002
ATS7p,158.16672831449006
ATS7s,308.7283950617283
ATS7v,20910.117530999963
ATS8Z,1692.0
ATS8d,260.0
ATS8i,16103.34720897842
ATS8m,5887.675704999999
ATS8p,142.937474981584
ATS8s,239.83333333333334
ATS8v,17672.618352741898
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.25
GGI10,0.13560044893378229
JGI10,0.005895671692773142
JGT10,0.44723872428043343
Kier1,24.134948096885815
Kier2,10.950520833333334
Kier3,5.925925925925926
MAXdO,12.468113025170483
MID_C,49.507523836939455
MID_N,6.522743136546394
MID_O,3.4883335806588875
MID_X,1.7860371719362416
MID_h,13.877827395265316
MINdO,11.42113343204094
MPC10,131
MWC01,34.0
MWC02,5.10594547390058
MWC03,5.958424693029782
MWC04,6.834108738813838
MWC05,7.700295203420117
MWC06,8.57828829077605
MWC07,9.449278529189034
MWC08,10.328591875896642
MWC09,11.20246594482846
MWC10,12.082893200412641
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.686800000000004
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.564520407322694
SRW05,2.3978952727983707
SRW06,7.0825485693553
SRW07,4.727387818712341
SRW08,8.684231891345675
SRW09,6.823286122355687
SRW10,10.32937601028517
SaaCH,16.25597035508782
SaaNH,0
SaaSe,0
SaaaC,2.3831763622694497
SaasC,3.650279564305817
SaasN,2.1155939443383494
SdCH2,0
SddsN,0
SdsCH,3.365607625766356
SdssC,0.006268323819322186
SdssS,0
SsCH3,3.59942983034341
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.5296467696508627
SsssP,0
VE1_A,4.017070239722401
VE1_D,5.48731980843355
VE2_A,0.12958291095878713
VE2_D,0.17701031640108225
VE3_A,2.5219549523321034
VE3_D,2.8338420526213257
VR1_A,1460.3716548748844
VR1_D,200.8945944339655
VR2_A,47.10876306048014
VR2_D,6.480470788192435
VR3_A,8.417848351932541
VR3_D,6.434182476200197
WPath,3208
Xc-3d,2.189008704196257
Xc-4d,0.0
Xc-5d,0.5920474583051323
Xc-6d,0.0
Xp-0d,21.957454678884098
Xp-1d,14.918723993369941
Xp-2d,13.708702064859786
Xp-3d,11.543718084132799
Xp-4d,9.309027200314562
Xp-5d,7.1988068524190885
Xp-6d,5.02569040572032
Xp-7d,3.735850505696752
ZMIC0,98.76427214198998
ZMIC1,59.1904408932972
ZMIC2,36.783113710561466
ZMIC3,30.08081489644101
ZMIC4,28.769379447588502
ZMIC5,28.769379447588502
nAcid,0
nAtom,55
nBase,0
nRing,4
piPC1,3.828641396489095
piPC2,4.427836170705175
piPC3,5.004784880418081
piPC4,5.553686065156984
piPC5,6.037572546057475
piPC6,6.3327521800047615
piPC7,6.729086417965049
piPC8,7.117303709007038
piPC9,7.359154293496733
AATS0Z,31.054545454545455
AATS0d,3.418181818181818
AATS0i,159.29454890534504
AATS0m,124.94172161818187
AATS0p,1.739693049388654
AATS0s,3.917330368153414
AATS0v,239.5252323109044
AATS1Z,28.137931034482758
AATS1d,4.051724137931035
AATS1i,144.3064293983552
AATS1m,108.10790470689658
AATS1p,1.98347143862069
AATS1s,2.894884347949482
AATS1v,279.069666762354
AATS2Z,24.92
AATS2d,3.71
AATS2i,154.2571272761509
AATS2m,94.64998657999996
AATS2p,1.7516150594848994
AATS2s,2.7585390946502066
AATS2v,239.6693130518116
AATS3Z,23.4375
AATS3d,3.203125
AATS3i,154.5755736591124
AATS3m,87.29844682031252
AATS3p,1.6627025469299768
AATS3s,2.6249339134659344
AATS3v,216.2116724387785
AATS4Z,19.357664233576642
AATS4d,2.781021897810219
AATS4i,154.1122594762432
AATS4m,69.82678166423358
AATS4p,1.5291039023473283
AATS4s,2.6647442251659603
AATS4v,193.00223745171286
AATS5Z,16.16296296296296
AATS5d,2.5407407407407407
AATS5i,159.34104865455245
AATS5m,57.13691921481481
AATS5p,1.3432785845779038
AATS5s,2.5724432251181226
AATS5v,167.81467822947758
AATS6Z,18.805309734513273
AATS6d,2.814159292035398
AATS6i,160.15665239901355
AATS6m,69.77851115929204
AATS6p,1.4168136037373362
AATS6s,2.4725044611966926
AATS6v,185.96244475283933
AATS7Z,23.102040816326532
AATS7d,2.9081632653061225
AATS7i,153.04147492313226
AATS7m,86.63999948979594
AATS7p,1.613946207290715
AATS7s,3.15028974552784
AATS7v,213.3685462346935
AATS8Z,16.42718446601942
AATS8d,2.5242718446601944
AATS8i,156.34317678619826
AATS8m,57.16190004854368
AATS8p,1.387742475549359
AATS8s,2.3284789644012944
AATS8v,171.5788189586592
AMID_C,1.5970168979657888
AMID_N,0.21041106892085143
AMID_O,0.11252688969867379
AMID_X,0.05761410232052392
AMID_h,0.44767185146017147
ATS0dv,384.0493827160494
ATS0pe,340.25399999999985
ATS0se,420.34333399999986
ATS1dv,389.44444444444446
ATS1pe,373.218
ATS1se,446.4199659999998
ATS2dv,509.77777777777777
ATS2pe,636.1876999999998
ATS2se,772.6451639999998
ATS3dv,446.96296296296293
ATS3pe,799.3656
ATS3se,983.8614489999998
ATS4dv,403.1111111111111
ATS4pe,838.775
ATS4se,1042.206212
ATS5dv,424.77777777777777
ATS5pe,808.5812000000001
ATS5se,1017.195324
ATS6dv,408.44444444444446
ATS6pe,681.3594000000003
ATS6se,851.417486
ATS7dv,351.0
ATS7pe,612.4389
ATS7se,752.9022819999999
ATS8dv,234.44444444444443
ATS8pe,616.5489
ATS8se,773.4092239999999
ATSC0Z,678.1090909090906
ATSC0c,0.7303279476555804
ATSC0d,34.109090909090895
ATSC0i,85.35827456924164
ATSC0m,3124.4786849090897
ATSC0p,16.322159220211926
ATSC0s,70.37423203225669
ATSC0v,2924.5200151236
ATSC1Z,35.157685950413224
ATSC1c,-0.3602484167683264
ATSC1d,12.557685950413232
ATSC1i,-19.28717823034766
ATSC1m,162.64819031404986
ATSC1p,-0.36736336493650484
ATSC1s,-1.724802231064857
ATSC1v,-36.38228776238472
ATSC2Z,110.81983471074378
ATSC2c,-0.0218174891217821
ATSC2d,-4.90743801652892
ATSC2i,32.58081511697127
ATSC2m,521.3230694380169
ATSC2p,5.74486726487355
ATSC2s,7.54067523973996
ATSC2v,737.8227265585348
ATSC3Z,44.00066115702474
ATSC3c,0.11365438205741338
ATSC3d,-16.362975206611566
ATSC3i,27.33507024744062
ATSC3m,163.3555581570253
ATSC3p,2.964654418717167
ATSC3s,-13.75824238141485
ATSC3v,-56.28857745316729
ATSC4Z,-187.39900826446285
ATSC4c,-0.22978592889167465
ATSC4d,-5.1262809917355385
ATSC4i,-24.639370372265347
ATSC4m,-873.6825302644626
ATSC4p,-2.9183361804388728
ATSC4s,-30.777232771662252
ATSC4v,-1125.3821563147887
ATSC5Z,-127.9768595041322
ATSC5c,0.22004862934433514
ATSC5d,14.841322314049583
ATSC5i,-8.095299209455469
ATSC5m,-537.5296963223143
ATSC5p,-1.1539246312826763
ATSC5s,-7.876059384215014
ATSC5v,75.40625733138558
ATSC6Z,186.30314049586778
ATSC6c,-0.14619067078286238
ATSC6d,-3.1332231404958693
ATSC6i,29.64455165543799
ATSC6m,901.5005992231403
ATSC6p,6.050432436040532
ATSC6s,4.627543586507298
ATSC6v,1398.5246664436113
ATSC7Z,31.44198347107438
ATSC7c,0.022724469199990514
ATSC7d,-9.521652892561987
ATSC7i,-11.054884746229472
ATSC7m,136.74161128925647
ATSC7p,-2.5165388716666706
ATSC7s,27.399880939334736
ATSC7v,-526.6408532014941
ATSC8Z,-230.5679338842975
ATSC8c,0.07167323329428499
ATSC8d,4.559338842975205
ATSC8i,-34.08380004899627
ATSC8m,-1122.8094402479342
ATSC8p,-7.268936543260443
ATSC8s,-17.4987027904686
ATSC8v,-1308.3809097090261
AXp-0d,0.7083049896414225
AXp-1d,0.4387859998049983
AXp-2d,0.28559795968457885
AXp-3d,0.1832336203830603
AXp-4d,0.11783578734575395
AXp-5d,0.07577691423599041
AXp-6d,0.04975931094772595
AXp-7d,0.0336563108621329
GATS1Z,0.6439305684995343
GATS1c,1.5623198058629364
GATS1d,0.7369862510109554
GATS1i,1.326989786889062
GATS1m,0.6446158090926838
GATS1p,0.9089798815644717
GATS1s,0.5259567192392306
GATS1v,0.9118283665725496
GATS2Z,0.733819980694981
GATS2c,1.4339259147155246
GATS2d,1.2823560767590625
GATS2i,0.9262965897368897
GATS2m,0.7295011551107187
GATS2p,0.7216433791677426
GATS2s,0.531308855459465
GATS2v,0.7680747329587728
GATS3Z,1.016256560690155
GATS3c,1.1502719470542826
GATS3d,1.3048665711620475
GATS3i,0.9328198159634771
GATS3m,1.0069184765800905
GATS3p,0.9840453874734735
GATS3s,1.0242973174533108
GATS3v,0.9655094115139192
GATS4Z,1.145962503170533
GATS4c,1.0018918543727018
GATS4d,0.9938057366971197
GATS4i,1.0922913117525177
GATS4m,1.1349300834046276
GATS4p,1.1485184411170553
GATS4s,1.4769875018463459
GATS4v,1.1434183261920388
GATS5Z,1.1779815529815536
GATS5c,0.6834976633672573
GATS5d,0.70362473347548
GATS5i,0.9820632069757109
GATS5m,1.1631177518196896
GATS5p,1.1037587905954078
GATS5s,1.2250119399004378
GATS5v,1.0084511702669705
GATS6Z,0.8706798612772068
GATS6c,1.040914413254419
GATS6d,1.0998028190274927
GATS6i,0.7843112624634029
GATS6m,0.874588934457532
GATS6p,0.749809303036701
GATS6s,0.7349860601399626
GATS6v,0.7625413648888697
GATS7Z,1.0376694113939018
GATS7c,0.8322024706805009
GATS7d,1.0985161655280453
GATS7i,1.0299864304862163
GATS7m,1.0471421986905785
GATS7p,1.0327259260636539
GATS7s,0.7327593473362942
GATS7v,1.0687327900387185
GATS8Z,1.3243852382201902
GATS8c,0.5230607350008226
GATS8d,0.7300960523319605
GATS8i,1.1001843346596731
GATS8m,1.3442355638660155
GATS8p,1.2211458744094394
GATS8s,0.9545816932405414
GATS8v,1.2582002293624428
MATS1Z,0.04916492847527333
MATS1c,-0.46775545022832515
MATS1d,0.3491195500330862
MATS1i,-0.21426822010588356
MATS1m,0.04936354779085345
MATS1p,-0.021342875466276515
MATS1s,-0.02324129550446554
MATS1v,-0.011796959881793951
MATS2Z,0.08988363363363365
MATS2c,-0.01643045299786217
MATS2d,-0.07913113006396584
MATS2i,0.20993217593448601
MATS2m,0.09176816906313828
MATS2p,0.19358204714531804
MATS2s,0.05893309613604013
MATS2v,0.13875866723724356
MATS3Z,0.02788125737344485
MATS3c,0.06686840815425785
MATS3d,-0.2061317297441365
MATS3i,0.1376028048390235
MATS3m,0.022465136899354178
MATS3p,0.07804573698589326
MATS3s,-0.08400439482671
MATS3v,-0.008270245373371335
MATS4Z,-0.11094553886524698
MATS4c,-0.12631287870550623
MATS4d,-0.06033570416945517
MATS4i,-0.11588469990261135
MATS4m,-0.11225823454938423
MATS4p,-0.071779401313137
MATS4s,-0.17557311843660955
MATS4v,-0.15448543824230754
MATS5Z,-0.07688839633284078
MATS5c,0.12275230856564101
MATS5d,0.17726841980573327
MATS5i,-0.03863813883018593
MATS5m,-0.07008963800613571
MATS5p,-0.028802405124946435
MATS5s,-0.04559573641725928
MATS5v,0.010504652949136075
MATS6Z,0.13372261325801157
MATS6c,-0.09742849290432912
MATS6d,-0.04471007792893941
MATS6i,0.16903767271415487
MATS6m,0.1404341401390471
MATS6p,0.1804234785039263
MATS6s,0.0320052405330529
MATS6v,0.2327554070339759
MATS7Z,0.0260223780631944
MATS7c,0.017462742146987162
MATS7d,-0.15666746442713558
MATS7i,-0.07268506870323957
MATS7m,0.024561774545092688
MATS7p,-0.08652919171097177
MATS7s,0.21851015288662234
MATS7v,-0.10106401823726421
MATS8Z,-0.18156193641630541
MATS8c,0.052404012455962184
MATS8d,0.07137681909454116
MATS8i,-0.21321995432370333
MATS8m,-0.1918907118371935
MATS8p,-0.23780376832102618
MATS8s,-0.1327754099709483
MATS8v,-0.23889390283435458
MAXsCl,6.5595773307089535
MAXssS,1.6365793207218793
MINsCl,6.5595773307089535
MINssS,1.6365793207218793
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.3426933473306
SpAD_D,428.11268267788626
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.2864018935541393
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,927
TMWC10,142.24029195026714
TSRW10,80.8433525967725
VE1_Dt,5.488789799319129
VE2_Dt,0.17705773546190737
VE3_Dt,2.834109905430181
VR1_Dt,201.23918929422018
VR2_Dt,6.491586751426458
VR3_Dt,6.435896308554226
Xc-3dv,1.249374849116594
Xc-4dv,0.0
Xc-5dv,0.2781606045480674
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.43923807898575806
Xch-7d,0.6855608163344689
Xp-0dv,19.11870547448932
Xp-1dv,11.355826691953682
Xp-2dv,9.068209602731333
Xp-3dv,7.041517965845478
Xp-4dv,5.076155626120419
Xp-5dv,3.4854349411106043
Xp-6dv,2.1754884871061333
Xp-7dv,1.4224394088937067
Xpc-4d,5.212655525651641
Xpc-5d,7.5399481838708065
Xpc-6d,10.485189495785216
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,7.669836214698365
AATS0dv,6.9827160493827165
AATS0pe,6.186436363636361
AATS0se,7.64260607272727
AATS1dv,6.71455938697318
AATS1pe,6.434793103448277
AATS1se,7.696895965517238
AATS2dv,5.097777777777778
AATS2pe,6.361876999999998
AATS2se,7.726451639999998
AATS3dv,3.491898148148148
AATS3pe,6.24504375
AATS3se,7.686417570312498
AATS4dv,2.9424168694241684
AATS4pe,6.122445255474452
AATS4se,7.607344613138687
AATS5dv,3.146502057613169
AATS5pe,5.989490370370371
AATS5se,7.534780177777778
AATS6dv,3.6145526057030484
AATS6pe,6.0297292035398256
AATS6se,7.534668017699116
AATS7dv,3.5816326530612246
AATS7pe,6.249376530612245
AATS7se,7.682676346938774
AATS8dv,2.2761596548004315
AATS8pe,5.985911650485437
AATS8se,7.508827417475727
AATSC0Z,12.329256198347101
AATSC0c,0.013278689957374188
AATSC0d,0.6201652892561981
AATSC0i,1.5519686285316663
AATSC0m,56.80870336198345
AATSC0p,0.2967665312765805
AATSC0s,1.279531491495576
AATSC0v,53.173091184065456
AATSC1Z,0.6061669991450556
AATSC1c,-0.006211179599453904
AATSC1d,0.21651182673126262
AATSC1i,-0.3325375556956493
AATSC1m,2.804279143345687
AATSC1p,-0.006333851119594911
AATSC1s,-0.029737969501118223
AATSC1v,-0.6272808234893917
AATSC2Z,1.1081983471074377
AATSC2c,-0.00021817489121782102
AATSC2d,-0.04907438016528921
AATSC2i,0.32580815116971273
AATSC2m,5.213230694380169
AATSC2p,0.0574486726487355
AATSC2s,0.07540675239739959
AATSC2v,7.378227265585348
AATSC3Z,0.34375516528925576
AATSC3c,0.000887924859823542
AATSC3d,-0.12783574380165286
AATSC3i,0.21355523630812984
AATSC3m,1.2762152981017603
AATSC3p,0.023161362646227868
AATSC3s,-0.10748626860480351
AATSC3v,-0.43975451135286947
AATSC4Z,-1.3678759727333054
AATSC4c,-0.0016772695539538295
AATSC4d,-0.03741810942872656
AATSC4i,-0.17984941877565946
AATSC4m,-6.377244746455931
AATSC4p,-0.02130172394480929
