DLiP-ID,C1022Z
DLiP-Mol-ID,40782
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H14O6/c1-21-16-13(19)12-10(18)8-11(9-6-4-3-5-7-9)23-15(12)14(20)17(16)22-2/h3-7,11H,8H2,1-2H3/t11-/m1/s1"
Standard Inchi Key(RDKit),ITIBHRAMFJVWLX-LLVKDONJSA-N
Canonical SMILES(RDKit),COC1=C(OC)C(=O)C2=C(O[C@@H](c3ccccc3)CC2=O)C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),314.293
MW Monoisotopic(RDKit),314.079038168
MolLogP(RDKit),1.6274
XLogP(SDF),
XLogP(CDK),1.72
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),78.9
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.623044917391928
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist
Common Target Pref Name,Induced myeloid leukemia cell differentiation protein Mcl-1/BH3-interacting domain death agonist
RDKit Descriptors
Ipc,189949.42943384437
qed,0.6230449173919282
Chi0,16.560113453385565
Chi1,11.078917360319545
TPSA,78.9
Chi0n,12.620698139107484
Chi0v,12.620698139107484
Chi1n,6.988104130889741
Chi1v,6.988104130889741
Chi2n,5.073346171882535
Chi2v,5.073346171882535
Chi3n,3.768384516562814
Chi3v,3.768384516562814
Chi4n,2.68396411880458
Chi4v,2.68396411880458
MolMR,77.97600000000003
MolWt,314.2930000000001
fr_SH,0
Kappa1,15.022975519589668
Kappa2,5.717145251621381
Kappa3,2.319641328537397
fr_ArN,0
fr_COO,0
fr_C_O,3
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,756.5480881274092
MolLogP,1.6274
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.037295360702118
SMR_VSA1,28.59420041361561
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,12.524788010674312
SMR_VSA6,14.219595082555067
SMR_VSA7,58.74588597904284
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
