DLiP-ID,T0082W
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,364.1535405000006
MZ,0.6808510638297874
Mi,1.1264682491169786
Mm,0.6455164326317895
Mp,0.682148808765448
Mv,0.6509474386235389
SZ,32.00000000000001
Si,52.94400770849799
Sm,30.339272333694108
Sp,32.06099401197606
Sv,30.594529615306325
nB,0
nC,20
nF,0
nH,20
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,20.79382593911353
AMW,7.7479476702127785
IC0,1.60497159002534
IC1,3.5396266303108783
IC2,4.507370108084583
IC3,5.299269702741468
IC4,5.426929277209554
IC5,5.426929277209554
MID,54.92124553377785
Mpe,0.9802252816020021
Mse,1.0111264353566507
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,106.05140000000003
SdO,23.01700683290575
SdS,0
Spe,46.070588235294096
SsF,0
SsI,0
Sse,47.52294246176258
StN,0
fMF,0.44680851063829785
nBr,0
nCl,0
AMID,2.034120204954735
BIC0,0.2728317146829859
BIC1,0.6017068519387493
BIC2,0.7662151298766207
BIC3,0.9008314219092967
BIC4,0.9225324793076263
BIC5,0.9225324793076263
CIC0,3.9496172616522975
CIC1,2.0149622213667593
CIC2,1.0472187435930547
CIC3,0.25531914893616925
CIC4,0.1276595744680833
CIC5,0.1276595744680833
GGI1,5.5
GGI2,2.000000000000001
GGI3,1.0625
GGI4,1.2755555555555556
GGI5,0.5972222222222223
GGI6,0.4848979591836735
GGI7,0.3628472222222222
GGI8,0.17233560090702946
GGI9,0.15687500000000004
JGI1,0.18965517241379307
JGI2,0.05263157894736844
JGI3,0.029513888888888888
JGI4,0.03986111111111111
JGI5,0.017565359477124183
JGI6,0.01564186965108624
JGI7,0.013438786008230449
JGI8,0.007492852213349105
JGI9,0.007843750000000002
MIC0,15.120146127695843
MIC1,31.130964936503435
MIC2,40.13793436806649
MIC3,42.80902022331041
MIC4,42.937701074374246
MIC5,42.937701074374246
MPC2,38
MPC3,45
MPC4,55
MPC5,69
MPC6,64
MPC7,72
MPC8,79
MPC9,81
Mare,0.9938723404255323
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1773991050223505
RPCG,0.12164483510622928
SIC0,0.28894516459856334
SIC1,0.637243678124226
SIC2,0.8114678202911876
SIC3,0.9540345548961637
SIC4,0.9770172774480821
SIC5,0.9770172774480821
SaaN,0
SaaO,0
SaaS,0
Sare,46.71200000000002
SdNH,0
SdSe,0
SddC,0
SdsN,4.352791273612761
SsBr,0
SsCl,0
SsLi,0
SsOH,8.640098448953482
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,75.43366473119099
TIC1,166.36245162461128
TIC2,211.8463950799754
TIC3,249.06567602884903
TIC4,255.06567602884905
TIC5,255.06567602884905
Vabc,339.59992034959566
WPol,36
apol,53.54185999999999
bpol,24.650139999999997
nRot,5
ABCGG,15.198515876247884
ATS0Z,1128.0
ATS0d,154.0
ATS0i,7635.554270932481
ATS0m,4458.291899000003
ATS0p,71.43987009697997
ATS0s,247.94444444444446
ATS0v,10714.441947385008
ATS1Z,1253.0
ATS1d,189.0
ATS1i,7279.663436026447
ATS1m,4771.348329000002
ATS1p,89.46611384600003
ATS1s,170.52777777777777
ATS1v,13278.273804027474
ATS2Z,1774.0
ATS2d,280.0
ATS2i,12243.61268131194
ATS2m,6624.1599259999975
ATS2p,129.41890276454697
ATS2s,301.91666666666663
ATS2v,18528.838649820984
ATS3Z,1793.0
ATS3d,313.0
ATS3i,16997.684135372034
ATS3m,6442.0491999999995
ATS3p,142.76796120673498
ATS3s,329.1944444444443
ATS3v,19725.22604342456
ATS4Z,1630.0
ATS4d,284.0
ATS4i,16615.026742995833
ATS4m,5822.592544
ATS4p,129.01080357613097
ATS4s,318.361111111111
ATS4v,17753.002148760042
ATS5Z,1644.0
ATS5d,268.0
ATS5i,14811.160783070785
ATS5m,6035.525829999999
ATS5p,122.57764823013099
ATS5s,320.24999999999983
ATS5v,17309.748734367327
ATS6Z,1554.0
ATS6d,252.0
ATS6i,13853.918045872491
ATS6m,5573.011514999997
ATS6p,122.305171776792
ATS6s,310.88888888888874
ATS6v,17129.11153469032
ATS7Z,1397.0
ATS7d,242.0
ATS7i,14558.798939338076
ATS7m,4971.615059000001
ATS7p,116.895469221282
ATS7s,281.69444444444446
ATS7v,15639.739677099718
ATS8Z,1207.0
ATS8d,216.0
ATS8i,13099.500433100982
ATS8m,4285.958187000001
ATS8p,99.75811198928199
ATS8s,239.38888888888897
ATS8v,13320.04335563307
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.15
GGI10,0.07019691868176717
JGI10,0.003509845934088358
JGT10,0.37715421464503995
Kier1,21.702734839476815
Kier2,11.253462603878116
Kier3,7.395555555555555
MAXdO,12.482012494429974
MID_C,41.58943057494875
MID_N,8.154000675403969
MID_O,5.177814283425124
MID_X,0.0
MID_h,13.331814958829092
MINdO,10.534994338475776
MPC10,82
MWC01,29.0
MWC02,4.90527477843843
MWC03,5.707110264748875
MWC04,6.543911845564792
MWC05,7.3632795869630385
MWC06,8.202756381655638
MWC07,9.030376034755907
MWC08,9.871325865727732
MWC09,10.703716266952133
MWC10,11.545828184645936
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.7979000000000003
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.351858133476067
SRW05,0.0
SRW06,6.807934943699926
SRW07,0.0
SRW08,8.341648618901306
SRW09,0.0
SRW10,9.914872497402692
SaaCH,14.099740343604084
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.6691919251997027
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.558185515501524
SdssC,-0.5230617587957381
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.17678926924657
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.515783965111122
VE1_D,5.106774553281492
VE2_A,0.16725125796707857
VE2_D,0.1891397982696849
VE3_A,2.500830580489828
VE3_D,2.6238197750531573
VR1_A,264.0086299161676
VR1_D,161.48706076958675
VR2_A,9.778097404302503
VR2_D,5.981002250725435
VR3_A,6.569233564698716
VR3_D,6.077676793389524
WPath,2240
Xc-3d,1.6271137984537718
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,19.06226716449869
Xp-1d,13.097356788324019
Xp-2d,11.603383694341435
Xp-3d,8.843229627222644
Xp-4d,7.000848478342824
Xp-5d,5.867011134389984
Xp-6d,3.4921572141123116
Xp-7d,2.5643362326033667
ZMIC0,87.98674824828791
ZMIC1,53.72578837822127
ZMIC2,30.494855795283087
ZMIC3,23.598640973239103
ZMIC4,23.14486367302494
ZMIC5,23.14486367302494
nAcid,1
nAtom,47
nBase,3
nRing,3
piPC1,3.6888794541139363
piPC2,4.204692619390966
piPC3,4.66814498514948
piPC4,5.144583266605995
piPC5,5.666859120551603
piPC6,5.758704593555238
piPC7,6.10688367983502
piPC8,6.386668859507085
piPC9,6.609096515816724
AATS0Z,24.0
AATS0d,3.276595744680851
AATS0i,162.4586015092017
AATS0m,94.85727444680856
AATS0p,1.5199972361059568
AATS0s,5.275413711583925
AATS0v,227.96684994436188
AATS1Z,25.571428571428573
AATS1d,3.857142857142857
AATS1i,148.5645599189071
AATS1m,97.3744556938776
AATS1p,1.8258390580816333
AATS1s,3.4801587301587302
AATS1v,270.98517967403006
AATS2Z,22.175
AATS2d,3.5
AATS2i,153.04515851639925
AATS2m,82.80199907499997
AATS2p,1.617736284556837
AATS2s,3.773958333333333
AATS2v,231.6104831227623
AATS3Z,16.91509433962264
AATS3d,2.952830188679245
AATS3i,160.35551071105692
AATS3m,60.77404905660377
AATS3p,1.3468675585541037
AATS3s,3.1056079664570215
AATS3v,186.08703814551473
AATS4Z,15.980392156862745
AATS4d,2.784313725490196
AATS4i,162.89241904897875
AATS4m,57.08424062745098
AATS4p,1.2648117997659898
AATS4s,3.121187363834421
AATS4v,174.04904067411806
AATS5Z,17.869565217391305
AATS5d,2.9130434782608696
AATS5i,160.99087807685638
AATS5m,65.60354163043476
AATS5p,1.3323657416318586
AATS5s,3.480978260869563
AATS5v,188.14944276486224
AATS6Z,17.65909090909091
AATS6d,2.8636363636363638
AATS6i,157.43088688491468
AATS6m,63.32967630681815
AATS6p,1.3898314974635453
AATS6s,3.532828282828281
AATS6v,194.64899471239002
AATS7Z,15.351648351648352
AATS7d,2.659340659340659
AATS7i,159.98680153118764
AATS7m,54.63313251648352
AATS7p,1.2845655958382638
AATS7s,3.0955433455433456
AATS7v,171.86527117691998
AATS8Z,14.901234567901234
AATS8d,2.6666666666666665
AATS8i,161.72222756914792
AATS8m,52.91306403703705
AATS8p,1.2315816294973085
AATS8s,2.9554183813443085
AATS8v,164.4449796991737
AMID_C,1.5403492805536574
AMID_N,0.3020000250149618
AMID_O,0.1917708993861157
AMID_X,0.0
AMID_h,0.4937709244010775
ATS0dv,384.0
ATS0pe,299.31719999999984
ATS0se,366.0412919999998
ATS1dv,375.0
ATS1pe,322.76900000000006
ATS1se,384.1865559999998
ATS2dv,500.0
ATS2pe,517.7755000000001
ATS2se,622.9439919999995
ATS3dv,458.0
ATS3pe,662.3495000000001
ATS3se,814.2833679999999
ATS4dv,438.0
ATS4pe,634.1080000000002
ATS4se,783.7187999999998
ATS5dv,447.0
ATS5pe,576.4107000000001
ATS5se,709.592648
ATS6dv,395.0
ATS6pe,559.6830000000002
ATS6se,685.6349239999998
ATS7dv,358.0
ATS7pe,555.7588999999998
ATS7se,689.5888359999999
ATS8dv,292.0
ATS8pe,492.5991999999999
ATS8se,612.7047239999999
ATSC0Z,343.65957446808517
ATSC0c,1.2270917959434504
ATSC0d,24.553191489361694
ATSC0i,73.5713756033714
ATSC0m,1632.9513878297873
ATSC0p,10.445598346775748
ATSC0s,88.13356973995275
ATSC0v,2279.920444986512
ATSC1Z,-0.43232231779082664
ATSC1c,-0.9239142043118725
ATSC1d,3.6573110004526903
ATSC1i,-3.4599068873434358
ATSC1m,2.958457028520005
ATSC1p,0.5711071051576357
ATSC1s,-8.605565615411699
ATSC1v,122.85099755916019
ATSC2Z,-16.058850158442706
ATSC2c,0.6869700078518283
ATSC2d,-5.835219556360343
ATSC2i,0.7889834593155698
ATSC2m,-91.87981679538208
ATSC2p,-2.103377405192558
ATSC2s,29.963545596297962
ATSC2v,-506.667759658971
ATSC3Z,-69.72159348121323
ATSC3c,-0.38923755053041403
ATSC3d,-0.8008148483476679
ATSC3i,-14.256581123466022
ATSC3m,-326.7614676799456
ATSC3p,-1.3637900790447628
ATSC3s,-11.704906694834264
ATSC3v,-303.8851371545709
ATSC4Z,-25.771842462652785
ATSC4c,-0.18128641688002095
ATSC4d,-0.9877772747849706
ATSC4i,-4.860425598317917
ATSC4m,-115.88017271570854
ATSC4p,-0.18154532966444728
ATSC4s,-11.245548513656255
ATSC4v,27.456125072098178
ATSC5Z,82.79402444545045
ATSC5c,0.4427590599034876
ATSC5d,-1.3807152557718425
ATSC5i,14.081849670099556
ATSC5m,396.6329547374377
ATSC5p,1.835379214499755
ATSC5s,6.428260650872694
ATSC5v,569.6397915958565
ATSC6Z,-131.14984155726574
ATSC6c,-0.512911399932013
ATSC6d,-1.8442734268899952
ATSC6i,-11.81626195328257
ATSC6m,-615.9095492983249
ATSC6p,-1.7535461686489662
ATSC6s,-30.36356320104622
ATSC6v,-566.3545992696143
ATSC7Z,7.02082390221819
ATSC7c,0.3189519436869632
ATSC7d,-1.922136713444998
ATSC7i,5.640634088331225
ATSC7m,24.62417637211403
ATSC7p,-0.8497697004152927
ATSC7s,4.425192394748758
ATSC7v,-214.3382879002395
ATSC8Z,30.05477591670438
ATSC8c,0.21702831839463646
ATSC8d,-2.3576278859212305
ATSC8i,-9.759788655839051
ATSC8m,134.83574263377082
ATSC8p,-1.1010804373549226
ATSC8s,4.642145767315527
ATSC8v,-111.39335930193756
AXp-0d,0.706009894981433
AXp-1d,0.45163299270082824
AXp-2d,0.30535220248266937
AXp-3d,0.19651621393828098
AXp-4d,0.1272881541516877
AXp-5d,0.08502914687521716
AXp-6d,0.05456495647050487
AXp-7d,0.035615781008380094
GATS1Z,0.7880959961993711
GATS1c,1.729410542000943
GATS1d,0.8985074098963678
GATS1i,1.2282610876503215
GATS1m,0.789989825622975
GATS1p,0.9680897683655975
GATS1s,0.6845219733794188
GATS1v,0.8829555793694761
GATS2Z,0.8692104692917285
GATS2c,0.5663309447436518
GATS2d,1.2528921143847491
GATS2i,1.1230314084443076
GATS2m,0.8790358379377079
GATS2p,1.1174260324179777
GATS2s,0.4213538243854024
GATS2v,1.0793137997607714
GATS3Z,1.0323127225321707
GATS3c,1.0360854186395283
GATS3d,1.0162764461593805
GATS3i,1.12108666999556
GATS3m,1.0331840382947408
GATS3p,1.0228710732041757
GATS3s,0.7972640104986848
GATS3v,1.0268240542499925
GATS4Z,1.015711039244821
GATS4c,1.0411126260511856
GATS4d,1.0193954531552658
GATS4i,1.0352955566815836
GATS4m,1.0145416164530225
GATS4p,0.960642902946665
GATS4s,0.8939843570641328
GATS4v,0.9641989299194453
GATS5Z,0.851132986627043
GATS5c,0.7907817613539062
GATS5d,1.1301993067590992
GATS5i,0.8975534991254357
GATS5m,0.8504588244942652
GATS5p,0.886695045682728
GATS5s,0.9345820871501183
GATS5v,0.8496377142302461
GATS6Z,1.1514433900670897
GATS6c,1.1505362482664292
GATS6d,0.9899657318418155
GATS6i,1.083432798648364
GATS6m,1.1479707844312135
GATS6p,1.0832258173608544
GATS6s,1.3447076890063165
GATS6v,1.092514643169401
GATS7Z,0.9531538298254493
GATS7c,0.6514816902751164
GATS7d,0.9882110956634357
GATS7i,0.9150057402243893
GATS7m,0.9588611219095593
GATS7p,1.047691819537422
GATS7s,0.7794771918442468
GATS7v,1.0636274826839716
GATS8Z,0.9278849387607848
GATS8c,0.7224349550589726
GATS8d,1.0639536127693265
GATS8i,1.0322224639555102
GATS8m,0.933615189418102
GATS8p,1.0485913031219742
GATS8s,0.7463886144429589
GATS8v,1.040218777183771
MATS1Z,-0.0012066490786506957
MATS1c,-0.7221981463750641
MATS1d,0.14287482757401046
MATS1i,-0.045108388566164496
MATS1m,0.0017377759690620621
MATS1p,0.05244281781509029
MATS1s,-0.09365691261147902
MATS1v,0.051684553900682786
MATS2Z,-0.027453256562654727
MATS2c,0.328903575875222
MATS2d,-0.13962305025996535
MATS2i,0.006300382160132618
MATS2m,-0.03305633760416239
MATS2p,-0.11830190904593443
MATS2s,0.19973754710907832
MATS2v,-0.13056039277783066
MATS3Z,-0.08995614772865326
MATS3c,-0.14064674024777987
MATS3d,-0.014461593800071932
MATS3i,-0.08592083836795662
MATS3m,-0.08872572863280358
MATS3p,-0.05789035291189845
MATS3s,-0.05888688582958412
MATS3v,-0.059099221367246976
MATS4Z,-0.03455530305237498
MATS4c,-0.0680747255143927
MATS4d,-0.018537397628028685
MATS4i,-0.030441293986517456
MATS4m,-0.0326989316749733
MATS4p,-0.008008468003685163
MATS4s,-0.05879453617527534
MATS4v,0.005549032106242124
MATS5Z,0.12307804121713288
MATS5c,0.1843318724619519
MATS5d,-0.028728053650817584
MATS5i,0.09778243725119043
MATS5m,0.1240867956313744
MATS5p,0.08976406618295342
MATS5s,0.037261655615507115
MATS5v,0.1276411347172345
MATS6Z,-0.2038236188031879
MATS6c,-0.22324435447973937
MATS6d,-0.040117378288955424
MATS6i,-0.08578007461363563
MATS6m,-0.20144610155216888
MATS6p,-0.08966006888783863
MATS6s,-0.18400370166709126
MATS6v,-0.132673420012037
MATS7Z,0.010551546027028924
MATS7c,0.13424702374286504
MATS7d,-0.04043270421086714
MATS7i,0.039598206574848985
MATS7m,0.007788340362098671
MATS7p,-0.04201693656037501
MATS7s,0.025932671692519345
MATS7v,-0.048555287486106546
MATS8Z,0.05074554081900951
MATS8c,0.10262476884313089
MATS8d,-0.055716027986391935
MATS8i,-0.07697405680269225
MATS8m,0.04791203466719566
MATS8p,-0.06116437796749016
MATS8s,0.030562596770131525
MATS8v,-0.028349959784963963
MAXdsN,4.352791273612761
MAXsOH,8.640098448953482
MINdsN,4.352791273612761
MINsOH,8.640098448953482
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.77247060165169
SpAD_D,345.6532687324377
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.675924816438533
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,641
TMWC10,129.87357920945246
TSRW10,61.49385163738571
VE1_Dt,5.122101782140888
VE2_Dt,0.18970747341262548
VE3_Dt,2.6268166321522433
VR1_Dt,160.65467097151264
VR2_Dt,5.950172998944913
VR3_Dt,6.0725089336023945
Xc-3dv,0.5058624082798883
Xc-4dv,0.0
Xc-5dv,0.017010345435994292
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2970580013778089
Xp-0dv,14.605746807383547
Xp-1dv,8.578661055188729
Xp-2dv,5.964165771764139
Xp-3dv,3.871664803847075
Xp-4dv,2.5395804315774564
Xp-5dv,1.7419927687799035
Xp-6dv,0.818593181693145
Xp-7dv,0.4879695833307237
Xpc-4d,2.882790262513504
Xpc-5d,3.958397961329111
Xpc-6d,5.7660817100006785
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,49
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.791572524692228
AATS0dv,8.170212765957446
AATS0pe,6.3684510638297835
AATS0se,7.7881125957446775
AATS1dv,7.653061224489796
AATS1pe,6.587122448979593
AATS1se,7.84054195918367
AATS2dv,6.25
AATS2pe,6.472193750000001
AATS2se,7.786799899999994
AATS3dv,4.320754716981132
AATS3pe,6.248580188679247
AATS3se,7.6819185660377345
AATS4dv,4.294117647058823
AATS4pe,6.216745098039217
AATS4se,7.683517647058821
AATS5dv,4.858695652173913
AATS5pe,6.265333695652175
AATS5se,7.712963565217392
AATS6dv,4.488636363636363
AATS6pe,6.360034090909093
AATS6se,7.791305954545453
AATS7dv,3.934065934065934
AATS7pe,6.107240659340658
AATS7se,7.577899296703295
AATS8dv,3.6049382716049383
AATS8pe,6.08147160493827
AATS8se,7.5642558518518515
AATSC0Z,7.311905839746493
AATSC0c,0.0261083360839032
AATSC0d,0.5224083295608871
AATSC0i,1.5653484170930083
AATSC0m,34.743646549569945
AATSC0p,0.2222467733356542
AATSC0s,1.8751823348926115
AATSC0v,48.50894563801089
AATSC1Z,-0.008822904444710747
AATSC1c,-0.018855391924732092
AATSC1d,0.07463900000923858
AATSC1i,-0.07061034463966195
AATSC1m,0.06037667405142868
AATSC1p,0.011655247044033382
AATSC1s,-0.1756237880696265
AATSC1v,2.507163215493065
AATSC2Z,-0.20073562698053382
AATSC2c,0.008587125098147854
AATSC2d,-0.07294024445450428
AATSC2i,0.009862293241444622
AATSC2m,-1.148497709942276
AATSC2p,-0.02629221756490697
AATSC2s,0.3745443199537245
AATSC2v,-6.333346995737138
AATSC3Z,-0.657750881898238
AATSC3c,-0.003672052363494472
AATSC3d,-0.0075548570598836596
AATSC3i,-0.13449604833458512
AATSC3m,-3.082655355471185
AATSC3p,-0.012865944141931724
AATSC3s,-0.11042364806447419
AATSC3v,-2.8668409165525555
AATSC4Z,-0.25266512218287046
AATSC4c,-0.001777317812549225
AATSC4d,-0.009684090929264417
AATSC4i,-0.04765123135605801
AATSC4m,-1.1360801246638093
AATSC4p,-0.0017798561731808557
AATSC4s,-0.11025047562408093
AATSC4v,0.26917769678527625
