DLiP-ID,C002FI
Mv,0.7740178525702052
SZ,29.666666666666675
Si,33.801608926938
Sm,29.157688785280154
Sp,25.559962275449113
Sv,23.994553429676362
nB,0
nC,16
nF,0
nH,9
nI,0
nN,1
nO,2
nP,0
nS,1
nX,2
ABC,17.21785191866092
AMW,11.257196931870977
IC0,1.840347116419752
IC1,3.130669697064913
IC2,4.11548663296752
IC3,4.954196310386877
IC4,4.954196310386877
IC5,4.954196310386877
MID,44.74265600180498
Mpe,1.0046805819101836
Mse,1.0299203533585508
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,91.319
SdO,11.755991814344688
SdS,0
Spe,31.14509803921569
SsF,0
SsI,0
Sse,31.927530954115074
StN,0
fMF,0.6129032258064516
nBr,0
nCl,2
AMID,2.0337570909911356
BIC0,0.3412905754853332
BIC1,0.5805796379567769
BIC2,0.7632129769628313
BIC3,0.91875086756927
BIC4,0.91875086756927
BIC5,0.91875086756927
CIC0,3.113849193967123
CIC1,1.8235266133219619
CIC2,0.838709677419355
CIC3,-1.7763568394002505e-15
CIC4,-1.7763568394002505e-15
CIC5,-1.7763568394002505e-15
GGI1,5.0
GGI2,2.222222222222223
GGI3,1.5763888888888888
GGI4,0.9333333333333336
GGI5,0.5525
GGI6,0.3291156462585034
GGI7,0.3125708616780045
GGI8,0.11489040060468629
GGI9,0.16125000000000006
JGI1,0.20833333333333331
JGI2,0.06734006734006737
JGI3,0.05629960317460317
JGI4,0.03888888888888889
JGI5,0.02302083333333333
JGI6,0.014309375924282754
JGI7,0.01736504787100025
JGI8,0.007180650037792893
JGI9,0.012403846153846152
MIC0,26.92654185124094
MIC1,42.681896689950605
MIC2,52.9029147419856
MIC3,55.970592161340434
MIC4,55.970592161340434
MIC5,55.970592161340434
MPC2,33
MPC3,41
MPC4,51
MPC5,54
MPC6,54
MPC7,56
MPC8,64
MPC9,64
Mare,1.006064516129032
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,2
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2770369269202905
RPCG,0.24996481699033762
SIC0,0.37147238444332836
SIC1,0.631922818742812
SIC2,0.8307072177053356
SIC3,1.0000000000000004
SIC4,1.0000000000000004
SIC5,1.0000000000000004
SaaN,0
SaaO,0
SaaS,1.52516134693773
Sare,31.18799999999999
SdNH,0
SdSe,0
SddC,0
SdsN,4.162941686962851
SsBr,0
SsCl,11.915811515620547
SsLi,0
SsOH,0
SsSH,0
SssO,5.099504501903642
SssS,0
StCH,0
StsC,0
TIC0,57.050760609012315
TIC1,97.0507606090123
TIC2,127.58008562199312
TIC3,153.5800856219932
TIC4,153.5800856219932
TIC5,153.5800856219932
Vabc,280.2030901913848
WPol,28
apol,42.685137
bpol,16.252862999999998
nRot,3
ABCGG,14.212523822461584
ATS0Z,1596.0
ATS0d,123.0
ATS0i,4718.759862907142
ATS0m,6566.751163000003
ATS0p,69.03512414364096
ATS0s,138.73624447492762
ATS0v,9336.839008610876
ATS1Z,1218.0
ATS1d,149.0
ATS1i,4592.717357855097
ATS1m,4807.618948000002
ATS1p,76.51461879000006
ATS1s,109.75102880658437
ATS1v,10865.059659922857
ATS2Z,1852.0
ATS2d,211.0
ATS2i,7294.692154611232
ATS2m,7254.541125999997
ATS2p,111.20997696999996
ATS2s,182.79835390946505
ATS2v,15383.290599731752
ATS3Z,1711.0
ATS3d,195.0
ATS3i,8915.287002054507
ATS3m,6477.721512000001
ATS3p,108.77894710539601
ATS3s,189.7880658436214
ATS3v,14477.486852417585
ATS4Z,1705.0
ATS4d,173.0
ATS4i,8113.759280852115
ATS4m,6596.203664000002
ATS4p,94.726211677396
ATS4s,160.7203170248438
ATS4v,12606.979404547554
ATS5Z,1457.0
ATS5d,161.0
ATS5i,7215.758999352822
ATS5m,5604.123679
ATS5p,80.02871122509399
ATS5s,158.90020576131693
ATS5v,11275.681120671517
ATS6Z,1360.0
ATS6d,149.0
ATS6i,6739.262362753936
ATS6m,5253.451317000001
ATS6p,70.71717508854698
ATS6s,174.74691358024694
ATS6v,10481.435222107726
ATS7Z,1092.0
ATS7d,125.0
ATS7i,5679.852442826468
ATS7m,4140.736676
ATS7p,66.92464834084899
ATS7s,130.96296296296296
ATS7v,9229.443948276632
ATS8Z,1112.0
ATS8d,107.0
ATS8i,4753.747639410529
ATS8m,4331.296607
ATS8p,59.546256620848986
ATS8s,113.91975308641977
ATS8v,8133.361400653461
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0454035302520151
JGI10,0.003492579250155008
JGT10,0.4486342253073031
Kier1,16.84375
Kier2,7.7134986225895315
Kier3,4.521118381915526
MAXdO,11.755991814344688
MID_C,33.33568863817974
MID_N,2.060205936740524
MID_O,3.8115629450240864
MID_X,3.5285518114366115
MID_h,11.40696736362525
MINdO,11.755991814344688
MPC10,65
MWC01,24.0
MWC02,4.74493212836325
MWC03,5.572154032177765
MWC04,6.431331081933479
MWC05,7.273092595999522
MWC06,8.133000218583613
MWC07,8.98054977794018
MWC08,9.84070748441342
MWC09,10.691331088184912
MWC10,11.551848056766676
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,3
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.0645000000000024
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.198497031265826
SRW05,3.044522437723423
SRW06,6.668228248417403
SRW07,5.2832037287379885
SRW08,8.214194414852564
SRW09,7.247792581767846
SRW10,9.801953041711831
SaaCH,10.900697703137277
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.7899574592688094
SaasN,0
SdCH2,0
SddsN,0
SdsCH,5.018101646301652
SdssC,0.05405454774502472
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.1250712216263885
VE1_D,4.62343450860374
VE2_A,0.18750323734665403
VE2_D,0.21015611402744272
VE3_A,2.2055406458506828
VE3_D,2.3195951894035893
VR1_A,152.886385190448
VR1_D,119.84708703550581
VR2_A,6.949381145020364
VR2_D,5.447594865250264
VR3_A,5.818152425452683
VR3_D,5.574674015863815
WPath,1202
Xc-3d,1.501661279183041
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,15.526733258565956
Xp-1d,10.614193540729628
Xp-2d,9.693916232586018
Xp-3d,7.8116209421998235
Xp-4d,6.320094935106699
Xp-5d,4.313975562194832
Xp-6d,2.9079590314241273
Xp-7d,1.8687062778269505
ZMIC0,68.3721824179463
ZMIC1,52.5899400983122
ZMIC2,34.442729393022006
ZMIC3,28.44667558867302
ZMIC4,28.44667558867302
ZMIC5,28.44667558867302
nAcid,0
nAtom,31
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.123093975508087
piPC3,4.669318005811843
piPC4,5.187036582858334
piPC5,5.552232576529
piPC6,5.820453781459894
piPC7,6.105281394494487
piPC8,6.5338796768306215
piPC9,6.796614199120547
AATS0Z,51.483870967741936
AATS0d,3.967741935483871
AATS0i,152.21806009377877
AATS0m,211.83068267741945
AATS0p,2.226939488504547
AATS0s,4.475362724997665
AATS0v,301.18835511647984
AATS1Z,36.90909090909091
AATS1d,4.515151515151516
AATS1i,139.17325326833628
AATS1m,145.68542266666674
AATS1p,2.3186248118181836
AATS1s,3.325788751714678
AATS1v,329.2442321188745
AATS2Z,36.31372549019608
AATS2d,4.137254901960785
AATS2i,143.033179502181
AATS2m,142.2459044313725
AATS2p,2.1805877837254894
AATS2s,3.584281449205197
AATS2v,301.6331490143481
AATS3Z,29.0
AATS3d,3.305084745762712
AATS3i,151.10655935685605
AATS3m,109.79189003389833
AATS3p,1.843710967888068
AATS3s,3.2167468787054476
AATS3v,245.38113309182347
AATS4Z,32.16981132075472
AATS4d,3.2641509433962264
AATS4i,153.0897977519267
AATS4m,124.45667290566043
AATS4p,1.7872870127810565
AATS4s,3.032458811789506
AATS4v,237.86753593485952
AATS5Z,31.0
AATS5d,3.425531914893617
AATS5i,153.5267872202728
AATS5m,119.2366740212766
AATS5p,1.7027385367041274
AATS5s,3.3808554417301475
AATS5v,239.90810895045783
AATS6Z,31.627906976744185
AATS6d,3.4651162790697674
AATS6i,156.727031691952
AATS6m,122.17328644186048
AATS6p,1.6445854671755111
AATS6s,4.063881711168533
AATS6v,243.75430749087735
AATS7Z,29.513513513513512
AATS7d,3.3783783783783785
AATS7i,153.50952548179643
AATS7m,111.91180205405406
AATS7p,1.808774279482405
AATS7s,3.5395395395395397
AATS7v,249.44443103450357
AATS8Z,34.75
AATS8d,3.34375
AATS8i,148.55461373157902
AATS8m,135.35301896875
AATS8p,1.8608205194015308
AATS8s,3.559992283950618
AATS8v,254.16754377042065
AMID_C,1.5152585744627154
AMID_N,0.09364572439729656
AMID_O,0.17325286113745847
AMID_X,0.16038871870166416
AMID_h,0.5184985165284205
ATS0dv,291.65432098765433
ATS0pe,207.1364
ATS0se,250.91459900000007
ATS1dv,298.88888888888886
ATS1pe,219.12150000000008
ATS1se,260.13407200000006
ATS2dv,418.1111111111111
ATS2pe,341.9232000000002
ATS2se,408.35915800000015
ATS3dv,332.88888888888886
ATS3pe,384.6241
ATS3se,469.3226000000001
ATS4dv,282.38271604938274
ATS4pe,347.7918
ATS4se,425.13561499999986
ATS5dv,302.1111111111111
ATS5pe,310.46840000000003
ATS5se,378.07627
ATS6dv,303.8888888888889
ATS6pe,299.3448000000001
ATS6se,360.585364
ATS7dv,209.33333333333334
ATS7pe,250.97800000000004
ATS7se,304.74047599999994
ATS8dv,162.22222222222223
ATS8pe,213.06470000000007
ATS8se,258.472526
ATSC0Z,573.9354838709678
ATSC0c,0.5607259100190226
ATSC0d,18.193548387096776
ATSC0i,45.5748599171394
ATSC0m,2610.3271188387107
ATSC0p,10.26025573368071
ATSC0s,39.35123727205236
ATSC0v,1471.19301922238
ATSC1Z,3.4880332986472347
ATSC1c,-0.37718078108391334
ATSC1d,1.3100936524453715
ATSC1i,-2.7435395807814027
ATSC1m,19.601562655567243
ATSC1p,0.1108119405135704
ATSC1s,-2.873570784763686
ATSC1v,10.698321830446055
ATSC2Z,-38.022892819979205
ATSC2c,0.14194369336675247
ATSC2d,-4.544224765868885
ATSC2i,-9.848281677855928
ATSC2m,-165.17462444432863
ATSC2p,-1.0524000337923571
ATSC2s,10.325691132652327
ATSC2v,-297.10052867786635
ATSC3Z,-236.81269510926123
ATSC3c,-0.03803572578521485
ATSC3d,-4.529656607700314
ATSC3i,-7.39803237968274
ATSC3m,-1060.6085754672217
ATSC3p,-3.648610052145222
ATSC3s,10.346915071098557
ATSC3v,-394.7816006723065
ATSC4Z,24.465140478668047
ATSC4c,-0.10225745925300432
ATSC4d,0.9916753381893861
ATSC4i,-7.818243175540994
ATSC4m,102.28600075962538
ATSC4p,-0.4483620479671495
ATSC4s,-6.688827383328568
ATSC4v,-195.17290615347144
ATSC5Z,55.22684703433924
ATSC5c,0.12489207167402958
ATSC5d,1.8033298647242457
ATSC5i,-10.67576536678091
ATSC5m,240.6013800832464
ATSC5p,-1.3578299177271427
ATSC5s,-5.540066836147952
ATSC5v,159.50449518026764
ATSC6Z,-7.13631633714881
ATSC6c,0.10344805509575465
ATSC6d,0.18314255983350636
ATSC6i,10.011916666546323
ATSC6m,-30.637863098855426
ATSC6p,0.8074258182421415
ATSC6s,-9.44721306696573
ATSC6v,114.74995074602802
ATSC7Z,-151.4068678459937
ATSC7c,-0.22984975610890898
ATSC7d,-5.489073881373568
ATSC7i,9.76257782736932
ATSC7m,-677.4241727107179
ATSC7p,1.4551716766461196
ATSC7s,-13.346597472118301
ATSC7v,-22.73185788532744
ATSC8Z,19.550468262226847
ATSC8c,0.1516871616290649
ATSC8d,0.058272632674297276
ATSC8i,-5.2413221339434966
ATSC8m,84.31093132778375
ATSC8p,-2.9026552271241512
ATSC8s,-4.64080744842169
ATSC8v,-359.02508524143116
AXp-0d,0.705760602662089
AXp-1d,0.44225806419706787
AXp-2d,0.29375503735109143
AXp-3d,0.19052734005365424
AXp-4d,0.12392343010013135
AXp-5d,0.07988843633694133
AXp-6d,0.05385109317452087
AXp-7d,0.03336975496119555
GATS1Z,0.5393384156311314
GATS1c,1.6101658680733397
GATS1d,0.874435847840103
GATS1i,0.9451552303360831
GATS1m,0.5307542364401214
GATS1p,0.6872897343942637
GATS1s,0.5982620226898254
GATS1v,0.6845843978155031
GATS2Z,0.7430636373254337
GATS2c,0.8532481051460076
GATS2d,1.1154568210262827
GATS2i,1.0789348465939974
GATS2m,0.7311925008719878
GATS2p,0.8886174091078823
GATS2s,0.5264667067523562
GATS2v,0.8835638019010155
GATS3Z,1.2128570448725764
GATS3c,0.8952918476957754
GATS3d,1.1039487919221058
GATS3i,1.0750120661452818
GATS3m,1.2094479806811071
GATS3p,1.1622760516883335
GATS3s,0.6935004852768473
GATS3v,1.119424187504298
GATS4Z,0.9679938831953304
GATS4c,1.1782756160769146
GATS4d,0.9489160979526293
GATS4i,1.0626809626648581
GATS4m,0.9789192175982393
GATS4p,0.9495578862405945
GATS4s,0.9980885107940367
GATS4v,1.0672889758246449
GATS5Z,0.7873966784019593
GATS5c,1.227416029917665
GATS5d,0.9297193300135806
GATS5i,1.1994131289744678
GATS5m,0.7888677461926433
GATS5p,1.0504927843646856
GATS5s,1.3204677863743985
GATS5v,0.9029232110526223
GATS6Z,0.7396909507277898
GATS6c,1.5794553089650325
GATS6d,0.9586838198911429
GATS6i,0.9122137488118408
GATS6m,0.7470966320640161
GATS6p,0.7733315552353205
GATS6s,1.7860190097696604
GATS6v,0.797162054101257
GATS7Z,1.0757871743146024
GATS7c,1.8780718869763355
GATS7d,1.2701265094882115
GATS7i,0.830152382392899
GATS7m,1.0727381259661362
GATS7p,0.8175786975925257
GATS7s,1.7635914991041919
GATS7v,0.9083343204136171
GATS8Z,0.8902350775629496
GATS8c,0.6570770420052165
GATS8d,0.9532912234042552
GATS8i,1.025453161150106
GATS8m,0.8911342460178383
GATS8p,1.2030505207535849
GATS8s,1.6364993235539862
GATS8v,1.1532409623886264
MATS1Z,0.00570906910834967
MATS1c,-0.631897569695112
MATS1d,0.06764453041048794
MATS1i,-0.05655013442409296
MATS1m,0.007054130889726313
MATS1p,0.010145562453109236
MATS1s,-0.06859796963852123
MATS1v,0.006831148977663678
MATS2Z,-0.04026925518408803
MATS2c,0.1538710773801546
MATS2d,-0.15182172159643992
MATS2i,-0.13134895954746914
MATS2m,-0.03846271265871354
MATS2p,-0.062346802535109005
MATS2s,0.15949690346468662
MATS2v,-0.12275107009894456
MATS3Z,-0.21679616052920375
MATS3c,-0.03564107260447381
MATS3d,-0.13081500180310138
MATS3i,-0.0852904817674388
MATS3m,-0.21348623646125406
MATS3p,-0.18684390997114642
MATS3s,0.13815358995674795
MATS3v,-0.14099279834937478
MATS4Z,0.024932766051309885
MATS4c,-0.10666702869296736
MATS4d,0.03188143985012712
MATS4i,-0.10033897407243222
MATS4m,0.02291960283057702
MATS4p,-0.025559743008500283
MATS4s,-0.09942083830168494
MATS4v,-0.07759535021570733
MATS5Z,0.06346744412980254
MATS5c,0.14690889126141943
MATS5d,0.06537649011619133
MATS5i,-0.1545032124289169
MATS5m,0.06079488127892192
MATS5p,-0.0872872927323854
MATS5s,-0.09285824004327793
MATS5v,0.07151005421526273
MATS6Z,-0.008964049690480182
MATS6c,0.13300407397856745
MATS6d,0.007257133432294228
MATS6i,0.1583744508241815
MATS6m,-0.008461683445547907
MATS6p,0.05673325285723015
MATS6s,-0.1730766803165039
MATS6v,0.0562310367140645
MATS7Z,-0.22102554442932132
MATS7c,-0.3434419905427761
MATS7d,-0.2527793751198006
MATS7i,0.1794730058079821
MATS7m,-0.21743313321417612
MATS7p,0.11882724201911073
MATS7s,-0.2841660172264347
MATS7v,-0.012945691293958542
MATS8Z,0.03299938174460431
MATS8c,0.262065538978164
MATS8d,0.003102836879432606
MATS8i,-0.11141078275367881
MATS8m,0.03128964723782467
MATS8p,-0.274062101790106
MATS8s,-0.11424754410076608
MATS8v,-0.23641055033789787
MAXaaS,1.52516134693773
MAXdsN,4.162941686962851
MAXsCl,6.073823179341456
MAXssO,5.099504501903642
MINaaS,1.52516134693773
MINdsN,4.162941686962851
MINsCl,5.841988336279091
MINssO,5.099504501903642
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.048371900647506
SpAD_D,225.84724046196223
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,528
TMWC10,119.21894646436282
TSRW10,71.35021178258751
VE1_Dt,4.622948272184768
VE2_Dt,0.2101340123720349
VE3_Dt,2.31949001607669
VR1_Dt,120.21187070059139
VR2_Dt,5.464175940935973
VR3_Dt,5.57771313549755
Xc-3dv,0.7990241495198025
Xc-4dv,0.0
Xc-5dv,0.06531275963179647
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.4024112627128349
Xch-7d,0.5147123694381134
Xp-0dv,13.45239430858127
Xp-1dv,7.944368211792426
Xp-2dv,6.206634611703876
Xp-3dv,4.208917333969409
Xp-4dv,2.9253725122989525
Xp-5dv,1.5061249004051294
Xp-6dv,0.8631509814198999
Xp-7dv,0.4343765714677407
Xpc-4d,3.0933770418809066
Xpc-5d,4.430062331070644
Xpc-6d,5.5624599026351005
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,33
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.142184902313314
AATS0dv,9.408203902827559
AATS0pe,6.68181935483871
AATS0se,8.094019322580648
AATS1dv,9.057239057239057
AATS1pe,6.640045454545457
AATS1se,7.882850666666669
AATS2dv,8.198257080610022
AATS2pe,6.7043764705882385
AATS2se,8.007042313725494
AATS3dv,5.642184557438794
AATS3pe,6.519052542372881
AATS3se,7.9546203389830525
AATS4dv,5.327975774516656
AATS4pe,6.562109433962265
AATS4se,8.021426698113205
AATS5dv,6.42789598108747
AATS5pe,6.605710638297873
AATS5se,8.044175957446809
AATS6dv,7.0671834625323005
AATS6pe,6.961506976744188
AATS6se,8.385706139534884
AATS7dv,5.657657657657658
AATS7pe,6.78318918918919
AATS7se,8.23622908108108
AATS8dv,5.069444444444445
AATS8pe,6.658271875000002
AATS8se,8.0772664375
AATSC0Z,18.514047866805413
AATSC0c,0.018087932581258796
AATSC0d,0.5868886576482831
AATSC0i,1.4701567715206258
AATSC0m,84.20410060770034
AATSC0p,0.33097599140905515
AATSC0s,1.2693947507113663
AATSC0v,47.457839329754194
AATSC1Z,0.1056979787468859
AATSC1c,-0.011429720638906465
AATSC1d,0.03969980764985974
AATSC1i,-0.0831375630539819
AATSC1m,0.5939867471384013
AATSC1p,0.0033579375913203153
AATSC1s,-0.08707790256859654
AATSC1v,0.32419157061957743
AATSC2Z,-0.7455469180388079
AATSC2c,0.0027832096738578914
AATSC2d,-0.08910244638958598
AATSC2i,-0.19310356231090053
AATSC2m,-3.2387181263593847
AATSC2p,-0.020635294780242296
AATSC2s,0.20246453201279074
AATSC2v,-5.825500562311105
AATSC3Z,-4.0137744933773085
AATSC3c,-0.0006446733183934721
AATSC3d,-0.0767738408084799
AATSC3i,-0.1253903793166566
AATSC3m,-17.976416533342743
AATSC3p,-0.06184084834144444
AATSC3s,0.1753714418830264
AATSC3v,-6.69121357071706
AATSC4Z,0.4616064241258122
AATSC4c,-0.001929386023641591
AATSC4d,0.018710855437535586
AATSC4i,-0.14751402218001874
AATSC4m,1.9299245426344411
