DLiP-ID,C001TK
ATS4s,349.1388888888888
ATS4v,26326.076892311525
ATS5Z,2604.0
ATS5d,439.0
ATS5i,22648.318338521694
ATS5m,9343.958367000003
ATS5p,202.63705166503703
ATS5s,422.7777777777778
ATS5v,28470.36586665163
ATS6Z,2479.0
ATS6d,432.0
ATS6i,24978.188623409533
ATS6m,8697.985174
ATS6p,204.14099368982897
ATS6s,427.41666666666674
ATS6v,27835.4173809728
ATS7Z,2221.0
ATS7d,398.0
ATS7i,26207.90623529362
ATS7m,7667.578484
ATS7p,192.94180607286597
ATS7s,402.33333333333326
ATS7v,25609.02805440134
ATS8Z,1923.0
ATS8d,344.0
ATS8i,25709.104237194864
ATS8m,6515.332573
ATS8p,178.81870784196005
ATS8s,373.7777777777776
ATS8v,22921.703216754628
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.34782608695652173
GGI10,0.16916641159065401
JGI10,0.009398133977258557
JGT10,0.4152794407447743
Kier1,23.658688865764827
Kier2,11.571428571428571
Kier3,5.437517954610744
MID_C,47.04466314492416
MID_N,2.0747542790115068
MID_O,9.762220859552777
MID_X,0.0
MID_h,11.836975138564283
MPC10,181
MWC01,31.0
MWC02,4.990432586778736
MWC03,5.855071922202427
MWC04,6.7464121285733745
MWC05,7.639642287858013
MWC06,8.543055850941965
MWC07,9.445017159104065
MWC08,10.35236330172604
MWC09,11.257736397101715
MWC10,12.166723524132907
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.115100000000005
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.442417710521793
SRW05,0.0
SRW06,6.970730078143525
SRW07,0.0
SRW08,8.614501373883236
SRW09,0.0
SRW10,10.319001996497294
SaaCH,11.488561980347693
SaaNH,0
SaaSe,0
SaaaC,1.9413530906189638
SaasC,4.874334044249269
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,9.064847884342278
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.583599621611809
VE1_D,5.292034144852711
VE2_A,0.15805515936592443
VE2_D,0.18248393602940383
VE3_A,2.587195370009961
VE3_D,2.7309134353884783
VR1_A,273.4904500850986
VR1_D,183.41015397354636
VR2_A,9.430705175348226
VR2_D,6.324488068053323
VR3_A,6.675977440822894
VR3_D,6.276435660459659
WPath,2156
Xc-3d,1.4082482904638631
Xc-4d,0.0
Xc-5d,0.4110544158647975
Xc-6d,0.0
Xp-0d,20.802754140504845
Xp-1d,14.159258262890688
Xp-2d,11.608276449954921
Xp-3d,10.132084537306996
Xp-4d,8.930212910903622
Xp-5d,7.582293818293935
Xp-6d,5.618231150911489
Xp-7d,4.222138562520585
ZMIC0,99.63829416209202
ZMIC1,60.580266282860435
ZMIC2,42.46601154880379
ZMIC3,35.262073861383705
ZMIC4,31.873778714139455
ZMIC5,27.539629624648857
nAcid,0
nAtom,56
nBase,0
nRing,3
piPC1,3.7013019741124933
piPC2,4.31748811353631
piPC3,4.992131822531696
piPC4,5.6507332535663855
piPC5,6.298259670917802
piPC6,6.711131937477322
piPC7,7.185150245128263
piPC8,7.625480736328072
piPC9,8.05702478738937
AATS0Z,21.857142857142858
AATS0d,3.0892857142857144
AATS0i,161.56327297405758
AATS0m,86.09901008928571
AATS0p,1.4388440791236252
AATS0s,3.0892857142857144
AATS0v,212.59674817702083
AATS1Z,24.310344827586206
AATS1d,3.6724137931034484
AATS1i,144.89916363048792
AATS1m,91.82802963793107
AATS1p,1.7262447650000003
AATS1s,3.1135057471264376
AATS1v,255.4142337631654
AATS2Z,19.828282828282827
AATS2d,3.4343434343434343
AATS2i,156.67321145613116
AATS2m,73.6811074141414
AATS2p,1.4094918432250712
AATS2s,2.9203142536475872
AATS2v,207.31053821879672
AATS3Z,20.954954954954953
AATS3d,3.5585585585585586
AATS3i,156.16700584978096
AATS3m,78.42599843243242
AATS3p,1.4596130990101885
AATS3s,3.096346346346346
AATS3v,215.2515892747863
AATS4Z,21.728070175438596
AATS4d,3.56140350877193
AATS4i,149.2688135321333
AATS4m,80.51232407017545
AATS4p,1.5927426937166493
AATS4s,3.0626218323586736
AATS4v,230.93049905536427
AATS5Z,17.835616438356166
AATS5d,3.006849315068493
AATS5i,155.1254680720664
AATS5m,63.99971484246577
AATS5p,1.3879250114043633
AATS5s,2.8957382039573822
AATS5v,195.00250593597008
AATS6Z,15.59119496855346
AATS6d,2.7169811320754715
AATS6i,157.09552593339328
AATS6m,54.70430927044025
AATS6p,1.2839056206907482
AATS6s,2.6881551362683442
AATS6v,175.0655181193258
AATS7Z,13.625766871165645
AATS7d,2.441717791411043
AATS7i,160.78470083002222
AATS7m,47.04035879754601
AATS7p,1.1836920617967237
AATS7s,2.468302658486707
AATS7v,157.1106015607444
AATS8Z,12.170886075949367
AATS8d,2.1772151898734178
AATS8i,162.71584960249913
AATS8m,41.23628210759493
AATS8p,1.1317639736832914
AATS8s,2.3656821378340354
AATS8v,145.0740709921179
AMID_C,1.6222297636180745
AMID_N,0.07154325100039678
AMID_O,0.3366283055018199
AMID_X,0.0
AMID_h,0.40817155650221665
ATS0dv,420.0
ATS0pe,348.6471
ATS0se,431.79061199999995
ATS1dv,422.0
ATS1pe,378.24150000000003
ATS1se,453.32615599999986
ATS2dv,595.0
ATS2pe,636.8409999999999
ATS2se,780.7297280000003
ATS3dv,718.0
ATS3pe,722.9233000000002
ATS3se,882.6624560000005
ATS4dv,646.0
ATS4pe,739.8475999999997
ATS4se,893.6320239999998
ATS5dv,600.0
ATS5pe,932.7992999999999
ATS5se,1143.9887799999997
ATS6dv,531.0
ATS6pe,993.2811999999999
ATS6se,1229.5024
ATS7dv,440.0
ATS7pe,991.4514999999999
ATS7se,1239.57676
ATS8dv,372.0
ATS8pe,942.6222000000001
ATS8se,1186.975524
ATSC0Z,421.42857142857144
ATSC0c,1.5530906860752511
ATSC0d,31.55357142857143
ATSC0i,76.93981401932078
ATSC0m,2000.416067839286
ATSC0p,12.983659483156552
ATSC0s,31.55357142857143
ATSC0v,2827.1116854578377
ATSC1Z,34.16326530612243
ATSC1c,-0.508979272638695
ATSC1d,22.569515306122465
ATSC1i,-17.132465351168523
ATSC1m,156.0593311128822
ATSC1p,-2.152493206686912
ATSC1s,-1.9007227891156429
ATSC1v,-146.2175425548912
ATSC2Z,99.61734693877554
ATSC2c,-0.6873880848057234
ATSC2d,21.092793367346946
ATSC2i,19.783468039883623
ATSC2m,495.0844945698338
ATSC2p,4.765109332490094
ATSC2s,-1.9835955215419463
ATSC2v,1141.687959941482
ATSC3Z,150.02551020408163
ATSC3c,0.6496426991071583
ATSC3d,6.277742346938783
ATSC3i,36.77241593870694
ATSC3m,727.5481719078439
ATSC3p,7.644653069242347
ATSC3s,7.153734410430843
ATSC3v,1485.1430464993532
ATSC4Z,-42.122448979591816
ATSC4c,-0.08844301591391547
ATSC4d,-14.876913265306111
ATSC4i,-26.309515387613843
ATSC4m,-211.12777527997528
ATSC4p,-4.198003374439447
ATSC4s,-1.5445719954648491
ATSC4v,-695.1503791560219
ATSC5Z,-164.438775510204
ATSC5c,-0.1728657408238064
ATSC5d,-18.657525510204074
ATSC5i,-8.41352589907391
ATSC5m,-778.8069516167096
ATSC5p,-2.619683921066265
ATSC5s,-8.921414399092967
ATSC5v,-893.8318446690117
ATSC6Z,-197.77040816326527
ATSC6c,0.17626224588966324
ATSC6d,-19.83960459183673
ATSC6i,-29.505505807049264
ATSC6m,-941.7247408472579
ATSC6p,-5.097622298292734
ATSC6s,-6.94079506802721
ATSC6v,-1330.3821677470573
ATSC7Z,-114.51530612244899
ATSC7c,-0.36477711143864583
ATSC7d,-10.361288265306124
ATSC7i,-19.527393642744876
ATSC7m,-543.2814883536349
ATSC7p,-3.714953370008646
ATSC7s,-5.498193027210884
ATSC7v,-753.2145911913556
ATSC8Z,-63.9591836734694
ATSC8c,-0.11748785661644778
ATSC8d,-3.883290816326535
ATSC8i,6.762160928352733
ATSC8m,-314.47524577869876
ATSC8p,-1.8040681834899375
ATSC8s,-1.9180130385487548
ATSC8v,-487.49214864027624
AXp-0d,0.7173363496725809
AXp-1d,0.4567502665448609
AXp-2d,0.27638753452273623
AXp-3d,0.17173024639503384
AXp-4d,0.11024954210992126
AXp-5d,0.07020642424346236
AXp-6d,0.04530831573315717
AXp-7d,0.029320406684170727
GATS1Z,0.8066773816481589
GATS1c,1.3012308380068134
GATS1d,0.48084616435415567
GATS1i,1.3842841375874884
GATS1m,0.8143501751488605
GATS1p,1.2911868087115892
GATS1s,0.9065953723760642
GATS1v,1.0855178845704154
GATS2Z,0.8759887005649717
GATS2c,1.570890904211459
GATS2d,0.8275168207256492
GATS2i,0.8933386057844687
GATS2m,0.8653973467479076
GATS2p,0.7989376303164354
GATS2s,1.1916340033676385
GATS2v,0.734692621771812
GATS3Z,0.8330203084440372
GATS3c,1.1921421024094925
GATS3d,1.2327097895858508
GATS3i,0.8127811270441392
GATS3m,0.824245183435635
GATS3p,0.7143931917551467
GATS3s,1.0689155482590682
GATS3v,0.6951539019986195
GATS4Z,0.9690826642878382
GATS4c,1.1513854364074154
GATS4d,1.574876636980113
GATS4i,1.3125237668146652
GATS4m,0.9739775255587666
GATS4p,1.2369686785349945
GATS4s,0.9622122494817814
GATS4v,1.1248540201458206
GATS5Z,1.1289876944508936
GATS5c,1.2505774587356608
GATS5d,1.3490863703669247
GATS5i,1.0942608494327002
GATS5m,1.126534448701791
GATS5p,1.0970369250663208
GATS5s,1.1922235745990892
GATS5v,1.0944509318053672
GATS6Z,1.1446167785950323
GATS6c,1.0520782047053476
GATS6d,1.266190430427865
GATS6i,1.1479252452325
GATS6m,1.1439235808484212
GATS6p,1.1422969914956462
GATS6s,1.1090585732607707
GATS6v,1.1431235461668718
GATS7Z,1.0688884267443068
GATS7c,1.0028226747465996
GATS7d,1.058672805107961
GATS7i,1.0930717877022116
GATS7m,1.0694561195126147
GATS7p,1.0666733514289761
GATS7s,1.0289681809466826
GATS7v,1.0663527362231398
GATS8Z,1.0205267110062217
GATS8c,0.7881637123914492
GATS8d,0.8935978165094237
GATS8i,0.9628659790201962
GATS8m,1.0247821636430716
GATS8p,1.0052263239716233
GATS8s,0.9332826303770405
GATS8v,1.0423853274156398
MATS1Z,0.07827001753360605
MATS1c,-0.316419554661826
MATS1d,0.6906114005815434
MATS1i,-0.2149951997509765
MATS1m,0.07532331762879838
MATS1p,-0.1600680690759143
MATS1s,-0.058160789441159336
MATS1v,-0.04993632160166949
MATS2Z,0.13370998116760832
MATS2c,-0.2503560074183653
MATS2d,0.378127626005385
MATS2i,0.1454467850079135
MATS2m,0.1399947737925728
MATS2p,0.2076005908419815
MATS2s,-0.03555964601050427
MATS2v,0.22843218178957952
MATS3Z,0.17959993892197282
MATS3c,0.21102931783478976
MATS3d,0.1003737183703229
MATS3i,0.24112157949760876
MATS3m,0.1834874933633126
MATS3p,0.2970473704898262
MATS3s,0.11437980141998258
MATS3v,0.26502715143746686
MATS4Z,-0.04909901873327384
MATS4c,-0.02797369942232932
MATS4d,-0.2316047617629244
MATS4i,-0.16797509372537792
MATS4m,-0.05184515925391386
MATS4p,-0.15882864911014424
MATS4s,-0.024045998162103312
MATS4v,-0.12078666046022743
MATS5Z,-0.14966333875087062
MATS5c,-0.0426920773575666
MATS5d,-0.2267987689063577
MATS5i,-0.04194324960925881
MATS5m,-0.1493291717634363
MATS5p,-0.07739037460104607
MATS5s,-0.1084477039311097
MATS5v,-0.12126850644683541
MATS6Z,-0.1652830188679245
MATS6c,0.03997177065863127
MATS6d,-0.221449851042701
MATS6i,-0.13506500362058288
MATS6m,-0.16580382632303156
MATS6p,-0.1382806586918999
MATS6s,-0.0774732191268053
MATS6v,-0.1657388617957345
MATS7Z,-0.09335551627326609
MATS7c,-0.08069213145020433
MATS7d,-0.11281469059547743
MATS7i,-0.08719539943555968
MATS7m,-0.09330501683887484
MATS7p,-0.09830071405838253
MATS7s,-0.05986484781780957
MATS7v,-0.09153268065610205
MATS8Z,-0.05379103196738897
MATS8c,-0.02681187004053137
MATS8d,-0.043619665742551605
MATS8i,0.03115052065427946
MATS8m,-0.0557181991158043
MATS8p,-0.04924779275003513
MATS8s,-0.02154437861815741
MATS8v,-0.06111609536154303
MAXaaN,4.6378641502897455
MAXssO,5.854710380491856
MINaaN,4.6378641502897455
MINssO,5.43271364673414
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.6098383526585
SpAD_D,308.9740992276553
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.5507607732559863
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1133
TMWC10,136.99645515841925
TSRW10,64.48978588543739
VE1_Dt,5.345006031180054
VE2_Dt,0.1843105527993122
VE3_Dt,2.740873409846734
VR1_Dt,175.64656470597325
VR2_Dt,6.056778093309422
VR3_Dt,6.233184557903979
Xc-3dv,0.5814704464563634
Xc-4dv,0.0
Xc-5dv,0.09677274174305354
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17915249285508827
Xch-7d,0.4353610452363312
Xp-0dv,17.57387700651667
Xp-1dv,9.737678286615257
Xp-2dv,6.188566735914585
Xp-3dv,4.4511279288871
Xp-4dv,3.254764491370009
Xp-5dv,2.293565494515294
Xp-6dv,1.4040023122012424
Xp-7dv,0.8775837264116854
Xpc-4d,4.07857405779775
Xpc-5d,7.25205288347881
Xpc-6d,11.961603401796541
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,58
nFRing,1
nHBAcc,6
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,8.336763437783713
AATS0dv,7.5
AATS0pe,6.2258410714285715
AATS0se,7.710546642857142
AATS1dv,7.275862068965517
AATS1pe,6.521405172413794
AATS1se,7.8159682068965495
AATS2dv,6.01010101010101
AATS2pe,6.432737373737373
AATS2se,7.886158868686871
AATS3dv,6.468468468468468
AATS3pe,6.512822522522524
AATS3se,7.951914018018022
AATS4dv,5.666666666666667
AATS4pe,6.489891228070173
AATS4se,7.83887740350877
AATS5dv,4.109589041095891
AATS5pe,6.389036301369862
AATS5se,7.835539589041094
AATS6dv,3.339622641509434
AATS6pe,6.2470515723270434
AATS6se,7.7327194968553465
AATS7dv,2.6993865030674846
AATS7pe,6.0825245398773
AATS7se,7.604765398773005
AATS8dv,2.3544303797468356
AATS8pe,5.965963291139241
AATS8se,7.512503316455696
AATSC0Z,7.525510204081633
AATSC0c,0.02773376225134377
AATSC0d,0.5634566326530612
AATSC0i,1.373925250345014
AATSC0m,35.721715497130106
AATSC0p,0.23185106219922416
AATSC0s,0.5634566326530612
AATSC0v,50.48413724031853
AATSC1Z,0.5890218156228005
AATSC1c,-0.008775504700667156
AATSC1d,0.38912957424349076
AATSC1i,-0.29538733364083664
AATSC1m,2.6906781226359002
AATSC1p,-0.037111951839429516
AATSC1s,-0.032771082570959356
AATSC1v,-2.5209921130153656
AATSC2Z,1.0062358276643995
AATSC2c,-0.0069433139879366
AATSC2d,0.21305851886209037
AATSC2i,0.19983301050387497
AATSC2m,5.0008534805033715
AATSC2p,0.04813241749989994
AATSC2s,-0.0200363183994136
AATSC2v,11.532201615570525
AATSC3Z,1.3515811730097445
AATSC3c,0.005852636928893319
AATSC3d,0.05655623735980886
AATSC3i,0.3312830264748373
AATSC3m,6.554488035205801
AATSC3p,0.06887074837155267
AATSC3s,0.06444805775162922
AATSC3v,13.379667085579758
AATSC4Z,-0.3694951664876475
AATSC4c,-0.0007758159290694339
AATSC4d,-0.13049923916935185
AATSC4i,-0.23078522269836704
AATSC4m,-1.851998028771713
AATSC4p,-0.0368245910038548
AATSC4s,-0.01354887715320043
AATSC4v,-6.097810343473877
AATSC5Z,-1.1262929829466028
AATSC5c,-0.0011840119234507289
AATSC5d,-0.12779127061783613
AATSC5i,-0.05762688971968432
AATSC5m,-5.334294189155545
