DLiP-ID,C000IM
DLiP-Mol-ID,30885
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H11BrN2O4S2/c1-9-2-5-11(6-3-9)24(20,21)18-15-17-14(19)12(23-15)8-10-4-7-13(16)22-10/h2-8H,1H3,(H,17,18,19)/b12-8-"
Standard Inchi Key(RDKit),ZIGBEENSXYZRST-WQLSENKSSA-N
Canonical SMILES(RDKit),Cc1ccc(S(=O)(=O)NC2=NC(=O)/C(=C/c3ccc(Br)o3)S2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),427.301
MW Monoisotopic(RDKit),425.934360932
MolLogP(RDKit),3.29932
XLogP(SDF),
XLogP(CDK),3.17
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),88.74
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.759877848828335
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,289053.6170925727
qed,0.7598778488283349
Chi0,17.319626477379405
Chi1,11.331337023048244
TPSA,88.74
Chi0n,12.316119695619745
Chi0v,15.535109396589903
Chi1n,6.7077992587199295
Chi1v,9.800457356799402
Chi2n,4.893186410919125
Chi2v,8.387815486538441
Chi3n,3.0408069227573633
Chi3v,5.850147923298307
Chi4n,1.8791595888295323
Chi4v,4.226690780523284
MolMR,95.9185
MolWt,427.30100000000004
fr_SH,0
Kappa1,16.99836783474409
Kappa2,6.577182238233219
Kappa3,3.7951016068052925
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,959.6151982946369
MolLogP,3.2993200000000016
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7699661293609357
SMR_VSA1,17.629485105454105
SMR_VSA2,0.0
SMR_VSA3,4.722094864452088
SMR_VSA4,4.992404732635669
SMR_VSA5,11.819220675208399
SMR_VSA6,0.0
SMR_VSA7,57.29655327824101
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,1
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,150.77024326884097
NHOHCount,1
PEOE_VSA1,4.417150937053347
PEOE_VSA2,9.51663204852391
