DLiP-ID,T0000R
ATS2m,5194.278864999999
ATS2p,128.00462463698
ATS2s,219.97222222222223
ATS2v,17004.952634709596
ATS3Z,1816.0
ATS3d,325.0
ATS3i,21528.788241844617
ATS3m,6353.037085
ATS3p,158.09011452286603
ATS3s,385.33333333333337
ATS3v,20641.94482044941
ATS4Z,1819.0
ATS4d,323.0
ATS4i,24734.580696943158
ATS4m,6200.775683
ATS4p,156.01194675820503
ATS4s,447.2361111111111
ATS4v,20436.113234759396
ATS5Z,1694.0
ATS5d,295.0
ATS5i,22332.397987409662
ATS5m,5750.8677769999995
ATS5p,137.818289778564
ATS5s,476.99999999999994
ATS5v,18640.81302777803
ATS6Z,1489.0
ATS6d,262.0
ATS6i,18333.317023121388
ATS6m,4942.6222210000005
ATS6p,140.51983099388596
ATS6s,363.25
ATS6v,18287.875586559097
ATS7Z,1312.0
ATS7d,264.0
ATS7i,23042.69841176651
ATS7m,4155.087791999999
ATS7p,151.00568142450703
ATS7s,304.29166666666674
ATS7v,17987.545501540033
ATS8Z,959.0
ATS8d,220.0
ATS8i,24100.335581949294
ATS8m,2734.716071
ATS8p,128.018344438091
ATS8s,305.79166666666663
ATS8v,14228.098424124746
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,2
C2SP3,8
C3SP2,0
C3SP3,0
C4SP3,1
FCSP3,0.8235294117647058
GGI10,0.01652892561983471
JGI10,0.004132231404958678
JGT10,0.5588138771011993
Kier1,19.047619047619047
Kier2,8.585017835909632
Kier3,5.0
MAXdO,12.51646171894684
MID_C,33.16015645380591
MID_N,2.2192094109095377
MID_O,5.281685572055454
MID_X,0.0
MID_h,7.500894982964992
MINdO,12.30848505605946
MPC10,18
MWC01,21.0
MWC02,4.61512051684126
MWC03,5.442417710521793
MWC04,6.311734809152915
MWC05,7.167809184316444
MWC06,8.045908742270779
MWC07,8.911529941736559
MWC08,9.793170328225258
MWC09,10.663194647341323
MWC10,11.546137779176325
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.132100000000002
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.0689042022202315
SRW05,0.0
SRW06,6.588926477533519
SRW07,0.0
SRW08,8.19946419761216
SRW09,0.0
SRW10,9.857077054713464
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.7050050128075911
SdssS,0
SsCH3,7.547435433667395
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5428935185185184
SsssP,0
VE1_A,3.936281112853962
VE1_D,4.5038527777552995
VE2_A,0.18744195775495057
VE2_D,0.21446917989310949
VE3_A,2.112173742317699
VE3_D,2.2468705480332676
VR1_A,161.34242769348646
VR1_D,106.79553399234224
VR2_A,7.682972747308879
VR2_D,5.085501618682964
VR3_A,5.825466331190119
VR3_D,5.412853453830033
WPath,930
Xc-3d,1.9174613594199161
Xc-4d,0.2041241452319315
Xc-5d,0.7289419924794519
Xc-6d,0.11785113019775792
Xp-0d,16.04360559544051
Xp-1d,9.84657109985498
Xp-2d,8.721605157991519
Xp-3d,7.22669054294131
Xp-4d,4.692156796201517
Xp-5d,3.3642395375115717
Xp-6d,1.9424784998251206
Xp-7d,1.2826952612203035
ZMIC0,73.8290888795964
ZMIC1,44.80483137326036
ZMIC2,29.476830199000645
ZMIC3,23.376934947835156
ZMIC4,22.635733219775872
ZMIC5,22.635733219775872
nAcid,0
nAtom,50
nBase,0
nRing,1
piPC1,3.2188758248682006
piPC2,3.58351893845611
piPC3,3.912023005428146
piPC4,3.970291913552122
piPC5,4.060443010546419
piPC6,3.970291913552122
piPC7,3.9318256327243257
piPC8,3.6635616461296463
piPC9,3.4965075614664802
AATS0Z,17.64
AATS0d,2.58
AATS0i,165.7141976490144
AATS0m,68.9211193
AATS0p,1.2688937248124201
AATS0s,4.513472222222222
AATS0v,179.87404844700674
AATS1Z,19.68
AATS1d,3.24
AATS1i,145.86948377918202
AATS1m,71.92547129999997
AATS1p,1.6731060997999998
AATS1s,2.580833333333333
AATS1v,231.0267010121723
AATS2Z,15.135416666666666
AATS2d,2.8541666666666665
AATS2i,156.8441390029321
AATS2m,54.10707151041666
AATS2p,1.3333815066352084
AATS2s,2.291377314814815
AATS2v,177.13492327822496
AATS3Z,13.552238805970148
AATS3d,2.425373134328358
AATS3i,160.66259881973596
AATS3m,47.41072451492537
AATS3p,1.179776974051239
AATS3s,2.875621890547264
AATS3v,154.04436433171202
AATS4Z,12.126666666666667
AATS4d,2.1533333333333333
AATS4i,164.89720464628772
AATS4m,41.33850455333333
AATS4p,1.0400796450547
AATS4s,2.9815740740740737
AATS4v,136.24075489839598
AATS5Z,12.736842105263158
AATS5d,2.218045112781955
AATS5i,167.91276682262904
AATS5m,43.239607345864655
AATS5p,1.03622774269597
AATS5s,3.5864661654135332
AATS5v,140.15648893066188
AATS6Z,12.947826086956521
AATS6d,2.2782608695652176
AATS6i,159.42014802714252
AATS6m,42.97932366086957
AATS6p,1.221911573859878
AATS6s,3.158695652173913
AATS6v,159.02500510051388
AATS7Z,9.23943661971831
AATS7d,1.8591549295774648
AATS7i,162.2725240265247
AATS7m,29.261181633802813
AATS7p,1.0634202917218805
AATS7s,2.1428990610328644
AATS7v,126.67285564464812
AATS8Z,6.659722222222222
AATS8d,1.5277777777777777
AATS8i,167.36344154131453
AATS8m,18.991083826388888
AATS8p,0.8890162808200763
AATS8s,2.1235532407407405
AATS8v,98.80623905642184
AMID_C,1.579055069228853
AMID_N,0.10567663861473989
AMID_O,0.25150883676454544
AMID_X,0.0
AMID_h,0.3571854753792853
ATS0dv,242.0
ATS0pe,295.6449
ATS0se,373.2810119999999
ATS1dv,215.0
ATS1pe,309.79949999999997
ATS1se,375.932892
ATS2dv,301.0
ATS2pe,572.5771
ATS2se,712.5746280000001
ATS3dv,358.0
ATS3pe,800.3443
ATS3se,1003.5611080000001
ATS4dv,300.0
ATS4pe,902.7009999999998
ATS4se,1140.0741639999999
ATS5dv,266.0
ATS5pe,830.3200999999999
ATS5se,1043.347596
ATS6dv,184.0
ATS6pe,709.0591000000002
ATS6se,883.9889639999999
ATS7dv,100.0
ATS7pe,807.6895000000002
ATS7se,1032.068904
ATS8dv,50.0
ATS8pe,802.5319999999999
ATS8se,1041.762356
ATSC0Z,357.12000000000006
ATSC0c,0.5695793023087347
ATSC0d,28.180000000000007
ATSC0i,63.77674556610477
ATSC0m,1700.56098642
ATSC0p,10.948286608580819
ATSC0s,99.00347222222221
ATSC0v,2466.845057947493
ATSC1Z,5.519999999999962
ATSC1c,-0.24988093469034833
ATSC1d,12.900000000000004
ATSC1i,-10.234317453543987
ATSC1m,24.361339680000007
ATSC1p,-0.7356876684000025
ATSC1s,-1.0770833333333325
ATSC1v,-91.19445849721548
ATSC2Z,72.88959999999996
ATSC2c,-0.23656547507138403
ATSC2d,-2.4455999999999976
ATSC2i,-6.440077789604469
ATSC2m,340.2731242536001
ATSC2p,-0.309068811983396
ATSC2s,7.829583333333336
ATSC2v,163.98548057474483
ATSC3Z,73.39839999999998
ATSC3c,0.321790213626924
ATSC3d,-2.622399999999997
ATSC3i,-13.301214391623324
ATSC3m,328.8105011744
ATSC3p,-2.446046000943019
ATSC3s,33.62805555555556
ATSC3v,-219.29040420812743
ATSC4Z,11.079999999999979
ATSC4c,0.0030770754758611646
ATSC4d,-0.7599999999999986
ATSC4i,-17.695248411953333
ATSC4m,54.96693633999999
ATSC4p,-1.6945517713913394
ATSC4s,-33.31458333333334
ATSC4v,-74.3340664496923
ATSC5Z,-78.53920000000002
ATSC5c,-0.1163692337909078
ATSC5d,-6.238799999999999
ATSC5i,34.11631202806321
ATSC5m,-347.92038145720005
ATSC5p,4.334560639652079
ATSC5s,-33.88520833333335
ATSC5v,488.3298512715497
ATSC6Z,-252.17600000000004
ATSC6c,-0.034632769723685126
ATSC6d,-17.314
ATSC6i,-2.3278762256544514
ATSC6m,-1193.0600160660001
ATSC6p,-2.3327030569132683
ATSC6s,-19.612152777777784
ATSC6v,-1134.321594363006
ATSC7Z,-126.30080000000001
ATSC7c,0.03265497589221889
ATSC7d,-14.831199999999999
ATSC7i,-20.86238260963632
ATSC7m,-609.9887719328001
ATSC7p,-4.733544328628188
ATSC7s,-2.475555555555552
ATSC7v,-1058.2793878191299
ATSC8Z,-114.86559999999996
ATSC8c,-0.0021945100994957075
ATSC8d,-0.8384000000000031
ATSC8i,-16.458528648232026
ATSC8m,-547.9874362096
ATSC8p,-2.90576025513792
ATSC8s,-15.804583333333335
ATSC8v,-771.1036342792991
AXp-0d,0.7639812188305005
AXp-1d,0.4688843380883324
AXp-2d,0.3007450054479834
AXp-3d,0.20074140397059195
AXp-4d,0.12031171272311582
AXp-5d,0.07823812877933888
AXp-6d,0.04856196249562801
AXp-7d,0.03288962208257189
GATS1Z,1.015344982078853
GATS1c,1.467696785748079
GATS1d,1.0432931156848826
GATS1i,1.5932398730853152
GATS1m,1.0288273087889674
GATS1p,1.4510421525915442
GATS1s,0.5161042331568058
GATS1v,1.3321352493013578
GATS2Z,0.8811376428091396
GATS2c,1.257465258831018
GATS2d,1.6935400402176481
GATS2i,1.2592027042021114
GATS2m,0.8904209693664081
GATS2p,1.1655451415885396
GATS2s,0.5048672973731282
GATS2v,1.0841372901506747
GATS3Z,0.9358867624244368
GATS3c,1.0932126012316739
GATS3d,1.3041163946061034
GATS3i,1.174879588217433
GATS3m,0.9419570230656107
GATS3p,1.141786709643185
GATS3s,0.7861690216193611
GATS3v,1.0755488603381926
GATS4Z,1.056507616487455
GATS4c,1.5739373802984482
GATS4d,1.0954577714691267
GATS4i,1.073900147961652
GATS4m,1.0496148410752508
GATS4p,1.0065941601222035
GATS4s,1.5657498918621915
GATS4v,0.96553827111836
GATS5Z,1.2503537068477644
GATS5c,1.856916885187793
GATS5d,1.2877740838967537
GATS5i,0.7686089634432545
GATS5m,1.2295366948487514
GATS5p,0.7397246635231516
GATS5s,2.1311903896099103
GATS5v,0.8230165605246367
GATS6Z,1.4054951690821254
GATS6c,1.2722472804475191
GATS6d,1.4817786280741811
GATS6i,1.1291323525849841
GATS6m,1.3989560973817246
GATS6p,1.1660413545036552
GATS6s,1.5602765481496619
GATS6v,1.2420771652401146
GATS7Z,1.0493572997122518
GATS7c,0.6547110612783728
GATS7d,1.040844070812383
GATS7i,1.1175795516174991
GATS7m,1.0561194842656296
GATS7p,1.1801917477458148
GATS7s,0.6804953806590816
GATS7v,1.1703505796125437
GATS8Z,1.0243016664177618
GATS8c,0.6157587285004672
GATS8d,0.6037575900954182
GATS8i,0.9487238476096791
GATS8m,1.0255556355720201
GATS8p,1.0082182286768888
GATS8s,0.9320434246367154
GATS8v,1.0388719768461718
MATS1Z,0.015456989247311719
MATS1c,-0.4387114027449384
MATS1d,0.4577714691270405
MATS1i,-0.16047098927203943
MATS1m,0.014325472520268267
MATS1p,-0.06719660296647703
MATS1s,-0.01087924806228737
MATS1v,-0.03696805285902012
MATS2Z,0.10630413679808833
MATS2c,-0.21631963175906832
MATS2d,-0.0452004968062455
MATS2i,-0.05259294986460254
MATS2m,0.10421595400812009
MATS2p,-0.014703062253459924
MATS2s,0.041189545119769945
MATS2v,0.034622808672497854
MATS3Z,0.07668980366982289
MATS3c,0.21080642282335538
MATS3d,-0.03472347277099241
MATS3i,-0.07782052304977845
MATS3m,0.07214706587566865
MATS3p,-0.08336498342853177
MATS3s,0.12674082678181361
MATS3v,-0.033169808304734406
MATS4Z,0.010341995221027458
MATS4c,0.0018007884435573978
MATS4d,-0.008989827300686046
MATS4i,-0.09248537354738574
MATS4m,0.010774275230143458
MATS4p,-0.051592601715511624
MATS4s,-0.11216638024760638
MATS4v,-0.010044417694605299
MATS5Z,-0.08267813350580754
MATS5c,-0.07680727174406334
MATS5d,-0.08322972085999239
MATS5i,0.20110278597178882
MATS5m,-0.07691411065563604
MATS5p,0.14883918674361432
MATS5s,-0.1286702358955644
MATS5v,0.07442001688047391
MATS6Z,-0.3070165186224092
MATS6c,-0.026436575040182434
MATS6d,-0.2671336439658098
MATS6i,-0.015869735734031234
MATS6m,-0.3050297815003147
MATS6p,-0.09263720951570359
MATS6s,-0.0861285241362064
MATS6v,-0.19992471773128145
MATS7Z,-0.1245298854056237
MATS7c,0.020187234510378852
MATS7d,-0.18531772608682606
MATS7i,-0.11518162779215817
MATS7m,-0.1263023088056017
MATS7p,-0.15223760761599445
MATS7s,-0.00880448404310758
MATS7v,-0.15105674596778365
MATS8Z,-0.11168203653922734
MATS8c,-0.0013377990919743509
MATS8d,-0.010330415582367358
MATS8i,-0.08960580915537404
MATS8m,-0.1118886160919855
MATS8p,-0.09215547319004516
MATS8s,-0.055429394778989706
MATS8v,-0.10853714407213852
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.805003748474917
SpAD_D,184.2364944813084
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.025753591170934
SssNH2,0
SsssAs,0
SsssCH,-0.3801795162509447
SsssNH,0
SssssB,0
SssssC,-0.6472751716427312
SssssN,0
TMPC10,342
TMWC10,114.49702365958267
TSRW10,54.475572047772935
VE1_Dt,4.538602393067807
VE2_Dt,0.21612392347941936
VE3_Dt,2.254556466452664
VR1_Dt,102.73499918168118
VR2_Dt,4.892142818175294
VR3_Dt,5.37409019408202
Xc-3dv,1.3196888831216829
Xc-4dv,0.1767766952966369
Xc-5dv,0.2097778447285651
Xc-6dv,0.03608439182435161
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.09622504486493763
Xp-0dv,13.906162985573555
Xp-1dv,8.228649657828091
Xp-2dv,6.6465538132262045
Xp-3dv,4.604862300256666
Xp-4dv,2.607477902941671
Xp-5dv,1.8219722559691744
Xp-6dv,1.01910540135864
Xp-7dv,0.6454265615472631
Xpc-4d,4.569448325951968
Xpc-5d,6.106094989711779
Xpc-6d,8.53958559005918
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,50
nFRing,0
nHBAcc,3
nHBDon,0
nHRing,1
nSpiro,0
naRing,0
piPC10,3.2188758248682006
AATS0dv,4.84
AATS0pe,5.912898
AATS0se,7.465620239999998
AATS1dv,4.3
AATS1pe,6.195989999999999
AATS1se,7.5186578399999995
AATS2dv,3.1354166666666665
AATS2pe,5.964344791666666
AATS2se,7.422652375000001
AATS3dv,2.671641791044776
AATS3pe,5.972718656716418
AATS3se,7.489262000000001
AATS4dv,2.0
AATS4pe,6.018006666666666
AATS4se,7.600494426666666
AATS5dv,2.0
AATS5pe,6.243008270676691
AATS5se,7.8447187669172935
AATS6dv,1.6
AATS6pe,6.165731304347828
AATS6se,7.686860556521738
AATS7dv,0.704225352112676
AATS7pe,5.687954225352114
AATS7se,7.268090873239436
AATS8dv,0.3472222222222222
AATS8pe,5.573138888888888
AATS8se,7.234460805555555
AATSC0Z,7.142400000000001
AATSC0c,0.011391586046174693
AATSC0d,0.5636000000000001
AATSC0i,1.2755349113220955
AATSC0m,34.0112197284
AATSC0p,0.21896573217161638
AATSC0s,1.9800694444444442
AATSC0v,49.33690115894986
AATSC1Z,0.11039999999999925
AATSC1c,-0.004997618693806966
AATSC1d,0.25800000000000006
AATSC1i,-0.20468634907087974
AATSC1m,0.48722679360000015
AATSC1p,-0.01471375336800005
AATSC1s,-0.02154166666666665
AATSC1v,-1.8238891699443096
AATSC2Z,0.7592666666666662
AATSC2c,-0.0024642236986602505
AATSC2d,-0.025474999999999973
AATSC2i,-0.06708414364171322
AATSC2m,3.544511710975001
AATSC2p,-0.003219466791493708
AATSC2s,0.08155815972222225
AATSC2v,1.7081820893202586
AATSC3Z,0.5477492537313431
AATSC3c,0.0024014195046785374
AATSC3d,-0.019570149253731323
AATSC3i,-0.09926279396733824
AATSC3m,2.4538097102567162
AATSC3p,-0.018254074633903127
AATSC3s,0.25095563847429525
AATSC3v,-1.6364955537919956
AATSC4Z,0.07386666666666653
AATSC4c,2.0513836505741098e-05
AATSC4d,-0.005066666666666657
AATSC4i,-0.11796832274635555
AATSC4m,0.3664462422666666
AATSC4p,-0.011297011809275595
AATSC4s,-0.22209722222222225
AATSC4v,-0.49556044299794866
AATSC5Z,-0.5905203007518799
AATSC5c,-0.0008749566450444195
AATSC5d,-0.04690827067669172
AATSC5i,0.256513624271152
AATSC5m,-2.6159427177233088
AATSC5p,0.03259068150114345
AATSC5s,-0.2547760025062658
AATSC5v,3.671653017079321
AATSC6Z,-2.192834782608696
AATSC6c,-0.0003011545193363924
