DLiP-ID,C0011Z
AATS5p,1.2194573433122966
AATS5s,3.211159560723515
AATS5v,165.8886839277976
AATS6Z,18.425531914893618
AATS6d,3.00709219858156
AATS6i,162.04371945041166
AATS6m,66.41674738297876
AATS6p,1.3647336420048088
AATS6s,2.9701098852990095
AATS6v,180.27356451053953
AATS7Z,18.029197080291972
AATS7d,2.8686131386861313
AATS7i,161.3468115785349
AATS7m,65.35436675182483
AATS7p,1.3259700020797296
AATS7s,3.0803370280255913
AATS7v,176.33682301904878
AATS8Z,17.17557251908397
AATS8d,2.8396946564885495
AATS8i,163.93543224905656
AATS8m,61.88767783969464
AATS8p,1.2902482044257404
AATS8s,3.2247196305720465
AATS8v,171.14141174014011
AMID_C,1.447190909437147
AMID_N,0.3915034313223663
AMID_O,0.15846798149684507
AMID_X,0.0
AMID_h,0.6184431961728839
ATS0dv,464.44444444444446
ATS0pe,373.0043
ATS0se,458.1207449999999
ATS1dv,432.0
ATS1pe,414.8158
ATS1se,495.5410199999998
ATS2dv,748.3333333333333
ATS2pe,729.9389999999996
ATS2se,882.0680439999998
ATS3dv,768.0
ATS3pe,917.3853999999999
ATS3se,1120.72837
ATS4dv,711.0
ATS4pe,1065.9182000000003
ATS4se,1313.0254939999998
ATS5dv,631.0
ATS5pe,1088.7221
ATS5se,1350.031798
ATS6dv,553.6666666666667
ATS6pe,884.7340999999997
ATS6se,1092.16802
ATS7dv,550.6666666666666
ATS7pe,850.1133000000002
ATS7se,1052.446262
ATS8dv,482.33333333333337
ATS8pe,813.5851999999998
ATS8se,1009.601346
ATSC0Z,570.3050847457628
ATSC0c,0.7394957909615827
ATSC0d,40.50847457627119
ATSC0i,96.80066605668948
ATSC0m,2627.954757559322
ATSC0p,15.730065792956644
ATSC0s,95.67083129897004
ATSC0v,2931.471333033755
ATSC1Z,130.45389255960927
ATSC1c,-0.33158022738037846
ATSC1d,18.779086469405353
ATSC1i,-14.372714925155062
ATSC1m,568.2307033349612
ATSC1p,-1.4281157681276295
ATSC1s,-18.01210345185642
ATSC1v,1.69715916218032
ATSC2Z,150.3361103131284
ATSC2c,-0.18645918147343
ATSC2d,6.5093363975869005
ATSC2i,15.670956277689971
ATSC2m,702.2894545484053
ATSC2p,5.0211279377140725
ATSC2s,29.09151359191127
ATSC2v,726.1821443050667
ATSC3Z,-32.676817006607365
ATSC3c,0.2770202258193409
ATSC3d,-8.139327779373739
ATSC3i,4.064197274376284
ATSC3m,-115.14908861936229
ATSC3p,-0.2952758745921418
ATSC3s,9.046396585973866
ATSC3v,146.83834146479404
ATSC4Z,-258.3941396150531
ATSC4c,-0.05721431695900649
ATSC4d,-5.685147945992529
ATSC4i,-65.88078737622753
ATSC4m,-1146.0988618638323
ATSC4p,-8.01695439904986
ATSC4s,-19.98597134099319
ATSC4v,-811.1471713367652
ATSC5Z,-48.516518241884455
ATSC5c,-0.25612029751789617
ATSC5d,4.704108014938234
ATSC5i,5.823333660315875
ATSC5m,-214.5473090881931
ATSC5p,4.987269468912304
ATSC5s,-60.96609750796902
ATSC5v,551.6730944266717
ATSC6Z,-45.88164320597532
ATSC6c,0.23079690270786085
ATSC6d,-3.1473714449870727
ATSC6i,24.115543506503403
ATSC6m,-233.33211581126102
ATSC6p,0.24896376981046195
ATSC6s,-5.649351698166301
ATSC6v,-312.77206273400344
ATSC7Z,69.29158287848321
ATSC7c,-0.0051482230826329686
ATSC7d,0.12438954323470353
ATSC7i,-0.26978582859167854
ATSC7m,308.2162406334387
ATSC7p,-1.3246541499889015
ATSC7s,12.961305030758785
ATSC7v,-108.67320287742588
ATSC8Z,53.525998276357335
ATSC8c,-0.04605691268345519
ATSC8d,-7.603562194771621
ATSC8i,11.888336474224348
ATSC8m,250.7028923174376
ATSC8p,3.350860027832465
ATSC8s,28.01489663759647
ATSC8v,419.626590909319
AXp-0d,0.7019564078809286
AXp-1d,0.42962743997423536
AXp-2d,0.2705212248196268
AXp-3d,0.1682855824754163
AXp-4d,0.10673553645491715
AXp-5d,0.06643131239613555
AXp-6d,0.04162400119108382
AXp-7d,0.02611862008619877
GATS1Z,0.804721052313777
GATS1c,1.463802265027245
GATS1d,0.715899581589958
GATS1i,1.3736817529940035
GATS1m,0.7971457604409538
GATS1p,1.2506483392218615
GATS1s,0.7875979234003436
GATS1v,0.9854785324219313
GATS2Z,0.7781862432918959
GATS2c,1.26521277610144
GATS2d,1.1185930962343094
GATS2i,1.0511218521643517
GATS2m,0.7749866452665675
GATS2p,0.8088484259267152
GATS2s,0.6219253616307415
GATS2v,0.8114377795096845
GATS3Z,1.188265069411423
GATS3c,0.9105160254196116
GATS3d,1.2727103672710365
GATS3i,1.1040484947686418
GATS3m,1.1586944881114611
GATS3p,1.1724869192826404
GATS3s,0.7678593511571511
GATS3v,0.9706081446094417
GATS4Z,1.3463136562280642
GATS4c,0.9631984244891819
GATS4d,1.1207237497509461
GATS4i,1.2779282329183548
GATS4m,1.3173770692620144
GATS4p,1.3184019342364026
GATS4s,1.3734595770745262
GATS4v,1.0795112862880294
GATS5Z,0.9886181424100675
GATS5c,1.180862572301134
GATS5d,0.9364965456845382
GATS5i,0.925747354401327
GATS5m,0.992092751867114
GATS5p,0.7870513557542471
GATS5s,1.7193657359435246
GATS5v,0.86790316313504
GATS6Z,1.0646037575500045
GATS6c,0.8556535375357968
GATS6d,1.0713107213863913
GATS6i,0.9245381366255987
GATS6m,1.0619617915892503
GATS6p,1.0086077051210134
GATS6s,0.9432949858550922
GATS6v,1.0178574392816746
GATS7Z,0.9423948148456671
GATS7c,0.8548591305146197
GATS7d,0.9928534343218397
GATS7i,0.9898850430450397
GATS7m,0.942721280437484
GATS7p,1.0376595594750837
GATS7s,0.9465798844083408
GATS7v,1.0068509195977553
GATS8Z,0.9319907856097978
GATS8c,0.970877627084265
GATS8d,1.0820466958382573
GATS8i,0.9233689295835603
GATS8m,0.9334038079899959
GATS8p,0.8570638098442177
GATS8s,0.8760456579945544
GATS8v,0.9074916214172661
MATS1Z,0.2142206145415845
MATS1c,-0.4199178931458756
MATS1d,0.43415022912930884
MATS1i,-0.1390502993924763
MATS1m,0.20249685117673316
MATS1p,-0.08502454908373691
MATS1s,-0.17631787669066834
MATS1v,0.0005421861053146204
MATS2Z,0.13886412268188297
MATS2c,-0.13282568244220505
MATS2d,0.08464958158995815
MATS2i,0.08528077576913144
MATS2m,0.14077717696068637
MATS2p,0.16815304538478315
MATS2s,0.1601845992042982
MATS2v,0.1304950095464131
MATS3Z,-0.023475887620859136
MATS3c,0.1534847715300906
MATS3d,-0.08232508135750809
MATS3i,0.0172022776974671
MATS3m,-0.01795279783271677
MATS3p,-0.0076910732033093916
MATS3s,0.03874231740211334
MATS3v,0.020523117826336985
MATS4Z,-0.15911757296832185
MATS4c,-0.027171382803435295
MATS4d,-0.049287706714484944
MATS4i,-0.23901390386003427
MATS4m,-0.15316055343096457
MATS4p,-0.17898704748331837
MATS4s,-0.07336491903617619
MATS4v,-0.0971754893702166
MATS5Z,-0.029181388160877557
MATS5c,-0.11880421688457089
MATS5d,0.039834095553176976
MATS5i,0.020635590158880907
MATS5m,-0.02800455992549306
MATS5p,0.10875665959476387
MATS5s,-0.21859106874594103
MATS5v,0.06455348850345266
MATS6Z,-0.033663914772209924
MATS6c,0.13059518617300117
MATS6d,-0.032511350485177594
MATS6i,0.10424412965983933
MATS6m,-0.03715262755787837
MATS6p,0.006622752287413591
MATS6s,-0.02470881761799003
MATS6v,-0.044645244088165954
MATS7Z,0.05232445133993496
MATS7c,-0.0029981481936632295
MATS7d,0.001322420059249314
MATS7i,-0.0012002514300119408
MATS7m,0.05050903593864336
MATS7p,-0.03626631336190159
MATS7s,0.058344594829699
MATS7v,-0.015964975630184404
MATS8Z,0.04227058400757911
MATS8c,-0.028050449962519285
MATS8d,-0.08453799227059315
MATS8i,0.0553125217472238
MATS8m,0.04296572813702133
MATS8p,0.09594149106543824
MATS8s,0.1318834175918209
MATS8v,0.06447005863590179
MAXaaN,4.6759138230142225
MAXsOH,9.13886254765847
MINaaN,4.358876785977186
MINsOH,9.13886254765847
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-3.674445879789267
SdssSe,0
SdsssP,0
SpAD_A,43.11531388315788
SpAD_D,405.94870325841066
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.623906966550696
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1581
TMWC10,149.83448316116665
TSRW10,83.86511921297246
VE1_Dt,5.6811638052306215
VE2_Dt,0.17215647894638247
VE3_Dt,2.9310785755044035
VR1_Dt,223.48063810306465
VR2_Dt,6.772140548577717
VR3_Dt,6.603247248362083
Xc-3dv,1.659519687144247
Xc-4dv,0.04564354645876384
Xc-5dv,0.4600908206590825
Xc-6dv,0.035997930146750165
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4592214624283835
Xch-7d,0.8057904556893777
Xp-0dv,19.455829192265682
Xp-1dv,12.39087971895409
Xp-2dv,10.245977218731381
Xp-3dv,8.300725260988163
Xp-4dv,6.084012911799164
Xp-5dv,4.323876532731193
Xp-6dv,2.8820169920227996
Xp-7dv,1.8749063874816252
Xpc-4d,6.86544500069337
Xpc-5d,11.46406443679768
Xpc-6d,18.1329084416199
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,1
nHBAcc,8
nHBDon,1
nHRing,3
nSpiro,0
naRing,4
piPC10,9.001471044372915
AATS0dv,7.8719397363465164
AATS0pe,6.322106779661017
AATS0se,7.764758389830506
AATS1dv,6.857142857142857
AATS1pe,6.584377777777778
AATS1se,7.865730476190473
AATS2dv,6.681547619047619
AATS2pe,6.5173124999999965
AATS2se,7.875607535714283
AATS3dv,5.333333333333333
AATS3pe,6.370731944444444
AATS3se,7.782835902777778
AATS4dv,4.232142857142857
AATS4pe,6.344751190476193
AATS4se,7.815627940476189
AATS5dv,3.6686046511627906
AATS5pe,6.329779651162791
AATS5se,7.849022081395349
AATS6dv,3.926713947990544
AATS6pe,6.2747099290780115
AATS6se,7.745872482269504
AATS7dv,4.019464720194647
AATS7pe,6.205206569343067
AATS7se,7.682089503649634
AATS8dv,3.681933842239186
AATS8pe,6.210574045801525
AATS8se,7.7068805038167945
AATSC0Z,9.666187877046827
AATSC0c,0.012533826965450554
AATSC0d,0.6865843148520541
AATSC0i,1.6406892551981267
AATSC0m,44.54160606032749
AATSC0p,0.2666112846263838
AATSC0s,1.621539513541865
AATSC0v,49.68595479718229
AATSC1Z,2.0706967072953852
AATSC1c,-0.00526317821238696
AATSC1d,0.2980807376096088
AATSC1i,-0.22813833214531845
AATSC1m,9.019534973570812
AATSC1p,-0.02266850425599412
AATSC1s,-0.28590640399772094
AATSC1v,0.02693903432032254
AATSC2Z,1.3422866992243605
AATSC2c,-0.001664814120298482
AATSC2d,0.05811907497845447
AATSC2i,0.13991925247937473
AATSC2m,6.270441558467904
AATSC2p,0.04483149944387565
AATSC2s,0.25974565707063635
AATSC2v,6.483769145580952
AATSC3Z,-0.22692234032366226
AATSC3c,0.0019237515681898671
AATSC3d,-0.05652310957898429
AATSC3i,0.028223592183168642
AATSC3m,-0.7996464487455714
AATSC3p,-0.0020505269068898735
AATSC3s,0.0628221985137074
AATSC3v,1.0197107046166254
AATSC4Z,-1.5380603548515066
AATSC4c,-0.00034056141047027677
AATSC4d,-0.03384016634519363
