DLiP-ID,C002WR
ATS3p,144.79312232164096
ATS3s,282.7777777777778
ATS3v,20531.55045086703
ATS4Z,2275.0
ATS4d,324.0
ATS4i,14626.673524069141
ATS4m,8544.427157000002
ATS4p,145.81097159079206
ATS4s,385.4876543209877
ATS4v,20847.931555616386
ATS5Z,2183.0
ATS5d,319.0
ATS5i,15240.062429046437
ATS5m,8234.508848999998
ATS5p,147.02827269248996
ATS5s,357.78086419753095
ATS5v,21208.412357295856
ATS6Z,2308.0
ATS6d,288.0
ATS6i,16300.360585745648
ATS6m,8634.469782999999
ATS6p,146.48707506509396
ATS6s,396.391975308642
ATS6v,20460.145606971095
ATS7Z,2115.0
ATS7d,232.0
ATS7i,17122.30687205153
ATS7m,8096.756112999998
ATS7p,130.75528776698
ATS7s,319.28703703703707
ATS7v,16828.911548583288
ATS8Z,2272.0
ATS8d,152.0
ATS8i,12967.002498747073
ATS8m,9352.972250999997
ATS8p,98.22924749837598
ATS8s,237.93518518518525
ATS8v,11867.024209623134
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.16666666666666666
GGI10,0.0
JGI10,0.0
JGT10,0.47890378441161563
Kier1,18.781065088757398
Kier2,8.131482834185537
Kier3,4.0656
MAXdO,12.4371910430839
MID_C,37.63595691811297
MID_N,1.7925406578602932
MID_O,7.5276898341721274
MID_X,1.7637584696546273
MID_h,11.083988961687048
MINdO,12.4371910430839
MPC10,108
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.707110264748875
MWC04,6.610696044717759
MWC05,7.503840746698951
MWC06,8.418256443556213
MWC07,9.324115386235027
MWC08,10.24320451932223
MWC09,11.154778008845943
MWC10,12.076106319070147
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.4124000000000017
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,0.0
SRW06,6.846943139585379
SRW07,0.0
SRW08,8.498010371999463
SRW09,0.0
SRW10,10.21034705689017
SaaCH,12.358611622889898
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.0368997359746386
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.265301162131518
SdssS,0
SsCH3,1.7350734501789697
SsNH2,5.998413485764676
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.171116156576266
VE1_D,4.8079187091825375
VE2_A,0.1737965065240111
VE2_D,0.20032994621593905
VE3_A,2.303652400796686
VE3_D,2.4457330270359168
VR1_A,192.65544509835206
VR1_D,140.5401458667087
VR2_A,8.027310212431336
VR2_D,5.855839411112863
VR3_A,6.136372072227794
VR3_D,5.820961921019141
WPath,1218
Xc-3d,1.740393109024167
Xc-4d,0.0
Xc-5d,0.3631297357628984
Xc-6d,0.0
Xp-0d,17.26722023457211
Xp-1d,11.507239053047545
Xp-2d,10.495756122057072
Xp-3d,8.579776064496906
Xp-4d,7.521952808982872
Xp-5d,6.327813013114786
Xp-6d,4.635036444221111
Xp-7d,3.1713558162926527
ZMIC0,80.66588455197984
ZMIC1,46.86433767362273
ZMIC2,30.263002679329396
ZMIC3,27.283505935496393
ZMIC4,27.117409530752028
ZMIC5,27.117409530752028
nAcid,0
nAtom,40
nBase,0
nRing,3
piPC1,3.5553480614894135
piPC2,4.1588830833596715
piPC3,4.705015520957808
piPC4,5.281933887297512
piPC5,5.855787998137071
piPC6,6.1050722113538844
piPC7,6.496916382904373
piPC8,6.940857552987173
piPC9,7.137874444032772
AATS0Z,54.85
AATS0d,3.55
AATS0i,158.33979796169962
AATS0m,255.443211775
AATS0p,1.7599830619396002
AATS0s,5.022095764746227
AATS0v,248.32324715478268
AATS1Z,30.666666666666668
AATS1d,4.214285714285714
AATS1i,144.52626895848687
AATS1m,120.93953288095243
AATS1p,1.9439173480000007
AATS1s,3.520429159318048
AATS1v,287.00049290917576
AATS2Z,29.0
AATS2d,4.028985507246377
AATS2i,147.91190227005134
AATS2m,114.60029389855072
AATS2p,1.7728830760325358
AATS2s,3.549651100375739
AATS2v,255.54458420335018
AATS3Z,25.741573033707866
AATS3d,3.662921348314607
AATS3i,151.92415612441957
AATS3m,98.81941068539327
AATS3p,1.6268890148498985
AATS3s,3.1772784019975036
AATS3v,230.69157809962957
AATS4Z,23.94736842105263
AATS4d,3.4105263157894736
AATS4i,153.9649844638857
AATS4m,89.94133849473687
AATS4p,1.5348523325346533
AATS4s,4.057764782326187
AATS4v,219.45191111175143
AATS5Z,22.050505050505052
AATS5d,3.2222222222222223
AATS5i,153.9400245358226
AATS5m,83.17685706060604
AATS5p,1.4851340676009088
AATS5s,3.613948123207383
AATS5v,214.2263874474329
AATS6Z,22.192307692307693
AATS6d,2.769230769230769
AATS6i,156.73423640140047
AATS6m,83.02374791346152
AATS6p,1.4085295679335958
AATS6s,3.8114613010446345
AATS6v,196.73216929779898
AATS7Z,20.142857142857142
AATS7d,2.2095238095238097
AATS7i,163.06958925763362
AATS7m,77.11196298095236
AATS7p,1.245288454923619
AATS7s,3.0408289241622577
AATS7v,160.2753480817456
AATS8Z,28.4
AATS8d,1.9
AATS8i,162.08753123433843
AATS8m,116.91215313749997
AATS8p,1.2278655937296998
AATS8s,2.9741898148148156
AATS8v,148.33780262028918
AMID_C,1.5681648715880403
AMID_N,0.07468919407751222
AMID_O,0.3136537430905053
AMID_X,0.07348993623560947
AMID_h,0.461832873403627
ATS0dv,347.06721536351165
ATS0pe,259.8226
ATS0se,317.19517299999995
ATS1dv,350.03703703703707
ATS1pe,278.85100000000006
ATS1se,332.10076999999984
ATS2dv,507.55555555555554
ATS2pe,450.9612000000001
ATS2se,543.1909759999999
ATS3dv,548.5555555555555
ATS3pe,577.2245
ATS3se,702.2106879999998
ATS4dv,620.0370370370371
ATS4pe,627.7165
ATS4se,761.4615699999999
ATS5dv,533.7777777777778
ATS5pe,640.6714999999999
ATS5se,780.621738
ATS6dv,443.0740740740741
ATS6pe,680.2201
ATS6se,830.4691120000001
ATS7dv,270.88888888888886
ATS7pe,656.4659999999999
ATS7se,819.7442360000001
ATS8dv,141.0
ATS8pe,481.1383000000001
ATS8se,607.5655960000001
ATSC0Z,1213.9
ATSC0c,1.2738084569580472
ATSC0d,26.4
ATSC0i,56.54802670734035
ATSC0m,6410.683613775
ATSC0p,12.591083407350398
ATSC0s,66.81258359053496
ATSC0v,2076.1983362147366
ATSC1Z,-9.395000000000003
ATSC1c,-0.763750016263147
ATSC1d,11.079999999999998
ATSC1i,6.77738310594718
ATSC1m,-41.64873913874999
ATSC1p,0.7006087103116815
ATSC1s,-10.514377464849106
ATSC1v,142.73923604388935
ATSC2Z,83.12250000000002
ATSC2c,0.35287964400039185
ATSC2d,6.510000000000001
ATSC2i,4.245852864452519
ATSC2m,406.3900887881248
ATSC2p,1.2372699089827615
ATSC2s,14.298038248028119
ATSC2v,206.2845771450839
ATSC3Z,-181.2775
ATSC3c,-0.7978408341765558
ATSC3d,0.10999999999999965
ATSC3i,-2.112101957181685
ATSC3m,-920.4163848493749
ATSC3p,0.04940217330356125
ATSC3s,-15.614657868227024
ATSC3v,99.26126646773724
ATSC4Z,-218.56250000000006
ATSC4c,0.9979441831938147
ATSC4d,-8.349999999999998
ATSC4i,0.7715851851574598
ATSC4m,-1128.3038230406248
ATSC4p,-1.6402320177687995
ATSC4s,18.836527724194106
ATSC4v,-404.0242058627125
ATSC5Z,-4.652499999999996
ATSC5c,-0.3647807601949529
ATSC5d,-17.09
ATSC5i,-18.93540588114778
ATSC5m,12.73538048187501
ATSC5p,-1.1924251573850393
ATSC5s,-17.80552024391289
ATSC5v,-219.22983775010727
ATSC6Z,-242.23999999999995
ATSC6c,0.21419068945080014
ATSC6d,-14.940000000000001
ATSC6i,-26.843784265290914
ATSC6m,-1158.4488148149999
ATSC6p,-4.794246706939438
ATSC6s,-13.324602194787378
ATSC6v,-1248.4664585736755
ATSC7Z,84.26250000000003
ATSC7c,-0.788204099206391
ATSC7d,-6.850000000000001
ATSC7i,13.243331956954432
ATSC7m,517.3349421656245
ATSC7p,4.350118776183197
ATSC7s,-38.070302587019874
ATSC7v,30.116916345467118
ATSC8Z,514.7500000000001
ATSC8c,0.751389498423473
ATSC8d,2.399999999999998
ATSC8i,-10.8446157935045
ATSC8m,2473.671763899999
ATSC8p,-1.8987957552520005
ATSC8s,31.37833290466391
ATSC8v,119.5233632698193
AXp-0d,0.719467509773838
AXp-1d,0.4425861174249056
AXp-2d,0.2836690843799209
AXp-3d,0.17159552128993813
AXp-4d,0.10745646869975532
AXp-5d,0.06660855803278722
AXp-6d,0.04372675890774633
AXp-7d,0.026650048876408847
GATS1Z,0.5018064561684299
GATS1c,1.5337614060052396
GATS1d,0.7210497835497837
GATS1i,0.9622601499232826
GATS1m,0.49576983092601845
GATS1p,0.7458529400912823
GATS1s,0.8491462137364295
GATS1v,0.7777268995404808
GATS2Z,0.5678248691783937
GATS2c,0.722917229238015
GATS2d,1.0383728590250332
GATS2i,0.9661261920122074
GATS2m,0.5656074153769989
GATS2p,0.7956145215275175
GATS2s,0.5277904376346315
GATS2v,0.8394270448860491
GATS3Z,0.9309857447117703
GATS3c,1.31701112836408
GATS3d,1.153600612870276
GATS3i,1.0028567852080275
GATS3m,0.9283882841623087
GATS3p,0.9355468462791972
GATS3s,0.90302722365923
GATS3v,0.907323293133102
GATS4Z,0.7514535576935584
GATS4c,0.7860961930756355
GATS4d,1.2673444976076556
GATS4i,1.006205084711086
GATS4m,0.7423628995666339
GATS4p,0.9126648697239312
GATS4s,1.0402327503944866
GATS4v,0.9716920760133149
GATS5Z,0.37320232558720073
GATS5c,1.1208264613793315
GATS5d,1.3280532598714418
GATS5i,1.1470852506422773
GATS5m,0.3535588663146011
GATS5p,0.7964667038036158
GATS5s,1.240868286084616
GATS5v,0.9286291647360324
GATS6Z,0.7281283466512892
GATS6c,1.0746909853081723
GATS6d,1.100852272727273
GATS6i,1.2092608687927742
GATS6m,0.7111359666587043
GATS6p,0.9842306126314716
GATS6s,1.1941231927456624
GATS6v,1.1183088154186565
GATS7Z,0.816047450366587
GATS7c,1.2355682883837333
GATS7d,0.9074675324675326
GATS7i,0.8876885216239693
GATS7m,0.8031310244345881
GATS7p,0.7935602041701433
GATS7s,1.3022263197230357
GATS7v,0.9795988356538267
GATS8Z,1.3684457121673943
GATS8c,0.4478663935700077
GATS8d,0.7017045454545455
GATS8i,0.9866346747967802
GATS8m,1.4021584410452368
GATS8p,1.2820683364365684
GATS8s,0.635547191125751
GATS8v,1.1021263347050911
MATS1Z,-0.007370968817545968
MATS1c,-0.5710285277950703
MATS1d,0.3997113997113997
MATS1i,0.11414457679483786
MATS1m,-0.006187400320489553
MATS1p,0.05299356450799986
MATS1s,-0.14987734773190858
MATS1v,0.06547646590135245
MATS2Z,0.03969598527204806
MATS2c,0.1605955027602568
MATS2d,0.14295125164690384
MATS2i,0.04352696500147302
MATS2m,0.03674935021941433
MATS2p,0.056965544190753024
MATS2s,0.12405923225094477
MATS2v,0.057598188008914614
MATS3Z,-0.06711675896520732
MATS3c,-0.2815024097485014
MATS3d,0.0018726591760299565
MATS3i,-0.016786780403696903
MATS3m,-0.06452826410535764
MATS3p,0.0017634085358925497
MATS3s,-0.10503745527953351
MATS3v,0.02148725599856425
MATS4Z,-0.07581045867820553
MATS4c,0.32986672541497947
MATS4d,-0.13317384370015944
MATS4i,0.005745169046822041
MATS4m,-0.07410680709480355
MATS4p,-0.05485024482312845
MATS4s,0.11870772153773293
MATS4v,-0.0819360328600585
MATS5Z,-0.0015485608203294984
MATS5c,-0.1157051242125555
MATS5d,-0.26155494337312524
MATS5i,-0.13529506666047605
MATS5m,0.0008026613986140876
MATS5p,-0.038264216572224154
MATS5s,-0.10767656640237036
MATS5v,-0.04266341547299274
MATS6Z,-0.07675198185124865
MATS6c,0.06467301575378621
MATS6d,-0.21765734265734266
MATS6i,-0.18257988847534928
MATS6m,-0.06950229699527107
MATS6p,-0.14644816347210443
MATS6s,-0.07670481700577673
MATS6v,-0.23127819667709115
MATS7Z,0.026443693879232236
MATS7c,-0.23572478784303647
MATS7d,-0.09884559884559888
MATS7i,0.08921759315943836
MATS7m,0.030742427772348646
MATS7p,0.13161600567630394
MATS7s,-0.21706947456163603
MATS7v,0.005526018776061065
MATS8Z,0.21202323090864159
MATS8c,0.29493818097967767
MATS8d,0.04545454545454542
MATS8i,-0.09588854311070759
MATS8m,0.1929335397698211
MATS8p,-0.07540239762622512
MATS8s,0.23482352588673985
MATS8v,0.028784187229369127
MAXsBr,3.405423814000654
MAXsOH,9.692318936374672
MAXssO,5.555482568027211
MINsBr,3.405423814000654
MINsOH,9.692318936374672
MINssO,5.1505431153943055
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.22898424823022
SpAD_D,211.58809589297624
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.24117672377593102
SssNH2,0
SsssAs,0
SsssCH,-0.42916666666666825
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,893
TMWC10,125.88229481965374
TSRW10,58.828897390086205
VE1_Dt,4.8724212917695295
VE2_Dt,0.2030175538237304
VE3_Dt,2.4590597360610857
VR1_Dt,132.39283846933634
VR2_Dt,5.516368269555681
VR3_Dt,5.761242289283133
Xc-3dv,0.8852761769640836
Xc-4dv,0.0
Xc-5dv,0.1116121215388147
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.19673563623996193
Xch-7d,0.4487727011686697
Xp-0dv,14.539178682908663
Xp-1dv,8.231967415658787
Xp-2dv,6.2228266404498065
Xp-3dv,4.309547905546489
Xp-4dv,3.014203478863286
Xp-5dv,2.2799405658125598
Xp-6dv,1.37901419222895
Xp-7dv,0.8346493880737008
Xpc-4d,3.8424176486765584
Xpc-5d,6.7375584668895145
Xpc-6d,11.521601645674032
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,7.265844846868431
AATS0dv,8.676680384087792
AATS0pe,6.495565000000001
AATS0se,7.929879324999999
AATS1dv,8.334215167548502
AATS1pe,6.639309523809525
AATS1se,7.907161190476186
AATS2dv,7.355877616747182
AATS2pe,6.535669565217392
AATS2se,7.872332985507245
AATS3dv,6.16354556803995
AATS3pe,6.485668539325843
AATS3se,7.890007730337076
AATS4dv,6.526705653021443
AATS4pe,6.607542105263158
AATS4se,8.015384947368421
AATS5dv,5.391694725028059
AATS5pe,6.471429292929292
AATS5se,7.885068060606061
AATS6dv,4.260327635327635
AATS6pe,6.540577884615384
AATS6se,7.9852799230769245
AATS7dv,2.5798941798941795
AATS7pe,6.252057142857142
AATS7se,7.807087961904763
AATS8dv,1.7625
AATS8pe,6.014228750000001
AATS8se,7.594569950000002
AATSC0Z,30.347500000000004
AATSC0c,0.03184521142395118
AATSC0d,0.6599999999999999
AATSC0i,1.4137006676835087
AATSC0m,160.267090344375
AATSC0p,0.31477708518375996
AATSC0s,1.670314589763374
AATSC0v,51.90495840536842
AATSC1Z,-0.22369047619047627
AATSC1c,-0.018184524196741596
AATSC1d,0.26380952380952377
AATSC1i,0.1613662644273138
AATSC1m,-0.991636646160714
AATSC1p,0.01668115976932575
AATSC1s,-0.2503423205916454
AATSC1v,3.3985532391402224
AATSC2Z,1.2046739130434785
AATSC2c,0.0051141977391361134
AATSC2d,0.09434782608695653
AATSC2i,0.06153409948481911
AATSC2m,5.889711431711953
AATSC2p,0.017931447956271905
AATSC2s,0.20721794562359594
AATSC2v,2.9896315528273028
AATSC3Z,-2.0368258426966293
AATSC3c,-0.008964503754792762
AATSC3d,0.0012359550561797713
AATSC3i,-0.023731482664962753
AATSC3m,-10.341757133139044
AATSC3p,0.0005550805989164185
AATSC3s,-0.17544559402502274
AATSC3v,1.1152951288509803
AATSC4Z,-2.3006578947368426
AATSC4c,0.010504675612566471
AATSC4d,-0.08789473684210523
AATSC4i,0.008121949317446945
AATSC4m,-11.87688234779605
AATSC4p,-0.017265600187039994
AATSC4s,0.1982792392020432
AATSC4v,-4.252886377502237
AATSC5Z,-0.04699494949494946
