DLiP-ID,P0004G
DLiP-Mol-ID,23159
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H21N3O/c1-10-8-13(7-4-12-10)9-11(15)14-5-2-3-6-14/h10,12H,2-9H2,1H3/p+1/t10-/m1/s1"
Standard Inchi Key(RDKit),FZALEHHAYIXXFT-SNVBAGLBSA-O
Canonical SMILES(RDKit),C[C@@H]1CN(CC(=O)N2CCCC2)CC[NH2+]1
SMILES(SDF),
MW(SDF),
MW(RDKit),212.317
MW Monoisotopic(RDKit),212.17573874409
MolLogP(RDKit),-1.1237
XLogP(SDF),
XLogP(CDK),-0.141
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),40.16
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),15
QED Weighted(RDKit),0.629498209245077
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,XIAP-BIR3/SMAC
Common Target Pref Name,XIAP/SMAC
RDKit Descriptors
Ipc,4244.9805314189
qed,0.6294982092450774
Chi0,10.673362107437434
Chi1,7.2540201954234895
TPSA,40.160000000000004
Chi0n,9.614230269335414
Chi0v,9.614230269335414
Chi1n,6.089603347110059
Chi1v,6.089603347110059
Chi2n,4.824670022703106
Chi2v,4.824670022703106
Chi3n,3.378180906253069
Chi3v,3.378180906253069
Chi4n,2.516145972531982
Chi4v,2.516145972531982
MolMR,58.50840000000004
MolWt,212.31699999999992
fr_SH,0
Kappa1,10.892929887469862
Kappa2,4.944116984616554
Kappa3,2.9201450513480127
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,225.8729236615696
MolLogP,-1.1236999999999968
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7703068948797358
SMR_VSA1,10.111325788078153
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,25.807221274690605
SMR_VSA6,39.26853843547545
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,1
LabuteASA,91.60806148879573
NHOHCount,2
PEOE_VSA1,10.216698334856808
PEOE_VSA2,9.694446914922299
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,19.765380445542643
PEOE_VSA8,19.634269217737724
PEOE_VSA9,25.676110046885686
RingCount,2
SMR_VSA10,5.907179729351506
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
