DLiP-ID,C1024V
DLiP-Mol-ID,40853
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H27N5S2/c1-4-5-6-14-11-15-16(21-13-22-17(15)25-14)23-7-9-24(10-8-23)18-20-12-19(2,3)26-18/h11,13H,4-10,12H2,1-3H3"
Standard Inchi Key(RDKit),DGHMWFXLUQFCNT-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),389.594
MW Monoisotopic(RDKit),389.170787864
MolLogP(RDKit),4.0373
XLogP(SDF),
XLogP(CDK),4.268
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),44.62
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.789633746223946
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1339949.761388106
qed,0.7896337462239456
Chi0,18.148053602125596
Chi1,12.554774671736649
TPSA,44.620000000000005
Chi0n,15.864119346299152
Chi0v,17.497112508154604
Chi1n,9.523631010818853
Chi1v,11.156624172674306
Chi2n,7.667022295521327
Chi2v,10.456666399235155
Chi3n,4.948543902861217
Chi3v,7.3029373225628795
Chi4n,3.4629476376718342
Chi4v,5.558607347907023
MolMR,113.78500000000005
MolWt,389.59400000000005
fr_SH,0
Kappa1,18.043392700015527
Kappa2,7.348518684209317
Kappa3,3.6921171568088806
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,5
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,805.3624251776307
MolLogP,4.037300000000004
NOCount,5
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.4650180512636368
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,4.992404732635669
SMR_VSA5,44.780698921067454
