DLiP-ID,C0006L
DLiP-Mol-ID,30367
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H26Cl2N2O/c1-22(19(24)13-14-8-9-15(20)16(21)12-14)17-6-2-3-7-18(17)23-10-4-5-11-23/h8-9,12,17-18H,2-7,10-11,13H2,1H3/t17-,18-/m0/s1"
Standard Inchi Key(RDKit),VQLPLYSROCPWFF-ROUUACIJSA-N
Canonical SMILES(RDKit),CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),369.336
MW Monoisotopic(RDKit),368.142218812
MolLogP(RDKit),4.4013
XLogP(SDF),
XLogP(CDK),4.28
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),23.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.785423099324824
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,410975.3425128021
qed,0.785423099324824
Chi0,17.10408352775558
Chi1,11.5585506480638
TPSA,23.550000000000004
Chi0n,14.309316804109294
Chi0v,15.821174696146203
Chi1n,8.996732890179285
Chi1v,9.75266183619774
Chi2n,7.092109375931284
Chi2v,7.906509629412496
Chi3n,5.533826970048674
Chi3v,6.272856248786693
Chi4n,4.176518000129032
Chi4v,4.497206384173689
MolMR,99.78700000000006
MolWt,369.3360000000003
fr_SH,0
Kappa1,18.034065145253447
Kappa2,8.072613589349066
Kappa3,4.065312850675758
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,586.7295617104755
MolLogP,4.4013000000000035
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.6690819188756547
