DLiP-ID,T005EY
IC4,5.329589073804685
IC5,5.329589073804685
MID,50.76264656603557
Mpe,0.9713585434173673
Mse,1.0111330766829671
NdO,4
NdS,0
NsF,0
NsI,0
NtN,0
SMR,95.07660000000004
SdO,46.87497800591538
SdS,0
Spe,54.396078431372565
SsF,0
SsI,0
Sse,56.623452294246164
StN,0
fMF,0.10714285714285714
nBr,0
nCl,0
AMID,1.9524094833090604
BIC0,0.26878006636066
BIC1,0.5041053936900299
BIC2,0.7572355407508758
BIC3,0.8901740124127736
BIC4,0.9022664272412582
BIC5,0.9022664272412582
CIC0,4.219700475784788
CIC1,2.8296595128744357
CIC2,1.3344474277357241
CIC3,0.5491944196814904
CIC4,0.47776584825291835
CIC5,0.47776584825291835
GGI1,5.5
GGI2,2.666666666666668
GGI3,1.75
GGI4,1.1022222222222222
GGI5,0.9444444444444445
GGI6,0.6302040816326531
GGI7,0.4027777777777778
GGI8,0.3000755857898715
GGI9,0.17687500000000006
JGI1,0.21153846153846154
JGI2,0.08080808080808084
JGI3,0.051470588235294115
JGI4,0.031492063492063495
JGI5,0.026234567901234566
JGI6,0.01800583090379009
JGI7,0.012992831541218636
JGI8,0.011541368684225825
JGI9,0.008843750000000003
MIC0,15.54544368121679
MIC1,28.17137695298161
MIC2,35.40573614161572
MIC3,37.86310186203676
MIC4,37.93510186203676
MIC5,37.93510186203676
MPC2,33
MPC3,37
MPC4,43
MPC5,50
MPC6,51
MPC7,52
MPC8,49
MPC9,46
Mare,0.9877142857142857
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15416430204137763
RPCG,0.09760039584418828
SIC0,0.2733868460910762
SIC1,0.5127455526909901
SIC2,0.7702142463056286
SIC3,0.9054312286656477
SIC4,0.9177309025080834
SIC5,0.9177309025080834
SaaN,0
SaaO,0
SaaS,0
Sare,55.312
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.626773766060625
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,88.90864899127769
TIC1,166.7509429142574
TIC2,250.48281968202525
TIC3,294.45698813306234
TIC4,298.4569881330624
TIC5,298.4569881330624
Vabc,367.6240901629388
WPol,34
apol,56.803789999999964
bpol,35.84821000000001
nRot,10
ABCGG,16.183663811532927
ATS0Z,1158.0
ATS0d,148.0
ATS0i,9475.25029450997
ATS0m,4547.596178
ATS0p,68.80570714547001
ATS0s,335.66666666666663
ATS0v,10187.510240375032
ATS1Z,1230.0
ATS1d,185.0
ATS1i,8528.122372228852
ATS1m,4557.438550000001
ATS1p,88.955664936
ATS1s,174.86111111111114
ATS1v,12885.74402166776
ATS2Z,1749.0
ATS2d,295.0
ATS2i,16485.16355131499
ATS2m,6277.515969
ATS2p,133.51541793788599
ATS2s,320.9722222222222
ATS2v,18270.74800815003
ATS3Z,1938.0
ATS3d,354.0
ATS3i,24334.583179111316
ATS3m,6681.668741999999
ATS3p,158.375936701413
ATS3s,410.5833333333334
ATS3v,21092.05696235634
ATS4Z,2014.0
ATS4d,354.0
ATS4i,25026.120072509566
ATS4m,6948.957390999998
ATS4p,158.21846798226207
ATS4s,465.5
ATS4v,21328.002734582235
ATS5Z,2047.0
ATS5d,340.0
ATS5i,24071.309725347975
ATS5m,7113.905496000001
ATS5p,159.74179706801692
ATS5s,479.19444444444446
ATS5v,21646.55210220863
ATS6Z,2050.0
ATS6d,348.0
ATS6i,26060.057744091802
ATS6m,7068.797591
ATS6p,166.40661477965804
ATS6s,537.638888888889
ATS6v,21960.101062244197
ATS7Z,1891.0
ATS7d,332.0
ATS7i,26267.05395104755
ATS7m,6371.804606999998
ATS7p,164.914224636507
ATS7s,454.5277777777777
ATS7v,21257.267956914227
ATS8Z,1686.0
ATS8d,294.0
ATS8i,26167.98506505695
ATS8m,5569.244613999999
ATS8p,147.27766719244994
ATS8s,467.36111111111114
ATS8v,18766.009168738572
C1SP1,0
C1SP2,4
C1SP3,5
C2SP1,0
C2SP2,0
C2SP3,7
C3SP2,0
C3SP3,1
C4SP3,0
FCSP3,0.7647058823529411
GGI10,0.11151923273135395
JGI10,0.0074346155154235965
JGT10,0.4603621586197928
Kier1,24.03846153846154
Kier2,13.223140495867769
Kier3,9.677136596055515
MAXdO,12.770004274475323
MID_C,34.22518163877288
MID_N,7.892308472011765
MID_O,8.645156455250929
MID_X,0.0
MID_h,16.53746492726269
MINdO,10.523051512655815
MPC10,42
MWC01,26.0
MWC02,4.77912349311153
MWC03,5.556828061699537
MWC04,6.385194398997726
MWC05,7.195187320178709
MWC06,8.034306936339489
MWC07,8.860357273327022
MWC08,9.705707120679628
MWC09,10.54120130120716
MWC10,11.39038488010255
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-0.5503999999999953
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.220355825078324
SRW05,0.0
SRW06,6.642486801367256
SRW07,0.0
SRW08,8.152774052744075
SRW09,0.0
SRW10,9.71794080038648
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.6521624651602989
SdssS,0
SsCH3,1.3731313144737913
SsNH2,5.481131219152313
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.295052282557243
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6190424225245654
SsssP,0
VE1_A,4.046445014556642
VE1_D,5.000725621752668
VE2_A,0.15563250055987085
VE2_D,0.19233560083664109
VE3_A,2.353350166492994
VE3_D,2.5650944712825505
VR1_A,340.46365189812246
VR1_D,146.07624789441272
VR2_A,13.094755842235479
VR2_D,5.618317226708181
VR3_A,6.785819815721024
VR3_D,5.93964017626501
WPath,1895
Xc-3d,1.744648931053117
Xc-4d,0.0
Xc-5d,0.31030121992763315
Xc-6d,0.0
Xp-0d,19.526733258565955
Xp-1d,12.345443010499071
Xp-2d,10.733327063119683
Xp-3d,7.440769383812974
Xp-4d,5.5872622124093345
Xp-5d,4.231326195896265
Xp-6d,2.8701988704443564
Xp-7d,1.8876495313980617
ZMIC0,87.78964068979417
ZMIC1,50.61019379437491
ZMIC2,31.051778310230866
ZMIC3,23.004841055341146
ZMIC4,22.60379035219006
ZMIC5,22.60379035219006
nAcid,1
nAtom,56
nBase,1
nRing,1
piPC1,3.4339872044851463
piPC2,3.7376696182833684
piPC3,3.8501476017100584
piPC4,3.9889840465642745
piPC5,4.189654742026425
piPC6,4.248495242049359
piPC7,4.219507705176107
piPC8,4.1588830833596715
piPC9,4.127134385045092
AATS0Z,20.678571428571427
AATS0d,2.642857142857143
AATS0i,169.20089811624945
AATS0m,81.20707460714286
AATS0p,1.228673341883393
AATS0s,5.994047619047619
AATS0v,181.91982572098271
AATS1Z,21.964285714285715
AATS1d,3.3035714285714284
AATS1i,152.28789950408665
AATS1m,81.38283125000001
AATS1p,1.5884940167142858
AATS1s,3.122519841269842
AATS1v,230.10257181549574
AATS2Z,16.980582524271846
AATS2d,2.8640776699029127
AATS2i,160.05013156616494
AATS2m,60.94675698058253
AATS2p,1.2962661935717086
AATS2s,3.1162351672060407
AATS2v,177.38590299174786
AATS3Z,13.273972602739725
AATS3d,2.4246575342465753
AATS3i,166.6752272541871
AATS3m,45.764854397260265
AATS3p,1.0847666897357056
AATS3s,2.8122146118721467
AATS3v,144.46614357778313
AATS4Z,13.516778523489933
AATS4d,2.3758389261744965
AATS4i,167.96053739939305
AATS4m,46.63729792617448
AATS4p,1.0618689126326313
AATS4s,3.1241610738255035
AATS4v,143.14095795021635
AATS5Z,14.117241379310345
AATS5d,2.3448275862068964
AATS5i,166.00903258860671
AATS5m,49.06141721379311
AATS5p,1.1016675659863235
AATS5s,3.3047892720306513
AATS5v,149.28656622212847
AATS6Z,13.14102564102564
AATS6d,2.230769230769231
AATS6i,167.0516522057167
AATS6m,45.312805070512816
AATS6p,1.066709069100372
AATS6s,3.446403133903135
AATS6v,140.76987860412947
AATS7Z,11.968354430379748
AATS7d,2.1012658227848102
AATS7i,166.24717690536423
AATS7m,40.32787725949366
AATS7p,1.0437609154209302
AATS7s,2.8767580872011247
AATS7v,134.5396706133812
AATS8Z,10.87741935483871
AATS8d,1.896774193548387
AATS8i,168.8257100971416
AATS8m,35.93061041290322
AATS8p,0.9501784980158061
AATS8s,3.0152329749103943
AATS8v,121.07102689508756
AMID_C,1.316353139952803
AMID_N,0.30355032584660635
AMID_O,0.3325060175096511
AMID_X,0.0
AMID_h,0.6360563433562573
ATS0dv,358.0
ATS0pe,351.8769000000001
ATS0se,437.3078159999999
ATS1dv,292.0
ATS1pe,364.9785
ATS1se,438.8892799999999
ATS2dv,366.0
ATS2pe,645.9938999999997
ATS2se,793.6748519999998
ATS3dv,351.0
ATS3pe,896.6187
ATS3se,1122.356024
ATS4dv,401.0
ATS4pe,928.6324
ATS4se,1161.2297800000001
ATS5dv,416.0
ATS5pe,903.9427000000002
ATS5se,1126.908024
ATS6dv,401.0
ATS6pe,957.8364999999999
ATS6se,1200.7535160000002
ATS7dv,310.0
ATS7pe,954.7339000000001
ATS7se,1202.4530600000003
ATS8dv,288.0
ATS8pe,935.1317999999999
ATS8se,1185.533464
ATSC0Z,443.7142857142858
ATSC0c,1.4771064645229521
ATSC0d,27.928571428571423
ATSC0i,73.4168289135128
ATSC0m,2097.0032762142855
ATSC0p,11.186590031825355
ATSC0s,152.30158730158735
ATSC0v,2571.767112602077
ATSC1Z,-5.714285714285734
ATSC1c,-0.9699984954867988
ATSC1d,6.357142857142861
ATSC1i,-12.313086873792724
ATSC1m,-24.0489035714289
ATSC1p,-0.40075414757142996
ATSC1s,-6.694444444444443
ATSC1v,-20.689531230505665
ATSC2Z,2.061224489795931
ATSC2c,0.3300868588981259
ATSC2d,-3.9757653061224434
ATSC2i,-19.217113157324473
ATSC2m,-9.858059858418592
ATSC2p,-3.0390801016511757
ATSC2s,37.26473922902495
ATSC2v,-557.9642053050488
ATSC3Z,-42.61224489795919
ATSC3c,-0.06827349317136913
ATSC3d,0.7933673469387781
ATSC3i,-3.64046871741085
ATSC3m,-195.3712006658164
ATSC3p,-0.5940967314961454
ATSC3s,-34.516439909297056
ATSC3v,-101.11602118590876
ATSC4Z,-53.34693877551024
ATSC4c,0.24182077874021748
ATSC4d,-1.5599489795918347
ATSC4i,11.41509948039546
ATSC4m,-239.83914353443893
ATSC4p,1.3873824572907818
ATSC4s,-50.60204081632653
ATSC4v,106.90927461149087
ATSC5Z,-53.510204081632644
ATSC5c,-0.5843744496162976
ATSC5d,-5.100765306122448
ATSC5i,-10.708378530317855
ATSC5m,-249.8143154477041
ATSC5p,-1.0488002615949075
ATSC5s,-12.306689342403622
ATSC5v,-211.76008473196038
ATSC6Z,0.5102040816326525
ATSC6c,0.30765546168105073
ATSC6d,-7.193877551020407
ATSC6i,9.313901940342918
ATSC6m,-6.659435275510205
ATSC6p,0.15599082103218298
ATSC6s,53.505102040816325
ATSC6v,-76.06291359758305
ATSC7Z,-68.69387755102039
ATSC7c,0.140410064482776
ATSC7d,-7.191326530612247
ATSC7i,-0.9436237631960089
ATSC7m,-332.04240046173464
ATSC7p,-2.7025753205295433
ATSC7s,-18.231859410430843
ATSC7v,-600.9295094543086
ATSC8Z,-51.24489795918367
ATSC8c,-0.034677936022020156
ATSC8d,-3.3022959183673484
ATSC8i,-14.552893490157562
ATSC8m,-239.54581587882632
ATSC8p,-1.1335656329823274
ATSC8s,-36.6343537414966
ATSC8v,-307.11526011918227
AXp-0d,0.7510282022525367
AXp-1d,0.4748247311730412
AXp-2d,0.325252335246051
AXp-3d,0.20110187523818848
AXp-4d,0.1299363305211473
AXp-5d,0.0846265239179253
AXp-6d,0.05627840922439915
AXp-7d,0.0363009525268858
GATS1Z,0.9362926593689631
GATS1c,1.7201199062833492
GATS1d,1.1253196930946294
GATS1i,1.6970325843018081
GATS1m,0.945766301580048
GATS1p,1.4177318118225788
GATS1s,0.642717561229807
GATS1v,1.2381430368796646
GATS2Z,0.9212282522396361
GATS2c,0.8251703837653938
GATS2d,1.4052839371290942
GATS2i,1.4240930591345515
GATS2m,0.9342926123907536
GATS2p,1.3353246877242333
GATS2s,0.4553513156629918
GATS2v,1.2336527300712772
GATS3Z,1.0026660727359327
GATS3c,0.9699265308394166
GATS3d,1.1262831517359775
GATS3i,1.0692068627628428
GATS3m,1.0036312968241192
GATS3p,1.0377115754675137
GATS3s,0.9416679456337843
GATS3v,1.0215832784916317
GATS4Z,1.0469506951256926
GATS4c,0.9520571775886845
GATS4d,1.2093410460186411
GATS4i,0.9538114496694535
GATS4m,1.043553661552596
GATS4p,0.9342522224576804
GATS4s,1.1926771668689298
GATS4v,0.9609713992328855
GATS5Z,1.032662033439172
GATS5c,1.1100214956712182
GATS5d,1.168004233177529
GATS5i,1.1186288693751558
GATS5m,1.0326764218701903
GATS5p,1.0634598240404816
GATS5s,1.0334279707462575
GATS5v,1.0391525640971715
GATS6Z,0.9689837287631876
GATS6c,0.7901776314299981
GATS6d,1.129828185454784
GATS6i,0.9771111703296389
GATS6m,0.9719742134268575
GATS6p,1.003313971393567
GATS6s,0.7921806730268167
GATS6v,1.010865395748089
GATS7Z,1.0053581471549549
GATS7c,0.7780575794816069
GATS7d,1.0532066431415716
GATS7i,1.0101718486867384
GATS7m,1.0092167907050644
GATS7p,1.1115149837756357
GATS7s,0.9126230202966995
GATS7v,1.0969356536004269
GATS8Z,1.0228174397108611
GATS8c,0.8426044685243848
GATS8d,0.9147760085801504
GATS8i,0.9684386223037071
GATS8m,1.0213722208567988
GATS8p,0.9884254697112251
GATS8s,1.1332095009161354
GATS8v,1.0069295526359914
MATS1Z,-0.012878300064391543
MATS1c,-0.6566882745314304
MATS1d,0.22762148337595928
MATS1i,-0.16771477406492052
MATS1m,-0.011468224129265226
MATS1p,-0.035824513674971734
MATS1s,-0.043955184992183406
MATS1v,-0.008044869665345513
MATS2Z,0.002525647197094271
MATS2c,0.12149747109894832
MATS2d,-0.07739676706478277
MATS2i,-0.14231259163535884
MATS2m,-0.002555895799288957
MATS2p,-0.1477050102284717
MATS2s,0.13302842803442325
MATS2v,-0.11795748460147043
MATS3Z,-0.0368354664855472
MATS3c,-0.0177286430600434
MATS3d,0.010895841362155382
MATS3i,-0.019019401767232123
MATS3m,-0.0357352321455606
MATS3p,-0.020370168056730472
MATS3s,-0.08692740939558986
MATS3v,-0.015080769605511777
MATS4Z,-0.04518641123264349
MATS4c,0.06152952680885898
MATS4d,-0.020992464683568184
MATS4i,0.058436720767944254
MATS4m,-0.042985572403742546
MATS4p,0.046612268033247826
MATS4s,-0.1248720845238886
MATS4v,0.015623757987721868
MATS5Z,-0.04657503830184069
MATS5c,-0.15279158816986227
MATS5d,-0.07053532057500662
MATS5i,-0.056331085127186424
MATS5m,-0.046008517286356534
MATS5p,-0.03620887982672514
MATS5s,-0.031207345779950022
MATS5v,-0.03180039309823567
MATS6Z,0.00041276602770485524
MATS6c,0.07476808530357601
MATS6d,-0.09246507967735589
MATS6i,0.0455406754563497
MATS6m,-0.001139991785550852
MATS6p,0.005005699219029542
MATS6s,0.12611135607487872
MATS6v,-0.010617071630093284
MATS7Z,-0.054871339261698446
MATS7c,0.03369126983746584
MATS7d,-0.09126226164654089
MATS7i,-0.004555480448790428
MATS7m,-0.05612099676837963
MATS7p,-0.08562705832828413
MATS7s,-0.04242848002321884
MATS7v,-0.08281763663330785
MATS8Z,-0.04172569220862845
MATS8c,-0.008481990291656433
MATS8d,-0.04271924758683279
MATS8i,-0.0716159995106117
MATS8m,-0.04127107767229888
MATS8p,-0.03661046771548588
MATS8s,-0.0869041335372926
MATS8v,-0.043144564239190636
MAXsOH,8.626773766060625
MINsOH,8.626773766060625
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,10
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.3046414807672
SpAD_D,304.8992783952275
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.677066051240417
SssNH2,0
SsssAs,0
SsssCH,-0.9616792634307068
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,455
TMWC10,124.44829078564334
TSRW10,59.70384939312826
VE1_Dt,5.034329999310979
VE2_Dt,0.19362807689657613
VE3_Dt,2.571791893686339
VR1_Dt,142.5090756758836
VR2_Dt,5.481118295226292
VR3_Dt,5.914917131661656
Xc-3dv,0.6364450266094696
Xc-4dv,0.0
Xc-5dv,0.07444899619667422
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.09622504486493763
Xp-0dv,15.330538972289725
Xp-1dv,9.102291055287797
Xp-2dv,6.595737867501348
Xp-3dv,4.364463996104334
Xp-4dv,3.044220695366798
Xp-5dv,2.0826668623718105
Xp-6dv,1.205021389990122
Xp-7dv,0.7499528246544681
Xpc-4d,3.021238194057865
Xpc-5d,4.099052335230401
Xpc-6d,5.8944401002358875
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,56
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,0
piPC10,4.060443010546419
AATS0dv,6.392857142857143
AATS0pe,6.283516071428573
AATS0se,7.809068142857141
AATS1dv,5.214285714285714
AATS1pe,6.517473214285714
AATS1se,7.83730857142857
AATS2dv,3.5533980582524274
AATS2pe,6.271785436893201
AATS2se,7.705581087378638
AATS3dv,2.404109589041096
AATS3pe,6.14122397260274
AATS3se,7.68737002739726
AATS4dv,2.6912751677852347
AATS4pe,6.2324322147651
AATS4se,7.793488456375839
AATS5dv,2.8689655172413793
AATS5pe,6.234087586206898
AATS5se,7.771779475862069
AATS6dv,2.5705128205128207
AATS6pe,6.139977564102564
AATS6se,7.697137923076925
AATS7dv,1.9620253164556962
AATS7pe,6.042619620253165
AATS7se,7.610462405063293
AATS8dv,1.8580645161290323
AATS8pe,6.033108387096774
AATS8se,7.648602993548388
AATSC0Z,7.9234693877551035
AATSC0c,0.026376901152195573
AATSC0d,0.49872448979591827
AATSC0i,1.3110148020270143
AATSC0m,37.4464870752551
AATSC0p,0.19976053628259563
AATSC0s,2.7196712018140596
AATSC0v,45.92441272503709
AATSC1Z,-0.10204081632653096
AATSC1c,-0.01732140170512141
AATSC1d,0.11352040816326538
AATSC1i,-0.2198765513177272
AATSC1m,-0.42944470663265893
AATSC1p,-0.007156324063775535
AATSC1s,-0.11954365079365077
AATSC1v,-0.3694559148304583
AATSC2Z,0.020011888250445933
AATSC2c,0.003204726785418698
AATSC2d,-0.038599663166237315
AATSC2i,-0.1865739141487813
AATSC2m,-0.09570931901377273
AATSC2p,-0.029505632054865782
AATSC2s,0.36179358474781503
AATSC2v,-5.417128206845135
AATSC3Z,-0.29186469108191226
AATSC3c,-0.0004676266655573228
AATSC3d,0.005434022924238206
AATSC3i,-0.02493471724254007
AATSC3m,-1.3381589086699752
AATSC3p,-0.004069155695179078
AATSC3s,-0.23641397198148667
AATSC3v,-0.6925754875747175
AATSC4Z,-0.35803314614436405
AATSC4c,0.0016229582465786408
AATSC4d,-0.010469456238871374
AATSC4i,0.07661140590869436
AATSC4m,-1.6096586814391876
AATSC4p,0.009311291659669676
AATSC4s,-0.3396110121901109
AATSC4v,0.717511910144234
AATSC5Z,-0.36903589021815614
