DLiP-ID,C001XY
AATSC6Z,-1.7600772929492654
AATSC6c,0.006031007730096902
AATSC6d,-0.19533321349930347
AATSC6i,-0.2602512544537959
AATSC6m,-8.485594709174045
AATSC6p,-0.056644735749007996
AATSC6s,-0.03415425885149078
AATSC6v,-14.096626962324928
AATSC7Z,-2.03845773603559
AATSC7c,-0.0036677666577298405
AATSC7d,-0.004424122590212514
AATSC7i,-0.12532088218103501
AATSC7m,-9.579319319945625
AATSC7p,-0.027233605619043262
AATSC7s,-0.5268076838578567
AATSC7v,-9.163102895319541
AATSC8Z,0.5601119045866165
AATSC8c,0.0003994956604972474
AATSC8d,0.1142420672899949
AATSC8i,0.002634883090891119
AATSC8m,2.740669087885593
AATSC8p,0.012089034970251038
AATSC8s,-0.13266123095045257
AATSC8v,4.316989015158883
ATS0are,224.1649
ATS1are,241.97500000000002
ATS2are,388.12
ATS3are,510.24199999999996
ATS4are,526.861
ATS5are,504.607
ATS6are,497.075
ATS7are,436.17400000000004
ATS8are,279.12
ATSC0dv,137.76470588235296
ATSC0pe,4.754823529411764
ATSC0se,3.59199494117647
ATSC1dv,28.197231833910035
ATSC1pe,-0.32763148788927415
ATSC1se,-0.3153763771626297
ATSC2dv,30.70242214532873
ATSC2pe,1.203829757785466
ATSC2se,0.9229214844290653
ATSC3dv,39.18685121107267
ATSC3pe,-0.9287716262975797
ATSC3se,-1.1284566297577856
ATSC4dv,52.775086505190316
ATSC4pe,3.851828373702419
ATSC4se,3.067783252595153
ATSC5dv,-89.58477508650518
ATSC5pe,-2.3587179930795856
ATSC5se,-1.7033211314878893
ATSC6dv,-103.11418685121107
ATSC6pe,-0.7154591695501716
ATSC6se,-0.11884571972318331
ATSC7dv,-80.86851211072664
ATSC7pe,-2.5891660899653943
ATSC7se,-1.6026571141868502
ATSC8dv,13.79584775086504
ATSC8pe,-0.2201678200692018
ATSC8se,-0.37445053633217884
AXp-0dv,0.5170728154038159
AXp-1dv,0.27024261203191746
AXp-2dv,0.13542824214866872
AXp-3dv,0.06828344643545868
AXp-4dv,0.034428135223980236
AXp-5dv,0.017977150859791145
AXp-6dv,0.00877754215481567
AXp-7dv,0.004726285827927375
BertzCT,1156.6801511775334
ECIndex,374
ETA_eta,13.756037108970238
GATS1dv,0.4564186304152145
GATS1pe,0.6981024707902677
GATS1se,0.7560030962649078
GATS2dv,0.6089970907090854
GATS2pe,0.557443026842868
GATS2se,0.582711297809557
GATS3dv,0.8230309400249621
GATS3pe,1.004460152871673
GATS3se,1.0611613368803154
GATS4dv,0.8337794784208106
GATS4pe,0.7125529350523782
GATS4se,0.7284403140667939
GATS5dv,1.2116933024277174
GATS5pe,1.18784940193417
GATS5se,1.2211701894603648
GATS6dv,1.2459131389532756
GATS6pe,1.0479974338310143
GATS6se,1.0263849167237182
GATS7dv,1.3636604855434915
GATS7pe,1.342649649007465
GATS7se,1.2664311186191846
GATS8dv,1.1416319930228755
GATS8pe,1.0959799994946173
GATS8se,1.0300532205746875
LogEE_A,4.09473789406996
LogEE_D,92.24190789295109
MATS1dv,0.18808133496434093
MATS1pe,-0.06331818011598313
MATS1se,-0.08068088187783756
MATS2dv,0.12842854868358206
MATS2pe,0.14590076761007542
MATS2se,0.1480662048620073
MATS3dv,0.12399001510871709
MATS3pe,-0.08514494132813628
MATS3se,-0.13694099225868453
MATS4dv,0.16698416869211063
MATS4pe,0.35311554702884845
MATS4se,0.37228305596035816
MATS5dv,-0.2871338738119267
MATS5pe,-0.219043216779262
MATS5se,-0.20938666022926433
MATS6dv,-0.3304978539820555
MATS6pe,-0.06644137978015638
MATS6se,-0.014609522464882008
MATS7dv,-0.2851165060387946
MATS7pe,-0.264488250763488
MATS7se,-0.2167134052831454
MATS8dv,0.07244217526391329
MATS8pe,-0.03349658235204896
MATS8se,-0.07541188554695345
MAXaaCH,1.8513617128822757
MAXaaaC,0.6018055555555559
MAXaasC,0.6556250000000001
MAXaasN,1.4778117913832196
MDEC-22,12.133006499145193
MDEC-23,21.54996582090534
MDEC-33,12.163685316602528
MDEO-11,0.6551853485522243
MDEO-12,0.944940787421155
MINaaCH,0.9105555555555558
MINaaaC,-0.07837679516250962
MINaasC,-0.5097090996892575
MINaasN,1.4778117913832196
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,557.023810711675
SpAbs_A,30.224143247365742
SpAbs_D,184.48381578590232
SpMAD_A,1.3140931846680757
SpMAD_D,8.021035468952276
SpMax_A,2.5565192514547492
SpMax_D,92.24190789295109
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.44
TpiPC10,10.019470792448049
VAdjMat,5.700439718141092
VE1_DzZ,4.720643779962839
VE1_Dzi,4.716866098921218
VE1_Dzm,4.720640018578234
VE1_Dzp,4.706362039460565
VE1_Dzv,4.7165527425413645
VE2_DzZ,0.20524538173751475
VE2_Dzi,0.20508113473570513
VE2_Dzm,0.20524521819905364
VE2_Dzp,0.20462443649828543
VE2_Dzv,0.20506751054527672
VE3_DzZ,2.3848543072916675
VE3_Dzi,2.3840537399191586
VE3_Dzm,2.38485351049651
VE3_Dzp,2.381824341743285
VE3_Dzv,2.383987304539741
VR1_DzZ,135.00075866378012
VR1_Dzi,135.48259325233408
VR1_Dzm,135.00159495283242
VR1_Dzp,136.5816076312643
VR1_Dzv,135.52962428606241
VR2_DzZ,5.869598202773049
VR2_Dzi,5.890547532710178
VR2_Dzm,5.869634563166627
VR2_Dzp,5.938330766576708
VR2_Dzv,5.892592360263583
VR3_DzZ,5.738189521089447
VR3_Dzi,5.741752291920366
VR3_Dzm,5.7381957157691685
VR3_Dzp,5.749831417018662
VR3_Dzv,5.742099368776366
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08855960886685041
Xch-7dv,0.10951314864834358
Xpc-4dv,1.2244022233909386
Xpc-5dv,1.879993503826875
Xpc-6dv,2.712772957958774
Zagreb1,128.0
Zagreb2,157.0
fragCpx,170.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,26
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,2
AATS0are,6.593085294117647
AATS1are,6.539864864864866
AATS2are,6.578305084745763
AATS3are,6.541564102564102
AATS4are,6.754628205128205
AATS5are,6.553337662337663
AATS6are,6.45551948051948
AATS7are,6.231057142857144
AATS8are,5.938723404255319
AATSC0dv,4.051903114186851
AATSC0pe,0.13984775086505188
AATSC0se,0.10564691003460205
AATSC1dv,0.7620873468624334
AATSC1pe,-0.00885490507808849
AATSC1se,-0.00852368586926026
AATSC2dv,0.5203800363615039
AATSC2pe,0.02040389419975366
AATSC2se,0.015642737024221445
AATSC3dv,0.5023955283470856
AATSC3pe,-0.011907328542276663
AATSC3se,-0.01446739268920238
AATSC4dv,0.6766036731434656
AATSC4pe,0.04938241504746691
AATSC4se,0.03933055452045068
AATSC5dv,-1.1634386374870802
AATSC5pe,-0.03063270120882579
AATSC5se,-0.022121053655686874
AATSC6dv,-1.339145283781962
AATSC6pe,-0.009291677526625606
AATSC6se,-0.001543450905495887
AATSC7dv,-1.1552644587246663
AATSC7pe,-0.036988086999505634
AATSC7se,-0.022895101631240717
AATSC8dv,0.29352867555032
AATSC8pe,-0.004684421703600038
AATSC8se,-0.007967032687918698
AETA_eta,0.5980885699552277
ATSC0are,5.267461764705881
ATSC1are,-0.41310250865051934
ATSC2are,1.3863663494809682
ATSC3are,-1.3301446366782015
ATSC4are,4.378237716262973
ATSC5are,-2.6195545847750865
ATSC6are,-0.48423987889273323
ATSC7are,-2.6746242214532856
ATSC8are,-0.3552471453287184
BCUTZ-1h,8.028110694149946
BCUTZ-1l,5.664319564112865
BCUTc-1h,0.5212210613190666
BCUTc-1l,-0.4967152245490172
BCUTd-1h,3.338004435404008
BCUTd-1l,0.9772145844534813
BCUTi-1h,14.551035778011823
BCUTi-1l,10.928326701486323
BCUTm-1h,16.014298853613507
BCUTm-1l,11.679243943432024
BCUTp-1h,2.025580719885417
BCUTp-1l,0.7442903556734757
BCUTs-1h,7.00937502830507
BCUTs-1l,1.3531100660634972
BCUTv-1h,20.919937912377986
BCUTv-1l,14.700986715392892
BalabanJ,1.6345889024367573
Diameter,10
ETA_beta,35.5
GATS1are,0.7250917830737222
GATS2are,0.5680544479306415
GATS3are,1.0389294499514459
GATS4are,0.7245611354022203
GATS5are,1.2035723678243768
GATS6are,1.0273950770701912
GATS7are,1.307878094778639
GATS8are,1.0623631830236873
HybRatio,0.0
Lipinski,True
LogEE_Dt,277.3231497253238
MATS1are,-0.07206653367573608
MATS2are,0.1516713393934694
MATS3are,-0.11007325015355458
MATS4are,0.36231161791357364
MATS5are,-0.2195908564122522
MATS6are,-0.040592645151599466
MATS7are,-0.24662793035951883
MATS8are,-0.04878769094114619
NsssssAs,0
RotRatio,0.038461538461538464
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,9.523678331894054
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,81.2408023397123
SMR_VSA8,0.0
SMR_VSA9,11.633694035144913
SpAD_DzZ,119.07391639000674
SpAD_Dzi,117.8061907505801
SpAD_Dzm,119.10190541595507
SpAD_Dzp,164.42739762989737
SpAD_Dzv,146.5719272904439
SpAbs_Dt,557.023810711675
SpDiam_A,5.113038502909498
SpDiam_D,127.21639302729446
SpMAD_Dt,24.21842655268152
SpMax_Dt,277.3231497253238
SsssssAs,0
VE1_Dzpe,4.720329690239309
VE1_Dzse,4.720682721923087
VE2_Dzpe,0.20523172566257863
VE2_Dzse,0.20524707486622115
VE3_Dzpe,2.3847877697201687
VE3_Dzse,2.384862556547795
VMcGowan,211.49999999999986
VR1_Dzpe,135.0353060980384
VR1_Dzse,134.9966653693885
VR2_Dzpe,5.871100265132105
VR2_Dzse,5.869420233451674
VR3_Dzpe,5.738445393833536
VR3_Dzse,5.738159200100967
mZagreb1,6.749999999999999
mZagreb2,4.972222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1549253460207612
AATSC1are,-0.011164932666230252
AATSC2are,0.02349773473696556
AATSC3are,-0.01705313636766925
AATSC4are,0.05613125277260222
AATSC5are,-0.03402018941266346
AATSC6are,-0.006288829596009522
AATSC7are,-0.03820891744933265
AATSC8are,-0.007558449900611029
AETA_beta,1.5434782608695652
BCUTdv-1h,6.025131984915938
BCUTdv-1l,2.734417643433318
BCUTpe-1h,3.5015833519581507
BCUTpe-1l,2.206745611304628
BCUTse-1h,3.714261141217168
BCUTse-1l,2.4023053849802145
ETA_alpha,10.733333333333334
ETA_dBeta,5.5
ETA_eta_B,0.24950976442664619
ETA_eta_F,26.444875926688994
ETA_eta_L,4.034601166229938
ETA_eta_R,40.200913035659234
ETA_psi_1,0.5485519591141399
LabuteASA,129.20354063286587
LogEE_DzZ,59.561400421142054
LogEE_Dzi,58.892452856334955
LogEE_Dzm,59.57540726913385
LogEE_Dzp,81.1090087169122
LogEE_Dzv,72.86959352772729
PEOE_VSA1,9.523678331894054
PEOE_VSA2,14.156174015934997
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,24.26546827384644
PEOE_VSA8,11.073610489148358
PEOE_VSA9,11.583067786077873
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,118.2447029699547
SpAD_Dzse,119.19707158896547
SpAbs_DzZ,118.18884489671373
SpAbs_Dzi,117.10957063514562
SpAbs_Dzm,118.21929436264796
SpAbs_Dzp,167.06537630936282
SpAbs_Dzv,147.65448959593
SpDiam_Dt,361.61573396229824
SpMAD_DzZ,5.177126799565511
SpMAD_Dzi,5.122008293503483
SpMAD_Dzm,5.178343713737177
SpMAD_Dzp,7.149017288256408
SpMAD_Dzv,6.372692490888865
SpMax_DzZ,59.561400421142054
SpMax_Dzi,58.892452856334955
SpMax_Dzm,59.57540726913385
SpMax_Dzp,81.1090087169122
SpMax_Dzv,72.86959352772729
VE1_Dzare,4.720148094746521
VE2_Dzare,0.20522383020637047
VE3_Dzare,2.3847492980459704
VR1_Dzare,135.04220999100244
VR2_Dzare,5.87140043439141
VR3_Dzare,5.738496519103537
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,20
nAromBond,22
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46666666666666673
AETA_dBeta,0.2391304347826087
AETA_eta_B,0.010848250627245487
AETA_eta_F,1.1497772142038694
AETA_eta_L,0.1754174420099973
AETA_eta_R,1.7478657841590972
BCUTare-1h,3.554780482649233
BCUTare-1l,2.1583695556796747
ETA_beta_s,15.0
ETA_dPsi_A,0.16544804088586007
ETA_dPsi_B,0.0
ETA_eta_BR,0.5935097644266462
ETA_eta_FL,7.130102631716512
ETA_eta_RL,11.16470379794645
LogEE_Dzpe,59.144648638577145
LogEE_Dzse,59.623230639533
PEOE_VSA10,5.386224214464796
PEOE_VSA11,5.583020141642242
PEOE_VSA12,5.428790391900541
PEOE_VSA13,11.505574655513358
SlogP_VSA1,10.988057286952547
SlogP_VSA2,9.67362704263206
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,74.6698959898131
SlogP_VSA7,0.0
SlogP_VSA8,27.559555562871658
SlogP_VSA9,0.0
SpAD_Dzare,116.81803488030695
SpAbs_Dzpe,117.32627483079074
SpAbs_Dzse,118.31762957842095
SpDiam_DzZ,82.97984419745998
SpDiam_Dzi,81.4435664996382
SpDiam_Dzm,82.99951239674007
SpDiam_Dzp,112.94163619484601
SpDiam_Dzv,102.38316293133578
SpMAD_Dzpe,5.141074042171944
SpMAD_Dzse,5.182481373433282
SpMax_Dzpe,59.144648638577145
SpMax_Dzse,59.623230639533
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6521739130434783
AETA_eta_BR,0.02580477236637592
AETA_eta_FL,0.310004462248544
AETA_eta_RL,0.4854219042585413
DetourIndex,3166
EState_VSA1,16.9343650474139
EState_VSA2,10.969244356107037
EState_VSA3,16.59031120676462
EState_VSA4,6.06636706846161
EState_VSA5,4.567099647791355
EState_VSA6,36.39820241076966
EState_VSA7,18.19910120538483
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,20.5
ETA_shape_p,0.09316770186335403
ETA_shape_x,0.0
ETA_shape_y,0.40993788819875776
GhoseFilter,True
LogEE_Dzare,58.42860307843057
SlogP_VSA10,0.0
SlogP_VSA11,5.946307760461352
SpAbs_Dzare,115.80803596738562
SpDiam_Dzpe,82.32008075619773
SpDiam_Dzse,83.07656704942067
SpMAD_Dzare,5.079044994795955
SpMax_Dzare,58.42860307843057
TopoPSA(NO),72.44
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.747485355253212
VSA_EState9,52.085847978080125
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.8913043478260869
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03333333333333329
FilterItLogS,-4.41152573187911
SpDiam_Dzare,81.25491400609074
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6725490196078432
ETA_epsilon_2,0.8507246376811591
ETA_epsilon_3,0.4460317460317464
ETA_epsilon_4,0.5533333333333336
ETA_epsilon_5,0.8277777777777775
AETA_beta_ns_d,0.06521739130434782
ETA_dEpsilon_A,0.2265172735760968
ETA_dEpsilon_B,0.11921568627450962
ETA_dEpsilon_C,-0.10730158730158718
ETA_dEpsilon_D,0.022946859903381633
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8695652173913043
MDEDescriptor,"0.0,0.0,0.0,0.0,12.133006499145193,21.54996582090534,0.0,12.163685316602528,0.0,0.0,0.6551853485522243,0.944940787421155,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,43.32272299999999
BCUTDescriptor,"11.850000000000001,15.997934807741556,-0.3405590772063936,0.24907144184813296,5.088968950073989,11.522748007445921"
BPolDescriptor,17.837277
TPSADescriptor,72.44
ALOGPDescriptor,"4.306800000000001,18.548526240000008,74.4934"
XLogPDescriptor,4.873000000000001
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,305.06880792
ChiPathDescriptor,"15.97432701575866,11.16470379794645,10.241788393576263,8.927736948030388,8.44229028986975,7.030823096035486,5.186009289478602,3.723718274152928,11.892674754287766,7.026307912829853,5.146273201649412,3.7555895539502258,2.7886789531423997,1.9954637454368183,1.1323029379712208,0.7042165883611791"
ChiChainDescriptor,"0.0,0.0,0.0,0.2779879985418917,0.48878289476040065,0.0,0.0,0.0,0.08855960886685041,0.10951314864834358"
AtomCountDescriptor,34
BondCountDescriptor,26
SmallRingDescriptor,"4,4,2,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.5139646640729558,0.0,0.464255988943725,0.0,0.5379605803080799,0.0,0.11844754509001118,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,2,0,0,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"47.825333835515735,2.079362340674597,14.399003193486047,10.825999697952739,3.5730034955333148"
FractionalPSADescriptor,0.23745462701973902
WienerNumbersDescriptor,"1026.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8814060223755655,7.737892444790092,12.255883206509562,1.2244022233909377,1.8799935038268754,2.470491472642166"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.467455621301774,6.718836565096953,2.909090909090909"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,863.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"26.457856443440264,28.159005685204164,42.48348413843773,48.314287301806,52.02426490716398"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.4956367603503272,-0.21040180496976302,0.10938985759987259,-0.42546945695987887,0.3916078801605757"
EccentricConnectivityIndexDescriptor,374
AutocorrelationDescriptorPolarizability,"1714.4902062169933,2104.8898666481678,3139.1181132754923,3484.1016500506444,3205.0852038778808"
