DLiP-ID,C000IF
CIC2,1.2413793103448274
CIC3,0.3448275862068968
CIC4,1.7763568394002505e-15
CIC5,1.7763568394002505e-15
GGI1,3.0
GGI2,2.4444444444444455
GGI3,1.8125
GGI4,1.5600000000000005
GGI5,0.6805555555555556
GGI6,0.28489795918367344
GGI7,0.1423611111111111
GGI8,0.05316200554295793
GGI9,0.015625
JGI1,0.14285714285714285
JGI2,0.08148148148148152
JGI3,0.054924242424242424
JGI4,0.05379310344827587
JGI5,0.02958937198067633
JGI6,0.01780612244897959
JGI7,0.012941919191919194
JGI8,0.008860334257159652
JGI9,0.0078125
MIC0,12.749516097515714
MIC1,26.500618833869968
MIC2,37.26910159249065
MIC3,42.24199814421479
MIC4,42.58958435111135
MIC5,42.58958435111135
MPC2,30
MPC3,42
MPC4,56
MPC5,71
MPC6,73
MPC7,81
MPC8,83
MPC9,82
Mare,1.0137931034482757
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.23864181613504623
RPCG,0.13810828288813684
SIC0,0.29144226800846645
SIC1,0.5599136685328643
SIC2,0.7444660010835986
SIC3,0.9290183336343328
SIC4,0.9999999999999997
SIC5,0.9999999999999997
SaaN,0
SaaO,5.530277777777778
SaaS,0
Sare,29.399999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,19.622919816074578
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,41.058808975698184
TIC1,78.88144885869959
TIC2,104.88144885869959
TIC3,130.88144885869957
TIC4,140.88144885869954
TIC5,140.88144885869954
Vabc,212.29609668640379
WPol,33
apol,34.925929999999994
bpol,12.636069999999998
nRot,1
ABCGG,12.274708978725748
ATS0Z,806.0
ATS0d,112.0
ATS0i,4492.89700480249
ATS0m,3197.994459
ATS0p,48.85244504849001
ATS0s,194.69444444444446
ATS0v,7529.154078406675
ATS1Z,880.0
ATS1d,141.0
ATS1i,4390.775274610501
ATS1m,3398.156568999999
ATS1p,61.29699045199998
ATS1s,125.33333333333334
ATS1v,9371.838130583468
ATS2Z,1308.0
ATS2d,212.0
ATS2i,6825.5262647822
ATS2m,5024.849893999998
ATS2p,89.21519757999995
ATS2s,189.9444444444445
ATS2v,13562.892150414147
ATS3Z,1554.0
ATS3d,233.0
ATS3i,9495.234765841593
ATS3m,5911.528340999998
ATS3p,97.13321622109399
ATS3s,297.0555555555555
ATS3v,14866.304600390253
ATS4Z,1446.0
ATS4d,200.0
ATS4i,9454.657310227894
ATS4m,5438.569660999999
ATS4p,85.19346354509399
ATS4s,327.7222222222222
ATS4v,13184.4795580423
ATS5Z,1155.0
ATS5d,167.0
ATS5i,8376.669452573946
ATS5m,4243.123171000001
ATS5p,75.678280154547
ATS5s,274.1111111111111
ATS5v,11425.32265260483
ATS6Z,833.0
ATS6d,132.0
ATS6i,7477.378688644345
ATS6m,2942.07806
ATS6p,65.213460464547
ATS6s,199.1666666666667
ATS6v,9265.716680209047
ATS7Z,579.0
ATS7d,99.0
ATS7i,6265.751363751541
ATS7m,2020.1529349999992
ATS7p,51.624379857943005
ATS7s,134.33333333333334
ATS7v,6907.223548409815
ATS8Z,360.0
ATS8d,64.0
ATS8i,4775.761039117445
ATS8m,1197.4681419999997
ATS8p,34.809426037094
ATS8s,93.33333333333333
ATS8v,4453.119215168722
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.4100662180898774
Kier1,13.959183673469388
Kier2,5.78
Kier3,2.6122448979591835
MAXdO,12.07322515117158
MID_C,31.548482919670356
MID_N,0.0
MID_O,7.42544873843758
MID_X,0.0
MID_h,7.42544873843758
MINdO,12.07322515117158
MPC10,67
MWC01,21.0
MWC02,4.634728988229636
MWC03,5.5093883366279774
MWC04,6.405228458030842
MWC05,7.29776828253138
MWC06,8.20166019080868
MWC07,9.100860271357362
MWC08,10.007982693865577
MWC09,10.910441319307525
MWC10,11.819093121326587
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.8712000000000013
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.093750200806762
SRW05,0.0
SRW06,6.652863029353347
SRW07,0.0
SRW08,8.316544717929398
SRW09,0.0
SRW10,10.034208750259138
SaaCH,13.36437190308222
SaaNH,0
SaaSe,0
SaaaC,0.2234575774754355
SaasC,-0.007032837826488114
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.884298110070833
VE1_D,4.298423583540678
VE2_A,0.204436742635307
VE2_D,0.22623282018635146
VE3_A,1.9987961870213864
VE3_D,2.100102233175682
VR1_A,121.85683918682727
VR1_D,98.66694978784052
VR2_A,6.413517851938278
VR2_D,5.1929973572547645
VR3_A,5.444700792586653
VR3_D,5.233603921295585
WPath,650
Xc-3d,1.2011296477876652
Xc-4d,0.0
Xc-5d,0.4559929185842795
Xc-6d,0.0
Xp-0d,13.405412915006313
Xp-1d,9.181540550352057
Xp-2d,8.261497948615881
Xp-3d,7.377834646022875
Xp-4d,6.262766941020334
Xp-5d,5.000216661734046
Xp-6d,3.215554858350849
Xp-7d,2.3166521921494554
ZMIC0,62.186168853485256
ZMIC1,49.83090010171931
ZMIC2,32.08685229811948
ZMIC3,23.216042251331917
ZMIC4,22.1121893571324
ZMIC5,22.1121893571324
nAcid,0
nAtom,29
nBase,0
nRing,3
piPC1,3.449987545831587
piPC2,4.1588830833596715
piPC3,4.861748513388538
piPC4,5.524456426842045
piPC5,6.131226489483141
piPC6,6.490913197850634
piPC7,6.955533026068398
piPC8,7.36068030179074
piPC9,7.732795547988268
AATS0Z,27.79310344827586
AATS0d,3.8620689655172415
AATS0i,154.9274829242238
AATS0m,110.275671
AATS0p,1.6845670706375866
AATS0s,6.713601532567051
AATS0v,259.6260027036784
AATS1Z,28.387096774193548
AATS1d,4.548387096774194
AATS1i,141.6379120842097
AATS1m,109.61795383870964
AATS1p,1.9773222726451607
AATS1s,4.043010752688172
AATS1v,302.3173590510796
AATS2Z,27.25
AATS2d,4.416666666666667
AATS2i,142.19846384962918
AATS2m,104.68437279166663
AATS2p,1.8586499495833324
AATS2s,3.9571759259259274
AATS2v,282.56025313362807
AATS3Z,24.666666666666668
AATS3d,3.6984126984126986
AATS3i,150.71801215621576
AATS3m,93.83378319047617
AATS3p,1.5417970828745078
AATS3s,4.71516754850088
AATS3v,235.97308889508338
AATS4Z,23.704918032786885
AATS4d,3.278688524590164
AATS4i,154.99438213488352
AATS4m,89.15687968852457
AATS4p,1.3966141564769508
AATS4s,5.372495446265937
AATS4v,216.1390091482344
AATS5Z,21.38888888888889
AATS5d,3.0925925925925926
AATS5i,155.123508380999
AATS5m,78.57635501851854
AATS5p,1.401449632491611
AATS5s,5.076131687242798
AATS5v,211.58004912231166
AATS6Z,17.354166666666668
AATS6d,2.75
AATS6i,155.7787226800905
AATS6m,61.293292916666665
AATS6p,1.3586137596780625
AATS6s,4.149305555555556
AATS6v,193.0357641710218
AATS7Z,14.475
AATS7d,2.475
AATS7i,156.64378409378853
AATS7m,50.50382337499998
AATS7p,1.290609496448575
AATS7s,3.3583333333333334
AATS7v,172.68058871024536
AATS8Z,12.0
AATS8d,2.1333333333333333
AATS8i,159.19203463724816
AATS8m,39.915604733333325
AATS8p,1.1603142012364667
AATS8s,3.111111111111111
AATS8v,148.43730717229073
AMID_C,1.6604464694563346
AMID_N,0.0
AMID_O,0.3908130914967147
AMID_X,0.0
AMID_h,0.3908130914967147
ATS0dv,306.0
ATS0pe,193.27190000000002
ATS0se,233.69924400000005
ATS1dv,310.0
ATS1pe,207.916
ATS1se,246.70106800000002
ATS2dv,466.0
ATS2pe,318.7500000000001
ATS2se,379.2665360000001
ATS3dv,559.0
ATS3pe,422.34419999999994
ATS3se,508.714236
ATS4dv,491.0
ATS4pe,418.44779999999975
ATS4se,505.5194120000001
ATS5dv,331.0
ATS5pe,366.4941000000001
ATS5se,444.667828
ATS6dv,206.0
ATS6pe,312.17750000000007
ATS6se,383.2171759999999
ATS7dv,129.0
ATS7pe,243.46800000000002
ATS7se,303.457076
ATS8dv,69.0
ATS8pe,179.44800000000006
ATS8se,225.71860000000004
ATSC0Z,205.1724137931034
ATSC0c,1.2005902263145436
ATSC0d,18.758620689655178
ATSC0i,39.77901325501065
ATSC0m,969.0811458620688
ATSC0p,6.789666208321034
ATSC0s,69.86590038314176
ATSC0v,1350.8249274269035
ATSC1Z,-7.115338882283008
ATSC1c,-0.5474788296855694
ATSC1d,7.568370986920334
ATSC1i,5.582809428963936
ATSC1m,-27.899919990487874
ATSC1p,0.9626689727013105
ATSC1s,-13.01661381952701
ATSC1v,142.37611398893972
ATSC2Z,-0.699167657550543
ATSC2c,-0.25864960853564267
ATSC2d,0.5374554102259219
ATSC2i,-12.846456738786856
ATSC2m,-7.976158806183566
ATSC2p,-2.0424495454037763
ATSC2s,-5.937045844893645
ATSC2v,-248.69838437890962
ATSC3Z,64.48751486325804
ATSC3c,0.07276039853637556
ATSC3d,-3.7514863258026176
ATSC3i,-10.327135670562733
ATSC3m,294.2632954030914
ATSC3p,-1.5493678354230735
ATSC3s,18.781741313251423
ATSC3v,-47.93749164192148
ATSC4Z,24.292508917954812
ATSC4c,0.25308995466825956
ATSC4d,-9.112960760998812
ATSC4i,-3.907122214939824
ATSC4m,106.89737001426856
ATSC4p,-0.7017389309167972
ATSC4s,22.167129079138586
ATSC4v,-87.98100889373453
ATSC5Z,-93.11414982164091
ATSC5c,0.06925945224500822
ATSC5d,-7.240190249702733
ATSC5i,0.24894648326850966
ATSC5m,-433.3307629500596
ATSC5p,-0.18140783978182345
ATSC5s,-12.473477341788872
ATSC5v,-266.14996550001166
ATSC6Z,-134.31985731272295
ATSC6c,-0.313132021387195
ATSC6d,-4.1521997621878715
ATSC6i,0.3694291518248686
ATSC6m,-625.6973807027348
ATSC6p,-0.2778600064543686
ATSC6s,-36.48014929316952
ATSC6v,-394.4731985513868
ATSC7Z,-21.513674197384056
ATSC7c,0.13161055714763897
ATSC7d,-1.908442330558858
ATSC7i,-2.384995557442038
ATSC7m,-101.53869543043965
ATSC7p,-0.44518549525980755
ATSC7s,-7.46254458977408
ATSC7v,-117.59045359117032
ATSC8Z,-19.833531510107
ATSC8c,-0.004656304154987733
ATSC8d,0.8703923900118912
ATSC8i,-4.9582029739635365
ATSC8m,-95.67232406420891
ATSC8p,-0.8794760618587958
ATSC8s,-5.060509974897606
ATSC8v,-179.89850980137356
AXp-0d,0.705548048158227
AXp-1d,0.4372162166834313
AXp-2d,0.2753832649538627
AXp-3d,0.1756627296672113
AXp-4d,0.11183512394679167
AXp-5d,0.07042558678498656
AXp-6d,0.04404869668973766
AXp-7d,0.02860064434752414
GATS1Z,0.6999620493358636
GATS1c,1.2839782626694063
GATS1d,0.6259487666034154
GATS1i,0.8120945692303786
GATS1m,0.6978717615241263
GATS1p,0.7885373435611139
GATS1s,0.847860813571915
GATS1v,0.7155054567799433
GATS2Z,0.6965686274509806
GATS2c,0.8983353022065417
GATS2d,1.0572916666666665
GATS2i,1.1291129259218438
GATS2m,0.703742547080505
GATS2p,1.1018530120015855
GATS2s,0.6558861164427382
GATS2v,0.9493415433224409
GATS3Z,0.7581699346405231
GATS3c,0.9701784928283413
GATS3d,1.1727941176470584
GATS3i,1.0756071163732335
GATS3m,0.7612402844292977
GATS3p,1.046440188217939
GATS3s,0.7809493343082595
GATS3v,0.9159062357981006
GATS4Z,0.9418707810993253
GATS4c,1.1479638874578064
GATS4d,1.2724204435872706
GATS4i,1.0157252073810588
GATS4m,0.9379800472149487
GATS4p,0.989714338781953
GATS4s,1.01186558006356
GATS4v,0.9202952417437754
GATS5Z,1.2332897603485842
GATS5c,1.2340431407164536
GATS5d,1.2162309368191717
GATS5i,0.9674503687105049
GATS5m,1.2225167380379067
GATS5p,0.9576363266700026
GATS5s,1.4056764057723752
GATS5v,0.9974050358866957
GATS6Z,1.400245098039216
GATS6c,1.2163506509567796
GATS6d,1.0572916666666665
GATS6i,0.965428228504541
GATS6m,1.392622023333726
GATS6p,0.991113616812861
GATS6s,1.5809221049264235
GATS6v,1.140937322081735
GATS7Z,1.1224705882352943
GATS7c,0.6219552994425284
GATS7d,0.8955882352941174
GATS7i,1.0125696734322245
GATS7m,1.1289429435001272
GATS7p,1.0541256787801856
GATS7s,0.9662955854126678
GATS7v,1.1632151178557306
GATS8Z,1.2054901960784317
GATS8c,0.6551431058821581
GATS8d,0.6716911764705881
GATS8i,1.0924683527747114
GATS8m,1.2144783222321072
GATS8p,1.1449397944979753
GATS8s,0.8779782469609727
GATS8v,1.2769013360007742
MATS1Z,-0.03244239631336412
MATS1c,-0.4265881927419298
MATS1d,0.3774312144212523
MATS1i,0.13129104389799157
MATS1m,-0.026932651887653935
MATS1p,0.1326370501011499
MATS1s,-0.17428863316734025
MATS1v,0.0985994228737129
MATS2Z,-0.0020588235294117887
MATS2c,-0.1301588738593286
MATS2d,0.01731004901960785
MATS2i,-0.19511295809663526
MATS2m,-0.004972678809522306
MATS2p,-0.18174382890415902
MATS2s,-0.05134071382871767
MATS2v,-0.11123223361135519
MATS3Z,0.14468187274909972
MATS3c,0.02789701359535791
MATS3d,-0.09205765639589171
MATS3i,-0.11950424294721529
MATS3m,0.1397762544271779
MATS3p,-0.10504213980732231
MATS3s,0.12374510904809782
MATS3v,-0.01633554723381639
MATS4Z,0.0562887450061992
MATS4c,0.10021858517708576
MATS4d,-0.23095467695274824
MATS4i,-0.04669508315314309
MATS4m,0.052441491996128166
MATS4p,-0.04913549206574065
MATS4s,0.15083855133570367
MATS4v,-0.03096406955913055
MATS5Z,-0.24372549019607848
MATS5c,0.030980504592849033
MATS5d,-0.20727805010893235
MATS5i,0.003360904929899698
MATS5m,-0.24013950739355464
MATS5p,-0.014348677207772624
MATS5s,-0.09587966771268112
MATS5v,-0.10581118691072595
MATS6Z,-0.39552871148459395
MATS6c,-0.1575757701849994
MATS6d,-0.1337316176470588
MATS6i,0.005610917943003787
MATS6m,-0.3900865293431689
MATS6p,-0.024724890554086106
MATS6s,-0.3154627662005302
MATS6v,-0.17643112191607524
MATS7Z,-0.07602100840336132
MATS7c,0.07947562110757989
MATS7d,-0.07375919117647053
MATS7i,-0.04346819183423745
MATS7m,-0.0759642827655906
MATS7p,-0.0475368706149066
MATS7s,-0.07743899095146697
MATS7v,-0.06311186381198294
MATS8Z,-0.09344537815126046
MATS8c,-0.0037490676817394783
MATS8d,0.0448529411764706
MATS8i,-0.12048889978170478
MATS8m,-0.09543395513399584
MATS8p,-0.12521384218980613
MATS8s,-0.07001736587149252
MATS8v,-0.12873755086771205
MAXaaO,5.530277777777778
MAXsOH,9.956089380196524
MINaaO,5.530277777777778
MINsOH,9.666830435878055
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.985830110376572
SpAD_D,141.21498279510612
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,625
TMWC10,113.88715166208556
TSRW10,52.858566814042206
VE1_Dt,4.336493661828041
VE2_Dt,0.22823650851726532
VE3_Dt,2.1089199957267155
VR1_Dt,94.82583948929171
VR2_Dt,4.990833657331143
VR3_Dt,5.193895826745783
Xc-3dv,0.4272723929224631
Xc-4dv,0.0
Xc-5dv,0.08345869962628925
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.21546437552259437
Xch-7d,0.38953831670941874
Xp-0dv,9.82972592544465
Xp-1dv,5.714286569575005
Xp-2dv,4.125217168834562
Xp-3dv,2.9094454203673603
Xp-4dv,1.9977963270314802
Xp-5dv,1.32735755165951
Xp-6dv,0.6619230123146469
Xp-7dv,0.38885793902163807
Xpc-4d,3.3794175984058206
Xpc-5d,5.882145832107469
Xpc-6d,9.606112917790202
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.873964258738059
AATS0dv,10.551724137931034
AATS0pe,6.664548275862069
AATS0se,8.058594620689657
AATS1dv,10.0
AATS1pe,6.706967741935483
AATS1se,7.958098967741936
AATS2dv,9.708333333333334
AATS2pe,6.640625000000003
AATS2se,7.9013861666666685
AATS3dv,8.873015873015873
AATS3pe,6.70387619047619
AATS3se,8.074829142857144
AATS4dv,8.049180327868852
AATS4pe,6.8597999999999955
AATS4se,8.287203475409838
AATS5dv,6.12962962962963
AATS5pe,6.78692777777778
AATS5se,8.234589407407407
AATS6dv,4.291666666666667
AATS6pe,6.503697916666668
AATS6se,7.983691166666664
AATS7dv,3.225
AATS7pe,6.0867
AATS7se,7.586426899999999
AATS8dv,2.3
AATS8pe,5.981600000000002
AATS8se,7.523953333333335
AATSC0Z,7.074910820451842
AATSC0c,0.04139966297636357
AATSC0d,0.6468489892984544
AATSC0i,1.3716901122417466
AATSC0m,33.41659123662306
AATSC0p,0.23412642097658737
AATSC0s,2.4091689787290265
AATSC0v,46.580169911272534
AATSC1Z,-0.2295270607188067
AATSC1c,-0.017660607409211916
AATSC1d,0.24414099957807528
AATSC1i,0.18009062674077211
AATSC1m,-0.8999974190479959
AATSC1p,0.031053837829074532
AATSC1s,-0.41989076837183903
AATSC1v,4.592777870610958
AATSC2Z,-0.014565992865636312
AATSC2c,-0.005388533511159223
AATSC2d,0.01119698771304004
AATSC2i,-0.2676345153913928
AATSC2m,-0.16616997512882428
AATSC2p,-0.042551032195912004
AATSC2s,-0.12368845510195094
AATSC2v,-5.181216341227284
AATSC3Z,1.023611347035842
AATSC3c,0.0011549269608948501
AATSC3d,-0.05954740199686695
AATSC3i,-0.1639227884216307
AATSC3m,4.670845958779228
AATSC3p,-0.024593140244810692
AATSC3s,0.2981228779881178
AATSC3v,-0.7609125657447854
AATSC4Z,0.39823785111401333
AATSC4c,0.004149015650299337
AATSC4d,-0.14939279936063626
AATSC4i,-0.06405118385147253
AATSC4m,1.752415901873255
AATSC4p,-0.011503916900275364
AATSC4s,0.36339555867440304
AATSC4v,-1.4423116212087628
AATSC5Z,-1.724336107808165
AATSC5c,0.0012825824489816338
AATSC5d,-0.13407759721671728
AATSC5i,0.0046101200605279564
AATSC5m,-8.024643758334436
AATSC5p,-0.003359404440404138
AATSC5s,-0.23099032114423837
AATSC5v,-4.928703064815031
AATSC6Z,-2.798330360681728
