DLiP-ID,C000JD
DLiP-Mol-ID,30912
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H10N2O4/c20-17(21)10-5-6-11-12(9-10)19-16(14-4-2-8-23-14)15(18-11)13-3-1-7-22-13/h1-9H,(H,20,21)"
Standard Inchi Key(RDKit),XDEQHYWMTHWMQF-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),306.277
MW Monoisotopic(RDKit),306.0640568
MolLogP(RDKit),3.848
XLogP(SDF),
XLogP(CDK),2.035
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),89.36
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.618089187518827
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,415389.14855145325
qed,0.6180891875188275
Chi0,15.81119030894213
Chi1,11.220346690612276
TPSA,89.36
Chi0n,11.762538080598098
Chi0v,11.762538080598098
Chi1n,6.850528419472266
Chi1v,6.850528419472266
Chi2n,4.8840693220293625
Chi2v,4.8840693220293625
Chi3n,3.420314855860574
Chi3v,3.420314855860574
Chi4n,2.3575538181988507
Chi4v,2.3575538181988507
MolMR,81.90130000000002
MolWt,306.27700000000004
fr_SH,0
Kappa1,13.266634174531035
Kappa2,5.0978970521802
Kappa3,2.2591275521312375
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,989.0504731198356
MolLogP,3.8480000000000016
NOCount,6
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,2.0162472796420445
SMR_VSA1,18.73536645301922
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,60.55434696220638
SMR_VSA8,0.0
SMR_VSA9,22.90835082744581
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,2
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,129.57590852004327
NHOHCount,1
PEOE_VSA1,13.9408292689474
PEOE_VSA2,0.0
PEOE_VSA3,14.76249422596624
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,42.46456947923127
PEOE_VSA8,0.0
PEOE_VSA9,29.123178918207635
RingCount,4
SMR_VSA10,17.002706723184374
fr_Al_COO,0
fr_Ar_COO,1
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,306.0640568
NumHDonors,1
PEOE_VSA10,11.387855989696922
PEOE_VSA11,11.520494837748885
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,0.0
SlogP_VSA2,21.04378972468697
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,63.82519734461608
SlogP_VSA7,0.0
SlogP_VSA8,33.94175226267833
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.969305287951849
EState_VSA2,5.563451491696996
EState_VSA3,33.94175226267833
EState_VSA4,0.0
EState_VSA5,12.13273413692322
EState_VSA6,42.85816133358617
EState_VSA7,0.0
EState_VSA8,9.967957041894417
EState_VSA9,13.9408292689474
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.855248776979927
VSA_EState9,46.47808455635341
