DLiP-ID,C0001A
GATS6Z,1.298968384358138
GATS6c,1.5168454859334815
GATS6d,0.9577928439863621
GATS6i,0.7772383180115181
GATS6m,1.2875618405970883
GATS6p,0.8711546499161036
GATS6s,2.0299513214888134
GATS6v,0.8958238429440555
GATS7Z,1.1512376286099355
GATS7c,1.1039887731146423
GATS7d,1.0664034067616521
GATS7i,0.9528964156735695
GATS7m,1.1476025107566976
GATS7p,0.9755581198598314
GATS7s,1.9581728535221206
GATS7v,1.0670154965617928
GATS8Z,0.8951037870385041
GATS8c,0.9451506992942599
GATS8d,1.2956068503350708
GATS8i,1.1309444295533708
GATS8m,0.8979025477907084
GATS8p,1.0702721562784527
GATS8s,1.0596666181644403
GATS8v,1.056865867537972
MATS1Z,0.014050621040683775
MATS1c,-0.43643822559947065
MATS1d,0.5456106493230203
MATS1i,-0.18051796783773297
MATS1m,0.014500621240523258
MATS1p,-0.048721955072276876
MATS1s,-0.04766389663064496
MATS1v,-0.012802714748485319
MATS2Z,0.08339460795222894
MATS2c,-0.06125884148249467
MATS2d,0.11921155889464313
MATS2i,0.05566246953830902
MATS2m,0.08544705345999862
MATS2p,0.1133968297108047
MATS2s,0.05217335638852338
MATS2v,0.11314431242642291
MATS3Z,0.12204914814023825
MATS3c,-0.12464365822972855
MATS3d,-0.1686360840428631
MATS3i,0.07402308568504141
MATS3m,0.12143858682679347
MATS3p,0.022013272100875114
MATS3s,0.05047881770483997
MATS3v,0.08790455723286784
MATS4Z,0.0616847857592821
MATS4c,0.279331624572541
MATS4d,-0.22764833009461888
MATS4i,-0.1997730584212899
MATS4m,0.057916280181009035
MATS4p,-0.0846709928753781
MATS4s,0.248746165929032
MATS4v,-0.11014324324182381
MATS5Z,-0.0008761546133268503
MATS5c,-0.09604630907812411
MATS5d,-0.04209189260216373
MATS5i,-0.09802035142090758
MATS5m,-0.004133218445236595
MATS5p,-0.1412356247198173
MATS5s,-0.039877721680945125
MATS5v,-0.07480509476038355
MATS6Z,-0.18244668873896036
MATS6c,-0.1181459404472804
MATS6d,0.0389936121017361
MATS6i,0.12976654073621122
MATS6m,-0.1777602684071359
MATS6p,0.05589531632407466
MATS6s,-0.25045631623208
MATS6v,0.015594873495347274
MATS7Z,-0.20417177783039775
MATS7c,0.16194532339372428
MATS7d,0.008776259757209692
MATS7i,0.06134533811134016
MATS7m,-0.20261647907844513
MATS7p,-0.008439934828591875
MATS7s,-0.24935933036642172
MATS7v,-0.1121660786667736
MATS8Z,0.0037590562914465372
MATS8c,0.007933985941929652
MATS8d,-0.1874653443386511
MATS8i,-0.12864208594102733
MATS8m,0.0028661467133140836
MATS8p,-0.07707417721331908
MATS8s,-0.10711957649745824
MATS8v,-0.060582800199577354
MAXsCl,6.178038850534943
MAXsOH,10.375843805114638
MAXssO,5.2284989134542705
MINsCl,6.178038850534943
MINsOH,10.375843805114638
MINssO,5.2284989134542705
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.151622292156844
SpAD_D,217.148978783476
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.424013936072167
SssNH2,0
SsssAs,0
SsssCH,0.3489976746871587
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,495
TMWC10,121.19267817999415
TSRW10,70.68090701852941
VE1_Dt,4.733527840979266
VE2_Dt,0.20580555830344635
VE3_Dt,2.3875798911945423
VR1_Dt,123.24356197624442
VR2_Dt,5.358415738097584
VR3_Dt,5.647071699006722
Xc-3dv,0.7443881520935818
Xc-4dv,0.0
Xc-5dv,0.16027009391859037
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.21202758782931808
Xch-7d,0.3822454758102988
Xp-0dv,14.742158416453863
Xp-1dv,8.51287170364938
Xp-2dv,6.16978896173923
Xp-3dv,4.782235494728561
Xp-4dv,3.498980120554241
Xp-5dv,1.985817914601887
Xp-6dv,1.0338786712278665
Xp-7dv,0.5648659617066261
Xpc-4d,3.9226426720078016
Xpc-5d,6.599645095381972
Xpc-6d,9.834819634793723
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,49
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,5.169595816633552
AATS0dv,5.825102880658437
AATS0pe,6.156502083333334
AATS0se,7.680925354166665
AATS1dv,5.55328798185941
AATS1pe,6.4536122448979585
AATS1se,7.766413918367346
AATS2dv,4.31960049937578
AATS2pe,6.2530685393258425
AATS2se,7.692226247191012
AATS3dv,3.5990338164251203
AATS3pe,6.164295652173913
AATS3se,7.653021826086957
AATS4dv,3.4841915085817523
AATS4pe,6.278142276422764
AATS4se,7.772016325203253
AATS5dv,1.9223856209150327
AATS5pe,6.117840441176471
AATS5se,7.705883029411765
AATS6dv,1.8294346978557503
AATS6pe,6.202508771929825
AATS6se,7.822957035087719
AATS7dv,2.4082397003745317
AATS7pe,6.294923595505618
AATS7se,7.838198943820226
AATS8dv,1.8345153664302603
AATS8pe,6.054025531914894
AATS8se,7.592966808510639
AATSC0Z,10.956597222222223
AATSC0c,0.022822944911808928
AATSC0d,0.5828993055555556
AATSC0i,1.3393516134921757
AATSC0m,51.552679375
AATSC0p,0.24226774821535368
AATSC0s,1.3111724478822673
AATSC0v,50.78881571979681
AATSC1Z,0.153946995464853
AATSC1c,-0.009960805580264355
AATSC1d,0.3180360685941043
AATSC1i,-0.2417770314877963
AATSC1m,0.7475458775510102
AATSC1p,-0.01180375834401015
AATSC1s,-0.0624955880208101
AATSC1v,-0.6502347200739456
AATSC2Z,0.913721129837703
AATSC2c,-0.0013981071645162114
AATSC2d,0.06948833489388269
AATSC2i,0.07455161838709326
AATSC2m,4.405024550561793
AATSC2p,0.027472394588796568
AATSC2s,0.06840826741017413
AATSC2v,5.746465633568708
AATSC3Z,1.337243357487923
AATSC3c,-0.0028447353453834342
AATSC3d,-0.0982978562801932
AATSC3i,0.0991429392479298
AATSC3m,6.260484530434781
AATSC3p,0.005333105862730882
AATSC3s,0.06618643497625776
AATSC3v,4.464568358230456
AATSC4Z,0.6758553523035233
AATSC4c,0.006375170279745196
AATSC4d,-0.13269605352303523
AATSC4i,-0.2675663681288213
AATSC4m,2.9857394227642255
