DLiP-ID,T0040W
DLiP-Mol-ID,21132
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H31NO7/c1-30-15-13-25(12-5-14-33-25)24(29)26-19(23(27)28)16-17-8-10-18(11-9-17)22-20(31-2)6-4-7-21(22)32-3/h4,6-11,19H,5,12-16H2,1-3H3,(H,26,29)(H,27,28)/t19-,25-/m0/s1"
Standard Inchi Key(RDKit),MWICRKHXHXGESF-DFBJGRDBSA-N
Canonical SMILES(RDKit),COCC[C@]1(C(=O)N[C@@H](Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)O)CCCO1
SMILES(SDF),
MW(SDF),
MW(RDKit),457.523
MW Monoisotopic(RDKit),457.210052332
MolLogP(RDKit),3.0684
XLogP(SDF),
XLogP(CDK),2.779
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),103.32
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),11
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.534493997003226
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,28040073.998145413
qed,0.5344939970032262
Chi0,23.846724214874857
Chi1,15.935019276402844
TPSA,103.32000000000002
Chi0n,19.258146178919425
Chi0v,19.258146178919425
Chi1n,10.90796553682637
Chi1v,10.90796553682637
Chi2n,7.991971043072826
Chi2v,7.991971043072826
Chi3n,5.940828420880766
Chi3v,5.940828420880766
Chi4n,4.122906581142709
Chi4v,4.122906581142709
MolMR,122.66250000000007
MolWt,457.52300000000025
fr_SH,0
Kappa1,24.540618704611784
Kappa2,11.158699113595668
Kappa3,5.638554954284527
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,929.4778305130383
MolLogP,3.0684000000000005
NOCount,8
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.7592204101798294
SMR_VSA1,33.64305357818454
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,37.32617813183569
SMR_VSA6,34.543156552858434
SMR_VSA7,48.02802097092827
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
