DLiP-ID,C000LJ
Mp,0.6903095909875165
Mv,0.6294228870481983
SZ,40.666666666666664
Si,66.4452611386908
Sm,38.34909666139373
Sp,40.72826586826348
Sv,37.135950335843695
nB,0
nC,22
nF,0
nH,28
nI,0
nN,4
nO,3
nP,0
nS,2
nX,0
ABC,23.431983035078776
AMW,7.799326826372895
IC0,1.6882647285178256
IC1,3.5968399457655016
IC2,4.73392376951748
IC3,5.1534981339609285
IC4,5.289091354299911
IC5,5.390786269554148
MID,62.542367260450696
Mpe,0.9660352276503823
Mse,1.0038638636167245
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,128.17640000000003
SdO,12.16256761072945
SdS,0
Spe,56.99607843137255
SsF,0
SsI,0
Sse,59.227967953386745
StN,0
fMF,0.288135593220339
nBr,0
nCl,0
AMID,2.0174957180790547
BIC0,0.27637848394704967
BIC1,0.5888230408530754
BIC2,0.774970093516545
BIC3,0.8436567898557695
BIC4,0.8658541668652903
BIC5,0.8825021996224307
CIC0,4.194378320844016
CIC1,2.28580310359634
CIC2,1.1487192798443617
CIC3,0.7291449154009131
CIC4,0.5935516950619304
CIC5,0.4918567798076934
GGI1,6.5
GGI2,2.666666666666668
GGI3,2.2291666666666665
GGI4,1.5133333333333336
GGI5,1.0075
GGI6,0.6434920634920634
GGI7,0.3880739795918367
GGI8,0.35806405895691606
GGI9,0.2487654320987655
JGI1,0.19696969696969696
JGI2,0.060606060606060635
JGI3,0.05184108527131783
JGI4,0.03519379844961241
JGI5,0.024573170731707318
JGI6,0.016934001670843774
JGI7,0.011087827988338192
JGI8,0.011189501842403627
JGI9,0.008024691358024692
MIC0,19.37927278598431
MIC1,37.68296856354088
MIC2,42.768980027142284
MIC3,44.81902963056908
MIC4,45.32869064751823
MIC5,45.4311991220945
MPC2,44
MPC3,56
MPC4,72
MPC5,82
MPC6,93
MPC7,102
MPC8,106
MPC9,120
Mare,0.9780338983050848
NaaN,2
NaaO,0
NaaS,2
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.17352002830729918
RPCG,0.07883262841043809
SIC0,0.28699084992093327
SIC1,0.6114326359060138
SIC2,0.8047273529593171
SIC3,0.8760514773236135
SIC4,0.8991011880065849
SIC5,0.9163884710188134
SaaN,9.207786217967147
SaaO,0
SaaS,2.9390250826024076
Sare,57.704
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.719535762489368
SssS,0
StCH,0
StsC,0
TIC0,99.60761898255171
TIC1,212.21355680016458
TIC2,279.3015024015313
TIC3,304.05638990369476
TIC4,312.05638990369476
TIC5,318.05638990369476
Vabc,405.58285764142227
WPol,43
apol,68.01620399999997
bpol,40.76979600000003
nRot,11
ABCGG,18.53046176870098
ATS0Z,1720.0
ATS0d,182.0
ATS0i,9583.143813706673
ATS0m,6810.635853000001
ATS0p,97.394573335772
ATS0s,201.09019204389574
ATS0v,13003.700179864394
ATS1Z,1706.0
ATS1d,221.0
ATS1i,8947.788733115003
ATS1m,6498.2635370000025
ATS1p,115.80619666000003
ATS1s,177.37037037037038
ATS1v,16026.036367135632
ATS2Z,2519.0
ATS2d,345.0
ATS2i,16335.59114839386
ATS2m,9474.576673000003
ATS2p,165.40456646843296
ATS2s,279.2962962962963
ATS2v,22228.578034291106
ATS3Z,2482.0
ATS3d,358.0
ATS3i,19457.699151714285
ATS3m,9127.159112999998
ATS3p,176.85092291752701
ATS3s,320.85185185185173
ATS3v,23255.34473478146
ATS4Z,2795.0
ATS4d,367.0
ATS4i,20361.072524003906
ATS4m,10260.741716
ATS4p,192.07385532267804
ATS4s,340.1978737997256
ATS4v,24240.29669950971
ATS5Z,2635.0
ATS5d,351.0
ATS5i,21421.239508005412
ATS5m,9620.072584999998
ATS5p,183.15520190377197
ATS5s,339.61419753086415
ATS5v,23347.268961573554
ATS6Z,2392.0
ATS6d,338.0
ATS6i,20182.956625178827
ATS6m,8656.711539999997
ATS6p,169.80917639231893
ATS6s,312.9876543209876
ATS6v,21460.01000679724
ATS7Z,2162.0
ATS7d,307.0
ATS7i,17284.305232644747
ATS7m,7697.90417
ATS7p,159.21663408503701
ATS7s,320.29012345679
ATS7v,20441.06324809294
ATS8Z,2108.0
ATS8d,288.0
ATS8i,16526.841165452115
ATS8m,7520.781629999999
ATS8p,157.20266436818807
ATS8s,264.90432098765433
ATS8v,19767.552597287446
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,9
C2SP3,5
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.4090909090909091
GGI10,0.19978369554127132
JGI10,0.007399396131158197
JGT10,0.42381923101916363
Kier1,25.619834710743802
Kier2,13.03202479338843
Kier3,7.5
MAXdO,12.16256761072945
MID_C,44.65653093461121
MID_N,8.202546198944548
MID_O,5.566430029745478
MID_X,0.0
MID_h,17.885836325839477
MINdO,12.16256761072945
MPC10,129
MWC01,33.0
MWC02,5.043425116919247
MWC03,5.872117789475416
MWC04,6.734591659972948
MWC05,7.58629630715272
MWC06,8.459352191726387
MWC07,9.322150047028188
MWC08,10.200587635966167
MWC09,11.070272376307287
MWC10,11.951934949863606
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,6.244720000000005
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.493061443340548
SRW05,3.044522437723423
SRW06,6.957497370876951
SRW07,5.351858133476067
SRW08,8.508152446764088
SRW09,7.390798521735676
SRW10,10.109973126954195
SaaCH,7.53738381008377
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,6.182996938904791
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.01588563293466061
SdssS,0
SsCH3,7.341893412266991
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.219375869742413
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.3754487217985165
VE1_D,5.4637703884359325
VE2_A,0.14114350715479085
VE2_D,0.17625065769148168
VE3_A,2.6074111910237683
VE3_D,2.8295412102624002
VR1_A,994.3348820002644
VR1_D,199.81952490518026
VR2_A,32.07531877420208
VR2_D,6.445791125973557
VR3_A,8.03347616482925
VR3_D,6.428816695179195
WPath,3232
Xc-3d,1.772832594174078
Xc-4d,0.0
Xc-5d,0.24759975994224814
Xc-6d,0.0
Xp-0d,22.216967702877938
Xp-1d,15.032738400752294
Xp-2d,12.859371375801722
Xp-3d,10.50125109353151
Xp-4d,8.635575318145202
Xp-5d,6.224598270292881
Xp-6d,4.667208379352748
Xp-7d,3.3917655143750833
ZMIC0,102.25101801390528
ZMIC1,48.029348948148076
ZMIC2,33.61570967778123
ZMIC3,28.42529685861226
ZMIC4,27.11312487410445
ZMIC5,26.41213758807848
nAcid,0
nAtom,59
nBase,0
nRing,3
piPC1,3.7612001156935624
piPC2,4.31748811353631
piPC3,4.852030263919617
piPC4,5.424950017481403
piPC5,5.786705645195092
piPC6,6.117959523366387
piPC7,6.470170435991903
piPC8,6.768960056682515
piPC9,7.129497849380718
AATS0Z,29.152542372881356
AATS0d,3.0847457627118646
AATS0i,162.4261663340114
AATS0m,115.43450598305085
AATS0p,1.6507554802673219
AATS0s,3.4083083397270464
AATS0v,220.4016979638033
AATS1Z,27.9672131147541
AATS1d,3.622950819672131
AATS1i,146.6850611986066
AATS1m,106.52891044262299
AATS1p,1.8984622403278693
AATS1s,2.907710989678203
AATS1v,262.7219076579612
AATS2Z,23.99047619047619
AATS2d,3.2857142857142856
AATS2i,155.577058556132
AATS2m,90.23406355238099
AATS2p,1.5752815854136473
AATS2s,2.6599647266313933
AATS2v,211.70074318372482
AATS3Z,20.34426229508197
AATS3d,2.9344262295081966
AATS3i,159.48933730913348
AATS3m,74.81277961475408
AATS3p,1.4495977288321886
AATS3s,2.629933211900424
AATS3v,190.61757979329067
AATS4Z,21.666666666666668
AATS4d,2.8449612403100777
AATS4i,157.83777150390625
AATS4m,79.54063345736435
AATS4p,1.488944614904481
AATS4s,2.6371928201529116
AATS4v,187.90927674038534
AATS5Z,19.96212121212121
AATS5d,2.659090909090909
AATS5i,162.28211748488948
AATS5m,72.8793377651515
AATS5p,1.3875394083619088
AATS5s,2.572834829779274
AATS5v,176.87324970889057
AATS6Z,19.136
AATS6d,2.704
AATS6i,161.46365300143063
AATS6m,69.25369231999997
AATS6p,1.3584734111385515
AATS6s,2.5039012345679006
AATS6v,171.68008005437792
AATS7Z,20.01851851851852
AATS7d,2.8425925925925926
AATS7i,160.03986326522914
AATS7m,71.27689046296297
AATS7p,1.4742280933799723
AATS7s,2.9656492912665744
AATS7v,189.2691041490087
AATS8Z,20.076190476190476
AATS8d,2.742857142857143
AATS8i,157.39848729002014
AATS8m,71.6264917142857
AATS8p,1.4971682320779816
AATS8s,2.5228982951205174
AATS8v,188.26240568845185
AMID_C,1.4405332559552004
AMID_N,0.2645982644820822
AMID_O,0.17956225902404765
AMID_X,0.0
AMID_h,0.5769624621238542
ATS0dv,394.8888888888889
ATS0pe,364.35499999999996
ATS0se,452.3577339999999
ATS1dv,385.0
ATS1pe,395.468
ATS1se,475.0792839999998
ATS2dv,497.0
ATS2pe,662.1636000000002
ATS2se,813.7262100000002
ATS3dv,484.00000000000006
ATS3pe,759.7092999999998
ATS3se,940.444264
ATS4dv,477.7777777777778
ATS4pe,799.0819000000001
ATS4se,991.5531049999998
ATS5dv,457.33333333333337
ATS5pe,815.4084000000001
ATS5se,1015.3572560000002
ATS6dv,400.3333333333333
ATS6pe,763.0491000000001
ATS6se,955.1198479999999
ATS7dv,355.3333333333333
ATS7pe,688.6732000000002
ATS7se,852.6278099999998
ATS8dv,304.33333333333337
ATS8pe,650.8489
ATS8se,808.7850760000002
ATSC0Z,710.9152542372883
ATSC0c,1.2133773310426632
ATSC0d,32.237288135593225
ATSC0i,95.11628531864687
ATSC0m,3214.6613899322033
ATSC0p,18.984335936286975
ATSC0s,55.13845295389552
ATSC0v,3104.3241840094092
ATSC1Z,52.88422866992245
ATSC1c,-0.7014166886368572
ATSC1d,15.771617351335825
ATSC1i,-12.705918986420876
ATSC1m,243.87606162941717
ATSC1p,0.2842871336096626
ATSC1s,-1.3814980913436015
ATSC1v,7.06645813296258
ATSC2Z,220.59149669635167
ATSC2c,0.290051676119727
ATSC2d,9.289571962079865
ATSC2i,-10.26611064256566
ATSC2m,1007.6989740528586
ATSC2p,2.0410951378518285
ATSC2s,6.350564242730177
ATSC2v,571.4447338007997
ATSC3Z,93.87015225509913
ATSC3c,-0.26250641152527615
ATSC3d,1.7127262280953746
ATSC3i,0.054312658908478584
ATSC3m,445.2184199198509
ATSC3p,3.322899427839339
ATSC3s,-7.292604887437155
ATSC3v,514.7792981252487
ATSC4Z,146.11749497270898
ATSC4c,-0.1057421354943294
ATSC4d,1.3964378052283828
ATSC4i,-19.20365589461401
ATSC4m,613.1477263346742
ATSC4p,0.8488929827151399
ATSC4s,2.748314286175901
ATSC4v,-220.1370254779882
ATSC5Z,136.68112611318585
ATSC5c,0.2587087202903228
ATSC5d,4.1640333237575415
ATSC5i,15.220094803115451
ATSC5m,616.154349524562
ATSC5p,2.4182552764017324
ATSC5s,-6.695672057089064
ATSC5v,407.143376930895
ATSC6Z,46.90835966676245
ATSC6c,0.09900007088071919
ATSC6d,-4.299339270324619
ATSC6i,-6.540694281958604
ATSC6m,249.0600000080438
ATSC6p,-1.8700017611974213
ATSC6s,6.303334602224344
ATSC6v,331.6595584265855
ATSC7Z,-300.14995690893414
ATSC7c,-0.1554438228046955
ATSC7d,-3.569951163458775
ATSC7i,27.126097707576978
ATSC7m,-1336.7671604860673
ATSC7p,0.5014443768334362
ATSC7s,-10.651936201578708
ATSC7v,-242.5280467470593
ATSC8Z,-202.81528296466527
ATSC8c,-0.3188546825821116
ATSC8d,-4.693478885377766
ATSC8i,-4.136189344160367
ATSC8m,-939.78023337087
ATSC8p,-4.42414692002714
ATSC8s,-24.70163751960969
ATSC8v,-751.5735225155054
AXp-0d,0.7166763775121915
AXp-1d,0.45553752729552405
AXp-2d,0.29225844035913
AXp-3d,0.18752234095591983
AXp-4d,0.11993854608535003
AXp-5d,0.07590973500357172
AXp-6d,0.05018503633712632
AXp-7d,0.03325260308210866
GATS1Z,0.7690386557564651
GATS1c,1.5973520182959375
GATS1d,0.6783713433659132
GATS1i,1.3028786652181108
GATS1m,0.7697432280203155
GATS1p,0.975651937513508
GATS1s,0.6763152752189953
GATS1v,0.9930256440276599
GATS2Z,0.8142957049308374
GATS2c,1.0295900292574007
GATS2d,0.9766861949827247
GATS2i,1.1282311623535946
GATS2m,0.8087225127702354
GATS2p,0.9596594010172226
GATS2s,0.7188876570294498
GATS2v,0.8798143587044903
GATS3Z,0.8894099236139987
GATS3c,1.175633847904341
GATS3d,1.0617986243988207
GATS3i,1.0387001271142249
GATS3m,0.8871885402099621
GATS3p,0.8766205725055051
GATS3s,1.1605904835690912
GATS3v,0.8827423045829863
GATS4Z,1.0062146353868648
GATS4c,1.0809807173836634
GATS4d,1.0251020957132027
GATS4i,1.148641988494092
GATS4m,1.0015323196584307
GATS4p,1.0679601820476963
GATS4s,1.0291601194438331
GATS4v,1.027339325928811
GATS5Z,0.980873849114837
GATS5c,0.9487612783378542
GATS5d,0.9132093808749958
GATS5i,0.9884552957731968
GATS5m,0.9740952386635424
GATS5p,0.9655012859401817
GATS5s,1.11566387848147
GATS5v,0.9070028891318072
GATS6Z,1.1552431813847033
GATS6c,1.0330180722969768
GATS6d,1.1802481598317558
GATS6i,1.0761818605861606
GATS6m,1.1335721508201686
GATS6p,1.1697145751969553
GATS6s,1.0196970129366323
GATS6v,0.9462601013920567
GATS7Z,1.4526657236103162
GATS7c,1.4072308860252687
GATS7d,1.1577919928340537
GATS7i,0.9280460185679098
GATS7m,1.4281988056200539
GATS7p,1.1260649518038337
GATS7s,1.796395325697478
GATS7v,1.0029530935358355
GATS8Z,1.3686850040416698
GATS8c,1.0210573631516349
GATS8d,1.1566020730058584
GATS8i,1.122662988684376
GATS8m,1.3516789152702648
GATS8p,1.3031715780319533
GATS8s,1.5719147462911691
GATS8v,1.1397752428586683
MATS1Z,0.07194995356806734
MATS1c,-0.5591166101430213
MATS1d,0.47319473892882385
MATS1i,-0.129203231996489
MATS1m,0.07337635183639844
MATS1p,0.014483848416185118
MATS1s,-0.024233597432858044
MATS1v,0.0022016936943211507
MATS2Z,0.17435469514908766
MATS2c,0.13432047380519407
MATS2d,0.16191978368634524
MATS2i,-0.060647621350787884
MATS2m,0.17614012283227942
MATS2p,0.0604130205717332
MATS2s,0.06471730883991163
MATS2v,0.10343556215618979
MATS3Z,0.0638560234879918
MATS3c,-0.10462518024632364
MATS3d,0.02569340297529778
MATS3i,0.00027614575052768584
MATS3m,0.06697767547543457
MATS3p,0.08464746716454531
MATS3s,-0.06396174275824257
MATS3v,0.08019479584564247
MATS4Z,0.09400407630994147
MATS4c,-0.03985790807856536
MATS4d,0.019811866741659127
MATS4i,-0.09234031160115716
MATS4m,0.08723528603082666
MATS4p,0.020451248913548072
MATS4s,0.02279681212026594
MATS4v,-0.032433089986167014
MATS5Z,0.08593474560597388
MATS5c,0.09530008131289038
MATS5d,0.057734282892011594
MATS5i,0.07152214932709224
MATS5m,0.08567070975377672
MATS5p,0.05693571962254567
MATS5s,-0.054277230318159085
MATS5v,0.05862169703390413
MATS6Z,0.03114400152584399
MATS6c,0.03851071901561384
MATS6d,-0.06294847528916929
MATS6i,-0.032457193747023216
MATS6m,0.03656880328732723
MATS6p,-0.046493110649084575
MATS6s,0.05395824098905363
MATS6v,0.05042750122030227
MATS7Z,-0.23064747705935945
MATS7c,-0.06998514189099937
MATS7d,-0.06049674806246833
MATS7i,0.1557975762087044
MATS7m,-0.22716885550408053
MATS7p,0.014429643827525323
MATS7s,-0.10553639036939588
MATS7v,-0.042679876788761284
MATS8Z,-0.16030444220411788
MATS8c,-0.14765890207010984
MATS8d,-0.08180862250262881
MATS8i,-0.02443476930199052
MATS8m,-0.16426830829799996
MATS8p,-0.13094738894594946
MATS8s,-0.25172936499904824
MATS8v,-0.13604015437510059
MAXaaN,4.698810594341001
MAXaaS,1.492376909380461
MAXssO,5.419959774570259
MINaaN,4.508975623626147
MINaaS,1.4466481732219463
MINssO,5.299575987919109
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.691463966439734
SpAD_D,435.92636389921927
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.840216328945668
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,868
TMWC10,140.24072807441198
TSRW10,82.06055610026192
VE1_Dt,5.500624556494758
VE2_Dt,0.17743950182241155
VE3_Dt,2.836263753008882
VR1_Dt,195.98148866072498
VR2_Dt,6.321983505184677
VR3_Dt,6.409422320652805
Xc-3dv,0.8746120231285739
Xc-4dv,0.0
Xc-5dv,0.12500413587624482
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.439238078985758
Xch-7d,0.608690622223942
Xp-0dv,19.913596787865924
Xp-1dv,11.954889473984588
Xp-2dv,8.878675160954662
Xp-3dv,6.538500455471118
Xp-4dv,4.775658809776249
Xp-5dv,3.0230385827307367
Xp-6dv,1.9412364892445342
Xp-7dv,1.270812661920618
Xpc-4d,3.8893791422797928
Xpc-5d,6.251004229761108
Xpc-6d,8.337836414568539
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,61
nFRing,0
nHBAcc,8
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.426921027023129
AATS0dv,6.6930320150659135
AATS0pe,6.1755084745762705
AATS0se,7.6670802372881335
AATS1dv,6.311475409836065
AATS1pe,6.483081967213115
AATS1se,7.788184983606554
AATS2dv,4.733333333333333
AATS2pe,6.306320000000002
AATS2se,7.74977342857143
AATS3dv,3.9672131147540988
AATS3pe,6.227125409836064
AATS3se,7.7085595409836065
AATS4dv,3.703703703703704
AATS4pe,6.194433333333334
AATS4se,7.686458178294572
AATS5dv,3.464646464646465
AATS5pe,6.177336363636365
AATS5se,7.692100424242426
AATS6dv,3.2026666666666666
AATS6pe,6.1043928
AATS6se,7.6409587839999995
AATS7dv,3.2901234567901234
AATS7pe,6.376603703703705
AATS7se,7.894701944444443
AATS8dv,2.8984126984126988
AATS8pe,6.198560952380952
AATS8se,7.7027150095238115
AATSC0Z,12.049411088767599
AATSC0c,0.020565717475299377
AATSC0d,0.546394714162597
AATSC0i,1.612140429129608
AATSC0m,54.485786270037345
AATSC0p,0.3217684056997792
AATSC0s,0.9345500500660259
AATSC0v,52.6156641357527
AATSC1Z,0.8669545683593844
AATSC1c,-0.01149863423994848
AATSC1d,0.25855110412025945
AATSC1i,-0.20829375387575208
AATSC1m,3.9979682234330682
AATSC1p,0.004660444813273158
AATSC1s,-0.0226475096941574
AATSC1v,0.11584357595020624
AATSC2Z,2.100871397108111
AATSC2c,0.0027623969154259714
AATSC2d,0.08847211392457015
AATSC2i,-0.09777248231014915
AATSC2m,9.597133086217701
AATSC2p,0.019439001312874557
AATSC2s,0.06048156421647787
AATSC2v,5.442330798102854
AATSC3Z,0.7694274775008125
AATSC3c,-0.002151691897748165
AATSC3d,0.014038739574552251
AATSC3i,0.0004451857287580212
AATSC3m,3.6493313108184497
AATSC3p,0.027236880556060158
AATSC3s,-0.05977544989702586
AATSC3v,4.21950244364958
AATSC4Z,1.1326937594783641
AATSC4c,-0.0008197064767002279
AATSC4d,0.010825099265336301
