DLiP-ID,T006QX
DLiP-Mol-ID,24444
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H22N2O4S/c25-18-6-15(23-20-24(18)16-3-1-2-4-17(16)29-20)11-28-19(26)21-7-13-5-14(8-21)10-22(27,9-13)12-21/h1-4,6,13-14,27H,5,7-12H2"
Standard Inchi Key(RDKit),VQTRMCTZOKDTNO-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(OCc1cc(=O)n2c(n1)sc1ccccc12)C12CC3CC(CC(O)(C3)C1)C2
SMILES(SDF),
MW(SDF),
MW(RDKit),410.495
MW Monoisotopic(RDKit),410.130028184
MolLogP(RDKit),3.2837
XLogP(SDF),
XLogP(CDK),3.081
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),80.9
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),7
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.670437285749969
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Rac1/GEFs
Common Target Pref Name,RAC1/TIAM1
RDKit Descriptors
Ipc,6776408.198486378
qed,0.6704372857499689
Chi0,19.802754140504845
Chi1,13.930001997288848
TPSA,80.9
Chi0n,15.965833300988544
Chi0v,16.78232988191627
Chi1n,10.23000066256969
Chi1v,11.046497243497413
Chi2n,9.315317948565376
Chi2v,10.324416871094865
Chi3n,7.062784731302489
Chi3v,8.08435438530709
Chi4n,6.442771758499894
Chi4v,7.492480085756592
MolMR,108.70580000000004
MolWt,410.49500000000035
fr_SH,0
Kappa1,17.59506169012338
Kappa2,5.8898865784499055
Kappa3,2.6704251651824187
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1198.4595856675678
MolLogP,3.2837000000000023
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
