DLiP-ID,C0014P
SsI,0
Sse,53.07647487254189
StN,0
fMF,0.3076923076923077
nBr,0
nCl,0
AMID,2.0516626234254387
BIC0,0.26505800999669477
BIC1,0.5349778536506725
BIC2,0.6680220043055667
BIC3,0.7193040555876178
BIC4,0.7321245684081307
BIC5,0.7321245684081307
CIC0,4.110091658160924
CIC1,2.4905725962370564
CIC2,1.6923076923076916
CIC3,1.384615384615385
CIC4,1.3076923076923075
CIC5,1.3076923076923075
GGI1,4.0
GGI2,4.000000000000002
GGI3,3.25
GGI4,3.102222222222223
GGI5,1.4305555555555554
GGI6,1.1722448979591837
GGI7,0.5590277777777778
GGI8,0.36079617031997974
GGI9,0.2537500000000001
JGI1,0.12121212121212122
JGI2,0.08333333333333337
JGI3,0.05416666666666667
JGI4,0.05170370370370371
JGI5,0.027510683760683764
JGI6,0.026641929499072355
JGI7,0.015108858858858858
JGI8,0.013876775781537684
JGI9,0.012083333333333335
MIC0,15.119082617628688
MIC1,29.892630080400096
MIC2,34.402282149188
MIC3,35.55882061072645
MIC4,36.78951291841876
MIC5,36.78951291841876
MPC2,48
MPC3,72
MPC4,104
MPC5,150
MPC6,194
MPC7,248
MPC8,312
MPC9,394
Mare,1.0041538461538464
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1452264384748139
RPCG,0.09558500412132848
SIC0,0.2789869095394591
SIC1,0.5630911439496408
SIC2,0.7031268154766924
SIC3,0.7571037581172937
SIC4,0.7705979937774441
SIC5,0.7705979937774441
SaaN,0
SaaO,0
SaaS,0
Sare,52.21600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,17.947496651779964
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,82.69809911896876
TIC1,166.91309033900984
TIC2,208.4228653433368
TIC3,224.42286534333675
TIC4,228.42286534333678
TIC5,228.42286534333678
Vabc,347.04905045634206
WPol,60
apol,58.42144599999999
bpol,28.962553999999997
nRot,8
ABCGG,17.41728321417489
ATS0Z,1296.0
ATS0d,184.0
ATS0i,8392.852018948479
ATS0m,5124.364174000002
ATS0p,77.41650790667799
ATS0s,359.77777777777777
ATS0v,11786.18722419523
ATS1Z,1432.0
ATS1d,243.0
ATS1i,7997.5109134102995
ATS1m,5466.354681
ATS1p,100.965362172
ATS1s,187.83333333333337
ATS1v,15095.053824644488
ATS2Z,2188.0
ATS2d,392.0
ATS2i,14967.943191612392
ATS2m,8216.009936
ATS2p,158.32201092279197
ATS2s,326.0
ATS2v,23038.446021142066
ATS3Z,2742.0
ATS3d,476.0
ATS3i,21277.94263059747
ATS3m,10321.371987999997
ATS3p,194.35275206947
ATS3s,458.1666666666667
ATS3v,28385.211723010412
ATS4Z,2912.0
ATS4d,468.0
ATS4i,22558.855811758986
ATS4m,10784.619235999999
ATS4p,194.96633605298
ATS4s,635.5555555555554
ATS4v,28992.150296239262
ATS5Z,2600.0
ATS5d,426.0
ATS5i,21114.535932743187
ATS5m,9463.798883999998
ATS5p,185.19129929418798
ATS5s,530.7777777777777
ATS5v,26950.973251532145
ATS6Z,2308.0
ATS6d,364.0
ATS6i,20038.590376448286
ATS6m,8315.498348000001
ATS6p,166.380022459886
ATS6s,499.3333333333334
ATS6v,23827.48845712016
ATS7Z,2123.0
ATS7d,307.0
ATS7i,19148.916724571085
ATS7m,7635.652037
ATS7p,143.34434423928204
ATS7s,710.6666666666665
ATS7v,20083.503182522556
ATS8Z,1428.0
ATS8d,262.0
ATS8i,15297.662942113384
ATS8m,4988.147306000001
ATS8p,123.26918254158399
ATS8s,287.66666666666663
ATS8v,16390.25089217666
C1SP1,0
C1SP2,4
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,4
C3SP2,6
C3SP3,0
C4SP3,0
FCSP3,0.36363636363636365
GGI10,0.17324762779308234
JGI10,0.010827976737067646
JGT10,0.4164653828863786
Kier1,23.168044077134986
Kier2,9.868055555555555
Kier3,4.083333333333333
MAXdO,12.977217951123627
MID_C,46.450948755265514
MID_N,4.4573948845465345
MID_O,10.641535062951125
MID_X,0.0
MID_h,15.098929947497659
MINdO,12.977217951123627
MPC10,424
MWC01,33.0
MWC02,5.093750200806762
MWC03,5.998936561946683
MWC04,6.926577033222725
MWC05,7.8628820346414905
MWC06,8.808518618782816
MWC07,9.75794141390479
MWC08,10.711992608204175
MWC09,11.667730216560193
MWC10,12.625950062241207
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,6
NaasC,0
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.6105999999999998
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.556828061699537
SRW05,0.0
SRW06,7.144407180321139
SRW07,0.0
SRW08,8.85978949474541
SRW09,0.0
SRW10,10.6498673956928
SaaCH,6.1601669186193
SaaNH,0
SaaSe,0
SaaaC,1.8929154320640618
SaasC,0
SaasN,2.310946711032458
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.455543914573049
VE1_D,5.343606637213527
VE2_A,0.14851813048576828
VE2_D,0.17812022124045088
VE3_A,2.59276143295166
VE3_D,2.774513113887378
VR1_A,740.3729726026087
VR1_D,201.6436865788372
VR2_A,24.679099086753624
VR2_D,6.721456219294573
VR3_A,7.705766364922956
VR3_D,6.405114500689209
WPath,2367
Xc-3d,1.8085191620694494
Xc-4d,0.0
Xc-5d,0.8470200827423517
Xc-6d,0.0
Xp-0d,21.41348460451408
Xp-1d,14.506437715248117
Xp-2d,12.72055959703284
Xp-3d,11.773453644016358
Xp-4d,10.309346967936163
Xp-5d,8.79205870508172
Xp-6d,7.2392121150322835
Xp-7d,5.833863756197125
ZMIC0,100.64240753545671
ZMIC1,62.17874718222269
ZMIC2,47.98982435336371
ZMIC3,44.03523406112494
ZMIC4,40.711615946489744
ZMIC5,40.711615946489744
nAcid,0
nAtom,52
nBase,0
nRing,4
piPC1,3.8607297110405954
piPC2,4.624972813284271
piPC3,5.436991761235796
piPC4,6.212355563368898
piPC5,6.9749465285224606
piPC6,7.635243497962648
piPC7,8.259680576142266
piPC8,8.85515761773986
piPC9,9.489472521217994
AATS0Z,24.923076923076923
AATS0d,3.5384615384615383
AATS0i,161.40100036439384
AATS0m,98.54546488461543
AATS0p,1.488778998205346
AATS0s,6.918803418803419
AATS0v,226.65744661913902
AATS1Z,26.036363636363635
AATS1d,4.418181818181818
AATS1i,145.4092893347327
AATS1m,99.38826692727272
AATS1p,1.8357338576727273
AATS1s,3.415151515151516
AATS1v,274.45552408444524
AATS2Z,22.3265306122449
AATS2d,4.0
AATS2i,152.73411420012644
AATS2m,83.83683608163265
AATS2p,1.615530723701959
AATS2s,3.326530612244898
AATS2v,235.08618388920476
AATS3Z,20.16176470588235
AATS3d,3.5
AATS3i,156.45546051909903
AATS3m,75.89244108823527
AATS3p,1.4290643534519853
AATS3s,3.368872549019608
AATS3v,208.71479208095892
AATS4Z,20.507042253521128
AATS4d,3.295774647887324
AATS4i,158.8651817729506
AATS4m,75.94802278873239
AATS4p,1.3730023665702817
AATS4s,4.4757433489827845
AATS4v,204.1700725087272
AATS5Z,19.402985074626866
AATS5d,3.1791044776119404
AATS5i,157.57116367718797
AATS5m,70.62536480597014
AATS5p,1.3820246215984178
AATS5s,3.9610281923714754
AATS5v,201.12666605621004
AATS6Z,18.03125
AATS6d,2.84375
AATS6i,156.55148731600224
AATS6m,64.96483084375001
AATS6p,1.2998439254678593
AATS6s,3.9010416666666674
AATS6v,186.15225357125124
AATS7Z,17.840336134453782
AATS7d,2.5798319327731094
AATS7i,160.91526659303432
AATS7m,64.16514316806723
AATS7p,1.2045743213385045
AATS7s,5.971988795518206
AATS7v,168.76893430691223
AATS8Z,14.571428571428571
AATS8d,2.673469387755102
AATS8i,156.09860145013658
AATS8m,50.89946230612246
AATS8p,1.2578488014447347
AATS8s,2.9353741496598635
AATS8v,167.2474580834353
AMID_C,1.5483649585088506
AMID_N,0.1485798294848845
AMID_O,0.35471783543170415
AMID_X,0.0
AMID_h,0.5032976649165887
ATS0dv,472.0
ATS0pe,339.0197999999999
ATS0se,414.2111279999999
ATS1dv,450.0
ATS1pe,363.03249999999997
ATS1se,432.47345999999993
ATS2dv,720.0
ATS2pe,635.5383999999999
ATS2se,767.554928
ATS3dv,860.0
ATS3pe,856.4010000000001
ATS3se,1050.177248
ATS4dv,870.0
ATS4pe,936.2312
ATS4se,1141.384416
ATS5dv,716.0
ATS5pe,878.0822
ATS5se,1070.984384
ATS6dv,616.0
ATS6pe,822.61
ATS6se,1009.4284959999999
ATS7dv,633.0
ATS7pe,780.5348
ATS7se,959.347956
ATS8dv,272.0
ATS8pe,593.6909999999998
ATS8se,738.944472
ATSC0Z,398.7692307692306
ATSC0c,1.1870624431400667
ATSC0d,35.07692307692307
ATSC0i,74.99988435286802
ATSC0m,1884.9506840769232
ATSC0p,11.780635738775766
ATSC0s,157.07692307692304
ATSC0v,2500.8757546543015
ATSC1Z,4.994082840236646
ATSC1c,-0.7415157126766959
ATSC1d,18.053254437869818
ATSC1i,-7.908307652503269
ATSC1m,28.84494488017786
ATSC1p,0.4428022504559017
ATSC1s,-8.438198553583165
ATSC1v,103.87239758064716
ATSC2Z,24.165680473372742
ATSC2c,0.22326915254604407
ATSC2d,19.431952662721894
ATSC2i,18.37186738150831
ATSC2m,115.91464954733763
ATSC2p,2.269297963005361
ATSC2s,-2.0979618671926317
ATSC2v,296.54371503349176
ATSC3Z,278.44970414201185
ATSC3c,-0.020703317066965286
ATSC3d,15.95266272189349
ATSC3i,8.124278719260005
ATSC3m,1331.9363806449703
ATSC3p,4.29261334729376
ATSC3s,4.4184746877054675
ATSC3v,1647.0064820681307
ATSC4Z,20.28402366863902
ATSC4c,0.06425548235887879
ATSC4d,1.4437869822485212
ATSC4i,15.368639571861767
ATSC4m,117.33724794378728
ATSC4p,3.6210469420753997
ATSC4s,-15.274161735700215
ATSC4v,744.4609386545885
ATSC5Z,-155.5976331360947
ATSC5c,0.25521149742752397
ATSC5d,-12.698224852071007
ATSC5i,8.671393642518723
ATSC5m,-722.3885468136092
ATSC5p,-0.43045285121263444
ATSC5s,-71.6042077580539
ATSC5v,-376.06008101622075
ATSC6Z,-119.12426035502962
ATSC6c,-1.2463612164623195
ATSC6d,-20.80473372781065
ATSC6i,-45.45836217139423
ATSC6m,-570.4977645739643
ATSC6p,-6.865492471555508
ATSC6s,-58.6508875739645
ATSC6v,-1158.278832219726
ATSC7Z,-2.4911242603550505
ATSC7c,1.112588499379453
ATSC7d,-12.19526627218935
ATSC7i,10.277243718247034
ATSC7m,-56.81949975295835
ATSC7p,-1.3341959822455887
ATSC7s,149.18934911242604
ATSC7v,-844.6287413576124
ATSC8Z,-62.91124260355029
ATSC8c,-0.09182533990242708
ATSC8d,-19.183431952662723
ATSC8i,-42.19297906695619
ATSC8m,-317.56255945266275
ATSC8p,-6.6554262512861015
ATSC8s,-2.9184746877054453
ATSC8v,-1135.4203926516211
AXp-0d,0.7137828201504692
AXp-1d,0.43958902167418534
AXp-2d,0.2650116582715175
AXp-3d,0.1635201895002272
AXp-4d,0.0991283362301554
AXp-5d,0.0586137247005448
AXp-6d,0.03731552636614579
AXp-7d,0.023523644178214214
GATS1Z,0.7301557239057241
GATS1c,1.521313572616046
GATS1d,0.5815789473684212
GATS1i,1.2796354415485258
GATS1m,0.7354693230785718
GATS1p,1.048241445320212
GATS1s,0.6306695752826998
GATS1v,0.931582146301729
GATS2Z,0.798681972789116
GATS2c,0.7813532454197731
GATS2d,0.8456632653061226
GATS2i,1.007496092125178
GATS2m,0.8042741525479319
GATS2p,0.9247432898053748
GATS2s,0.6177970943519427
GATS2v,0.9102594509845148
GATS3Z,0.6441695601851855
GATS3c,0.9213484528199468
GATS3d,0.9728618421052633
GATS3i,0.9926262771678953
GATS3m,0.6459192253198036
GATS3p,0.8790180078090376
GATS3s,0.7266211638916096
GATS3v,0.7579133765165854
GATS4Z,0.9465921687532606
GATS4c,1.0411118016356924
GATS4d,1.126297257227576
GATS4i,0.9590800105291291
GATS4m,0.9399366966006927
GATS4p,0.8566632198393601
GATS4s,1.1968508734417609
GATS4v,0.8266489219897454
GATS5Z,1.0937759121061363
GATS5c,0.9721374885676254
GATS5d,1.2260899450117835
GATS5i,0.9945799080648575
GATS5m,1.0898128639457902
GATS5p,0.9954005269163558
GATS5s,1.2717372369299442
GATS5v,1.0003715630883971
GATS6Z,1.071108217592593
GATS6c,1.3675781563842286
GATS6d,1.2267680921052633
GATS6i,1.227065607703416
GATS6m,1.0725778901798613
GATS6p,1.2399353171215224
GATS6s,1.2618054705354231
GATS6v,1.162842741143353
GATS7Z,1.0252976190476195
GATS7c,0.4716879290835965
GATS7d,1.0996240601503762
GATS7i,0.885363089975273
GATS7m,1.0312905965391514
GATS7p,1.0172082495563073
GATS7s,0.8783988619933775
GATS7v,1.1009523619976853
GATS8Z,1.0035726095993958
GATS8c,0.731210747737287
GATS8d,1.2165682062298606
GATS8i,1.2535138670982937
GATS8m,1.0161838840931818
GATS8p,1.3383050632713387
GATS8s,0.6605910238728206
GATS8v,1.2937521379175096
MATS1Z,0.011840628507295083
MATS1c,-0.5905918472339594
MATS1d,0.48660287081339704
MATS1i,-0.09969275928125161
MATS1m,0.014468062470135715
MATS1p,0.03553708048650183
MATS1s,-0.05078997615726312
MATS1v,0.03926889620850428
MATS2Z,0.03215545477450236
MATS2c,0.09980043335845191
MATS2d,0.2939491586108128
MATS2i,0.12997803767809324
MATS2m,0.0326298894355387
MATS2p,0.10221157102152888
MATS2s,-0.007087000650733671
MATS2v,0.06291785029762599
MATS3Z,0.2669866557734206
MATS3c,-0.0066685406638959405
MATS3d,0.173890608875129
MATS3i,0.04141795537485632
MATS3m,0.27017671968905715
MATS3p,0.13932128749799588
MATS3s,0.010755346866137931
MATS3v,0.25180690059611177
MATS4Z,0.018627195270387736
MATS4c,0.019822189451314507
MATS4d,0.015072893501359036
MATS4i,0.075039482631657
MATS4m,0.022795593557185283
MATS4p,0.11255905194413375
MATS4s,-0.03560901813098643
MATS4v,0.10900961319445
MATS5Z,-0.15141883176709056
MATS5c,0.08343057105505827
MATS5d,-0.14048180151872222
MATS5i,0.04486698156237119
MATS5m,-0.14872000960353876
MATS5p,-0.014179320085279652
MATS5s,-0.1768987254390795
MATS5v,-0.05835306392603522
MATS6Z,-0.12135898919753095
MATS6c,-0.42654390012410887
MATS6d,-0.24095394736842107
MATS6i,-0.24623317477719153
MATS6m,-0.12295532122723424
MATS6p,-0.23675346377013665
MATS6s,-0.15168952007835462
MATS6v,-0.18815439939930495
MATS7Z,-0.0027297956219525083
MATS7c,0.4095598581092427
MATS7d,-0.15192392746572317
MATS7i,0.059878711193298656
MATS7m,-0.013172062896615306
MATS7p,-0.04948884100791987
MATS7s,0.41503222248742805
MATS7v,-0.14758088886456827
MATS8Z,-0.08371126228269087
MATS8c,-0.04104556590574896
MATS8d,-0.29018976011457215
MATS8i,-0.2985086115108669
MATS8m,-0.0893936292286799
MATS8p,-0.2997674100323819
MATS8s,-0.009858726383142186
MATS8v,-0.24090279668094855
MAXsOH,8.973748325889982
MINsOH,8.973748325889982
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.32262484995085
SpAD_D,334.51924669187554
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.281776030696599
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,2009
TMWC10,142.45427875031083
TSRW10,66.41558475184985
VE1_Dt,5.461325256847452
VE2_Dt,0.1820441752282484
VE3_Dt,2.796303770007271
VR1_Dt,185.09615084370836
VR2_Dt,6.169871694790278
VR3_Dt,6.319487713021663
Xc-3dv,0.7543632034382872
Xc-4dv,0.0
Xc-5dv,0.2050481337549665
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.18518518518518517
Xch-7d,0.6046497946582979
Xp-0dv,16.388102870106174
Xp-1dv,10.04720204104091
Xp-2dv,7.456680545836517
Xp-3dv,5.642592462530213
Xp-4dv,4.144067456535959
Xp-5dv,3.0769644564505017
Xp-6dv,2.0875328827881177
Xp-7dv,1.409049339242358
Xpc-4d,5.728112015802224
Xpc-5d,10.495922784302728
Xpc-6d,18.922981213587317
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,55
nFRing,1
nHBAcc,8
nHBDon,2
nHRing,2
nSpiro,0
naRing,4
piPC10,9.879378348831255
AATS0dv,9.076923076923077
AATS0pe,6.519611538461537
AATS0se,7.9655986153846134
AATS1dv,8.181818181818182
AATS1pe,6.600590909090909
AATS1se,7.863153818181817
AATS2dv,7.346938775510204
AATS2pe,6.485085714285713
AATS2se,7.832193142857143
AATS3dv,6.323529411764706
AATS3pe,6.297066176470588
AATS3se,7.7218915294117645
AATS4dv,6.126760563380282
AATS4pe,6.593177464788732
AATS4se,8.037918422535212
AATS5dv,5.343283582089552
AATS5pe,6.552852238805969
AATS5se,7.9924207761194035
AATS6dv,4.8125
AATS6pe,6.426640625
AATS6se,7.886160124999999
AATS7dv,5.319327731092437
AATS7pe,6.559115966386555
AATS7se,8.061747529411765
AATS8dv,2.7755102040816326
AATS8pe,6.058071428571426
AATS8se,7.540249714285714
AATSC0Z,7.668639053254434
AATSC0c,0.022828123906539745
AATSC0d,0.6745562130177514
AATSC0i,1.442305468324385
AATSC0m,36.24905161686391
AATSC0p,0.22655068728414934
AATSC0s,3.0207100591715967
AATSC0v,48.09376451258272
AATSC1Z,0.09080150618612085
AATSC1c,-0.013482103866849017
AATSC1d,0.3282409897794512
AATSC1i,-0.14378741186369579
AATSC1m,0.524453543275961
AATSC1p,0.008050950008289122
AATSC1s,-0.15342179188333027
AATSC1v,1.8885890469208575
AATSC2Z,0.24658857625890554
AATSC2c,0.0022782566586331027
AATSC2d,0.19828523125226422
AATSC2i,0.18746803450518684
AATSC2m,1.1828025464014045
AATSC2p,0.023156101663320012
AATSC2s,-0.021407774155026853
AATSC2v,3.0259562758519567
AATSC3Z,2.0474242951618518
AATSC3c,-0.00015223027255121535
AATSC3d,0.11729899060215802
AATSC3i,0.05973734352397062
AATSC3m,9.793649857683604
AATSC3p,0.03156333343598353
AATSC3s,0.03248878446842256
AATSC3v,12.110341779912726
AATSC4Z,0.1428452371030917
AATSC4c,0.0004525033968935126
AATSC4d,0.010167513959496628
AATSC4i,0.1082298561398716
AATSC4m,0.8263186474914597
AATSC4p,0.02550033057799577
AATSC4s,-0.10756451926549447
AATSC4v,5.242682666581609
AATSC5Z,-1.1611763666872739
AATSC5c,0.0019045634136382386
AATSC5d,-0.09476287203038065
AATSC5i,0.06471189285461733
AATSC5m,-5.390959304579173
AATSC5p,-0.0032123347105420482
AATSC5s,-0.5343597593884619
AATSC5v,-2.8064185150464236
AATSC6Z,-0.9306582840236689
