DLiP-ID,C100HK
AATSC3p,-0.02214884523304421
AATSC3s,-0.12238784745016786
AATSC3v,-5.7186562089095165
AATSC4Z,1.9939939939939941
AATSC4c,0.0030043758822241094
AATSC4d,0.026109442776109427
AATSC4i,-0.1843399281779764
AATSC4m,9.360064583757072
AATSC4p,-0.017202828364059893
AATSC4s,-0.03795715336646901
AATSC4v,2.6834766704845348
AATSC5Z,0.8654970760233921
AATSC5c,-0.00201051145355023
AATSC5d,-0.06507008261394227
AATSC5i,-0.4484306880194029
AATSC5m,4.248041624375796
AATSC5p,-0.005061898291710994
AATSC5s,-0.06679307637124722
AATSC5v,2.9462988357928097
AATSC6Z,-1.4269466316710409
AATSC6c,-0.0014201499847814882
AATSC6d,-0.09497423933119473
AATSC6i,0.056137163812832104
AATSC6m,-6.828647918030882
AATSC6p,-0.02641801162634813
AATSC6s,-0.11614727151473635
AATSC6v,-8.710662104818958
AATSC7Z,-0.16068376068376022
AATSC7c,0.0023339756800506376
AATSC7d,-0.0506172839506173
AATSC7i,0.005957842854075736
AATSC7m,-0.48631473861650976
AATSC7p,-0.03962847706201454
AATSC7s,0.4938531692424648
AATSC7v,-5.713334232346715
AATSC8Z,-1.9494949494949492
AATSC8c,-0.00023191336532708988
AATSC8d,-0.024354657687991037
AATSC8i,0.11644682505260746
AATSC8m,-9.074198046854788
AATSC8p,-0.019741454013561578
AATSC8s,-0.24680916751898052
AATSC8v,-3.6036337107164
ATS0are,370.2929999999999
ATS1are,382.80800000000005
ATS2are,693.1716
ATS3are,867.4078999999999
ATS4are,921.2913999999998
ATS5are,832.5389999999999
ATS6are,823.6578
ATS7are,826.1409999999998
ATS8are,691.6095999999999
ATSC0dv,266.26337448559667
ATSC0pe,12.018209259259255
ATSC0se,7.580217425925921
ATSC1dv,57.61012040847431
ATSC1pe,-0.46270253772290626
ATSC1se,-0.4457095315500656
ATSC2dv,41.32479804907787
ATSC2pe,5.592434190672158
ATSC2se,3.8977088912894375
ATSC3dv,-25.185947264136544
ATSC3pe,-3.44067146776407
ATSC3se,-2.0477583689986134
ATSC4dv,43.13824112178028
ATSC4pe,2.4597375857338557
ATSC4se,1.9000156844993399
ATSC5dv,5.5776558451455935
ATSC5pe,0.15373275034291234
ATSC5se,-0.6533591971879066
ATSC6dv,-72.37661941777166
ATSC6pe,-1.2932551097393727
ATSC6se,-0.35219609430726206
ATSC7dv,61.114921505868054
ATSC7pe,5.274468449931396
ATSC7se,3.1081869746227877
ATSC8dv,-56.931565310166114
ATSC8pe,-2.302824417009616
ATSC8se,-1.1601841824416868
AXp-0dv,0.5509470425789816
AXp-1dv,0.305047585585939
AXp-2dv,0.17109666803098356
AXp-3dv,0.09899627104233856
AXp-4dv,0.054939578332574485
AXp-5dv,0.03043264451632144
AXp-6dv,0.01652853872554064
AXp-7dv,0.009181186522062658
BertzCT,1378.1193541170157
ECIndex,1102
ETA_eta,31.7566764454928
GATS1dv,0.43451849273965854
GATS1pe,0.5580442941847765
GATS1se,0.5990869122292267
GATS2dv,0.7364029352793825
GATS2pe,0.5101548763205943
GATS2se,0.49832486881568855
GATS3dv,0.875970910527359
GATS3pe,0.8569035008523425
GATS3se,0.833622624205293
GATS4dv,0.8403629801326163
GATS4pe,0.6600659582207798
GATS4se,0.597908445840741
GATS5dv,0.9240823690706476
GATS5pe,0.7999644554497028
GATS5se,0.8088182354423514
GATS6dv,1.0171978035217548
GATS6pe,0.8765067988700936
GATS6se,0.834324188424712
GATS7dv,0.85770580150893
GATS7pe,0.6872691307488782
GATS7se,0.668712648253832
GATS8dv,1.0645209084445897
GATS8pe,0.9305227240544068
GATS8se,0.8685051506248265
LogEE_A,4.4754015196428805
LogEE_D,247.36881429954784
MATS1dv,0.20144343456845654
MATS1pe,-0.035844942335984856
MATS1se,-0.05474393673036547
MATS2dv,0.08136841255488567
MATS2pe,0.2439594556922488
MATS2se,0.2695778914461871
MATS3dv,-0.037557935294299453
MATS3pe,-0.11367325494761929
MATS3se,-0.10726348377372288
MATS4dv,0.05911300623983395
MATS4pe,0.07467600226134923
MATS4se,0.09145502391460694
MATS5dv,0.008505158293092995
MATS5pe,0.005193603062104728
MATS5se,-0.03499552111807936
MATS6dv,-0.11557845940334086
MATS6pe,-0.045754570215449354
MATS6se,-0.01975572224461865
MATS7dv,0.09534243383274334
MATS7pe,0.18230112333458237
MATS7se,0.17032401294735305
MATS8dv,-0.1049645788664675
MATS8pe,-0.09406371753815886
MATS8se,-0.07513570261739366
MAXaaCH,1.7768555073522676
MAXaaNH,2.882740114294322
MAXaaaC,0.8036447405078604
MAXaasC,0.5790510053631657
MAXssNH,3.368005985569429
MAXsssN,2.168531822164127
MDEC-22,12.611746828561461
MDEC-23,25.813949064736946
MDEC-24,1.5465101217181751
MDEC-33,9.07449065807831
MDEC-34,1.3277973885406726
MDEN-12,0.4221068126374527
MDEN-13,0.12499999999999997
MDEN-22,1.0962586663483196
MDEN-23,0.6865890479690392
MINaaCH,1.3663889926088144
MINaaNH,2.882740114294322
MINaaaC,0.5318200834598847
MINaasC,-0.3105696031523326
MINssNH,3.368005985569429
MINsssN,2.168531822164127
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.815476190476191
SM1_Dzi,2.6794097915422603
SM1_Dzm,2.9515156649959486
SM1_Dzp,-10.677771649510643
SM1_Dzv,-3.9450075554919346
SddssSe,0
SpAD_Dt,872.5350905548003
SpAbs_A,43.56855435465641
SpAbs_D,494.7376285990956
SpMAD_A,1.2814280692546003
SpMAD_D,14.551106723502814
SpMax_A,2.4527360272553222
SpMax_D,247.36881429954784
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,108.86999999999999
TpiPC10,9.08011911978692
VAdjMat,6.247927513443585
VE1_DzZ,5.754118739675044
VE1_Dzi,5.749661725490334
VE1_Dzm,5.754705746345841
VE1_Dzp,5.732405355265739
VE1_Dzv,5.753315844761814
VE2_DzZ,0.16923878646103072
VE2_Dzi,0.16910769780853924
VE2_Dzm,0.16925605136311295
VE2_Dzp,0.16860015750781585
VE2_Dzv,0.16921517190475924
VE3_DzZ,2.9736913325613266
VE3_Dzi,2.972916454351295
VE3_Dzm,2.9737933424011707
VE3_Dzp,2.969910657033517
VE3_Dzv,2.9735517888761307
VR1_DzZ,234.1544985713807
VR1_Dzi,234.75231312266953
VR1_Dzm,234.04396574944917
VR1_Dzp,238.0421362243599
VR1_Dzv,234.99546134524394
VR2_DzZ,6.886897016805315
VR2_Dzi,6.904479797725575
VR2_Dzm,6.883646051454387
VR2_Dzp,7.001239300716468
VR2_Dzv,6.911631216036587
VR3_DzZ,6.679756579415524
VR3_Dzi,6.6823064032196395
VR3_Dzm,6.679284417149271
VR3_Dzp,6.696223132582831
VR3_Dzv,6.683341632155274
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.12447273947267005
Xch-6dv,0.3057483196549707
Xch-7dv,0.39285843050058517
Xpc-4dv,2.399229301293904
Xpc-5dv,3.4244058595701565
Xpc-6dv,4.181456025315647
Zagreb1,188.0
Zagreb2,221.0
fragCpx,322.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,20
nBondsD,0
nBondsM,21
nBondsO,38
nBondsS,37
nBondsT,1
nFARing,0
nFHRing,2
nFaRing,2
nHetero,11
naHRing,3
AATS0are,6.857277777777775
AATS1are,6.600137931034483
AATS2are,6.729821359223301
AATS3are,6.377999264705882
AATS4are,6.22494189189189
AATS5are,6.259691729323308
AATS6are,6.485494488188976
AATS7are,6.354930769230768
AATS8are,6.287359999999999
AATSC0dv,4.930803231214753
AATSC0pe,0.22255943072702322
AATSC0se,0.14037439677640595
AATSC1dv,0.9932779380771433
AATSC1pe,-0.007977629960739764
AATSC1se,-0.007684647095690786
AATSC2dv,0.40121163154444534
AATSC2pe,0.05429547757934134
AATSC2se,0.037841833896013956
AATSC3dv,-0.18519078870688635
AATSC3pe,-0.025299054910029928
AATSC3se,-0.015057046830872157
AATSC4dv,0.2914746021741911
AATSC4pe,0.016619848552255782
AATSC4se,0.01283794381418473
AATSC5dv,0.04193726199357589
AATSC5pe,0.001155885340924153
AATSC5se,-0.004912475166826366
AATSC6dv,-0.5698946410848162
AATSC6pe,-0.010183111100310022
AATSC6se,-0.0027731975929705674
AATSC7dv,0.47011478081436964
AATSC7pe,0.04057283423024151
AATSC7se,0.023909130574021442
AATSC8dv,-0.5175596846378737
AATSC8pe,-0.020934767427360144
AATSC8se,-0.010547128931288062
AETA_eta,0.9340198954556707
ATSC0are,13.731192592592585
ATSC1are,-0.6359401920438951
ATSC2are,6.622714128943757
ATSC3are,-3.620407270233202
ATSC4are,1.9426351165980589
ATSC5are,-0.4302373113854745
ATSC6are,-0.9801270233196198
ATSC7are,6.254032647462261
ATSC8are,-2.2693923182441793
BCUTZ-1h,16.004505639148324
BCUTZ-1l,5.674901462693447
BCUTc-1h,0.4854319367144879
BCUTc-1l,-0.39187440220099046
BCUTd-1h,4.017081317707602
BCUTd-1l,0.9113204531027232
BCUTi-1h,17.431212040113024
BCUTi-1l,10.311263657540717
BCUTm-1h,32.062246776565644
BCUTm-1l,11.68666496645358
BCUTp-1h,2.9366102865623027
BCUTp-1l,0.526882639445689
BCUTs-1h,8.007931009154827
BCUTs-1l,0.6047785223687073
BCUTv-1h,24.440726398695066
BCUTv-1l,13.301651936803044
BalabanJ,1.0668351297369016
Diameter,19
ETA_beta,43.0
GATS1are,0.5749741678477241
GATS2are,0.5082134101998378
GATS3are,0.8395516638849122
GATS4are,0.6605464514009858
GATS5are,0.8007975957579553
GATS6are,0.8539026951329726
GATS7are,0.6650359654851186
GATS8are,0.8979549437955441
HybRatio,0.36363636363636365
Lipinski,False
LogEE_Dt,436.26754527740013
MATS1are,-0.04311950646474872
MATS2are,0.25286241742115917
MATS3are,-0.10468971589486004
MATS4are,0.05161964589162196
MATS5are,-0.01272160571476819
MATS6are,-0.030350380747414
MATS7are,0.18919179294523636
MATS8are,-0.08113390824234137
MAXssCH2,0.7893256224028229
MAXsssCH,0.10694790846779467
MAXssssC,-4.266031414605677
MINssCH2,-0.9773940562793064
MINsssCH,0.10694790846779467
MINssssC,-4.266031414605677
NsssssAs,0
RotRatio,0.13157894736842105
SM1_Dzpe,2.4159190997828808
SM1_Dzse,2.166934062832132
SMR_VSA1,17.56166019069928
SMR_VSA2,5.261891554738487
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,38.02536062128204
SMR_VSA6,18.406301415831482
SMR_VSA7,52.544535869903626
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,391.495899922548
SpAD_Dzi,385.61262006078243
SpAD_Dzm,390.8937249599876
SpAD_Dzp,541.0402963521378
SpAD_Dzv,482.1408467758122
SpAbs_Dt,872.5350905548004
SpDiam_A,4.818972477583261
SpDiam_D,385.01399340885774
SpMAD_Dt,25.662796781023538
SpMax_Dt,436.26754527740013
SsssssAs,0
VE1_Dzpe,5.752516712546075
VE1_Dzse,5.752636218702133
VE2_Dzpe,0.16919166801606103
VE2_Dzse,0.1691951829030039
VE3_Dzpe,2.9734128798118724
VE3_Dzse,2.9734336541825868
VMcGowan,320.90000000000117
VR1_Dzpe,234.3926406433057
VR1_Dzse,234.42149565938328
VR2_Dzpe,6.893901195391344
VR2_Dzse,6.894749872334803
VR3_Dzpe,6.680773092259162
VR3_Dzse,6.680896190151823
mZagreb1,10.534722222222221
mZagreb2,7.152777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,2
n9FaRing,2
n9aHRing,0
nBondsKD,8
nBondsKS,49
nFAHRing,0
nFaHRing,2
nG12Ring,0
AATSC0are,0.25428134430727006
AATSC1are,-0.01096448606972233
AATSC2are,0.06429819542663842
AATSC3are,-0.026620641692891193
AATSC4are,0.013125912949986884
AATSC5are,-0.0032348670028983046
AATSC6are,-0.00771753561668992
AATSC7are,0.048107943442017395
AATSC8are,-0.020630839256765267
AETA_beta,1.2647058823529411
BCUTdv-1h,7.014429267744148
BCUTdv-1l,0.6531770052230264
BCUTpe-1h,4.007399967164075
BCUTpe-1l,2.223629975985572
BCUTse-1h,4.0308248375699645
BCUTse-1l,2.419405655659401
ETA_alpha,15.87619047619048
ETA_dBeta,-3.0
ETA_eta_B,0.6449108169376032
ETA_eta_F,33.47569058745161
ETA_eta_L,8.17712385974299
ETA_eta_R,65.23236703294441
ETA_psi_1,0.5133969818293813
LabuteASA,195.78371106537548
LogEE_DzZ,195.63763253911912
LogEE_Dzi,192.8851162007307
LogEE_Dzm,195.34408774971027
LogEE_Dzp,268.6740228322901
LogEE_Dzv,240.69818767101785
PEOE_VSA1,10.30076712495354
PEOE_VSA2,4.899909730850478
PEOE_VSA3,14.358372089569237
PEOE_VSA4,18.433136697762947
PEOE_VSA5,11.336785877934737
PEOE_VSA6,0.0
PEOE_VSA7,37.107111519698464
PEOE_VSA8,47.01963366436504
PEOE_VSA9,11.807045837390806
SM1_Dzare,2.6503919604796518
SpAD_Dzpe,394.5182813793465
SpAD_Dzse,398.15983070460265
SpAbs_DzZ,389.0416146505507
SpAbs_Dzi,383.18289615267247
SpAbs_Dzm,388.3192482190659
SpAbs_Dzp,548.0811748802872
SpAbs_Dzv,485.34138289752775
SpDiam_Dt,631.9282043564183
SpMAD_DzZ,11.514585291839648
SpMAD_Dzi,11.341547648846543
SpMAD_Dzm,11.496874263529048
SpMAD_Dzp,15.912949892709936
SpMAD_Dzv,14.180613140465065
SpMax_DzZ,195.63763253911912
SpMax_Dzi,192.8851162007307
SpMax_Dzm,195.34408774971027
SpMax_Dzp,268.6740228322901
SpMax_Dzv,240.69818767101785
VE1_Dzare,5.75199703443901
VE2_Dzare,0.16917638336585325
VE3_Dzare,2.9733225364703197
VR1_Dzare,234.42349709415865
VR2_Dzare,6.89480873806349
VR3_Dzare,6.680904727876684
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,2
nAromAtom,18
nAromBond,20
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4669467787114847
AETA_dBeta,-0.08823529411764706
AETA_eta_B,0.018967965204047154
AETA_eta_F,0.9845791349250473
AETA_eta_L,0.24050364293361734
AETA_eta_R,1.9185990303807179
BCUTare-1h,4.124790403070836
BCUTare-1l,2.1739242460856008
ETA_beta_s,23.0
ETA_dPsi_A,0.20060301817061865
ETA_dPsi_B,0.0
ETA_eta_BR,1.0749108169376032
ETA_eta_FL,8.092178885692503
ETA_eta_RL,16.269302745435493
LogEE_Dzpe,197.33019713378448
LogEE_Dzse,199.1436487070905
PEOE_VSA10,34.55594942090677
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,45.15949745210869
SlogP_VSA3,12.965578028838586
SlogP_VSA4,17.148333708576654
SlogP_VSA5,28.976169926098773
SlogP_VSA6,30.59278834861098
SlogP_VSA7,0.0
SlogP_VSA8,21.119545566166423
SlogP_VSA9,0.0
SpAD_Dzare,390.48997676182535
SpAbs_Dzpe,392.2848090096511
SpAbs_Dzse,396.1503513712222
SpDiam_DzZ,312.41795341815816
SpDiam_Dzi,304.9567793487933
SpDiam_Dzm,312.1245957972256
SpDiam_Dzp,422.1778253483658
SpDiam_Dzv,382.39425879530677
SpMAD_Dzpe,11.603478864098426
SpMAD_Dzse,11.710583256017726
SpMax_Dzpe,197.33019713378448
SpMax_Dzse,199.1436487070905
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6764705882352942
AETA_eta_BR,0.031615024027576565
AETA_eta_FL,0.23800526134389716
AETA_eta_RL,0.47850890427751447
DetourIndex,7257
EState_VSA1,12.597120140369483
EState_VSA2,16.736208863895154
EState_VSA3,39.35332002199468
EState_VSA4,42.6541661500767
EState_VSA5,18.460054211687762
EState_VSA6,12.13273413692322
EState_VSA7,6.069221312792274
EState_VSA8,25.16863389769843
EState_VSA9,5.261891554738487
ETA_beta_ns,20.0
ETA_shape_p,0.09718056388722252
ETA_shape_x,0.03149370125974804
ETA_shape_y,0.34013197360527886
GhoseFilter,False
LogEE_Dzare,195.32294108563266
SlogP_VSA10,23.37952296853431
SlogP_VSA11,0.0
SpAbs_Dzare,388.0529043384071
SpDiam_Dzpe,312.9396468369402
SpDiam_Dzse,315.9808677113913
SpMAD_Dzare,11.484999316524275
SpMax_Dzare,195.32294108563266
TopoPSA(NO),80.63
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,52.88308455937698
VSA_EState9,38.001551977331474
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5882352941176471
EState_VSA10,17.56166019069928
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03305322128851529
FilterItLogS,-7.685342963484136
SpDiam_Dzare,309.5629357143876
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6837742504409161
ETA_epsilon_2,0.9095238095238092
ETA_epsilon_3,0.4446808510638289
ETA_epsilon_4,0.6139971139971127
ETA_epsilon_5,0.8756613756613754
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.23909339937708723
ETA_dEpsilon_B,0.06977713644380346
ETA_dEpsilon_C,-0.16931626293328378
ETA_dEpsilon_D,0.033862433862433816
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,0.0,0.0,0.0,12.611746828561461,25.813949064736946,1.5465101217181751,9.07449065807831,1.3277973885406726,0.0,0.0,0.0,0.0,0.0,0.4221068126374527,0.12499999999999997,1.0962586663483196,0.6865890479690392,0.0"
APolDescriptor,65.54385999999998
BCUTDescriptor,"11.988256682250917,31.97207279779642,-0.3034269847267143,0.3938512365265913,3.603554176330562,11.200762617877059"
BPolDescriptor,35.55614
TPSADescriptor,108.87
ALOGPDescriptor,"3.4490999999999987,11.896290809999991,119.97469999999997"
XLogPDescriptor,4.229
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,488.14062868
ChiPathDescriptor,"23.871668241257193,16.269302745435496,16.0498932755825,12.342902482435939,10.794446280351819,8.881040578085502,6.455038942979992,4.945056222903879,18.732199447685375,11.59180825226568,9.58141340973508,7.028735244006035,5.384078676592299,3.7736479200238593,2.2974668828501494,1.5057145896182775"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.6026927349083074,1.0139223284223036,0.0,0.0,0.12447273947267004,0.3057483196549707,0.3928584305005852"
AtomCountDescriptor,54
BondCountDescriptor,38
SmallRingDescriptor,"5,4,3,2,0,0,2,3,0,0,0"
ChiClusterDescriptor,"3.5822751099243506,0.35355339059327373,0.3372672270190456,0.0,1.3802603626146523,0.019090088708030313,0.10199393273690541,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,8,3,4,4,0,0"
ZagrebIndexDescriptor,188.0
LargestChainDescriptor,20
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"70.15545978408076,2.0633958760023754,31.327206642764484,0.0,18.490086120106703"
FractionalPSADescriptor,0.22302999095649872
WienerNumbersDescriptor,"4064.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.325476687428609,8.762171251471129,11.856558402843694,2.3992293012939037,3.4244058595701565,3.8816361788752394"
FractionalCSP3Descriptor,0.34782608695652173
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,5,1,0,1,0,5,4,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.641274238227147,10.775510204081632,6.297163261257687"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,2242.11
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.36363636363636365
AutocorrelationDescriptorMass,"48.2958114022795,45.66089405337191,73.41819459333354,63.68513944815387,69.29420882356735"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.7759489882058431,-0.4370715571441056,0.10793471071756754,-0.20655487554543608,0.3555927247655973"
EccentricConnectivityIndexDescriptor,1102
AutocorrelationDescriptorPolarizability,"2396.269409015956,2877.8592171879877,4131.241148504688,3857.093939797378,3433.518612495964"
