DLiP-ID,T0023V
TIC2,220.70886603337226
TIC3,257.92814698224583
TIC4,265.9281469822459
TIC5,265.9281469822459
Vabc,362.29839640153784
WPol,45
apol,58.48065299999999
bpol,31.169347
nRot,6
ABCGG,16.664004501607344
ATS0Z,1436.0
ATS0d,171.0
ATS0i,8028.80730923933
ATS0m,5691.187636000001
ATS0p,82.516587001829
ATS0s,265.8272462277092
ATS0v,11738.896434074582
ATS1Z,1632.0
ATS1d,205.0
ATS1i,7539.68247249755
ATS1m,6282.958347
ATS1p,101.627202176
ATS1s,166.60956790123458
ATS1v,14536.355012496086
ATS2Z,2175.0
ATS2d,310.0
ATS2i,12888.652084983822
ATS2m,8273.423873
ATS2p,144.369104481641
ATS2s,340.16049382716045
ATS2v,20504.497574833113
ATS3Z,2438.0
ATS3d,335.0
ATS3i,15805.312703872058
ATS3m,9044.022704999998
ATS3p,163.85399778339598
ATS3s,387.12962962962956
ATS3v,22761.138661242287
ATS4Z,2185.0
ATS4d,311.0
ATS4i,18687.069452731263
ATS4m,7772.422834
ATS4p,155.036025147037
ATS4s,431.1327160493827
ATS4v,20899.069449687686
ATS5Z,1822.0
ATS5d,277.0
ATS5i,17570.93859345714
ATS5m,6497.831298
ATS5p,137.55199673467803
ATS5s,366.966049382716
ATS5v,18346.982183024145
ATS6Z,1655.0
ATS6d,253.0
ATS6i,14900.197270304478
ATS6m,6074.4812170000005
ATS6p,122.230274901527
ATS6s,301.2175925925926
ATS6v,16632.852113600868
ATS7Z,1592.0
ATS7d,236.0
ATS7i,12044.376619667992
ATS7m,5866.793704
ATS7p,120.43880358879198
ATS7s,280.6882716049383
ATS7v,16236.576918360854
ATS8Z,1504.0
ATS8d,233.0
ATS8i,12822.600395156625
ATS8m,5430.114824999999
ATS8p,118.409324442735
ATS8s,245.32407407407413
ATS8v,15424.145850400848
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,16
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.14285714285714285
GGI10,0.23130292827262525
JGI10,0.011565146413631261
JGT10,0.5383165203353191
Kier1,23.658688865764827
Kier2,10.543388429752065
Kier3,6.491083676268861
MAXdO,12.533473803339527
MID_C,42.8733799541898
MID_N,6.117571468294615
MID_O,7.135973002966555
MID_X,0.0
MID_h,15.498482428223237
MINdO,12.533473803339527
MPC10,88
MWC01,31.0
MWC02,5.017279836814924
MWC03,5.849324779946859
MWC04,6.720220155135295
MWC05,7.565793282428515
MWC06,8.43750042250699
MWC07,9.287579152316985
MWC08,10.160104563907877
MWC09,11.012495617386358
MWC10,11.885681413668689
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.233840000000004
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.476463551931511
SRW05,0.0
SRW06,6.9985096422506015
SRW07,0.0
SRW08,8.599878558034845
SRW09,0.0
SRW10,10.240066926275098
SaaCH,16.13465199232529
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.975200564825844
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,5.120742056298702
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.519845166910775
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.590251712196784
VE1_D,5.300849600937713
VE2_A,0.1582845417998891
VE2_D,0.18278791727371424
VE3_A,2.5886455988198236
VE3_D,2.7325778467672213
VR1_A,245.44259884732324
VR1_D,178.5116956601802
VR2_A,8.463537891287007
VR2_D,6.155575712420007
VR3_A,6.567773843639232
VR3_D,6.249364857971427
WPath,2710
Xc-3d,2.6751655743979885
Xc-4d,0.2041241452319315
Xc-5d,0.6206272395052466
Xc-6d,0.10206207261596575
Xp-0d,21.01829709012867
Xp-1d,13.78002542803199
Xp-2d,12.933819063021467
Xp-3d,10.498913230398482
Xp-4d,7.832178046848246
Xp-5d,5.940223600377283
Xp-6d,4.054175403803336
Xp-7d,2.691755528571573
ZMIC0,93.51851534908955
ZMIC1,57.6633434695529
ZMIC2,33.74901858259206
ZMIC3,28.484882659680405
ZMIC4,26.723401198484197
ZMIC5,26.723401198484197
nAcid,0
nAtom,50
nBase,0
nRing,3
piPC1,3.784189633918261
piPC2,4.436751534363128
piPC3,4.9469852670198
piPC4,5.448352446041608
piPC5,5.9768266844238696
piPC6,6.175477381219153
piPC7,6.485779618746983
piPC8,6.7024209478791095
piPC9,7.142777992826424
AATS0Z,28.72
AATS0d,3.42
AATS0i,160.57614618478658
AATS0m,113.82375272000002
AATS0p,1.65033174003658
AATS0s,5.316544924554185
AATS0v,234.77792868149166
AATS1Z,31.384615384615383
AATS1d,3.9423076923076925
AATS1i,144.99389370187598
AATS1m,120.8261220576923
AATS1p,1.9543692726153845
AATS1s,3.204030151946819
AATS1v,279.5452887018478
AATS2Z,25.58823529411765
AATS2d,3.6470588235294117
AATS2i,151.63120099980966
AATS2m,97.33439850588235
AATS2p,1.698460052725188
AATS2s,4.001888162672476
AATS2v,241.22938323333074
AATS3Z,23.66990291262136
AATS3d,3.2524271844660193
AATS3i,153.44963790167046
AATS3m,87.80604567961163
AATS3p,1.590815512460155
AATS3s,3.758540093491549
AATS3v,220.98192874992512
AATS4Z,18.836206896551722
AATS4d,2.6810344827586206
AATS4i,161.09542631664883
AATS4m,67.00364512068965
AATS4p,1.3365174581641122
AATS4s,3.716661345253299
AATS4v,180.16439180765246
AATS5Z,16.87037037037037
AATS5d,2.564814814814815
AATS5i,162.6938758653439
AATS5m,60.16510461111111
AATS5p,1.273629599395167
AATS5s,3.3978337905807035
AATS5v,169.87946465763096
AATS6Z,17.98913043478261
AATS6d,2.75
AATS6i,161.95866598157042
AATS6m,66.02696975
AATS6p,1.3285899445818152
AATS6s,3.2741042673107894
AATS6v,180.79187080000943
AATS7Z,20.41025641025641
AATS7d,3.0256410256410255
AATS7i,154.41508486753835
AATS7m,75.21530389743589
AATS7p,1.5440872254973332
AATS7s,3.5985675846786958
AATS7v,208.16124254308787
AATS8Z,18.120481927710845
AATS8d,2.8072289156626504
AATS8i,154.48916138742922
AATS8m,65.42307018072287
AATS8p,1.4266183667799397
AATS8s,2.9557117358322187
AATS8v,185.83308253494997
AMID_C,1.4783924122134413
AMID_N,0.21095074028602123
AMID_O,0.2460680345850536
AMID_X,0.0
AMID_h,0.534430428559422
ATS0dv,420.44444444444446
ATS0pe,319.9081
ATS0se,392.1942009999999
ATS1dv,364.33333333333337
ATS1pe,341.8822
ATS1se,409.58513999999997
ATS2dv,585.6666666666666
ATS2pe,553.4633
ATS2se,669.4628419999999
ATS3dv,544.0
ATS3pe,671.8784999999999
ATS3se,815.0250040000001
ATS4dv,463.66666666666663
ATS4pe,748.8975
ATS4se,923.0563340000001
ATS5dv,421.0
ATS5pe,673.2678999999999
ATS5se,836.844636
ATS6dv,392.33333333333337
ATS6pe,567.5198
ATS6se,705.0845240000001
ATS7dv,411.33333333333337
ATS7pe,490.838
ATS7se,600.394548
ATS8dv,316.0
ATS8pe,502.7605
ATS8se,625.0223440000001
ATSC0Z,502.88
ATSC0c,1.027780149903871
ATSC0d,33.220000000000006
ATSC0i,79.00647904371357
ATSC0m,2304.9376644800004
ATSC0p,14.116851495700818
ATSC0s,94.11934327846366
ATSC0v,2509.4795823027553
ATSC1Z,105.48479999999996
ATSC1c,-0.5624861191127998
ATSC1d,11.311200000000003
ATSC1i,-0.051714690653141826
ATSC1m,454.4669723407997
ATSC1p,-0.73122029699487
ATSC1s,-23.213201371742116
ATSC1v,80.39661338532545
ATSC2Z,102.26399999999995
ATSC2c,0.14616762229067165
ATSC2d,-6.893999999999997
ATSC2i,-3.4593355141932163
ATSC2m,486.5960882639997
ATSC2p,2.0405989622699083
ATSC2s,36.036576303155016
ATSC2v,426.9557216917069
ATSC3Z,-115.29280000000004
ATSC3c,0.08215944124471809
ATSC3d,-15.293199999999997
ATSC3i,-45.57630708869301
ATSC3m,-539.0018408688004
ATSC3p,-5.252191621927907
ATSC3s,-5.8678413237311355
ATSC3v,-1004.8496547217449
ATSC4Z,-276.8816
ATSC4c,-0.3784238833653524
ATSC4d,-5.1304
ATSC4i,-23.28865242178408
ATSC4m,-1260.4849635136002
ATSC4p,-3.1867044619509826
ATSC4s,-38.27588703703703
ATSC4v,-832.6395605317331
ATSC5Z,-33.1808
ATSC5c,0.22385697481373965
ATSC5d,8.544799999999999
ATSC5i,11.103765758465146
ATSC5m,-145.24989679679993
ATSC5p,0.8715952325700272
ATSC5s,-21.558127846364883
ATSC5v,151.229183676645
ATSC6Z,175.1408
ATSC6c,-0.14597872578491577
ATSC6d,5.195200000000001
ATSC6i,43.77410029328393
ATSC6m,802.9291919568002
ATSC6p,4.873393507090131
ATSC6s,1.9492663923182416
ATSC6v,1012.1519815133969
ATSC7Z,15.027199999999983
ATSC7c,0.11406641941238999
ATSC7d,-5.563199999999999
ATSC7i,17.415940325636743
ATSC7m,43.5241243712
ATSC7p,0.05452049886348148
ATSC7s,28.778862208504794
ATSC7v,-357.34799339748923
ATSC8Z,-22.860799999999998
ATSC8c,0.11616878870412457
ATSC8d,-6.4052
ATSC8i,-31.010702188090207
ATSC8m,-97.58660611679998
ATSC8p,-4.716332474729399
ATSC8s,13.725511556927293
ATSC8v,-480.3189220373281
AXp-0d,0.7247688651768507
AXp-1d,0.44451694929135455
AXp-2d,0.29395043325048786
AXp-3d,0.19442431908145338
AXp-4d,0.12432028645790867
AXp-5d,0.07816083684706951
AXp-6d,0.05265162862082255
AXp-7d,0.03450968626373811
GATS1Z,0.828229398663697
GATS1c,1.474526465069647
GATS1d,0.8935187329227062
GATS1i,1.1511946574518057
GATS1m,0.8171127111636822
GATS1p,1.2054846992212782
GATS1s,0.8616069670009683
GATS1v,0.9238815275354769
GATS2Z,0.806448971570811
GATS2c,0.876660286112215
GATS2d,1.3361901051811451
GATS2i,1.0853023167625997
GATS2m,0.7969977113113473
GATS2p,0.926619519588912
GATS2s,0.5915254975948505
GATS2v,0.8482757326382393
GATS3Z,1.1219646679784634
GATS3c,0.9850745836921297
GATS3d,1.3174891719224
GATS3i,1.3680657094263409
GATS3m,1.1116961012990727
GATS3p,1.2205025462080632
GATS3s,0.9692992189205171
GATS3v,1.1254198496049443
GATS4Z,1.3637225443514323
GATS4c,1.37113911603554
GATS4d,1.0490408769125368
GATS4i,1.1611931246682778
GATS4m,1.3471909076767492
GATS4p,1.1366487628044897
GATS4s,1.4907178986132492
GATS4v,1.0782597370496678
GATS5Z,1.0213024828837745
GATS5c,0.6723813602138042
GATS5d,0.7853089392824492
GATS5i,0.9258877553867619
GATS5m,1.0219369323683192
GATS5p,0.9206476026520073
GATS5s,1.293676776692468
GATS5v,0.9457987816470428
GATS6Z,0.6905442045124431
GATS6c,0.6732398442314153
GATS6d,0.7695730701777346
GATS6i,0.6763604772704548
GATS6m,0.7031257676947685
GATS6p,0.7038620045254718
GATS6s,0.8912630536811614
GATS6v,0.7685498381161726
GATS7Z,0.7907529552852492
GATS7c,0.6403107131603846
GATS7d,0.9927985921363404
GATS7i,0.8780406324438499
GATS7m,0.8080808226252064
GATS7p,0.9166708730046653
GATS7s,0.43653528409952386
GATS7v,1.0647544501212567
GATS8Z,1.0988273807926583
GATS8c,0.6275527306251276
GATS8d,1.19067480034527
GATS8i,1.208937024871858
GATS8m,1.0870359905243154
GATS8p,1.3118774632179893
GATS8s,0.5940184979558969
GATS8v,1.1646222694760546
MATS1Z,0.20169362931055573
MATS1c,-0.5262332004164972
MATS1d,0.3273977677951188
MATS1i,-0.0006293871678808352
MATS1m,0.18958754509450065
MATS1p,-0.04980547111601104
MATS1s,-0.23714982655934827
MATS1v,0.030804967090623633
MATS2Z,0.11962156800359336
MATS2c,0.08365695163179815
MATS2d,-0.12207387470340324
MATS2i,-0.025756156561757105
MATS2m,0.12418253105384751
MATS2p,0.08502974839060702
MATS2s,0.225224542822856
MATS2v,0.10008068059038445
MATS3Z,-0.11129370553765655
MATS3c,0.038805209371803165
MATS3d,-0.22347632435718326
MATS3i,-0.2800329945674458
MATS3m,-0.1135177680050422
MATS3p,-0.18060738148563885
MATS3s,-0.030264412848460556
MATS3v,-0.1943793836638873
MATS4Z,-0.23732404796647175
MATS4c,-0.15870489700073445
MATS4d,-0.06656770952272208
MATS4i,-0.12705555762350768
MATS4m,-0.23571677995711707
MATS4p,-0.09730069838022622
MATS4s,-0.17529050454936362
MATS4v,-0.14301625118975042
MATS5Z,-0.030547012172847363
MATS5c,0.10083624240980678
MATS5d,0.11908265881775812
MATS5i,0.06506595861260252
MATS5m,-0.029174464727349487
MATS5p,0.028584016166628975
MATS5s,-0.10604212052519925
MATS5v,0.02789961371080921
MATS6Z,0.18928018094039203
MATS6c,-0.07719186250187995
MATS6d,0.08499332513153417
MATS6i,0.3011179866066545
MATS6m,0.1893216322379522
MATS6p,0.18761856555429388
MATS6s,0.011255751176825491
MATS6v,0.21920186262038324
MATS7Z,0.01915530646042893
MATS7c,0.07114313273141716
MATS7d,-0.10734960403834573
MATS7i,0.14130568083066491
MATS7m,0.012104483411885473
MATS7p,0.0024756963508218827
MATS7s,0.19600634633217462
MATS7v,-0.09128156616705882
MATS8Z,-0.027385392668350775
MATS8c,0.06808965713248916
MATS8d,-0.11615154174796717
MATS8i,-0.23645080913052427
MATS8m,-0.025504859859980952
MATS8p,-0.2012604681906945
MATS8s,0.0878499590835146
MATS8v,-0.11530229225843905
MAXdsN,4.152129465373687
MAXsOH,9.813355569811156
MAXssO,5.0619073327463395
MINdsN,4.1288698650266245
MINsOH,9.813355569811156
MINssO,5.0619073327463395
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-3.7236496199974725
SdssSe,0
SdsssP,0
SpAD_A,36.63795261973602
SpAD_D,387.6856569746377
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,706
TMWC10,135.9359792241125
TSRW10,64.45805340488359
VE1_Dt,5.310277321260447
VE2_Dt,0.18311301107794645
VE3_Dt,2.734354797108607
VR1_Dt,178.61231229602566
VR2_Dt,6.1590452515870915
VR3_Dt,6.249928340886416
Xc-3dv,1.3032710380734671
Xc-4dv,0.05103103630798288
Xc-5dv,0.1819037466421122
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2222222222222222
Xch-7d,0.4243937386958896
Xp-0dv,17.064633221179314
Xp-1dv,10.255372648808411
Xp-2dv,8.138476684626756
Xp-3dv,5.643217762096222
Xp-4dv,3.7299600951646017
Xp-5dv,2.348384457339461
Xp-6dv,1.4274163627889804
Xp-7dv,0.7970050978627319
Xpc-4d,5.38967661552482
Xpc-5d,7.3366470073224965
Xpc-6d,9.691274082576024
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,52
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,0
nSpiro,0
naRing,3
piPC10,7.502945028859067
AATS0dv,8.408888888888889
AATS0pe,6.398162
AATS0se,7.843884019999998
AATS1dv,7.006410256410257
AATS1pe,6.574657692307692
AATS1se,7.876637307692307
AATS2dv,6.890196078431372
AATS2pe,6.51133294117647
AATS2se,7.876033435294117
AATS3dv,5.281553398058253
AATS3pe,6.523092233009708
AATS3se,7.912864116504855
AATS4dv,3.997126436781609
AATS4pe,6.456012931034483
AATS4se,7.957382189655173
AATS5dv,3.8981481481481484
AATS5pe,6.2339620370370366
AATS5se,7.748561444444444
AATS6dv,4.2644927536231885
AATS6pe,6.16869347826087
AATS6se,7.663962217391306
AATS7dv,5.273504273504274
AATS7pe,6.2927948717948725
AATS7se,7.697366
AATS8dv,3.8072289156626504
AATS8pe,6.057355421686747
AATS8se,7.530389686746989
AATSC0Z,10.0576
AATSC0c,0.02055560299807742
AATSC0d,0.6644000000000001
AATSC0i,1.5801295808742715
AATSC0m,46.09875328960001
AATSC0p,0.2823370299140164
AATSC0s,1.8823868655692733
AATSC0v,50.189591646055106
AATSC1Z,2.0285538461538453
AATSC1c,-0.010817040752169226
AATSC1d,0.21752307692307699
AATSC1i,-0.000994513281791189
AATSC1m,8.739749468092302
AATSC1p,-0.014061928788362885
AATSC1s,-0.4464077186873484
AATSC1v,1.5460887189485664
AATSC2Z,1.2031058823529406
AATSC2c,0.0017196190857726077
AATSC2d,-0.08110588235294114
AATSC2i,-0.040698064872861366
AATSC2m,5.724659861929409
AATSC2p,0.0240070466149401
AATSC2s,0.42395972121358844
AATSC2v,5.023008490490669
AATSC3Z,-1.1193475728155344
AATSC3c,0.0007976644781040592
AATSC3d,-0.14847766990291258
AATSC3i,-0.4424884183368253
AATSC3m,-5.233027581250489
AATSC3p,-0.050992151669202984
AATSC3s,-0.05696933324010811
AATSC3v,-9.755821890502377
AATSC4Z,-2.3869103448275863
AATSC4c,-0.0032622748565978655
AATSC4d,-0.04422758620689655
AATSC4i,-0.20076424501537998
AATSC4m,-10.866249685462071
AATSC4p,-0.02747159018923261
AATSC4s,-0.329964543422733
AATSC4v,-7.177927245963216
AATSC5Z,-0.30722962962962963
AATSC5c,0.002072749766793886
