DLiP-ID,T001RI
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.3228999999999997
SRW02,3.713572066704308
SRW03,0.0
SRW04,4.948759890378168
SRW05,0.0
SRW06,6.385194398997726
SRW07,0.0
SRW08,7.904334842085095
SRW09,0.0
SRW10,9.461954755266087
SaaCH,7.269111237087428
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.4716836185933415
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.0026067386831269967
SdssS,0
SsCH3,1.9359242895282898
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7619675925925926
SsssP,0
VE1_A,4.084985974211399
VE1_D,4.2899410379651775
VE2_A,0.21499926180059994
VE2_D,0.22578637041921987
VE3_A,2.049172180992885
VE3_D,2.0981268749538087
VR1_A,103.38794983693151
VR1_D,93.08605032498453
VR2_A,5.441471044049027
VR2_D,4.899265806578133
VR3_A,5.280342302160826
VR3_D,5.175378223836755
WPath,842
Xc-3d,0.8106172175260454
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,13.501789232183626
Xp-1d,9.292024997884273
Xp-2d,7.628150730280573
Xp-3d,6.148074447024896
Xp-4d,4.654581354061034
Xp-5d,3.6446176180575485
Xp-6d,2.0417853961045083
Xp-7d,1.3982903298882736
ZMIC0,65.98904162591573
ZMIC1,37.32369810084886
ZMIC2,28.68761976359617
ZMIC3,26.480600277859132
ZMIC4,24.429277637789497
ZMIC5,24.087390531111225
nAcid,0
nAtom,38
nBase,0
nRing,2
piPC1,3.2188758248682006
piPC2,3.624340932976365
piPC3,4.0118683403978626
piPC4,4.367864320861377
piPC5,4.812692356399344
piPC6,4.701616084256344
piPC7,4.763241740558586
piPC8,4.852030263919617
piPC9,4.925894065641165
AATS0Z,21.789473684210527
AATS0d,2.8684210526315788
AATS0i,164.25267315107186
AATS0m,85.76502534210526
AATS0p,1.349343715582395
AATS0s,3.9627192982456134
AATS0v,200.75539604624737
AATS1Z,24.0
AATS1d,3.4615384615384617
AATS1i,147.22180115487433
AATS1m,90.32148810256406
AATS1p,1.6393005612820508
AATS1s,3.0000000000000004
AATS1v,243.52057401179655
AATS2Z,18.6231884057971
AATS2d,2.9855072463768115
AATS2i,160.12521027274403
AATS2m,67.57329473913042
AATS2p,1.2860743240817538
AATS2s,2.958937198067633
AATS2v,187.27430488432975
AATS3Z,15.783132530120483
AATS3d,2.710843373493976
AATS3i,164.21861151370885
AATS3m,55.69038679518071
AATS3p,1.1743232715130598
AATS3s,3.022757697456493
AATS3v,164.8606040104191
AATS4Z,14.394736842105264
AATS4d,2.486842105263158
AATS4i,157.37866590874722
AATS4m,49.467686934210526
AATS4p,1.2183318556117104
AATS4s,2.8004385964912286
AATS4v,163.4169729341472
AATS5Z,12.469135802469136
AATS5d,2.123456790123457
AATS5i,164.96667052403302
AATS5m,42.98754702469136
AATS5p,1.0273174902972095
AATS5s,2.895061728395062
AATS5v,134.35765348012407
AATS6Z,12.861538461538462
AATS6d,2.3692307692307693
AATS6i,166.79456582138425
AATS6m,44.81150952307692
AATS6p,1.0393251380719692
AATS6s,2.7004273504273506
AATS6v,139.02473274586418
AATS7Z,15.74468085106383
AATS7d,2.74468085106383
AATS7i,158.37027839106582
AATS7m,55.242600893617016
AATS7p,1.293511315640298
AATS7s,2.799645390070922
AATS7v,178.21474077359133
AATS8Z,13.803921568627452
AATS8d,2.392156862745098
AATS8i,157.38714262943418
AATS8m,47.333625333333345
AATS8p,1.2324653309174902
AATS8s,2.676470588235294
AATS8v,159.74076536766088
AMID_C,1.491219091690321
AMID_N,0.11538516149330436
AMID_O,0.40897122660021895
AMID_X,0.0
AMID_h,0.5243563880935233
ATS0dv,278.0
ATS0pe,239.57100000000003
ATS0se,296.8265399999999
ATS1dv,244.0
ATS1pe,256.27500000000003
ATS1se,307.1895279999999
ATS2dv,304.0
ATS2pe,450.5776000000001
ATS2se,551.8306439999999
ATS3dv,302.0
ATS3pe,533.5102999999998
ATS3se,661.121376
ATS4dv,226.0
ATS4pe,470.68699999999995
ATS4se,584.988588
ATS5dv,236.0
ATS5pe,489.73519999999996
ATS5se,618.7167960000002
ATS6dv,186.0
ATS6pe,395.8256000000001
ATS6se,499.603452
ATS7dv,150.0
ATS7pe,295.7765
ATS7se,365.7014
ATS8dv,152.0
ATS8pe,310.35920000000004
ATS8se,386.86940000000004
ATSC0Z,297.36842105263173
ATSC0c,1.0190419245395186
ATSC0d,17.394736842105257
ATSC0i,50.93605533228653
ATSC0m,1406.7323977105261
ATSC0p,8.414722854170764
ATSC0s,47.787280701754376
ATSC0v,1853.0093690937292
ATSC1Z,23.22714681440444
ATSC1c,-0.3797463471633889
ATSC1d,5.436980609418286
ATSC1i,-18.217462873452874
ATSC1m,105.53835708656587
ATSC1p,-1.9066170156326199
ATSC1s,-1.1829986149584468
ATSC1v,-159.40040238918357
ATSC2Z,-19.747922437673132
ATSC2c,-0.29787795646080856
ATSC2d,-1.8483379501385029
ATSC2i,-1.8856518129584086
ATSC2m,-87.63072336911284
ATSC2p,-0.28653461566654115
ATSC2s,-3.091816712834717
ATSC2v,-5.587205123014144
ATSC3Z,-53.357340720221615
ATSC3c,0.2774831006622439
ATSC3d,-6.546398891966756
ATSC3i,29.11949912013437
ATSC3m,-242.64312278878072
ATSC3p,2.6221364818701742
ATSC3s,-2.6530663281009543
ATSC3v,211.14681673617167
ATSC4Z,-124.2105263157895
ATSC4c,-0.34989788571928243
ATSC4d,-5.0789473684210495
ATSC4i,-26.60457681373108
ATSC4m,-594.7140828157892
ATSC4p,-4.532429691399443
ATSC4s,-17.155701754385966
ATSC4v,-980.7451754570418
ATSC5Z,55.92520775623269
ATSC5c,0.323514779494398
ATSC5d,5.5006925207756225
ATSC5i,-6.030564605377011
ATSC5m,257.97783764335145
ATSC5p,0.022893726573713892
ATSC5s,6.523603416435826
ATSC5v,93.65283539126943
ATSC6Z,54.60664819944599
ATSC6c,0.04130096466712556
ATSC6d,0.1668975069252075
ATSC6i,9.751811432597957
ATSC6m,265.15997357409935
ATSC6p,2.3420121170459822
ATSC6s,-0.6105532471529709
ATSC6v,510.39003291043855
ATSC7Z,-68.53462603878117
ATSC7c,-0.3993303445138215
ATSC7d,-4.567174515235457
ATSC7i,0.11401457793817071
ATSC7m,-319.48091579986124
ATSC7p,-0.32426703872120516
ATSC7s,-10.736899815327792
ATSC7v,-207.43307908814063
ATSC8Z,-56.15235457063712
ATSC8c,0.37574506341259284
ATSC8d,-1.9245152354570636
ATSC8i,-9.669352573681463
ATSC8m,-279.6282500851799
ATSC8p,-2.471568300949707
ATSC8s,8.83812326869806
ATSC8v,-646.1935120130858
AXp-0d,0.7106204859044013
AXp-1d,0.46460124989421364
AXp-2d,0.3051260292112229
AXp-3d,0.20493581490082985
AXp-4d,0.13689945159003042
AXp-5d,0.09111544045143871
AXp-6d,0.060052511650132596
AXp-7d,0.04112618617318452
GATS1Z,0.8071658724756067
GATS1c,1.379243402243868
GATS1d,0.8181077621319682
GATS1i,1.629164047660648
GATS1m,0.8172312562599637
GATS1p,1.4302114747264019
GATS1s,0.6204043306516805
GATS1v,1.175777767334917
GATS2Z,1.0377747851737844
GATS2c,1.5061109641113997
GATS2d,1.2485035848187864
GATS2i,1.1173267897239176
GATS2m,1.0325117869580545
GATS2p,1.016070192456939
GATS2s,0.8112011407448495
GATS2v,0.9596894598039397
GATS3Z,1.108579805949461
GATS3c,1.2310932869619127
GATS3d,1.3582560195395808
GATS3i,0.7504502326772486
GATS3m,1.1002956268116657
GATS3p,0.8003698954866668
GATS3s,1.1450720508577377
GATS3v,0.8779617027761075
GATS4Z,1.146017699115044
GATS4c,1.090302334897364
GATS4d,1.0775340393343422
GATS4i,1.2826822605560697
GATS4m,1.150825761453539
GATS4p,1.3234293040021097
GATS4s,1.5152777140409652
GATS4v,1.2805415549959591
GATS5Z,0.8940150770239261
GATS5c,0.7264827718338408
GATS5d,0.6696363534487592
GATS5i,0.956163006180444
GATS5m,0.8957825132236891
GATS5p,0.9433554915356678
GATS5s,1.2592420739260164
GATS5v,0.9420804300377076
GATS6Z,0.8920299523485361
GATS6c,0.9666785576598387
GATS6d,1.1453508669847554
GATS6i,0.803678215422677
GATS6m,0.8875055893531908
GATS6p,0.7542883245246838
GATS6s,1.0905880927082343
GATS6v,0.7846033862626047
GATS7Z,1.13570702315948
GATS7c,1.2908283304994417
GATS7d,1.3350822416068502
GATS7i,1.0708870663778591
GATS7m,1.1343987936620084
GATS7p,1.073334228505332
GATS7s,1.240791061180506
GATS7v,1.0921894279581
GATS8Z,1.0441922609751861
GATS8c,0.47284081506942305
GATS8d,0.7715879089911307
GATS8i,1.175287046139388
GATS8m,1.0571930674505423
GATS8p,1.285939229322751
GATS8s,0.4409006776497943
GATS8v,1.296635054494143
MATS1Z,0.07610619469026547
MATS1c,-0.3630952293801702
MATS1d,0.3045502152915166
MATS1i,-0.34848298175043274
MATS1m,0.07310007612944597
MATS1p,-0.2207713114314137
MATS1s,-0.024120755569518787
MATS1v,-0.08381674435909268
MATS2Z,-0.03657304091317172
MATS2c,-0.16098329783557513
MATS2d,-0.05851915192176981
MATS2i,-0.020387815756633378
MATS2m,-0.034306736985468565
MATS2p,-0.01875304453049831
MATS2s,-0.03563164955083836
MATS2v,-0.0016605482780301258
MATS3Z,-0.08214948288730138
MATS3c,0.12466656441273444
MATS3d,-0.17230191568087783
MATS3i,0.2617363827510181
MATS3m,-0.07896997514410711
MATS3p,0.14266616279824756
MATS3s,-0.025417995233653637
MATS3v,0.05216898983448277
MATS4Z,-0.2088495575221238
MATS4c,-0.17167982852000577
MATS4d,-0.14599092284417545
MATS4i,-0.26115662707068127
MATS4m,-0.21138138418639305
MATS4p,-0.2693154468630503
MATS4s,-0.1795007113028315
MATS4v,-0.2646357843124952
MATS5Z,0.08822899595760948
MATS5c,0.14893633130679323
MATS5d,0.14835359817709798
MATS5i,-0.05554324430954143
MATS5m,0.0860338754400186
MATS5p,0.0012763660757222474
MATS5s,0.06404331610456464
MATS5v,0.02371056445671468
MATS6Z,0.10735466303607893
MATS6c,0.023693999984121035
MATS6d,0.005609216804375648
MATS6i,0.11192580489740563
MATS6m,0.1101962250872438
MATS6p,0.16271199162573666
MATS6s,-0.007469326903955889
MATS6v,0.16102555678913139
MATS7Z,-0.186337789493504
MATS7c,-0.31682978291641267
MATS7d,-0.21228313000933471
MATS7i,0.0018097592870648166
MATS7m,-0.18361965614620593
MATS7p,-0.031156504498005666
MATS7s,-0.1816570768529268
MATS7v,-0.09050782687605634
MATS8Z,-0.14069755335762618
MATS8c,0.2747354188790684
MATS8d,-0.08243600011865566
MATS8i,-0.14144431868811133
MATS8m,-0.14810952046521
MATS8p,-0.21884983340984318
MATS8s,0.13780378839618088
MATS8v,-0.259835447561892
MAXssO,5.466568641345427
MINssO,5.200182877384114
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.746492040593925
SpAD_D,183.92394300977656
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.198642672493821
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,332
TMWC10,108.71937489771938
TSRW10,51.41381595343139
VE1_Dt,4.292774828747205
VE2_Dt,0.22593551730248446
VE3_Dt,2.0987872232465894
VR1_Dt,93.37066676973765
VR2_Dt,4.9142456194598765
VR3_Dt,5.178431121798752
Xc-3dv,0.3124358847997341
Xc-4dv,0.0
Xc-5dv,0.032274861218395144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.17677669529663687
Xp-0dv,11.132248521233201
Xp-1dv,6.505162680684442
Xp-2dv,4.186251495463988
Xp-3dv,2.860837471737684
Xp-4dv,1.8478712208257695
Xp-5dv,1.1352847593823272
Xp-6dv,0.48249860908625475
Xp-7dv,0.28808821600751816
Xpc-4d,1.886245461044379
Xpc-5d,2.4767084957113528
Xpc-6d,3.2245092087065848
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.847135491542889
AATS0dv,7.315789473684211
AATS0pe,6.304500000000001
AATS0se,7.811224736842103
AATS1dv,6.256410256410256
AATS1pe,6.571153846153847
AATS1se,7.876654564102561
AATS2dv,4.405797101449275
AATS2pe,6.530110144927537
AATS2se,7.99754556521739
AATS3dv,3.63855421686747
AATS3pe,6.427834939759034
AATS3se,7.965317783132531
AATS4dv,2.973684210526316
AATS4pe,6.193249999999999
AATS4se,7.697218263157896
AATS5dv,2.9135802469135803
AATS5pe,6.046113580246913
AATS5se,7.638478962962965
AATS6dv,2.8615384615384616
AATS6pe,6.089624615384618
AATS6se,7.6862069538461535
AATS7dv,3.1914893617021276
AATS7pe,6.293117021276596
AATS7se,7.780880851063829
AATS8dv,2.980392156862745
AATS8pe,6.085474509803922
AATS8se,7.585674509803923
AATSC0Z,7.82548476454294
AATSC0c,0.02681689275103996
AATSC0d,0.45775623268698046
AATSC0i,1.3404225087443824
AATSC0m,37.01927362396121
AATSC0p,0.22144007510975694
AATSC0s,1.2575600184672204
AATSC0v,48.76340444983498
AATSC1Z,0.5955678670360113
AATSC1c,-0.00973708582470228
AATSC1d,0.13940975921585347
AATSC1i,-0.4671144326526378
AATSC1m,2.7061117201683555
AATSC1p,-0.04888761578545179
AATSC1s,-0.030333297819447356
AATSC1v,-4.087189804850861
AATSC2Z,-0.2862017744590309
AATSC2c,-0.0043170718327653415
AATSC2d,-0.026787506523746417
AATSC2i,-0.02732828714432476
AATSC2m,-1.270010483610331
AATSC2p,-0.004152675589370162
AATSC2s,-0.044808937867169815
AATSC2v,-0.08097398729006006
AATSC3Z,-0.642859526749658
AATSC3c,0.0033431698874969145
AATSC3d,-0.07887227580682839
AATSC3i,0.3508373387967996
AATSC3m,-2.923411117937117
AATSC3p,0.03159200580566475
AATSC3s,-0.03196465455543319
AATSC3v,2.543937551038213
AATSC4Z,-1.6343490304709143
AATSC4c,-0.004603919548937927
AATSC4d,-0.06682825484764539
AATSC4i,-0.35006022123330366
AATSC4m,-7.825185300207752
AATSC4p,-0.05963723278157162
AATSC4s,-0.22573291782086796
AATSC4v,-12.904541782329497
AATSC5Z,0.6904346636571936
AATSC5c,0.0039940096233876295
AATSC5d,0.06790978420710646
AATSC5i,-0.07445141488119766
AATSC5m,3.184911575843845
AATSC5p,0.00028263859967548016
AATSC5s,0.08053831378315834
AATSC5v,1.1562078443366597
AATSC6Z,0.8401022799914768
