DLiP-ID,T000GG
GGI4,1.9733333333333336
GGI5,1.3958333333333335
GGI6,1.0571428571428572
GGI7,0.6354166666666667
GGI8,0.7359536407155453
GGI9,0.21562500000000007
JGI1,0.26666666666666666
JGI2,0.10052910052910058
JGI3,0.06901041666666666
JGI4,0.037232704402515734
JGI5,0.02969858156028369
JGI6,0.024025974025974024
JGI7,0.015497967479674798
JGI8,0.021027246877587013
JGI9,0.005989583333333335
MIC0,13.499386506768582
MIC1,28.036130626642702
MIC2,33.261737589005904
MIC3,34.702418295099555
MIC4,34.73296374964501
MIC5,34.73296374964501
MPC2,42
MPC3,51
MPC4,62
MPC5,65
MPC6,70
MPC7,78
MPC8,82
MPC9,90
Mare,0.9717575757575757
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.16967337064988605
RPCG,0.11358891202068401
SIC0,0.2385409558786722
SIC1,0.4829552644192968
SIC2,0.6501920866649892
SIC3,0.7573659924358974
SIC4,0.7623794031607174
SIC5,0.7623794031607174
SaaN,0
SaaO,0
SaaS,0
Sare,64.136
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.630931153771336
SssS,0
StCH,0
StsC,0
TIC0,95.16114636198657
TIC1,192.6653493711675
TIC2,259.3811368560233
TIC3,302.1360243581868
TIC4,304.1360243581868
TIC5,304.1360243581868
Vabc,433.23356241515955
WPol,48
apol,68.62454799999998
bpol,44.471452000000035
nRot,9
ABCGG,19.986906669659355
ATS0Z,1282.0
ATS0d,180.0
ATS0i,10923.042217575467
ATS0m,5026.885190000001
ATS0p,85.786784574564
ATS0s,291.30555555555554
ATS0v,12428.485771013224
ATS1Z,1411.0
ATS1d,215.0
ATS1i,9730.9236400328
ATS1m,5220.959622
ATS1p,108.46810315
ATS1s,194.66666666666669
ATS1v,15450.210399547737
ATS2Z,2062.0
ATS2d,360.0
ATS2i,18944.293568355424
ATS2m,7560.3589459999985
ATS2p,156.18946660492298
ATS2s,335.11111111111114
ATS2v,21768.00309951652
ATS3Z,2482.0
ATS3d,412.0
ATS3i,24477.284685609724
ATS3m,8876.921699999999
ATS3p,192.51688093092304
ATS3s,453.0277777777778
ATS3v,26741.15299049922
ATS4Z,2788.0
ATS4d,456.0
ATS4i,29545.210698428404
ATS4m,9956.708209
ATS4p,214.929510132205
ATS4s,599.138888888889
ATS4v,29687.093402768
ATS5Z,2690.0
ATS5d,439.0
ATS5i,29805.500960025878
ATS5m,9199.849595
ATS5p,227.36691558637597
ATS5s,666.9444444444446
ATS5v,30608.446807597105
ATS6Z,2461.0
ATS6d,445.0
ATS6i,32256.735378130244
ATS6m,8451.975927999998
ATS6p,230.01427537954396
ATS6s,516.9444444444445
ATS6v,29470.72109257918
ATS7Z,2431.0
ATS7d,424.0
ATS7i,31503.233100219244
ATS7m,8364.725816999999
ATS7p,202.11526228669499
ATS7s,598.8055555555557
ATS7v,26444.378716343446
ATS8Z,2012.0
ATS8d,368.0
ATS8i,25885.518182499265
ATS8m,6758.194071
ATS8p,178.60551629401698
ATS8s,420.83333333333337
ATS8v,23757.972164658255
C1SP1,0
C1SP2,3
C1SP3,8
C2SP1,0
C2SP2,4
C2SP3,4
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.6086956521739131
GGI10,0.1487603305785124
JGI10,0.0078294910830796
JGT10,0.5775077326248821
Kier1,28.033333333333335
Kier2,12.88888888888889
Kier3,8.13840830449827
MAXdO,13.050822132329618
MID_C,44.69934522262821
MID_N,4.138660475221832
MID_O,9.135838954886196
MID_X,0.0
MID_h,13.274499430108028
MINdO,12.010576869230196
MPC10,61
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.802118375377063
MWC04,6.680854678790215
MWC05,7.529943370601589
MWC06,8.412054873292933
MWC07,9.271153211372695
MWC08,10.154518607337229
MWC09,11.019530376267122
MWC10,11.903364917861383
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,9
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.6602000000000023
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,0.0
SRW06,6.934397209928558
SRW07,0.0
SRW08,8.522976436171964
SRW09,0.0
SRW10,10.160104563907877
SaaCH,4.773834561602419
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.0014894599815243
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.1023233893598237
SdssS,0
SsCH3,16.462851050962662
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.716175254052238
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7780561817498146
SsssP,0
VE1_A,4.543665815841071
VE1_D,5.390373707226136
VE2_A,0.15145552719470237
VE2_D,0.1796791235742045
VE3_A,2.612346423333404
VE3_D,2.783227004622695
VR1_A,247.24437326026276
VR1_D,181.20284730009885
VR2_A,8.241479108675426
VR2_D,6.040094910003295
VR3_A,6.608989501622851
VR3_D,6.298229395730236
WPath,2516
Xc-3d,2.788712872405123
Xc-4d,0.0
Xc-5d,0.7791715319589252
Xc-6d,0.0
Xp-0d,23.170843917394794
Xp-1d,13.89886102311387
Xp-2d,13.057506324311365
Xp-3d,9.352245013280214
Xp-4d,7.793628586300895
Xp-5d,4.864402273459485
Xp-6d,3.257437354244776
Xp-7d,2.3176075519663035
ZMIC0,103.72984096021736
ZMIC1,55.657746622322705
ZMIC2,39.815436448105984
ZMIC3,34.29193141746346
ZMIC4,34.169374019907146
ZMIC5,34.169374019907146
nAcid,0
nAtom,66
nBase,0
nRing,1
piPC1,3.6109179126442243
piPC2,4.085976312551584
piPC3,4.513602992462601
piPC4,4.951415934436285
piPC5,5.334830089480193
piPC6,5.602118820879701
piPC7,5.9223321569601834
piPC8,5.929589143389895
piPC9,6.129186366368196
AATS0Z,19.424242424242426
AATS0d,2.727272727272727
AATS0i,165.50063966023436
AATS0m,76.16492712121213
AATS0p,1.2997997662812726
AATS0s,4.413720538720539
AATS0v,188.31039046989733
AATS1Z,21.37878787878788
AATS1d,3.257575757575758
AATS1i,147.43823697019394
AATS1m,79.10544881818183
AATS1p,1.6434561083333334
AATS1s,2.94949494949495
AATS1v,234.0940969628445
AATS2Z,17.327731092436974
AATS2d,3.0252100840336134
AATS2i,159.1957442718943
AATS2m,63.532428117647044
AATS2p,1.3125165260917897
AATS2s,2.816059757236228
AATS2v,182.9243957942565
AATS3Z,16.32894736842105
AATS3d,2.710526315789474
AATS3i,161.03476766848502
AATS3m,58.40080065789473
AATS3p,1.2665584271771253
AATS3s,2.980445906432749
AATS3v,175.9286380953896
AATS4Z,15.31868131868132
AATS4d,2.5054945054945055
AATS4i,162.3363225188374
AATS4m,54.707187961538466
AATS4p,1.1809313743527747
AATS4s,3.2919719169719177
AATS4v,163.1158978174066
AATS5Z,14.46236559139785
AATS5d,2.360215053763441
AATS5i,160.24462881734343
AATS5m,49.46155696236559
AATS5p,1.2224027719697632
AATS5s,3.585722819593788
AATS5v,164.56154197632853
AATS6Z,12.243781094527364
AATS6d,2.2139303482587063
AATS6i,160.48127053796142
AATS6m,42.04963148258705
AATS6p,1.14434962875395
AATS6s,2.571862907683803
AATS6v,146.62050294815512
AATS7Z,12.727748691099476
AATS7d,2.2198952879581153
AATS7i,164.93839319486514
AATS7m,43.7943760052356
AATS7p,1.0581950905062565
AATS7s,3.1351076207097153
AATS7v,138.45224458818558
AATS8Z,12.734177215189874
AATS8d,2.329113924050633
AATS8i,163.83239356012194
AATS8m,42.77338019620253
AATS8p,1.130414660088715
AATS8s,2.6635021097046416
AATS8v,150.36691243454592
AMID_C,1.489978174087607
AMID_N,0.13795534917406108
AMID_O,0.3045279651628732
AMID_X,0.0
AMID_h,0.4424833143369343
ATS0dv,398.0
ATS0pe,401.44870000000003
ATS0se,502.4584239999999
ATS1dv,372.0
ATS1pe,420.24699999999996
ATS1se,507.21606399999996
ATS2dv,520.0
ATS2pe,736.7443
ATS2se,910.7401199999999
ATS3dv,575.0
ATS3pe,953.2746999999999
ATS3se,1178.08788
ATS4dv,576.0
ATS4pe,1127.1711999999998
ATS4se,1404.2329880000002
ATS5dv,536.0
ATS5pe,1173.9883999999997
ATS5se,1456.9499720000001
ATS6dv,452.0
ATS6pe,1178.5224999999998
ATS6se,1487.945216
ATS7dv,456.0
ATS7pe,1159.0440999999998
ATS7se,1459.0195399999998
ATS8dv,285.0
ATS8pe,978.4399999999999
ATS8se,1226.232876
ATSC0Z,494.3636363636364
ATSC0c,1.2944451521176377
ATSC0d,40.36363636363636
ATSC0i,86.82420618557293
ATSC0m,2347.1533339393936
ATSC0p,14.433321116923027
ATSC0s,110.73947811447813
ATSC0v,3238.943770320262
ATSC1Z,15.36363636363634
ATSC1c,-0.7377825252573
ATSC1d,20.090909090909093
ATSC1i,-20.008507386427098
ATSC1m,68.03693563636352
ATSC1p,-1.959192240787886
ATSC1s,-7.126262626262628
ATSC1v,-203.25242513963664
ATSC2Z,189.9504132231405
ATSC2c,0.09650841674342905
ATSC2d,5.223140495867765
ATSC2i,-1.6868596795652606
ATSC2m,896.5682910183655
ATSC2p,2.2039533765687436
ATSC2s,25.801378685848384
ATSC2v,827.5120701994244
ATSC3Z,12.314049586776846
ATSC3c,0.08215548085477198
ATSC3d,-2.413223140495872
ATSC3i,10.296480644185088
ATSC3m,64.31170410927447
ATSC3p,0.6327987387039553
ATSC3s,-5.559101112131421
ATSC3v,242.14099215927115
ATSC4Z,127.05785123966938
ATSC4c,-0.06497087905948314
ATSC4d,-8.396694214876035
ATSC4i,8.076531282059896
ATSC4m,607.0946741974287
ATSC4p,1.6167654309401553
ATSC4s,2.9157994082236423
ATSC4v,748.0261806179531
ATSC5Z,-330.8429752066116
ATSC5c,0.03356949326649483
ATSC5d,-0.9338842975206652
ATSC5i,8.029925576517611
ATSC5m,-1561.3662750413223
ATSC5p,-0.9249183389681221
ATSC5s,-36.04778849097032
ATSC5v,-1265.1817357840855
ATSC6Z,33.71074380165292
ATSC6c,-0.4790853355464176
ATSC6d,-3.9256198347107443
ATSC6i,-41.80520696269369
ATSC6m,144.65366766942145
ATSC6p,-5.126664642399898
ATSC6s,-8.000363483318033
ATSC6v,-575.0486180241141
ATSC7Z,46.73553719008265
ATSC7c,0.9902826561706688
ATSC7d,-6.809917355371901
ATSC7i,1.8065971356662778
ATSC7m,201.79432090266283
ATSC7p,-1.5720474417321928
ATSC7s,31.064540608101222
ATSC7v,-241.6748462617945
ATSC8Z,-247.90082644628094
ATSC8c,-0.5788620285552313
ATSC8d,-33.719008264462815
ATSC8i,22.149210672647136
ATSC8m,-1141.473125097337
ATSC8p,2.759583919521381
ATSC8s,-54.14358228752169
ATSC8v,-208.90302066312537
AXp-0d,0.7723614639131599
AXp-1d,0.463295367437129
AXp-2d,0.3108930077216992
AXp-3d,0.18337735320157283
AXp-4d,0.1257036868758209
AXp-5d,0.07483695805322285
AXp-6d,0.046534819346353944
AXp-7d,0.029712917332901326
GATS1Z,0.9402966777001348
GATS1c,1.6613932488112593
GATS1d,0.9515765765765767
GATS1i,1.6147870042585897
GATS1m,0.9519580236325067
GATS1p,1.44353161643759
GATS1s,0.6179665319990724
GATS1v,1.268727822235276
GATS2Z,0.7850258529303593
GATS2c,1.1702614335721289
GATS2d,1.4006075403134228
GATS2i,1.1625845509584802
GATS2m,0.7887561691027527
GATS2p,0.9975100835694266
GATS2s,0.5214025469642015
GATS2v,0.9099286603393169
GATS3Z,1.024176845202377
GATS3c,1.470419898808828
GATS3d,1.3349039829302989
GATS3i,1.0954997541343623
GATS3m,1.0221058341229803
GATS3p,1.0205529401408295
GATS3s,0.9086559551354277
GATS3v,0.9833240104017028
GATS4Z,0.9438540955183102
GATS4c,1.2710218079959767
GATS4d,1.291827541827542
GATS4i,1.0198272113444844
GATS4m,0.9405143980495486
GATS4p,0.9725977200169713
GATS4s,1.3462438491513007
GATS4v,0.9124524809867545
GATS5Z,1.3066923521060476
GATS5c,1.1296093539945566
GATS5d,1.0692446478736801
GATS5i,1.0356470492422476
GATS5m,1.3000218572040827
GATS5p,1.0686396962460565
GATS5s,1.7642206760220858
GATS5v,1.1459460633033571
GATS6Z,0.9121983865153818
GATS6c,0.8679632850403766
GATS6d,0.9894502711666893
GATS6i,1.183015825288259
GATS6m,0.9194850046373314
GATS6p,1.1773699407731317
GATS6s,0.8409813601451573
GATS6v,1.1025617034487423
GATS7Z,0.9857720250554081
GATS7c,0.8810408956593432
GATS7d,1.0286071411725863
GATS7i,0.9701740570770151
GATS7m,0.9858128704806431
GATS7p,1.00120064546286
GATS7s,1.0208260028529896
GATS7v,0.9904822054588236
GATS8Z,1.27238118072076
GATS8c,1.6984049026769414
GATS8d,1.518630972744897
GATS8i,0.8954714338238886
GATS8m,1.2599265623864053
GATS8p,0.9005913994745456
GATS8s,1.235068429633965
GATS8v,0.9926255751814396
MATS1Z,0.031077602059580677
MATS1c,-0.5699604375282571
MATS1d,0.4977477477477479
MATS1i,-0.23044849202147724
MATS1m,0.028987000828860344
MATS1p,-0.13574091679362268
MATS1s,-0.0643516002386771
MATS1v,-0.06275268715749867
MATS2Z,0.21310355697998212
MATS2c,0.041350285429705085
MATS2d,0.07176924823983644
MATS2i,-0.010775442415735628
MATS2m,0.21185508245055112
MATS2p,0.08469018920496381
MATS2s,0.12922228450435652
MATS2v,0.14169936459961185
MATS3Z,0.01081570236735641
MATS3c,0.02755835156346231
MATS3d,-0.025960170697012848
MATS3i,0.05149301647695155
MATS3m,0.011897313433155723
MATS3p,0.01903705122048782
MATS3s,-0.021797287298446193
MATS3v,0.03246125129171615
MATS4Z,0.09320249445295416
MATS4c,-0.018201519154224337
MATS4d,-0.07543807543807547
MATS4i,0.033733127339216934
MATS4m,0.0937966890951442
MATS4p,0.040621250447477567
MATS4s,0.009548336558753947
MATS4v,0.08375021629232296
MATS5Z,-0.23746870884694327
MATS5c,0.00920220965385895
MATS5d,-0.008209822725951794
MATS5i,0.03281721256727911
MATS5m,-0.23604473826157255
MATS5p,-0.022738829635794672
MATS5s,-0.11550669167537024
MATS5v,-0.13860551045894584
MATS6Z,0.022390804345320123
MATS6c,-0.12152821033736456
MATS6d,-0.031934919994621495
MATS6i,-0.15810202576379562
MATS6m,0.02023652164003098
MATS6p,-0.11663167515331885
MATS6s,-0.023722208819310232
MATS6v,-0.05829737953675693
MATS7Z,0.03266715319190725
MATS7c,0.26435412272483766
MATS7d,-0.058299136833168244
MATS7i,0.007190035990240081
MATS7m,0.029708316774151235
MATS7p,-0.037636561783614075
MATS7s,0.09693330741502991
MATS7v,-0.025783306467169424
MATS8Z,-0.209468298564718
MATS8c,-0.18680059595928744
MATS8d,-0.34895655148819715
MATS8i,0.106562470686731
MATS8m,-0.20314731074625209
MATS8p,0.079866413093514
MATS8s,-0.20423556099098814
MATS8v,-0.026941896278679857
MAXssO,5.839107379062736
MINssO,4.7918237747085985
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,5
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.92480547846699
SpAD_D,347.48320026903684
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,-1.075236771002603
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,661
TMWC10,135.7502721533208
TSRW10,65.16207407773595
VE1_Dt,5.420409245935101
VE2_Dt,0.1806803081978367
VE3_Dt,2.788783607899275
VR1_Dt,176.97257356615665
VR2_Dt,5.8990857855385554
VR3_Dt,6.274607057632064
Xc-3dv,1.6025170930866288
Xc-4dv,0.0
Xc-5dv,0.30846418840543144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.06804138174397717
Xch-7d,0.12667994256430742
Xp-0dv,19.60725720133628
Xp-1dv,10.42209548201589
Xp-2dv,8.495772564777255
Xp-3dv,4.591431493001948
Xp-4dv,3.2524751131293397
Xp-5dv,1.6390868442297115
Xp-6dv,0.8824898623390555
Xp-7dv,0.5171927166363366
Xpc-4d,5.512550038091977
Xpc-5d,9.029365001208332
Xpc-6d,12.18596197486582
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,66
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,0
nSpiro,0
naRing,1
piPC10,5.888618229315361
AATS0dv,6.03030303030303
AATS0pe,6.082556060606061
AATS0se,7.613006424242423
AATS1dv,5.636363636363637
AATS1pe,6.3673787878787875
AATS1se,7.685091878787878
AATS2dv,4.369747899159663
AATS2pe,6.191128571428571
AATS2se,7.653278319327731
AATS3dv,3.7828947368421053
AATS3pe,6.271544078947368
AATS3se,7.750578157894737
AATS4dv,3.1648351648351647
AATS4pe,6.19324835164835
AATS4se,7.715565868131869
AATS5dv,2.881720430107527
AATS5pe,6.311765591397848
AATS5se,7.833064365591398
AATS6dv,2.2487562189054726
AATS6pe,5.863296019900496
AATS6se,7.402712517412936
AATS7dv,2.387434554973822
AATS7pe,6.068293717277486
AATS7se,7.638845759162303
AATS8dv,1.8037974683544304
AATS8pe,6.192658227848101
AATS8se,7.760967569620253
AATSC0Z,7.490358126721763
AATSC0c,0.019612805335115724
AATSC0d,0.6115702479338843
AATSC0i,1.3155182755389838
AATSC0m,35.562929302112025
AATSC0p,0.21868668358974283
AATSC0s,1.6778708805223959
AATSC0v,49.07490561091306
AATSC1Z,0.23278236914600514
AATSC1c,-0.011178523109959091
AATSC1d,0.3044077134986226
AATSC1i,-0.30315920282465303
AATSC1m,1.030862661157023
AATSC1p,-0.029684730921028576
AATSC1s,-0.10797367615549436
AATSC1v,-3.0795821990854035
AATSC2Z,1.5962219598583234
AATSC2c,0.0008109950986842778
AATSC2d,0.043891936940065254
AATSC2i,-0.014175291424918156
AATSC2m,7.534187319482063
AATSC2p,0.018520616609821374
AATSC2s,0.2168183082844402
AATSC2v,6.953882942852307
AATSC3Z,0.08101348412353189
AATSC3c,0.0005404965845708683
AATSC3d,-0.015876468029578105
AATSC3i,0.06774000423805979
AATSC3m,0.4231033165083847
AATSC3p,0.004163149596736548
AATSC3s,-0.036573033632443554
AATSC3v,1.5930328431530996
AATSC4Z,0.6981200617564252
AATSC4c,-0.00035698285197518207
AATSC4d,-0.046135682499318875
AATSC4i,0.04437654550582361
AATSC4m,3.335685023062795
AATSC4p,0.008883326543627227
AATSC4s,0.01602087586936067
AATSC4v,4.110033959439303
AATSC5Z,-1.7787256731538257
AATSC5c,0.00018048114659405823
