DLiP-ID,C1000I
DLiP-Mol-ID,27799
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H15Cl3N2O4/c24-14-5-1-12(2-6-14)19-21(29)27-18-11-16(26)9-10-17(18)22(30)28(19)20(23(31)32)13-3-7-15(25)8-4-13/h1-11,19-20H,(H,27,29)(H,31,32)/t19-,20-/m0/s1"
Standard Inchi Key(RDKit),BGVUXEXHNXDISI-PMACEKPBSA-N
Canonical SMILES(RDKit),O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccc(Cl)cc2NC(=O)[C@@H]1c1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),489.742
MW Monoisotopic(RDKit),488.00974
MolLogP(RDKit),5.6083
XLogP(SDF),
XLogP(CDK),4.683
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),86.71
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.498724583361191
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tumour suppressor p53/oncoprotein Mdm2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,14219455.691682901
qed,0.49872458336119146
Chi0,22.990834873703704
Chi1,15.256927950821465
TPSA,86.71000000000001
Chi0n,16.258618980884325
Chi0v,18.52640581893969
Chi1n,9.42839934038759
Chi1v,10.562292759415273
Chi2n,7.137992178706442
Chi2v,8.447299520122396
Chi3n,5.114491569729811
Chi3v,5.8535413031965176
Chi4n,3.6807436064839227
Chi4v,4.104822945776274
MolMR,122.27300000000001
MolWt,489.7420000000001
fr_SH,0
Kappa1,22.14529687591284
Kappa2,8.823187839618047
Kappa3,4.169074436379282
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1212.916082904685
MolLogP,5.608300000000003
NOCount,6
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.9466275773181638
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,12.083681658295921
SMR_VSA6,5.316788604006331
SMR_VSA7,98.4882921693927
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
