DLiP-ID,C100GX
ATSC0s,105.0631858710562
ATSC0v,3499.3609663495185
ATSC1Z,133.7102076124567
ATSC1c,-0.45599572113441517
ATSC1d,11.35445501730104
ATSC1i,-6.943849587615507
ATSC1m,582.5996483875437
ATSC1p,-0.3466074303105358
ATSC1s,-22.590727880658438
ATSC1v,169.86904818306232
ATSC2Z,-32.839100346020764
ATSC2c,0.007016493542432695
ATSC2d,-7.492214532871969
ATSC2i,-7.34175966333496
ATSC2m,-153.08011018339084
ATSC2p,-2.332011060056454
ATSC2s,58.202374828532236
ATSC2v,-369.8428009378729
ATSC3Z,-40.61678200692042
ATSC3c,0.08449642643207457
ATSC3d,-16.173226643598614
ATSC3i,-13.217726904830728
ATSC3m,-185.93735034602082
ATSC3p,-2.011908701521195
ATSC3s,10.869020061728396
ATSC3v,-307.71985713769465
ATSC4Z,-143.39619377162632
ATSC4c,-0.11295664748212268
ATSC4d,-11.978373702422148
ATSC4i,-6.939485631379702
ATSC4m,-658.6538336401383
ATSC4p,-1.5532109824000446
ATSC4s,-16.95348936899863
ATSC4v,-440.59382054818883
ATSC5Z,-135.39273356401378
ATSC5c,-0.24338518012828517
ATSC5d,-5.391868512110727
ATSC5i,-21.70190424904013
ATSC5m,-670.6987536712802
ATSC5p,-4.084006407329224
ATSC5s,-30.348122427983526
ATSC5v,-1094.1513750283393
ATSC6Z,72.03892733564014
ATSC6c,0.4337753413543338
ATSC6d,0.954801038062281
ATSC6i,-6.738107118833603
ATSC6m,296.4686774290655
ATSC6p,-1.5773055844364252
ATSC6s,34.416045096021975
ATSC6v,-485.4635743872554
ATSC7Z,101.32612456747405
ATSC7c,-0.15881008536707727
ATSC7d,-0.9387975778546729
ATSC7i,-11.095570008283811
ATSC7m,481.03120066781975
ATSC7p,1.1204106189423015
ATSC7s,10.061364026063117
ATSC7v,448.3588306339282
ATSC8Z,-9.442041522491355
ATSC8c,-0.203724947662981
ATSC8d,-1.591479238754327
ATSC8i,19.092991767713176
ATSC8m,-28.328527536332444
ATSC8p,2.2528979077573275
ATSC8s,-11.375150034293545
ATSC8v,414.4226847197143
AXp-0d,0.7064649703047045
AXp-1d,0.44083823902425934
AXp-2d,0.28957099870299524
AXp-3d,0.18170148918533957
AXp-4d,0.11763857165646355
AXp-5d,0.07465191370562003
AXp-6d,0.048457792277008506
AXp-7d,0.03227612485011864
GATS1Z,0.9118739238237333
GATS1c,1.448368813202462
GATS1d,1.0683223481314963
GATS1i,1.3660139460200296
GATS1m,0.909048895968402
GATS1p,1.2912653263390534
GATS1s,0.8778805336053592
GATS1v,1.0783387098880648
GATS2Z,0.9797753034032545
GATS2c,1.0736727797058239
GATS2d,1.4740455587361125
GATS2i,1.1979331387007601
GATS2m,0.9824353822065423
GATS2p,1.127069486926224
GATS2s,0.5052154785496104
GATS2v,1.0964875441774253
GATS3Z,0.9334554926091089
GATS3c,1.01728029351864
GATS3d,1.4331034822533366
GATS3i,1.0612234531183244
GATS3m,0.9404315069662113
GATS3p,1.0032549480524169
GATS3s,0.8298259364610928
GATS3v,1.028818016669989
GATS4Z,0.9507675038745552
GATS4c,1.14265410853353
GATS4d,1.177242545727888
GATS4i,1.0011488375596027
GATS4m,0.9611949853898945
GATS4p,0.9395354613572661
GATS4s,1.0832402904668346
GATS4v,1.0154187325197035
GATS5Z,0.8434526929789143
GATS5c,0.9683137590799534
GATS5d,0.7987015924719508
GATS5i,1.028610906983258
GATS5m,0.8679799009801271
GATS5p,0.9294106660645137
GATS5s,0.8760076798317458
GATS5v,1.0749150852975564
GATS6Z,0.7356321771035963
GATS6c,0.7003659058454076
GATS6d,0.6638558690675955
GATS6i,0.9356614210461967
GATS6m,0.7600079264160994
GATS6p,0.8733132387060654
GATS6s,0.2694526890643116
GATS6v,1.020637098325327
GATS7Z,0.8069628386256193
GATS7c,0.8711533242031911
GATS7d,0.8410383440910671
GATS7i,0.9289201981898799
GATS7m,0.8173799155318219
GATS7p,0.8658138539175938
GATS7s,0.3750438699019159
GATS7v,0.9292916313629802
GATS8Z,0.9129389046984756
GATS8c,0.8966269457232713
GATS8d,0.9129994388941115
GATS8i,0.8549791989409653
GATS8m,0.9182420470235467
GATS8p,0.8546847616419851
GATS8s,0.7726144438552232
GATS8v,0.9145273252294682
MATS1Z,0.19847097903310085
MATS1c,-0.45265483010970403
MATS1d,0.26763621905155155
MATS1i,-0.06722239049074388
MATS1m,0.18702046303704636
MATS1p,-0.018155136334500745
MATS1s,-0.20593502760746454
MATS1v,0.046491769306266764
MATS2Z,-0.02621851664608524
MATS2c,0.0037463723443487934
MATS2d,-0.09498897772513405
MATS2i,-0.03822946571256544
MATS2m,-0.02643151723242128
MATS2p,-0.06570170945132288
MATS2s,0.2853810431289691
MATS2v,-0.05444567768319664
MATS3Z,-0.022411088078301573
MATS3c,0.031179540806132076
MATS3d,-0.14170991770459684
MATS3i,-0.04756586549218514
MATS3m,-0.022187610283422268
MATS3p,-0.039173727362614305
MATS3s,0.036831157682399314
MATS3v,-0.031307062800731596
MATS4Z,-0.07265492962685047
MATS4c,-0.03827482374038823
MATS4d,-0.09637656950360537
MATS4i,-0.02293168365651932
MATS4m,-0.07217239999818863
MATS4p,-0.027770718258817873
MATS4s,-0.05275384391920103
MATS4v,-0.04116188323297455
MATS5Z,-0.06369980985374361
MATS5c,-0.07657920476260102
MATS5d,-0.040283594436688906
MATS5i,-0.0665919635468255
MATS5m,-0.06824278457140251
MATS5p,-0.06780448023361609
MATS5s,-0.08768840201771956
MATS5v,-0.09491821483544838
MATS6Z,0.03286593978544018
MATS6c,0.132348072453043
MATS6d,0.006917319620902664
MATS6i,-0.020049240577528275
MATS6m,0.029251227429506508
MATS6p,-0.025393575527916677
MATS6s,0.09642892583297684
MATS6v,-0.04083803517292755
MATS7Z,0.05366104842747788
MATS7c,-0.0562457539887559
MATS7d,-0.007895067083517494
MATS7i,-0.038323797586139845
MATS7m,0.055093127711075676
MATS7p,0.02093843097388413
MATS7s,0.032723679665266
MATS7v,0.043781720177470965
MATS8Z,-0.006678369364303673
MATS8c,-0.09636574575816902
MATS8d,-0.01787523045420431
MATS8i,0.0880764320175859
MATS8m,-0.004333262428639878
MATS8p,0.05623092633139646
MATS8s,-0.0494116335495779
MATS8v,0.05404772534977932
MAXaaN,4.577451689044555
MAXsOH,11.956852472958554
MAXssO,5.7548695932240514
MINaaN,4.577451689044555
MINsOH,11.956852472958554
MINssO,5.7548695932240514
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-3.6817967211840155
SdssSe,0
SdsssP,0
SpAD_A,42.873684665945866
SpAD_D,485.3684675197422
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,10.832655449668632
SssNH2,0
SsssAs,0
SsssCH,0.5401252606458855
SsssNH,0
SssssB,0
SssssC,-0.8232808991049185
SssssN,0
TMPC10,878
TMWC10,147.06022026778126
TSRW10,82.48692599013803
VE1_Dt,5.665532960119973
VE2_Dt,0.1716828169733325
VE3_Dt,2.9283234379835155
VR1_Dt,220.99560517198543
VR2_Dt,6.6968365203631945
VR3_Dt,6.592065283692843
Xc-3dv,1.5790609818813746
Xc-4dv,0.09619336472387546
Xc-5dv,0.4075142982359729
Xc-6dv,0.06653215914444992
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.34089752293133563
Xch-7d,0.4077176168211107
Xp-0dv,19.92015808342096
Xp-1dv,13.536760050692529
Xp-2dv,10.917468896332121
Xp-3dv,8.23166330067965
Xp-4dv,6.03301751318041
Xp-5dv,3.9970454798601396
Xp-6dv,2.61224202552922
Xp-7dv,1.7379241802755292
Xpc-4d,6.095754112725154
Xpc-5d,9.150388266107472
Xpc-6d,13.344783888359187
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,71
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,5.748397267415152
AATS0dv,5.741830065359477
AATS0pe,6.083501470588235
AATS0se,7.5943347205882334
AATS1dv,4.657276995305164
AATS1pe,6.39116338028169
AATS1se,7.716832112676054
AATS2dv,4.265151515151516
AATS2pe,6.277941666666666
AATS2se,7.681992666666665
AATS3dv,2.7277486910994764
AATS3pe,6.045940314136127
AATS3se,7.554092921465969
AATS4dv,2.282051282051282
AATS4pe,6.043606250000001
AATS4se,7.574888432692309
AATS5dv,1.78125
AATS5pe,5.901688839285714
AATS5se,7.439785937500001
AATS6dv,1.5901875901875901
AATS6pe,5.724519047619048
AATS6se,7.298312060606061
AATS7dv,1.2931323283082077
AATS7pe,5.6601381909547746
AATS7se,7.270374462311558
AATS8dv,1.4653243847874722
AATS8pe,5.788013422818791
AATS8se,7.375594053691275
AATSC0Z,9.488754325259519
AATSC0c,0.014188459988372624
AATSC0d,0.5975346020761245
AATSC0i,1.4548827809178608
AATSC0m,43.87556696885813
AATSC0p,0.26889331499147806
AATSC0s,1.5450468510449442
AATSC0v,51.46119068161057
AATSC1Z,1.883242360738827
AATSC1c,-0.006422474945555143
AATSC1d,0.15992190165212733
AATSC1i,-0.09780069841711982
AATSC1m,8.205628850528784
AATSC1p,-0.004881794793106138
AATSC1s,-0.31817926592476675
AATSC1v,2.3925218053952437
AATSC2Z,-0.24878106322743004
AATSC2c,5.3155254109338594e-05
AATSC2d,-0.05675920100660583
AATSC2i,-0.055619391388901214
AATSC2m,-1.1596978044196276
AATSC2p,-0.017666750454973137
AATSC2s,0.4409270820343351
AATSC2v,-2.8018394010444916
AATSC3Z,-0.2126533089367561
AATSC3c,0.00044238966718363647
AATSC3d,-0.08467657928585662
AATSC3i,-0.06920275866403523
AATSC3m,-0.973493980869219
AATSC3p,-0.010533553411105732
AATSC3s,0.05690586419753087
