DLiP-ID,I00025
DLiP-Mol-ID,27760
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H30N4O3/c1-10(2)14(20-15(22)11(3)18)17(24)21-8-4-5-13(21)16(23)19-9-12-6-7-12/h10-14H,4-9,18H2,1-3H3,(H,19,23)(H,20,22)/t11-,13-,14-/m0/s1"
Standard Inchi Key(RDKit),AVVAGMSMAIELCX-UBHSHLNASA-N
Canonical SMILES(RDKit),CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)NCC1CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),338.452
MW Monoisotopic(RDKit),338.23179082
MolLogP(RDKit),-0.00839999999999774
XLogP(SDF),
XLogP(CDK),0.146
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),104.53
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.607151696815449
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,XIAP_Smac
Common Target Pref Name,XIAP/SMAC
RDKit Descriptors
Ipc,256306.23067419243
qed,0.6071516968154492
Chi0,17.85300667219901
Chi1,11.307438208038285
TPSA,104.53
Chi0n,14.87870076914859
Chi0v,14.87870076914859
