DLiP-ID,C0025X
DLiP-Mol-ID,28726
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C10H8Cl2N2OS/c11-7-3-6(9(15)8(12)4-7)5-14-10-13-1-2-16-10/h1-4,15H,5H2,(H,13,14)"
Standard Inchi Key(RDKit),LYSNWLOLBOCKMM-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1c(Cl)cc(Cl)cc1CNc1nccs1
SMILES(SDF),
MW(SDF),
MW(RDKit),275.16
MW Monoisotopic(RDKit),273.973439236
MolLogP(RDKit),3.7676
XLogP(SDF),
XLogP(CDK),2.788
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),45.15
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.895829544601561
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,6203.538760182954
qed,0.8958295446015612
Chi0,11.543605595440512
Chi1,7.664703797946448
TPSA,45.15
Chi0n,8.075112285427286
Chi0v,10.403466758391922
Chi1n,4.468344016782926
Chi1v,6.103925774056276
Chi2n,3.0861530198021714
Chi2v,4.824355045453174
Chi3n,1.9694993763222468
Chi3v,3.206638850952442
Chi4n,1.2356092796933964
Chi4v,2.2990247898839846
MolMR,67.56750000000001
MolWt,275.15999999999997
fr_SH,0
Kappa1,11.513497683888868
Kappa2,4.908146397569112
Kappa3,2.5809736992193892
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,487.81429363750186
MolLogP,3.7676000000000007
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.150221957047384
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,5.316788604006331
SMR_VSA7,39.31835859818186
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,106.664079080883
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,23.20187978046503
PEOE_VSA7,12.13273413692322
PEOE_VSA8,28.70774755342989
PEOE_VSA9,5.022633313741326
RingCount,2
