DLiP-ID,C00293
DLiP-Mol-ID,29422
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H11N3O2S/c1-2-4-14-11(3-1)17-15(21-14)18-16-8-10-5-6-12-13(7-10)20-9-19-12/h1-8H,9H2,(H,17,18)/b16-8+"
Standard Inchi Key(RDKit),PSXFZKHQJJCJDJ-LZYBPNLTSA-N
Canonical SMILES(RDKit),C(=N/Nc1nc2ccccc2s1)\c1ccc2c(c1)OCO2
SMILES(SDF),
MW(SDF),
MW(RDKit),297.339
MW Monoisotopic(RDKit),297.057197592
MolLogP(RDKit),3.471
XLogP(SDF),
XLogP(CDK),3.739
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),55.74
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.59385372093148
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,171403.83680448297
qed,0.5938537209314803
Chi0,14.070703332935972
Chi1,10.38214273316075
TPSA,55.74000000000001
Chi0n,10.945080997095062
Chi0v,11.761577578022788
Chi1n,6.426925408611475
Chi1v,7.243421989539201
Chi2n,4.469443724117351
Chi2v,5.500092606043718
Chi3n,3.064324705520231
Chi3v,4.005382246305744
Chi4n,2.0754933176826182
Chi4v,2.891000829569153
MolMR,83.40170000000003
MolWt,297.33900000000006
fr_SH,0
Kappa1,12.164346231111887
Kappa2,5.063954293628807
Kappa3,2.407631449975495
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,795.6517236175945
MolLogP,3.471000000000002
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.503709788829329
SMR_VSA1,9.473725907600098
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.101407525739723
SMR_VSA5,0.0
SMR_VSA6,12.218733703210212
SMR_VSA7,48.02802097092827
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,124.39663733263511
NHOHCount,1
PEOE_VSA1,9.473725907600098
PEOE_VSA2,5.425791397110385
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.101407525739723
PEOE_VSA5,0.0
PEOE_VSA6,23.469520014857956
PEOE_VSA7,35.89528683400505
PEOE_VSA8,0.0
PEOE_VSA9,16.43122121362068
RingCount,4
SMR_VSA10,32.899565571394746
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,297.05719759199997
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,11.49902366656781
PEOE_VSA12,11.92450078593916
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,14.899517304710482
SlogP_VSA2,17.991521406582354
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,47.56597700497099
SlogP_VSA7,0.0
SlogP_VSA8,10.216620634085363
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,1
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,6.792942306099827
EState_VSA3,0.0
EState_VSA4,32.410654272189504
EState_VSA5,0.0
EState_VSA6,17.551386457470052
EState_VSA7,42.46456947923127
EState_VSA8,15.511177443797315
EState_VSA9,9.473725907600098
SlogP_VSA10,5.131558479839333
SlogP_VSA11,11.49902366656781
