DLiP-ID,J100A0
AATSC4p,0.058012714459950494
AATSC4s,0.18770472458472298
AATSC4v,10.301707460465057
AATSC5Z,-3.4867495943753384
AATSC5c,-0.0013530304638114316
AATSC5d,-0.09058950784207678
AATSC5i,-0.30868823081517444
AATSC5m,-15.320990468631685
AATSC5p,-0.07198844931310061
AATSC5s,0.01720441146031556
AATSC5v,-5.999209013140381
AATSC6Z,-0.4437920111257055
AATSC6c,8.215568807602778e-05
AATSC6d,-0.03346210306729508
AATSC6i,0.23106496690793132
AATSC6m,-2.5125885146642957
AATSC6p,0.0022282694531881963
AATSC6s,-0.2536221574876102
AATSC6v,-4.087439550183183
AATSC7Z,-0.21464131685873147
AATSC7c,0.0010456048981005394
AATSC7d,0.00391757152168182
AATSC7i,-0.052978851329640246
AATSC7m,-0.6729016562521658
AATSC7p,-0.0053130905011409485
AATSC7s,0.05325366187385365
AATSC7v,2.2217190819651953
AATSC8Z,-2.859367543664302
AATSC8c,-0.0018101513264255531
AATSC8d,-0.11360671905322436
AATSC8i,0.15475417828772947
AATSC8m,-13.107040634031113
AATSC8p,0.016322973158086868
AATSC8s,-0.5593915501331744
AATSC8v,-4.823293350865432
ATS0are,263.18829999999997
ATS1are,284.574
ATS2are,466.9994999999998
ATS3are,564.586
ATS4are,683.4999000000004
ATS5are,537.141
ATS6are,456.6687000000001
ATS7are,470.8290000000002
ATS8are,418.39700000000016
ATSC0dv,173.11627906976744
ATSC0pe,4.368786046511626
ATSC0se,2.7415597674418586
ATSC1dv,85.8188810768584
ATSC1pe,0.502595997836669
ATSC1se,0.3078807317468901
ATSC2dv,64.91076257436454
ATSC2pe,2.040980475932935
ATSC2se,1.029750318009734
ATSC3dv,0.44642749834746365
ATSC3pe,-1.023928610059491
ATSC3se,-0.6856022055164956
ATSC4dv,56.91160386995974
ATSC4pe,3.025387506760411
ATSC4se,2.096112163872363
ATSC5dv,-17.12403100775196
ATSC5pe,-1.3508651162790692
ATSC5se,-1.3589360232558134
ATSC6dv,-58.31332251667566
ATSC6pe,-1.7900935640886946
ATSC6se,-0.6879218539751214
ATSC7dv,-20.161829216994178
ATSC7pe,-0.15848631692807016
ATSC7se,-0.48070336884802634
ATSC8dv,-124.3440898984436
ATSC8pe,-3.184119794483501
ATSC8se,-1.7452045159545684
AXp-0dv,0.6208237607690411
AXp-1dv,0.328095416290345
AXp-2dv,0.19548732202716543
AXp-3dv,0.09141260956584507
AXp-4dv,0.05161391856948628
AXp-5dv,0.028188358477073606
AXp-6dv,0.01555140341882223
AXp-7dv,0.007078714296114167
BertzCT,860.0237730121073
ECIndex,478
ETA_eta,21.21802180262851
GATS1dv,0.4031544171791351
GATS1pe,0.6256459584501327
GATS1se,0.6370260295156489
GATS2dv,0.7620625818980552
GATS2pe,0.5312809111886477
GATS2se,0.5640754762833172
GATS3dv,0.9873310461703798
GATS3pe,1.0597205398485943
GATS3se,1.0990183108161191
GATS4dv,0.9475808257209386
GATS4pe,0.8675336145211964
GATS4se,0.8187877076977146
GATS5dv,1.1710549883575139
GATS5pe,1.4131904557596229
GATS5se,1.6346353633184711
GATS6dv,1.30394053376321
GATS6pe,1.6543726158828649
GATS6se,1.6909839628722645
GATS7dv,1.0874317410453895
GATS7pe,1.0840874566580927
GATS7se,1.2007806653109103
GATS8dv,1.574794412660282
GATS8pe,1.7303871363778098
GATS8se,1.825657766718407
LogEE_A,4.113186654996475
LogEE_D,119.23038962341026
MATS1dv,0.47369726882533636
MATS1pe,0.10992948448832651
MATS1se,0.10731013314503265
MATS2dv,0.21214542266466815
MATS2pe,0.26432177199428164
MATS2se,0.21251475068023726
MATS3dv,0.001218540847772467
MATS3pe,-0.11074801855913953
MATS3se,-0.11816845329411223
MATS4dv,0.1262156909154491
MATS4pe,0.265870814254186
MATS4se,0.29353996151631767
MATS5dv,-0.049458176607558725
MATS5pe,-0.1546041740082126
MATS5se,-0.24783994122510644
MATS6dv,-0.20691896317903835
MATS6pe,-0.25170124880171507
MATS6se,-0.15413873972777511
MATS7dv,-0.0642045602416371
MATS7pe,-0.019998842004635878
MATS7se,-0.09666144885252899
MATS8dv,-0.45419963615035835
MATS8pe,-0.46088032136698115
MATS8se,-0.40253917559057345
MAXaaCH,1.966464238473167
MAXaasC,0.9519661152773532
MAXdssC,-0.26165532879818576
MAXsCH3,2.0885979885781474
MAXssNH,2.8562762188208617
MDEC-11,1.4142135623730951
MDEC-12,3.032543108902055
MDEC-13,5.744347184731925
MDEC-14,2.378414230005442
MDEC-22,5.2226320157457815
MDEC-23,10.251716893923488
MDEC-24,0.7998341944158558
MDEC-33,7.963811952022753
MDEC-34,1.568379295736249
MDEN-22,0.8254818122236568
MDEO-12,0.25
MINaaCH,1.8979897066851432
MINaasC,0.4386191421012857
MINdssC,-0.26165532879818576
MINsCH3,1.732923752834467
MINssNH,2.8562762188208617
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5535714285714286
SM1_Dzi,0.9351166328597537
SM1_Dzm,1.5513903960768884
SM1_Dzp,-3.2949960521892754
SM1_Dzv,-1.5983839656748697
SddssSe,0
SpAD_Dt,395.7568488544611
SpAbs_A,30.140175964011217
SpAbs_D,238.46077924682047
SpMAD_A,1.2558406651671339
SpMAD_D,9.935865801950856
SpMax_A,2.4472310079705255
SpMax_D,119.23038962341026
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,96.26
TpiPC10,8.341248136454315
VAdjMat,5.700439718141092
VE1_DzZ,4.816153050532966
VE1_Dzi,4.821834496323566
VE1_Dzm,4.816162346086513
VE1_Dzp,4.837921694957858
VE1_Dzv,4.832662831010202
VE2_DzZ,0.20067304377220693
VE2_Dzi,0.2009097706801486
VE2_Dzm,0.20067343108693803
VE2_Dzp,0.2015800706232441
VE2_Dzv,0.20136095129209175
VE3_DzZ,2.447444224451175
VE3_Dzi,2.4486231939032654
VE3_Dzm,2.447446154527831
VE3_Dzp,2.4519539639948467
VE3_Dzv,2.4508663638705905
VR1_DzZ,137.86693428104473
VR1_Dzi,137.74777616297703
VR1_Dzm,137.86604003521182
VR1_Dzp,136.2293137953691
VR1_Dzv,136.43087834454562
VR2_DzZ,5.74445559504353
VR2_Dzi,5.739490673457376
VR2_Dzm,5.744418334800493
VR2_Dzp,5.676221408140379
VR2_Dzv,5.684619931022734
VR3_DzZ,5.801757712988218
VR3_Dzi,5.800893041249182
VR3_Dzm,5.8017512266705396
VR3_Dzp,5.789808334015529
VR3_Dzv,5.791286837968104
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1018787147335914
Xch-6dv,0.15677550291795253
Xch-7dv,0.22621868220047428
Xpc-4dv,2.036058215254367
Xpc-5dv,2.7532062161782704
Xpc-6dv,3.15896932047943
Zagreb1,128.0
Zagreb2,150.0
fragCpx,124.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,26
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.120658139534883
AATS1are,6.3238666666666665
AATS2are,6.144730263157892
AATS3are,6.204241758241758
AATS4are,6.102677678571432
AATS5are,6.245825581395349
AATS6are,6.523838571428573
AATS7are,6.036269230769233
AATS8are,6.152897058823532
AATSC0dv,4.025959978366685
AATSC0pe,0.10159967550027037
AATSC0se,0.06375720389399671
AATSC1dv,1.907086246152409
AATSC1pe,0.011168799951925977
AATSC1se,0.006841794038819781
AATSC2dv,0.8540889812416387
AATSC2pe,0.026855006262275462
AATSC2se,0.013549346289601763
AATSC3dv,0.004905796685136963
AATSC3pe,-0.011251962747906496
AATSC3se,-0.0075340901705109415
AATSC4dv,0.5081393202674976
AATSC4pe,0.027012388453217955
AATSC4se,0.018715287177431813
AATSC5dv,-0.1991166396250228
AATSC5pe,-0.015707733910221736
AATSC5se,-0.01580158166576527
AATSC6dv,-0.8330474645239381
AATSC6pe,-0.025572765201267066
AATSC6se,-0.009827455056787449
AATSC7dv,-0.2584849899614638
AATSC7pe,-0.0020318758580521817
AATSC7se,-0.0061628637031798245
AATSC8dv,-1.828589557330053
AATSC8pe,-0.046825291095345604
AATSC8se,-0.025664772293449534
AETA_eta,0.8840842417761879
ATSC0are,4.590567441860462
ATSC1are,0.5570573282855601
ATSC2are,1.907969172525689
ATSC3are,-1.014379935100053
ATSC4are,3.0787848025959974
ATSC5are,-1.3651744186046506
ATSC6are,-1.9093400216333125
ATSC7are,-0.3083688480259598
ATSC8are,-3.137806652244455
BCUTZ-1h,16.004503464082553
BCUTZ-1l,5.6898041298030115
BCUTc-1h,0.43993827511096795
BCUTc-1l,-0.46401962795377344
BCUTd-1h,4.022106265681086
BCUTd-1l,0.9778389540407907
BCUTi-1h,14.56514952647243
BCUTi-1l,10.311889833491295
BCUTm-1h,32.06224598678979
BCUTm-1l,11.70134733924057
BCUTp-1h,2.9362331624657463
BCUTp-1l,0.7157302722872572
BCUTs-1h,7.008270739150522
BCUTs-1l,0.6102160342099585
BCUTv-1h,24.440708140338288
BCUTv-1l,14.681749389502155
BalabanJ,1.571901260490815
Diameter,12
ETA_beta,31.0
GATS1are,0.6296171522596385
GATS2are,0.5561326581119883
GATS3are,1.070124115437458
GATS4are,0.8898246353493312
GATS5are,1.446908068313995
GATS6are,1.7334458323032471
GATS7are,1.1089880891329162
GATS8are,1.7406815775332805
HybRatio,0.2777777777777778
Lipinski,True
LogEE_Dt,197.87842442723056
MATS1are,0.11595499500830163
MATS2are,0.2351580469301428
MATS3are,-0.10441462694667443
MATS4are,0.2574917950704639
MATS5are,-0.14869342797971982
MATS6are,-0.2554978908071497
MATS7are,-0.037032069181917406
MATS8are,-0.4322344221100737
MAXssssC,-0.05378072776656828
MINssssC,-0.05378072776656828
NsssssAs,0
RotRatio,0.11538461538461539
SM1_Dzpe,1.012622399020808
SM1_Dzse,0.9891346839337528
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,10.140641778072654
SMR_VSA4,0.0
SMR_VSA5,33.10993926815928
SMR_VSA6,5.316788604006331
SMR_VSA7,52.729525018193854
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,184.47587749349148
SpAD_Dzi,182.46395780721485
SpAD_Dzm,184.50337766653132
SpAD_Dzp,230.4401617498638
SpAD_Dzv,222.81449095608696
SpAbs_Dt,395.7568488544613
SpDiam_A,4.776395151671104
SpDiam_D,178.58783132098807
SpMAD_Dt,16.489868702269213
SpMax_Dt,197.87842442723056
SsssssAs,0
VE1_Dzpe,4.822236114242125
VE1_Dzse,4.822377436141776
VE2_Dzpe,0.20092650476008855
VE2_Dzse,0.20093239317257403
VE3_Dzpe,2.448706481953511
VE3_Dzse,2.448735787824383
VMcGowan,255.53000000000003
VR1_Dzpe,137.5558465303177
VR1_Dzse,137.50804691711716
VR2_Dzpe,5.731493605429904
VR2_Dzse,5.729501954879882
VR3_Dzpe,5.799498728585396
VR3_Dzse,5.7991511757817
mZagreb1,8.590277777777779
mZagreb2,5.111111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10675738236884795
AATSC1are,0.012379051739679113
AATSC2are,0.02510485753323275
AATSC3are,-0.011147032253846736
AATSC4are,0.02748915002317855
AATSC5are,-0.015874121146565705
AATSC6are,-0.027276286023333037
AATSC7are,-0.0039534467695635876
AATSC8are,-0.04614421547418317
AETA_beta,1.2916666666666667
BCUTdv-1h,6.0334310894760055
BCUTdv-1l,0.6503347117024401
BCUTpe-1h,3.515341514036896
BCUTpe-1l,2.238885156667266
BCUTse-1h,3.7235592679849407
BCUTse-1l,2.4347764700725176
ETA_alpha,11.700000000000001
ETA_dBeta,1.0
ETA_eta_B,0.5550216514270687
ETA_eta_F,21.053257050492572
ETA_eta_L,5.594918165552738
ETA_eta_R,42.27127885312108
ETA_psi_1,0.5909090909090913
LabuteASA,144.27197330380716
LogEE_DzZ,92.10516265092369
LogEE_Dzi,91.27094209664325
LogEE_Dzm,92.11828337434314
LogEE_Dzp,114.64268670654357
LogEE_Dzv,111.20744748233415
PEOE_VSA1,4.523094936973348
PEOE_VSA2,10.111325788078153
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,56.25971019850536
PEOE_VSA7,6.923737199690624
PEOE_VSA8,16.35850473155969
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.1038416648231353
SpAD_Dzpe,186.06322568848265
SpAD_Dzse,187.2460719731373
SpAbs_DzZ,183.18123463634862
SpAbs_Dzi,181.60676756042682
SpAbs_Dzm,183.21055233646723
SpAbs_Dzp,232.6368257846567
SpAbs_Dzv,224.01327893034312
SpDiam_Dt,292.9071852186378
SpMAD_DzZ,7.686494895562145
SpMAD_Dzi,7.602664908633952
SpMAD_Dzm,7.687640736105472
SpMAD_Dzp,9.601673406244325
SpMAD_Dzv,9.28393712317029
SpMax_DzZ,92.10516265092369
SpMax_Dzi,91.27094209664325
SpMax_Dzm,92.11828337434314
SpMax_Dzp,114.64268670654357
SpMax_Dzv,111.20744748233415
VE1_Dzare,4.821641980717052
VE2_Dzare,0.20090174919654383
VE3_Dzare,2.448583267304803
VR1_Dzare,137.6303014031205
VR2_Dzare,5.734595891796688
VR3_Dzare,5.8000398522951375
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48750000000000004
AETA_dBeta,0.041666666666666664
AETA_eta_B,0.02312590214279453
AETA_eta_F,0.8772190437705238
AETA_eta_L,0.23312159023136406
AETA_eta_R,1.7613032855467117
BCUTare-1h,3.569710182194717
BCUTare-1l,2.189097560193202
ETA_beta_s,15.0
ETA_dPsi_A,0.1230909090909087
ETA_dPsi_B,0.0
ETA_eta_BR,0.8130216514270687
ETA_eta_FL,5.7642737453932895
ETA_eta_RL,11.359191910946027
LogEE_Dzpe,93.07380544420053
LogEE_Dzse,93.66424993173257
PEOE_VSA10,17.0176269054199
PEOE_VSA11,5.131558479839333
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.04782150742416
SlogP_VSA3,5.41499046939678
SlogP_VSA4,6.923737199690624
SlogP_VSA5,42.58337568856359
SlogP_VSA6,40.23499304974731
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,184.4327695813339
SpAbs_Dzpe,185.13498848938025
SpAbs_Dzse,186.3393651795314
SpDiam_DzZ,139.36001131110953
SpDiam_Dzi,137.19762467375696
SpDiam_Dzm,139.38231102863034
SpDiam_Dzp,176.83627499876502
SpDiam_Dzv,171.7503704001116
SpMAD_Dzpe,7.752634403686777
SpMAD_Dzse,7.801919665547388
SpMax_Dzpe,93.07380544420053
SpMax_Dzse,93.66424993173257
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.625
AETA_eta_BR,0.03387590214279453
AETA_eta_FL,0.2401780727247204
AETA_eta_RL,0.47329966295608444
DetourIndex,2299
EState_VSA1,0.0
EState_VSA2,11.322170198748285
EState_VSA3,22.14918538525923
EState_VSA4,11.257379486545457
EState_VSA5,11.336785877934737
EState_VSA6,6.923737199690624
EState_VSA7,35.711898112773966
EState_VSA8,36.22864198115086
EState_VSA9,4.523094936973348
ETA_beta_ns,16.0
ETA_shape_p,0.19943019943019938
ETA_shape_x,0.04273504273504273
ETA_shape_y,0.29914529914529914
GhoseFilter,True
LogEE_Dzare,92.26237819336791
SlogP_VSA10,5.131558479839333
SlogP_VSA11,0.0
SpAbs_Dzare,183.42091472191277
SpDiam_Dzpe,140.57560164750177
SpDiam_Dzse,141.64991602763297
SpMAD_Dzare,7.684698732555579
SpMax_Dzare,92.26237819336791
TopoPSA(NO),68.02000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.240524376417233
VSA_EState9,47.094006571764496
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.012499999999999956
FilterItLogS,-5.82570246200731
SpDiam_Dzare,139.15669052016563
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5930232558139535
ETA_epsilon_2,0.8249999999999996
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.537735849056604
ETA_epsilon_5,0.8039999999999996
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.15184678522571787
ETA_dEpsilon_B,0.055287406757349555
ETA_dEpsilon_C,-0.09655937846836832
ETA_dEpsilon_D,0.02100000000000002
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"1.4142135623730951,3.032543108902055,5.744347184731925,2.378414230005442,5.2226320157457815,10.251716893923488,0.7998341944158558,7.963811952022753,1.568379295736249,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.8254818122236568,0.0,0.0"
APolDescriptor,52.15306699999999
BCUTDescriptor,"11.997945963967036,31.973198671355775,-0.2744106574891432,0.24165919769315514,5.723878602224068,11.063672466784544"
BPolDescriptor,27.904932999999993
TPSADescriptor,96.26
ALOGPDescriptor,"4.574999999999999,20.930624999999992,96.47009999999999"
XLogPDescriptor,3.5960000000000005
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,341.11979800000006
ChiPathDescriptor,"17.319626477379405,11.359191910946029,11.148942036249089,8.49028076636725,7.115864846970464,5.055255732552143,3.3663068427004657,2.2484002643900967,14.899770258456988,8.53048082354897,7.428518237032286,4.387805259160565,3.2000629513081473,1.9168083764410049,1.1041496427363782,0.5167461436163342"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.4516571270242268,0.6420742613140551,0.0,0.0,0.1018787147335914,0.15677550291795253,0.22621868220047425"
AtomCountDescriptor,43
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.5997521783705406,0.2886751345948129,0.7035498450625252,0.14433756729740646,1.8063085035078585,0.25,0.2645317692132299,0.06454972243679027"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,2,4,0,0,1"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"48.372666540542696,2.015527772522612,17.862311768363377,5.602958498173686,9.208792352880481"
FractionalPSADescriptor,0.28218825340650555
WienerNumbersDescriptor,"1385.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.487936213876867,6.820113741486458,8.534740185391293,2.0360582152543665,2.7532062161782695,2.8922356685650814"
FractionalCSP3Descriptor,0.2777777777777778
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,1,6,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,7.7091412742382275,4.411458333333333"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1473.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2777777777777778
AutocorrelationDescriptorMass,"32.75663201336134,31.388125626339935,47.135597152553295,41.994213492934115,49.35583390549437"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.34615182837321,-0.1319828695075433,0.07086265082161035,-0.27019514146543766,0.2183258418906136"
EccentricConnectivityIndexDescriptor,478
AutocorrelationDescriptorPolarizability,"1754.6240331292809,2054.885118885277,2897.414317512666,2593.9646394543124,2467.0958437479994"
