DLiP-ID,C002JW
AATSC6c,0.00016113061311860544
AATSC6d,-0.05571598437234585
AATSC6i,0.0017236109884928323
AATSC6m,-7.668151846639487
AATSC6p,-0.006978918595443728
AATSC6s,-0.3560308652460852
AATSC6v,-6.739851715466627
AATSC7Z,-1.2243361078081647
AATSC7c,-0.009729520254811141
AATSC7d,-0.06159994715286034
AATSC7i,-0.15028043033657112
AATSC7m,-5.7872050718721075
AATSC7p,-0.027744152342100814
AATSC7s,-0.44144335080224895
AATSC7v,-7.0300462269105655
AATSC8Z,1.8848592944906863
AATSC8c,0.010789629110143455
AATSC8d,-0.08248117320650021
AATSC8i,-0.2615745753249332
AATSC8m,8.575468320848206
AATSC8p,-0.04006225632218861
AATSC8s,0.9444070110538598
AATSC8v,-1.336010921033851
ATS0are,191.15
ATS1are,203.14999999999998
ATS2are,311.5
ATS3are,412.41999999999996
ATS4are,394.9799999999999
ATS5are,323.9099999999999
ATS6are,270.21999999999997
ATS7are,223.15999999999994
ATS8are,183.13
ATSC0dv,117.17241379310344
ATSC0pe,4.393275862068965
ATSC0se,3.384103448275861
ATSC1dv,13.815695600475621
ATSC1pe,-0.6285155766944128
ATSC1se,-0.4657599619500592
ATSC2dv,-9.768133174791927
ATSC2pe,-0.005173840665875747
ATSC2se,-0.2052597764565999
ATSC3dv,-44.0986920332937
ATSC3pe,-1.8216475624256856
ATSC3se,-1.424422387633767
ATSC4dv,-7.397146254458978
ATSC4pe,-0.8452630202140311
ATSC4se,-0.5664602187871567
ATSC5dv,20.69678953626635
ATSC5pe,1.7567217598097509
ATSC5se,1.290018211652793
ATSC6dv,-50.69797859690844
ATSC6pe,-0.7103167657550526
ATSC6se,-0.18866389060642053
ATSC7dv,-12.07609988109393
ATSC7pe,-0.750301070154576
ATSC7se,-0.4900754530321062
ATSC8dv,32.13198573127231
ATSC8pe,1.6589560047562444
ATSC8se,1.0646437431628988
AXp-0dv,0.5173539960760343
AXp-1dv,0.2712541608163753
AXp-2dv,0.14007458554093724
AXp-3dv,0.0733982348932637
AXp-4dv,0.037494572426952574
AXp-5dv,0.019453448748374493
AXp-6dv,0.009791751570221783
AXp-7dv,0.005095620693824347
BertzCT,800.4836768266102
ECIndex,339
ETA_eta,10.13540300958104
GATS1dv,0.5627219047257401
GATS1pe,0.8239850312250369
GATS1se,0.8764727106944102
GATS2dv,0.7816117323916031
GATS2pe,0.672258414766558
GATS2se,0.7473753995183703
GATS3dv,1.1037865411026093
GATS3pe,1.167739099721361
GATS3se,1.20392589648922
GATS4dv,1.0831733227838942
GATS4pe,1.1558117813272633
GATS4se,1.150536079722321
GATS5dv,0.9394568892889705
GATS5pe,0.7229658084339657
GATS5se,0.7103619583987418
GATS6dv,1.291544045516971
GATS6pe,1.0983831089831637
GATS6se,1.0311044131283182
GATS7dv,1.0222353018115231
GATS7pe,0.9983893881715786
GATS7se,0.941014311900015
GATS8dv,0.7407886992348441
GATS8pe,0.5187290922648248
GATS8se,0.500559166080763
LogEE_A,3.889810538164965
LogEE_D,76.38840082788042
MATS1dv,0.11030207522451535
MATS1pe,-0.133833203993868
MATS1se,-0.12875224968929846
MATS2dv,-0.05036663723759081
MATS2pe,-0.0007115105372633046
MATS2se,-0.03664519032528704
MATS3dv,-0.1732438315722601
MATS3pe,-0.1908680915690062
MATS3se,-0.19375486178738682
MATS4dv,-0.03001283300687965
MATS4pe,-0.09146850015537135
MATS4se,-0.07957817007292582
MATS5dv,0.1004397050167919
MATS5pe,0.22737479906212332
MATS5se,0.21676044441966952
MATS6dv,-0.29875416911908964
MATS6pe,-0.11163806458967548
MATS6se,-0.03849407278985727
MATS7dv,-0.08302269308743701
MATS7pe,-0.13757597163899868
MATS7se,-0.11665807794160478
MATS8dv,0.26508730625858357
MATS8pe,0.36502544379472335
MATS8se,0.30411470397429435
MAXaaCH,1.666520061728395
MAXaaaC,0.4105324074074077
MAXaasC,0.6989583333333333
MDEC-22,7.6876479998710066
MDEC-23,19.07748715586645
MDEC-33,6.935682582924552
MDEO-11,0.3944303841493943
MDEO-12,0.6082201995573401
MINaaCH,1.3692006802721088
MINaaaC,0.335674393214076
MINaasC,0.025169838111757548
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,338.45032120944484
SpAbs_A,24.6820732322567
SpAbs_D,152.77680165576095
SpMAD_A,1.2990564859082472
SpMAD_D,8.04088429767163
SpMax_A,2.435975932659062
SpMax_D,76.38840082788042
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.67
TpiPC10,9.137089424298972
VAdjMat,5.392317422778761
VE1_DzZ,4.287130729344327
VE1_Dzi,4.285826363648586
VE1_Dzm,4.287118585464868
VE1_Dzp,4.261843072820065
VE1_Dzv,4.276477562744515
VE2_DzZ,0.22563845943917507
VE2_Dzi,0.22556980861308348
VE2_Dzm,0.22563782028762464
VE2_Dzp,0.2243075301484245
VE2_Dzv,0.2250777664602376
VE3_DzZ,2.097471567688658
VE3_Dzi,2.0971672699552952
VE3_Dzm,2.097468735048968
VE3_Dzp,2.091555599091185
VE3_Dzv,2.0949835575574416
VR1_DzZ,98.5298275923105
VR1_Dzi,98.59931538954226
VR1_Dzm,98.53046975023882
VR1_Dzp,100.39790408523696
VR1_Dzv,99.28058121529669
VR2_DzZ,5.18578039959529
VR2_Dzi,5.189437652081171
VR2_Dzm,5.18581419738099
VR2_Dzp,5.284100215012471
VR2_Dzv,5.2252937481735104
VR3_DzZ,5.232213206706308
VR3_Dzi,5.232918204445949
VR3_Dzm,5.232219724081314
VR3_Dzp,5.250995217567074
VR3_Dzv,5.239803881355566
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06656543026873193
Xch-7dv,0.08930894033869591
Xpc-4dv,0.8699489425811158
Xpc-5dv,1.0631147581148963
Xpc-6dv,1.3436561724163365
Zagreb1,102.0
Zagreb2,120.0
fragCpx,99.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,21
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.591379310344828
AATS1are,6.5532258064516125
AATS2are,6.489583333333333
AATS3are,6.5463492063492055
AATS4are,6.4750819672131135
AATS5are,6.351176470588234
AATS6are,6.433809523809523
AATS7are,6.198888888888887
AATS8are,6.104333333333333
AATSC0dv,4.040428061831153
AATSC0pe,0.15149227110582636
AATSC0se,0.11669322235434003
AATSC1dv,0.4456676000153426
AATSC1pe,-0.020274696022400413
AATSC1se,-0.015024514901614813
AATSC2dv,-0.2035027744748318
AATSC2pe,-0.00010778834720574472
AATSC2se,-0.004276245342845831
AATSC3dv,-0.6999792386237096
AATSC3pe,-0.02891504067342358
AATSC3se,-0.02260987916878995
AATSC4dv,-0.12126469269604881
AATSC4pe,-0.013856770823180837
AATSC4se,-0.009286233094871421
AATSC5dv,0.40581940267188926
AATSC5pe,0.03444552470215198
AATSC5se,0.02529447473829006
AATSC6dv,-1.20709472849782
AATSC6pe,-0.016912303946548874
AATSC6se,-0.004491997395390965
AATSC7dv,-0.3354472189192758
AATSC7pe,-0.020841696393182667
AATSC7se,-0.013613207028669617
AATSC8dv,1.0710661910424102
AATSC8pe,0.055298533491874816
AATSC8se,0.035488124772096626
AETA_eta,0.53344226366216
ATSC0are,4.865517241379307
ATSC1are,-0.7010701545778836
ATSC2are,-0.10154577883472111
ATSC3are,-2.0378478002378126
ATSC4are,-0.8974673008323423
ATSC5are,1.9258145065398333
ATSC6are,-0.59385255648038
ATSC7are,-0.7834007134363845
ATSC8are,1.7484304399524375
BCUTZ-1h,8.02416610268888
BCUTZ-1l,5.672207498058367
BCUTc-1h,0.46264092629945014
BCUTc-1l,-0.5311819117808158
BCUTd-1h,3.2457290577833624
BCUTd-1l,0.977769136632089
BCUTi-1h,13.638739194147625
BCUTi-1l,10.93323662013553
BCUTm-1h,16.01190630470776
BCUTm-1l,11.685692539758424
BCUTp-1h,2.0147718351028576
BCUTp-1l,0.7496253054373134
BCUTs-1h,7.008279940334573
BCUTs-1l,1.4034569830302692
BCUTv-1h,20.91503753584473
BCUTv-1l,14.701727001649342
BalabanJ,1.6033564560897815
Diameter,11
ETA_beta,28.75
GATS1are,0.8446537573443683
GATS2are,0.6965686274509808
GATS3are,1.1829277895897319
GATS4are,1.1556738041849175
GATS5are,0.7159628131904783
GATS6are,1.0735412237184034
GATS7are,0.9751161508780223
GATS8are,0.5045027167493504
HybRatio,0.0
Lipinski,True
LogEE_Dt,169.22516060472242
MATS1are,-0.1347934432226059
MATS2are,-0.012609260571698633
MATS3are,-0.19279695814068618
MATS4are,-0.08769155697040819
MATS5are,0.22506774502855723
MATS6are,-0.08427491478519117
MATS7are,-0.1297031262304118
MATS8are,0.34737302149775595
NsssssAs,0
RotRatio,0.047619047619047616
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.63020572673476
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,58.75426412366524
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
SpAD_DzZ,102.80952118557744
SpAD_Dzi,105.13762160699994
SpAD_Dzm,102.8316310471822
SpAD_Dzp,134.3635550364832
SpAD_Dzv,119.32552601995906
SpAbs_Dt,338.4503212094448
SpDiam_A,4.871951865318124
SpDiam_D,114.92749722975634
SpMAD_Dt,17.813174800497098
SpMax_Dt,169.22516060472242
SsssssAs,0
VE1_Dzpe,4.287274424256058
VE1_Dzse,4.287105833308628
VE2_Dzpe,0.2256460223292662
VE2_Dzse,0.22563714912150673
VE3_Dzpe,2.097505084861959
VE3_Dzse,2.0974657605160854
VMcGowan,178.70999999999984
VR1_Dzpe,98.52223628268521
VR1_Dzse,98.5311441741464
VR2_Dzpe,5.185380856983432
VR2_Dzse,5.1858496933761264
VR3_Dzpe,5.232136157935747
VR3_Dzse,5.232226568883751
mZagreb1,6.027777777777778
mZagreb2,4.083333333333332
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16777645659928647
AATSC1are,-0.02261516627670592
AATSC2are,-0.00211553705905669
AATSC3are,-0.03234679047996528
AATSC4are,-0.014712578702169545
AATSC5are,0.037761068755683004
AATSC6are,-0.014139346582866192
AATSC7are,-0.02176113092878846
AATSC8are,0.05828101466508125
AETA_beta,1.513157894736842
BCUTdv-1h,6.023727352951131
BCUTdv-1l,2.812347314940838
BCUTpe-1h,3.494116008280975
BCUTpe-1l,2.2170047016152843
BCUTse-1h,3.7070028052263617
BCUTse-1l,2.41316880569323
ETA_alpha,8.833333333333332
ETA_dBeta,5.25
ETA_eta_B,0.2831832692378615
ETA_eta_F,19.36267306318101
ETA_eta_L,3.2996880331225977
ETA_eta_R,29.49807607276205
ETA_psi_1,0.539714867617108
LabuteASA,107.72496828574103
LogEE_DzZ,51.44605779151072
LogEE_Dzi,52.60526010579014
LogEE_Dzm,51.457116267282416
LogEE_Dzp,66.0425203978846
LogEE_Dzv,59.24276882255002
PEOE_VSA1,14.63020572673476
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,42.46456947923127
PEOE_VSA8,11.629818560158606
PEOE_VSA9,5.386224214464796
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,102.54716207983608
SpAD_Dzse,102.85483807380184
SpAbs_DzZ,102.0200475013669
SpAbs_Dzi,104.58943378017474
SpAbs_Dzm,102.04447658687056
SpAbs_Dzp,136.4142178531258
SpAbs_Dzv,120.08151555733215
SpDiam_Dt,232.07496801808594
SpMAD_DzZ,5.411027430819865
SpMAD_Dzi,5.533559031947365
SpMAD_Dzm,5.412191107746431
SpMAD_Dzp,7.071766054551747
SpMAD_Dzv,6.28029084315574
SpMax_DzZ,51.44605779151072
SpMax_Dzi,52.60526010579014
SpMax_Dzm,51.457116267282416
SpMax_Dzp,66.0425203978846
SpMax_Dzv,59.24276882255002
VE1_Dzare,4.2877130489213835
VE2_Dzare,0.22566910783796756
VE3_Dzare,2.0976073881404376
VR1_Dzare,98.49914743750162
VR2_Dzare,5.184165654605349
VR3_Dzare,5.231901778856143
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46491228070175433
AETA_dBeta,0.27631578947368424
AETA_eta_B,0.014904382591466396
AETA_eta_F,1.0190880559568953
AETA_eta_L,0.17366779121697884
AETA_eta_R,1.5525303196190552
BCUTare-1h,3.547980058740863
BCUTare-1l,2.1679339640747823
ETA_beta_s,11.75
ETA_dPsi_A,0.174285132382892
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378615
ETA_eta_FL,5.831342260012637
ETA_eta_RL,9.131030293135234
LogEE_Dzpe,51.3147692650192
LogEE_Dzse,51.468722565829694
PEOE_VSA10,22.842291227084495
PEOE_VSA11,5.428790391900541
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,10.213054789681411
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.74262466881805
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,101.73731180718588
SpAbs_Dzpe,101.7301486159438
SpAbs_Dzse,102.07011765205783
SpDiam_DzZ,77.52618121176708
SpDiam_Dzi,79.36826678811613
SpDiam_Dzm,77.5437268789801
SpDiam_Dzp,98.628421661859
SpDiam_Dzv,89.1302338090281
SpMAD_Dzpe,5.397219056833478
SpMAD_Dzse,5.413412530200097
SpMax_Dzpe,51.3147692650192
SpMax_Dzse,51.468722565829694
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.02848332995988745
AETA_eta_FL,0.30691275052698086
AETA_eta_RL,0.4805805417439597
DetourIndex,1590
EState_VSA1,0.0
EState_VSA2,16.92781405846835
EState_VSA3,22.292943266678478
EState_VSA4,0.0
EState_VSA5,30.33183534230805
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,17.0
ETA_shape_p,0.11320754716981134
ETA_shape_x,0.0
ETA_shape_y,0.3962264150943397
GhoseFilter,True
LogEE_Dzare,50.90870853435749
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,100.8350561680881
SpDiam_Dzpe,77.31791687192712
SpDiam_Dzse,77.56214231778918
SpMAD_Dzare,5.354595358272941
SpMax_Dzare,50.90870853435749
TopoPSA(NO),70.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.63078514739229
VSA_EState9,44.53588151927438
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8947368421052632
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035087719298245675
FilterItLogS,-3.7719704657206616
SpDiam_Dzare,76.67426916920778
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6678160919540231
ETA_epsilon_2,0.8614035087719296
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5480620155038763
ETA_epsilon_5,0.8079365079365078
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.22441986553892845
ETA_dEpsilon_B,0.1197540764501468
ETA_dEpsilon_C,-0.10466578908878166
ETA_dEpsilon_D,0.053467000835421774
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,0.0,0.0,0.0,7.6876479998710066,19.07748715586645,0.0,6.935682582924552,0.0,0.0,0.3944303841493943,0.6082201995573401,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.275929999999995
BCUTDescriptor,"11.849999999999996,15.99792975851684,-0.36166740950648657,0.22577977862379722,4.805468484366682,9.72605314667775"
BPolDescriptor,13.806069999999997
TPSADescriptor,70.67
ALOGPDescriptor,"3.5127000000000006,12.339061290000004,64.6688"
XLogPDescriptor,4.074000000000001
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,254.05790888
ChiPathDescriptor,"13.405412915006313,9.131030293135236,8.570878480671658,7.048405350817377,5.756749827648863,5.110073772695622,3.3343843655086967,2.267689225597543,9.82972592544465,5.696337377143883,4.202237566228116,2.8625311608372845,1.9122231937745815,1.342287963637839,0.6854226099155248,0.38726717273065075"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.4530814606505408,0.0,0.0,0.0,0.06656543026873193,0.0893089403386959"
AtomCountDescriptor,29
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.449135293073096,0.0,0.24759975994224814,0.0,0.4813500107786594,0.0,0.05366254590494823,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"38.99905523082205,2.052581854253792,10.817435092933149,10.817435092933149,0.0"
FractionalPSADescriptor,0.27816492826987643
WienerNumbersDescriptor,"700.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.048905835261455,4.559051293043451,6.923188922139329,0.8699489425811155,1.0631147581148968,1.2458894476295421"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,3.029585798816568"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,619.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"22.097876142163784,22.66045988566282,33.32091977132564,33.98510372559076,27.76329682973402"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.35830598692485344,-0.10656531155580902,-0.026975846205285724,-0.087834180726722,-0.03828766845151089"
EccentricConnectivityIndexDescriptor,339
AutocorrelationDescriptorPolarizability,"1174.5931390869623,1388.2297078724755,1953.0804883125413,1925.902210546638,1487.39073611206"
