DLiP-ID,T0030B
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.12207956783099373
RPCG,0.08637840473794138
SIC0,0.23488478680401179
SIC1,0.5062467279898825
SIC2,0.7359648936752596
SIC3,0.8396596718472292
SIC4,0.8676284523644026
SIC5,0.8722899157839314
SaaN,0
SaaO,0
SaaS,0
Sare,67.55199999999998
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,100.7772734287598
TIC1,217.20506305766412
TIC2,315.7655986710034
TIC3,360.2558236666764
TIC4,372.2558236666764
TIC5,374.2558236666764
Vabc,447.52568225984913
WPol,52
apol,73.89413399999997
bpol,44.145866000000034
nRot,6
ABCGG,21.183078209821012
ATS0Z,1326.0
ATS0d,204.0
ATS0i,11598.043787818964
ATS0m,5197.901656000003
ATS0p,93.38740238426197
ATS0s,279.8125
ATS0v,13391.5338558884
ATS1Z,1545.0
ATS1d,260.0
ATS1i,10674.643316465404
ATS1m,5730.550570000001
ATS1p,123.08128775000002
ATS1s,193.83333333333334
ATS1v,17391.333872571224
ATS2Z,2352.0
ATS2d,446.0
ATS2i,21185.236778398335
ATS2m,8566.236396999997
ATS2p,193.46112306182908
ATS2s,334.5138888888889
ATS2v,26438.415556770662
ATS3Z,2799.0
ATS3d,524.0
ATS3i,30420.543967200414
ATS3m,9808.204883999995
ATS3p,240.66054407516808
ATS3s,502.0000000000001
ATS3v,31791.92424639004
ATS4Z,2918.0
ATS4d,542.0
ATS4i,37088.44088553609
ATS4m,10151.884349
ATS4p,242.6849632671849
ATS4s,616.0694444444447
ATS4v,32188.919995459233
ATS5Z,2892.0
ATS5d,527.0
ATS5i,34263.889991698794
ATS5m,10011.880860000003
ATS5p,234.951559130205
ATS5s,696.041666666667
ATS5v,31720.037260859033
ATS6Z,2890.0
ATS6d,525.0
ATS6i,33024.321153342964
ATS6m,10004.943452999996
ATS6p,255.14834448941298
ATS6s,567.8194444444447
ATS6v,33630.288319237414
ATS7Z,2798.0
ATS7d,537.0
ATS7i,40280.435513779405
ATS7m,9271.191965999999
ATS7p,270.08092929893996
ATS7s,621.8888888888891
ATS7v,34028.42855385521
ATS8Z,2331.0
ATS8d,485.0
ATS8i,42320.6056067131
ATS8m,7530.507393000002
ATS8p,241.71362818465502
ATS8s,612.5694444444443
ATS8v,29382.975922223348
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,4
C2SP3,9
C3SP2,2
C3SP3,0
C4SP3,1
FCSP3,0.64
GGI10,0.24793388429752067
JGI10,0.00885478158205431
JGT10,0.5025735275286387
Kier1,26.602076124567475
Kier2,11.620158267388588
Kier3,6.575963718820861
MAXdO,13.554849467194794
MID_C,50.56460612170955
MID_N,8.103217917920489
MID_O,5.320858480465509
MID_X,0.0
MID_h,13.424076398386
MINdO,12.521801795094131
MPC10,112
MWC01,34.0
MWC02,5.117993812416755
MWC03,5.968707559985366
MWC04,6.86171134048073
MWC05,7.733245646529795
MWC06,8.628555659269699
MWC07,9.507700460979235
MWC08,10.40386882344017
MWC09,11.287015590911048
MWC10,12.18361740315936
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,5
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.3100000000000005
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.579729825986222
SRW05,2.3978952727983707
SRW06,7.112327444710911
SRW07,4.59511985013459
SRW08,8.729882284826589
SRW09,6.6052979209482015
SRW10,10.392956742473556
SaaCH,8.264527087550384
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.473541661710022
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5039211521413345
SdssS,0
SsCH3,9.271872120622746
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.04085834017992
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6709346655328798
SsssP,0
VE1_A,4.847679111007613
VE1_D,5.57685617215173
VE2_A,0.1514899722189879
VE2_D,0.17427675537974155
VE3_A,2.741650866408364
VE3_D,2.881776017415191
VR1_A,285.3644030932749
VR1_D,207.34612591768817
VR2_A,8.917637596664841
VR2_D,6.479566434927755
VR3_A,6.816917780696889
VR3_D,6.497540312540977
WPath,2983
Xc-3d,3.1250150286958167
Xc-4d,0.28867513459481287
Xc-5d,0.9546922230442036
Xc-6d,0.11785113019775792
Xp-0d,23.465890847321376
Xp-1d,15.129247520975692
Xp-2d,14.30112720858451
Xp-3d,11.416963951832573
Xp-4d,9.083846081580274
Xp-5d,6.782906694484362
Xp-6d,4.49109879368347
Xp-7d,3.0277786960965316
ZMIC0,109.03855320014789
ZMIC1,55.629861042793905
ZMIC2,37.3808300376461
ZMIC3,29.29488491209236
ZMIC4,27.04958033098095
ZMIC5,26.931600816211095
nAcid,0
nAtom,70
nBase,1
nRing,3
piPC1,3.713572066704308
piPC2,4.182050142641207
piPC3,4.572130331909891
piPC4,4.94787297235994
piPC5,5.28858263745114
piPC6,5.278114659230517
piPC7,5.440386428084576
piPC8,5.608441044363585
piPC9,5.779488871029958
AATS0Z,18.942857142857143
AATS0d,2.914285714285714
AATS0i,165.68633982598521
AATS0m,74.25573794285718
AATS0p,1.3341057483465997
AATS0s,3.9973214285714285
AATS0v,191.30762651269143
AATS1Z,21.458333333333332
AATS1d,3.611111111111111
AATS1i,148.25893495090838
AATS1m,79.59098013888891
AATS1p,1.7094623298611114
AATS1s,2.6921296296296298
AATS1v,241.54630378571144
AATS2Z,17.42222222222222
AATS2d,3.303703703703704
AATS2i,156.92767983998766
AATS2m,63.453602940740716
AATS2p,1.4330453560135488
AATS2s,2.4778806584362143
AATS2v,195.84011523533823
AATS3Z,14.73157894736842
AATS3d,2.7578947368421054
AATS3i,160.10812614316006
AATS3m,51.622130968421025
AATS3p,1.2666344425008846
AATS3s,2.6421052631578954
AATS3v,167.32591708626336
AATS4Z,13.085201793721973
AATS4d,2.430493273542601
AATS4i,166.31587841047573
AATS4m,45.52414506278027
AATS4p,1.0882733778797529
AATS4s,2.762643248629797
AATS4v,144.34493271506383
AATS5Z,14.03883495145631
AATS5d,2.558252427184466
AATS5i,166.329563066499
AATS5m,48.60136339805827
AATS5p,1.1405415491757525
AATS5s,3.378843042071199
AATS5v,153.98076340222832
AATS6Z,14.029126213592233
AATS6d,2.5485436893203883
AATS6i,160.312238608461
AATS6m,48.56768666504853
AATS6p,1.2385841965505484
AATS6s,2.7564050701186633
AATS6v,163.25382679241463
AATS7Z,11.373983739837398
AATS7d,2.182926829268293
AATS7i,163.74160777959108
AATS7m,37.68777221951219
AATS7p,1.097889956499756
AATS7s,2.528003613369468
AATS7v,138.32694534087483
AATS8Z,9.324
AATS8d,1.94
AATS8i,169.2824224268524
AATS8m,30.122029572000006
AATS8p,0.9668545127386201
AATS8s,2.4502777777777776
AATS8v,117.5319036888934
AMID_C,1.5801439413034235
AMID_N,0.2532255599350153
AMID_O,0.16627682751454714
AMID_X,0.0
AMID_h,0.4195023874495625
ATS0dv,378.0
ATS0pe,418.9496999999999
ATS0se,524.6762239999999
ATS1dv,367.0
ATS1pe,455.553
ATS1se,548.8831839999999
ATS2dv,517.0
ATS2pe,828.2823
ATS2se,1018.3037320000001
ATS3dv,573.0
ATS3pe,1157.6106
ATS3se,1436.1688319999996
ATS4dv,560.0
ATS4pe,1347.2014999999994
ATS4se,1692.1804760000005
ATS5dv,561.0
ATS5pe,1286.6694000000007
ATS5se,1603.199936
ATS6dv,481.0
ATS6pe,1255.0849000000005
ATS6se,1563.0013799999997
ATS7dv,414.0
ATS7pe,1458.4819999999995
ATS7se,1838.8972479999998
ATS8dv,370.0
ATS8pe,1448.2452000000003
ATS8se,1853.6017399999994
ATSC0Z,503.1428571428574
ATSC0c,1.0337995674022966
ATSC0d,43.48571428571427
ATSC0i,97.50643122516968
ATSC0m,2399.3545014857136
ATSC0p,15.38250181840548
ATSC0s,105.64335317460313
ATSC0v,3481.8421087371535
ATSC1Z,18.795918367346957
ATSC1c,-0.648344567598452
ATSC1d,17.757551020408158
ATSC1i,-12.974068701897462
ATSC1m,89.65002687183687
ATSC1p,-0.33114121497552157
ATSC1s,-3.752409297052154
ATSC1v,29.005906726620992
ATSC2Z,95.51020408163265
ATSC2c,-0.04929948515294762
ATSC2d,-4.608163265306119
ATSC2i,0.2638451383727163
ATSC2m,448.3253303632655
ATSC2p,1.168808704266083
ATSC2s,13.169465702947846
ATSC2v,381.3485985795471
ATSC3Z,-76.10204081632652
ATSC3c,0.7117044671293897
ATSC3d,-4.918367346938771
ATSC3i,-16.565996878246565
ATSC3m,-384.43591774693857
ATSC3p,-5.686682923286314
ATSC3s,-2.9684665532879873
ATSC3v,-1182.396043423804
ATSC4Z,84.53061224489792
ATSC4c,-0.6994415916300631
ATSC4d,0.9240816326530621
ATSC4i,-15.293054661180001
ATSC4m,410.024159352653
ATSC4p,0.20161939616260927
ATSC4s,-22.89190051020408
ATSC4v,523.2256894702374
ATSC5Z,-124.16326530612241
ATSC5c,-0.058465873231492785
ATSC5d,-9.143673469387753
ATSC5i,39.38186624683944
ATSC5m,-571.6322055722447
ATSC5p,4.1865895524664865
ATSC5s,5.975056689342383
ATSC5v,233.8439521279058
ATSC6Z,-157.02040816326522
ATSC6c,0.5732499291010356
ATSC6d,-24.772244897959183
ATSC6i,-10.554124566409635
ATSC6m,-750.647724857959
ATSC6p,-3.6508592760632546
ATSC6s,-23.13506235827666
ATSC6v,-1060.4984979566502
ATSC7Z,-238.24489795918362
ATSC7c,-0.38161074435110565
ATSC7d,-2.821224489795921
ATSC7i,-48.62179649023044
ATSC7m,-1141.3269154497962
ATSC7p,-8.35119697590882
ATSC7s,-21.757653061224485
ATSC7v,-1806.0175312545375
ATSC8Z,-10.22448979591839
ATSC8c,-0.15008632302041372
ATSC8d,13.408163265306118
ATSC8i,37.052195265698806
ATSC8m,-28.052480991837136
ATSC8p,5.699329505218314
ATSC8s,-7.4539399092970475
ATSC8v,805.4526725405135
AXp-0d,0.733309088978793
AXp-1d,0.44497786826399094
AXp-2d,0.2918597389507043
AXp-3d,0.18122165002908847
AXp-4d,0.11498539343772499
AXp-5d,0.07372724667917785
AXp-6d,0.04678227910086948
AXp-7d,0.029978006892044867
GATS1Z,0.9561565398447848
GATS1c,1.7410899036147272
GATS1d,1.0027239378011392
GATS1i,1.5091779450117133
GATS1m,0.9641431727891365
GATS1p,1.2762894887846845
GATS1s,0.5621749453383859
GATS1v,1.1707906043016858
GATS2Z,0.8893652596378316
GATS2c,1.1685074934795843
GATS2d,1.6219886114761284
GATS2i,1.2104246849339797
GATS2m,0.8955251573206947
GATS2p,1.0711362296194131
GATS2s,0.5069233871367438
GATS2v,1.0212969735526198
GATS3Z,1.0617367524432884
GATS3c,1.016960982763249
GATS3d,1.2652067916176781
GATS3i,1.182425262870123
GATS3m,1.0659510343261014
GATS3p,1.1849069966284076
GATS3s,0.9203176127493881
GATS3v,1.1538746079607338
GATS4Z,0.9897919038051654
GATS4c,1.6349140425986988
GATS4d,1.0352866478494784
GATS4i,1.0410929064298076
GATS4m,0.9839716841713971
GATS4p,0.9333080317864466
GATS4s,1.3976061037433658
GATS4v,0.8979545120686243
GATS5Z,1.1889730570119574
GATS5c,1.612240384977057
GATS5d,1.2555177780896372
GATS5i,0.8831335623445515
GATS5m,1.176101568904668
GATS5p,0.8377453803241742
GATS5s,1.8150840710225749
GATS5v,0.90574948416169
GATS6Z,1.1320541340698957
GATS6c,0.9887612523361898
GATS6d,1.444230572955871
GATS6i,1.1039497307739252
GATS6m,1.1305441279698978
GATS6p,1.1253067964274446
GATS6s,1.3816163703533149
GATS6v,1.1228054591758492
GATS7Z,1.1330608301824068
GATS7c,1.1264238518759564
GATS7d,0.9513917823146697
GATS7i,1.1372683958823875
GATS7m,1.1326565667924136
GATS7p,1.1412564923325057
GATS7s,1.1504547553915423
GATS7v,1.1311828711125778
GATS8Z,1.0011073253833045
GATS8c,0.9443442979906966
GATS8d,0.6918134034165574
GATS8i,0.7748747110491018
GATS8m,0.9955375012558235
GATS8p,0.7983053228730272
GATS8s,1.1909571643886434
GATS8v,0.8597500906884269
MATS1Z,0.036319326140450525
MATS1c,-0.6097265042005786
MATS1d,0.3970105124835742
MATS1i,-0.12936252251396643
MATS1m,0.036326332058746906
MATS1p,-0.02092916039884077
MATS1s,-0.03453294122004829
MATS1v,0.008099214787644127
MATS2Z,0.0984289229604391
MATS2c,-0.02472693625657568
MATS2d,-0.05494719423760157
MATS2i,0.0014030724799208882
MATS2m,0.0968864692442656
MATS2p,0.039398594904922986
MATS2s,0.06463834818539789
MATS2v,0.05679071715468969
MATS3Z,-0.055724917062673684
MATS3c,0.253634183269464
MATS3d,-0.04166954837817274
MATS3i,-0.06259343031108285
MATS3m,-0.059030162236556674
MATS3p,-0.13619980243216
MATS3s,-0.010352242137339785
MATS3v,-0.1251118176359838
MATS4Z,0.05273705573932458
MATS4c,-0.21237739257057742
MATS4d,0.006670477245540747
MATS4i,-0.04923275697245871
MATS4m,0.053642400546942366
MATS4p,0.004114324213280622
MATS4s,-0.06801940823059045
MATS4v,0.04717079140482308
MATS5Z,-0.08385570863862647
MATS5c,-0.019217501078942156
MATS5d,-0.07145044206014059
MATS5i,0.13724415293902423
MATS5m,-0.08095675450606125
MATS5p,0.09248349420808874
MATS5s,0.019218994931354712
MATS5v,0.022821694565484493
MATS6Z,-0.10604632187139909
MATS6c,0.18842498233770735
MATS6d,-0.19357513746603222
MATS6i,-0.03678068167341065
MATS6m,-0.10630962179785527
MATS6p,-0.0806489908984327
MATS6s,-0.0744147996107516
MATS6v,-0.10349796343795868
MATS7Z,-0.13473959271108885
MATS7c,-0.10503817820527536
MATS7d,-0.018460946764526802
MATS7i,-0.1418929025722473
MATS7m,-0.135356330741603
MATS7p,-0.1544844194473051
MATS7s,-0.05860474799924005
MATS7v,-0.14759641923543346
MATS8Z,-0.005689948892674625
MATS8c,-0.04065021090240251
MATS8d,0.08633377135348226
MATS8i,0.10639928611926913
MATS8m,-0.003273669927828781
MATS8p,0.10374204926481502
MATS8s,-0.01975612390070289
MATS8v,0.0647722502250802
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.049730536570735
SpAD_D,384.98926562059023
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.936819608342565
SssNH2,0
SsssAs,0
SsssCH,-1.6194811635370572
SsssNH,0
SssssB,0
SssssC,-0.4800289816020784
SssssN,0
TMPC10,877
TMWC10,143.69241629717214
TSRW10,81.6473158464757
VE1_Dt,5.559760176677968
VE2_Dt,0.1737425055211865
VE3_Dt,2.8787057834468746
VR1_Dt,205.96677003898975
VR2_Dt,6.43646156371843
VR3_Dt,6.490865655092985
Xc-3dv,2.2231191769980994
Xc-4dv,0.28867513459481287
Xc-5dv,0.39505409901083555
Xc-6dv,0.07216878364870322
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2874574785652648
Xch-7d,0.514138360881016
Xp-0dv,20.033401307527843
Xp-1dv,11.794557475868531
Xp-2dv,10.159864136990027
Xp-3dv,6.750309699737419
Xp-4dv,4.687705124924642
Xp-5dv,3.116431381119579
Xp-6dv,1.9436532651935865
Xp-7dv,1.1670017731928073
Xpc-4d,6.162765496181558
Xpc-5d,9.427559299132
Xpc-6d,14.028097526682197
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,72
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,5.710530488842704
AATS0dv,5.4
AATS0pe,5.984995714285713
AATS0se,7.495374628571428
AATS1dv,5.097222222222222
AATS1pe,6.327125
AATS1se,7.623377555555554
AATS2dv,3.8296296296296295
AATS2pe,6.135424444444444
AATS2se,7.5429906074074085
AATS3dv,3.0157894736842104
AATS3pe,6.0926873684210525
AATS3se,7.558783326315788
AATS4dv,2.5112107623318387
AATS4pe,6.0412623318385625
AATS4se,7.588253255605383
AATS5dv,2.7233009708737863
AATS5pe,6.245967961165052
AATS5se,7.782523961165048
AATS6dv,2.3349514563106797
AATS6pe,6.092645145631071
AATS6se,7.587385339805824
AATS7dv,1.6829268292682926
AATS7pe,5.928788617886177
AATS7se,7.475192065040649
AATS8dv,1.48
AATS8pe,5.792980800000001
AATS8se,7.414406959999997
AATSC0Z,7.18775510204082
AATSC0c,0.014768565248604237
AATSC0d,0.6212244897959182
AATSC0i,1.392949017502424
AATSC0m,34.276492878367335
AATSC0p,0.21975002597722115
AATSC0s,1.5091907596371876
AATSC0v,49.740601553387904
AATSC1Z,0.26105442176870775
AATSC1c,-0.009004785661089611
AATSC1d,0.24663265306122442
AATSC1i,-0.18019539863746475
AATSC1m,1.2451392621088455
AATSC1p,-0.004599183541326688
AATSC1s,-0.05211679579239103
AATSC1v,0.4028598156475138
AATSC2Z,0.7074829931972789
AATSC2c,-0.0003651813715033157
AATSC2d,-0.03413454270597125
AATSC2i,0.001954408432390491
AATSC2m,3.320928373061226
AATSC2p,0.008657842253822838
AATSC2s,0.09755159779961367
AATSC2v,2.824804433922571
AATSC3Z,-0.4005370569280343
AATSC3c,0.003745812984891525
AATSC3d,-0.02588614393125669
AATSC3i,-0.08718945725392929
AATSC3m,-2.023346935510203
AATSC3p,-0.02992991012255955
AATSC3s,-0.015623508175199932
AATSC3v,-6.2231370706516005
AATSC4Z,0.37906104145694136
AATSC4c,-0.0031365093795070096
AATSC4d,0.004143863823556332
AATSC4i,-0.06857872045372197
AATSC4m,1.838673360325798
AATSC4p,0.0009041228527471268
AATSC4s,-0.10265426237759678
