DLiP-ID,P000F5
DLiP-Mol-ID,25622
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C26H29N3O5/c1-29(2)14-15-32-19-12-10-18(11-13-19)26(30)27-16-20-17-33-23-8-4-6-21(25(23)34-20)22-7-5-9-24(28-22)31-3/h4-13,20H,14-17H2,1-3H3,(H,27,30)/t20-/m1/s1"
Standard Inchi Key(RDKit),SEONIINQKDOTIR-HXUWFJFHSA-N
Canonical SMILES(RDKit),COc1cccc(-c2cccc3c2O[C@H](CNC(=O)c2ccc(OCCN(C)C)cc2)CO3)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),463.534
MW Monoisotopic(RDKit),463.210721028
MolLogP(RDKit),3.2674
XLogP(SDF),
XLogP(CDK),3.816
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),82.15
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.521593048541237
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,KRAS/SOS1
Common Target Pref Name,KRAS/SOS1
RDKit Descriptors
Ipc,54996056.3974838
qed,0.5215930485412367
Chi0,23.915638315627206
Chi1,16.52920844090216
TPSA,82.15
Chi0n,19.61494872915131
Chi0v,19.61494872915131
Chi1n,11.12924114700488
Chi1v,11.12924114700488
Chi2n,8.135026369859816
Chi2v,8.135026369859816
Chi3n,5.310811629441847
Chi3v,5.310811629441847
Chi4n,3.4724801413049304
Chi4v,3.4724801413049304
MolMR,128.96020000000004
MolWt,463.5340000000003
fr_SH,0
Kappa1,23.380598654328992
Kappa2,10.892670038371223
Kappa3,5.765696114137458
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1117.6738811300113
MolLogP,3.267400000000001
NOCount,8
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.366066986118804
SMR_VSA1,23.741988999272017
SMR_VSA2,0.0
SMR_VSA3,15.200676855804016
SMR_VSA4,0.0
SMR_VSA5,6.103966387748303
SMR_VSA6,47.50841824748289
SMR_VSA7,66.2271221763131
SMR_VSA8,0.0
SMR_VSA9,34.38590332283254
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,4
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,198.9692862604945
NHOHCount,1
PEOE_VSA1,29.164150150057004
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,56.559913444585646
PEOE_VSA8,23.73802645776818
PEOE_VSA9,19.34848194203857
RingCount,4
SMR_VSA10,5.907179729351506
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,463.210721028
NumHDonors,1
PEOE_VSA10,25.067242150058046
PEOE_VSA11,11.49902366656781
PEOE_VSA12,5.879988336435371
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
