DLiP-ID,T001TQ
ATSC0p,9.748228596161141
ATSC0s,97.4141865079365
ATSC0v,2039.8581643475977
ATSC1Z,-4.530612244898003
ATSC1c,-0.9062229271454288
ATSC1d,7.888888888888889
ATSC1i,4.3397302219404175
ATSC1m,-14.595237673469551
ATSC1p,0.8219380332914676
ATSC1s,-18.693168934240358
ATSC1v,156.55031701010688
ATSC2Z,101.0816326530612
ATSC2c,0.1925520296208138
ATSC2d,-8.777777777777782
ATSC2i,-6.309438481249562
ATSC2m,473.10580136734654
ATSC2p,-0.6186666495546337
ATSC2s,19.12606292517007
ATSC2v,259.6797018347238
ATSC3Z,-226.12244897959192
ATSC3c,-0.20382761396019825
ATSC3d,0.3333333333333318
ATSC3i,-26.31055971915819
ATSC3m,-1069.9203432653064
ATSC3p,-4.941745072968407
ATSC3s,-40.46786422902494
ATSC3v,-1299.0961015078615
ATSC4Z,126.85714285714286
ATSC4c,-0.020237966426938446
ATSC4d,1.7777777777777786
ATSC4i,14.733812037195433
ATSC4m,609.3142137142858
ATSC4p,3.033924050738286
ATSC4s,13.607142857142854
ATSC4v,888.5838667263463
ATSC5Z,117.34693877551018
ATSC5c,0.45324541745045
ATSC5d,-4.333333333333333
ATSC5i,5.385248613694246
ATSC5m,541.669440489796
ATSC5p,0.9429757974707751
ATSC5s,52.402458900226755
ATSC5v,329.66526075203274
ATSC6Z,-149.1836734693878
ATSC6c,-0.536327107448414
ATSC6d,-0.11111111111111083
ATSC6i,-1.0787424777153107
ATSC6m,-700.000780326531
ATSC6p,-0.677264325016327
ATSC6s,-30.450680272108844
ATSC6v,-546.3844137627318
ATSC7Z,103.34693877551021
ATSC7c,0.4776931087437714
ATSC7d,-1.5555555555555556
ATSC7i,-16.705731881047743
ATSC7m,473.3199916326533
ATSC7p,-2.455234269542653
ATSC7s,19.39650651927437
ATSC7v,-48.16226991431421
ATSC8Z,-97.36734693877551
ATSC8c,-0.6974726469984887
ATSC8d,-0.11111111111111138
ATSC8i,14.01364882646238
ATSC8m,-436.80374965306123
ATSC8p,2.3246663159103473
ATSC8s,-40.57869189342404
ATSC8v,184.48115020168052
AXp-0d,0.7284484660081642
AXp-1d,0.431514048317391
AXp-2d,0.2980540155379774
AXp-3d,0.17813968733005472
AXp-4d,0.11415217377505436
AXp-5d,0.07325590936769233
AXp-6d,0.047567819624438984
AXp-7d,0.03043214260241213
GATS1Z,0.7841994160353535
GATS1c,1.4344379692997784
GATS1d,1.0111218568665379
GATS1i,1.0435250165280407
GATS1m,0.7853852787567622
GATS1p,1.0122148596222769
GATS1s,0.9242691957484688
GATS1v,0.891419695897457
GATS2Z,0.6598629879879878
GATS2c,0.7467333559910379
GATS2d,1.5737492811960898
GATS2i,1.1332083916781897
GATS2m,0.6658580782853307
GATS2p,1.0939041912647587
GATS2s,0.5646929346206794
GATS2v,0.9070030429031087
GATS3Z,1.225527847923681
GATS3c,1.135950108152073
GATS3d,0.9648613797549969
GATS3i,1.208251496114614
GATS3m,1.223858159962257
GATS3p,1.2029265774827604
GATS3s,1.1457967989713982
GATS3v,1.1970271431834578
GATS4Z,0.8986545138888887
GATS4c,0.9890004503533641
GATS4d,0.8119775835866262
GATS4i,0.8370470663630012
GATS4m,0.8945764497457006
GATS4p,0.8267986612779685
GATS4s,0.8245167704583296
GATS4v,0.8222100778188159
GATS5Z,0.8261444364623242
GATS5c,0.7645694267481489
GATS5d,1.1129860601614088
GATS5i,0.9159583714503354
GATS5m,0.8299943156512982
GATS5p,0.9211372040148196
GATS5s,0.8047443737789841
GATS5v,0.9094554650509338
GATS6Z,1.2053589665032676
GATS6c,1.063040859340746
GATS6d,0.7889549436795995
GATS6i,1.0249838806763993
GATS6m,1.2033762089469082
GATS6p,1.041367166434883
GATS6s,1.177845574419536
GATS6v,1.115234301818362
GATS7Z,0.7584873240106543
GATS7c,0.512301335457493
GATS7d,0.9410521713786069
GATS7i,1.146442395673879
GATS7m,0.77007679345941
GATS7p,1.145330685684588
GATS7s,0.5443015053238117
GATS7v,1.0506789488779442
GATS8Z,1.2572718043785307
GATS8c,1.546702625179923
GATS8d,0.9093040028849623
GATS8i,0.778252797176722
GATS8m,1.2394669820319881
GATS8p,0.7633427704060101
GATS8s,1.4458944907551528
GATS8v,0.8495685695888298
MATS1Z,-0.013139204545454669
MATS1c,-0.5355323098583007
MATS1d,0.24032882011605422
MATS1i,0.07335849592744083
MATS1m,-0.00897257329070872
MATS1p,0.0804840803492614
MATS1s,-0.1831712615674894
MATS1v,0.07325724705837117
MATS2Z,0.17430320945945937
MATS2c,0.06765808322092987
MATS2d,-0.1589994249568719
MATS2i,-0.06341607412322033
MATS2m,0.17293586606062059
MATS2p,-0.03602040329267386
MATS2s,0.11143482690479184
MATS2v,0.07225295331459645
MATS3Z,-0.29145622895622897
MATS3c,-0.05353417754177134
MATS3d,0.004513217279174706
MATS3i,-0.197667493323127
MATS3m,-0.2923309311934279
MATS3p,-0.21506450008463845
MATS3s,-0.17623906167954395
MATS3v,-0.2701813729308206
MATS4Z,0.14453124999999994
MATS4c,-0.004698423470919153
MATS4d,0.021276595744680864
MATS4i,0.09784473577807701
MATS4m,0.14715729830432003
MATS4p,0.11671059083235828
MATS4s,0.05238126759917916
MATS4v,0.1633539801180012
MATS5Z,0.1721144636015325
MATS5c,0.13546199836761055
MATS5d,-0.06676449009537785
MATS5i,0.04603910446375564
MATS5m,0.16841222023181462
MATS5p,0.04669870949784546
MATS5s,0.25969255286404064
MATS5v,0.07801951594063254
MATS6Z,-0.27994791666666674
MATS6c,-0.20508039448308257
MATS6d,-0.002190237797246553
MATS6i,-0.01179910945561277
MATS6m,-0.2784505825524097
MATS6p,-0.04291141865068369
MATS6s,-0.1930701654805832
MATS6v,-0.16543930948037391
MATS7Z,0.18065068493150682
MATS7c,0.1701490093753613
MATS7d,-0.028563101136694843
MATS7i,-0.17020919161849118
MATS7m,0.17538421669083096
MATS7p,-0.14490843384584368
MATS7s,0.11455861089485665
MATS7v,-0.01358417933809916
MATS8Z,-0.2105843926553672
MATS8c,-0.30738203231005284
MATS8d,-0.002524341868012989
MATS8i,0.17666055106359108
MATS8m,-0.20025937921887144
MATS8p,0.16975876094943643
MATS8s,-0.2965330560991084
MATS8v,0.0643797528895105
MAXsOH,10.047227625945125
MAXssO,5.716230736121609
MINsOH,9.42961921978329
MINssO,5.252897534013606
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.26335673980367
SpAD_D,247.39621158024167
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.576874823008481
SssNH2,0
SsssAs,0
SsssCH,-0.35975084712999617
SsssNH,0
SssssB,0
SssssC,-0.9772299310054091
SssssN,0
TMPC10,720
TMWC10,125.37816923637388
TSRW10,72.8084214056324
VE1_Dt,4.854682539763753
VE2_Dt,0.20227843915682306
VE3_Dt,2.455412448651093
VR1_Dt,133.89086175363667
VR2_Dt,5.578785906401528
VR3_Dt,5.772493740923278
Xc-3dv,1.3569143733840943
Xc-4dv,0.12909944487358058
Xc-5dv,0.19581408268844963
Xc-6dv,0.037267799624996496
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3202780494083775
Xch-7d,0.6675917448235207
Xp-0dv,13.314944323405394
Xp-1dv,7.493580729506593
Xp-2dv,6.361414699881824
Xp-3dv,3.8498915014469794
Xp-4dv,2.5443107936989025
Xp-5dv,1.731933053376419
Xp-6dv,0.9812998636842075
Xp-7dv,0.49940303463208546
Xpc-4d,4.695445503309254
Xpc-5d,6.5029046509976896
Xpc-6d,9.442010746532768
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,44
nFRing,1
nHBAcc,6
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,6.7188621768051435
AATS0dv,9.047619047619047
AATS0pe,6.5515857142857135
AATS0se,8.018379428571428
AATS1dv,8.386363636363637
AATS1pe,6.683522727272727
AATS1se,7.981325999999997
AATS2dv,7.081081081081081
AATS2pe,6.566068918918918
AATS2se,7.918490864864861
AATS3dv,5.282828282828283
AATS3pe,6.648293939393938
AATS3se,8.101349010101007
AATS4dv,4.482142857142857
AATS4pe,6.28611785714286
AATS4se,7.8550561428571415
AATS5dv,4.988505747126437
AATS5pe,6.34880344827586
AATS5se,7.871862896551725
AATS6dv,4.926470588235294
AATS6pe,6.537258823529411
AATS6se,8.000863647058825
AATS7dv,4.136986301369863
AATS7pe,6.099850684931507
AATS7se,7.6000544657534235
AATS8dv,4.559322033898305
AATS8pe,6.6186694915254245
AATS8se,8.169255796610171
AATSC0Z,7.836734693877553
AATSC0c,0.03845888518358708
AATSC0d,0.7460317460317459
AATSC0i,1.34449638136506
AATSC0m,36.9693215510204
AATSC0p,0.23210068086097954
AATSC0s,2.3193853930461072
AATSC0v,48.56805153208566
AATSC1Z,-0.10296846011131824
AATSC1c,-0.020595975616941566
AATSC1d,0.1792929292929293
AATSC1i,0.09863023231682767
AATSC1m,-0.33170994712430796
AATSC1p,0.018680409847533355
AATSC1s,-0.42484474850546267
AATSC1v,3.5579617502297016
AATSC2Z,1.3659680088251513
AATSC2c,0.0026020544543353214
AATSC2d,-0.11861861861861868
AATSC2i,-0.08526268217904813
AATSC2m,6.393321640099278
AATSC2p,-0.008360360129116671
AATSC2s,0.25846030979959556
AATSC2v,3.5091851599287
AATSC3Z,-2.284065141207999
AATSC3c,-0.00205886478747675
AATSC3d,0.0033670033670033517
AATSC3i,-0.2657632294864464
AATSC3m,-10.807276194599055
AATSC3p,-0.04991661689867078
AATSC3s,-0.40876630534368624
AATSC3v,-13.122182843513752
AATSC4Z,1.1326530612244898
AATSC4c,-0.0001806961288119504
AATSC4d,0.01587301587301588
AATSC4i,0.13155189318924493
AATSC4m,5.440305479591837
AATSC4p,0.027088607595877553
AATSC4s,0.12149234693877549
AATSC4v,7.933784524342378
AATSC5Z,1.348815388224255
AATSC5c,0.005209717441959195
AATSC5d,-0.04980842911877394
