DLiP-ID,C00053
DLiP-Mol-ID,30289
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H10O5/c16-6-7-4-9-13(11(18)5-7)15(20)12-8(14(9)19)2-1-3-10(12)17/h1-5,16-18H,6H2"
Standard Inchi Key(RDKit),YDQWDHRMZQUTBA-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21
SMILES(SDF),
MW(SDF),
MW(RDKit),270.24
MW Monoisotopic(RDKit),270.05282342
MolLogP(RDKit),1.3655
XLogP(SDF),
XLogP(CDK),1.485
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),94.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.620381964019561
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,39166.960237621824
qed,0.6203819640195609
Chi0,14.438793109825921
Chi1,9.54091255785876
TPSA,94.83
Chi0n,10.251995494562278
Chi0v,10.251995494562278
Chi1n,5.923960516809478
Chi1v,5.923960516809478
Chi2n,4.553566779542413
Chi2v,4.553566779542413
Chi3n,3.345738742379089
Chi3v,3.345738742379089
Chi4n,2.4320462599765538
Chi4v,2.4320462599765538
MolMR,69.00140000000002
MolWt,270.23999999999995
fr_SH,0
Kappa1,12.377708710080002
Kappa2,4.177068703669987
Kappa3,1.534477874274048
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,761.0994568832565
MolLogP,1.3654999999999993
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.3498727995847597
SMR_VSA1,24.90865655266576
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.606881964512918
SMR_VSA6,0.0
SMR_VSA7,58.14909280079303
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,2
fr_HOCCN,0
fr_Imine,0
fr_amide,0
