DLiP-ID,C0013Y
IC4,4.810672622327237
IC5,4.810672622327237
MID,44.58002288680172
Mpe,0.9898251192368835
Mse,1.0213381626345943
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,85.21860000000002
SdO,23.749988088644294
SdS,0
Spe,36.62352941176469
SsF,0
SsI,0
Sse,37.789512017479986
StN,0
fMF,0.4594594594594595
nBr,0
nCl,0
AMID,2.0263646766728054
BIC0,0.3466119897791925
BIC1,0.708376752216776
BIC2,0.8562800992185963
BIC3,0.8759652776477788
BIC4,0.8759652776477788
BIC5,0.8759652776477788
CIC0,3.305911236335102
CIC1,1.3191523055992902
CIC2,0.5068888514098209
CIC3,0.398780743301713
CIC4,0.398780743301713
CIC5,0.398780743301713
GGI1,4.5
GGI2,2.666666666666668
GGI3,2.013888888888889
GGI4,1.0550000000000002
GGI5,0.8858333333333334
GGI6,0.2899319727891156
GGI7,0.16493055555555555
GGI8,0.19401927437641722
GGI9,0.20437500000000003
JGI1,0.1875
JGI2,0.07843137254901963
JGI3,0.06712962962962964
JGI4,0.037678571428571436
JGI5,0.035433333333333324
JGI6,0.01317872603586889
JGI7,0.010308159722222222
JGI8,0.011412898492730424
JGI9,0.011354166666666669
MIC0,23.30291000874148
MIC1,44.07137148039312
MIC2,46.99786277194583
MIC3,47.106835744918804
MIC4,47.106835744918804
MIC5,47.106835744918804
MPC2,34
MPC3,45
MPC4,60
MPC5,61
MPC6,67
MPC7,67
MPC8,58
MPC9,61
Mare,1.0024864864864869
NaaN,2
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.17379591203993552
RPCG,0.119587607922498
SIC0,0.36540151061780907
SIC1,0.7467772119234576
SIC2,0.9026982648977754
SIC3,0.9234505589525386
SIC4,0.9234505589525386
SIC5,0.9234505589525386
SaaN,7.661468754359717
SaaO,0
SaaS,1.4565495086923654
Sare,37.09200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.2918193079701015
StCH,0
StsC,0
TIC0,70.43105878387237
TIC1,143.94113922109742
TIC2,173.9948870261078
TIC3,177.99488702610776
TIC4,177.99488702610776
TIC5,177.99488702610776
Vabc,268.2984421684193
WPol,30
apol,44.61589499999999
bpol,24.554104999999996
nRot,5
ABCGG,15.45839680597214
ATS0Z,1368.0
ATS0d,131.0
ATS0i,6063.8539095889355
ATS0m,5439.277980000002
ATS0p,67.08130157273497
ATS0s,194.53463648834017
ATS0v,8814.882782775661
ATS1Z,1282.0
ATS1d,162.0
ATS1i,5865.363780475699
ATS1m,4952.738596000001
ATS1p,78.61972862000002
ATS1s,127.49074074074076
ATS1v,10877.197267597907
ATS2Z,1995.0
ATS2d,256.0
ATS2i,10395.880596471554
ATS2m,7623.100619000002
ATS2p,120.747941718792
ATS2s,207.8703703703704
ATS2v,16107.604466329492
ATS3Z,2059.0
ATS3d,245.0
ATS3i,11924.53236985363
ATS3m,7677.573033
ATS3p,128.826419848792
ATS3s,218.57716049382717
ATS3v,16287.688678934568
ATS4Z,1854.0
ATS4d,232.0
ATS4i,11956.927250539211
ATS4m,6749.515451
ATS4p,114.670138333641
ATS4s,222.71913580246914
ATS4v,14723.86964029769
ATS5Z,1651.0
ATS5d,191.0
ATS5i,10609.96928860527
ATS5m,6013.2111669999995
ATS5p,99.98845718799998
ATS5s,260.95404663923176
ATS5v,13241.028907661426
ATS6Z,1435.0
ATS6d,180.0
ATS6i,12217.313918061882
ATS6m,5269.715906
ATS6p,89.42121714128199
ATS6s,309.5987654320987
ATS6v,11735.09910862672
ATS7Z,1285.0
ATS7d,148.0
ATS7i,9829.792904475491
ATS7m,4664.746634
ATS7p,76.75281132049
ATS7s,190.7314814814815
ATS7v,9824.941613396786
ATS8Z,1104.0
ATS8d,142.0
ATS8i,7869.642646035065
ATS8m,4058.674081
ATS8p,73.60383512958398
ATS8s,112.06481481481482
ATS8v,8850.60228766039
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,1
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.38461538461538464
GGI10,0.07173553719008266
JGI10,0.0051239669421487615
JGT10,0.45755082480019094
Kier1,16.84375
Kier2,7.26643598615917
Kier3,3.753086419753086
MAXdO,12.085838293650793
MID_C,27.14123306323166
MID_N,9.856257515551956
MID_O,3.4917687951463874
MID_X,0.0
MID_h,17.438789823570048
MINdO,11.664149794993499
MPC10,59
MWC01,24.0
MWC02,4.762173934797756
MWC03,5.616771097666572
MWC04,6.505784060128229
MWC05,7.380879035564116
MWC06,8.27563105457801
MWC07,9.158731238242952
MWC08,10.056251557087757
MWC09,10.944276500467035
MWC10,11.843832243118559
NaaCH,1
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.1949999999999998
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.220355825078324
SRW05,3.4339872044851463
SRW06,6.71295620067707
SRW07,5.777652323222656
SRW08,8.292298107063221
SRW09,7.839525581704678
SRW10,9.927155249836312
SaaCH,1.5786235720948925
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.882436119509533
SaasN,1.742528316690925
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.6610390946502056
SdssS,0
SsCH3,1.8147346832060034
SsNH2,5.46840861307537
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8036763038548753
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.56210527973855
VE1_D,4.628974408210901
VE2_A,0.16191387635175228
VE2_D,0.21040792764595004
VE3_A,2.0588091011505325
VE3_D,2.320792693819789
VR1_A,470.1467951926662
VR1_D,120.13704186386136
VR2_A,21.37030887239392
VR2_D,5.460774630175516
VR3_A,6.941502336500614
VR3_D,5.577090467074804
WPath,1134
Xc-3d,1.6049046029227274
Xc-4d,0.0
Xc-5d,0.3979200997710532
Xc-6d,0.0
Xp-0d,15.689869965382487
Xp-1d,10.558550648063802
Xp-2d,9.758478490986066
Xp-3d,7.90638319174085
Xp-4d,6.836912219480256
Xp-5d,4.490229489611036
Xp-6d,3.338526231304169
Xp-7d,2.1419049962763292
ZMIC0,73.85515965641734
ZMIC1,33.05679826374232
ZMIC2,26.584486773494586
ZMIC3,26.106767126872107
ZMIC4,26.106767126872107
ZMIC5,26.106767126872107
nAcid,0
nAtom,37
nBase,0
nRing,3
piPC1,3.4657359027997265
piPC2,4.051784947803305
piPC3,4.582413198865475
piPC4,5.135062872471308
piPC5,5.281298361378442
piPC6,5.51090540392273
piPC7,5.602810463558569
piPC8,5.490228215431148
piPC9,5.678037224904343
AATS0Z,36.972972972972975
AATS0d,3.5405405405405403
AATS0i,163.88794350240366
AATS0m,147.00751297297302
AATS0p,1.8130081506144586
AATS0s,5.2576928780632475
AATS0v,238.240075210153
AATS1Z,32.87179487179487
AATS1d,4.153846153846154
AATS1i,150.39394308912048
AATS1m,126.99329733333336
AATS1p,2.015890477435898
AATS1s,3.268993352326686
AATS1v,278.902494040972
AATS2Z,29.776119402985074
AATS2d,3.8208955223880596
AATS2i,155.162396962262
AATS2m,113.7776211791045
AATS2p,1.8022080853551046
AATS2s,3.102542841348812
AATS2v,240.41200696014167
AATS3Z,26.74025974025974
AATS3d,3.1818181818181817
AATS3i,154.86405675134586
AATS3m,99.70874068831168
AATS3p,1.6730703876466493
AATS3s,2.8386644219977555
AATS3v,211.52842440174763
AATS4Z,24.72
AATS4d,3.0933333333333333
AATS4i,159.42569667385615
AATS4m,89.99353934666667
AATS4p,1.52893517778188
AATS4s,2.9695884773662553
AATS4v,196.31826187063587
AATS5Z,25.015151515151516
AATS5d,2.893939393939394
AATS5i,160.7571104334132
AATS5m,91.1092601060606
AATS5p,1.5149766240606057
AATS5s,3.9538491915035117
AATS5v,200.6216501160822
AATS6Z,19.65753424657534
AATS6d,2.4657534246575343
AATS6i,167.3604646309847
AATS6m,72.18788912328768
AATS6p,1.2249481800175614
AATS6s,4.2410789785219
AATS6v,160.75478230995506
AATS7Z,21.779661016949152
AATS7d,2.5084745762711864
AATS7i,166.60665939788967
AATS7m,79.06350227118644
AATS7p,1.300895107126949
AATS7s,3.2327369742623984
AATS7v,166.52443412536925
AATS8Z,22.53061224489796
AATS8d,2.8979591836734695
AATS8i,160.6049519598993
AATS8m,82.8300832857143
AATS8p,1.502119084277224
AATS8s,2.287037037037037
AATS8v,180.6245364828651
AMID_C,1.2336924119650754
AMID_N,0.4480117052523616
AMID_O,0.1587167634157449
AMID_X,0.0
AMID_h,0.7926722647077294
ATS0dv,310.8888888888889
ATS0pe,240.3205
ATS0se,294.0029779999999
ATS1dv,297.33333333333337
ATS1pe,261.0241
ATS1se,311.02765599999987
ATS2dv,384.6666666666667
ATS2pe,434.0799999999999
ATS2se,527.7167459999998
ATS3dv,290.6666666666667
ATS3pe,489.3741
ATS3se,603.5439620000001
ATS4dv,322.0
ATS4pe,482.19129999999996
ATS4se,594.8033019999999
ATS5dv,347.1111111111111
ATS5pe,444.0518
ATS5se,538.8343910000001
ATS6dv,268.6666666666667
ATS6pe,465.6424
ATS6se,578.0779759999998
ATS7dv,155.33333333333331
ATS7pe,381.17779999999993
ATS7se,475.4052879999999
ATS8dv,215.33333333333331
ATS8pe,295.8902
ATS8se,373.532244
ATSC0Z,530.8108108108107
ATSC0c,0.8382312338995477
ATSC0d,23.729729729729737
ATSC0i,68.47797459603696
ATSC0m,2362.262924432432
ATSC0p,13.281893825410002
ATSC0s,75.14746227709195
ATSC0v,1855.708086113476
ATSC1Z,23.902118334550735
ATSC1c,-0.5977825873457341
ATSC1d,9.447041636230825
ATSC1i,2.16734688910521
ATSC1m,116.94448894959861
ATSC1p,1.4965357644500026
ATSC1s,-1.9091220850480106
ATSC1v,122.57194153584446
ATSC2Z,105.15339663988308
ATSC2c,0.33429800294160705
ATSC2d,2.4353542731921136
ATSC2i,16.265417733590255
ATSC2m,494.76393886559566
ATSC2p,1.821779929512004
ATSC2s,19.89128943758574
ATSC2v,471.1642000830724
ATSC3Z,-8.903579254930621
ATSC3c,-0.23801806235580486
ATSC3d,-8.51862673484295
ATSC3i,-25.443805244344603
ATSC3m,-44.35578238641304
ATSC3p,-1.5512578884079964
ATSC3s,-22.658779149519887
ATSC3v,-329.24708224673697
ATSC4Z,-235.373265157049
ATSC4c,0.15356099319026384
ATSC4d,-13.695398100803505
ATSC4i,-23.981689878365287
ATSC4m,-1038.817769768444
ATSC4p,-8.912011645164
ATSC4s,-6.341906721536352
ATSC4v,-654.5996976315105
ATSC5Z,-190.12198685171657
ATSC5c,-0.13016478988924446
ATSC5d,-12.680058436815195
ATSC5i,-3.0392878822010454
ATSC5m,-922.7377617713653
ATSC5p,-4.009268338505
ATSC5s,-14.744170096021946
ATSC5v,-1145.042865604583
ATSC6Z,166.10299488677867
ATSC6c,0.16052119426092065
ATSC6d,1.722425127830531
ATSC6i,12.446447765831982
ATSC6m,758.7526011468221
ATSC6p,4.387225765011995
ATSC6s,31.838134430727028
ATSC6v,453.8212894332189
ATSC7Z,32.30168005843679
ATSC7c,-0.11176018365405825
ATSC7d,14.268809349890432
ATSC7i,5.642819985491263
ATSC7m,121.7477872563916
ATSC7p,3.7229049575499977
ATSC7s,-59.08676268861455
ATSC7v,222.35191744848305
ATSC8Z,10.331628926223523
ATSC8c,-0.16876961810955804
ATSC8d,8.222790357925494
ATSC8i,-16.65624983278221
ATSC8m,114.52011588677834
ATSC8p,0.06460215016900095
ATSC8s,5.551097393689985
ATSC8v,613.1566328806651
AXp-0d,0.7131759075173858
AXp-1d,0.43993961033599177
AXp-2d,0.28701407326429607
AXp-3d,0.17569740426090777
AXp-4d,0.1139485369913376
AXp-5d,0.07361031950182027
AXp-6d,0.04982874972095774
AXp-7d,0.03196873128770641
GATS1Z,0.7164656117812941
GATS1c,1.7366148044890635
GATS1d,0.7001927457508321
GATS1i,1.1345467500311135
GATS1m,0.7094717579310023
GATS1p,0.7922090015316686
GATS1s,0.594414274631497
GATS1v,0.82810937263037
GATS2Z,0.8796455603854455
GATS2c,0.7211285081945151
GATS2d,1.098187876109203
GATS2i,0.9637593974702261
GATS2m,0.864081945624796
GATS2p,0.9731139128256713
GATS2s,0.46321307259168015
GATS2v,0.8329209560146589
GATS3Z,1.1340161874785095
GATS3c,0.9811239593719151
GATS3d,1.2412507765582934
GATS3i,1.1969439478051307
GATS3m,1.120035323112838
GATS3p,1.213357232791782
GATS3s,1.1261776055368895
GATS3v,1.102823657890724
GATS4Z,1.4893441955193485
GATS4c,0.9104298153963952
GATS4d,1.3350341685649199
GATS4i,1.248064446563923
GATS4m,1.4643489364974556
GATS4p,1.5658196063301906
GATS4s,0.9404576278921185
GATS4v,1.178828635299361
GATS5Z,1.1041427513423443
GATS5c,1.4756230829426085
GATS5d,1.2412507765582934
GATS5i,1.0623913375550733
GATS5m,1.1198321725185834
GATS5p,1.0893440776696823
GATS5s,1.4726774890787113
GATS5v,1.2201745775946682
GATS6Z,0.667059118935357
GATS6c,1.1400846087823582
GATS6d,0.9247979530065213
GATS6i,0.7493781591118922
GATS6m,0.6793454116490834
GATS6p,0.6373325177324917
GATS6s,1.2359610139474342
GATS6v,0.826786749219546
GATS7Z,0.9793779557457973
GATS7c,1.2073604508685116
GATS7d,0.4499826261534302
GATS7i,0.8237122079154506
GATS7m,0.9869558278157624
GATS7p,0.7924300196115037
GATS7s,2.2853455150452433
GATS7v,0.875171102547886
GATS8Z,1.41247142441498
GATS8c,0.8298416471937241
GATS8d,0.7121007856445538
GATS8i,1.1684664164811567
GATS8m,1.3658004574366742
GATS8p,1.3591713386661606
GATS8s,0.6210330835204522
GATS8v,0.8821000760469008
MATS1Z,0.042720246488067215
MATS1c,-0.6765759221445529
MATS1d,0.37769405992640603
MATS1i,0.03002718621457477
MATS1m,0.04696654827141594
MATS1p,0.10689667898984473
MATS1s,-0.024102189661446706
MATS1v,0.06266405897266313
MATS2Z,0.10939827339879013
MATS2c,0.22024033764984013
MATS2d,0.05667561962397584
MATS2i,0.13117202897416616
MATS2m,0.1156636054396322
MATS2p,0.07574654535254391
MATS2s,0.14617582011904606
MATS2v,0.14021340814152466
MATS3Z,-0.008060015341074419
MATS3c,-0.13644482697857913
MATS3d,-0.17249948229447085
MATS3i,-0.17854272341692293
MATS3m,-0.009022627113142062
MATS3p,-0.05612224013291617
MATS3s,-0.14488825645216818
MATS3v,-0.0852556703867713
MATS4Z,-0.2187549219280381
MATS4c,0.09037691937116331
MATS4d,-0.2847228549734243
MATS4i,-0.17277039918971124
MATS4m,-0.21694597488926737
MATS4p,-0.3310214995999278
MATS4s,-0.04163379424694624
MATS4v,-0.1740229798253936
MATS5Z,-0.20079383447509722
MATS5c,-0.08705374738895696
MATS5d,-0.2995616759853661
MATS5i,-0.02488162386139078
MATS5m,-0.21898171293671118
MATS5p,-0.1692243710653598
MATS5s,-0.10999268456941975
MATS5v,-0.34591538125808824
MATS6Z,0.15860488798370675
MATS6c,0.09706159121108845
MATS6d,0.03678971510593809
MATS6i,0.09212412549235661
MATS6m,0.1627986589554182
MATS6p,0.16742058047422562
MATS6s,0.21473960850161497
MATS6v,0.12395215143695926
MATS7Z,0.03816234595602193
MATS7c,-0.08361284094348127
MATS7d,0.3770896876568472
MATS7i,0.05167672728195354
MATS7m,0.0323208337534346
MATS7p,0.17578088935671507
MATS7s,-0.49308931235772874
MATS7v,0.07514168527885617
MATS8Z,0.014697202710004579
MATS8c,-0.15203237234368117
MATS8d,0.26165682673980745
MATS8i,-0.18366735165978937
MATS8m,0.03660658275005745
MATS8p,0.003672760532117081
MATS8s,0.0557789291046131
MATS8v,0.24949819871612355
MAXaaN,3.9055990909142966
MAXaaS,1.4565495086923654
MAXssS,1.2918193079701015
MINaaN,3.755869663445421
MINaaS,1.4565495086923654
MINssS,1.2918193079701015
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.691646940938927
SpAD_D,212.43088160008517
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.044139159885462
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,558
TMWC10,120.544330721651
TSRW10,73.09575079017804
VE1_Dt,4.633576888922405
VE2_Dt,0.21061713131465476
VE3_Dt,2.321786476405741
VR1_Dt,118.73384801741197
VR2_Dt,5.396993091700544
VR3_Dt,5.565341777332433
Xc-3dv,0.9031560882786984
Xc-4dv,0.0
Xc-5dv,0.22235898799841558
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.3142696805273545
Xch-6d,0.5645867664377199
Xch-7d,0.7324918159038049
Xp-0dv,13.590754773336222
Xp-1dv,8.57155127820456
Xp-2dv,7.034661356424309
Xp-3dv,5.664461792419656
Xp-4dv,4.4479342424738455
Xp-5dv,2.8011064266347905
Xp-6dv,1.844470741832459
Xp-7dv,1.189086662647563
Xpc-4d,3.5568480655896164
Xpc-5d,5.872716856235002
Xpc-6d,7.657293124400695
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,1
nHBAcc,7
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,5.743203488260828
AATS0dv,8.402402402402403
AATS0pe,6.495148648648649
AATS0se,7.94602643243243
AATS1dv,7.623931623931625
AATS1pe,6.69292564102564
AATS1se,7.975068102564099
AATS2dv,5.741293532338308
AATS2pe,6.478805970149253
AATS2se,7.87636934328358
AATS3dv,3.774891774891775
AATS3pe,6.355507792207792
AATS3se,7.838233272727273
AATS4dv,4.293333333333333
AATS4pe,6.429217333333333
AATS4se,7.9307106933333325
AATS5dv,5.259259259259259
AATS5pe,6.728057575757576
AATS5se,8.164157439393941
AATS6dv,3.6803652968036533
AATS6pe,6.37866301369863
AATS6se,7.918876383561641
AATS7dv,2.6327683615819204
AATS7pe,6.460640677966101
AATS7se,8.057716745762711
AATS8dv,4.394557823129252
AATS8pe,6.0385755102040815
AATS8se,7.623107020408163
AATSC0Z,14.346238130021911
AATSC0c,0.02265489821350129
AATSC0d,0.6413440467494523
AATSC0i,1.8507560701631611
AATSC0m,63.84494390357925
AATSC0p,0.3589701033894595
AATSC0s,2.031012493975458
AATSC0v,50.15427259766151
AATSC1Z,0.6128748290910445
AATSC1c,-0.015327758649890617
AATSC1d,0.2422318368264314
AATSC1i,0.055572997156543846
AATSC1m,2.998576639733298
AATSC1p,0.03837271190897443
AATSC1s,-0.048951848334564375
AATSC1v,3.1428702957908836
AATSC2Z,1.5694536811922848
AATSC2c,0.004989522431964284
AATSC2d,0.03634857124167334
AATSC2i,0.24276742885955604
AATSC2m,7.38453640097904
AATSC2p,0.027190745216597076
AATSC2s,0.29688491697889163
AATSC2v,7.0323014937772
AATSC3Z,-0.1156308994146834
AATSC3c,-0.0030911436669585047
AATSC3d,-0.11063151603692144
AATSC3i,-0.3304390291473325
AATSC3m,-0.5760491219014681
AATSC3p,-0.020146206342960993
AATSC3s,-0.29426985908467385
AATSC3v,-4.275936133074506
AATSC4Z,-3.1383102020939866
AATSC4c,0.0020474799092035176
AATSC4d,-0.1826053080107134
AATSC4i,-0.3197558650448705
AATSC4m,-13.850903596912586
AATSC4p,-0.11882682193552001
