DLiP-ID,P000F2
apol,49.83868799999999
bpol,24.859312
nRot,3
ABCGG,15.91468708424154
ATS0Z,1338.0
ATS0d,156.0
ATS0i,6698.047203840584
ATS0m,5313.086905000001
ATS0p,71.360026477584
ATS0s,240.3923182441701
ATS0v,10286.003610414615
ATS1Z,1379.0
ATS1d,199.0
ATS1i,6561.183789644047
ATS1m,5328.150771000002
ATS1p,87.43250062600004
ATS1s,158.5987654320988
ATS1v,12886.914834765521
ATS2Z,2043.0
ATS2d,307.0
ATS2i,11553.944716875672
ATS2m,7753.669693999998
ATS2p,132.16439894939603
ATS2s,258.27777777777777
ATS2v,19116.789881071196
ATS3Z,2326.0
ATS3d,339.0
ATS3i,14915.460267572795
ATS3m,8746.607743000002
ATS3p,146.45691265533895
ATS3s,339.90432098765433
ATS3v,21015.208454743653
ATS4Z,2114.0
ATS4d,312.0
ATS4i,15016.19779677752
ATS4m,7810.751883999999
ATS4p,144.45030070648997
ATS4s,344.76543209876536
ATS4v,20137.2814343071
ATS5Z,1906.0
ATS5d,296.0
ATS5i,15358.965175617095
ATS5m,6957.891826999997
ATS5p,133.91061743328197
ATS5s,301.82407407407413
ATS5v,18263.9095403524
ATS6Z,1742.0
ATS6d,273.0
ATS6i,12691.002041879554
ATS6m,6403.8611930000025
ATS6p,123.875581897339
ATS6s,265.04320987654313
ATS6v,16932.893217840254
ATS7Z,1674.0
ATS7d,238.0
ATS7i,10945.425439591318
ATS7m,6104.287438000002
ATS7p,115.082986115698
ATS7s,266.4506172839506
ATS7v,15536.53937429239
ATS8Z,1545.0
ATS8d,197.0
ATS8i,10720.287654934164
ATS8m,5608.557713000003
ATS8p,98.25492607709398
ATS8s,229.32407407407413
ATS8v,13228.300631889784
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2222222222222222
GGI10,0.13192531374349556
JGI10,0.009423236695963969
JGT10,0.40007203171699596
Kier1,19.322235434007133
Kier2,8.566329565734682
Kier3,4.077562326869806
MAXdO,12.480922262244864
MID_C,38.22190449147843
MID_N,4.091139313537724
MID_O,9.351809751979127
MID_X,0.0
MID_h,15.511555411238668
MINdO,11.453361534903536
MPC10,187
MWC01,29.0
MWC02,4.948759890378168
MWC03,5.820082930352362
MWC04,6.70808408385307
MWC05,7.597396320212795
MWC06,8.494743062578646
MWC07,9.392245175273795
MWC08,10.295157949622103
MWC09,11.197707742323926
MWC10,12.10437762594812
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.477100000000001
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.407171771460119
SRW05,2.3978952727983707
SRW06,6.9440872082295275
SRW07,4.727387818712341
SRW08,8.569975376855206
SRW09,6.86171134048073
SRW10,10.242777244969993
SaaCH,10.13093196554461
SaaNH,0
SaaSe,0
SaaaC,1.1088321995464856
SaasC,2.508477196421371
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5760534337919456
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,1.6039492640658142
SssPH,0
SssSe,0
SsssB,0
SsssN,2.0004662364384584
SsssP,0
VE1_A,4.217196916804961
VE1_D,5.011643600776545
VE2_A,0.16219988141557543
VE2_D,0.1927555231067902
VE3_A,2.3946821146477983
VE3_D,2.567275370350228
VR1_A,289.28988577608374
VR1_D,159.87838397384448
VR2_A,11.126534068310914
VR2_D,6.149168614378634
VR3_A,6.6229406953755054
VR3_D,6.029924871075195
WPath,1715
Xc-3d,1.5463194779215614
Xc-4d,0.0
Xc-5d,0.4765620012511172
Xc-6d,0.0
Xp-0d,18.0956473593183
Xp-1d,12.66903509559602
Xp-2d,11.236164281284742
Xp-3d,10.100751561437779
Xp-4d,8.336055640936406
Xp-5d,6.665270827192557
Xp-6d,4.821546087336161
Xp-7d,3.8279056554073225
ZMIC0,84.66914189261817
ZMIC1,42.090648903444794
ZMIC2,31.527490012917657
ZMIC3,28.72643061913274
ZMIC4,28.403352769344288
ZMIC5,28.403352769344288
nAcid,0
nAtom,42
nBase,0
nRing,4
piPC1,3.6888794541139363
piPC2,4.327438444389479
piPC3,4.992980358857535
piPC4,5.633225881193066
piPC5,6.204178902931653
piPC6,6.68287193385398
piPC7,7.1650043195086885
piPC8,7.6027035709417055
piPC9,7.950236658834399
AATS0Z,31.857142857142858
AATS0d,3.7142857142857144
AATS0i,159.47731437715677
AATS0m,126.50206916666669
AATS0p,1.6990482494662857
AATS0s,5.7236266248611924
AATS0v,244.90484786701464
AATS1Z,30.644444444444446
AATS1d,4.4222222222222225
AATS1i,145.80408421431216
AATS1m,118.40335046666672
AATS1p,1.9429444583555564
AATS1s,3.524417009602195
AATS1v,286.37588521701156
AATS2Z,26.88157894736842
AATS2d,4.0394736842105265
AATS2i,152.02558837994306
AATS2m,102.02196965789472
AATS2p,1.7390052493341583
AATS2s,3.398391812865497
AATS2v,251.5367089614631
AATS3Z,24.229166666666668
AATS3d,3.53125
AATS3i,155.36937778721662
AATS3m,91.11049732291669
AATS3p,1.5255928401597807
AATS3s,3.540670010288066
AATS3v,218.90842140357972
AATS4Z,21.79381443298969
AATS4d,3.216494845360825
AATS4i,154.8061628533765
AATS4m,80.52321529896906
AATS4p,1.4891783577988658
AATS4s,3.554282805141911
AATS4v,207.6008395289392
AATS5Z,19.649484536082475
AATS5d,3.051546391752577
AATS5i,158.33984717131025
AATS5m,71.73084357731955
AATS5p,1.3805218292090924
AATS5s,3.111588392516228
AATS5v,188.28772722012783
AATS6Z,21.24390243902439
AATS6d,3.3292682926829267
AATS6i,154.768317583897
AATS6m,78.0958682073171
AATS6p,1.5106778280163293
AATS6s,3.2322342667871116
AATS6v,206.49869777853968
AATS7Z,23.25
AATS7d,3.3055555555555554
AATS7i,152.01979777210164
AATS7m,84.78176997222225
AATS7p,1.5983748071624724
AATS7s,3.7007030178326468
AATS7v,215.7852690873943
AATS8Z,22.391304347826086
AATS8d,2.8550724637681157
AATS8i,155.36648775266903
AATS8m,81.28344511594207
AATS8p,1.4239844358999127
AATS8s,3.323537305421364
AATS8v,191.71450191144615
AMID_C,1.4700732496722475
AMID_N,0.15735151205914322
AMID_O,0.35968499046073565
AMID_X,0.0
AMID_h,0.596598285047641
ATS0dv,408.44444444444446
ATS0pe,278.79259999999994
ATS0se,339.130413
ATS1dv,390.6666666666667
ATS1pe,304.0916
ATS1se,361.24203999999975
ATS2dv,555.0
ATS2pe,508.6817000000001
ATS2se,612.1623579999998
ATS3dv,578.6666666666667
ATS3pe,629.4411000000002
ATS3se,766.8502759999999
ATS4dv,535.6666666666666
ATS4pe,628.6417000000002
ATS4se,768.63639
ATS5dv,442.3333333333333
ATS5pe,615.4798
ATS5se,761.9135780000003
ATS6dv,397.3333333333333
ATS6pe,523.3454999999999
ATS6se,644.0932819999999
ATS7dv,387.33333333333337
ATS7pe,471.14509999999996
ATS7se,574.9832939999998
ATS8dv,323.6666666666667
ATS8pe,444.7502999999998
ATS8se,547.3977699999998
ATSC0Z,441.90476190476187
ATSC0c,1.1349038757417889
ATSC0d,25.619047619047613
ATSC0i,65.88963355518624
ATSC0m,2011.228904404762
ATSC0p,12.219673583266284
ATSC0s,89.98027304200144
ATSC0v,2031.2190882312564
ATSC1Z,20.340136054421805
ATSC1c,-0.46353416487507204
ATSC1d,9.217687074829925
ATSC1i,0.8404006980812643
ATSC1m,97.5495002091835
ATSC1p,0.8720814487369815
ATSC1s,-3.463154260332389
ATSC1v,100.18076652233123
ATSC2Z,-30.732426303854833
ATSC2c,-0.23425076287795563
ATSC2d,0.26077097505669045
ATSC2i,19.973611242669087
ATSC2m,-125.65329123242644
ATSC2p,2.473886854547674
ATSC2s,-2.123033758542282
ATSC2v,272.67693888199426
ATSC3Z,96.97959183673468
ATSC3c,0.013508985589640948
ATSC3d,-4.319727891156462
ATSC3i,8.542290293907193
ATSC3m,424.2584172176872
ATSC3p,0.9258660662229191
ATSC3s,7.620062428263487
ATSC3v,244.09417328124994
ATSC4Z,-42.87528344671202
ATSC4c,0.06174748771374723
ATSC4d,-0.024943310657595835
ATSC4i,-9.917881868277458
ATSC4m,-202.64660105385488
ATSC4p,-0.9033872830074693
ATSC4s,1.2384856091499228
ATSC4v,-382.4052877843505
ATSC5Z,7.791383219954642
ATSC5c,0.17640620396906703
ATSC5d,3.356009070294785
ATSC5i,3.3424098875085217
ATSC5m,52.68766266043087
ATSC5p,1.8967182614371016
ATSC5s,-14.227792397251534
ATSC5v,354.9743118119945
ATSC6Z,-60.52834467120181
ATSC6c,-0.1110224451717038
ATSC6d,-9.827664399092969
ATSC6i,0.1349153269920568
ATSC6m,-260.03291131405905
ATSC6p,0.9089811274206334
ATSC6s,-18.622305895380556
ATSC6v,55.37994994949265
ATSC7Z,-240.26530612244898
ATSC7c,-0.15037520721120934
ATSC7d,-12.442176870748304
ATSC7i,-24.843189032427322
ATSC7m,-1096.9857400272108
ATSC7p,-5.0044411073116315
ATSC7s,-9.747030224984373
ATSC7v,-1034.6036830399698
ATSC8Z,-114.55782312925169
ATSC8c,0.21395471843547334
ATSC8d,-4.612244897959183
ATSC8i,-32.88606867576172
ATSC8m,-551.2121488792517
ATSC8p,-8.407696172021755
ATSC8s,-6.837455558355025
ATSC8v,-1034.0365927675784
AXp-0d,0.6959864368968577
AXp-1d,0.43686327915848344
AXp-2d,0.2740527873484083
AXp-3d,0.17720616774452244
AXp-4d,0.11114740854581875
AXp-5d,0.06942990444992246
AXp-6d,0.04304951863693001
AXp-7d,0.028146365113289135
GATS1Z,0.6845114942528737
GATS1c,1.3233617159446873
GATS1d,0.6579306071871128
GATS1i,1.0792473546174715
GATS1m,0.6813035321169494
GATS1p,0.8660497987198871
GATS1s,0.6280922929909178
GATS1v,0.8235574608581566
GATS2Z,0.9107106397459167
GATS2c,1.1818576825655458
GATS2d,1.0949911954607712
GATS2i,0.9056096898162787
GATS2m,0.9021897101298643
GATS2p,0.8596087059524514
GATS2s,0.634811103351315
GATS2v,0.8276999463693313
GATS3Z,0.7953966864224139
GATS3c,1.0543207047519576
GATS3d,1.1502671933085504
GATS3i,0.9416047198120587
GATS3m,0.8014856409643691
GATS3p,0.9088990022827799
GATS3s,0.7633403660359868
GATS3v,0.8939550508852018
GATS4Z,0.9388014353003912
GATS4c,0.9200158428592712
GATS4d,0.9074272793469514
GATS4i,1.032194696501766
GATS4m,0.9436400673323091
GATS4p,0.9851494985520823
GATS4s,0.8488332660795593
GATS4v,1.0484827945451227
GATS5Z,1.0191471516174904
GATS5c,0.8664794510447431
GATS5d,0.9321752960564139
GATS5i,0.9236463561227293
GATS5m,1.0145841773987438
GATS5p,0.9471631829000209
GATS5s,0.9031087979686251
GATS5v,0.944288620318027
GATS6Z,1.0980872844827587
GATS6c,0.9526266945252094
GATS6d,1.37592936802974
GATS6i,0.9640218443193641
GATS6m,1.0876132633184235
GATS6p,1.0187321097778685
GATS6s,1.109464337049222
GATS6v,0.9932192219428027
GATS7Z,1.4993018139367817
GATS7c,0.9352823396863975
GATS7d,1.3225294299876087
GATS7i,1.2618678549887548
GATS7m,1.472743316045685
GATS7p,1.4326400889864885
GATS7s,1.2181944186833515
GATS7v,1.2715731665085166
GATS8Z,1.4226293103448278
GATS8c,0.6583826945872973
GATS8d,0.9045579440762891
GATS8i,1.3409952706258437
GATS8m,1.4030745985489128
GATS8p,1.6303418494843434
GATS8s,0.9881275841402831
GATS8v,1.3202515611213976
MATS1Z,0.042959770114942605
MATS1c,-0.3812057536009028
MATS1d,0.33581164807930586
MATS1i,0.011904361013313115
MATS1m,0.04526893979886577
MATS1p,0.06660920031468508
MATS1s,-0.035922066030348504
MATS1v,0.04603247837513947
MATS2Z,-0.03843296279491828
MATS2c,-0.11406637313160733
MATS2d,0.005625122285267096
MATS2i,0.16752329194655705
MATS2m,-0.03452614298731979
MATS2p,0.11188089348294893
MATS2s,-0.013039030206033374
MATS2v,0.0741869196434685
MATS3Z,0.09601293103448276
MATS3c,0.00520764914262447
MATS3d,-0.07376858736059479
MATS3i,0.05671987840779598
MATS3m,0.09228838006764412
MATS3p,0.033148709023392266
MATS3s,0.03705009108840021
MATS3v,0.05257492972042638
MATS4Z,-0.04201030927835051
MATS4c,0.023557964845735708
MATS4d,-0.0004215690031809208
MATS4i,-0.06517475315995744
MATS4m,-0.043627002835895774
MATS4p,-0.03201046064003946
MATS4s,0.005959656297316686
MATS4v,-0.08151634072730715
MATS5Z,0.007634198364735152
MATS5c,0.06730267587466134
MATS5d,0.05672019315525238
MATS5i,0.021964441830521993
MATS5m,0.011342923080621844
MATS5p,0.06720796982092832
MATS5s,-0.06846486703660207
MATS5v,0.07566895091530713
MATS6Z,-0.07015611858704793
MATS6c,-0.05010570151315728
MATS6d,-0.19648200199474114
MATS6i,0.001048768503226044
MATS6m,-0.06622199414007177
MATS6p,0.03810050213191712
MATS6s,-0.10600383747052029
MATS6v,0.013964687700297644
MATS7Z,-0.3171605603448276
MATS7c,-0.07729189471299601
MATS7d,-0.2833023543990088
MATS7i,-0.21994143064672225
MATS7m,-0.3181678360666718
MATS7p,-0.23889814181256902
MATS7s,-0.06318904621001598
MATS7v,-0.2971214767542288
MATS8Z,-0.15779610194902546
MATS8c,0.11475272017081102
MATS8d,-0.10958461289801197
MATS8i,-0.3038051046871131
MATS8m,-0.16682359611748912
MATS8p,-0.41881054103745874
MATS8s,-0.04625379907838613
MATS8v,-0.3098698618249164
MAXaaO,6.068020675862938
MAXaaS,1.3370183767951622
MAXsOH,8.706581774747843
MAXssO,5.346863721137677
MINaaO,6.068020675862938
MINaaS,1.3370183767951622
MINsOH,8.706581774747843
MINssO,5.346863721137677
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.7764161249141
SpAD_D,274.64411395365187
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.566489084200539
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1082
TMWC10,131.558554780543
TSRW10,75.22854347741202
VE1_Dt,5.0611023928680146
VE2_Dt,0.19465778434107747
VE3_Dt,2.5770957688010165
VR1_Dt,154.97663052741922
VR2_Dt,5.96063963566997
VR3_Dt,5.998785779788781
Xc-3dv,0.7174242234986257
Xc-4dv,0.0
Xc-5dv,0.14948470358603655
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.420103454359943
Xch-7d,0.6374727364013003
Xp-0dv,14.544693964130905
Xp-1dv,8.980387803363683
Xp-2dv,6.753864982981573
Xp-3dv,5.288706214201429
Xp-4dv,3.8472124850043343
Xp-5dv,2.5798180868874523
Xp-6dv,1.6195740810008399
Xp-7dv,1.0942976557694861
Xpc-4d,4.2723684189375835
Xpc-5d,6.774091158910229
Xpc-6d,10.076316293217204
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,45
nFRing,1
nHBAcc,7
nHBDon,2
nHRing,3
nSpiro,0
naRing,3
piPC10,8.3338664420855
AATS0dv,9.724867724867725
AATS0pe,6.637919047619046
AATS0se,8.074533642857142
AATS1dv,8.681481481481482
AATS1pe,6.757591111111112
AATS1se,8.027600888888884
AATS2dv,7.302631578947368
AATS2pe,6.693180263157896
AATS2se,8.05476786842105
AATS3dv,6.027777777777779
AATS3pe,6.556678125000002
AATS3se,7.9880237083333325
AATS4dv,5.52233676975945
AATS4pe,6.48084226804124
AATS4se,7.924086494845361
AATS5dv,4.560137457044673
AATS5pe,6.345152577319587
AATS5se,7.854779154639178
AATS6dv,4.845528455284553
AATS6pe,6.38226219512195
AATS6se,7.854796121951218
AATS7dv,5.37962962962963
AATS7pe,6.543681944444444
AATS7se,7.98587908333333
AATS8dv,4.690821256038648
AATS8pe,6.445656521739128
AATS8se,7.933301014492751
AATSC0Z,10.521541950113377
AATSC0c,0.027021520850994973
AATSC0d,0.6099773242630384
AATSC0i,1.5688007989330057
AATSC0m,47.88640248582767
AATSC0p,0.2909446091253877
AATSC0s,2.142387453380987
AATSC0v,48.36235924360134
AATSC1Z,0.45200302343159565
AATSC1c,-0.010300759219446046
AATSC1d,0.2048374905517761
AATSC1i,0.01867557106847254
AATSC1m,2.167766671315189
AATSC1p,0.0193795877497107
AATSC1s,-0.07695898356294198
AATSC1v,2.226239256051805
AATSC2Z,-0.40437403031387936
AATSC2c,-0.0030822468799731003
AATSC2d,0.003431197040219611
AATSC2i,0.26281067424564586
AATSC2m,-1.653332779374032
AATSC2p,0.03255114282299571
AATSC2s,-0.027934654717661603
AATSC2v,3.5878544589736086
AATSC3Z,1.010204081632653
AATSC3c,0.0001407185998920932
AATSC3d,-0.04499716553287981
AATSC3i,0.08898219056153327
AATSC3m,4.419358512684242
AATSC3p,0.009644438189822075
AATSC3s,0.07937565029441132
AATSC3v,2.5426476383463537
AATSC4Z,-0.44201323140940224
