DLiP-ID,C000S1
DLiP-Mol-ID,31281
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H13ClN2O2/c18-14-7-3-1-5-11(14)9-20-17(22)16(21)13-10-19-15-8-4-2-6-12(13)15/h1-8,10,19H,9H2,(H,20,22)"
Standard Inchi Key(RDKit),IIOHXNRYFRSQCK-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(NCc1ccccc1Cl)C(=O)c1c[nH]c2ccccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),312.756
MW Monoisotopic(RDKit),312.066555336
MolLogP(RDKit),3.3204
XLogP(SDF),
XLogP(CDK),3.873
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),61.96
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.573214491760521
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,163664.7003875101
qed,0.5732144917605213
Chi0,15.526733258565956
Chi1,10.66470379794645
TPSA,61.96
Chi0n,11.597720257830135
Chi0v,12.353649203848589
Chi1n,6.786388115723901
Chi1v,7.164352588733129
Chi2n,4.851145283516241
Chi2v,5.258345410256847
Chi3n,3.4373330924384544
Chi3v,3.806060816182405
Chi4n,2.27923269298637
Chi4v,2.481781379044678
MolMR,85.92790000000002
MolWt,312.75600000000003
fr_SH,0
Kappa1,14.351582034961204
Kappa2,6.034183187114694
Kappa3,2.7340438279225285
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,854.4960399642499
MolLogP,3.320400000000001
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.750378014794955
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,70.87731641644129
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,131.65032123207757
NHOHCount,2
PEOE_VSA1,10.30076712495354
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,47.99914230100217
PEOE_VSA7,17.696185628620217
PEOE_VSA8,28.667158223348032
PEOE_VSA9,5.563451491696996
RingCount,3
SMR_VSA10,34.19428949803002
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,0
ExactMolWt,312.066555336
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.690424675716445
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.674403196663654
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,54.727780119305955
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.902924932081056
