DLiP-ID,T002UY
AATSC6d,-0.030240073868882732
AATSC6i,-0.14505914401938616
AATSC6m,-19.55817176177285
AATSC6p,-0.0934977316360339
AATSC6s,0.014473351724557229
AATSC6v,-5.559692427483615
AATSC7Z,-3.6316332627233714
AATSC7c,7.02976070211568e-05
AATSC7d,-0.04034272988973983
AATSC7i,-0.22815929698065834
AATSC7m,-16.082076197599257
AATSC7p,-0.08732438108520615
AATSC7s,-0.00574313631611805
AATSC7v,-9.784629708447323
AATSC8Z,-1.8036318867343795
AATSC8c,5.190006940690559e-05
AATSC8d,-0.043295372935262116
AATSC8i,-0.10726537059932223
AATSC8m,-7.997974977326359
AATSC8p,-0.04306234414040334
AATSC8s,0.007480142671312604
AATSC8v,-4.337099035350403
ATS0are,207.3557
ATS1are,217.52859999999998
ATS2are,384.02719999999994
ATS3are,464.1003999999999
ATS4are,428.97100000000006
ATS5are,414.11900000000014
ATS6are,309.6090000000001
ATS7are,279.96899999999994
ATS8are,292.17299999999994
ATSC0dv,52.7017543859649
ATSC0pe,1.591855263157893
ATSC0se,0.7203528684210521
ATSC1dv,16.743613419513697
ATSC1pe,0.16669882271467718
ATSC1se,0.12568457548476497
ATSC2dv,-12.004309018159436
ATSC2pe,-0.012672576177288326
ATSC2se,0.22421020914127457
ATSC3dv,-18.669128962757767
ATSC3pe,0.05853954293628732
ATSC3se,0.11144705747922429
ATSC4dv,-12.66943674976916
ATSC4pe,-0.14384120498615016
ATSC4se,-0.08854627908587219
ATSC5dv,8.823638042474606
ATSC5pe,-0.3639119806094184
ATSC5se,-0.38481802285318467
ATSC6dv,2.3859649122807016
ATSC6pe,-0.171177631578948
ATSC6se,-0.2144439868421048
ATSC7dv,-3.678670360110802
ATSC7pe,-0.3103952216066489
ATSC7se,-0.17797448130193871
ATSC8dv,-3.7691597414589095
ATSC8pe,-0.14418379501384998
ATSC8se,-0.09883802354570637
AXp-0dv,0.8380797118653707
AXp-1dv,0.6120109248942376
AXp-2dv,0.4302470288374064
AXp-3dv,0.3349314412063964
AXp-4dv,0.28553771374300857
AXp-5dv,0.2470184359922257
AXp-6dv,0.18723303930046006
AXp-7dv,0.13951446247308885
BertzCT,157.9120236788773
ECIndex,239
ETA_eta,19.433254804046495
GATS1dv,1.0530958721704398
GATS1pe,1.1120671841032883
GATS1se,0.8892468234409532
GATS2dv,1.549243981880369
GATS2pe,1.3356021387899022
GATS2se,1.1702508837510672
GATS3dv,1.438083862040156
GATS3pe,1.1062042508376377
GATS3se,1.0948082356773579
GATS4dv,1.0249540696792465
GATS4pe,0.850072911333812
GATS4se,0.9542237338544054
GATS5dv,0.671671537517077
GATS5pe,1.0437004973518973
GATS5se,1.4949639615964145
GATS6dv,0.9360852197070575
GATS6pe,1.065176074480015
GATS6se,1.3577660349136638
GATS7dv,1.1150426881804654
GATS7pe,1.165333431874167
GATS7se,1.2193590022446419
GATS8dv,1.0790982393845245
GATS8pe,1.0382446340671183
GATS8se,1.0037221496937383
LogEE_A,3.5309605794290952
LogEE_D,66.58365094097738
MATS1dv,0.3262916711651732
MATS1pe,0.10755010223852177
MATS1se,0.17919197876758225
MATS2dv,-0.12728779927417047
MATS2pe,-0.004448729674130737
MATS2se,0.17393411742374246
MATS3dv,-0.15836662228140258
MATS3pe,0.01644032582656372
MATS3se,0.06916525578871516
MATS4dv,-0.11563484973621672
MATS4pe,-0.04346465534550431
MATS4se,-0.05912641282686612
MATS5dv,0.08262576305186159
MATS5pe,-0.11281988359876638
MATS5se,-0.26363495089933175
MATS6dv,0.030181979582778524
MATS6pe,-0.07168894289185938
MATS6se,-0.1984619818452277
MATS7dv,-0.052009085924649485
MATS7pe,-0.14528636890155058
MATS7se,-0.1840881640954231
MATS8dv,-0.05032795778468215
MATS8pe,-0.06373862807352351
MATS8se,-0.09655362848532913
MAXdssC,1.0421217823549174
MAXsCH3,2.247412994136028
MAXsssN,2.235161643361048
MDEC-11,0.3820962723620983
MDEC-12,4.526998747092205
MDEC-13,0.7211247851537042
MDEC-22,6.204660932678426
MDEC-23,1.875750655348558
MINdssC,1.0421217823549174
MINsCH3,2.1550346155067475
MINsssN,2.235161643361048
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.017857142857143
SM1_Dzi,-0.03545190035172896
SM1_Dzm,2.018576285781003
SM1_Dzp,0.75423197492163
SM1_Dzv,0.1534119972709751
SddssSe,0
SpAD_Dt,133.16730188195476
SpAbs_A,17.993541849196376
SpAbs_D,133.1673018819548
SpMAD_A,1.1995694566130917
SpMAD_D,8.87782012546365
SpMax_A,2.1582979231820136
SpMax_D,66.58365094097738
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,85.93
TpiPC10,4.890349128221754
VAdjMat,4.807354922057604
VE1_DzZ,3.7677500925211698
VE1_Dzi,3.8100457810589665
VE1_Dzm,3.7677280461008595
VE1_Dzp,3.782419890023828
VE1_Dzv,3.7973895809002367
VE2_DzZ,0.2511833395014113
VE2_Dzi,0.25400305207059776
VE2_Dzm,0.2511818697400573
VE2_Dzp,0.2521613260015885
VE2_Dzv,0.25315930539334913
VE3_DzZ,1.7319431389818927
VE3_Dzi,1.7431063132005575
VE3_Dzm,1.7319372876158863
VE3_Dzp,1.735829095456215
VE3_Dzv,1.7397789863859194
VR1_DzZ,60.8670353037745
VR1_Dzi,58.64189714239295
VR1_Dzm,60.868305275509584
VR1_Dzp,60.2711851161023
VR1_Dzv,59.45521734174141
VR2_DzZ,4.057802353584966
VR2_Dzi,3.9094598094928634
VR2_Dzm,4.057887018367306
VR2_Dzp,4.018079007740154
VR2_Dzv,3.963681156116094
VR3_DzZ,4.514156844052043
VR3_Dzi,4.476914517523277
VR3_Dzm,4.514177708522936
VR3_Dzp,4.50431923885931
VR3_Dzv,4.490688487558116
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0
Xch-7dv,0.0
Xpc-4dv,1.3826016436566937
Xpc-5dv,2.1729939566145657
Xpc-6dv,2.465798422447696
Zagreb1,58.0
Zagreb2,60.0
fragCpx,14.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,0
nBondsD,1
nBondsM,1
nBondsO,14
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,0
AATS0are,5.456728947368421
AATS1are,5.879151351351351
AATS2are,5.647458823529411
AATS3are,5.460004705882352
AATS4are,5.430012658227849
AATS5are,5.378168831168833
AATS6are,5.4317368421052645
AATS7are,5.489588235294116
AATS8are,5.41061111111111
AATSC0dv,1.3868882733148657
AATSC0pe,0.04189092797783929
AATSC0se,0.018956654432132947
AATSC1dv,0.4525300924192891
AATSC1pe,0.004505373586883167
AATSC1se,0.0033968804185071613
AATSC2dv,-0.17653395614940348
AATSC2pe,-0.00018636141437188716
AATSC2se,0.00329720895795992
AATSC3dv,-0.21963681132656196
AATSC3pe,0.000688700505132792
AATSC3se,0.0013111418526967563
AATSC4dv,-0.16037261708568556
AATSC4pe,-0.0018207747466601287
AATSC4se,-0.0011208389757705341
AATSC5dv,0.11459270185031956
AATSC5pe,-0.004726129618304134
AATSC5se,-0.00499763666043097
AATSC6dv,0.04185903354878424
AATSC6pe,-0.0030031163434903157
AATSC6se,-0.0037621752077562245
AATSC7dv,-0.0721307913747216
AATSC7pe,-0.006086180815816645
AATSC7se,-0.0034896957118027198
AATSC8dv,-0.06979925447146129
AATSC8pe,-0.002670070278034259
AATSC8se,-0.0018303337693649326
AETA_eta,1.2955503202697662
ATSC0are,1.2904342105263145
ATSC1are,0.14899300554016276
ATSC2are,-0.13460858725762084
ATSC3are,-0.17366073407202287
ATSC4are,-0.07497112188365652
ATSC5are,-0.11041142659279683
ATSC6are,-0.04778289473684205
ATSC7are,-0.18825644044321377
ATSC8are,-0.07931966759002743
BCUTZ-1h,16.101100045526675
BCUTZ-1l,5.818381767454445
BCUTc-1h,0.3183949489483607
BCUTc-1l,-0.420048098130255
BCUTd-1h,3.124458736967211
BCUTd-1l,0.9778971140924555
BCUTi-1h,14.543275624747006
BCUTi-1l,10.247193553101038
BCUTm-1h,32.16055499367356
BCUTm-1l,11.829404183796537
BCUTp-1h,3.0098323055104244
BCUTp-1l,1.0500455127154023
BCUTs-1h,2.0790621148111574
BCUTs-1l,0.5383791956570062
BCUTv-1h,24.53191339836126
BCUTv-1l,15.592514839601336
BalabanJ,3.331865135997651
Diameter,11
ETA_beta,8.75
GATS1are,1.1839038267413051
GATS2are,1.5574237917613591
GATS3are,1.2548949791901713
GATS4are,0.696578898152203
GATS5are,0.8664872614767082
GATS6are,0.9785629072221712
GATS7are,1.1382146912174065
GATS8are,1.043440770310551
HybRatio,0.9090909090909091
Lipinski,True
LogEE_Dt,66.58365094097738
MATS1are,0.11858011999335036
MATS2are,-0.058292352455345295
MATS3are,-0.06016313178478727
MATS4are,-0.027945677767542604
MATS5are,-0.042225132855581285
MATS6are,-0.02468569331008534
MATS7are,-0.10869946216533821
MATS8are,-0.04325485437718152
MAXssCH2,1.3667838246409674
MINssCH2,1.0265159167431894
NsssssAs,0
RotRatio,0.5714285714285714
SM1_Dzpe,0.19606793145654877
SM1_Dzse,0.35433130559094883
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,46.4544980907759
SMR_VSA6,18.842366418571938
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,97.0991871476748
SpAD_Dzi,130.4680386609744
SpAD_Dzm,97.09662349916152
SpAD_Dzp,124.04323490191265
SpAD_Dzv,131.53243275025423
SpAbs_Dt,133.1673018819548
SpDiam_A,4.316595846364027
SpDiam_D,103.65305066600882
SpMAD_Dt,8.87782012546365
SpMax_Dt,66.58365094097738
SsssssAs,0
VE1_Dzpe,3.8052840568986284
VE1_Dzse,3.8022203250342606
VE2_Dzpe,0.2536856037932419
VE2_Dzse,0.253481355002284
VE3_Dzpe,1.7418557502223977
VE3_Dzse,1.7410503002676723
VMcGowan,220.5799999999995
VR1_Dzpe,58.91908236969747
VR1_Dzse,59.089270166836315
VR2_Dzpe,3.927938824646498
VR2_Dzse,3.9392846777890878
VR3_Dzpe,4.481630125407817
VR3_Dzse,4.484514462176682
mZagreb1,6.472222222222222
mZagreb2,3.944444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,1
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.03395879501385038
AATSC1are,0.004026837987571966
AATSC2are,-0.001979538047906189
AATSC3are,-0.0020430674596708573
AATSC4are,-0.0009490015428310953
AATSC5are,-0.0014339146310752835
AATSC6are,-0.0008382963988919658
AATSC7are,-0.003691302753788505
AATSC8are,-0.001468882733148656
AETA_beta,0.5833333333333334
BCUTdv-1h,5.016633971821102
BCUTdv-1l,0.5616026903442581
BCUTpe-1h,3.1011726161943782
BCUTpe-1l,2.3188499127523556
BCUTse-1h,3.265595367551435
BCUTse-1l,2.5627663193383254
ETA_alpha,8.4
ETA_dBeta,-6.75
ETA_eta_B,0.1574647448989035
ETA_eta_F,1.1421983789396997
ETA_eta_L,6.871038701441292
ETA_eta_R,20.575453182986195
ETA_psi_1,0.7179487179487182
LabuteASA,108.15346822628402
LogEE_DzZ,48.31000853413789
LogEE_Dzi,65.23165587046374
LogEE_Dzm,48.30779201467263
LogEE_Dzp,61.96135645866655
LogEE_Dzv,65.77644384161184
PEOE_VSA1,4.899909730850478
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,49.197973487902075
PEOE_VSA7,31.06219399869398
PEOE_VSA8,18.842366418571938
PEOE_VSA9,0.0
SM1_Dzare,0.11189726063971828
SpAD_Dzpe,126.2816833892496
SpAD_Dzse,123.395013321903
SpAbs_DzZ,95.88847286196052
SpAbs_Dzi,130.49876364127925
SpAbs_Dzm,95.88547772769294
SpAbs_Dzp,123.49013145363682
SpAbs_Dzv,131.39947568595272
SpDiam_Dt,103.65305066600882
SpMAD_DzZ,6.47327914317832
SpMAD_Dzi,8.69786924406496
SpMAD_Dzm,6.473108233277435
SpMAD_Dzp,8.269548993460843
SpMAD_Dzv,8.768828850016948
SpMax_DzZ,48.31000853413789
SpMax_Dzi,65.23165587046374
SpMax_Dzm,48.30779201467263
SpMax_Dzp,61.96135645866655
SpMax_Dzv,65.77644384161184
VE1_Dzare,3.807069690932635
VE2_Dzare,0.2538046460621757
VE3_Dzare,1.7423248913385119
VR1_Dzare,58.81529669345669
VR2_Dzare,3.921019779563779
VR3_Dzare,4.479867077028064
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,0
nAromBond,0
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.56
AETA_dBeta,-0.45
AETA_eta_B,0.010497649659926899
AETA_eta_F,0.07614655859597998
AETA_eta_L,0.4580692467627528
AETA_eta_R,1.3716968788657462
BCUTare-1h,3.1222601760931075
BCUTare-1l,2.222879728719696
ETA_beta_s,7.75
ETA_dPsi_A,0.0
ETA_dPsi_B,0.003948717948718206
ETA_eta_BR,0.1574647448989035
ETA_eta_FL,0.3857101160328993
ETA_eta_RL,7.256748817474191
LogEE_Dzpe,63.15391289005524
LogEE_Dzse,61.721128747990896
PEOE_VSA10,4.320534085558971
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,28.062810234981388
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,46.4544980907759
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,127.75903621017682
SpAbs_Dzpe,126.1117578486539
SpAbs_Dzse,123.08792619039085
SpDiam_DzZ,73.16181417969952
SpDiam_Dzi,103.56272912804042
SpDiam_Dzm,73.15581784677164
SpDiam_Dzp,92.72467337787549
SpDiam_Dzv,100.69454536534823
SpMAD_Dzpe,8.41877889261664
SpMAD_Dzse,8.226334221460199
SpMax_Dzpe,63.15391289005524
SpMax_Dzse,61.721128747990896
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.5166666666666667
AETA_eta_BR,0.010497649659926899
AETA_eta_FL,0.02571400773552662
AETA_eta_RL,0.4837832544982794
DetourIndex,480
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,17.41004689738412
EState_VSA5,31.436140098450828
EState_VSA6,10.793897976386724
EState_VSA7,10.793897976386724
EState_VSA8,25.67112132992235
EState_VSA9,12.217873443046695
ETA_beta_ns,1.0
ETA_shape_p,0.2777777777777778
ETA_shape_x,0.0
ETA_shape_y,0.10714285714285714
GhoseFilter,True
LogEE_Dzare,63.886977922464375
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,127.66205858428906
SpDiam_Dzpe,99.30224694097761
SpDiam_Dzse,96.5577524004637
SpMAD_Dzare,8.517269080678455
SpMax_Dzare,63.886977922464375
TopoPSA(NO),3.24
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.0421217823549174
VSA_EState9,17.444806495128915
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.06666666666666667
EState_VSA10,0.0
ETA_dAlpha_A,0.060000000000000026
ETA_dAlpha_B,0.0
FilterItLogS,-3.5870239267580937
SpDiam_Dzare,100.81499881026977
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.4894736842105266
ETA_epsilon_2,0.7799999999999998
ETA_epsilon_3,0.4276595744680855
ETA_epsilon_4,0.4894736842105266
ETA_epsilon_5,0.7799999999999998
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.061814109742441115
ETA_dEpsilon_B,0.0
ETA_dEpsilon_C,-0.061814109742441115
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.0
MDEDescriptor,"0.3820962723620983,4.526998747092205,0.7211247851537042,0.0,6.204660932678426,1.875750655348558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,44.49623899999999
BCUTDescriptor,"11.889999999999995,31.974072821739032,-0.2627139641984327,0.10781667024655388,5.2239527821336464,13.770929620570094"
BPolDescriptor,30.543760999999993
TPSADescriptor,85.92999999999999
ALOGPDescriptor,"1.5802000000000023,2.4970320400000072,73.25880000000001"
XLogPDescriptor,4.8260000000000005
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,265.09926292
ChiPathDescriptor,"11.518661569058182,7.256748817474191,5.1103022080674645,3.8665119811917075,2.5757581777317,1.158878595605525,0.731062565876291,0.4544392978027625,12.241701695210102,7.992881243656111,5.779246455660126,4.6126109557709585,3.335531207010831,1.9198909386538503,1.287451089108914,0.8360417226851766"
ChiChainDescriptor,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
AtomCountDescriptor,38
BondCountDescriptor,14
SmallRingDescriptor,"0,0,0,0,0,0,0,0,0,0,0"
ChiClusterDescriptor,"0.4023689270621825,0.0,0.11785113019775793,0.0,0.4020957737685583,0.0,0.14514618744678442,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,0,0,6,4,0,0"
ZagrebIndexDescriptor,58.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"28.483533799195484,1.8989022532796989,11.640383571989833,0.0,3.191173023302985"
FractionalPSADescriptor,0.3241427345119832
WienerNumbersDescriptor,"480.0,16.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.1178511301977578,1.5059223176554561,1.0303300858899107,1.1972935185084392,1.811594621484083,1.6809492640846884"
FractionalCSP3Descriptor,0.9090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,3
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.0,10.515555555555556,7.875"
AromaticAtomsCountDescriptor,0
AromaticBondsCountDescriptor,0
FragmentComplexityDescriptor,1159.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.9090909090909091
AutocorrelationDescriptorMass,"33.74323941662651,25.635654451650293,30.696383060514144,34.25991953679004,29.19424877415728"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.09584595790264942,-0.06963632999887427,0.01926317002884226,0.024461641936042656,-0.03147975977313577"
EccentricConnectivityIndexDescriptor,239
AutocorrelationDescriptorPolarizability,"1321.2090181508595,1354.9065415238863,1476.3526619434153,1442.1037877372826,1170.2854962584881"
