DLiP-ID,T007SH
DLiP-Mol-ID,26055
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H27N3O4/c25-23(27-9-11-31-12-10-27)18-3-5-19(6-4-18)24(30)26-21-8-7-17-2-1-16(14-22(28)29)13-20(17)15-21/h3-8,15-16,25H,1-2,9-14H2,(H,26,30)(H,28,29)"
Standard Inchi Key(RDKit),YSLIZGZENLHKBF-UHFFFAOYSA-N
Canonical SMILES(RDKit),N=C(c1ccc(C(=O)Nc2ccc3c(c2)CC(CC(=O)O)CC3)cc1)N1CCOCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),421.497
MW Monoisotopic(RDKit),421.200156344
MolLogP(RDKit),3.17607
XLogP(SDF),
XLogP(CDK),4.014
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),102.72
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.508315472018671
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,12153181.258568855
qed,0.5083154720186711
Chi0,21.79431797206756
Chi1,14.991203638441373
TPSA,102.72000000000001
Chi0n,17.394828465400895
Chi0v,17.394828465400895
Chi1n,10.660073807117037
Chi1v,10.660073807117037
Chi2n,8.169678696744743
Chi2v,8.169678696744743
Chi3n,6.005780093132366
Chi3v,6.005780093132366
Chi4n,4.283729916104131
Chi4v,4.283729916104131
MolMR,117.82570000000003
MolWt,421.4970000000003
fr_SH,0
Kappa1,21.057713867732847
Kappa2,9.305212956323347
Kappa3,5.113293997870281
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,980.8189716759703
MolLogP,3.176070000000002
NOCount,7
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.401634811288771
SMR_VSA1,19.4324647167844
SMR_VSA2,5.409283605791522
SMR_VSA3,4.899909730850478
SMR_VSA4,5.917906046161393
SMR_VSA5,25.683286491704038
SMR_VSA6,31.62006534485732
SMR_VSA7,64.71837544601925
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,181.08201042612848
NHOHCount,3
PEOE_VSA1,20.060088683497565
PEOE_VSA2,14.998357973935164
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,60.57274217217985
PEOE_VSA8,36.324623692828716
PEOE_VSA9,13.213763929025836
RingCount,4
SMR_VSA10,23.399491077744187
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,421.200156344
NumHDonors,3
PEOE_VSA10,5.835619785757269
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,5.969305287951849
SlogP_VSA1,5.316788604006331
SlogP_VSA2,54.02181866960279
SlogP_VSA3,22.37304338372389
SlogP_VSA4,11.327189651952915
SlogP_VSA5,39.88998639671182
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,1
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.969305287951849
EState_VSA2,18.24590739843891
EState_VSA3,43.38973429298881
EState_VSA4,30.389367852172022
EState_VSA5,5.563451491696996
EState_VSA6,24.26546827384644
EState_VSA7,23.09901093623531
EState_VSA8,5.316788604006331
EState_VSA9,15.252673954432277
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
