DLiP-ID,J000D7
MIC3,36.44120932205459
MIC4,36.530809322054594
MIC5,36.530809322054594
MPC2,37
MPC3,50
MPC4,69
MPC5,92
MPC6,96
MPC7,110
MPC8,126
MPC9,134
Mare,0.9675555555555558
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.17283783306823355
RPCG,0.1481982135683145
SIC0,0.2809382147259016
SIC1,0.5881801411588077
SIC2,0.7187358001627627
SIC3,0.8057729061653992
SIC4,0.8219584973182827
SIC5,0.8219584973182827
SaaN,0
SaaO,0
SaaS,0
Sare,43.54000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.745621280792186
StCH,0
StsC,0
TIC0,69.42921319888981
TIC1,145.35895182401805
TIC2,177.62361433050847
TIC3,199.13338933483539
TIC4,203.1333893348354
TIC5,203.1333893348354
Vabc,307.78866299483525
WPol,38
apol,52.73465299999998
bpol,27.245346999999995
nRot,3
ABCGG,14.3722970919483
ATS0Z,1172.0
ATS0d,149.0
ATS0i,7218.86473965183
ATS0m,4634.7553910000015
ATS0p,75.00917500182898
ATS0s,144.05898491083676
ATS0v,10242.690299682852
ATS1Z,1280.0
ATS1d,193.0
ATS1i,6995.443128005296
ATS1m,4876.684693000003
ATS1p,93.67299850000003
ATS1s,129.5493827160494
ATS1v,13059.067296277475
ATS2Z,1935.0
ATS2d,310.0
ATS2i,13006.308416603088
ATS2m,7221.131744999998
ATS2p,144.3545743790941
ATS2s,213.5586419753087
ATS2v,19355.637930590903
ATS3Z,2189.0
ATS3d,357.0
ATS3i,18467.663132128888
ATS3m,7970.334861000001
ATS3p,168.68777099467792
ATS3s,271.0555555555555
ATS3v,21606.364252312313
ATS4Z,1952.0
ATS4d,336.0
ATS4i,18724.373549285898
ATS4m,7021.897283999999
ATS4p,156.35743640547
ATS4s,262.1111111111112
ATS4v,20020.121793801965
ATS5Z,1766.0
ATS5d,298.0
ATS5i,16493.139161181673
ATS5m,6335.375573000001
ATS5p,140.36471006097997
ATS5s,296.69135802469134
ATS5v,18833.577767113922
ATS6Z,1682.0
ATS6d,268.0
ATS6i,15387.550388152285
ATS6m,6032.745596000002
ATS6p,128.202406743886
ATS6s,293.42592592592587
ATS6v,17326.518995713202
ATS7Z,1356.0
ATS7d,248.0
ATS7i,14596.227723456646
ATS7m,4697.161182999999
ATS7p,118.707723043584
ATS7s,234.75925925925924
ATS7v,15341.168194751855
ATS8Z,1226.0
ATS8d,232.0
ATS8i,13176.483284594286
ATS8m,4296.67034
ATS8p,118.45906002958397
ATS8s,170.6111111111111
ATS8v,14813.956139519349
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,12
C2SP3,3
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.3157894736842105
GGI10,0.03264972961942658
JGI10,0.0036277477354918425
JGT10,0.3194394692482536
Kier1,17.415637860082306
Kier2,8.131482834185537
Kier3,4.0656
MAXdO,12.597841080876794
MID_C,39.68853433502584
MID_N,6.550247648817324
MID_O,1.782019854461736
MID_X,0.0
MID_h,10.427200351823243
MINdO,12.597841080876794
MPC10,122
MWC01,27.0
MWC02,4.859812404361672
MWC03,5.713732805509369
MWC04,6.594413459749778
MWC05,7.470224135899966
MWC06,8.361474616416817
MWC07,9.247154345098899
MWC08,10.143802822358657
MWC09,11.03513157024943
MWC10,11.935228024268062
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.8064000000000027
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.313205979041787
SRW05,0.0
SRW06,6.836259277277067
SRW07,0.0
SRW08,8.463581421967588
SRW09,0.0
SRW10,10.14858827120238
SaaCH,16.39642283612251
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.393827160493828
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.04945011337868488
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.117954459561602
SssPH,0
SssSe,0
SsssB,0
SsssN,4.1833191609977325
SsssP,0
VE1_A,3.98086903754559
VE1_D,4.829247751491714
VE2_A,0.16586954323106626
VE2_D,0.20121865631215474
VE3_A,2.2569688839572133
VE3_D,2.450159447856093
VR1_A,386.84827002216895
VR1_D,141.08255635230577
VR2_A,16.11867791759037
VR2_D,5.87843984801274
VR3_A,6.833501286379093
VR3_D,5.8248139624350035
WPath,1323
Xc-3d,1.2343809036239408
Xc-4d,0.0
Xc-5d,0.24719387459906544
Xc-6d,0.0
Xp-0d,16.355160383312146
Xp-1d,11.809663088089318
Xp-2d,10.396951584549731
Xp-3d,8.776109647651888
Xp-4d,7.793980123554147
Xp-5d,6.718511809618361
Xp-6d,4.440508603115462
Xp-7d,3.3147962361676595
ZMIC0,79.04836947561046
ZMIC1,49.86345394686753
ZMIC2,37.14415695150713
ZMIC3,32.297622018344356
ZMIC4,31.854625912330192
ZMIC5,31.854625912330192
nAcid,0
nAtom,45
nBase,1
nRing,4
piPC1,3.5553480614894135
piPC2,4.07753744390572
piPC3,4.590056548178043
piPC4,5.146039931102459
piPC5,5.707525460935035
piPC6,5.895779296973574
piPC7,6.293996746091263
piPC8,6.709075655575364
piPC9,7.037027614686276
AATS0Z,26.044444444444444
AATS0d,3.311111111111111
AATS0i,160.41921643670733
AATS0m,102.99456424444448
AATS0p,1.6668705555961996
AATS0s,3.2013107757963724
AATS0v,227.61533999295227
AATS1Z,26.666666666666668
AATS1d,4.020833333333333
AATS1i,145.73839850011032
AATS1m,101.59759777083339
AATS1p,1.9515208020833341
AATS1s,2.698945473251029
AATS1v,272.06390200578073
AATS2Z,22.764705882352942
AATS2d,3.6470588235294117
AATS2i,153.0153931365069
AATS2m,84.95449111764704
AATS2p,1.6982891103422835
AATS2s,2.5124546114742197
AATS2v,227.7133874187165
AATS3Z,18.870689655172413
AATS3d,3.0775862068965516
AATS3i,159.2039925183525
AATS3m,68.70978328448277
AATS3p,1.454204922367913
AATS3s,2.3366858237547885
AATS3v,186.2617607957958
AATS4Z,16.82758620689655
AATS4d,2.896551724137931
AATS4i,161.4170133559129
AATS4m,60.53359727586206
AATS4p,1.3479089345299138
AATS4s,2.2595785440613034
AATS4v,172.5872568431204
AATS5Z,17.145631067961165
AATS5d,2.8932038834951457
AATS5i,160.12756467166673
AATS5m,61.50850070873788
AATS5p,1.36276417534932
AATS5s,2.880498621598945
AATS5v,182.8502695836303
AATS6Z,17.520833333333332
AATS6d,2.7916666666666665
AATS6i,160.28698320991964
AATS6m,62.84109995833335
AATS6p,1.3354417369154792
AATS6s,3.0565200617283943
AATS6v,180.48457287201254
AATS7Z,14.901098901098901
AATS7d,2.7252747252747254
AATS7i,160.39810685117195
AATS7m,51.61715585714285
AATS7p,1.3044804730064175
AATS7s,2.5797720797720793
AATS7v,168.58426587639403
AATS8Z,14.595238095238095
AATS8d,2.761904761904762
AATS8i,156.86289624517008
AATS8m,51.150837380952375
AATS8p,1.4102269051140948
AATS8s,2.031084656084656
AATS8v,176.35662070856367
AMID_C,1.6536889306260767
AMID_N,0.2729269853673885
AMID_O,0.074250827269239
AMID_X,0.0
AMID_h,0.4344666813259685
ATS0dv,278.44444444444446
ATS0pe,271.4022999999999
ATS0se,337.0580209999999
ATS1dv,293.33333333333337
ATS1pe,307.11410000000006
ATS1se,367.91996799999976
ATS2dv,403.3333333333333
ATS2pe,533.0736000000002
ATS2se,648.8525719999996
ATS3dv,437.33333333333337
ATS3pe,707.1560000000002
ATS3se,877.823054
ATS4dv,403.6666666666667
ATS4pe,694.3263
ATS4se,868.971446
ATS5dv,396.66666666666663
ATS5pe,635.2745
ATS5se,787.5591100000004
ATS6dv,321.33333333333337
ATS6pe,599.6261999999999
ATS6se,741.0462799999997
ATS7dv,227.33333333333331
ATS7pe,552.2411999999999
ATS7se,689.0137259999999
ATS8dv,152.66666666666666
ATS8pe,491.591
ATS8se,616.091444
ATSC0Z,452.0
ATSC0c,0.49791146067424863
ATSC0d,23.999999999999993
ATSC0i,72.31179834850072
ATSC0m,2074.0652832444443
ATSC0p,13.210427734486576
ATSC0s,39.843133668648086
ATSC0v,2401.1849006994084
ATSC1Z,40.0
ATSC1c,-0.1729463682797889
ATSC1d,8.000000000000004
ATSC1i,-1.3747690588122028
ATSC1m,184.97003791703716
ATSC1p,0.550214852489499
ATSC1s,0.5768653152466618
ATSC1v,70.77095201955338
ATSC2Z,43.0
ATSC2c,-0.22655357594535486
ATSC2d,2.777777777777774
ATSC2i,-7.235520460888482
ATSC2m,186.01785013827205
ATSC2p,0.8332061924126681
ATSC2s,3.1855348947484297
ATSC2v,-118.67228730530496
ATSC3Z,65.0
ATSC3c,0.23042955511328927
ATSC3d,4.222222222222223
ATSC3i,3.7667203216615883
ATSC3m,295.6021731920989
ATSC3p,1.8809345597629115
ATSC3s,0.1626046165049369
ATSC3v,144.92246671641448
ATSC4Z,60.0
ATSC4c,0.03446866543746656
ATSC4d,-1.7777777777777786
ATSC4i,7.326370387744741
ATSC4m,305.31592439209874
ATSC4p,0.7974682447744876
ATSC4s,7.704442750935664
ATSC4v,594.1642700542907
ATSC5Z,-62.0
ATSC5c,-0.16766896862737868
ATSC5d,-4.222222222222223
ATSC5i,1.9687741570452018
ATSC5m,-257.81207749283953
ATSC5p,-0.27370597458692253
ATSC5s,-3.1247638402005062
ATSC5v,202.38642447147643
ATSC6Z,-34.0
ATSC6c,0.04085401386036511
ATSC6d,-5.333333333333334
ATSC6i,-4.3324017448311505
ATSC6m,-179.94411647703694
ATSC6p,-0.9820792748572776
ATSC6s,-15.302495554539446
ATSC6v,-312.94351392939
ATSC7Z,-136.0
ATSC7c,0.03470832248051634
ATSC7d,-4.222222222222221
ATSC7i,-5.115736177493108
ATSC7m,-630.733439894321
ATSC7p,-1.7600586901859248
ATSC7s,-13.995416687835524
ATSC7v,-416.7430297046599
ATSC8Z,-30.0
ATSC8c,-0.03252206669637187
ATSC8d,-11.33333333333333
ATSC8i,11.89482758651301
ATSC8m,-154.01023201185185
ATSC8p,1.228947811675143
ATSC8s,-7.639891276736274
ATSC8v,-159.36841813083439
AXp-0d,0.6814650159713395
AXp-1d,0.43739492918849326
AXp-2d,0.28099869147431705
AXp-3d,0.17552219295303775
AXp-4d,0.11295623367469779
AXp-5d,0.07302730227846045
AXp-6d,0.046255297949119395
AXp-7d,0.030134511237887813
GATS1Z,0.7564528023598819
GATS1c,1.4029861490501672
GATS1d,0.7065972222222224
GATS1i,1.1516698853219585
GATS1m,0.7588619107557284
GATS1p,0.9036187288881071
GATS1s,0.5309771296748258
GATS1v,0.9192610532740898
GATS2Z,0.8835502342529932
GATS2c,1.4576881119457676
GATS2d,1.1000000000000003
GATS2i,1.1632837718047593
GATS2m,0.8849731921078661
GATS2p,0.9209637533099084
GATS2s,0.5623194018987828
GATS2v,0.9647353301246756
GATS3Z,1.0292569423252975
GATS3c,0.9453451148549878
GATS3d,1.0193965517241381
GATS3i,1.029630717724411
GATS3m,1.0188213723526718
GATS3p,0.9694219419060551
GATS3s,0.9527847021121408
GATS3v,0.9345706725511379
GATS4Z,1.0493973146170277
GATS4c,1.2061590868618604
GATS4d,1.1537356321839083
GATS4i,0.9846055450120451
GATS4m,1.0332243532088174
GATS4p,1.0067216013815892
GATS4s,0.756432780420174
GATS4v,0.8747836628886007
GATS5Z,1.0221238938053097
GATS5c,1.6591457034908565
GATS5d,1.1658576051779939
GATS5i,0.9897075991946231
GATS5m,1.0179514371704783
GATS5p,0.9337230314636977
GATS5s,1.903052070066232
GATS5v,0.8920997587609674
GATS6Z,0.8847252949852507
GATS6c,1.5570464672114006
GATS6d,1.107638888888889
GATS6i,1.0135257513081095
GATS6m,0.9020334589541315
GATS6p,0.8703812860856464
GATS6s,2.4910680574406254
GATS6v,0.9606044636246404
GATS7Z,1.0702615968102693
GATS7c,1.1901677605060896
GATS7d,1.0979853479853483
GATS7i,1.007839030678997
GATS7m,1.0774542888628107
GATS7p,0.9732541710397723
GATS7s,1.8581990155295462
GATS7v,1.0235142450756811
GATS8Z,0.8494521702486304
GATS8c,0.7078448604219395
GATS8d,1.287698412698413
GATS8i,0.8549550872191235
GATS8m,0.8682368802927325
GATS8p,0.8541326832943915
GATS8s,0.7048593904416232
GATS8v,1.0257005759818763
MATS1Z,0.08296460176991151
MATS1c,-0.3256346420360427
MATS1d,0.3125000000000002
MATS1i,-0.01782345373883462
MATS1m,0.0836084630257922
MATS1p,0.03904691313380496
MATS1s,0.013573511499907473
MATS1v,0.027631261340601367
MATS2Z,0.050364393545028634
MATS2c,-0.24088645856683255
MATS2d,0.06127450980392151
MATS2i,-0.052972955219608535
MATS2m,0.04748164828951064
MATS2p,0.033390982453771645
MATS2s,0.042327485186939025
MATS2v,-0.026164792651196957
MATS3Z,0.05578654256942325
MATS3c,0.17953146844511533
MATS3d,0.06824712643678164
MATS3i,0.020207320857201526
MATS3m,0.05528912603097045
MATS3p,0.05523461497452847
MATS3s,0.0015831931699204816
MATS3v,0.02341340827885278
MATS4Z,0.051495270064083006
MATS4c,0.026855105970626767
MATS4d,-0.028735632183908066
MATS4i,0.039303772115087975
MATS4m,0.05710597605115371
MATS4p,0.023418066952889633
MATS4s,0.07501399039894031
MATS4v,0.09599209118286413
MATS5Z,-0.05992782885127588
MATS5c,-0.1471214034645041
MATS5d,-0.07686084142394826
MATS5i,0.01189493372919745
MATS5m,-0.05430703914946709
MATS5p,-0.009051961265959916
MATS5s,-0.03426407412825405
MATS5v,0.036824008590139526
MATS6Z,-0.03525995575221239
MATS6c,0.03846129384351521
MATS6d,-0.1041666666666667
MATS6i,-0.02808412132280635
MATS6m,-0.040668346015929106
MATS6p,-0.03484744546821749
MATS6s,-0.18003214432992043
MATS6v,-0.061091618605328385
MATS7Z,-0.14878926383351163
MATS7c,0.034470900003872075
MATS7d,-0.086996336996337
MATS7i,-0.03498405109521562
MATS7m,-0.15038154975921889
MATS7p,-0.06588421741083846
MATS7s,-0.17370145901637324
MATS7v,-0.08582500994646189
MATS8Z,-0.03555625790139065
MATS8c,-0.03499123259104425
MATS8d,-0.25297619047619047
MATS8i,0.08812156812216132
MATS8m,-0.03977959715224487
MATS8p,0.049836758683671135
MATS8s,-0.10272281623953018
MATS8v,-0.03555575343635868
MAXssS,1.745621280792186
MINssS,1.745621280792186
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.15240605336915
SpAD_D,227.83975015420776
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.1822305744433255
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,887
TMWC10,126.36097418391263
TSRW10,58.76896813472129
VE1_Dt,4.852958096981037
VE2_Dt,0.20220658737420985
VE3_Dt,2.4550571732828788
VR1_Dt,137.21463992092853
VR2_Dt,5.717276663372022
VR3_Dt,5.797015151916152
Xc-3dv,0.7688372015614713
Xc-4dv,0.0
Xc-5dv,0.12356195413592283
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.31408966044528386
Xch-7d,0.44662003348629487
Xp-0dv,14.388863193491664
Xp-1dv,9.306626636896494
Xp-2dv,7.328486391251277
Xp-3dv,5.614901947383024
Xp-4dv,4.363679910447004
Xp-5dv,3.298263285770447
Xp-6dv,1.8579415025031232
Xp-7dv,1.159626699610197
Xpc-4d,2.9512518476852545
Xpc-5d,5.340904076068457
Xpc-6d,8.858226759472137
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,48
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.10391296521136
AATS0dv,6.187654320987654
AATS0pe,6.03116222222222
AATS0se,7.490178244444442
AATS1dv,6.111111111111112
AATS1pe,6.398210416666668
AATS1se,7.664999333333328
AATS2dv,4.745098039215686
AATS2pe,6.27145411764706
AATS2se,7.63355967058823
AATS3dv,3.770114942528736
AATS3pe,6.096172413793105
AATS3se,7.567440120689655
AATS4dv,3.4798850574712645
AATS4pe,5.985571551724138
AATS4se,7.491133155172414
AATS5dv,3.851132686084142
AATS5pe,6.167713592233009
AATS5se,7.646204951456315
AATS6dv,3.3472222222222228
AATS6pe,6.2461062499999995
AATS6se,7.71923208333333
AATS7dv,2.498168498168498
AATS7pe,6.068584615384615
AATS7se,7.571579406593406
AATS8dv,1.8174603174603174
AATS8pe,5.85227380952381
AATS8se,7.334421952380953
AATSC0Z,10.044444444444444
AATSC0c,0.011064699126094413
AATSC0d,0.5333333333333332
AATSC0i,1.6069288521889047
AATSC0m,46.090339627654316
AATSC0p,0.29356506076636835
AATSC0s,0.885402970414402
AATSC0v,53.35966445998685
AATSC1Z,0.8333333333333334
AATSC1c,-0.0036030493391622687
AATSC1d,0.16666666666666674
AATSC1i,-0.028641022058587557
AATSC1m,3.853542456604941
AATSC1p,0.011462809426864562
AATSC1s,0.012018027400972122
AATSC1v,1.4743948337406954
AATSC2Z,0.5058823529411764
AATSC2c,-0.0026653361875924103
AATSC2d,0.032679738562091463
AATSC2i,-0.0851237701280998
AATSC2m,2.188445295744377
AATSC2p,0.009802425793090213
AATSC2s,0.03747688111468741
AATSC2v,-1.3961445565329995
AATSC3Z,0.5603448275862069
AATSC3c,0.0019864616820111144
AATSC3d,0.0363984674329502
AATSC3i,0.03247172691087576
AATSC3m,2.5482945964836112
AATSC3p,0.01621495310140441
AATSC3s,0.0014017639353873872
AATSC3v,1.2493316096242628
AATSC4Z,0.5172413793103449
AATSC4c,0.0002971436675643669
AATSC4d,-0.015325670498084297
AATSC4i,0.0631583654115926
AATSC4m,2.6320338309663684
AATSC4p,0.006874726248055928
AATSC4s,0.06641760992185917
AATSC4v,5.122105776330092
AATSC5Z,-0.6019417475728155
AATSC5c,-0.0016278540643434823
AATSC5d,-0.04099244875943906
AATSC5i,0.01911431220432235
AATSC5m,-2.5030298785712577
AATSC5p,-0.002657339559096335
AATSC5s,-0.0303375130116554
