DLiP-ID,T003YE
AMID,2.0073698984095616
BIC0,0.2691801675349948
BIC1,0.637900722415437
BIC2,0.8026107214741112
BIC3,0.8508376665758852
BIC4,0.8671749017660262
BIC5,0.8671749017660262
CIC0,4.186252945189244
CIC1,1.9656821434752767
CIC2,0.9737379466603713
CIC3,0.6832975447587568
CIC4,0.584908705395776
CIC5,0.584908705395776
GGI1,8.0
GGI2,4.666666666666668
GGI3,2.729166666666667
GGI4,1.735555555555556
GGI5,1.225833333333333
GGI6,0.5689795918367347
GGI7,0.5764243197278911
GGI8,0.4361457545981355
GGI9,0.24063271604938274
JGI1,0.2580645161290322
JGI2,0.10370370370370374
JGI3,0.05806737588652484
JGI4,0.04132275132275133
JGI5,0.036053921568627446
JGI6,0.01673469387755102
JGI7,0.018013259991496597
JGI8,0.015576634092790552
JGI9,0.010026363168724281
MIC0,15.593402484920368
MIC1,34.9386064275226
MIC2,39.32449592311269
MIC3,40.158546047984956
MIC4,40.25772199806284
MIC5,40.25772199806284
MPC2,45
MPC3,58
MPC4,72
MPC5,86
MPC6,103
MPC7,116
MPC8,126
MPC9,144
Mare,0.9910714285714286
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15153494203410578
RPCG,0.09986861819715405
SIC0,0.27914635813131716
SIC1,0.6615185106029621
SIC2,0.8323267718730429
SIC3,0.8823392828698237
SIC4,0.89928139174443
SIC5,0.89928139174443
SaaN,0
SaaO,0
SaaS,0
Sare,55.5
SdNH,7.4701386920519965
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.812999431627656
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,90.78171070462813
TIC1,215.1336756006103
TIC2,270.682550622245
TIC3,286.9472131287354
TIC4,292.45698813306234
TIC5,292.45698813306234
Vabc,378.1962847420313
WPol,47
apol,60.11141099999998
bpol,33.110589
nRot,5
ABCGG,17.574561879264103
ATS0Z,1248.0
ATS0d,179.0
ATS0i,9326.669183714725
ATS0m,4917.568397000001
ATS0p,76.40536443092302
ATS0s,321.00694444444446
ATS0v,11391.733108587556
ATS1Z,1392.0
ATS1d,227.0
ATS1i,8749.905477495153
ATS1m,5242.485935000001
ATS1p,99.105292006
ATS1s,190.06944444444446
ATS1v,14574.89303974181
ATS2Z,2136.0
ATS2d,374.0
ATS2i,16290.582760162237
ATS2m,7936.794664999999
ATS2p,156.28958876333905
ATS2s,343.1805555555555
ATS2v,22176.01036949929
ATS3Z,2431.0
ATS3d,436.0
ATS3i,23907.644303930076
ATS3m,8642.499171000001
ATS3p,194.47700940298
ATS3s,434.69444444444446
ATS3v,26726.477629001452
ATS4Z,2404.0
ATS4d,425.0
ATS4i,28163.09955206837
ATS4m,8295.709573999999
ATS4p,193.639854610017
ATS4s,552.6388888888889
ATS4v,25992.210500663234
ATS5Z,1988.0
ATS5d,383.0
ATS5i,27225.01746977136
ATS5m,6683.554201999999
ATS5p,170.00888410680895
ATS5s,491.26388888888886
ATS5v,22519.294468395892
ATS6Z,1824.0
ATS6d,334.0
ATS6i,20773.964841279667
ATS6m,6464.5570579999985
ATS6p,155.07951300686605
ATS6s,394.69444444444434
ATS6v,20278.417388896964
ATS7Z,1779.0
ATS7d,319.0
ATS7i,21580.30235468122
ATS7m,6230.535779999997
ATS7p,149.602283382564
ATS7s,388.9583333333333
ATS7v,19532.19066386087
ATS8Z,1597.0
ATS8d,296.0
ATS8i,21114.280957171817
ATS8m,5505.616355999998
ATS8p,131.884001330262
ATS8s,399.1666666666666
ATS8v,17381.071202568575
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,5
C2SP3,5
C3SP2,1
C3SP3,0
C4SP3,1
FCSP3,0.5
GGI10,0.17345168860320376
JGI10,0.008259604219200179
JGT10,0.5658228239604022
Kier1,23.658688865764827
Kier2,10.08
Kier3,5.626634958382877
MAXdO,13.151819508170068
MID_C,41.39391242250218
MID_N,9.868382843595885
MID_O,6.9514317877792084
MID_X,0.0
MID_h,16.819814631375095
MINdO,10.749279913650724
MPC10,148
MWC01,31.0
MWC02,5.030437921392435
MWC03,5.883322388488279
MWC04,6.776506992372183
MWC05,7.652070746116482
MWC06,8.553139318189707
MWC07,9.441531454869693
MWC08,10.348654027495844
MWC09,11.246104283185776
MWC10,12.157906036909566
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.3623699999999999
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.493061443340548
SRW05,2.3978952727983707
SRW06,7.030857476116121
SRW07,4.844187086458591
SRW08,8.653645314551737
SRW09,7.034387929915503
SRW10,10.324268111422066
SaaCH,7.085798005510931
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.4084251989155252
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.170769765823716
SdssS,0
SsCH3,1.6599318229102682
SsNH2,5.483847777615223
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.70343011265887
SssPH,0
SssSe,0
SsssB,0
SsssN,3.4263650473070566
SsssP,0
VE1_A,4.065732686765821
VE1_D,5.28356436935216
VE2_A,0.1401976788539938
VE2_D,0.18219187480524687
VE3_A,2.4673047064972495
VE3_D,2.729311676906434
VR1_A,666.2833206009944
VR1_D,182.11751990985297
VR2_A,22.97528691727567
VR2_D,6.2799144796501025
VR3_A,7.566425723381007
VR3_D,6.269362929476174
WPath,2564
Xc-3d,2.6784978461310023
Xc-4d,0.10206207261596575
Xc-5d,0.6706005603523789
Xc-6d,0.05892556509887896
Xp-0d,21.181433796945203
Xp-1d,13.714851719137844
Xp-2d,13.057590995612673
Xp-3d,10.427224619914213
Xp-4d,8.487179049042751
Xp-5d,5.879819689882293
Xp-6d,4.657333483304061
Xp-7d,3.384934973223893
ZMIC0,96.95650462659947
ZMIC1,42.22777642854362
ZMIC2,29.424288492686784
ZMIC3,26.721862941220863
ZMIC4,26.08152314252515
ZMIC5,26.08152314252515
nAcid,1
nAtom,56
nBase,2
nRing,3
piPC1,3.6635616461296463
piPC2,4.151039905898646
piPC3,4.54595082632812
piPC4,4.922714412723786
piPC5,5.2847887663182105
piPC6,5.536349530355997
piPC7,5.813943947255069
piPC8,5.901950039900234
piPC9,6.0342845442909105
AATS0Z,22.285714285714285
AATS0d,3.1964285714285716
AATS0i,166.5476639949058
AATS0m,87.81372137500001
AATS0p,1.3643815076950538
AATS0s,5.732266865079366
AATS0v,203.42380551049206
AATS1Z,24.0
AATS1d,3.913793103448276
AATS1i,150.8604392671578
AATS1m,90.38768853448276
AATS1p,1.708711931137931
AATS1s,3.27705938697318
AATS1v,251.29125930589328
AATS2Z,20.53846153846154
AATS2d,3.5961538461538463
AATS2i,156.6402188477138
AATS2m,76.31533331730769
AATS2p,1.5027845073397985
AATS2s,3.2998130341880336
AATS2v,213.23086893749317
AATS3Z,16.315436241610737
AATS3d,2.9261744966442955
AATS3i,160.45398861698038
AATS3m,58.00335014093961
AATS3p,1.3052148282079195
AATS3s,2.917412378821775
AATS3v,179.37233308054667
AATS4Z,14.058479532163743
AATS4d,2.4853801169590644
AATS4i,164.69648860858695
AATS4m,48.51292148538011
AATS4p,1.1323968105848947
AATS4s,3.2318063677712803
AATS4v,152.0012309980306
AATS5Z,12.347826086956522
AATS5d,2.37888198757764
AATS5i,169.09948738988422
AATS5m,41.51275901863354
AATS5p,1.0559558019056456
AATS5s,3.051328502415459
AATS5v,139.8713942136391
AATS6Z,14.13953488372093
AATS6d,2.5891472868217056
AATS6i,161.03848714170283
AATS6m,50.1128454108527
AATS6p,1.2021667674950858
AATS6s,3.059646856158483
AATS6v,157.19703402245707
AATS7Z,13.477272727272727
AATS7d,2.4166666666666665
AATS7i,163.4871390506153
AATS7m,47.20102863636362
AATS7p,1.1333506316860908
AATS7s,2.94665404040404
AATS7v,147.9711413928854
AATS8Z,12.674603174603174
AATS8d,2.3492063492063493
AATS8i,167.57365839025252
AATS8m,43.69536790476189
AATS8p,1.0466984232560477
AATS8s,3.1679894179894172
AATS8v,137.94500954419505
AMID_C,1.4273762904311098
AMID_N,0.3402890635722719
AMID_O,0.2397045444061796
AMID_X,0.0
AMID_h,0.5799936079784516
ATS0dv,410.0
ATS0pe,354.27240000000006
ATS0se,436.62389199999996
ATS1dv,389.0
ATS1pe,380.8905
ATS1se,455.20601199999993
ATS2dv,540.0
ATS2pe,664.6566
ATS2se,806.3078759999997
ATS3dv,496.0
ATS3pe,931.45
ATS3se,1147.2076279999997
ATS4dv,456.0
ATS4pe,1063.7737000000002
ATS4se,1323.6120399999998
ATS5dv,425.0
ATS5pe,996.3872000000001
ATS5se,1250.439504
ATS6dv,448.0
ATS6pe,772.0536000000001
ATS6se,966.1100400000001
ATS7dv,396.0
ATS7pe,792.0459000000002
ATS7se,993.0222719999999
ATS8dv,327.0
ATS8pe,765.3531999999999
ATS8se,962.8964320000001
ATSC0Z,430.2142857142857
ATSC0c,1.50651607423731
ATSC0d,37.55357142857143
ATSC0i,82.20784044027792
ATSC0m,2039.4299668392855
ATSC0p,11.880690637870838
ATSC0s,133.09015376984127
ATSC0v,2667.797605971631
ATSC1Z,3.456632653061202
ATSC1c,-1.1265311465806218
ATSC1d,12.730229591836741
ATSC1i,-9.359408146958053
ATSC1m,21.45138243431073
ATSC1p,0.2916171589304323
ATSC1s,-10.67571481717687
ATSC1v,107.60657779637177
ATSC2Z,70.24489795918369
ATSC2c,0.7374401594556856
ATSC2d,-8.563775510204074
ATSC2i,11.501029564633319
ATSC2m,321.0773074056118
ATSC2p,0.7770400247106886
ATSC2s,43.84832057823129
ATSC2v,137.86255863546967
ATSC3Z,-131.67729591836738
ATSC3c,-0.40035080187159156
ATSC3d,-18.847895408163257
ATSC3i,-20.567223803900188
ATSC3m,-622.8646523223855
ATSC3p,-3.398437508231324
ATSC3s,-26.726108542375286
ATSC3v,-721.5271068724913
ATSC4Z,-166.04719387755108
ATSC4c,0.2803597323651896
ATSC4d,-1.29751275510204
ATSC4i,-33.98147042005221
ATSC4m,-786.9353007592474
ATSC4p,-4.437956101225974
ATSC4s,-40.27653105513037
ATSC4v,-1033.635574826058
ATSC5Z,-173.97321428571428
ATSC5c,-0.7581564213300203
ATSC5d,6.140625
ATSC5i,41.59747056976034
ATSC5m,-789.0684622522324
ATSC5p,4.905468560100677
ATSC5s,-78.57355220734125
ATSC5v,354.05805355263345
ATSC6Z,119.50637755102046
ATSC6c,0.6490721635845941
ATSC6d,-1.3109056122448983
ATSC6i,-0.780887691584952
ATSC6m,539.6849247452172
ATSC6p,-1.3382874551936124
ATSC6s,69.64822712939343
ATSC6v,-112.01875254734861
ATSC7Z,87.7448979591837
ATSC7c,-0.06945693911854361
ATSC7d,-0.7869897959183687
ATSC7i,-18.157101134713365
ATSC7m,395.2349542359697
ATSC7p,-2.5854951630189067
ATSC7s,35.96829825680272
ATSC7v,-237.03591827920124
ATSC8Z,39.76785714285715
ATSC8c,0.031714092103793425
ATSC8d,-3.977678571428571
ATSC8i,-4.428152121743526
ATSC8m,195.07360921875028
ATSC8p,1.1082204759235057
ATSC8s,-7.541139632936519
ATSC8v,323.3456895696054
AXp-0d,0.7303942688601794
AXp-1d,0.44241457158509173
AXp-2d,0.29016868879139274
AXp-3d,0.17977973482610712
AXp-4d,0.11787748679226044
AXp-5d,0.06836999639398016
AXp-6d,0.04521682993499088
AXp-7d,0.029180473907102523
GATS1Z,0.8475126955864588
GATS1c,1.7570357568186998
GATS1d,0.9469231147621624
GATS1i,1.4602740929587412
GATS1m,0.852648776461862
GATS1p,1.1642436366787017
GATS1s,0.7017198438076476
GATS1v,1.0350801200603166
GATS2Z,0.800249683904009
GATS2c,0.628022943156251
GATS2d,1.5913164343977466
GATS2i,1.1471510946112764
GATS2m,0.8098250901404549
GATS2p,1.0761651311590381
GATS2s,0.395634688008055
GATS2v,1.0196423206470913
GATS3Z,1.04419635246098
GATS3c,1.0153403355263078
GATS3d,1.3318780776583148
GATS3i,1.1951803734540416
GATS3m,1.0474809234286548
GATS3p,1.1563617399668968
GATS3s,0.8412609809741648
GATS3v,1.1178533106142783
GATS4Z,1.1139559563583263
GATS4c,0.8807843579994853
GATS4d,0.8821705555694593
GATS4i,1.1161415586893737
GATS4m,1.11300997704898
GATS4p,1.1025023643062903
GATS4s,1.157518208162885
GATS4v,1.102288589033837
GATS5Z,1.1724259902258731
GATS5c,1.0797880302802134
GATS5d,0.8778349769480451
GATS5i,0.7294877542606005
GATS5m,1.1622682016291201
GATS5p,0.7764791840313533
GATS5s,1.391326710039909
GATS5v,0.894144983972874
GATS6Z,0.8012502461494503
GATS6c,0.4715136776374283
GATS6d,0.9763829449992074
GATS6i,0.9857933466958639
GATS6m,0.8127770242777687
GATS6p,1.1173084795032564
GATS6s,0.4433423012600321
GATS6v,1.0738594410794613
GATS7Z,0.8576152526426475
GATS7c,0.6875270175891794
GATS7d,0.8709779679822476
GATS7i,1.0542147493931937
GATS7m,0.8660420217341311
GATS7p,1.1136179254719716
GATS7s,0.6113145969040136
GATS7v,1.0633838080788454
GATS8Z,0.9623757079343995
GATS8c,0.8905242805103649
GATS8d,1.1100544196121942
GATS8i,0.9221390349073999
GATS8m,0.960015514221196
GATS8p,0.9083177935564704
GATS8s,1.0556828441754353
GATS8v,0.9190562938906545
MATS1Z,0.007757618783170211
MATS1c,-0.7219871487431994
MATS1d,0.3272992604981391
MATS1i,-0.10992467247158637
MATS1m,0.010155621878915173
MATS1p,0.0236990763762402
MATS1s,-0.07744815396229994
MATS1v,0.03894448586191805
MATS2Z,0.08791938594362637
MATS2c,0.2635771164837112
MATS2d,-0.12279161637221539
MATS2i,0.07533176933121197
MATS2m,0.08477260005091328
MATS2p,0.035217326997657825
MATS2s,0.17740331263227838
MATS2v,0.027825831034908138
MATS3Z,-0.11503442619845404
MATS3c,-0.09987773648196445
MATS3d,-0.1886311341739349
MATS3i,-0.09402951430726404
MATS3m,-0.11478539880616762
MATS3p,-0.10750764771985463
MATS3s,-0.07547299068239216
MATS3v,-0.10164863048296478
MATS4Z,-0.12639754236440628
MATS4c,0.0609443968724892
MATS4d,-0.011314941339717968
MATS4i,-0.13536950609386886
MATS4m,-0.12636364586521942
MATS4p,-0.12233007196733357
MATS4s,-0.0991055664808374
MATS4v,-0.12688389042955106
MATS5Z,-0.14065646904258314
MATS5c,-0.17504398780855043
MATS5d,0.05687527135148546
MATS5i,0.1760012833092237
MATS5m,-0.13457613158021337
MATS5p,0.14361538280520716
MATS5s,-0.20534900913719242
MATS5v,0.046161907877491616
MATS6Z,0.12058813308673345
MATS6c,0.18703269467509384
MATS6d,-0.015153693321095375
MATS6i,-0.004123572688855022
MATS6m,0.11487613284385735
MATS6p,-0.048899682161672405
MATS6s,0.2271760039346518
MATS6v,-0.01822788039490664
MATS7Z,0.08652689941084431
MATS7c,-0.019559419734055734
MATS7d,-0.008890618020432586
MATS7i,-0.09370167810455657
MATS7m,0.08221681443186563
MATS7p,-0.09232432433934465
MATS7s,0.11465369613088806
MATS7v,-0.03769427350043392
MATS8Z,0.041083254930175075
MATS8c,0.00935612456260464
MATS8d,-0.0470756062767475
MATS8i,-0.023940144870896407
MATS8m,0.042511575923034554
MATS8p,0.04145739071546516
MATS8s,-0.025183062155255714
MATS8v,0.053868102678624734
MAXdNH,7.4701386920519965
MAXsOH,8.812999431627656
MINdNH,7.4701386920519965
MINsOH,8.812999431627656
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.88908392336776
SpAD_D,369.8724011147368
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.3579278242753476
SssNH2,0
SsssAs,0
SsssCH,-0.4467918246553151
SsssNH,0
SssssB,0
SssssC,-0.45564711146804404
SssssN,0
TMPC10,958
TMWC10,137.08967316901993
TSRW10,78.92143736099447
VE1_Dt,5.33273989299531
VE2_Dt,0.18388758251707965
VE3_Dt,2.738575894309748
VR1_Dt,178.1004088229338
VR2_Dt,6.141393407687372
VR3_Dt,6.247058222753876
Xc-3dv,1.3326357124941148
Xc-4dv,0.08838834764831845
Xc-5dv,0.15783309857769617
Xc-6dv,0.016137430609197572
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.08333333333333333
Xch-6d,0.4047991029455966
Xch-7d,0.6576358306244349
Xp-0dv,16.480234741335057
Xp-1dv,9.754012521008352
Xp-2dv,7.8831183215955445
Xp-3dv,5.861218290613157
Xp-4dv,4.104616712919403
Xp-5dv,2.7609977168917212
Xp-6dv,1.8188515011357564
Xp-7dv,1.1240406905227012
Xpc-4d,5.779704280858901
Xpc-5d,8.738298099785624
Xpc-6d,11.472320124509997
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,58
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,2
nSpiro,1
naRing,1
piPC10,6.217354324090217
AATS0dv,7.321428571428571
AATS0pe,6.3262928571428585
AATS0se,7.7968552142857135
AATS1dv,6.706896551724138
AATS1pe,6.567077586206896
AATS1se,7.848379517241378
AATS2dv,5.1923076923076925
AATS2pe,6.390928846153846
AATS2se,7.752960346153843
AATS3dv,3.3288590604026846
AATS3pe,6.251342281879195
AATS3se,7.699380053691273
AATS4dv,2.6666666666666665
AATS4pe,6.220898830409358
AATS4se,7.740421286549706
AATS5dv,2.639751552795031
AATS5pe,6.188740372670808
AATS5se,7.76670499378882
AATS6dv,3.4728682170542635
AATS6pe,5.984911627906977
AATS6se,7.489225116279071
AATS7dv,3.0
AATS7pe,6.000347727272729
AATS7se,7.522895999999999
AATS8dv,2.5952380952380953
AATS8pe,6.074231746031745
AATS8se,7.642035174603175
AATSC0Z,7.682397959183674
AATSC0c,0.02690207275423768
AATSC0d,0.6705994897959184
AATSC0i,1.4679971507192486
AATSC0m,36.41839226498724
AATSC0p,0.21215518996197927
AATSC0s,2.3766098887471654
AATSC0v,47.639242963779125
AATSC1Z,0.05959711470795176
AATSC1c,-0.01942295080311417
AATSC1d,0.21948671710063347
AATSC1i,-0.1613691059820354
AATSC1m,0.3698514212812195
AATSC1p,0.005027882050524695
AATSC1s,-0.184064048572015
AATSC1v,1.8552858240753753
AATSC2Z,0.675431711145997
AATSC2c,0.007090770763996977
AATSC2d,-0.08234399529042379
AATSC2i,0.11058682273685884
AATSC2m,3.0872818019770367
AATSC2p,0.007471538699141236
AATSC2s,0.42161846709837775
AATSC2v,1.3256015253410545
AATSC3Z,-0.8837402410628683
AATSC3c,-0.0026869181333663865
AATSC3d,-0.12649594233666617
AATSC3i,-0.13803505908657843
AATSC3m,-4.18029968001601
AATSC3p,-0.022808305424371303
AATSC3s,-0.17936985598909588
AATSC3v,-4.842463804513365
AATSC4Z,-0.9710362215061467
AATSC4c,0.0016395305986268397
AATSC4d,-0.007587793889485614
AATSC4i,-0.19872204924007142
AATSC4m,-4.601960823153494
AATSC4p,-0.025952959656292247
