DLiP-ID,C1028O
DLiP-Mol-ID,40990
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H22F4N4S/c22-16-3-1-15(2-4-16)12-29-7-5-14(6-8-29)11-26-19-18-9-17(10-21(23,24)25)30-20(18)28-13-27-19/h1-4,9,13-14H,5-8,10-12H2,(H,26,27,28)"
Standard Inchi Key(RDKit),ZCRKUNBGPZGHMW-UHFFFAOYSA-N
Canonical SMILES(RDKit),Fc1ccc(CN2CCC(CNc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),438.494
MW Monoisotopic(RDKit),438.150130584
MolLogP(RDKit),5.2593
XLogP(SDF),
XLogP(CDK),4.535
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),41.05
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),30
QED Weighted(RDKit),0.533345235323598
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,6901720.895807894
qed,0.5333452353235985
Chi0,21.13961743368831
Chi1,14.354287845262965
TPSA,41.05
Chi0n,16.25294632163386
Chi0v,17.069442902561587
Chi1n,9.864147817527341
Chi1v,10.680644398455067
Chi2n,7.672660761390617
Chi2v,8.787860632679866
Chi3n,5.339894748696049
Chi3v,6.382943767372539
Chi4n,3.7687118725164828
Chi4v,4.795071297013726
MolMR,110.06470000000004
MolWt,438.4940000000002
fr_SH,0
Kappa1,20.99043970692131
Kappa2,8.850881546966137
Kappa3,5.455224262043228
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,978.8302004440035
MolLogP,5.259300000000004
NOCount,4
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.3083135491379767
SMR_VSA1,17.56166019069928
