DLiP-ID,J1009K
JGI3,0.04441214470284238
JGI4,0.0351984126984127
JGI5,0.025868055555555554
JGI6,0.015366009651723933
JGI7,0.00952445372088229
JGI8,0.007680181125948319
JGI9,0.008015968867418146
MIC0,14.757481288372826
MIC1,33.79503494549538
MIC2,43.68959087264752
MIC3,46.49559514293408
MIC4,46.67944778047952
MIC5,46.67944778047952
MPC2,45
MPC3,59
MPC4,75
MPC5,83
MPC6,86
MPC7,94
MPC8,100
MPC9,106
Mare,1.0061666666666664
NaaN,1
NaaO,2
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.17277838995417885
RPCG,0.1254224371484672
SIC0,0.28114178823632024
SIC1,0.6216110605891628
SIC2,0.8001944104279246
SIC3,0.9421445869066404
SIC4,0.9748025482814672
SIC5,0.9748025482814672
SaaN,4.022842530809841
SaaO,10.36904300806326
SaaS,0
Sare,48.29599999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.192090623974956
SssS,0
StCH,0
StsC,0
TIC0,75.36798454490577
TIC1,166.64037424435108
TIC2,214.51467722527838
TIC3,252.56842503028852
TIC4,261.32331253245206
TIC5,261.32331253245206
Vabc,347.6454318854835
WPol,43
apol,56.62227399999999
bpol,25.571725999999995
nRot,6
ABCGG,18.410591469040163
ATS0Z,1264.0
ATS0d,174.0
ATS0i,7594.524481138982
ATS0m,5008.596038
ATS0p,77.783752287282
ATS0s,247.24999999999997
ATS0v,11868.978371256479
ATS1Z,1419.0
ATS1d,215.0
ATS1i,7352.504653605601
ATS1m,5467.7103609999995
ATS1p,96.78810557
ATS1s,187.47222222222223
ATS1v,14666.456082553315
ATS2Z,2032.0
ATS2d,322.0
ATS2i,12211.108111839947
ATS2m,7721.923484999999
ATS2p,138.030188877396
ATS2s,304.6388888888889
ATS2v,20646.636725404187
ATS3Z,2064.0
ATS3d,333.0
ATS3i,15119.396654230593
ATS3m,7647.096095
ATS3p,144.719775196792
ATS3s,346.80555555555554
ATS3v,21179.353245051025
ATS4Z,2117.0
ATS4d,322.0
ATS4i,16239.89573622789
ATS4m,7819.511686
ATS4p,137.28493880533898
ATS4s,420.8611111111111
ATS4v,20349.268284419508
ATS5Z,1938.0
ATS5d,301.0
ATS5i,14909.33404112349
ATS5m,7140.260023999999
ATS5p,131.76442209249
ATS5s,380.38888888888886
ATS5v,19626.860061055275
ATS6Z,1888.0
ATS6d,289.0
ATS6i,14196.237590076094
ATS6m,6959.076695
ATS6p,135.79417829594297
ATS6s,350.97222222222223
ATS6v,19694.23949083975
ATS7Z,1664.0
ATS7d,277.0
ATS7i,15409.32161279404
ATS7m,5945.946008999999
ATS7p,133.09599568418798
ATS7s,318.02777777777777
ATS7v,18582.74346960422
ATS8Z,1407.0
ATS8d,244.0
ATS8i,14412.151584425435
ATS8m,4985.643018999999
ATS8p,119.07655968758401
ATS8s,305.33333333333337
ATS8v,16034.77181833842
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,15
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.08695652173913043
GGI10,0.15896949290888687
JGI10,0.007225886041313039
JGT10,0.378880337953322
Kier1,23.168044077134986
Kier2,11.227654320987654
Kier3,6.081011203677105
MAXdO,12.829684705156525
MID_C,47.78785151547136
MID_N,4.07990441755655
MID_O,9.592796531722351
MID_X,0.0
MID_h,13.672700949278903
MINdO,12.13442856242293
MPC10,112
MWC01,33.0
MWC02,5.056245805348308
MWC03,5.8998973535824915
MWC04,6.7650389767805414
MWC05,7.623153068476902
MWC06,8.493924564476883
MWC07,9.358674166481876
MWC08,10.2328272702548
MWC09,11.101930093103945
MWC10,11.978663760600009
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.852320000000003
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5093883366279774
SRW05,3.044522437723423
SRW06,6.996681488176539
SRW07,5.2832037287379885
SRW08,8.565411763686711
SRW09,7.273092595999522
SRW10,10.179489173338517
SaaCH,20.724137215258814
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.5036251512825474
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8275293058022481
SdssS,0
SsCH3,1.6869840619547856
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8097829235892906
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.074382759331138
VE1_D,5.39186158455951
VE2_A,0.13581275864437128
VE2_D,0.179728719485317
VE3_A,2.503331553785393
VE3_D,2.7835029914292435
VR1_A,1070.5938811665385
VR1_D,192.20646847183616
VR2_A,35.686462705551286
VR2_D,6.406882282394538
VR3_A,8.07458109127997
VR3_D,6.35718243953828
WPath,2874
Xc-3d,1.6958822795828097
Xc-4d,0.0
Xc-5d,0.3883882733680637
Xc-6d,0.0
Xp-0d,20.924074484064484
Xp-1d,14.614193540729628
Xp-2d,12.892837479128879
Xp-3d,10.925459117084253
Xp-4d,9.066568865672863
Xp-5d,6.464626217706635
Xp-6d,4.263385389039634
Xp-7d,3.0778838184793753
ZMIC0,96.00715228577683
ZMIC1,59.12189881536509
ZMIC2,33.260866393317976
ZMIC3,25.684210940655053
ZMIC4,24.98452422189003
ZMIC5,24.98452422189003
nAcid,0
nAtom,48
nBase,0
nRing,4
piPC1,3.8501476017100584
piPC2,4.436751534363128
piPC3,5.0089672369955585
piPC4,5.558274890984963
piPC5,5.90229174501205
piPC6,6.09765284505949
piPC7,6.432940092739179
piPC8,6.742032693843551
piPC9,7.007643033866596
AATS0Z,26.333333333333332
AATS0d,3.625
AATS0i,158.2192600237288
AATS0m,104.34575079166666
AATS0p,1.620494839318375
AATS0s,5.151041666666666
AATS0v,247.27038273450998
AATS1Z,27.823529411764707
AATS1d,4.215686274509804
AATS1i,144.1667579138353
AATS1m,107.21000707843136
AATS1p,1.8978059915686274
AATS1s,3.675925925925926
AATS1v,287.57757024614347
AATS2Z,24.78048780487805
AATS2d,3.926829268292683
AATS2i,148.915952583414
AATS2m,94.16979859756097
AATS2p,1.6832949863097073
AATS2s,3.715108401084011
AATS2v,251.78825274883155
AATS3Z,21.06122448979592
AATS3d,3.3979591836734695
AATS3i,154.27955769623054
AATS3m,78.03159280612245
AATS3p,1.4767323999672652
AATS3s,3.5388321995464853
AATS3v,216.11584943929617
AATS4Z,20.754901960784313
AATS4d,3.156862745098039
AATS4i,159.21466408066559
AATS4m,76.6618792745098
AATS4p,1.3459307726013625
AATS4s,4.126089324618736
AATS4v,199.50263023940693
AATS5Z,20.617021276595743
AATS5d,3.202127659574468
AATS5i,158.6099366076967
AATS5m,75.96021302127659
AATS5p,1.4017491711967023
AATS5s,4.046690307328605
AATS5v,208.7963836282476
AATS6Z,20.52173913043478
AATS6d,3.141304347826087
AATS6i,154.30693032691406
AATS6m,75.64213798913043
AATS6p,1.476023677129815
AATS6s,3.814915458937198
AATS6v,214.06782055260598
AATS7Z,16.979591836734695
AATS7d,2.826530612244898
AATS7i,157.2379756407555
AATS7m,60.67291845918367
AATS7p,1.3581224049406937
AATS7s,3.2451814058956914
AATS7v,189.61983132249202
AATS8Z,15.461538461538462
AATS8d,2.681318681318681
AATS8i,158.37529213654324
AATS8m,54.787285923076915
AATS8p,1.3085336229404836
AATS8s,3.355311355311356
AATS8v,176.2062837180046
AMID_C,1.5929283838490453
AMID_N,0.13599681391855167
AMID_O,0.31975988439074504
AMID_X,0.0
AMID_h,0.45575669830929677
ATS0dv,478.0
ATS0pe,314.3287
ATS0se,381.526072
ATS1dv,480.0
ATS1pe,340.2306
ATS1se,403.39018
ATS2dv,663.0
ATS2pe,542.4547
ATS2se,650.396028
ATS3dv,621.0
ATS3pe,640.1091
ATS3se,776.749236
ATS4dv,658.0
ATS4pe,676.4879000000001
ATS4se,821.7632399999999
ATS5dv,579.0
ATS5pe,625.7631
ATS5se,761.287176
ATS6dv,526.0
ATS6pe,598.0807
ATS6se,726.594076
ATS7dv,423.0
ATS7pe,618.9965
ATS7se,762.0946280000001
ATS8dv,396.0
ATS8pe,559.7067
ATS8se,694.36574
ATSC0Z,345.25
ATSC0c,1.207621796398933
ATSC0d,27.0
ATSC0i,71.57385023646161
ATSC0m,1635.0421039166667
ATSC0p,10.990379101217915
ATSC0s,76.61979166666666
ATSC0v,2280.0109546178774
ATSC1Z,19.546875
ATSC1c,-0.562550566544672
ATSC1d,8.9375
ATSC1i,-1.1399405781049552
ATSC1m,90.59686363020785
ATSC1p,-0.32747900762099924
ATSC1s,-3.602973090277777
ATSC1v,18.797840101849204
ATSC2Z,22.78125
ATSC2c,-0.0244380970172849
ATSC2d,-2.625
ATSC2i,-15.388215029036147
ATSC2m,101.21384810069397
ATSC2p,-1.3323207132145698
ATSC2s,6.939453124999999
ATSC2v,-160.0897269076475
ATSC3Z,-54.59375
ATSC3c,-0.07585069965003022
ATSC3d,-9.125
ATSC3i,-24.967930304098044
ATSC3m,-259.31062395486134
ATSC3p,-2.245872684718123
ATSC3s,-9.027560763888888
ATSC3v,-447.3975263477837
ATSC4Z,-21.28125
ATSC4c,0.09687926727242777
ATSC4d,-6.125
ATSC4i,-3.457752388329709
ATSC4m,-107.50297078125013
ATSC4p,-2.2771357933794474
ATSC4s,0.059678819444442865
ATSC4v,-354.57482120564725
ATSC5Z,-82.15625
ATSC5c,-0.16767313779408408
ATSC5d,-2.625
ATSC5i,18.450321795487127
ATSC5m,-366.8160269201392
ATSC5p,2.991846058906163
ATSC5s,-26.11480034722222
ATSC5v,308.2098761428656
ATSC6Z,-74.1875
ATSC6c,0.49295208355533915
ATSC6d,-8.5
ATSC6i,-9.035139947503842
ATSC6m,-353.82937884027797
ATSC6p,-2.151311604286675
ATSC6s,-12.363281250000004
ATSC6v,-513.2034137280555
ATSC7Z,-122.09375
ATSC7c,-0.4188603911288038
ATSC7d,-2.125
ATSC7i,-3.8395753595322337
ATSC7m,-568.7227920381944
ATSC7p,-0.6944771382793711
ATSC7s,-24.921657986111107
ATSC7v,-381.74182019489734
ATSC8Z,-23.078125
ATSC8c,-0.019484169924369577
ATSC8d,6.4375
ATSC8i,5.730907667954626
ATSC8m,-117.2279948836802
ATSC8p,-0.14051231105617434
ATSC8s,28.628797743055557
ATSC8v,-187.83953927267925
AXp-0d,0.6974691494688161
AXp-1d,0.44285434971907967
AXp-2d,0.2865074995361973
AXp-3d,0.18517727317091956
AXp-4d,0.12088758487563818
AXp-5d,0.07788706286393536
AXp-6d,0.04957424870976319
AXp-7d,0.032743444877440166
GATS1Z,0.6579773111272025
GATS1c,1.4293708535992604
GATS1d,0.6997095134350036
GATS1i,1.066875659946867
GATS1m,0.6634969024676767
GATS1p,0.9908975018076843
GATS1s,0.573158762972708
GATS1v,0.8576998694650052
GATS2Z,0.7835961922254993
GATS2c,1.0651469531202975
GATS2d,1.1781842818428183
GATS2i,1.1401300983162403
GATS2m,0.787534554156652
GATS2p,1.038347591158051
GATS2s,0.6089508818410868
GATS2v,0.9424970463452341
GATS3Z,1.0008571133015116
GATS3c,1.1864747023213966
GATS3d,1.2345049130763415
GATS3i,1.1756997296672291
GATS3m,1.0005243461593838
GATS3p,1.0613962716300833
GATS3s,0.9325596053117733
GATS3v,1.028134935498833
GATS4Z,1.0230012352515228
GATS4c,1.1052327849689052
GATS4d,1.1604938271604937
GATS4i,1.0640723061473265
GATS4m,1.0207100474584192
GATS4p,1.0275374446810441
GATS4s,1.3351709160767613
GATS4v,0.9877268951575593
GATS5Z,1.123099203475742
GATS5c,1.25488533707121
GATS5d,1.148148148148148
GATS5i,0.8774212851221151
GATS5m,1.110141904390073
GATS5p,0.806348202343351
GATS5s,1.6777468107765168
GATS5v,0.8417832313303678
GATS6Z,1.0335768031986903
GATS6c,0.7092412297621932
GATS6d,1.201489533011272
GATS6i,1.0691393106146592
GATS6m,1.034417447697158
GATS6p,1.067575827582877
GATS6s,1.2982358660925128
GATS6v,1.0570715013953134
GATS7Z,1.159216184663583
GATS7c,0.9897270804486548
GATS7d,0.9680650037792894
GATS7i,1.0003802265219877
GATS7m,1.157385814509538
GATS7p,1.015069291559088
GATS7s,1.1174719088913523
GATS7v,1.077967343734739
GATS8Z,1.041942850777029
GATS8c,0.6898642095980798
GATS8d,0.6982091982091981
GATS8i,0.9229142152502474
GATS8m,1.0488315045723815
GATS8p,1.0089024712470993
GATS8s,0.5540614869688353
GATS8v,1.094330570133101
MATS1Z,0.05328619499936108
MATS1c,-0.4384314346815762
MATS1d,0.31154684095860563
MATS1i,-0.014989905481353835
MATS1m,0.05215011659552255
MATS1p,-0.028044122386125383
MATS1s,-0.04425793157314587
MATS1v,0.007759649034101051
MATS2Z,0.03862524505042299
MATS2c,-0.011845784470742889
MATS2d,-0.05691056910569106
MATS2i,-0.12585232730939613
MATS2m,0.03623584399056419
MATS2p,-0.07096161510492133
MATS2s,0.05301657462227535
MATS2v,-0.0411011444762829
MATS3Z,-0.07745053126246879
MATS3c,-0.030764071338125754
MATS3d,-0.1655328798185941
MATS3i,-0.17086114988400805
MATS3m,-0.07767951962713147
MATS3p,-0.10008929300953338
MATS3s,-0.05770914170848136
MATS3v,-0.09611071466519251
MATS4Z,-0.029007113344975938
MATS4c,0.03775208724972234
MATS4d,-0.10675381263616558
MATS4i,-0.022734247062751574
MATS4m,-0.030940874970521247
MATS4p,-0.09750285269165597
MATS4s,0.00036653911105600953
MATS4v,-0.07318330600690373
MATS5Z,-0.12151231762367697
MATS5c,-0.07089995057840207
MATS5d,-0.04964539007092199
MATS5i,0.13163244516982767
MATS5m,-0.11455993161894817
MATS5p,0.139008051036803
MATS5s,-0.17404402842278974
MATS5v,0.0690276361270443
MATS6Z,-0.11211157636243428
MATS6c,0.21297428730345178
MATS6d,-0.1642512077294686
MATS6i,-0.06586184820284816
MATS6m,-0.11290634779140511
MATS6p,-0.10212781882932537
MATS6s,-0.08418722458497489
MATS6v,-0.11743728786580024
MATS7Z,-0.17321077598309417
MATS7c,-0.1698844046641123
MATS7d,-0.03854875283446712
MATS7i,-0.026275075787451425
MATS7m,-0.17036754072296745
MATS7p,-0.030949984945558166
MATS7s,-0.15931296725066207
MATS7v,-0.08200644168962726
MATS8Z,-0.03525873113128725
MATS8c,-0.008510416412123401
MATS8d,0.12576312576312576
MATS8i,0.04223464774272785
MATS8m,-0.03781832076599713
MATS8p,-0.006743751345719543
MATS8s,0.1970888196841565
MATS8v,-0.04345601776112551
MAXaaN,4.022842530809841
MAXaaO,5.237309936061254
MAXssO,5.192090623974956
MINaaN,4.022842530809841
MINaaO,5.131733072002006
MINssO,5.192090623974956
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.51428324072606
SpAD_D,397.4942576708812
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.05491052328929724
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,823
TMWC10,139.51035505910576
TSRW10,81.05648214368165
VE1_Dt,5.384441162104334
VE2_Dt,0.17948137207014447
VE3_Dt,2.782125817123283
VR1_Dt,193.38087053621396
VR2_Dt,6.446029017873799
VR3_Dt,6.3632739554002855
Xc-3dv,0.6464948083614434
Xc-4dv,0.0
Xc-5dv,0.08477149079174798
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.49479363454131353
Xch-7d,0.5547252480983338
Xp-0dv,16.123765059281332
Xp-1dv,9.242125104158653
Xp-2dv,6.515363125608357
Xp-3dv,4.441109051428083
Xp-4dv,2.930570896695866
Xp-5dv,1.7361642104128594
Xp-6dv,0.8932391945938409
Xp-7dv,0.5180030786556313
Xpc-4d,4.124502430895566
Xpc-5d,6.674897625352741
Xpc-6d,9.210349078632513
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,7.265795696487369
AATS0dv,9.958333333333334
AATS0pe,6.548514583333334
AATS0se,7.948459833333334
AATS1dv,9.411764705882353
AATS1pe,6.671188235294117
AATS1se,7.909611372549019
AATS2dv,8.085365853658537
AATS2pe,6.615301219512195
AATS2se,7.931658878048781
AATS3dv,6.336734693877551
AATS3pe,6.531725510204081
AATS3se,7.9260126122448975
AATS4dv,6.450980392156863
AATS4pe,6.632234313725491
AATS4se,8.056502352941175
AATS5dv,6.159574468085107
AATS5pe,6.657054255319149
AATS5se,8.098799744680852
AATS6dv,5.717391304347826
AATS6pe,6.500877173913043
AATS6se,7.897761695652173
AATS7dv,4.316326530612245
AATS7pe,6.31629081632653
AATS7se,7.776475795918368
AATS8dv,4.351648351648351
AATS8pe,6.150623076923076
AATS8se,7.630392747252746
AATSC0Z,7.192708333333333
AATSC0c,0.025158787424977774
AATSC0d,0.5625
AATSC0i,1.4911218799262835
AATSC0m,34.06337716493056
AATSC0p,0.22896623127537322
AATSC0s,1.596245659722222
AATSC0v,47.50022822120578
AATSC1Z,0.38327205882352944
AATSC1c,-0.011030403265581802
AATSC1d,0.17524509803921567
AATSC1i,-0.02235177604127363
AATSC1m,1.7764090907883892
AATSC1p,-0.006421157012176455
AATSC1s,-0.07064653118191719
AATSC1v,0.3685851000362589
AATSC2Z,0.2778201219512195
AATSC2c,-0.0002980255733815232
AATSC2d,-0.03201219512195122
AATSC2i,-0.18766115889068472
AATSC2m,1.2343152207401704
AATSC2p,-0.016247813575787435
AATSC2s,0.08462747713414633
AATSC2v,-1.952313742776189
AATSC3Z,-0.5570790816326531
AATSC3c,-0.0007739867311227573
AATSC3d,-0.09311224489795919
AATSC3i,-0.2547747990214086
AATSC3m,-2.6460267750496054
AATSC3p,-0.022917068211409417
AATSC3s,-0.09211796697845803
AATSC3v,-4.5652808810998335
AATSC4Z,-0.20863970588235295
AATSC4c,0.0009497967379649781
AATSC4d,-0.06004901960784314
AATSC4i,-0.03389953321891872
AATSC4m,-1.0539506939338248
AATSC4p,-0.022324860719406345
AATSC4s,0.0005850864651415967
AATSC4v,-3.476223737310267
AATSC5Z,-0.8740026595744681
AATSC5c,-0.0017837567850434476
AATSC5d,-0.027925531914893616
