DLiP-ID,J0004Z
SsCH3,4.538401230995061
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.968054661488103
SssPH,0
SssSe,0
SsssB,0
SsssN,4.508971863423974
SsssP,0
VE1_A,4.615081636525466
VE1_D,5.286025375031773
VE2_A,0.15914074608708503
VE2_D,0.18227673707006115
VE3_A,2.5940402941787553
VE3_D,2.7297773535852086
VR1_A,253.2202215699029
VR1_D,181.34868048055222
VR2_A,8.731731778272513
VR2_D,6.253402775191455
VR3_A,6.598970288093642
VR3_D,6.265132326601967
WPath,2382
Xc-3d,1.6377440426709953
Xc-4d,0.0
Xc-5d,0.2821175568066727
Xc-6d,0.0
Xp-0d,20.639617433688315
Xp-1d,14.062881945713372
Xp-2d,12.195200767682397
Xp-3d,9.78201222156526
Xp-4d,8.004705355948088
Xp-5d,6.083517405068311
Xp-6d,3.941150563545735
Xp-7d,2.7888921884728015
ZMIC0,99.3006878092903
ZMIC1,55.63374949258149
ZMIC2,33.22594256587837
ZMIC3,25.066064477741726
ZMIC4,24.429768417666843
ZMIC5,24.429768417666843
nAcid,0
nAtom,62
nBase,1
nRing,3
piPC1,3.6635616461296463
piPC2,4.127134385045092
piPC3,4.532599493153256
piPC4,4.964591355594849
piPC5,5.3787446156606515
piPC6,5.277476700676185
piPC7,5.4241236849732894
piPC8,5.740596447778917
piPC9,5.869826433929838
AATS0Z,18.903225806451612
AATS0d,2.8548387096774195
AATS0i,163.70919069347127
AATS0m,74.13537362903229
AATS0p,1.3955199009680157
AATS0s,3.333333333333333
AATS0v,199.24021422255447
AATS1Z,21.703125
AATS1d,3.515625
AATS1i,147.00404891816183
AATS1m,80.70851423437504
AATS1p,1.7457764671250007
AATS1s,2.73046875
AATS1v,246.76893598369026
AATS2Z,17.339130434782607
AATS2d,3.1826086956521737
AATS2i,155.74526103912464
AATS2m,62.65939927826085
AATS2p,1.4621910834177136
AATS2s,2.5154589371980682
AATS2v,198.37041360975397
AATS3Z,13.720496894409937
AATS3d,2.7142857142857144
AATS3i,161.13612185775634
AATS3m,47.709918124223606
AATS3p,1.2548736359504158
AATS3s,2.262422360248447
AATS3v,164.01750125246033
AATS4Z,12.32596685082873
AATS4d,2.4419889502762433
AATS4i,163.0389993427873
AATS4m,42.174320066298336
AATS4p,1.155358399126536
AATS4s,2.304481276856967
AATS4v,147.36685930406094
AATS5Z,11.74869109947644
AATS5d,2.324607329842932
AATS5i,164.901413791479
AATS5m,40.24970235078534
AATS5p,1.1064642097580573
AATS5s,2.329552065154159
AATS5v,141.24860528811027
AATS6Z,12.266304347826088
AATS6d,2.380434782608696
AATS6i,164.02945137144755
AATS6m,42.43059281521738
AATS6p,1.1483570627630053
AATS6s,2.5314009661835746
AATS6v,146.8734338450691
AATS7Z,12.097142857142858
AATS7d,2.4514285714285715
AATS7i,160.7914316598966
AATS7m,41.45934911999999
AATS7p,1.2161099452108743
AATS7s,2.1690476190476184
AATS7v,154.23799553574696
AATS8Z,11.76878612716763
AATS8d,2.3583815028901736
AATS8i,160.67540610571157
AATS8m,39.96322370520231
AATS8p,1.1836709123875955
AATS8s,2.253692999357739
AATS8v,148.98585469168538
AMID_C,1.6786784047400025
AMID_N,0.22424809699706885
AMID_O,0.12254080368915041
AMID_X,0.0
AMID_h,0.34678890068621926
ATS0dv,320.0
ATS0pe,367.1719999999999
ATS0se,459.9900359999998
ATS1dv,325.0
ATS1pe,404.27850000000007
ATS1se,486.9810039999998
ATS2dv,426.0
ATS2pe,706.7903
ATS2se,866.9469159999995
ATS3dv,420.0
ATS3pe,963.4990000000005
ATS3se,1202.1665279999997
ATS4dv,419.0
ATS4pe,1068.3227
ATS4se,1343.779368
ATS5dv,434.0
ATS5pe,1119.192
ATS5se,1416.13646
ATS6dv,453.0
ATS6pe,1081.6848999999997
ATS6se,1365.4953600000001
ATS7dv,369.0
ATS7pe,1016.4470000000001
ATS7se,1282.1210879999999
ATS8dv,343.0
ATS8pe,1004.4844999999999
ATS8se,1268.448588
ATSC0Z,433.35483870967727
ATSC0c,0.944415948122941
ATSC0d,31.43548387096775
ATSC0i,88.0650890703788
ATSC0m,2072.8862422741936
ATSC0p,14.144576021749884
ATSC0s,63.13799283154121
ATSC0v,3180.6312133930305
ATSC1Z,18.37565036420393
ATSC1c,-0.5989491041308617
ATSC1d,10.58272632674297
ATSC1i,-14.995944536794735
ATSC1m,87.47572415244576
ATSC1p,-0.3902319561204175
ATSC1s,-2.9471037114117253
ATSC1v,3.54124878190094
ATSC2Z,2.196670135275763
ATSC2c,0.3390832065093721
ATSC2d,-4.485171696149842
ATSC2i,-6.469675858443637
ATSC2m,0.1058391688349829
ATSC2p,-1.6162955804591477
ATSC2s,13.844403977338418
ATSC2v,-310.4870850674434
ATSC3Z,-66.61498439125907
ATSC3c,-0.3453811132065608
ATSC3d,-7.824401664932362
ATSC3i,-12.66513589191127
ATSC3m,-317.2744383733087
ATSC3p,-2.133817367460079
ATSC3s,-4.518730489073881
ATSC3v,-428.14993512411723
ATSC4Z,-27.24557752341311
ATSC4c,0.31993747221432384
ATSC4d,-1.8358480749219557
ATSC4i,-16.662592305852684
ATSC4m,-139.86499910691978
ATSC4p,-3.272438818917138
ATSC4s,7.662562145912824
ATSC4v,-552.259349095021
ATSC5Z,66.92299687825184
ATSC5c,-0.5073261390195791
ATSC5d,8.319719042663891
ATSC5i,1.5629345449960308
ATSC5m,326.9650970907908
ATSC5p,1.9787605711024134
ATSC5s,-4.243207307203149
ATSC5v,587.8502067756602
ATSC6Z,93.17273673257021
ATSC6c,0.5578869173857628
ATSC6d,4.272112382934441
ATSC6i,29.943320708549827
ATSC6m,442.9249478152965
ATSC6p,3.8545628670666408
ATSC6s,24.729361775927845
ATSC6v,720.3118912439107
ATSC7Z,-15.985431841831437
ATSC7c,-0.2793326911227185
ATSC7d,-4.406607700312175
ATSC7i,3.5986648382057354
ATSC7m,-72.95587643522371
ATSC7p,0.2151968403812381
ATSC7s,-7.9997109492426866
ATSC7v,27.66048177078769
ATSC8Z,-41.42559833506763
ATSC8c,0.041216917794223776
ATSC8d,-5.5861082206035375
ATSC8i,-23.797166198089627
ATSC8m,-202.28009745863676
ATSC8p,-2.918212089153797
ATSC8s,-6.1278760550352676
ATSC8v,-523.0514279144304
AXp-0d,0.7117109459892522
AXp-1d,0.4536413530875281
AXp-2d,0.2974439211629853
AXp-3d,0.19180416120716196
AXp-4d,0.12705881517377918
AXp-5d,0.08004628164563567
AXp-6d,0.051183773552542014
AXp-7d,0.03205623205141151
GATS1Z,0.9633416145600718
GATS1c,1.6677011323530613
GATS1d,0.9096010774756284
GATS1i,1.4460029305531021
GATS1m,0.9679901271198874
GATS1p,1.196450316239009
GATS1s,0.7382315778362806
GATS1v,1.1132931489508668
GATS2Z,0.9987999300930155
GATS2c,0.8215898759048468
GATS2d,1.4511432841814083
GATS2i,1.2227307989364753
GATS2m,1.003594060399604
GATS2p,1.1147225056773824
GATS2s,0.48096858868116404
GATS2v,1.0864455343922192
GATS3Z,1.0618369354849153
GATS3c,1.2405051187051197
GATS3d,1.2956636465905431
GATS3i,1.1314646863560662
GATS3m,1.0612697436961889
GATS3p,1.04237835175461
GATS3s,0.8194501912929238
GATS3v,1.0355532151591254
GATS4Z,1.019943007640382
GATS4c,0.9631602683235222
GATS4d,1.077450116081628
GATS4i,1.0772496745319142
GATS4m,1.0204467629353289
GATS4p,1.042899560716399
GATS4s,0.9556846282569769
GATS4v,1.0280899967182942
GATS5Z,0.9573306613601344
GATS5c,1.1951659017198306
GATS5d,0.9296027765614798
GATS5i,0.9596275708338718
GATS5m,0.9535579921779788
GATS5p,0.8980355828646864
GATS5s,1.2865678518784254
GATS5v,0.8922327914022531
GATS6Z,0.931019849052696
GATS6c,0.6819962905140076
GATS6d,0.9649680995828405
GATS6i,0.8631596985597342
GATS6m,0.9294313254980555
GATS6p,0.8673265339591819
GATS6s,1.1269419579224327
GATS6v,0.8873521201401813
GATS7Z,0.9764878028031225
GATS7c,0.8354248793202265
GATS7d,1.058948911529722
GATS7i,0.9892312874171929
GATS7m,0.9782619470622552
GATS7p,1.0028450448824875
GATS7s,0.8511213744389076
GATS7v,1.0019182162661113
GATS8Z,1.0020156345602267
GATS8c,0.8573897789597893
GATS8d,1.0151077920498728
GATS8i,1.080964863724017
GATS8m,1.004374614926191
GATS8p,1.0814716654430976
GATS8s,0.9078871766735912
GATS8v,1.0615296369215432
MATS1Z,0.041078141283310964
MATS1c,-0.6143817729677299
MATS1d,0.3261287839917904
MATS1i,-0.1649611829542366
MATS1m,0.04088121482233875
MATS1p,-0.026726655285414905
MATS1s,-0.04521852204024867
MATS1v,0.0010785861444800636
MATS2Z,0.002732845279013029
MATS2c,0.19356945095666814
MATS2d,-0.07692239052356832
MATS2i,-0.03960705877078904
MATS2m,2.7527375090507464e-05
MATS2p,-0.061606239571283056
MATS2s,0.11821629419742741
MATS2v,-0.052628873307265386
MATS3Z,-0.05919623611916366
MATS3c,-0.14083191544304197
MATS3d,-0.09585103365637415
MATS3i,-0.05538241488739003
MATS3m,-0.05894207603498849
MATS3p,-0.05809424673238064
MATS3s,-0.02756077854218943
MATS3v,-0.0518380169552589
MATS4Z,-0.021536021819790974
MATS4c,0.11604192149529176
MATS4d,-0.020004592240247854
MATS4i,-0.06481147482972385
MATS4m,-0.02311248766481776
MATS4p,-0.07924916887215715
MATS4s,0.04157156296462293
MATS4v,-0.059476153646221226
MATS5Z,0.05012911679126265
MATS5c,-0.17437420839194884
MATS5d,0.08591061599585231
MATS5i,0.005760966288979614
MATS5m,0.051201684373202286
MATS5p,0.04541105964550257
MATS5s,-0.021815330709612765
MATS5v,0.05999453352704138
MATS6Z,0.07244677683489655
MATS6c,0.19904750187636724
MATS6d,0.045792714212416596
MATS6i,0.11456977221937448
MATS6m,0.07199934408536947
MATS6p,0.09182460432284509
MATS6s,0.13197631655915673
MATS6v,0.07630994389379742
MATS7Z,-0.013068759437674146
MATS7c,-0.10478813090191524
MATS7d,-0.049663563732316916
MATS7i,0.014477422962233078
MATS7m,-0.012469195977602793
MATS7p,0.005390134436639244
MATS7s,-0.04488871407891589
MATS7v,0.003081059350856451
MATS8Z,-0.03425868794646661
MATS8c,0.01564075762692622
MATS8d,-0.06368465227462132
MATS8i,-0.09684273616964059
MATS8m,-0.03497222561160104
MATS8p,-0.07393881814874123
MATS8s,-0.034782819846486374
MATS8v,-0.05893545785361735
MAXsOH,9.702880194230058
MINsOH,9.702880194230058
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.222310526000506
SpAD_D,342.46119321523895
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,7.014243682595088
SssNH2,0
SsssAs,0
SsssCH,0.8076256234179205
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,751
TMWC10,135.1034014481098
TSRW10,63.98963437607064
VE1_Dt,5.290721171767478
VE2_Dt,0.18243866109543028
VE3_Dt,2.7306653009371584
VR1_Dt,181.84941797079875
VR2_Dt,6.270669585199957
VR3_Dt,6.267889707819803
Xc-3dv,0.8534237777395924
Xc-4dv,0.0
Xc-5dv,0.15556453918878976
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.3106527269458531
Xp-0dv,17.550489506355454
Xp-1dv,10.711224938206637
Xp-2dv,7.998819909838861
Xp-3dv,5.823671261004544
Xp-4dv,4.164413582629323
Xp-5dv,2.7661964909072725
Xp-6dv,1.6022902181915264
Xp-7dv,1.0649585358372524
Xpc-4d,3.5695129089594233
Xpc-5d,5.460770641888358
Xpc-6d,7.636384896702031
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,64
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.000021581040961
AATS0dv,5.161290322580645
AATS0pe,5.922129032258063
AATS0se,7.419194129032255
AATS1dv,5.078125
AATS1pe,6.316851562500001
AATS1se,7.609078187499997
AATS2dv,3.7043478260869565
AATS2pe,6.146002608695652
AATS2se,7.538668834782604
AATS3dv,2.608695652173913
AATS3pe,5.98446583850932
AATS3se,7.466872844720496
AATS4dv,2.314917127071823
AATS4pe,5.902335359116022
AATS4se,7.424195403314917
AATS5dv,2.2722513089005236
AATS5pe,5.859643979057592
AATS5se,7.414327015706806
AATS6dv,2.4619565217391304
AATS6pe,5.8787222826086944
AATS6se,7.421170434782609
AATS7dv,2.1085714285714285
AATS7pe,5.808268571428572
AATS7se,7.326406217142856
AATS8dv,1.9826589595375723
AATS8pe,5.806268786127167
AATS8se,7.3320727630057805
AATSC0Z,6.98959417273673
AATSC0c,0.015232515292305501
AATSC0d,0.5070239334027057
AATSC0i,1.4204046624254645
AATSC0m,33.43364906893861
AATSC0p,0.22813832293144976
AATSC0s,1.0183547230893744
AATSC0v,51.300503441823075
AATSC1Z,0.2871195369406864
AATSC1c,-0.009358579752044714
AATSC1d,0.1653550988553589
AATSC1i,-0.23431163338741773
AATSC1m,1.366808189881965
AATSC1p,-0.0060973743143815234
AATSC1s,-0.04604849549080821
AATSC1v,0.05533201221720219
AATSC2Z,0.01910147943718055
AATSC2c,0.002948549621820627
AATSC2d,-0.039001493009998625
AATSC2i,-0.05625805094298814
AATSC2m,0.0009203405985650687
AATSC2p,-0.014054744177905632
AATSC2s,0.1203861215420732
AATSC2v,-2.6998876962386382
AATSC3Z,-0.41375766702645383
AATSC3c,-0.002145224305630812
AATSC3d,-0.04859876810516995
AATSC3i,-0.07866544032243025
AATSC3m,-1.9706486855485015
AATSC3p,-0.013253524021491173
AATSC3s,-0.028066649000458885
AATSC3v,-2.659316367230542
AATSC4Z,-0.15052805261554206
AATSC4c,0.001767610343725546
AATSC4d,-0.01014280704376771
AATSC4i,-0.0920585210268104
AATSC4m,-0.7727348016956894
AATSC4p,-0.018079772480205182
AATSC4s,0.04233459749123107
AATSC4v,-3.0511566248343702
AATSC5Z,0.35038218260864834
AATSC5c,-0.0026561577959140267
