DLiP-ID,C001SR
JGT10,0.33178170890261555
Kier1,12.71900826446281
Kier2,5.4131113423517165
Kier3,2.492157923201731
MID_C,33.9668912781651
MID_N,4.177057028851243
MID_O,2.086418354865008
MID_X,0.0
MID_h,6.263475383716251
MPC10,112
MWC01,22.0
MWC02,4.672828834461906
MWC03,5.541263545158426
MWC04,6.424869023905388
MWC05,7.30854279753919
MWC06,8.197263371414335
MWC07,9.086023537468803
MWC08,9.97687740976418
MWC09,10.867825315381769
MWC10,11.7598089801271
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,4
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.043000000000002
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.1298987149230735
SRW05,2.3978952727983707
SRW06,6.663132695990803
SRW07,4.727387818712341
SRW08,8.286269452783065
SRW09,6.842683282238422
SRW10,9.952039593118293
SaaCH,19.705730793860752
SaaNH,0
SaaSe,0
SaaaC,3.6986430251112794
SaasC,1.3211602418745279
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.067123966553415
VE1_D,4.302780467189599
VE2_A,0.21405915613439025
VE2_D,0.22646212985208417
VE3_A,2.044789993713203
VE3_D,2.101115320179749
VR1_A,113.90113361848513
VR1_D,101.12189667617301
VR2_A,5.994796506236059
VR2_D,5.322205088219632
VR3_A,5.3771847093282865
VR3_D,5.258180573081876
WPath,703
Xc-3d,0.9999999999999999
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,12.656489770562876
Xp-1d,9.39897948556636
Xp-2d,8.413849083443587
Xp-3d,7.524404699913711
Xp-4d,6.501744563179817
Xp-5d,5.483510433655162
Xp-6d,3.708223525203311
Xp-7d,2.772607205113869
ZMIC0,55.805221184984966
ZMIC1,49.35542875030561
ZMIC2,31.6868086565445
ZMIC3,23.728588732746417
ZMIC4,21.639225150571875
ZMIC5,21.44212301297687
nAcid,0
nAtom,29
nBase,0
nRing,4
piPC1,3.5115454388310208
piPC2,4.21582445975981
piPC3,4.920892918595395
piPC4,5.595872415376057
piPC5,6.208841503527855
piPC6,6.58782976219323
piPC7,7.09233340239678
piPC8,7.622061779472321
piPC9,8.039833824946298
AATS0Z,25.79310344827586
AATS0d,4.0
AATS0i,154.68336652086174
AATS0m,102.30160948275861
AATS0p,1.7976459671893108
AATS0s,3.341954022988506
AATS0v,268.6250688174586
AATS1Z,28.125
AATS1d,4.59375
AATS1i,141.2892230099687
AATS1m,108.95553443749994
AATS1p,2.0557663468749996
AATS1s,3.375000000000001
AATS1v,306.6605350116977
AATS2Z,26.15686274509804
AATS2d,4.333333333333333
AATS2i,145.13534206701965
AATS2m,100.11138586274502
AATS2p,1.8785903176470573
AATS2s,3.401960784313726
AATS2v,277.44685234295144
AATS3Z,21.241935483870968
AATS3d,3.629032258064516
AATS3i,154.43019027949347
AATS3m,79.59550311290323
AATS3p,1.5754495167732743
AATS3s,3.179211469534051
AATS3v,226.04888801881245
AATS4Z,19.072727272727274
AATS4d,3.4363636363636365
AATS4i,157.55677910886536
AATS4m,69.62844192727272
AATS4p,1.466932075859
AATS4s,3.0202020202020217
AATS4v,208.05859800428598
AATS5Z,19.25581395348837
AATS5d,3.5813953488372094
AATS5i,155.0597826803708
AATS5m,70.92436116279069
AATS5p,1.527666559215
AATS5s,2.900516795865633
AATS5v,215.6534210078384
AATS6Z,20.81081081081081
AATS6d,3.5675675675675675
AATS6i,153.50031413501338
AATS6m,77.3813544054054
AATS6p,1.601342692717486
AATS6s,3.118618618618618
AATS6v,229.07907700971245
AATS7Z,17.97222222222222
AATS7d,3.2777777777777777
AATS7i,154.02258553008184
AATS7m,65.02061283333335
AATS7p,1.5682355532374164
AATS7s,2.833333333333333
AATS7v,216.74060864341095
AATS8Z,14.84375
AATS8d,3.0
AATS8i,151.26251060955772
AATS8m,52.20827881249997
AATS8p,1.523512527043625
AATS8s,2.411458333333333
AATS8v,198.8834269584814
AMID_C,1.7877311199034263
AMID_N,0.21984510678164434
AMID_O,0.10981149236131622
AMID_X,0.0
AMID_h,0.3296565991429606
ATS0dv,272.0
ATS0pe,182.75680000000003
ATS0se,221.58788400000006
ATS1dv,311.0
ATS1pe,208.69200000000006
ATS1se,246.97524000000007
ATS2dv,458.0
ATS2pe,333.2876000000001
ATS2se,396.3305560000001
ATS3dv,416.0
ATS3pe,394.50419999999997
ATS3se,478.25266000000005
ATS4dv,316.0
ATS4pe,350.9825000000001
ATS4se,427.666624
ATS5dv,250.0
ATS5pe,270.13199999999995
ATS5se,329.772536
ATS6dv,224.0
ATS6pe,235.16150000000002
ATS6se,285.08865999999995
ATS7dv,165.0
ATS7pe,223.89200000000005
ATS7se,274.033136
ATS8dv,102.0
ATS8pe,188.401
ATS8se,233.91114400000004
ATSC0Z,183.03448275862067
ATSC0c,0.4721765257009493
ATSC0d,15.448275862068966
ATSC0i,45.71757024876926
ATSC0m,875.4218349655173
ATSC0p,6.468732862114137
ATSC0s,12.425287356321842
ATSC0v,1386.581278516047
ATSC1Z,13.892984542211654
ATSC1c,-0.2723624252042363
ATSC1d,4.7122473246135534
ATSC1i,-6.196098363391093
ATSC1m,65.23069976218753
ATSC1p,-0.316560641409391
ATSC1s,-1.8888228299643264
ATSC1v,7.596241862125055
ATSC2Z,-2.9227110582639737
ATSC2c,-0.0772594749990287
ATSC2d,-0.6504161712247312
ATSC2i,-20.78715234632925
ATSC2m,-22.55909052556525
ATSC2p,-2.3791730698148603
ATSC2s,1.1917360285374563
ATSC2v,-380.87973810557
ATSC3Z,26.65041617122473
ATSC3c,0.2738361121592128
ATSC3d,-1.3376932223543396
ATSC3i,1.0431368991476069
ATSC3m,123.08086534958375
ATSC3p,-0.16406014020515688
ATSC3s,5.9288875677103965
ATSC3v,28.017237003988306
ATSC4Z,-59.92746730083235
ATSC4c,-0.17934057367892917
ATSC4d,-3.884661117717003
ATSC4i,-0.43323210806636636
ATSC4m,-279.850947175981
ATSC4p,-0.2734675139600903
ATSC4s,-6.491445369269389
ATSC4v,-166.88635409464754
ATSC5Z,-15.947681331747917
ATSC5c,-0.0031387731259389703
ATSC5d,-2.285374554102259
ATSC5i,0.5152283034032916
ATSC5m,-72.11556305231866
ATSC5p,0.3078652958816226
ATSC5s,-2.0491808693354474
ATSC5v,24.411582747820013
ATSC6Z,-18.699167657550536
ATSC6c,0.07629263354843546
ATSC6d,-2.261593341260405
ATSC6i,-2.521509986142803
ATSC6m,-87.6657183008324
ATSC6p,-0.33407197143103795
ATSC6s,-0.699696128947021
ATSC6v,-75.88473640360442
ATSC7Z,-55.24970273483947
ATSC7c,-0.06875370002611328
ATSC7d,-2.9702734839476816
ATSC7i,11.489742978979585
ATSC7m,-257.37685412960764
ATSC7p,0.5764562740394491
ATSC7s,-5.053804994054698
ATSC7v,-60.461858236091366
ATSC8Z,-35.934601664684905
ATSC8c,-0.009744659850759436
ATSC8d,-5.322235434007133
ATSC8i,0.748156024274329
ATSC8m,-170.95925761712238
ATSC8p,-0.4420318226285662
ATSC8s,-1.1445699564011103
ATSC8v,-183.18876592314285
AXp-0d,0.6661310405559409
AXp-1d,0.4272263402530163
AXp-2d,0.27141448656269634
AXp-3d,0.17498615581194676
AXp-4d,0.11209904419275546
AXp-5d,0.07311347244873549
AXp-6d,0.04693953829371279
AXp-7d,0.03046821104520735
GATS1Z,0.6262481160512435
GATS1c,1.4725792605960075
GATS1d,0.623046875
GATS1i,1.0398178633067576
GATS1m,0.6288990305989868
GATS1p,0.8704838128644026
GATS1s,0.862656105457909
GATS1v,0.7633833570927006
GATS2Z,0.779880904886446
GATS2c,1.1739995858047898
GATS2d,0.9950980392156864
GATS2i,1.2121748376281034
GATS2m,0.7842144934054236
GATS2p,1.0503801665587897
GATS2s,0.8247991148355732
GATS2v,0.9463956346114853
GATS3Z,0.8956535479009166
GATS3c,0.8738651178845257
GATS3d,1.0378024193548387
GATS3i,1.0111526344488297
GATS3m,0.8952300570857848
GATS3p,0.9432354005442929
GATS3s,0.8647384440929841
GATS3v,0.9104431981551575
GATS4Z,1.1904363910392548
GATS4c,1.5935462442569395
GATS4d,1.1204545454545454
GATS4i,1.0584841583961935
GATS4m,1.1804941447921578
GATS4p,0.9645733544079429
GATS4s,1.5148319457292625
GATS4v,0.9881556283529656
GATS5Z,1.0548272900930584
GATS5c,1.2493051200397323
GATS5d,1.180232558139535
GATS5i,0.9871925884715923
GATS5m,1.0488400882082383
GATS5p,0.9312535418835535
GATS5s,1.196609513155347
GATS5v,0.9423675274581159
GATS6Z,1.0212224281553597
GATS6c,1.0184102383852809
GATS6d,1.0532094594594594
GATS6i,1.0567816250431896
GATS6m,1.0171332335007945
GATS6p,0.963459896645283
GATS6s,1.10897067280046
GATS6v,0.9495441480704371
GATS7Z,1.2153144101147118
GATS7c,1.072773935424971
GATS7d,1.0572916666666667
GATS7i,0.7727935846040582
GATS7m,1.20790764588935
GATS7p,0.8987121911188595
GATS7s,1.3414748004248465
GATS7v,0.99696463930742
GATS8Z,1.159276092690279
GATS8c,0.4916749614733387
GATS8d,1.302734375
GATS8i,0.8454423087965038
GATS8m,1.16481855734746
GATS8p,1.103009343178219
GATS8s,0.7834325855689175
GATS8v,1.194559440536624
MATS1Z,0.0687876789751319
MATS1c,-0.5227461222789943
MATS1d,0.2764369419642856
MATS1i,-0.12282398454835516
MATS1m,0.0675278126479573
MATS1p,-0.04434919286240247
MATS1s,-0.1377630666049952
MATS1v,0.0049647967228566335
MATS2Z,-0.009079894203348265
MATS2c,-0.09304117409810639
MATS2d,-0.023940826330532166
MATS2i,-0.2585471053583055
MATS2m,-0.014653185047061756
MATS2p,-0.20913881388632125
MATS2s,0.054538281547586685
MATS2v,-0.1561961624354523
MATS3Z,0.06810474755086662
MATS3c,0.27126429658184725
MATS3d,-0.0405025921658986
MATS3i,0.01067245852146047
MATS3m,0.06576267563843857
MATS3p,-0.011862880899712337
MATS3s,0.22318915182079507
MATS3v,0.009451185347880173
MATS4Z,-0.17263478797013088
MATS4c,-0.20026703626142242
MATS4d,-0.13258928571428566
MATS4i,-0.004996579518974226
MATS4m,-0.16855619343004818
MATS4p,-0.022290603891022956
MATS4s,-0.27546744036105736
MATS4v,-0.06346156870245707
MATS5Z,-0.0587616761010147
MATS5c,-0.004483168638614244
MATS5d,-0.09977159468438537
MATS5i,0.007600569137144558
MATS5m,-0.05555730445002376
MATS5p,0.032097489213852436
MATS5s,-0.1112252508085393
MATS5v,0.011873538053053008
MATS6Z,-0.08007291390863358
MATS6c,0.12664104575858243
MATS6d,-0.11474420849420851
MATS6i,-0.04322886424264434
MATS6m,-0.0784889817154906
MATS6p,-0.04047781836190271
MATS6s,-0.044136643581601964
MATS6v,-0.04289487154586862
MATS7Z,-0.2431602193753663
MATS7c,-0.11729707430672544
MATS7d,-0.15488591269841273
MATS7i,0.2024522790309839
MATS7m,-0.23683594175336511
MATS7p,0.07178647874099528
MATS7s,-0.3276480111008326
MATS7v,-0.035126239302337554
MATS8Z,-0.17792129804069334
MATS8c,-0.018702958552716937
MATS8d,-0.31222098214285704
MATS8i,0.014830543121806943
MATS8m,-0.17697962402505063
MATS8p,-0.06192732762289635
MATS8s,-0.08348028445883442
MATS8v,-0.11972959803374911
MAXaaN,4.584473733938019
MAXaaO,5.729384212018141
MINaaN,4.460607993197279
MINaaO,5.729384212018141
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.247208862164914
SpAD_D,152.44767901273784
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,752
TMWC10,114.8353028152211
TSRW10,66.8059693203347
VE1_Dt,4.333005870381417
VE2_Dt,0.22805294054639036
VE3_Dt,2.108115383736869
VR1_Dt,99.00667557218716
VR2_Dt,5.210877661694061
VR3_Dt,5.237041164055776
Xc-3dv,0.381551612201347
Xc-4dv,0.0
Xc-5dv,0.04851620265162716
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.42634636745415366
Xch-7d,0.6726834228874563
Xp-0dv,10.07617817336004
Xp-1dv,6.1180596223659895
Xp-2dv,4.375935598204468
Xp-3dv,3.111421812794308
Xp-4dv,2.166913323356782
Xp-5dv,1.4848798900596762
Xp-6dv,0.767367806860452
Xp-7dv,0.46054357736329454
Xpc-4d,2.6986706127492672
Xpc-5d,4.346797007874872
Xpc-6d,6.520494527045657
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,2
nHBAcc,3
nHBDon,0
nHRing,2
nSpiro,0
naRing,4
piPC10,8.367917069934908
AATS0dv,9.379310344827585
AATS0pe,6.301958620689656
AATS0se,7.640961517241381
AATS1dv,9.71875
AATS1pe,6.521625000000002
AATS1se,7.717976250000002
AATS2dv,8.980392156862745
AATS2pe,6.5350509803921595
AATS2se,7.771187372549022
AATS3dv,6.709677419354839
AATS3pe,6.362970967741935
AATS3se,7.713752580645162
AATS4dv,5.745454545454545
AATS4pe,6.381500000000002
AATS4se,7.7757568
AATS5dv,5.813953488372093
AATS5pe,6.2821395348837195
AATS5se,7.669128744186047
AATS6dv,6.054054054054054
AATS6pe,6.355716216216217
AATS6se,7.705098918918917
AATS7dv,4.583333333333333
AATS7pe,6.219222222222224
AATS7se,7.612031555555556
AATS8dv,3.1875
AATS8pe,5.88753125
AATS8se,7.309723250000001
AATSC0Z,6.311533888228299
AATSC0c,0.0162819491621017
AATSC0d,0.5326991676575505
AATSC0i,1.5764679396127332
AATSC0m,30.18695982639715
AATSC0p,0.2230597538660047
AATSC0s,0.4284581847007532
AATSC0v,47.8131475350361
AATSC1Z,0.4341557669441142
AATSC1c,-0.008511325787632385
AATSC1d,0.14725772889417355
AATSC1i,-0.19362807385597167
AATSC1m,2.03845936756836
AATSC1p,-0.009892520044043469
AATSC1s,-0.0590257134363852
AATSC1v,0.23738255819140797
AATSC2Z,-0.05730805996596027
AATSC2c,-0.0015148916666476216
AATSC2d,-0.012753258259308455
AATSC2i,-0.4075912224770441
AATSC2m,-0.44233510834441664
AATSC2p,-0.046650452349310985
AATSC2s,0.023367373108577574
AATSC2v,-7.468230158932745
AATSC3Z,0.42984542211652793
AATSC3c,0.0044167114864389154
AATSC3d,-0.021575697134747412
AATSC3i,0.016824788695929144
AATSC3m,1.9851752475739315
AATSC3p,-0.0026461312936315626
AATSC3s,0.09562721883403866
AATSC3v,0.4518909194191662
AATSC4Z,-1.089590314560588
AATSC4c,-0.0032607377032532574
AATSC4d,-0.07063020214030914
AATSC4i,-0.00787694741938848
AATSC4m,-5.088199039563291
AATSC4p,-0.004972136617456187
AATSC4s,-0.11802627944126162
AATSC4v,-3.0342973471754098
AATSC5Z,-0.37087631004064925
AATSC5c,-7.299472385904582e-05
AATSC5d,-0.05314824544423859
AATSC5i,0.01198205356751841
AATSC5m,-1.6771061174957829
AATSC5p,0.007159658043758665
AATSC5s,-0.04765536905431273
AATSC5v,0.5677112266934887
AATSC6Z,-0.505382909663528
AATSC6c,0.002061963068876634
