DLiP-ID,T000EW
AATSC4p,-0.017480210427677445
AATSC4s,-0.12173789030228822
AATSC4v,-2.7831251875026313
AATSC5Z,1.103766489630118
AATSC5c,-0.001164176163291846
AATSC5d,-0.02407297489071361
AATSC5i,-0.06693428428631265
AATSC5m,5.209711785576322
AATSC5p,-0.0008433857434243057
AATSC5s,0.1901556959216288
AATSC5v,3.8252511831504794
AATSC6Z,-0.03966507659231401
AATSC6c,0.000408325955304618
AATSC6d,-0.01413850443429186
AATSC6i,-0.18117131161399785
AATSC6m,-0.23002030233388132
AATSC6p,-0.015626113222399242
AATSC6s,0.11853799008629695
AATSC6v,-2.1344268822855943
AATSC7Z,-0.5317807303308185
AATSC7c,0.003167522680100566
AATSC7d,0.02158262378108866
AATSC7i,0.11082417917565873
AATSC7m,-2.4718618413661853
AATSC7p,0.004537212435682081
AATSC7s,-0.1856259924688291
AATSC7v,-0.8593757681682962
AATSC8Z,0.6536678972356987
AATSC8c,-0.002374088302307553
AATSC8d,0.008559762750062478
AATSC8i,0.15929670926170586
AATSC8m,3.213060622974394
AATSC8p,0.020025339181691065
AATSC8s,-0.1896249776700702
AATSC8v,6.276279716638006
ATS0are,393.28959999999995
ATS1are,410.36600000000004
ATS2are,670.1849
ATS3are,865.2528999999998
ATS4are,905.79
ATS5are,879.4519000000003
ATS6are,837.4269999999998
ATS7are,804.2448999999997
ATS8are,718.2628999999997
ATSC0dv,256.95081967213116
ATSC0pe,8.844885245901635
ATSC0se,6.194548852459016
ATSC1dv,52.41144853533993
ATSC1pe,-0.8275618113410286
ATSC1se,-0.6966371427035752
ATSC2dv,-5.2932007524859
ATSC2pe,3.193149744692296
ATSC2se,2.521530612201018
ATSC3dv,-96.62805697393173
ATSC3pe,-1.911319564633156
ATSC3se,-0.7889347530233823
ATSC4dv,34.80462241332976
ATSC4pe,0.3196381080354739
ATSC4se,0.17686592206396146
ATSC5dv,76.66944369793067
ATSC5pe,1.5545221445847877
ATSC5se,0.2954494017737149
ATSC6dv,-7.07712980381618
ATSC6pe,0.08248505778017981
ATSC6se,0.048972112872875034
ATSC7dv,-13.540177371674286
ATSC7pe,-1.244316151572144
ATSC7se,-0.725411751679664
ATSC8dv,-34.89169578070411
ATSC8pe,-0.849192098898146
ATSC8se,-1.2042183800053756
AXp-0dv,0.5439422463329837
AXp-1dv,0.2930932862663045
AXp-2dv,0.15854074752494673
AXp-3dv,0.08711575495613715
AXp-4dv,0.046087221968717854
AXp-5dv,0.025434215488726354
AXp-6dv,0.013823386748158563
AXp-7dv,0.007100334372003205
BertzCT,1174.1824234451967
ECIndex,1189
ETA_eta,27.884487574462312
GATS1dv,0.5355851668216093
GATS1pe,0.7751587822315001
GATS1se,0.8035003070136548
GATS2dv,0.8520786505825424
GATS2pe,0.5525814179481761
GATS2se,0.5164140277636283
GATS3dv,1.1228974172289816
GATS3pe,1.0539715433007717
GATS3se,1.0204765375603604
GATS4dv,0.9161934839011526
GATS4pe,0.9600345959567879
GATS4se,0.9440785717610133
GATS5dv,0.9071522927122126
GATS5pe,0.9737416432300154
GATS5se,1.0274957336818777
GATS6dv,1.1036888318234017
GATS6pe,1.1982852256235894
GATS6se,1.2539834211520393
GATS7dv,1.125772990535826
GATS7pe,1.2956034019710996
GATS7se,1.3255857769850174
GATS8dv,1.1521762489674485
GATS8pe,1.1229356363563294
GATS8se,1.1919746601444279
LogEE_A,4.455348282939664
LogEE_D,282.25375799383835
MATS1dv,0.19749924554058773
MATS1pe,-0.09059360133334443
MATS1se,-0.1088895565958902
MATS2dv,-0.012082723962269728
MATS2pe,0.2117500777730926
MATS2se,0.2387542210463672
MATS3dv,-0.1686724549459952
MATS3pe,-0.09692415629886367
MATS3se,-0.05712448947009936
MATS4dv,0.05737917003388486
MATS4pe,0.015308537118794216
MATS4se,0.012094887222249343
MATS5dv,0.13094452344211144
MATS5pe,0.07712936308871342
MATS5se,0.020930927211371596
MATS6dv,-0.013125837373995152
MATS6pe,0.00444429568677347
MATS6se,0.003767550001920647
MATS7dv,-0.026133589777903653
MATS7pe,-0.06976912225445922
MATS7se,-0.05807639202621847
MATS8dv,-0.07266027771994743
MATS8pe,-0.05137344926617859
MATS8se,-0.10402088704786233
MAXaaCH,1.8760563162819581
MAXaasC,1.002219902648253
MAXdssC,-0.5045212778246919
MAXsCH3,1.8996228294948618
MAXssNH,2.6687963382169673
MDEC-12,1.6119412037865177
MDEC-13,1.3874182799940475
MDEC-22,13.237798903791894
MDEC-23,22.914949526252354
MDEC-33,8.07515243824515
MDEN-22,1.1855859302953726
MDEO-11,1.3797037252253102
MDEO-12,0.8462593986645679
MINaaCH,1.3606957879315382
MINaasC,-0.1002037742834101
MINdssC,-1.0663602389984084
MINsCH3,1.8996228294948618
MINssNH,2.4108132784772462
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0714285714285716
SM1_Dzi,1.9398034571003988
SM1_Dzm,2.0655941885209126
SM1_Dzp,-8.566492858762185
SM1_Dzv,-3.671265381321869
SddssSe,0
SpAD_Dt,716.9995904538978
SpAbs_A,44.148472286814616
SpAbs_D,564.5075159876766
SpMAD_A,1.2613849224804177
SpMAD_D,16.128786171076477
SpMax_A,2.332219382474479
SpMax_D,282.25375799383835
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,149.76999999999998
TpiPC10,7.821066576747292
VAdjMat,6.20945336562895
VE1_DzZ,5.827475918023268
VE1_Dzi,5.825844352806532
VE1_Dzm,5.827490421034609
VE1_Dzp,5.840606393620186
VE1_Dzv,5.8379657550491535
VE2_DzZ,0.16649931194352194
VE2_Dzi,0.16645269579447233
VE2_Dzm,0.16649972631527454
VE2_Dzp,0.16687446838914818
VE2_Dzv,0.16679902157283297
VE3_DzZ,3.0153469279432645
VE3_Dzi,3.0150669107139296
VE3_Dzm,3.0153494166696873
VE3_Dzp,3.0175975944690774
VE3_Dzv,3.0171453750397808
VR1_DzZ,231.80885923474918
VR1_Dzi,232.16148617206323
VR1_Dzm,231.8075201942558
VR1_Dzp,230.76454934271493
VR1_Dzv,230.67499603291012
VR2_DzZ,6.623110263849976
VR2_Dzi,6.633185319201806
VR2_Dzm,6.623072005550166
VR2_Dzp,6.5932728383632835
VR2_Dzv,6.590714172368861
VR3_DzZ,6.698676117975034
VR3_Dzi,6.7001961591099946
VR3_Dzm,6.69867034147294
VR3_Dzp,6.694160892296742
VR3_Dzv,6.693772744762242
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.034020690871988585
Xch-6dv,0.09387348360474557
Xch-7dv,0.09895570843502899
Xpc-4dv,1.3075846853774409
Xpc-5dv,1.4961712854558626
Xpc-6dv,1.6505931561343599
Zagreb1,172.0
Zagreb2,192.0
fragCpx,179.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,4
nBondsM,21
nBondsO,37
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.4473704918032775
AATS1are,6.513746031746033
AATS2are,6.444085576923077
AATS3are,6.362153676470587
AATS4are,6.290208333333333
AATS5are,6.326992086330937
AATS6are,6.542398437499998
AATS7are,6.538576422764225
AATS8are,6.300551754385962
AATSC0dv,4.212308519215265
AATSC0pe,0.1449981187852727
AATSC0se,0.10154998118785273
AATSC1dv,0.8319277545292052
AATSC1pe,-0.013135901767317914
AATSC1se,-0.011057732423866274
AATSC2dv,-0.05089616108159519
AATSC2pe,0.030703362929733614
AATSC2se,0.02424548665577902
AATSC3dv,-0.7105004189259686
AATSC3pe,-0.01405382032818497
AATSC3se,-0.005800990831054282
AATSC4dv,0.24169876675923443
AATSC4pe,0.00221970908357968
AATSC4se,0.0012282355698886211
AATSC5dv,0.551578731639789
AATSC5pe,0.011183612550969696
AATSC5se,0.0021255352645591003
AATSC6dv,-0.05529007659231391
AATSC6pe,0.0006444145139076548
AATSC6se,0.0003825946318193362
AATSC7dv,-0.11008274285914053
AATSC7pe,-0.010116391476196291
AATSC7se,-0.005897656517720846
AATSC8dv,-0.30606750684828166
AATSC8pe,-0.007449053499106543
AATSC8se,-0.010563319122854173
AETA_eta,0.7966996449846375
ATSC0are,9.635822950819666
ATSC1are,-1.0354958344530953
ATSC2are,3.8149559527008927
ATSC3are,-1.716951169040573
ATSC4are,0.3317622144584787
ATSC5are,1.2558411448535345
ATSC6are,-0.007556355818310906
ATSC7are,-1.2126839828003053
ATSC8are,-1.277152727761353
BCUTZ-1h,8.031141725309473
BCUTZ-1l,5.68783061088061
BCUTc-1h,0.45382619618477105
BCUTc-1l,-0.5041452678897291
BCUTd-1h,3.1417126244168854
BCUTd-1l,0.9724261445461749
BCUTi-1h,14.545764839791033
BCUTi-1l,10.94824701758522
BCUTm-1h,16.01684214724703
BCUTm-1l,11.698913804097963
BCUTp-1h,1.9947530606848694
BCUTp-1l,0.7413757126669942
BCUTs-1h,7.011552919675938
BCUTs-1l,1.2524247396868928
BCUTv-1h,20.90273480675018
BCUTv-1l,14.700264768342606
BalabanJ,1.329539808998038
Diameter,21
ETA_beta,44.75
GATS1are,0.8009200510338683
GATS2are,0.5371572256458521
GATS3are,1.0422298851188978
GATS4are,0.9592590116253354
GATS5are,0.9951422351189547
GATS6are,1.2219806364850632
GATS7are,1.3068105533093122
GATS8are,1.145066482754155
HybRatio,0.2
Lipinski,True
LogEE_Dt,358.4997952269489
MATS1are,-0.10405161613460076
MATS2are,0.2322187120658787
MATS3are,-0.07992084348259886
MATS4are,0.014584967055614496
MATS5are,0.057195377499940005
MATS6are,-0.00037371751619382626
MATS7are,-0.062414220848963795
MATS8are,-0.07092167880017175
MAXssCH2,0.32073177763895977
MAXsssCH,-0.7441519544780844
MINssCH2,-0.3870660806876678
MINsssCH,-0.7441519544780844
NsssssAs,0
RotRatio,0.2702702702702703
SM1_Dzpe,2.197062423500612
SM1_Dzse,2.052020773761969
SMR_VSA1,28.701827068181338
SMR_VSA2,0.0
SMR_VSA3,15.950365812018994
SMR_VSA4,0.0
SMR_VSA5,25.93115605767717
SMR_VSA6,11.861545009918906
SMR_VSA7,89.18063964704317
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,457.44107061815305
SpAD_Dzi,441.26902294977106
SpAD_Dzm,457.56577537881174
SpAD_Dzp,668.2835720912817
SpAD_Dzv,604.8554587290115
SpAbs_Dt,716.9995904538977
SpDiam_A,4.640143743381792
SpDiam_D,435.6252169720412
SpMAD_Dt,20.485702584397078
SpMax_Dt,358.4997952269489
SsssssAs,0
VE1_Dzpe,5.826938370556143
VE1_Dzse,5.827552622274
VE2_Dzpe,0.16648395344446124
VE2_Dzse,0.16650150349354287
VE3_Dzpe,3.0152546800697646
VE3_Dzse,3.0153600903736213
VMcGowan,354.0700000000012
VR1_Dzpe,231.8817385608442
VR1_Dzse,231.79874396614605
VR2_Dzpe,6.6251925303098345
VR2_Dzse,6.622821256175602
VR3_Dzpe,6.698990462613643
VR3_Dzse,6.698632480776097
mZagreb1,11.86111111111111
mZagreb2,7.805555555555558
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,51
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15796431066917485
AATSC1are,-0.0164364418167158
AATSC2are,0.036682268775970125
AATSC3are,-0.012624640948827743
AATSC4are,0.0023039042670727687
AATSC5are,0.009034828380241255
AATSC6are,-5.903402983055395e-05
AATSC7are,-0.009859219372360206
AATSC8are,-0.011203094103169763
AETA_beta,1.2785714285714285
BCUTdv-1h,6.027493168694349
BCUTdv-1l,0.9959400483595535
BCUTpe-1h,3.5038901484137654
BCUTpe-1l,2.2376953923707705
BCUTse-1h,3.716651628076341
BCUTse-1l,2.4336769370306035
ETA_alpha,16.1
ETA_dBeta,0.25
ETA_eta_B,0.6184794712914119
ETA_eta_F,39.559517030630545
ETA_eta_L,7.224536339277245
ETA_eta_R,67.44400460509286
ETA_psi_1,0.5244299674267103
LabuteASA,201.26417071207456
LogEE_DzZ,228.77971898254592
LogEE_Dzi,220.68993443080268
LogEE_Dzm,228.84190466622076
LogEE_Dzp,332.918001351532
LogEE_Dzv,301.90326288145974
PEOE_VSA1,25.474044143913044
PEOE_VSA2,19.700400156221797
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,60.160755107851486
PEOE_VSA7,24.117007251546223
PEOE_VSA8,12.611123474374185
PEOE_VSA9,19.007418857986547
SM1_Dzare,2.456956724057701
SpAD_Dzpe,452.52147935123367
SpAD_Dzse,458.15137512573233
SpAbs_DzZ,455.4880093936632
SpAbs_Dzi,439.44006540450494
SpAbs_Dzm,455.6182151439205
SpAbs_Dzp,674.4024955618262
SpAbs_Dzv,607.4777911442413
SpDiam_Dt,532.9694520106013
SpMAD_DzZ,13.069744874804373
SpMAD_Dzi,12.60768636999346
SpMAD_Dzm,13.073307867966049
SpMAD_Dzp,19.093816345465193
SpMAD_Dzv,17.281584535114614
SpMax_DzZ,228.77971898254592
SpMax_Dzi,220.68993443080268
SpMax_Dzm,228.84190466622076
SpMax_Dzp,332.918001351532
SpMax_Dzv,301.90326288145974
VE1_Dzare,5.826068145876956
VE2_Dzare,0.16645908988219874
VE3_Dzare,3.015105323819156
VR1_Dzare,231.9816543510319
VR2_Dzare,6.62804726717234
VR3_Dzare,6.699421260961862
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46
AETA_dBeta,0.007142857142857143
AETA_eta_B,0.017670842036897484
AETA_eta_F,1.1302719151608727
AETA_eta_L,0.20641532397934986
AETA_eta_R,1.9269715601455102
BCUTare-1h,3.557610036674074
BCUTare-1l,2.187727625222444
ETA_beta_s,22.25
ETA_dPsi_A,0.18957003257328964
ETA_dPsi_B,0.0
ETA_eta_BR,0.8764794712914119
ETA_eta_FL,9.571197751804439
ETA_eta_RL,16.795734091081684
LogEE_Dzpe,226.32351288771684
LogEE_Dzse,229.13431672783082
PEOE_VSA10,0.0
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.791361931212514
PEOE_VSA13,5.907179729351506
SlogP_VSA1,21.267154416025324
SlogP_VSA2,35.46606305974621
SlogP_VSA3,16.133830774056218
SlogP_VSA4,6.923737199690624
SlogP_VSA5,39.70780153011122
SlogP_VSA6,71.14718869013107
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,445.1675545600446
SpAbs_Dzpe,450.44996335193315
SpAbs_Dzse,456.2166126818995
SpDiam_DzZ,354.9144022248711
SpDiam_Dzi,341.2821341211496
SpDiam_Dzm,355.0186372115893
SpDiam_Dzp,527.2456642638944
SpDiam_Dzv,477.72366484361976
SpMAD_Dzpe,12.929185124320961
SpMAD_Dzse,13.090039289306638
SpMax_Dzpe,226.32351288771684
SpMax_Dzse,229.13431672783082
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6357142857142857
AETA_eta_BR,0.025042270608326055
AETA_eta_FL,0.27346279290869824
AETA_eta_RL,0.4798781168880481
DetourIndex,6006
EState_VSA1,29.85662008814089
EState_VSA2,24.610007649574037
EState_VSA3,12.10820789760957
EState_VSA4,11.126902983393991
EState_VSA5,12.13273413692322
EState_VSA6,12.13273413692322
EState_VSA7,49.38830667892189
EState_VSA8,21.267154416025324
EState_VSA9,9.523678331894054
ETA_beta_ns,22.5
ETA_shape_p,0.13457556935817802
ETA_shape_x,0.0
ETA_shape_y,0.3105590062111801
GhoseFilter,True
LogEE_Dzare,222.65397604356681
SlogP_VSA10,10.67871938593283
SlogP_VSA11,0.0
SpAbs_Dzare,442.85099536307587
SpDiam_Dzpe,350.78815640234757
SpDiam_Dzse,355.510018540668
SpMAD_Dzare,12.719072987429845
SpMax_Dzare,222.65397604356681
TopoPSA(NO),149.76999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.321262660067154
VSA_EState9,87.01207067326618
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6428571428571429
EState_VSA10,19.178148736287287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03999999999999996
FilterItLogS,-5.90275356800307
SpDiam_Dzare,344.6308484337487
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6311475409836054
ETA_epsilon_2,0.8771428571428568
ETA_epsilon_3,0.43861386138613745
ETA_epsilon_4,0.5623376623376608
ETA_epsilon_5,0.8049999999999997
AETA_beta_ns_d,0.014285714285714285
ETA_dEpsilon_A,0.19253367959746792
ETA_dEpsilon_B,0.06880987864594457
ETA_dEpsilon_C,-0.12372380095152335
ETA_dEpsilon_D,0.07214285714285706
PetitjeanIndex,0.47619047619047616
TopoShapeIndex,0.9090909090909091
CDK Descriptors
FMFDescriptor,0.7714285714285715
MDEDescriptor,"0.0,1.6119412037865177,1.3874182799940475,0.0,13.237798903791894,22.914949526252354,0.0,8.07515243824515,0.0,0.0,1.3797037252253102,0.8462593986645679,0.0,0.0,0.0,0.0,1.1855859302953726,0.0,0.0"
APolDescriptor,70.54861799999998
BCUTDescriptor,"11.850000000000012,15.999964653418122,-0.3316415961670987,0.2784545660839149,4.115359404717188,10.360382611312314"
BPolDescriptor,36.811381999999995
TPSADescriptor,149.76999999999998
ALOGPDescriptor,"2.4164,5.838988959999999,122.7321"
XLogPDescriptor,2.185
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,478.18523476
ChiPathDescriptor,"25.208531534440652,16.795734091081684,15.166506483103738,11.235947994753861,8.789136596499617,6.879417184649435,4.417237902776329,2.7075760006896625,19.03797862165443,10.844451591853266,7.768496628722389,4.9655980324998135,3.180018315841533,2.034737239098109,1.0644007796082093,0.5325250779002404"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3367701210266096,0.415993588455889,0.0,0.0,0.034020690871988585,0.09387348360474557,0.09895570843502896"
AtomCountDescriptor,61
BondCountDescriptor,37
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.4182242451076807,0.0,0.20118446353109126,0.0,0.8394366232445453,0.0,0.04604882148010579,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,12,3,3,2,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,22
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"70.28152489446754,2.0080435684133584,27.635931219232127,15.530338813633827,12.105592405598278"
FractionalPSADescriptor,0.31320498650521733
WienerNumbersDescriptor,"4769.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.096735547085259,5.675106160814219,7.33096892087646,1.307584685377441,1.496171285455863,1.5388157606127053"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,11,1,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.47619047619047616
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.554419284149013,15.421074552269888,10.715912588488766"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2779.1
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"41.086735418351594,40.65409930537152,56.389674694341565,52.559927679815594,52.91586684018386"
PetitjeanShapeIndexDescriptor,"0.9090909090909091,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"0.9193923714610306,-0.5164501053949047,0.1159533570674898,-0.012480579869446142,-0.019145272911148602"
EccentricConnectivityIndexDescriptor,1189
AutocorrelationDescriptorPolarizability,"1996.9863921149122,2248.61229644321,2909.9342014391555,2747.169411726513,2549.5172220167306"
