DLiP-ID,C100LH
Sse,37.089584850691935
StN,0
fMF,0.16216216216216217
nBr,0
nCl,0
AMID,1.940099513632345
BIC0,0.27056158128529584
BIC1,0.5585865206727615
BIC2,0.6502254985032315
BIC3,0.7203953992549927
BIC4,0.790565300006754
BIC5,0.790565300006754
CIC0,3.7504994369296774
CIC1,2.19737753807585
CIC2,1.7032310813149696
CIC3,1.324852702936591
CIC4,0.9464743245582126
CIC5,0.9464743245582126
GGI1,4.5
GGI2,2.4444444444444455
GGI3,0.75
GGI4,1.0222222222222224
GGI5,0.6805555555555557
GGI6,0.40816326530612257
GGI7,0.2986111111111111
GGI8,0.09876543209876541
GGI9,0.0
JGI1,0.25
JGI2,0.1018518518518519
JGI3,0.03125
JGI4,0.05111111111111113
JGI5,0.029589371980676318
JGI6,0.020408163265306117
JGI7,0.02488425925925926
JGI8,0.012345679012345677
JGI9,0.0
MIC0,13.54370557126201
MIC1,26.72376826823991
MIC2,30.411219248006226
MIC3,32.576894923681905
MIC4,32.95830032908731
MIC5,32.95830032908731
MPC2,24
MPC3,27
MPC4,28
MPC5,35
MPC6,32
MPC7,29
MPC8,26
MPC9,17
Mare,0.9769729729729733
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2562540521994908
RPCG,0.18932555271872212
SIC0,0.2800589287016546
SIC1,0.5781942204197935
SIC2,0.6730499417553891
SIC3,0.7456829709470605
SIC4,0.818316000138732
SIC5,0.818316000138732
SaaN,0
SaaO,0
SaaS,0
Sare,36.14800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.233909674981104
SssS,0
StCH,0
StsC,0
TIC0,53.981295361873094
TIC1,111.4468056194647
TIC2,129.73022451961728
TIC3,143.73022451961728
TIC4,157.73022451961728
TIC5,157.73022451961728
Vabc,251.62893984748467
WPol,24
apol,39.55506699999997
bpol,23.102932999999997
nRot,4
ABCGG,12.222539572056276
ATS0Z,764.0
ATS0d,103.0
ATS0i,6056.150293938232
ATS0m,3003.1029619999995
ATS0p,50.631857192131015
ATS0s,182.16666666666666
ATS0v,7412.3142727930435
ATS1Z,823.0
ATS1d,121.0
ATS1i,5416.069228438498
ATS1m,3068.3482019999988
ATS1p,63.275429879999976
ATS1s,117.05555555555557
ATS1v,9087.366861129312
ATS2Z,1170.0
ATS2d,188.0
ATS2i,9922.63315258469
ATS2m,4316.489095999998
ATS2p,89.29229953818799
ATS2s,196.88888888888886
ATS2v,12437.394179717638
ATS3Z,1307.0
ATS3d,204.0
ATS3i,12981.399488993586
ATS3m,4664.929392000002
ATS3p,96.507728952735
ATS3s,275.08333333333326
ATS3v,13418.484836332793
ATS4Z,1122.0
ATS4d,192.0
ATS4i,14144.56666698783
ATS4m,3839.887284
ATS4p,85.41876173267804
ATS4s,289.2777777777778
ATS4v,12019.298011977477
ATS5Z,1126.0
ATS5d,173.0
ATS5i,9308.061669785095
ATS5m,4135.300551000001
ATS5p,84.95695984164101
ATS5s,224.77777777777786
ATS5v,11999.699687205015
ATS6Z,1096.0
ATS6d,169.0
ATS6i,10604.188003489044
ATS6m,3806.7351720000006
ATS6p,93.88098702054695
ATS6s,231.11111111111117
ATS6v,12687.627826107439
ATS7Z,847.0
ATS7d,153.0
ATS7i,13569.110136377734
ATS7m,2653.959948
ATS7p,89.20115347043296
ATS7s,243.7777777777778
ATS7v,10929.296301414002
ATS8Z,564.0
ATS8d,120.0
ATS8i,12001.96058757527
ATS8m,1773.6931120000002
ATS8p,65.216438227168
ATS8s,167.33333333333337
ATS8v,7505.791189456863
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,2
C4SP3,0
FCSP3,0.42857142857142855
GGI10,0.0
JGI10,0.0
JGT10,0.5214404364805504
Kier1,16.055555555555557
Kier2,7.555555555555555
Kier3,5.267489711934156
MAXdO,11.63251244016125
MID_C,27.417582818081808
MID_N,2.0105088896480297
MID_O,5.493699537652366
MID_X,0.0
MID_h,7.504208427300395
MINdO,11.549179106827916
MPC10,8
MWC01,18.0
MWC02,4.442651256490317
MWC03,5.231108616854587
MWC04,6.061456918928017
MWC05,6.882437470997847
MWC06,7.715569534520208
MWC07,8.546946149565585
MWC08,9.38235903577424
MWC09,10.217750697217822
MWC10,11.054739728528418
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.842500000000001
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.890349128221754
SRW05,0.0
SRW06,6.3473892096560105
SRW07,0.0
SRW08,7.8804263442924
SRW09,0.0
SRW10,9.453051228782922
SaaCH,6.91275888133031
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8985185185185189
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4265816326530605
SdssS,0
SsCH3,7.130394095909969
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7380933484504912
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.737828293013819
VE1_D,4.177212107457847
VE2_A,0.2076571273896566
VE2_D,0.23206733930321372
VE3_A,1.9062914373570987
VE3_D,2.017430728983745
VR1_A,93.17733186368619
VR1_D,84.04308541705319
VR2_A,5.176518436871455
VR2_D,4.669060300947399
VR3_A,5.122291136664084
VR3_D,5.019116253877682
WPath,637
Xc-3d,1.4714045207910316
Xc-4d,0.0
Xc-5d,0.554737854124365
Xc-6d,0.0
Xp-0d,13.706742302257043
Xp-1d,8.413591357920934
Xp-2d,7.7186225220369025
Xp-3d,5.691707863919304
Xp-4d,3.4044743344860504
Xp-5d,2.907173083161323
Xp-6d,1.819191443051031
Xp-7d,1.131531636314351
ZMIC0,61.984003192204945
ZMIC1,37.472570759221206
ZMIC2,30.486660134732197
ZMIC3,25.754750882697483
ZMIC4,24.366041450140216
ZMIC5,24.366041450140216
nAcid,0
nAtom,37
nBase,0
nRing,1
piPC1,3.1780538303479458
piPC2,3.6506582412937387
piPC3,4.020877410340228
piPC4,4.367864320861377
piPC5,4.866091101636331
piPC6,4.829313237635384
piPC7,4.98510378806649
piPC8,5.110857631897958
piPC9,4.795015451900786
AATS0Z,20.64864864864865
AATS0d,2.7837837837837838
AATS0i,163.67973767400628
AATS0m,81.1649449189189
AATS0p,1.3684285727602976
AATS0s,4.923423423423423
AATS0v,200.33281818359578
AATS1Z,22.243243243243242
AATS1d,3.27027027027027
AATS1i,146.3802494172567
AATS1m,82.92832978378375
AATS1p,1.7101467535135129
AATS1s,3.163663663663664
AATS1v,245.6045097602517
AATS2Z,18.28125
AATS2d,2.9375
AATS2i,155.0411430091358
AATS2m,67.44514212499998
AATS2p,1.3951921802841873
AATS2s,3.0763888888888884
AATS2v,194.3342840580881
AATS3Z,16.135802469135804
AATS3d,2.5185185185185186
AATS3i,160.26419122214304
AATS3m,57.591720888888915
AATS3p,1.1914534438609259
AATS3s,3.396090534979423
AATS3v,165.6603066213925
AATS4Z,13.518072289156626
AATS4d,2.3132530120481927
AATS4i,170.41646586732327
AATS4m,46.26370221686747
AATS4p,1.029141707622627
AATS4s,3.4852744310575643
AATS4v,144.81081942141537
AATS5Z,18.766666666666666
AATS5d,2.8833333333333333
AATS5i,155.13436116308492
AATS5m,68.92167585000001
AATS5p,1.4159493306940167
AATS5s,3.746296296296298
AATS5v,199.99499478675025
AATS6Z,15.884057971014492
AATS6d,2.449275362318841
AATS6i,153.68388410853686
AATS6m,55.170074956521745
AATS6p,1.3605940147905355
AATS6s,3.3494363929146544
AATS6v,183.87866414648462
AATS7Z,10.204819277108435
AATS7d,1.8433734939759037
AATS7i,163.48325465515342
AATS7m,31.975421060240965
AATS7p,1.074712692414855
AATS7s,2.9370816599732263
AATS7v,131.67826869173496
AATS8Z,7.833333333333333
AATS8d,1.6666666666666667
AATS8i,166.69389704965653
AATS8m,24.634626555555556
AATS8p,0.9057838642662221
AATS8s,2.3240740740740744
AATS8v,104.24709985356755
AMID_C,1.5231990454489894
AMID_N,0.11169493831377943
AMID_O,0.3052055298695759
AMID_X,0.0
AMID_h,0.4169004681833553
ATS0dv,246.0
ATS0pe,227.7374
ATS0se,283.47482399999996
ATS1dv,231.0
ATS1pe,236.29000000000002
ATS1se,284.55939999999987
ATS2dv,312.0
ATS2pe,395.6021999999999
ATS2se,486.9866720000001
ATS3dv,289.0
ATS3pe,507.8740999999999
ATS3se,628.764872
ATS4dv,260.0
ATS4pe,532.3979999999999
ATS4se,666.574048
ATS5dv,266.0
ATS5pe,379.03270000000003
ATS5se,465.05217199999987
ATS6dv,170.0
ATS6pe,431.5720000000001
ATS6se,531.07984
ATS7dv,109.0
ATS7pe,495.25210000000015
ATS7se,625.6457280000003
ATS8dv,36.0
ATS8pe,399.414
ATS8se,517.7597440000001
ATSC0Z,278.70270270270277
ATSC0c,0.6815771165569593
ATSC0d,21.24324324324324
ATSC0i,50.186428645806934
ATSC0m,1323.2252295675673
ATSC0p,8.345280830658323
ATSC0s,70.30780780780782
ATSC0v,1847.183447422912
ATSC1Z,4.51351351351353
ATSC1c,-0.4879394970353715
ATSC1d,8.027027027027028
ATSC1i,-5.52813758858529
ATSC1m,20.115689297297152
ATSC1p,-0.6348678333513488
ATSC1s,-4.366366366366368
ATSC1v,-56.907331169462424
ATSC2Z,97.21694667640617
ATSC2c,0.15420223691550894
ATSC2d,-3.555880204528849
ATSC2i,-8.162378565070881
ATSC2m,449.48156831555866
ATSC2p,-0.4545775316649908
ATSC2s,17.12523334144956
ATSC2v,146.5787783272696
ATSC3Z,11.73192111029951
ATSC3c,0.3030796793263146
ATSC3d,3.9269539810080367
ATSC3i,-28.879271074541663
ATSC3m,45.55709651424388
ATSC3p,-3.8098766117013563
ATSC3s,-0.49892460027595575
ATSC3v,-457.24074158947195
ATSC4Z,-89.0898466033601
ATSC4c,-0.555012440825928
ATSC4d,5.265157048940833
ATSC4i,42.25802896351624
ATSC4m,-384.52934784075967
ATSC4p,6.223351053302244
ATSC4s,-49.51781511240973
ATSC4v,802.076270261446
ATSC5Z,47.833455076698364
ATSC5c,0.35203060561358834
ATSC5d,-11.043097151205254
ATSC5i,6.00717712138184
ATSC5m,222.13406899853896
ATSC5p,0.6607010245689622
ATSC5s,13.795146497849194
ATSC5v,177.14240575135577
ATSC6Z,-153.85098612125637
ATSC6c,-0.06275361740273144
ATSC6d,-14.480642804967129
ATSC6i,-28.06913412101676
ATSC6m,-736.6130529233017
ATSC6p,-4.902320661701573
ATSC6s,-17.57552146741336
ATSC6v,-1148.203329377318
ATSC7Z,-186.6303871439007
ATSC7c,-0.14690162368440682
ATSC7d,-8.464572680788898
ATSC7i,-5.137838727411111
ATSC7m,-891.1677911380569
ATSC7p,-3.133358960304728
ATSC7s,7.857560262965666
ATSC7v,-1059.9615333010493
ATSC8Z,74.20014609203797
ATSC8c,0.14184759545433528
ATSC8d,-6.311176040905772
ATSC8i,-9.472756756341257
ATSC8m,344.67368754419306
ATSC8p,-1.056585978522362
ATSC8s,12.914536157779406
ATSC8v,88.31156140283957
AXp-0d,0.7614856834587246
AXp-1d,0.46742174210671855
AXp-2d,0.3216092717515376
AXp-3d,0.21080399495997423
AXp-4d,0.12158836908878752
AXp-5d,0.08306208809032352
AXp-6d,0.05684973259534472
AXp-7d,0.03901833228670176
GATS1Z,0.8797517455391773
GATS1c,1.7616316479484733
GATS1d,0.9847328244274811
GATS1i,1.385711328211049
GATS1m,0.8896248941652312
GATS1p,1.2805503211832254
GATS1s,0.5929524826481579
GATS1v,1.1430571041277846
GATS2Z,0.7306172420480991
GATS2c,0.880256128518364
GATS2d,1.4828244274809164
GATS2i,1.1984990262433222
GATS2m,0.7407941845209102
GATS2p,1.112509504662587
GATS2s,0.496922050186866
GATS2v,0.9974523447109921
GATS3Z,0.9863158348418237
GATS3c,1.2169136875094697
GATS3d,1.0147017246253889
GATS3i,1.2947052118737694
GATS3m,0.9871258596309318
GATS3p,1.1880096907186493
GATS3s,1.0058064898855075
GATS3v,1.0757692264492447
GATS4Z,1.278470748782562
GATS4c,2.027368255689067
GATS4d,0.8064931481651799
GATS4i,0.5505433588548598
GATS4m,1.25006318321098
GATS4p,0.49719791359650967
GATS4s,1.9443760734341526
GATS4v,0.6473630222940433
GATS5Z,0.8665147401086111
GATS5c,0.9274569005320252
GATS5d,1.737022900763359
GATS5i,1.0247851211689787
GATS5m,0.8697433757185128
GATS5p,1.027317780659431
GATS5s,0.9949108382274424
GATS5v,0.9666134756050923
GATS6Z,1.2458343171315813
GATS6c,0.9654650020122009
GATS6d,1.4490540989047465
GATS6i,1.3976243274354592
GATS6m,1.2503681733442247
GATS6p,1.397871368266247
GATS6s,1.2180394159567305
GATS6v,1.3610518321231901
GATS7Z,1.257461186873171
GATS7c,1.0310296320311476
GATS7d,0.837119470247402
GATS7i,1.0157080370361433
GATS7m,1.2597041267919167
GATS7p,1.1183715987259457
GATS7s,0.6933367640342468
GATS7v,1.2144740412793382
GATS8Z,0.7750193948797516
GATS8c,0.5321045956503304
GATS8d,0.988549618320611
GATS8i,0.9277612234912859
GATS8m,0.783135197882112
GATS8p,0.9958618255554141
GATS8s,0.6945648691938066
GATS8v,0.9553073398802389
MATS1Z,0.01619472459270758
MATS1c,-0.7158977101523544
MATS1d,0.37786259541984746
MATS1i,-0.1101520418517998
MATS1m,0.01520201462896154
MATS1p,-0.07607507119700689
MATS1s,-0.0621035771489589
MATS1v,-0.030807622950961573
MATS2Z,0.20166129266873548
MATS2c,0.13079689157863403
MATS2d,-0.09677162849872764
MATS2i,-0.09402691594644609
MATS2m,0.19638117976888486
MATS2p,-0.03149116738269088
MATS2s,0.14081687132941806
MATS2v,0.04587571220318073
MATS3Z,0.019228466894616398
MATS3c,0.2031227292900786
MATS3d,0.08444067477146364
MATS3i,-0.2628552410569697
MATS3m,0.01572674951782406
MATS3p,-0.2085386990717859
MATS3s,-0.0032415152294134582
MATS3v,-0.11307109485607579
MATS4Z,-0.14249862132782484
MATS4c,-0.3630039484224583
MATS4d,0.11048775253686505
MATS4i,0.37535877794481665
MATS4m,-0.12954461069808765
MATS4p,0.33243517907555536
MATS4s,-0.3139652255578642
MATS4v,0.19356608721459678
MATS5Z,0.10583785880527549
MATS5c,0.3185047368154087
MATS5d,-0.32056827820186584
MATS5i,0.07381329956078286
MATS5m,0.10352181383905337
MATS5p,0.04882187990455592
MATS5s,0.12099661861541192
MATS5v,0.0591375031171946
MATS6Z,-0.2960136494979817
MATS6c,-0.049371508628851674
MATS6d,-0.3655271600840802
MATS6i,-0.29991304581196276
MATS6m,-0.29850957823698787
MATS6p,-0.3150020590107787
MATS6s,-0.13404706082623394
MATS6v,-0.3333200259306293
MATS7Z,-0.2985140718031163
MATS7c,-0.09608049388542395
MATS7d,-0.1776265366810755
MATS7i,-0.04563707568243655
MATS7m,-0.3002267192814174
MATS7p,-0.1673758620002936
MATS7s,0.04982046713281313
MATS7v,-0.2558018659898644
MATS8Z,0.1368147142487716
MATS8c,0.10694887115315474
MATS8d,-0.1526717557251909
MATS8i,-0.09699722764866711
MATS8m,0.13385776991208512
MATS8p,-0.06506285474824502
MATS8s,0.09439402028830754
MATS8v,0.024568393696177297
MAXssO,5.233909674981104
MINssO,5.233909674981104
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.48101774276977
SpAD_D,146.5546277344995
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,-0.33545110019316415
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,262
TMWC10,105.53501940887705
TSRW10,50.18213382359731
VE1_Dt,4.211059345353396
VE2_Dt,0.233947741408522
VE3_Dt,2.0255009069185816
VR1_Dt,80.74596180888493
VR2_Dt,4.485886767160274
VR3_Dt,4.979094617195715
Xc-3dv,0.8154827054685557
Xc-4dv,0.0
Xc-5dv,0.12404843296734207
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.11785113019775792
Xp-0dv,11.188846486529346
Xp-1dv,6.0305981960654815
Xp-2dv,4.715908930713475
Xp-3dv,2.3512606535330187
Xp-4dv,1.1622014837590682
Xp-5dv,0.827088306304389
Xp-6dv,0.42506110446237605
Xp-7dv,0.21331150006725735
Xpc-4d,3.252602626932092
Xpc-5d,2.6806404323807476
Xpc-6d,4.234183840987261
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,0
nSpiro,0
naRing,1
piPC10,4.342993403944672
AATS0dv,6.648648648648648
AATS0pe,6.155064864864865
AATS0se,7.661481729729728
AATS1dv,6.243243243243243
AATS1pe,6.386216216216217
AATS1se,7.690794594594591
AATS2dv,4.875
AATS2pe,6.181284374999999
AATS2se,7.609166750000002
AATS3dv,3.567901234567901
AATS3pe,6.27005061728395
AATS3se,7.762529283950617
AATS4dv,3.1325301204819276
AATS4pe,6.414433734939758
AATS4se,8.031012626506023
AATS5dv,4.433333333333334
AATS5pe,6.317211666666667
AATS5se,7.750869533333331
AATS6dv,2.463768115942029
AATS6pe,6.254666666666668
AATS6se,7.696809275362319
AATS7dv,1.3132530120481927
AATS7pe,5.966892771084339
AATS7se,7.537900337349401
AATS8dv,0.5
AATS8pe,5.547416666666667
AATS8se,7.191107555555557
AATSC0Z,7.5325054784514265
AATSC0c,0.01842100315018809
AATSC0d,0.5741417092768443
AATSC0i,1.3563899634001875
AATSC0m,35.76284404236669
AATSC0p,0.22554813055833306
AATSC0s,1.9002110218326438
AATSC0v,49.923876957376
AATSC1Z,0.1219868517165819
AATSC1c,-0.01318755397392896
AATSC1d,0.2169466764061359
AATSC1i,-0.14940912401581866
AATSC1m,0.5436672783053285
AATSC1p,-0.017158590090576995
AATSC1s,-0.11800990179368562
AATSC1v,-1.5380359775530386
AATSC2Z,1.5190147918188464
AATSC2c,0.002409409951804827
AATSC2d,-0.05556062819576327
AATSC2i,-0.12753716507923252
AATSC2m,7.023149504930604
AATSC2p,-0.0071027739322654816
AATSC2s,0.2675817709601494
AATSC2v,2.2902934113635873
AATSC3Z,0.14483853222591989
AATSC3c,0.0037417244361273405
AATSC3d,0.04848091334577823
AATSC3i,-0.35653421079681064
AATSC3m,0.5624332902993072
AATSC3p,-0.0470355137247081
AATSC3s,-0.006159562966369824
AATSC3v,-5.644947427030518
AATSC4Z,-1.0733716458236158
AATSC4c,-0.0066868968774208195
AATSC4d,0.06343562709567269
AATSC4i,0.5091328790785089
AATSC4m,-4.632883708924815
AATSC4p,0.0749801331723162
AATSC4s,-0.5966001820772256
AATSC4v,9.663569521222241
AATSC5Z,0.7972242512783061
AATSC5c,0.005867176760226472
AATSC5d,-0.18405161918675422
AATSC5i,0.10011961868969733
AATSC5m,3.702234483308983
AATSC5p,0.011011683742816036
AATSC5s,0.22991910829748657
AATSC5v,2.952373429189263
AATSC6Z,-2.2297244365399473
AATSC6c,-0.0009094727159816151
