DLiP-ID,C000AX
AMID,1.9883120167528407
BIC0,0.2429080080373772
BIC1,0.5169488231747827
BIC2,0.6537448775599498
BIC3,0.7801722699449318
BIC4,0.8047064927093742
BIC5,0.8192347718296906
CIC0,4.131638357030386
CIC1,2.5263124700661965
CIC2,1.7249637832694504
CIC3,0.9843545214146889
CIC4,0.8406335107303597
CIC5,0.7555271277516376
GGI1,6.5
GGI2,3.1111111111111125
GGI3,1.625
GGI4,1.5466666666666669
GGI5,0.5833333333333334
GGI6,0.5289795918367346
GGI7,0.42361111111111116
GGI8,0.18896447467876035
GGI9,0.24250000000000005
JGI1,0.23214285714285712
JGI2,0.08408408408408412
JGI3,0.04276315789473683
JGI4,0.04833333333333334
JGI5,0.020833333333333332
JGI6,0.021159183673469386
JGI7,0.01629273504273504
JGI8,0.007558578987150414
JGI9,0.012125000000000002
MIC0,12.831439097302148
MIC1,26.272762867228117
MIC2,35.897761944343834
MIC3,37.99120073018561
MIC4,38.60428427491287
MIC5,39.62649704087032
MPC2,37
MPC3,44
MPC4,50
MPC5,58
MPC6,51
MPC7,50
MPC8,49
MPC9,44
Mare,1.0000000000000002
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,3
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.1626739570332648
RPCG,0.0939531950460287
SIC0,0.2561756653181416
SIC1,0.5451846144646365
SIC2,0.6894524816632532
SIC3,0.8227853496091998
SIC4,0.8486596338311403
SIC5,0.8639814488657522
SaaN,0
SaaO,0
SaaS,0
Sare,47.000000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,28.956789467132957
SsSH,0
SssO,10.0063865408032
SssS,0
StCH,0
StsC,0
TIC0,66.8786732484208
TIC1,142.32898993573772
TIC2,179.9923782151848
TIC3,214.80101352235857
TIC4,221.55590102452206
TIC5,225.555901024522
Vabc,351.63600298478696
WPol,38
apol,53.21785999999999
bpol,24.404139999999998
nRot,7
ABCGG,15.993991850859622
ATS0Z,1160.0
ATS0d,150.0
ATS0i,7473.74223318998
ATS0m,4585.675827000002
ATS0p,71.31838209697996
ATS0s,275.72222222222223
ATS0v,10813.874487140672
ATS1Z,1230.0
ATS1d,177.0
ATS1i,6921.269890327746
ATS1m,4676.795804000003
ATS1p,87.02727722800005
ATS1s,187.55555555555554
ATS1v,13088.737421768388
ATS2Z,1680.0
ATS2d,260.0
ATS2i,11058.654108374887
ATS2m,6318.106428999999
ATS2p,119.50947309509398
ATS2s,279.9999999999999
ATS2v,17767.67622824445
ATS3Z,1876.0
ATS3d,278.0
ATS3i,13600.133788927194
ATS3m,6897.606486000001
ATS3p,134.89045590739596
ATS3s,371.4444444444443
ATS3v,19599.84989837067
ATS4Z,1692.0
ATS4d,258.0
ATS4i,15549.155778538385
ATS4m,6033.342903999999
ATS4p,131.61045697818798
ATS4s,378.99999999999983
ATS4v,18366.991527581165
ATS5Z,1481.0
ATS5d,247.0
ATS5i,15925.054796419372
ATS5m,5209.451652
ATS5p,122.197138599829
ATS5s,340.4444444444443
ATS5v,16729.52650550646
ATS6Z,1338.0
ATS6d,216.0
ATS6i,13911.408090226783
ATS6m,4711.090905000002
ATS6p,108.88952580758404
ATS6s,303.88888888888886
ATS6v,14942.779569856895
ATS7Z,1329.0
ATS7d,197.0
ATS7i,12807.608732605628
ATS7m,4868.042402
ATS7p,96.15527312552696
ATS7s,300.0555555555555
ATS7v,13530.182485594813
ATS8Z,1294.0
ATS8d,184.0
ATS8i,10896.027938911535
ATS8m,4736.7683769999985
ATS8p,87.85284651018796
ATS8s,327.8333333333332
ATS8v,12781.312054240614
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,17
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.09523809523809523
GGI10,0.07427813488419549
JGI10,0.0037139067442097744
JGT10,0.4890061702359094
Kier1,23.28061224489796
Kier2,11.869978086194303
Kier3,7.735537190082645
MAXdO,11.91384270299539
MID_C,42.8471236796144
MID_N,0.0
MID_O,10.837300772712315
MID_X,0.0
MID_h,10.837300772712315
MINdO,11.91384270299539
MPC10,44
MWC01,28.0
MWC02,4.875197323201151
MWC03,5.680172609017068
MWC04,6.517671272912275
MWC05,7.337587743538596
MWC06,8.173857454773621
MWC07,8.999248901686114
MWC08,9.834405391348684
MWC09,10.662445881599808
MWC10,11.496989153831874
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,5
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.852600000000003
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3230099791384085
SRW05,0.0
SRW06,6.785587645007929
SRW07,0.0
SRW08,8.330622620332868
SRW09,0.0
SRW10,9.918228370857626
SaaCH,9.383692854671876
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.9821366714545772
SaasN,0
SdCH2,0
SddsN,0
SdsCH,6.848358371993834
SdssC,-0.63198423196439
SdssS,0
SsCH3,2.8741109562458913
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.811734842023373
VE1_D,5.127912742902173
VE2_A,0.17821240155642123
VE2_D,0.18992269418156196
VE3_A,2.5643094661180483
VE3_D,2.627950476669173
VR1_A,162.87467063030292
VR1_D,154.32877029335248
VR2_A,6.032395208529738
VR2_D,5.7158803812352765
VR3_A,6.086232786229474
VR3_D,6.032336971857536
WPath,2324
Xc-3d,1.790336413777854
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,19.811190308942127
Xp-1d,12.922253953220077
Xp-2d,11.250125756643852
Xp-3d,8.931075870028229
Xp-4d,6.650692723287389
Xp-5d,5.070178091145996
Xp-6d,2.989432946267059
Xp-7d,1.95397994683107
ZMIC0,94.12099771612777
ZMIC1,66.59733883028332
ZMIC2,40.707714625517674
ZMIC3,34.276620020455994
ZMIC4,32.963472428462225
ZMIC5,31.148363227605557
nAcid,0
nAtom,47
nBase,0
nRing,2
piPC1,3.6635616461296463
piPC2,4.219507705176107
piPC3,4.749270529961848
piPC4,5.197114861038874
piPC5,5.7116679689301915
piPC6,5.831882477283517
piPC7,6.0734764684531
piPC8,6.336715105558629
piPC9,6.575424454861474
AATS0Z,24.680851063829788
AATS0d,3.1914893617021276
AATS0i,159.01579219553147
AATS0m,97.56757078723408
AATS0p,1.5174123850421268
AATS0s,5.866430260047282
AATS0v,230.08243589661006
AATS1Z,25.625
AATS1d,3.6875
AATS1i,144.19312271516137
AATS1m,97.43324591666673
AATS1p,1.8130682755833343
AATS1s,3.907407407407407
AATS1v,272.6820296201748
AATS2Z,22.7027027027027
AATS2d,3.5135135135135136
AATS2i,149.44127173479578
AATS2m,85.37981660810809
AATS2p,1.614992879663432
AATS2s,3.7837837837837824
AATS2v,240.1037328141142
AATS3Z,20.844444444444445
AATS3d,3.088888888888889
AATS3i,151.1125976547466
AATS3m,76.64007206666668
AATS3p,1.4987828434155106
AATS3s,4.127160493827159
AATS3v,217.77610998189633
AATS4Z,16.92
AATS4d,2.58
AATS4i,155.49155778538386
AATS4m,60.33342903999999
AATS4p,1.3161045697818798
AATS4s,3.7899999999999983
AATS4v,183.66991527581166
AATS5Z,14.81
AATS5d,2.47
AATS5i,159.25054796419371
AATS5m,52.09451652
AATS5p,1.2219713859982901
AATS5s,3.404444444444443
AATS5v,167.2952650550646
AATS6Z,15.204545454545455
AATS6d,2.4545454545454546
AATS6i,158.08418284348616
AATS6m,53.535123920454566
AATS6p,1.2373809750861822
AATS6s,3.453282828282828
AATS6v,169.80431329382836
AATS7Z,16.6125
AATS7d,2.4625
AATS7i,160.09510915757033
AATS7m,60.850530025
AATS7p,1.201940914069087
AATS7s,3.7506944444444437
AATS7v,169.12728106993515
AATS8Z,18.753623188405797
AATS8d,2.6666666666666665
AATS8i,157.91344839002224
AATS8m,68.64881705797099
AATS8p,1.2732296595679415
AATS8s,4.7512077294685975
AATS8v,185.2364065831973
AMID_C,1.586930506652385
AMID_N,0.0
AMID_O,0.4013815101004561
AMID_X,0.0
AMID_h,0.4013815101004561
ATS0dv,412.0
ATS0pe,304.35409999999985
ATS0se,372.83041199999985
ATS1dv,380.0
ATS1pe,318.30000000000007
ATS1se,380.4946399999998
ATS2dv,492.0
ATS2pe,482.52450000000016
ATS2se,583.9981
ATS3dv,521.0
ATS3pe,589.2951999999999
ATS3se,715.4309039999996
ATS4dv,414.0
ATS4pe,632.4650999999999
ATS4se,779.7724479999998
ATS5dv,343.0
ATS5pe,617.969
ATS5se,770.7510720000001
ATS6dv,360.0
ATS6pe,545.9475000000001
ATS6se,679.0060680000001
ATS7dv,400.0
ATS7pe,495.4842
ATS7se,617.1949040000002
ATS8dv,353.0
ATS8pe,447.2257000000002
ATS8se,549.929524
ATSC0Z,359.2340425531916
ATSC0c,1.8420184678357299
ATSC0d,27.10638297872341
ATSC0i,63.75705487569056
ATSC0m,1698.2820349787228
ATSC0p,11.06007096975446
ATSC0s,98.2375886524823
ATSC0v,2317.185486310926
ATSC1Z,-7.770937075599813
ATSC1c,-0.8822482363310976
ATSC1d,9.827523766410142
ATSC1i,2.9401825613091854
ATSC1m,-31.01574116975976
ATSC1p,0.5678376477282085
ATSC1s,-17.89276193350436
ATSC1v,105.72841625640496
ATSC2Z,14.269805341783618
ATSC2c,-0.2785011408980704
ATSC2d,-5.741964689904931
ATSC2i,4.865232510806032
ATSC2m,76.93893228881879
ATSC2p,1.062055362467396
ATSC2s,-0.8634374528444256
ATSC2v,288.900266128843
ATSC3Z,-90.87369850611135
ATSC3c,0.45541954253822725
ATSC3d,-10.586690810321413
ATSC3i,-14.777978175392157
ATSC3m,-439.5717577890445
ATSC3p,-2.8893013929568054
ATSC3s,-8.993964086313568
ATSC3v,-744.7785211884569
ATSC4Z,-104.49796287913082
ATSC4c,-0.15721024826418348
ATSC4d,-9.29017655047533
ATSC4i,-21.50389217040913
ATSC4m,-502.5447665930283
ATSC4p,-3.9048045876810784
ATSC4s,-0.597706352799153
ATSC4v,-862.119182891862
ATSC5Z,-38.94477138976911
ATSC5c,-0.021117683134623297
ATSC5d,-0.8859212313263928
ATSC5i,2.3417925804300186
ATSC5m,-174.04152082707134
ATSC5p,0.46608518973140667
ATSC5s,-16.481867109300346
ATSC5v,44.108882844552454
ATSC6Z,-56.18288818469896
ATSC6c,-0.3510307585149917
ATSC6d,4.6518786781349
ATSC6i,-10.096723145942706
ATSC6m,-263.8064357899503
ATSC6p,-1.695711169428196
ATSC6s,-27.74744731150345
ATSC6v,-332.2667548040081
ATSC7Z,170.00588501584426
ATSC7c,0.35141047568206607
ATSC7d,0.30828429153463016
ATSC7i,4.94855968637361
ATSC7m,797.978335121322
ATSC7p,1.330705635071308
ATSC7s,16.587319551330417
ATSC7v,674.8039094585139
ATSC8Z,34.27342688999546
ATSC8c,0.08709493671979893
ATSC8d,-2.6455409687641467
ATSC8i,-2.6577772412431417
ATSC8m,157.21401358442736
ATSC8p,-0.38016910318047425
ATSC8s,27.764674815150162
ATSC8v,25.001681993946427
AXp-0d,0.7337477892200788
AXp-1d,0.4615090697578599
AXp-2d,0.30405745288226627
AXp-3d,0.20297899704609612
AXp-4d,0.1330138544657478
AXp-5d,0.0874168636404482
AXp-6d,0.058616332279746254
AXp-7d,0.0390795989366214
GATS1Z,0.8056493327015712
GATS1c,1.3573723146919345
GATS1d,0.7954768445839873
GATS1i,1.032710107147674
GATS1m,0.8068146987339673
GATS1p,1.0047465962643476
GATS1s,0.9245819746758269
GATS1v,0.9001692311246389
GATS2Z,0.8366524840405435
GATS2c,0.9947366248635782
GATS2d,1.3530272815987097
GATS2i,0.9914764417756579
GATS2m,0.8356238669913215
GATS2p,0.9642205814286835
GATS2s,0.687789854612942
GATS2v,0.8775313710786257
GATS3Z,1.0244018005212032
GATS3c,0.8337256744687814
GATS3d,1.2821908250479674
GATS3i,1.1439100607697603
GATS3m,1.0279709055769966
GATS3p,1.1424671091524783
GATS3s,1.0151252505076995
GATS3v,1.1123616789046606
GATS4Z,1.0807438995498693
GATS4c,0.9578132454310394
GATS4d,1.077605965463108
GATS4i,1.147851313995162
GATS4m,1.0844211744741643
GATS4p,1.154555459379535
GATS4s,0.9227176358757772
GATS4v,1.1517658340589645
GATS5Z,1.0416885809049985
GATS5c,0.8684833003929591
GATS5d,0.992755102040816
GATS5i,0.9499753732020342
GATS5m,1.0402508862858777
GATS5p,0.9569272627401355
GATS5s,1.0729486577867615
GATS5v,0.9910095097475481
GATS6Z,1.058597031078374
GATS6c,0.9386322351109716
GATS6d,0.7617293420864847
GATS6i,1.0571018542989343
GATS6m,1.0597142646286626
GATS6p,1.0623382441845581
GATS6s,1.2114260680661426
GATS6v,1.072517299696146
GATS7Z,0.7290859689647
GATS7c,0.7356458256997109
GATS7d,0.9651785714285711
GATS7i,0.9162818767631544
GATS7m,0.7324689753478344
GATS7p,0.9041068191390373
GATS7s,0.9456099820717367
GATS7v,0.8383255664381424
GATS8Z,0.9353233830845767
GATS8c,1.0321052937125867
GATS8d,1.1190476190476188
GATS8i,1.0051978260927859
GATS8m,0.9340423898946446
GATS8p,0.9892285423522522
GATS8s,1.1081411158839591
GATS8v,0.9432136445048885
MATS1Z,-0.02118129590144513
MATS1c,-0.46897904653250505
MATS1d,0.3550006541077969
MATS1i,0.04515466976261261
MATS1m,-0.017882530268754953
MATS1p,0.05027162106412908
MATS1s,-0.17834309962418834
MATS1v,0.04467736464315075
MATS2Z,0.02522938716968568
MATS2c,-0.09602827704947843
MATS2d,-0.13454113454113442
MATS2i,0.048466481305315674
MATS2m,0.028774148315726705
MATS2p,0.06098954319609578
MATS2s,-0.005582379115931445
MATS2v,0.07918688885819213
MATS3Z,-0.1321040301139803
MATS3c,0.12911390938831263
MATS3d,-0.20395953253096108
MATS3i,-0.12104368085620745
MATS3m,-0.13516844402207862
MATS3p,-0.1364238437733246
MATS3s,-0.047811107501393744
MATS3v,-0.16785013400788557
MATS4Z,-0.13671878701729442
MATS4c,-0.04011296193516535
MATS4d,-0.16108320251177394
MATS4i,-0.15852095646196243
MATS4m,-0.1390793963746325
MATS4p,-0.1659354773788446
MATS4s,-0.0028596180919033937
MATS4v,-0.17486559377871266
MATS5Z,-0.050952973229092584
MATS5c,-0.005388279893270909
MATS5d,-0.015361067503924655
MATS5i,0.017263070180203136
MATS5m,-0.048166036679383684
MATS5p,0.019806386394157504
MATS5s,-0.07885451635803585
MATS5v,0.008946704983011398
MATS6Z,-0.08352986151493612
MATS6c,-0.10178092142280457
MATS6d,0.0916583416583416
MATS6i,-0.0845799426333266
MATS6m,-0.08296420512794998
MATS6p,-0.08188590493787945
MATS6s,-0.15085528424336492
MATS6v,-0.07658456959200319
MATS7Z,0.2780317164179103
MATS7c,0.11208012192504534
MATS7d,0.00668171114599684
MATS7i,0.045599327343662954
MATS7m,0.27605089274211764
MATS7p,0.07068576347677358
MATS7s,0.0991987931511629
MATS7v,0.17109001378997957
MATS8Z,0.0649873475960432
MATS8c,0.03220680880357518
MATS8d,-0.06648010374718448
MATS8i,-0.02839481855669922
MATS8m,0.06305655017775161
MATS8p,-0.023413571815468645
MATS8s,0.19251459712153818
MATS8v,0.007349489850456756
MAXsOH,9.8636510159747
MAXssO,5.0060057704016
MINsOH,9.544528617477914
MINssO,5.0003807704016
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.70945262032019
SpAD_D,354.76369759452035
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,482
TMWC10,128.57757573190918
TSRW10,61.400499883171385
VE1_Dt,5.112032071584426
VE2_Dt,0.18933452116979355
VE3_Dt,2.624848763849958
VR1_Dt,155.8598901254899
VR2_Dt,5.772588523166292
VR3_Dt,6.042209236469014
Xc-3dv,0.5819776457951839
Xc-4dv,0.0
Xc-5dv,0.03042903097250923
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.13608276348795434
Xch-7d,0.3285328532178296
Xp-0dv,14.91723861897735
Xp-1dv,7.974474627534173
Xp-2dv,5.50081117147964
Xp-3dv,3.5842933534571473
Xp-4dv,2.197710485721817
Xp-5dv,1.4078049641387431
Xp-6dv,0.6676404963153748
Xp-7dv,0.35536626188881665
Xpc-4d,3.6494531701743953
Xpc-5d,4.932469120476347
Xpc-6d,6.516681817864229
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,0
nHBAcc,6
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,6.795985378139127
AATS0dv,8.76595744680851
AATS0pe,6.4756191489361665
AATS0se,7.932561957446805
AATS1dv,7.916666666666667
AATS1pe,6.631250000000001
AATS1se,7.926971666666662
AATS2dv,6.648648648648648
AATS2pe,6.520601351351353
AATS2se,7.891866216216217
AATS3dv,5.788888888888889
AATS3pe,6.547724444444444
AATS3se,7.949232266666662
AATS4dv,4.14
AATS4pe,6.324650999999999
AATS4se,7.7977244799999985
AATS5dv,3.43
AATS5pe,6.179690000000001
AATS5se,7.707510720000001
AATS6dv,4.090909090909091
AATS6pe,6.203948863636365
AATS6se,7.7159780454545475
AATS7dv,5.0
AATS7pe,6.1935525
AATS7se,7.714936300000002
AATS8dv,5.115942028985507
AATS8pe,6.481531884057974
AATS8se,7.969993101449275
AATSC0Z,7.643277501131736
AATSC0c,0.03919188229437723
AATSC0d,0.576731552738796
AATSC0i,1.3565330824615012
AATSC0m,36.13366031869623
AATSC0p,0.23532065893094595
AATSC0s,2.090161460691113
AATSC0v,49.30181885767928
AATSC1Z,-0.16189452240832944
AATSC1c,-0.0183801715902312
AATSC1d,0.20474007846687794
AATSC1i,0.06125380336060803
AATSC1m,-0.646161274369995
AATSC1p,0.011829950994337679
AATSC1s,-0.37276587361467417
AATSC1v,2.2026753386751032
AATSC2Z,0.19283520732140025
AATSC2c,-0.003763528931055005
AATSC2d,-0.07759411743114772
AATSC2i,0.0657463852811626
AATSC2m,1.039715301200254
AATSC2p,0.01435209949280265
AATSC2s,-0.011668073687086833
AATSC2v,3.90405765038977
AATSC3Z,-1.009707761179015
AATSC3c,0.005060217139313636
AATSC3d,-0.11762989789246014
AATSC3i,-0.1641997575043573
AATSC3m,-4.884130642100494
AATSC3p,-0.03210334881063117
AATSC3s,-0.09993293429237297
AATSC3v,-8.275316902093966
AATSC4Z,-1.0449796287913082
AATSC4c,-0.0015721024826418348
AATSC4d,-0.0929017655047533
AATSC4i,-0.2150389217040913
AATSC4m,-5.025447665930283
AATSC4p,-0.03904804587681079
AATSC4s,-0.005977063527991529
AATSC4v,-8.62119182891862
AATSC5Z,-0.38944771389769106
AATSC5c,-0.00021117683134623297
AATSC5d,-0.008859212313263927
AATSC5i,0.023417925804300185
AATSC5m,-1.7404152082707134
