DLiP-ID,C101F4
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5021428921362767
SdssS,0
SsCH3,1.3219293448554812
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6013321995464853
SsssP,0
VE1_A,4.304148135652244
VE1_D,5.0100299879304115
VE2_A,0.16554415906354783
VE2_D,0.1926934610742466
VE3_A,2.4150906854294445
VE3_D,2.566953345721149
VR1_A,212.86597050072766
VR1_D,156.90202383001576
VR2_A,8.187152711566448
VR2_D,6.0346932242313756
VR3_A,6.316174166202751
VR3_D,6.011133003536107
WPath,1542
Xc-3d,1.8183376356003076
Xc-4d,0.0
Xc-5d,0.31054382448977325
Xc-6d,0.0
Xp-0d,18.681433796945203
Xp-1d,12.49040230064194
Xp-2d,11.260625110370134
Xp-3d,9.23377712948561
Xp-4d,7.3692630802808905
Xp-5d,6.574019018875886
Xp-6d,4.558947770802688
Xp-7d,3.2157851595819316
ZMIC0,86.26804986648814
ZMIC1,52.73453753960074
ZMIC2,33.77664658751686
ZMIC3,28.725911643583274
ZMIC4,25.77723569557154
ZMIC5,25.77723569557154
nAcid,0
nAtom,45
nBase,0
nRing,3
piPC1,3.6109179126442243
piPC2,4.143134726391533
piPC3,4.600157644164547
piPC4,5.081404364984463
piPC5,5.618133805122508
piPC6,5.713113802085085
piPC7,5.993961427306569
piPC8,6.33571892417125
piPC9,6.585826767801765
AATS0Z,34.62222222222222
AATS0d,3.4
AATS0i,158.96078413582293
AATS0m,141.8242819555556
AATS0p,1.708223493158466
AATS0s,4.440976138461278
AATS0v,243.58572444700465
AATS1Z,28.085106382978722
AATS1d,4.127659574468085
AATS1i,142.8682611230446
AATS1m,108.42559697872349
AATS1p,1.963744721063831
AATS1s,3.0097408282987472
AATS1v,283.5054853552171
AATS2Z,24.548780487804876
AATS2d,3.7804878048780486
AATS2i,151.01893492342973
AATS2m,93.3620911097561
AATS2p,1.7189938524035864
AATS2s,2.9202423968684137
AATS2v,240.82657083209162
AATS3Z,20.774774774774773
AATS3d,3.3873873873873874
AATS3i,154.34391519648108
AATS3m,76.3099875855856
AATS3p,1.5616671682823333
AATS3s,2.712258554851148
AATS3v,210.9822159389964
AATS4Z,18.5
AATS4d,3.1048387096774195
AATS4i,155.5677055288807
AATS4m,66.90598323387096
AATS4p,1.459103524199476
AATS4s,2.7223466746316207
AATS4v,196.428385447647
AATS5Z,18.42753623188406
AATS5d,2.920289855072464
AATS5i,157.5086398343747
AATS5m,67.74035865942028
AATS5p,1.4058070461867533
AATS5s,3.0615420170573158
AATS5v,190.92530362826557
AATS6Z,19.077464788732396
AATS6d,2.6690140845070425
AATS6i,156.25852460059326
AATS6m,69.56987689436619
AATS6p,1.400001816652662
AATS6s,3.040406016344983
AATS6v,188.0583504421367
AATS7Z,18.64179104477612
AATS7d,2.3134328358208953
AATS7i,160.26474559902834
AATS7m,68.01422824626869
AATS7p,1.3082084712371045
AATS7s,3.095218352681038
AATS7v,171.26213176299487
AATS8Z,20.87
AATS8d,2.02
AATS8i,162.79646275756298
AATS8m,76.36513042
AATS8p,1.2909832945552702
AATS8s,2.8665226337448564
AATS8v,162.95317790616747
AMID_C,1.597200391194453
AMID_N,0.08647793741097239
AMID_O,0.2068191157151918
AMID_X,0.13578151950233067
AMID_h,0.42907857262849486
ATS0dv,333.2098765432099
ATS0pe,286.72359999999986
ATS0se,352.8691699999999
ATS1dv,320.22222222222223
ATS1pe,304.5975000000001
ATS1se,364.0372199999997
ATS2dv,427.33333333333337
ATS2pe,526.6302000000001
ATS2se,638.6373799999997
ATS3dv,446.1111111111111
ATS3pe,700.2831999999999
ATS3se,859.752928
ATS4dv,476.77777777777777
ATS4pe,772.3774999999997
ATS4se,953.11195
ATS5dv,581.2222222222222
ATS5pe,851.0667000000002
ATS5se,1054.082038
ATS6dv,506.77777777777777
ATS6pe,884.4722999999999
ATS6se,1095.6892499999997
ATS7dv,394.66666666666663
ATS7pe,835.0849999999998
ATS7se,1043.8073719999998
ATS8dv,246.44444444444446
ATS8pe,629.4712999999998
ATS8se,791.233486
ATSC0Z,633.1999999999999
ATSC0c,0.7465426848264808
ATSC0d,27.999999999999993
ATSC0i,61.859118898579176
ATSC0m,2962.5269063111123
ATSC0p,12.225802696697908
ATSC0s,70.27619434706766
ATSC0v,2359.8255955700897
ATSC1Z,10.168888888888908
ATSC1c,-0.4080845932244809
ATSC1d,7.888888888888891
ATSC1i,-8.171037936665568
ATSC1m,47.98182065283973
ATSC1p,-0.5021405340696363
ATSC1s,-0.4091296117537026
ATSC1v,-15.691489598244658
ATSC2Z,30.72444444444445
ATSC2c,-0.02218090577049552
ATSC2d,-2.222222222222226
ATSC2i,4.404999399765367
ATSC2m,146.14317656641992
ATSC2p,1.794021055829431
ATSC2s,7.148063943128208
ATSC2v,102.41813167964185
ATSC3Z,-186.42666666666662
ATSC3c,0.30899451782163745
ATSC3d,-4.000000000000004
ATSC3i,-1.0400998300147126
ATSC3m,-873.7788805896294
ATSC3p,-1.6174348001144903
ATSC3s,-12.146859670217383
ATSC3v,-545.8551740431724
ATSC4Z,-180.59555555555556
ATSC4c,-0.3885543135164393
ATSC4d,-5.555555555555556
ATSC4i,-14.31346035516856
ATSC4m,-847.3212579017284
ATSC4p,-2.6156088781317544
ATSC4s,-27.248358237320794
ATSC4v,-698.8195658065897
ATSC5Z,106.78666666666665
ATSC5c,0.04082477154126615
ATSC5d,-7.000000000000002
ATSC5i,14.126186655835188
ATSC5m,503.0843361792589
ATSC5p,2.109151216889961
ATSC5s,39.4632099329935
ATSC5v,533.2823283671918
ATSC6Z,-80.20888888888888
ATSC6c,0.22494598434292198
ATSC6d,-9.888888888888891
ATSC6i,-20.981541935546197
ATSC6m,-386.5419260706172
ATSC6p,-4.700913240609985
ATSC6s,-3.490284434208122
ATSC6v,-732.5861060060038
ATSC7Z,6.782222222222209
ATSC7c,-0.05108985868065892
ATSC7d,-6.111111111111109
ATSC7i,-6.2592737491079316
ATSC7m,56.905407451357945
ATSC7p,2.6783788174977508
ATSC7s,-24.03112292803905
ATSC7v,134.9829128620654
ATSC8Z,-87.48888888888888
ATSC8c,-0.19062900744696143
ATSC8d,1.444444444444448
ATSC8i,-6.154408286364532
ATSC8m,-404.52215931358046
ATSC8p,-1.39577876828476
ATSC8s,-14.015169134485289
ATSC8v,-144.27267298205115
AXp-0d,0.7185166844978924
AXp-1d,0.4460857964514978
AXp-2d,0.2887339771889778
AXp-3d,0.18105445351932567
AXp-4d,0.10837151588648368
AXp-5d,0.07068837654705254
AXp-6d,0.04558947770802688
AXp-7d,0.028712367496267245
GATS1Z,0.5440787086195079
GATS1c,1.526648723666951
GATS1d,0.8693009118541035
GATS1i,1.2416655061689188
GATS1m,0.5489930726938838
GATS1p,0.9047388595306379
GATS1s,0.5157226986431391
GATS1v,0.8919343668099633
GATS2Z,0.6486988274810103
GATS2c,1.1943021920556953
GATS2d,1.2648083623693382
GATS2i,1.0589119156925837
GATS2m,0.6519857768050369
GATS2p,0.8011182138257336
GATS2s,0.5539522030121922
GATS2v,0.8808891698951393
GATS3Z,0.9568728551672331
GATS3c,0.8262514133365714
GATS3d,1.2670527670527674
GATS3i,1.0530883688595174
GATS3m,0.9589236146188348
GATS3p,0.9832622639554756
GATS3s,0.9448042883426415
GATS3v,1.035102931149654
GATS4Z,0.8405844354329266
GATS4c,1.0914505280096845
GATS4d,1.1722350230414749
GATS4i,1.1192113656737868
GATS4m,0.8448577525991928
GATS4p,0.9836025652309268
GATS4s,1.219384621383379
GATS4v,1.053012349230817
GATS5Z,0.6452845908063025
GATS5c,0.9902457498667342
GATS5d,1.0817805383022776
GATS5i,0.9566382125341809
GATS5m,0.6503783420022812
GATS5p,0.845036909393059
GATS5s,0.7093714888113922
GATS5v,0.8900088368641699
GATS6Z,0.8791250344772363
GATS6c,0.9479007917659819
GATS6d,0.995975855130785
GATS6i,1.0834431756506935
GATS6m,0.8825204983022648
GATS6p,1.0659657804879497
GATS6s,1.080343075980116
GATS6v,1.064677467239749
GATS7Z,0.9855413394178824
GATS7c,1.079848274978927
GATS7d,0.9323027718550109
GATS7i,0.9551752332532155
GATS7m,0.9821295532596164
GATS7p,0.9134466186627946
GATS7s,1.514857669721527
GATS7v,0.9649467825543239
GATS8Z,1.529090334807328
GATS8c,1.1107132472161207
GATS8d,0.777857142857143
GATS8i,0.9058062560123321
GATS8m,1.5196467479398548
GATS8p,1.1624626587464169
GATS8s,1.2954447062815282
GATS8v,1.0528844588145014
MATS1Z,0.015376137417507858
MATS1c,-0.523371669599785
MATS1d,0.26975683890577523
MATS1i,-0.1264701847355199
MATS1m,0.01550704601289005
MATS1p,-0.03932444058651901
MATS1s,-0.005574004749122047
MATS1v,-0.006366473295662244
MATS2Z,0.02662819900466851
MATS2c,-0.01630509351453335
MATS2d,-0.043554006968641194
MATS2i,0.039078760939786954
MATS2m,0.027071660869854734
MATS2p,0.08052835258139815
MATS2s,0.05581858912560818
MATS2v,0.023817468701385108
MATS3Z,-0.11935940994690203
MATS3c,0.16779756912981444
MATS3d,-0.057915057915057994
MATS3i,-0.0068164904505112955
MATS3m,-0.11957180222245034
MATS3p,-0.05363384532897211
MATS3s,-0.07007212918626865
MATS3v,-0.09377499699173755
MATS4Z,-0.10350396348297437
MATS4c,-0.18888084585398038
MATS4d,-0.07200460829493091
MATS4i,-0.08397146658134405
MATS4m,-0.1037950464287279
MATS4p,-0.07764012906722129
MATS4s,-0.14070934253237807
MATS4v,-0.10746721078199398
MATS5Z,0.05499327089455903
MATS5c,0.017832102267107474
MATS5d,-0.08152173913043481
MATS5i,0.07446541909870466
MATS5m,0.055374767975601376
MATS5p,0.05625534111928128
MATS5s,0.18311233471288935
MATS5v,0.07369036582640937
MATS6Z,-0.04014262454067424
MATS6c,0.09548777412529466
MATS6d,-0.11192152917505037
MATS6i,-0.1074874700647381
MATS6m,-0.04134837747332263
MATS6p,-0.12185097894277581
MATS6s,-0.0157389862010972
MATS6v,-0.09837912142343493
MATS7Z,0.003596986639763903
MATS7c,-0.022981997470431247
MATS7d,-0.07329424307036247
MATS7i,-0.0339803565451929
MATS7m,0.0064505827270871525
MATS7p,0.073570267356206
MATS7s,-0.11483480710761342
MATS7v,0.019209081706145485
MATS8Z,-0.06217624763108023
MATS8c,-0.11490709787220167
MATS8d,0.023214285714285778
MATS8i,-0.044770824062410806
MATS8m,-0.06144584587681535
MATS8p,-0.051374986273726386
MATS8s,-0.08974342121275579
MATS8v,-0.027511652964438204
MAXsCl,6.178304039429429
MAXssO,4.789630679432266
MINsCl,6.024491886702985
MINssO,4.789630679432266
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.2858270077444
SpAD_D,246.58282608703365
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9743030185325166
SssNH2,0
SsssAs,0
SsssCH,-0.2608194759385243
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,870
TMWC10,129.8251854900188
TSRW10,60.96101660159043
VE1_Dt,5.034848801436699
VE2_Dt,0.19364803082448845
VE3_Dt,2.57189494124095
VR1_Dt,152.8575743422372
VR2_Dt,5.879137474701431
VR3_Dt,5.985018046223773
Xc-3dv,0.9775636726400505
Xc-4dv,0.0
Xc-5dv,0.14318585132012646
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2222222222222222
Xch-7d,0.42188100706303755
Xp-0dv,15.834568340402816
Xp-1dv,9.121320682966525
Xp-2dv,7.167206401814637
Xp-3dv,5.209003408367629
Xp-4dv,3.82606699934151
Xp-5dv,2.961001425256956
Xp-6dv,1.8321684790454609
Xp-7dv,1.1737888062497281
Xpc-4d,3.9164914846501793
Xpc-5d,6.070034913779168
Xpc-6d,10.422340672441843
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,47
nFRing,0
nHBAcc,3
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.738152494595957
AATS0dv,7.404663923182442
AATS0pe,6.371635555555552
AATS0se,7.8415371111111085
AATS1dv,6.8132387706855795
AATS1pe,6.480797872340427
AATS1se,7.745472765957441
AATS2dv,5.211382113821139
AATS2pe,6.422319512195123
AATS2se,7.788260731707313
AATS3dv,4.0190190190190185
AATS3pe,6.308857657657656
AATS3se,7.745521873873874
AATS4dv,3.8449820788530467
AATS4pe,6.228850806451611
AATS4se,7.686386693548387
AATS5dv,4.2117552334943635
AATS5pe,6.167150000000001
AATS5se,7.63827563768116
AATS6dv,3.5688575899843507
AATS6pe,6.228678169014084
AATS6se,7.716121478873237
AATS7dv,2.945273631840796
AATS7pe,6.231977611940297
AATS7se,7.789607253731342
AATS8dv,2.4644444444444447
AATS8pe,6.294712999999998
AATS8se,7.91233486
AATSC0Z,14.07111111111111
AATSC0c,0.01658983744058846
AATSC0d,0.622222222222222
AATSC0i,1.3746470866350928
AATSC0m,65.83393125135805
AATSC0p,0.2716845043710646
AATSC0s,1.5616932077126147
AATSC0v,52.44056879044644
AATSC1Z,0.21635933806146612
AATSC1c,-0.008682650919669806
AATSC1d,0.16784869976359343
AATSC1i,-0.17385187099288443
AATSC1m,1.0208898011242495
AATSC1p,-0.010683841150417794
AATSC1s,-0.008704885356461757
AATSC1v,-0.33386148081371614
AATSC2Z,0.3746883468834689
AATSC2c,-0.0002704988508597015
AATSC2d,-0.02710027100271007
AATSC2i,0.053719504875187396
AATSC2m,1.7822338605660966
AATSC2p,0.0218783055588955
AATSC2s,0.0871715115015635
AATSC2v,1.2490016058492908
AATSC3Z,-1.6795195195195192
AATSC3c,0.0027837343947895265
AATSC3d,-0.03603603603603608
AATSC3i,-0.009370268738871285
AATSC3m,-7.871881807113778
AATSC3p,-0.014571484685716129
AATSC3s,-0.10943116820015661
AATSC3v,-4.917614180569121
AATSC4Z,-1.456415770609319
AATSC4c,-0.0031335025283583816
AATSC4d,-0.04480286738351255
AATSC4i,-0.11543113189652064
AATSC4m,-6.83323595082039
AATSC4p,-0.021093619984933504
AATSC4s,-0.21974482449452254
