DLiP-ID,C0006P
DLiP-Mol-ID,30371
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C11H8ClNOS/c12-8-3-1-7(2-4-8)10(14)9-5-6-15-11(9)13/h1-6H,13H2"
Standard Inchi Key(RDKit),HFLMHMGIVXQGIB-UHFFFAOYSA-N
Canonical SMILES(RDKit),Nc1sccc1C(=O)c1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),237.711
MW Monoisotopic(RDKit),237.001512556
MolLogP(RDKit),3.2147
XLogP(SDF),
XLogP(CDK),3.157
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),43.09
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),15
QED Weighted(RDKit),0.815419684422303
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,3830.0731863333185
qed,0.8154196844223027
Chi0,10.836498814253964
Chi1,7.181540550352056
TPSA,43.09
Chi0n,7.735912938264335
Chi0v,9.308338465210516
Chi1n,4.314983594932871
Chi1v,5.572600879196993
Chi2n,3.034543635121059
Chi2v,4.418673608591916
Chi3n,2.046210848399932
Chi3v,3.0441997872147617
Chi4n,1.265331988748068
Chi4v,2.029759125087042
MolMR,63.61590000000002
MolWt,237.71099999999998
fr_SH,0
Kappa1,10.206397849861533
Kappa2,4.044863499807325
Kappa3,2.0318428192200746
fr_ArN,1
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,489.54395814897066
MolLogP,3.2147000000000014
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.3686811531984393
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
